frame,abstime,reltime,april10_baselineBoardA_1.seq:Rectangle 1 [C]:max,april10_baselineBoardA_1.seq:Polygon 1 [C]:max,april10_baselineBoardA_1.seq:Rectangle 2 [C]:max,april10_baselineBoardA_1.seq:Rectangle 3 [C]:max,april10_baselineBoardA_1.seq:Rectangle 4 [C]:max,april10_baselineBoardA_1.seq:Rectangle 5 [C]:mean
742,2000-02-10 04:59:12.156000,118.573000,2.815791e+01,2.942685e+01,2.909953e+01,2.850127e+01,2.668630e+01,2.630184e+01
743,2000-02-10 04:59:12.317000,118.734000,2.817114e+01,2.949219e+01,2.922402e+01,2.858035e+01,2.675333e+01,2.630908e+01
744,2000-02-10 04:59:12.477000,118.894000,2.814468e+01,2.961624e+01,2.907330e+01,2.846170e+01,2.674663e+01,2.631092e+01
745,2000-02-10 04:59:12.637000,119.054000,2.812484e+01,2.941377e+01,2.906018e+01,2.846170e+01,2.669300e+01,2.630884e+01
746,2000-02-10 04:59:12.797000,119.214000,2.821742e+01,2.944645e+01,2.905363e+01,2.847489e+01,2.665948e+01,2.630779e+01
747,2000-02-10 04:59:12.957000,119.374000,2.820420e+01,2.940723e+01,2.900114e+01,2.845511e+01,2.672652e+01,2.631167e+01
748,2000-02-10 04:59:13.117000,119.534000,2.810499e+01,2.940070e+01,2.907330e+01,2.851445e+01,2.666618e+01,2.631446e+01
749,2000-02-10 04:59:13.277000,119.694000,2.813807e+01,2.942031e+01,2.909953e+01,2.847489e+01,2.671982e+01,2.630597e+01
750,2000-02-10 04:59:13.437000,119.854000,2.812484e+01,2.947913e+01,2.907330e+01,2.846830e+01,2.670641e+01,2.631626e+01
751,2000-02-10 04:59:13.597000,120.014000,2.817114e+01,2.943992e+01,2.915852e+01,2.846170e+01,2.669971e+01,2.631781e+01
752,2000-02-10 04:59:13.757000,120.174000,2.811822e+01,2.939416e+01,2.900114e+01,2.844851e+01,2.666618e+01,2.631913e+01
753,2000-02-10 04:59:13.917000,120.334000,2.817114e+01,2.941377e+01,2.907330e+01,2.847489e+01,2.668630e+01,2.632697e+01
754,2000-02-10 04:59:14.077000,120.494000,2.813807e+01,2.944645e+01,2.915196e+01,2.845511e+01,2.669971e+01,2.633077e+01
755,2000-02-10 04:59:14.237000,120.654000,2.814468e+01,2.951179e+01,2.911264e+01,2.849467e+01,2.691402e+01,2.632886e+01
756,2000-02-10 04:59:14.397000,120.814000,2.813145e+01,2.946606e+01,2.915852e+01,2.851445e+01,2.675333e+01,2.633254e+01
757,2000-02-10 04:59:14.557000,120.974000,2.813807e+01,2.948566e+01,2.930258e+01,2.852104e+01,2.669971e+01,2.633493e+01
758,2000-02-10 04:59:14.717000,121.134000,2.815791e+01,2.945299e+01,2.923712e+01,2.843532e+01,2.664606e+01,2.633041e+01
759,2000-02-10 04:59:14.877000,121.294000,2.818436e+01,2.953791e+01,2.919783e+01,2.848808e+01,2.671982e+01,2.633146e+01
760,2000-02-10 04:59:15.037000,121.454000,2.819759e+01,2.949219e+01,2.913886e+01,2.845511e+01,2.673993e+01,2.632863e+01
761,2000-02-10 04:59:15.197000,121.614000,2.815791e+01,2.940723e+01,2.914541e+01,2.844851e+01,2.667289e+01,2.632546e+01
762,2000-02-10 04:59:15.357000,121.774000,2.825707e+01,2.950526e+01,2.901426e+01,2.845511e+01,2.665277e+01,2.632248e+01
763,2000-02-10 04:59:15.517000,121.934000,2.809837e+01,2.941377e+01,2.906674e+01,2.846830e+01,2.674663e+01,2.630356e+01
764,2000-02-10 04:59:15.677000,122.094000,2.809176e+01,2.950526e+01,2.913886e+01,2.840893e+01,2.663935e+01,2.628305e+01
765,2000-02-10 04:59:15.837000,122.254000,2.814468e+01,2.938762e+01,2.906018e+01,2.840233e+01,2.665948e+01,2.628454e+01
766,2000-02-10 04:59:15.997000,122.414000,2.813807e+01,2.941377e+01,2.901426e+01,2.842213e+01,2.661923e+01,2.628590e+01
767,2000-02-10 04:59:16.157000,122.574000,2.814468e+01,2.940070e+01,2.907330e+01,2.863962e+01,2.663935e+01,2.628798e+01
768,2000-02-10 04:59:16.317000,122.734000,2.813145e+01,2.941377e+01,2.926986e+01,2.839573e+01,2.672652e+01,2.629225e+01
769,2000-02-10 04:59:16.477000,122.894000,2.810499e+01,2.936800e+01,2.904051e+01,2.857376e+01,2.659910e+01,2.628787e+01
770,2000-02-10 04:59:16.637000,123.054000,2.814468e+01,2.942685e+01,2.921093e+01,2.845511e+01,2.665277e+01,2.629298e+01
771,2000-02-10 04:59:16.797000,123.214000,2.826368e+01,2.936800e+01,2.907986e+01,2.842872e+01,2.665277e+01,2.628865e+01
772,2000-02-10 04:59:16.957000,123.374000,2.810499e+01,2.941377e+01,2.904707e+01,2.854740e+01,2.666618e+01,2.628691e+01
773,2000-02-10 04:59:17.117000,123.534000,2.817114e+01,2.949872e+01,2.896832e+01,2.842872e+01,2.673322e+01,2.628206e+01
774,2000-02-10 04:59:17.277000,123.694000,2.813145e+01,2.942031e+01,2.905363e+01,2.852763e+01,2.660581e+01,2.627960e+01
775,2000-02-10 04:59:17.437000,123.854000,2.812484e+01,2.939416e+01,2.910608e+01,2.843532e+01,2.669300e+01,2.628895e+01
776,2000-02-10 04:59:17.597000,124.014000,2.816452e+01,2.949219e+01,2.915852e+01,2.850786e+01,2.662594e+01,2.628805e+01
777,2000-02-10 04:59:17.757000,124.174000,2.811822e+01,2.946606e+01,2.900770e+01,2.846830e+01,2.665277e+01,2.628310e+01
778,2000-02-10 04:59:17.917000,124.334000,2.807852e+01,2.942031e+01,2.909953e+01,2.847489e+01,2.662594e+01,2.628129e+01
779,2000-02-10 04:59:18.077000,124.494000,2.808514e+01,2.937454e+01,2.907986e+01,2.842872e+01,2.665277e+01,2.627785e+01
780,2000-02-10 04:59:18.237000,124.654000,2.812484e+01,2.943992e+01,2.909953e+01,2.846830e+01,2.663935e+01,2.628169e+01
781,2000-02-10 04:59:18.397000,124.814000,2.811822e+01,2.941377e+01,2.900770e+01,2.844851e+01,2.671312e+01,2.627899e+01
782,2000-02-10 04:59:18.557000,124.974000,2.809176e+01,2.941377e+01,2.904051e+01,2.856058e+01,2.672652e+01,2.628507e+01
783,2000-02-10 04:59:18.717000,125.134000,2.809837e+01,2.943992e+01,2.904051e+01,2.844192e+01,2.665948e+01,2.628605e+01
784,2000-02-10 04:59:18.877000,125.294000,2.806528e+01,2.940070e+01,2.909297e+01,2.838914e+01,2.670641e+01,2.627778e+01
785,2000-02-10 04:59:19.037000,125.454000,2.807190e+01,2.947913e+01,2.898801e+01,2.843532e+01,2.668630e+01,2.627435e+01
786,2000-02-10 04:59:19.197000,125.614000,2.809176e+01,2.942031e+01,2.901426e+01,2.845511e+01,2.665948e+01,2.627106e+01
787,2000-02-10 04:59:19.357000,125.774000,2.809837e+01,2.941377e+01,2.916507e+01,2.838914e+01,2.663935e+01,2.627374e+01
788,2000-02-10 04:59:19.517000,125.934000,2.809176e+01,2.943338e+01,2.905363e+01,2.847489e+01,2.665948e+01,2.627772e+01
789,2000-02-10 04:59:19.677000,126.094000,2.807852e+01,2.957708e+01,2.900770e+01,2.839573e+01,2.664606e+01,2.627572e+01
790,2000-02-10 04:59:19.837000,126.254000,2.815130e+01,2.938108e+01,2.900114e+01,2.840893e+01,2.670641e+01,2.627570e+01
791,2000-02-10 04:59:19.997000,126.414000,2.812484e+01,2.950526e+01,2.904707e+01,2.850127e+01,2.667289e+01,2.630945e+01
792,2000-02-10 04:59:20.157000,126.574000,2.824385e+01,2.949219e+01,2.909297e+01,2.849467e+01,2.662594e+01,2.631133e+01
793,2000-02-10 04:59:20.317000,126.734000,2.817775e+01,2.946606e+01,2.913230e+01,2.853422e+01,2.671982e+01,2.631374e+01
794,2000-02-10 04:59:20.477000,126.894000,2.813807e+01,2.943992e+01,2.907986e+01,2.848808e+01,2.669300e+01,2.631583e+01
795,2000-02-10 04:59:20.637000,127.054000,2.815791e+01,2.944645e+01,2.907986e+01,2.838914e+01,2.663935e+01,2.631235e+01
796,2000-02-10 04:59:20.798000,127.215000,2.813145e+01,2.942031e+01,2.906018e+01,2.847489e+01,2.661252e+01,2.631653e+01
797,2000-02-10 04:59:20.958000,127.375000,2.819759e+01,2.944645e+01,2.900114e+01,2.848808e+01,2.672652e+01,2.631166e+01
798,2000-02-10 04:59:21.117000,127.534000,2.809837e+01,2.952485e+01,2.900114e+01,2.848808e+01,2.664606e+01,2.631346e+01
799,2000-02-10 04:59:21.277000,127.694000,2.813807e+01,2.953138e+01,2.911264e+01,2.851445e+01,2.663265e+01,2.631612e+01
800,2000-02-10 04:59:21.438000,127.855000,2.819759e+01,2.949872e+01,2.906018e+01,2.842872e+01,2.671982e+01,2.631928e+01
801,2000-02-10 04:59:21.598000,128.015000,2.811161e+01,2.964234e+01,2.906018e+01,2.839573e+01,2.665277e+01,2.629940e+01
802,2000-02-10 04:59:21.758000,128.175000,2.814468e+01,2.951179e+01,2.903395e+01,2.850786e+01,2.665948e+01,2.632751e+01
803,2000-02-10 04:59:21.918000,128.335000,2.821742e+01,2.944645e+01,2.905363e+01,2.846830e+01,2.677343e+01,2.633269e+01
804,2000-02-10 04:59:22.078000,128.495000,2.817775e+01,2.948566e+01,2.904051e+01,2.846170e+01,2.676003e+01,2.633089e+01
805,2000-02-10 04:59:22.238000,128.655000,2.813807e+01,2.958361e+01,2.901426e+01,2.846170e+01,2.670641e+01,2.632664e+01
806,2000-02-10 04:59:22.398000,128.815000,2.822403e+01,2.951832e+01,2.907986e+01,2.846170e+01,2.668630e+01,2.632834e+01
807,2000-02-10 04:59:22.558000,128.975000,2.811822e+01,2.949872e+01,2.908641e+01,2.842872e+01,2.673993e+01,2.632789e+01
808,2000-02-10 04:59:22.718000,129.135000,2.808514e+01,2.967495e+01,2.904051e+01,2.844851e+01,2.666618e+01,2.632230e+01
809,2000-02-10 04:59:22.878000,129.295000,2.811822e+01,2.959666e+01,2.906674e+01,2.848149e+01,2.666618e+01,2.632227e+01
810,2000-02-10 04:59:23.038000,129.455000,2.812484e+01,2.955750e+01,2.907330e+01,2.843532e+01,2.660581e+01,2.632050e+01
811,2000-02-10 04:59:23.198000,129.615000,2.815130e+01,2.955097e+01,2.902082e+01,2.843532e+01,2.667289e+01,2.632034e+01
812,2000-02-10 04:59:23.358000,129.775000,2.811822e+01,2.951832e+01,2.904051e+01,2.849467e+01,2.666618e+01,2.631845e+01
813,2000-02-10 04:59:23.518000,129.935000,2.813145e+01,2.946606e+01,2.907986e+01,2.842872e+01,2.677343e+01,2.631997e+01
814,2000-02-10 04:59:23.678000,130.095000,2.817775e+01,2.947259e+01,2.911264e+01,2.845511e+01,2.667289e+01,2.635941e+01
815,2000-02-10 04:59:23.838000,130.255000,2.821742e+01,2.955097e+01,2.914541e+01,2.856717e+01,2.673322e+01,2.640334e+01
816,2000-02-10 04:59:23.998000,130.415000,2.825046e+01,2.956403e+01,2.913230e+01,2.856058e+01,2.677343e+01,2.640923e+01
817,2000-02-10 04:59:24.158000,130.575000,2.823724e+01,2.955097e+01,2.928949e+01,2.856058e+01,2.675333e+01,2.641169e+01
818,2000-02-10 04:59:24.318000,130.735000,2.825046e+01,2.960972e+01,2.912575e+01,2.854081e+01,2.669971e+01,2.641077e+01
819,2000-02-10 04:59:24.478000,130.895000,2.821081e+01,2.962929e+01,2.915852e+01,2.865279e+01,2.673322e+01,2.640971e+01
820,2000-02-10 04:59:24.638000,131.055000,2.827028e+01,2.963581e+01,2.911919e+01,2.865279e+01,2.671982e+01,2.641177e+01
821,2000-02-10 04:59:24.798000,131.215000,2.826368e+01,2.960319e+01,2.916507e+01,2.856717e+01,2.676003e+01,2.641148e+01
822,2000-02-10 04:59:24.958000,131.375000,2.828349e+01,2.955750e+01,2.915196e+01,2.856717e+01,2.677343e+01,2.641360e+01
823,2000-02-10 04:59:25.118000,131.535000,2.822403e+01,2.955097e+01,2.920438e+01,2.857376e+01,2.674663e+01,2.641040e+01
824,2000-02-10 04:59:25.278000,131.695000,2.821742e+01,2.955097e+01,2.916507e+01,2.861328e+01,2.676003e+01,2.640565e+01
825,2000-02-10 04:59:25.438000,131.855000,2.817775e+01,2.954444e+01,2.912575e+01,2.856717e+01,2.673322e+01,2.640137e+01
826,2000-02-10 04:59:25.598000,132.015000,2.818436e+01,2.960972e+01,2.915196e+01,2.855399e+01,2.673993e+01,2.639823e+01
827,2000-02-10 04:59:25.758000,132.175000,2.817775e+01,2.960972e+01,2.910608e+01,2.865937e+01,2.675333e+01,2.637870e+01
828,2000-02-10 04:59:25.918000,132.335000,2.819097e+01,2.951832e+01,2.906674e+01,2.848808e+01,2.674663e+01,2.636915e+01
829,2000-02-10 04:59:26.078000,132.495000,2.819759e+01,2.955750e+01,2.910608e+01,2.856058e+01,2.679352e+01,2.636576e+01
830,2000-02-10 04:59:26.238000,132.655000,2.817114e+01,2.959666e+01,2.918472e+01,2.851445e+01,2.673322e+01,2.636898e+01
831,2000-02-10 04:59:26.398000,132.815000,2.823724e+01,2.948566e+01,2.917817e+01,2.854081e+01,2.678013e+01,2.636815e+01
832,2000-02-10 04:59:26.558000,132.975000,2.817775e+01,2.955097e+01,2.912575e+01,2.856058e+01,2.666618e+01,2.636903e+01
833,2000-02-10 04:59:26.718000,133.135000,2.817775e+01,2.953791e+01,2.911264e+01,2.858035e+01,2.666618e+01,2.637112e+01
834,2000-02-10 04:59:26.878000,133.295000,2.821742e+01,2.966843e+01,2.914541e+01,2.851445e+01,2.676673e+01,2.638886e+01
835,2000-02-10 04:59:27.038000,133.455000,2.823063e+01,2.954444e+01,2.911919e+01,2.854740e+01,2.676003e+01,2.639047e+01
836,2000-02-10 04:59:27.198000,133.615000,2.824385e+01,2.953791e+01,2.915852e+01,2.858035e+01,2.687387e+01,2.639828e+01
837,2000-02-10 04:59:27.358000,133.775000,2.825707e+01,2.962277e+01,2.915852e+01,2.858694e+01,2.679352e+01,2.639784e+01
838,2000-02-10 04:59:27.518000,133.935000,2.825046e+01,2.960319e+01,2.921748e+01,2.857376e+01,2.670641e+01,2.639645e+01
839,2000-02-10 04:59:27.678000,134.095000,2.821081e+01,2.966191e+01,2.912575e+01,2.858694e+01,2.680692e+01,2.639703e+01
840,2000-02-10 04:59:27.838000,134.255000,2.823063e+01,2.957055e+01,2.908641e+01,2.860011e+01,2.678013e+01,2.639805e+01
841,2000-02-10 04:59:27.998000,134.415000,2.817775e+01,2.957708e+01,2.916507e+01,2.849467e+01,2.671982e+01,2.636854e+01
842,2000-02-10 04:59:28.158000,134.575000,2.819759e+01,2.959014e+01,2.911264e+01,2.856717e+01,2.672652e+01,2.636334e+01
843,2000-02-10 04:59:28.318000,134.735000,2.823724e+01,2.952485e+01,2.910608e+01,2.847489e+01,2.667289e+01,2.635594e+01
844,2000-02-10 04:59:28.478000,134.895000,2.819759e+01,2.958361e+01,2.907986e+01,2.854740e+01,2.675333e+01,2.636303e+01
845,2000-02-10 04:59:28.638000,135.055000,2.820420e+01,2.953138e+01,2.910608e+01,2.854740e+01,2.673322e+01,2.636517e+01
846,2000-02-10 04:59:28.798000,135.215000,2.823063e+01,2.965539e+01,2.908641e+01,2.858694e+01,2.671982e+01,2.636205e+01
847,2000-02-10 04:59:28.958000,135.375000,2.817114e+01,2.949872e+01,2.913886e+01,2.847489e+01,2.678013e+01,2.636031e+01
848,2000-02-10 04:59:29.118000,135.535000,2.815791e+01,2.948566e+01,2.913886e+01,2.854740e+01,2.671312e+01,2.635448e+01
849,2000-02-10 04:59:29.278000,135.695000,2.819097e+01,2.959666e+01,2.907986e+01,2.847489e+01,2.669300e+01,2.635377e+01
850,2000-02-10 04:59:29.438000,135.855000,2.820420e+01,2.948566e+01,2.916507e+01,2.852763e+01,2.679352e+01,2.637275e+01
851,2000-02-10 04:59:29.598000,136.015000,2.825046e+01,2.955097e+01,2.921093e+01,2.856717e+01,2.671982e+01,2.642887e+01
852,2000-02-10 04:59:29.758000,136.175000,2.826368e+01,2.968147e+01,2.936146e+01,2.859352e+01,2.691402e+01,2.643231e+01
853,2000-02-10 04:59:29.919000,136.336000,2.831652e+01,2.960972e+01,2.917817e+01,2.863962e+01,2.683371e+01,2.643367e+01
854,2000-02-10 04:59:30.078000,136.495000,2.826368e+01,2.959666e+01,2.916507e+01,2.858035e+01,2.680022e+01,2.643556e+01
855,2000-02-10 04:59:30.239000,136.656000,2.827028e+01,2.962277e+01,2.917162e+01,2.860669e+01,2.681362e+01,2.643503e+01
856,2000-02-10 04:59:30.398000,136.815000,2.825707e+01,2.960972e+01,2.914541e+01,2.865937e+01,2.685379e+01,2.643367e+01
857,2000-02-10 04:59:30.559000,136.976000,2.827689e+01,2.962277e+01,2.915852e+01,2.875149e+01,2.686049e+01,2.643177e+01
858,2000-02-10 04:59:30.719000,137.136000,2.827689e+01,2.966191e+01,2.917162e+01,2.865279e+01,2.682701e+01,2.643529e+01
859,2000-02-10 04:59:30.878000,137.295000,2.826368e+01,2.960319e+01,2.917162e+01,2.859352e+01,2.673322e+01,2.643654e+01
860,2000-02-10 04:59:31.039000,137.456000,2.841553e+01,2.968800e+01,2.914541e+01,2.870544e+01,2.678013e+01,2.642963e+01
861,2000-02-10 04:59:31.199000,137.616000,2.837594e+01,2.953791e+01,2.914541e+01,2.869228e+01,2.677343e+01,2.642374e+01
862,2000-02-10 04:59:31.359000,137.776000,2.827689e+01,2.957055e+01,2.916507e+01,2.858694e+01,2.676003e+01,2.642185e+01
863,2000-02-10 04:59:31.519000,137.936000,2.832312e+01,2.956403e+01,2.920438e+01,2.863962e+01,2.680022e+01,2.644464e+01
864,2000-02-10 04:59:31.679000,138.096000,2.837594e+01,2.970104e+01,2.929604e+01,2.865279e+01,2.681362e+01,2.648952e+01
865,2000-02-10 04:59:31.839000,138.256000,2.831652e+01,2.970756e+01,2.928949e+01,2.868570e+01,2.682701e+01,2.650128e+01
866,2000-02-10 04:59:31.999000,138.416000,2.832312e+01,2.958361e+01,2.925676e+01,2.869886e+01,2.692071e+01,2.650376e+01
867,2000-02-10 04:59:32.159000,138.576000,2.830991e+01,2.972059e+01,2.925676e+01,2.865279e+01,2.688726e+01,2.650003e+01
868,2000-02-10 04:59:32.319000,138.736000,2.830991e+01,2.968147e+01,2.924367e+01,2.865279e+01,2.684040e+01,2.649951e+01
869,2000-02-10 04:59:32.479000,138.896000,2.833633e+01,2.962277e+01,2.926331e+01,2.868570e+01,2.690733e+01,2.650005e+01
870,2000-02-10 04:59:32.639000,139.056000,2.845511e+01,2.964886e+01,2.924367e+01,2.870544e+01,2.684040e+01,2.649993e+01
871,2000-02-10 04:59:32.799000,139.216000,2.830991e+01,2.969452e+01,2.921748e+01,2.863962e+01,2.686049e+01,2.650183e+01
872,2000-02-10 04:59:32.959000,139.376000,2.836934e+01,2.970756e+01,2.917162e+01,2.867912e+01,2.682701e+01,2.649823e+01
873,2000-02-10 04:59:33.119000,139.536000,2.841553e+01,2.966191e+01,2.921093e+01,2.876464e+01,2.688726e+01,2.650449e+01
874,2000-02-10 04:59:33.279000,139.696000,2.833633e+01,2.978576e+01,2.921093e+01,2.875149e+01,2.701433e+01,2.650160e+01
875,2000-02-10 04:59:33.439000,139.856000,2.843532e+01,2.963581e+01,2.929604e+01,2.867253e+01,2.684710e+01,2.650685e+01
876,2000-02-10 04:59:33.599000,140.016000,2.834953e+01,2.961624e+01,2.923057e+01,2.868570e+01,2.691402e+01,2.649989e+01
877,2000-02-10 04:59:33.759000,140.176000,2.834293e+01,2.964886e+01,2.924367e+01,2.868570e+01,2.690064e+01,2.650595e+01
878,2000-02-10 04:59:33.919000,140.336000,2.839573e+01,2.967495e+01,2.928295e+01,2.866595e+01,2.685379e+01,2.650456e+01
879,2000-02-10 04:59:34.079000,140.496000,2.844192e+01,2.970756e+01,2.928295e+01,2.873176e+01,2.682701e+01,2.649495e+01
880,2000-02-10 04:59:34.239000,140.656000,2.840233e+01,2.962929e+01,2.921748e+01,2.865937e+01,2.686049e+01,2.649507e+01
881,2000-02-10 04:59:34.400000,140.817000,2.839573e+01,2.965539e+01,2.925022e+01,2.868570e+01,2.697422e+01,2.650210e+01
882,2000-02-10 04:59:34.559000,140.976000,2.833633e+01,2.970756e+01,2.923057e+01,2.869228e+01,2.692740e+01,2.649949e+01
883,2000-02-10 04:59:34.719000,141.136000,2.835613e+01,2.966843e+01,2.931567e+01,2.870544e+01,2.686049e+01,2.649884e+01
884,2000-02-10 04:59:34.879000,141.296000,2.834953e+01,2.970756e+01,2.924367e+01,2.868570e+01,2.688726e+01,2.649625e+01
885,2000-02-10 04:59:35.039000,141.456000,2.830991e+01,2.967495e+01,2.935492e+01,2.866595e+01,2.694747e+01,2.649837e+01
886,2000-02-10 04:59:35.199000,141.616000,2.838254e+01,2.961624e+01,2.926331e+01,2.862645e+01,2.689395e+01,2.649657e+01
887,2000-02-10 04:59:35.359000,141.776000,2.842872e+01,2.966191e+01,2.930258e+01,2.869228e+01,2.689395e+01,2.649601e+01
888,2000-02-10 04:59:35.519000,141.936000,2.833633e+01,2.961624e+01,2.928949e+01,2.867912e+01,2.688056e+01,2.649790e+01
889,2000-02-10 04:59:35.679000,142.096000,2.838914e+01,2.962929e+01,2.936800e+01,2.871860e+01,2.687387e+01,2.649197e+01
890,2000-02-10 04:59:35.839000,142.256000,2.830991e+01,2.961624e+01,2.919128e+01,2.864620e+01,2.686718e+01,2.647985e+01
891,2000-02-10 04:59:35.999000,142.416000,2.832973e+01,2.969452e+01,2.923057e+01,2.869228e+01,2.684040e+01,2.647644e+01
892,2000-02-10 04:59:36.159000,142.576000,2.836273e+01,2.962929e+01,2.924367e+01,2.867912e+01,2.691402e+01,2.647848e+01
893,2000-02-10 04:59:36.319000,142.736000,2.841553e+01,2.971408e+01,2.931567e+01,2.866595e+01,2.690064e+01,2.648464e+01
894,2000-02-10 04:59:36.479000,142.896000,2.830331e+01,2.972711e+01,2.928949e+01,2.865937e+01,2.688056e+01,2.648046e+01
895,2000-02-10 04:59:36.639000,143.056000,2.836273e+01,2.966843e+01,2.926331e+01,2.868570e+01,2.681362e+01,2.648304e+01
896,2000-02-10 04:59:36.799000,143.216000,2.829671e+01,2.979228e+01,2.932875e+01,2.869886e+01,2.694078e+01,2.648149e+01
897,2000-02-10 04:59:36.959000,143.376000,2.833633e+01,2.971408e+01,2.937454e+01,2.871202e+01,2.682031e+01,2.648448e+01
898,2000-02-10 04:59:37.119000,143.536000,2.840233e+01,2.964234e+01,2.928949e+01,2.869886e+01,2.686718e+01,2.648671e+01
899,2000-02-10 04:59:37.279000,143.696000,2.834293e+01,2.965539e+01,2.930912e+01,2.867253e+01,2.692740e+01,2.649104e+01
900,2000-02-10 04:59:37.439000,143.856000,2.836934e+01,2.966843e+01,2.932875e+01,2.874491e+01,2.688726e+01,2.651413e+01
901,2000-02-10 04:59:37.599000,144.016000,2.842213e+01,2.973363e+01,2.933530e+01,2.870544e+01,2.690733e+01,2.655374e+01
902,2000-02-10 04:59:37.759000,144.176000,2.838914e+01,2.970756e+01,2.928295e+01,2.871860e+01,2.695416e+01,2.655914e+01
903,2000-02-10 04:59:37.919000,144.336000,2.848808e+01,2.980531e+01,2.937454e+01,2.873833e+01,2.703439e+01,2.659049e+01
904,2000-02-10 04:59:38.079000,144.496000,2.844851e+01,2.971408e+01,2.938762e+01,2.875807e+01,2.693409e+01,2.658819e+01
905,2000-02-10 04:59:38.239000,144.656000,2.848149e+01,2.975319e+01,2.934184e+01,2.874491e+01,2.693409e+01,2.658449e+01
906,2000-02-10 04:59:38.399000,144.816000,2.842872e+01,2.973363e+01,2.930912e+01,2.875149e+01,2.694747e+01,2.658226e+01
907,2000-02-10 04:59:38.559000,144.976000,2.842213e+01,2.976622e+01,2.936146e+01,2.877780e+01,2.694078e+01,2.658041e+01
908,2000-02-10 04:59:38.719000,145.136000,2.841553e+01,2.972711e+01,2.939416e+01,2.883039e+01,2.692071e+01,2.658648e+01
909,2000-02-10 04:59:38.879000,145.296000,2.844851e+01,2.974667e+01,2.934184e+01,2.875149e+01,2.692071e+01,2.658736e+01
910,2000-02-10 04:59:39.040000,145.457000,2.845511e+01,2.970104e+01,2.934184e+01,2.876464e+01,2.698759e+01,2.658930e+01
911,2000-02-10 04:59:39.199000,145.616000,2.838914e+01,2.973363e+01,2.942031e+01,2.875149e+01,2.694078e+01,2.658528e+01
912,2000-02-10 04:59:39.360000,145.777000,2.840233e+01,2.975319e+01,2.938108e+01,2.883696e+01,2.694078e+01,2.658853e+01
913,2000-02-10 04:59:39.520000,145.937000,2.840233e+01,2.975319e+01,2.941377e+01,2.879752e+01,2.692071e+01,2.658476e+01
914,2000-02-10 04:59:39.680000,146.097000,2.849467e+01,2.978576e+01,2.933530e+01,2.878437e+01,2.698759e+01,2.659092e+01
915,2000-02-10 04:59:39.839000,146.256000,2.842872e+01,2.977273e+01,2.938762e+01,2.871860e+01,2.700097e+01,2.658569e+01
916,2000-02-10 04:59:39.999000,146.416000,2.835613e+01,2.966191e+01,2.934838e+01,2.871860e+01,2.692740e+01,2.655266e+01
917,2000-02-10 04:59:40.159000,146.576000,2.842872e+01,2.973363e+01,2.939416e+01,2.869886e+01,2.690733e+01,2.653942e+01
918,2000-02-10 04:59:40.319000,146.736000,2.841553e+01,2.974667e+01,2.929604e+01,2.877780e+01,2.695416e+01,2.654025e+01
919,2000-02-10 04:59:40.479000,146.896000,2.842213e+01,2.981834e+01,2.947259e+01,2.879095e+01,2.693409e+01,2.654650e+01
920,2000-02-10 04:59:40.639000,147.056000,2.835613e+01,2.975970e+01,2.933530e+01,2.877780e+01,2.695416e+01,2.654923e+01
921,2000-02-10 04:59:40.799000,147.216000,2.837594e+01,2.970104e+01,2.936146e+01,2.883039e+01,2.696085e+01,2.654734e+01
922,2000-02-10 04:59:40.959000,147.376000,2.839573e+01,2.968800e+01,2.941377e+01,2.870544e+01,2.697422e+01,2.654632e+01
923,2000-02-10 04:59:41.119000,147.536000,2.840233e+01,2.967495e+01,2.932875e+01,2.871860e+01,2.691402e+01,2.654411e+01
924,2000-02-10 04:59:41.279000,147.696000,2.842872e+01,2.974015e+01,2.936800e+01,2.876464e+01,2.688056e+01,2.653961e+01
925,2000-02-10 04:59:41.439000,147.856000,2.839573e+01,2.973363e+01,2.929604e+01,2.875149e+01,2.694747e+01,2.653460e+01
926,2000-02-10 04:59:41.599000,148.016000,2.836934e+01,2.965539e+01,2.935492e+01,2.872518e+01,2.695416e+01,2.653935e+01
927,2000-02-10 04:59:41.759000,148.176000,2.844192e+01,2.974015e+01,2.934184e+01,2.870544e+01,2.696085e+01,2.654038e+01
928,2000-02-10 04:59:41.919000,148.336000,2.840233e+01,2.971408e+01,2.938108e+01,2.877780e+01,2.708116e+01,2.653722e+01
929,2000-02-10 04:59:42.079000,148.496000,2.850127e+01,2.970756e+01,2.940070e+01,2.879095e+01,2.694078e+01,2.656943e+01
930,2000-02-10 04:59:42.239000,148.656000,2.842213e+01,2.971408e+01,2.940070e+01,2.875149e+01,2.690733e+01,2.656397e+01
931,2000-02-10 04:59:42.399000,148.816000,2.845511e+01,2.978576e+01,2.945299e+01,2.875149e+01,2.701433e+01,2.656690e+01
932,2000-02-10 04:59:42.559000,148.976000,2.843532e+01,2.969452e+01,2.928949e+01,2.888296e+01,2.690733e+01,2.656158e+01
933,2000-02-10 04:59:42.719000,149.136000,2.852763e+01,2.964886e+01,2.935492e+01,2.877780e+01,2.695416e+01,2.656715e+01
934,2000-02-10 04:59:42.879000,149.296000,2.838914e+01,2.972711e+01,2.934184e+01,2.875807e+01,2.694747e+01,2.657063e+01
935,2000-02-10 04:59:43.039000,149.456000,2.842872e+01,2.973363e+01,2.928949e+01,2.877122e+01,2.696085e+01,2.656675e+01
