frame,abstime,reltime,april16_microphoneBoardD_3.seq:Rectangle 1 [C]:max,april16_microphoneBoardD_3.seq:Polygon 1 [C]:max,april16_microphoneBoardD_3.seq:Rectangle 2 [C]:max,april16_microphoneBoardD_3.seq:Rectangle 3 [C]:max,april16_microphoneBoardD_3.seq:Rectangle 4 [C]:max,april16_microphoneBoardD_3.seq:Rectangle 5 [C]:mean
821,2000-02-16 05:45:08.532000,131.203000,2.743462e+01,2.801232e+01,2.838914e+01,2.799907e+01,2.614181e+01,2.577391e+01
822,2000-02-16 05:45:08.692000,131.363000,2.743462e+01,2.801894e+01,2.846170e+01,2.794607e+01,2.618898e+01,2.576651e+01
823,2000-02-16 05:45:08.852000,131.523000,2.745459e+01,2.801894e+01,2.838914e+01,2.788642e+01,2.614855e+01,2.577126e+01
824,2000-02-16 05:45:09.012000,131.683000,2.746125e+01,2.798582e+01,2.841553e+01,2.784000e+01,2.616877e+01,2.577030e+01
825,2000-02-16 05:45:09.172000,131.843000,2.752779e+01,2.795270e+01,2.845511e+01,2.787979e+01,2.615529e+01,2.577146e+01
826,2000-02-16 05:45:09.332000,132.003000,2.748121e+01,2.800569e+01,2.838254e+01,2.794607e+01,2.612159e+01,2.577773e+01
827,2000-02-16 05:45:09.492000,132.163000,2.750783e+01,2.795932e+01,2.846170e+01,2.792619e+01,2.619571e+01,2.575936e+01
828,2000-02-16 05:45:09.652000,132.323000,2.738134e+01,2.804542e+01,2.842872e+01,2.789968e+01,2.612159e+01,2.576003e+01
829,2000-02-16 05:45:09.812000,132.483000,2.748787e+01,2.795932e+01,2.841553e+01,2.784663e+01,2.610811e+01,2.576208e+01
830,2000-02-16 05:45:09.972000,132.643000,2.746790e+01,2.796595e+01,2.836934e+01,2.793945e+01,2.612833e+01,2.575691e+01
831,2000-02-16 05:45:10.132000,132.803000,2.744128e+01,2.799907e+01,2.841553e+01,2.784000e+01,2.615529e+01,2.575558e+01
832,2000-02-16 05:45:10.292000,132.963000,2.745459e+01,2.796595e+01,2.836273e+01,2.786653e+01,2.612159e+01,2.575221e+01
833,2000-02-16 05:45:10.452000,133.123000,2.750118e+01,2.797920e+01,2.838914e+01,2.794607e+01,2.618224e+01,2.575457e+01
834,2000-02-16 05:45:10.612000,133.283000,2.744128e+01,2.805866e+01,2.842872e+01,2.793945e+01,2.614181e+01,2.576901e+01
835,2000-02-16 05:45:10.772000,133.443000,2.753444e+01,2.804542e+01,2.845511e+01,2.787316e+01,2.614855e+01,2.577752e+01
836,2000-02-16 05:45:10.932000,133.603000,2.750118e+01,2.802556e+01,2.843532e+01,2.787979e+01,2.622265e+01,2.578206e+01
837,2000-02-16 05:45:11.092000,133.763000,2.756105e+01,2.803218e+01,2.845511e+01,2.785989e+01,2.616877e+01,2.577550e+01
838,2000-02-16 05:45:11.252000,133.923000,2.749452e+01,2.800569e+01,2.849467e+01,2.791294e+01,2.619571e+01,2.578464e+01
839,2000-02-16 05:45:11.412000,134.083000,2.761424e+01,2.810499e+01,2.842213e+01,2.789305e+01,2.614181e+01,2.578341e+01
840,2000-02-16 05:45:11.572000,134.243000,2.756105e+01,2.803880e+01,2.846830e+01,2.789305e+01,2.618898e+01,2.578566e+01
841,2000-02-16 05:45:11.732000,134.403000,2.736135e+01,2.797920e+01,2.840233e+01,2.787316e+01,2.612833e+01,2.573862e+01
842,2000-02-16 05:45:11.892000,134.563000,2.740798e+01,2.795270e+01,2.840233e+01,2.785989e+01,2.615529e+01,2.572786e+01
843,2000-02-16 05:45:12.052000,134.723000,2.750118e+01,2.797920e+01,2.838914e+01,2.783336e+01,2.613507e+01,2.572103e+01
844,2000-02-16 05:45:12.212000,134.883000,2.740798e+01,2.794607e+01,2.838254e+01,2.782673e+01,2.612833e+01,2.571626e+01
845,2000-02-16 05:45:12.372000,135.043000,2.738134e+01,2.793945e+01,2.832312e+01,2.784000e+01,2.610811e+01,2.571837e+01
846,2000-02-16 05:45:12.532000,135.203000,2.739466e+01,2.796595e+01,2.836273e+01,2.778028e+01,2.613507e+01,2.571770e+01
847,2000-02-16 05:45:12.692000,135.363000,2.738134e+01,2.793945e+01,2.836273e+01,2.778028e+01,2.610811e+01,2.571495e+01
848,2000-02-16 05:45:12.852000,135.523000,2.737468e+01,2.807190e+01,2.835613e+01,2.785989e+01,2.610137e+01,2.571142e+01
849,2000-02-16 05:45:13.012000,135.683000,2.739466e+01,2.796595e+01,2.839573e+01,2.778692e+01,2.612833e+01,2.571549e+01
850,2000-02-16 05:45:13.172000,135.843000,2.744128e+01,2.802556e+01,2.834293e+01,2.785326e+01,2.614855e+01,2.573099e+01
851,2000-02-16 05:45:13.332000,136.003000,2.742796e+01,2.800569e+01,2.838914e+01,2.789968e+01,2.620918e+01,2.576623e+01
852,2000-02-16 05:45:13.492000,136.163000,2.749452e+01,2.798582e+01,2.840893e+01,2.803218e+01,2.616203e+01,2.576987e+01
853,2000-02-16 05:45:13.652000,136.323000,2.738800e+01,2.796595e+01,2.842872e+01,2.795270e+01,2.618898e+01,2.576790e+01
854,2000-02-16 05:45:13.812000,136.483000,2.744128e+01,2.801232e+01,2.844851e+01,2.786653e+01,2.625632e+01,2.577225e+01
855,2000-02-16 05:45:13.972000,136.643000,2.743462e+01,2.809176e+01,2.845511e+01,2.785326e+01,2.617550e+01,2.577719e+01
856,2000-02-16 05:45:14.132000,136.803000,2.746790e+01,2.801232e+01,2.840893e+01,2.796595e+01,2.614855e+01,2.577240e+01
857,2000-02-16 05:45:14.294000,136.965000,2.747456e+01,2.805866e+01,2.840893e+01,2.787979e+01,2.618224e+01,2.577253e+01
858,2000-02-16 05:45:14.452000,137.123000,2.747456e+01,2.797920e+01,2.838914e+01,2.786653e+01,2.612833e+01,2.576612e+01
859,2000-02-16 05:45:14.612000,137.283000,2.744793e+01,2.802556e+01,2.840893e+01,2.788642e+01,2.616877e+01,2.576790e+01
860,2000-02-16 05:45:14.772000,137.443000,2.743462e+01,2.799245e+01,2.840893e+01,2.789305e+01,2.613507e+01,2.576469e+01
861,2000-02-16 05:45:14.932000,137.603000,2.740798e+01,2.795932e+01,2.842213e+01,2.789305e+01,2.622265e+01,2.576610e+01
862,2000-02-16 05:45:15.092000,137.763000,2.741464e+01,2.803880e+01,2.844851e+01,2.791956e+01,2.616203e+01,2.576961e+01
863,2000-02-16 05:45:15.252000,137.923000,2.740798e+01,2.801232e+01,2.839573e+01,2.787316e+01,2.613507e+01,2.576546e+01
864,2000-02-16 05:45:15.412000,138.083000,2.742130e+01,2.802556e+01,2.845511e+01,2.789305e+01,2.616877e+01,2.575957e+01
865,2000-02-16 05:45:15.572000,138.243000,2.744128e+01,2.797920e+01,2.837594e+01,2.789968e+01,2.620245e+01,2.575470e+01
866,2000-02-16 05:45:15.732000,138.403000,2.748787e+01,2.796595e+01,2.840893e+01,2.784663e+01,2.619571e+01,2.574878e+01
867,2000-02-16 05:45:15.892000,138.563000,2.744793e+01,2.793945e+01,2.841553e+01,2.787316e+01,2.611485e+01,2.575107e+01
868,2000-02-16 05:45:16.052000,138.723000,2.741464e+01,2.797257e+01,2.856717e+01,2.783336e+01,2.612159e+01,2.575134e+01
869,2000-02-16 05:45:16.212000,138.883000,2.740132e+01,2.803880e+01,2.836934e+01,2.782673e+01,2.615529e+01,2.574728e+01
870,2000-02-16 05:45:16.372000,139.043000,2.740798e+01,2.793282e+01,2.843532e+01,2.782673e+01,2.614181e+01,2.574115e+01
871,2000-02-16 05:45:16.532000,139.203000,2.751449e+01,2.797920e+01,2.838254e+01,2.784000e+01,2.612833e+01,2.573622e+01
872,2000-02-16 05:45:16.692000,139.363000,2.740798e+01,2.799245e+01,2.834953e+01,2.782673e+01,2.616203e+01,2.574266e+01
873,2000-02-16 05:45:16.852000,139.523000,2.748787e+01,2.799907e+01,2.835613e+01,2.787316e+01,2.618898e+01,2.574526e+01
874,2000-02-16 05:45:17.012000,139.683000,2.740798e+01,2.799245e+01,2.842213e+01,2.782673e+01,2.621592e+01,2.573600e+01
875,2000-02-16 05:45:17.172000,139.843000,2.740132e+01,2.793282e+01,2.839573e+01,2.785989e+01,2.622939e+01,2.573466e+01
876,2000-02-16 05:45:17.332000,140.003000,2.738800e+01,2.797920e+01,2.846830e+01,2.791294e+01,2.612833e+01,2.573833e+01
877,2000-02-16 05:45:17.492000,140.163000,2.744793e+01,2.794607e+01,2.842872e+01,2.788642e+01,2.612159e+01,2.573375e+01
878,2000-02-16 05:45:17.652000,140.323000,2.739466e+01,2.801894e+01,2.832973e+01,2.785326e+01,2.614181e+01,2.572530e+01
879,2000-02-16 05:45:17.812000,140.483000,2.742796e+01,2.794607e+01,2.834953e+01,2.784663e+01,2.615529e+01,2.571679e+01
880,2000-02-16 05:45:17.973000,140.644000,2.737468e+01,2.797257e+01,2.835613e+01,2.787979e+01,2.615529e+01,2.571513e+01
881,2000-02-16 05:45:18.132000,140.803000,2.738800e+01,2.789968e+01,2.832312e+01,2.780019e+01,2.609463e+01,2.571503e+01
882,2000-02-16 05:45:18.292000,140.963000,2.736135e+01,2.795270e+01,2.833633e+01,2.781346e+01,2.610137e+01,2.571909e+01
883,2000-02-16 05:45:18.452000,141.123000,2.737468e+01,2.793945e+01,2.834953e+01,2.786653e+01,2.610137e+01,2.572272e+01
884,2000-02-16 05:45:18.612000,141.283000,2.740132e+01,2.789305e+01,2.837594e+01,2.783336e+01,2.615529e+01,2.571960e+01
885,2000-02-16 05:45:18.772000,141.443000,2.738800e+01,2.787979e+01,2.834293e+01,2.780019e+01,2.612159e+01,2.571766e+01
886,2000-02-16 05:45:18.932000,141.603000,2.735469e+01,2.789305e+01,2.832312e+01,2.784663e+01,2.608788e+01,2.571917e+01
887,2000-02-16 05:45:19.092000,141.763000,2.744128e+01,2.789305e+01,2.830991e+01,2.795270e+01,2.610137e+01,2.571409e+01
888,2000-02-16 05:45:19.252000,141.923000,2.742130e+01,2.794607e+01,2.836934e+01,2.781346e+01,2.614181e+01,2.571672e+01
889,2000-02-16 05:45:19.412000,142.083000,2.738800e+01,2.795932e+01,2.835613e+01,2.790631e+01,2.612159e+01,2.571437e+01
890,2000-02-16 05:45:19.572000,142.243000,2.737468e+01,2.793282e+01,2.837594e+01,2.780019e+01,2.609463e+01,2.571435e+01
891,2000-02-16 05:45:19.733000,142.404000,2.736135e+01,2.791294e+01,2.832973e+01,2.774046e+01,2.614855e+01,2.569501e+01
892,2000-02-16 05:45:19.893000,142.564000,2.731470e+01,2.792619e+01,2.827028e+01,2.778028e+01,2.622939e+01,2.568379e+01
893,2000-02-16 05:45:20.052000,142.723000,2.740798e+01,2.789968e+01,2.827689e+01,2.786653e+01,2.609463e+01,2.568448e+01
894,2000-02-16 05:45:20.212000,142.883000,2.741464e+01,2.787316e+01,2.827689e+01,2.789968e+01,2.606765e+01,2.568209e+01
895,2000-02-16 05:45:20.372000,143.043000,2.733470e+01,2.786653e+01,2.829010e+01,2.779355e+01,2.608788e+01,2.567911e+01
896,2000-02-16 05:45:20.532000,143.203000,2.736802e+01,2.790631e+01,2.827689e+01,2.774046e+01,2.614181e+01,2.568217e+01
897,2000-02-16 05:45:20.692000,143.363000,2.737468e+01,2.792619e+01,2.830331e+01,2.778692e+01,2.622265e+01,2.568293e+01
898,2000-02-16 05:45:20.852000,143.523000,2.736135e+01,2.789305e+01,2.828349e+01,2.779355e+01,2.612159e+01,2.568586e+01
899,2000-02-16 05:45:21.012000,143.683000,2.735469e+01,2.789968e+01,2.834293e+01,2.778692e+01,2.611485e+01,2.568339e+01
900,2000-02-16 05:45:21.173000,143.844000,2.751449e+01,2.794607e+01,2.831652e+01,2.782673e+01,2.608788e+01,2.568865e+01
901,2000-02-16 05:45:21.333000,144.004000,2.742130e+01,2.796595e+01,2.829010e+01,2.784663e+01,2.612159e+01,2.570105e+01
902,2000-02-16 05:45:21.493000,144.164000,2.738800e+01,2.803218e+01,2.829010e+01,2.778028e+01,2.612159e+01,2.569548e+01
903,2000-02-16 05:45:21.653000,144.324000,2.742130e+01,2.791956e+01,2.830991e+01,2.777365e+01,2.612159e+01,2.569982e+01
904,2000-02-16 05:45:21.812000,144.483000,2.743462e+01,2.797920e+01,2.832312e+01,2.780019e+01,2.608788e+01,2.569460e+01
905,2000-02-16 05:45:21.973000,144.644000,2.738800e+01,2.791956e+01,2.838254e+01,2.787979e+01,2.616203e+01,2.570084e+01
906,2000-02-16 05:45:22.133000,144.804000,2.734803e+01,2.792619e+01,2.836934e+01,2.780019e+01,2.612833e+01,2.569339e+01
907,2000-02-16 05:45:22.293000,144.964000,2.734136e+01,2.792619e+01,2.837594e+01,2.780683e+01,2.609463e+01,2.569278e+01
908,2000-02-16 05:45:22.453000,145.124000,2.742130e+01,2.793282e+01,2.837594e+01,2.778028e+01,2.613507e+01,2.569646e+01
909,2000-02-16 05:45:22.612000,145.283000,2.733470e+01,2.789968e+01,2.832312e+01,2.778692e+01,2.608114e+01,2.568951e+01
910,2000-02-16 05:45:22.772000,145.443000,2.738134e+01,2.787979e+01,2.834953e+01,2.776701e+01,2.610137e+01,2.569295e+01
911,2000-02-16 05:45:22.933000,145.604000,2.735469e+01,2.792619e+01,2.832973e+01,2.776037e+01,2.611485e+01,2.568634e+01
912,2000-02-16 05:45:23.093000,145.764000,2.736135e+01,2.787979e+01,2.835613e+01,2.775373e+01,2.610137e+01,2.569324e+01
913,2000-02-16 05:45:23.253000,145.924000,2.738800e+01,2.787316e+01,2.829010e+01,2.779355e+01,2.614181e+01,2.569157e+01
914,2000-02-16 05:45:23.413000,146.084000,2.743462e+01,2.791956e+01,2.827689e+01,2.780019e+01,2.607440e+01,2.569230e+01
915,2000-02-16 05:45:23.573000,146.244000,2.732137e+01,2.787979e+01,2.824385e+01,2.774709e+01,2.612159e+01,2.567742e+01
916,2000-02-16 05:45:23.733000,146.404000,2.735469e+01,2.789305e+01,2.829010e+01,2.774709e+01,2.608788e+01,2.567048e+01
917,2000-02-16 05:45:23.893000,146.564000,2.747456e+01,2.790631e+01,2.827028e+01,2.775373e+01,2.603393e+01,2.567042e+01
918,2000-02-16 05:45:24.053000,146.724000,2.736135e+01,2.788642e+01,2.828349e+01,2.784663e+01,2.608114e+01,2.567285e+01
919,2000-02-16 05:45:24.213000,146.884000,2.735469e+01,2.787316e+01,2.831652e+01,2.774046e+01,2.611485e+01,2.567255e+01
920,2000-02-16 05:45:24.373000,147.044000,2.732137e+01,2.794607e+01,2.830331e+01,2.773382e+01,2.604067e+01,2.567946e+01
921,2000-02-16 05:45:24.533000,147.204000,2.732804e+01,2.793282e+01,2.832312e+01,2.776701e+01,2.610811e+01,2.567474e+01
922,2000-02-16 05:45:24.693000,147.364000,2.734803e+01,2.789305e+01,2.829671e+01,2.774046e+01,2.606091e+01,2.567103e+01
923,2000-02-16 05:45:24.853000,147.524000,2.732137e+01,2.796595e+01,2.828349e+01,2.775373e+01,2.609463e+01,2.566543e+01
924,2000-02-16 05:45:25.013000,147.684000,2.738800e+01,2.797920e+01,2.827028e+01,2.775373e+01,2.607440e+01,2.566655e+01
925,2000-02-16 05:45:25.173000,147.844000,2.732804e+01,2.788642e+01,2.823724e+01,2.780683e+01,2.602718e+01,2.565798e+01
926,2000-02-16 05:45:25.333000,148.004000,2.740798e+01,2.791294e+01,2.824385e+01,2.778692e+01,2.602718e+01,2.565915e+01
927,2000-02-16 05:45:25.493000,148.164000,2.734136e+01,2.785326e+01,2.825707e+01,2.787979e+01,2.606091e+01,2.565771e+01
928,2000-02-16 05:45:25.653000,148.324000,2.742796e+01,2.792619e+01,2.830331e+01,2.779355e+01,2.616203e+01,2.568770e+01
929,2000-02-16 05:45:25.813000,148.484000,2.746790e+01,2.802556e+01,2.835613e+01,2.785989e+01,2.614855e+01,2.575173e+01
930,2000-02-16 05:45:25.973000,148.644000,2.743462e+01,2.799907e+01,2.832312e+01,2.789305e+01,2.613507e+01,2.575489e+01
931,2000-02-16 05:45:26.133000,148.804000,2.741464e+01,2.794607e+01,2.838254e+01,2.784663e+01,2.613507e+01,2.575870e+01
932,2000-02-16 05:45:26.293000,148.964000,2.743462e+01,2.800569e+01,2.836273e+01,2.789305e+01,2.612159e+01,2.575670e+01
933,2000-02-16 05:45:26.453000,149.124000,2.744793e+01,2.805866e+01,2.835613e+01,2.782010e+01,2.612159e+01,2.575317e+01
934,2000-02-16 05:45:26.613000,149.284000,2.745459e+01,2.798582e+01,2.844192e+01,2.782010e+01,2.618224e+01,2.575364e+01
935,2000-02-16 05:45:26.773000,149.444000,2.746125e+01,2.802556e+01,2.840893e+01,2.783336e+01,2.612833e+01,2.576377e+01
936,2000-02-16 05:45:26.933000,149.604000,2.752114e+01,2.803880e+01,2.847489e+01,2.797920e+01,2.621592e+01,2.578960e+01
937,2000-02-16 05:45:27.093000,149.764000,2.747456e+01,2.799245e+01,2.842213e+01,2.813807e+01,2.621592e+01,2.579774e+01
938,2000-02-16 05:45:27.253000,149.924000,2.751449e+01,2.799245e+01,2.834953e+01,2.785989e+01,2.618898e+01,2.579136e+01
939,2000-02-16 05:45:27.413000,150.084000,2.752779e+01,2.796595e+01,2.840893e+01,2.787979e+01,2.618224e+01,2.579432e+01
940,2000-02-16 05:45:27.573000,150.244000,2.759429e+01,2.804542e+01,2.843532e+01,2.787979e+01,2.628324e+01,2.579663e+01
941,2000-02-16 05:45:27.733000,150.404000,2.746790e+01,2.808514e+01,2.847489e+01,2.793945e+01,2.621592e+01,2.579820e+01
942,2000-02-16 05:45:27.893000,150.564000,2.746790e+01,2.809176e+01,2.840233e+01,2.789968e+01,2.622265e+01,2.578335e+01
943,2000-02-16 05:45:28.053000,150.724000,2.748787e+01,2.802556e+01,2.834293e+01,2.793282e+01,2.616877e+01,2.576483e+01
944,2000-02-16 05:45:28.213000,150.884000,2.742796e+01,2.794607e+01,2.835613e+01,2.785989e+01,2.624285e+01,2.576597e+01
945,2000-02-16 05:45:28.373000,151.044000,2.743462e+01,2.799245e+01,2.837594e+01,2.785326e+01,2.614181e+01,2.576122e+01
946,2000-02-16 05:45:28.533000,151.204000,2.744793e+01,2.795932e+01,2.839573e+01,2.786653e+01,2.614181e+01,2.576097e+01
947,2000-02-16 05:45:28.693000,151.364000,2.745459e+01,2.795270e+01,2.837594e+01,2.785989e+01,2.615529e+01,2.575751e+01
948,2000-02-16 05:45:28.853000,151.524000,2.741464e+01,2.794607e+01,2.837594e+01,2.797920e+01,2.620245e+01,2.575275e+01
949,2000-02-16 05:45:29.013000,151.684000,2.743462e+01,2.803218e+01,2.834293e+01,2.783336e+01,2.616877e+01,2.575933e+01
950,2000-02-16 05:45:29.173000,151.844000,2.740798e+01,2.794607e+01,2.842213e+01,2.787316e+01,2.614181e+01,2.575038e+01
951,2000-02-16 05:45:29.333000,152.004000,2.737468e+01,2.795932e+01,2.833633e+01,2.791956e+01,2.608788e+01,2.572755e+01
952,2000-02-16 05:45:29.493000,152.164000,2.740132e+01,2.796595e+01,2.834953e+01,2.787316e+01,2.613507e+01,2.572553e+01
953,2000-02-16 05:45:29.653000,152.324000,2.740798e+01,2.795270e+01,2.832312e+01,2.780019e+01,2.617550e+01,2.572116e+01
954,2000-02-16 05:45:29.813000,152.484000,2.747456e+01,2.793282e+01,2.834953e+01,2.781346e+01,2.610811e+01,2.572611e+01
955,2000-02-16 05:45:29.973000,152.644000,2.748121e+01,2.797920e+01,2.833633e+01,2.786653e+01,2.610811e+01,2.572555e+01
956,2000-02-16 05:45:30.133000,152.804000,2.739466e+01,2.790631e+01,2.830991e+01,2.780683e+01,2.616877e+01,2.572452e+01
957,2000-02-16 05:45:30.293000,152.964000,2.737468e+01,2.794607e+01,2.831652e+01,2.783336e+01,2.614181e+01,2.572402e+01
958,2000-02-16 05:45:30.453000,153.124000,2.739466e+01,2.793282e+01,2.833633e+01,2.781346e+01,2.611485e+01,2.572809e+01
959,2000-02-16 05:45:30.613000,153.284000,2.741464e+01,2.795270e+01,2.830331e+01,2.778692e+01,2.616203e+01,2.572794e+01
960,2000-02-16 05:45:30.773000,153.444000,2.740798e+01,2.795932e+01,2.832973e+01,2.784663e+01,2.610137e+01,2.572183e+01
961,2000-02-16 05:45:30.933000,153.604000,2.740798e+01,2.793282e+01,2.834953e+01,2.784000e+01,2.628324e+01,2.571985e+01
962,2000-02-16 05:45:31.093000,153.764000,2.742130e+01,2.790631e+01,2.833633e+01,2.780019e+01,2.614181e+01,2.571958e+01
963,2000-02-16 05:45:31.253000,153.924000,2.754775e+01,2.805866e+01,2.841553e+01,2.787316e+01,2.618898e+01,2.578801e+01
964,2000-02-16 05:45:31.413000,154.084000,2.755440e+01,2.805204e+01,2.856717e+01,2.808514e+01,2.629670e+01,2.587868e+01
965,2000-02-16 05:45:31.573000,154.244000,2.759429e+01,2.807852e+01,2.853422e+01,2.800569e+01,2.631016e+01,2.590096e+01
966,2000-02-16 05:45:31.733000,154.404000,2.757435e+01,2.808514e+01,2.846830e+01,2.799907e+01,2.633707e+01,2.589800e+01
967,2000-02-16 05:45:31.893000,154.564000,2.758765e+01,2.808514e+01,2.850786e+01,2.800569e+01,2.631689e+01,2.588836e+01
968,2000-02-16 05:45:32.053000,154.724000,2.755440e+01,2.806528e+01,2.855399e+01,2.798582e+01,2.631016e+01,2.589423e+01
969,2000-02-16 05:45:32.213000,154.884000,2.764082e+01,2.804542e+01,2.848808e+01,2.802556e+01,2.626305e+01,2.588533e+01
970,2000-02-16 05:45:32.373000,155.044000,2.758765e+01,2.805204e+01,2.852763e+01,2.801232e+01,2.627651e+01,2.588470e+01
971,2000-02-16 05:45:32.533000,155.204000,2.756105e+01,2.812484e+01,2.849467e+01,2.801232e+01,2.631016e+01,2.588982e+01
972,2000-02-16 05:45:32.693000,155.364000,2.754110e+01,2.805866e+01,2.852763e+01,2.801894e+01,2.631689e+01,2.588752e+01
973,2000-02-16 05:45:32.853000,155.524000,2.754775e+01,2.807190e+01,2.850786e+01,2.797257e+01,2.628324e+01,2.588515e+01
974,2000-02-16 05:45:33.013000,155.684000,2.756770e+01,2.805204e+01,2.853422e+01,2.799907e+01,2.628997e+01,2.588247e+01
975,2000-02-16 05:45:33.173000,155.844000,2.757435e+01,2.811161e+01,2.852104e+01,2.799907e+01,2.635725e+01,2.588373e+01
976,2000-02-16 05:45:33.333000,156.004000,2.756770e+01,2.808514e+01,2.856717e+01,2.798582e+01,2.634380e+01,2.588131e+01
977,2000-02-16 05:45:33.493000,156.164000,2.755440e+01,2.803880e+01,2.855399e+01,2.793282e+01,2.633707e+01,2.585754e+01
978,2000-02-16 05:45:33.653000,156.324000,2.750783e+01,2.805866e+01,2.844851e+01,2.792619e+01,2.635052e+01,2.584119e+01
979,2000-02-16 05:45:33.813000,156.484000,2.755440e+01,2.806528e+01,2.851445e+01,2.793282e+01,2.641104e+01,2.584159e+01
980,2000-02-16 05:45:33.973000,156.644000,2.754775e+01,2.805866e+01,2.852763e+01,2.796595e+01,2.621592e+01,2.584608e+01
981,2000-02-16 05:45:34.133000,156.804000,2.748787e+01,2.803218e+01,2.844851e+01,2.792619e+01,2.622939e+01,2.583816e+01
982,2000-02-16 05:45:34.293000,156.964000,2.751449e+01,2.803880e+01,2.857376e+01,2.802556e+01,2.624285e+01,2.583680e+01
983,2000-02-16 05:45:34.453000,157.124000,2.746125e+01,2.804542e+01,2.845511e+01,2.790631e+01,2.625632e+01,2.583476e+01
984,2000-02-16 05:45:34.613000,157.284000,2.754110e+01,2.811161e+01,2.847489e+01,2.794607e+01,2.624959e+01,2.583299e+01
985,2000-02-16 05:45:34.773000,157.444000,2.752779e+01,2.801894e+01,2.847489e+01,2.797257e+01,2.624285e+01,2.583302e+01
986,2000-02-16 05:45:34.933000,157.604000,2.748121e+01,2.809176e+01,2.849467e+01,2.799245e+01,2.622265e+01,2.584116e+01
987,2000-02-16 05:45:35.093000,157.764000,2.750783e+01,2.809837e+01,2.847489e+01,2.796595e+01,2.622939e+01,2.584116e+01
988,2000-02-16 05:45:35.253000,157.924000,2.754110e+01,2.801232e+01,2.850127e+01,2.793282e+01,2.624285e+01,2.583593e+01
989,2000-02-16 05:45:35.413000,158.084000,2.751449e+01,2.807190e+01,2.847489e+01,2.799245e+01,2.628324e+01,2.583502e+01
990,2000-02-16 05:45:35.573000,158.244000,2.751449e+01,2.805866e+01,2.845511e+01,2.795932e+01,2.627651e+01,2.582948e+01
991,2000-02-16 05:45:35.733000,158.404000,2.753444e+01,2.807190e+01,2.847489e+01,2.797920e+01,2.626305e+01,2.583406e+01
992,2000-02-16 05:45:35.893000,158.564000,2.757435e+01,2.801232e+01,2.846830e+01,2.795932e+01,2.622265e+01,2.582688e+01
993,2000-02-16 05:45:36.053000,158.724000,2.750118e+01,2.802556e+01,2.842213e+01,2.797257e+01,2.624285e+01,2.582734e+01
994,2000-02-16 05:45:36.213000,158.884000,2.754775e+01,2.806528e+01,2.848149e+01,2.799245e+01,2.620245e+01,2.582733e+01
995,2000-02-16 05:45:36.373000,159.044000,2.756770e+01,2.803880e+01,2.850127e+01,2.795932e+01,2.622265e+01,2.582734e+01
996,2000-02-16 05:45:36.533000,159.204000,2.750118e+01,2.803880e+01,2.845511e+01,2.799245e+01,2.621592e+01,2.582469e+01
997,2000-02-16 05:45:36.693000,159.364000,2.760094e+01,2.801232e+01,2.848149e+01,2.791956e+01,2.624959e+01,2.582545e+01
998,2000-02-16 05:45:36.853000,159.524000,2.757435e+01,2.804542e+01,2.846830e+01,2.789968e+01,2.624959e+01,2.582621e+01
999,2000-02-16 05:45:37.013000,159.684000,2.752114e+01,2.805204e+01,2.849467e+01,2.791294e+01,2.622939e+01,2.582368e+01
1000,2000-02-16 05:45:37.173000,159.844000,2.757435e+01,2.807852e+01,2.848149e+01,2.792619e+01,2.628997e+01,2.582746e+01
1001,2000-02-16 05:45:37.333000,160.004000,2.748787e+01,2.802556e+01,2.852104e+01,2.796595e+01,2.625632e+01,2.582312e+01
1002,2000-02-16 05:45:37.493000,160.164000,2.747456e+01,2.801232e+01,2.846830e+01,2.795270e+01,2.621592e+01,2.580989e+01
1003,2000-02-16 05:45:37.653000,160.324000,2.754110e+01,2.802556e+01,2.841553e+01,2.789968e+01,2.636398e+01,2.581298e+01
1004,2000-02-16 05:45:37.813000,160.484000,2.748121e+01,2.801232e+01,2.841553e+01,2.791956e+01,2.626305e+01,2.581431e+01
1005,2000-02-16 05:45:37.973000,160.644000,2.758765e+01,2.806528e+01,2.839573e+01,2.795270e+01,2.623612e+01,2.581986e+01
1006,2000-02-16 05:45:38.133000,160.804000,2.753444e+01,2.806528e+01,2.839573e+01,2.791294e+01,2.633035e+01,2.581592e+01
1007,2000-02-16 05:45:38.293000,160.964000,2.752114e+01,2.804542e+01,2.843532e+01,2.789968e+01,2.628997e+01,2.581038e+01
1008,2000-02-16 05:45:38.453000,161.124000,2.748787e+01,2.807190e+01,2.848149e+01,2.789305e+01,2.633707e+01,2.581686e+01
1009,2000-02-16 05:45:38.613000,161.284000,2.756105e+01,2.801894e+01,2.838254e+01,2.791294e+01,2.624285e+01,2.582241e+01
1010,2000-02-16 05:45:38.773000,161.444000,2.746125e+01,2.803218e+01,2.841553e+01,2.793282e+01,2.621592e+01,2.580781e+01
1011,2000-02-16 05:45:38.933000,161.604000,2.754775e+01,2.800569e+01,2.838914e+01,2.796595e+01,2.622265e+01,2.580609e+01
1012,2000-02-16 05:45:39.093000,161.764000,2.757435e+01,2.803880e+01,2.848808e+01,2.792619e+01,2.622265e+01,2.580554e+01
1013,2000-02-16 05:45:39.253000,161.924000,2.753444e+01,2.819097e+01,2.851445e+01,2.797920e+01,2.631016e+01,2.581316e+01
1014,2000-02-16 05:45:39.413000,162.084000,2.748787e+01,2.801894e+01,2.846170e+01,2.794607e+01,2.623612e+01,2.581870e+01
