frame,abstime,reltime,april15_microphoneBoardC_0.seq:Rectangle 1 [C]:max,april15_microphoneBoardC_0.seq:Polygon 1 [C]:max,april15_microphoneBoardC_0.seq:Rectangle 2 [C]:max,april15_microphoneBoardC_0.seq:Rectangle 3 [C]:max,april15_microphoneBoardC_0.seq:Rectangle 4 [C]:max,april15_microphoneBoardC_0.seq:Rectangle 5 [C]:mean
1724,2000-02-14 21:30:05.799000,275.693000,2.446393e+01,2.454607e+01,2.449131e+01,2.449131e+01,2.439543e+01,2.412499e+01
1725,2000-02-14 21:30:05.959000,275.853000,2.451869e+01,2.454607e+01,2.443653e+01,2.443653e+01,2.434060e+01,2.411715e+01
1726,2000-02-14 21:30:06.119000,276.013000,2.447077e+01,2.458711e+01,2.442283e+01,2.442283e+01,2.435431e+01,2.411438e+01
1727,2000-02-14 21:30:06.279000,276.173000,2.447762e+01,2.462130e+01,2.438172e+01,2.455975e+01,2.432003e+01,2.410791e+01
1728,2000-02-14 21:30:06.439000,276.333000,2.453922e+01,2.453922e+01,2.444338e+01,2.445023e+01,2.440228e+01,2.411159e+01
1729,2000-02-14 21:30:06.599000,276.493000,2.451185e+01,2.458027e+01,2.436116e+01,2.440228e+01,2.435431e+01,2.410807e+01
1730,2000-02-14 21:30:06.759000,276.653000,2.447762e+01,2.454607e+01,2.437487e+01,2.438172e+01,2.454607e+01,2.409409e+01
1731,2000-02-14 21:30:06.919000,276.813000,2.444338e+01,2.453238e+01,2.449816e+01,2.439543e+01,2.451869e+01,2.407736e+01
1732,2000-02-14 21:30:07.079000,276.973000,2.442283e+01,2.456659e+01,2.437487e+01,2.442968e+01,2.459395e+01,2.407476e+01
1733,2000-02-14 21:30:07.239000,277.133000,2.443653e+01,2.460763e+01,2.442968e+01,2.441598e+01,2.463498e+01,2.407590e+01
1734,2000-02-14 21:30:07.399000,277.293000,2.445708e+01,2.454607e+01,2.439543e+01,2.437487e+01,2.472381e+01,2.406907e+01
1735,2000-02-14 21:30:07.559000,277.453000,2.446393e+01,2.453238e+01,2.434745e+01,2.445023e+01,2.478527e+01,2.406911e+01
1736,2000-02-14 21:30:07.719000,277.613000,2.438858e+01,2.448447e+01,2.434745e+01,2.442968e+01,2.487398e+01,2.406173e+01
1737,2000-02-14 21:30:07.879000,277.773000,2.444338e+01,2.448447e+01,2.432689e+01,2.445708e+01,2.494217e+01,2.406519e+01
1738,2000-02-14 21:30:08.039000,277.933000,2.440913e+01,2.453238e+01,2.432003e+01,2.438858e+01,2.469649e+01,2.405950e+01
1739,2000-02-14 21:30:08.199000,278.093000,2.440228e+01,2.449131e+01,2.434745e+01,2.457343e+01,2.440228e+01,2.404744e+01
1740,2000-02-14 21:30:08.359000,278.253000,2.436116e+01,2.449131e+01,2.429945e+01,2.429945e+01,2.418966e+01,2.400082e+01
1741,2000-02-14 21:30:08.519000,278.413000,2.432689e+01,2.440228e+01,2.423085e+01,2.428574e+01,2.416906e+01,2.398584e+01
1742,2000-02-14 21:30:08.679000,278.573000,2.433374e+01,2.437487e+01,2.426516e+01,2.432689e+01,2.412785e+01,2.398287e+01
1743,2000-02-14 21:30:08.839000,278.733000,2.432689e+01,2.447762e+01,2.428574e+01,2.431317e+01,2.415533e+01,2.398247e+01
1744,2000-02-14 21:30:08.999000,278.893000,2.437487e+01,2.451869e+01,2.429945e+01,2.428574e+01,2.418966e+01,2.397545e+01
1745,2000-02-14 21:30:09.159000,279.053000,2.436116e+01,2.440913e+01,2.425830e+01,2.432003e+01,2.411411e+01,2.397273e+01
1746,2000-02-14 21:30:09.319000,279.213000,2.427888e+01,2.458027e+01,2.425830e+01,2.432003e+01,2.412785e+01,2.396539e+01
1747,2000-02-14 21:30:09.479000,279.373000,2.432003e+01,2.436802e+01,2.425143e+01,2.428574e+01,2.413472e+01,2.395702e+01
1748,2000-02-14 21:30:09.639000,279.533000,2.430631e+01,2.438858e+01,2.429945e+01,2.432689e+01,2.412785e+01,2.395730e+01
1749,2000-02-14 21:30:09.799000,279.693000,2.431317e+01,2.443653e+01,2.421712e+01,2.436116e+01,2.416220e+01,2.395904e+01
1750,2000-02-14 21:30:09.959000,279.853000,2.434060e+01,2.431317e+01,2.429945e+01,2.436802e+01,2.416220e+01,2.394791e+01
1751,2000-02-14 21:30:10.119000,280.013000,2.436802e+01,2.440228e+01,2.421026e+01,2.426516e+01,2.418966e+01,2.394670e+01
1752,2000-02-14 21:30:10.279000,280.173000,2.432689e+01,2.439543e+01,2.423771e+01,2.434060e+01,2.418280e+01,2.393606e+01
1753,2000-02-14 21:30:10.439000,280.333000,2.426516e+01,2.436802e+01,2.416220e+01,2.431317e+01,2.411411e+01,2.393092e+01
1754,2000-02-14 21:30:10.599000,280.493000,2.439543e+01,2.438172e+01,2.440913e+01,2.439543e+01,2.424457e+01,2.402564e+01
1755,2000-02-14 21:30:10.759000,280.653000,2.440228e+01,2.458027e+01,2.432003e+01,2.441598e+01,2.423771e+01,2.402780e+01
1756,2000-02-14 21:30:10.919000,280.813000,2.436802e+01,2.446393e+01,2.436802e+01,2.440228e+01,2.425143e+01,2.402603e+01
1757,2000-02-14 21:30:11.079000,280.973000,2.439543e+01,2.446393e+01,2.432689e+01,2.437487e+01,2.432003e+01,2.401362e+01
1758,2000-02-14 21:30:11.239000,281.133000,2.436802e+01,2.446393e+01,2.427202e+01,2.442968e+01,2.424457e+01,2.401635e+01
1759,2000-02-14 21:30:11.399000,281.293000,2.442968e+01,2.440913e+01,2.427202e+01,2.436802e+01,2.441598e+01,2.401013e+01
1760,2000-02-14 21:30:11.559000,281.453000,2.435431e+01,2.445708e+01,2.424457e+01,2.429945e+01,2.431317e+01,2.400612e+01
1761,2000-02-14 21:30:11.719000,281.613000,2.438172e+01,2.441598e+01,2.430631e+01,2.437487e+01,2.433374e+01,2.399858e+01
1762,2000-02-14 21:30:11.879000,281.773000,2.436116e+01,2.442283e+01,2.425830e+01,2.432689e+01,2.435431e+01,2.398905e+01
1763,2000-02-14 21:30:12.039000,281.933000,2.433374e+01,2.443653e+01,2.430631e+01,2.433374e+01,2.438858e+01,2.398940e+01
1764,2000-02-14 21:30:12.199000,282.093000,2.431317e+01,2.445708e+01,2.425830e+01,2.436802e+01,2.447762e+01,2.397757e+01
1765,2000-02-14 21:30:12.359000,282.253000,2.432003e+01,2.437487e+01,2.429945e+01,2.440913e+01,2.445708e+01,2.397028e+01
1766,2000-02-14 21:30:12.519000,282.413000,2.432689e+01,2.433374e+01,2.438858e+01,2.436802e+01,2.451185e+01,2.396934e+01
1767,2000-02-14 21:30:12.679000,282.573000,2.440228e+01,2.434060e+01,2.427202e+01,2.428574e+01,2.442283e+01,2.396849e+01
1768,2000-02-14 21:30:12.839000,282.733000,2.435431e+01,2.440913e+01,2.428574e+01,2.436116e+01,2.447762e+01,2.397207e+01
1769,2000-02-14 21:30:12.999000,282.893000,2.432689e+01,2.438858e+01,2.434060e+01,2.433374e+01,2.438858e+01,2.396243e+01
1770,2000-02-14 21:30:13.159000,283.053000,2.436116e+01,2.434745e+01,2.425143e+01,2.431317e+01,2.439543e+01,2.396062e+01
1771,2000-02-14 21:30:13.319000,283.213000,2.429945e+01,2.440913e+01,2.431317e+01,2.434745e+01,2.434060e+01,2.395490e+01
1772,2000-02-14 21:30:13.479000,283.373000,2.431317e+01,2.434060e+01,2.427202e+01,2.432689e+01,2.436802e+01,2.395041e+01
1773,2000-02-14 21:30:13.639000,283.533000,2.430631e+01,2.441598e+01,2.432689e+01,2.429945e+01,2.422398e+01,2.394880e+01
1774,2000-02-14 21:30:13.799000,283.693000,2.433374e+01,2.440913e+01,2.423085e+01,2.427202e+01,2.423085e+01,2.395304e+01
1775,2000-02-14 21:30:13.959000,283.853000,2.432689e+01,2.440913e+01,2.427202e+01,2.431317e+01,2.429259e+01,2.397417e+01
1776,2000-02-14 21:30:14.119000,284.013000,2.432689e+01,2.445708e+01,2.423771e+01,2.429259e+01,2.425830e+01,2.397249e+01
1777,2000-02-14 21:30:14.279000,284.173000,2.432689e+01,2.439543e+01,2.429945e+01,2.434060e+01,2.420339e+01,2.396896e+01
1778,2000-02-14 21:30:14.439000,284.333000,2.429945e+01,2.436802e+01,2.425143e+01,2.429259e+01,2.426516e+01,2.396364e+01
1779,2000-02-14 21:30:14.599000,284.493000,2.437487e+01,2.435431e+01,2.428574e+01,2.426516e+01,2.429259e+01,2.395712e+01
1780,2000-02-14 21:30:14.759000,284.653000,2.431317e+01,2.442283e+01,2.423085e+01,2.423085e+01,2.431317e+01,2.395877e+01
1781,2000-02-14 21:30:14.919000,284.813000,2.429945e+01,2.436116e+01,2.423771e+01,2.425143e+01,2.427202e+01,2.395494e+01
1782,2000-02-14 21:30:15.079000,284.973000,2.436802e+01,2.436802e+01,2.425143e+01,2.432003e+01,2.429259e+01,2.397709e+01
1783,2000-02-14 21:30:15.239000,285.133000,2.438858e+01,2.437487e+01,2.429945e+01,2.433374e+01,2.427888e+01,2.398417e+01
1784,2000-02-14 21:30:15.399000,285.293000,2.427888e+01,2.439543e+01,2.426516e+01,2.438172e+01,2.420339e+01,2.397433e+01
1785,2000-02-14 21:30:15.559000,285.453000,2.429945e+01,2.438172e+01,2.425830e+01,2.429945e+01,2.425143e+01,2.396904e+01
1786,2000-02-14 21:30:15.719000,285.613000,2.432003e+01,2.436116e+01,2.426516e+01,2.435431e+01,2.425143e+01,2.397348e+01
1787,2000-02-14 21:30:15.879000,285.773000,2.433374e+01,2.434745e+01,2.424457e+01,2.443653e+01,2.424457e+01,2.396731e+01
1788,2000-02-14 21:30:16.039000,285.933000,2.432003e+01,2.442968e+01,2.427202e+01,2.429945e+01,2.428574e+01,2.396651e+01
1789,2000-02-14 21:30:16.199000,286.093000,2.445708e+01,2.440913e+01,2.423085e+01,2.428574e+01,2.416220e+01,2.396219e+01
1790,2000-02-14 21:30:16.359000,286.253000,2.428574e+01,2.438858e+01,2.426516e+01,2.426516e+01,2.414159e+01,2.395973e+01
1791,2000-02-14 21:30:16.519000,286.413000,2.429259e+01,2.430631e+01,2.425830e+01,2.431317e+01,2.430631e+01,2.395139e+01
1792,2000-02-14 21:30:16.679000,286.573000,2.423085e+01,2.429945e+01,2.418966e+01,2.420339e+01,2.418280e+01,2.394049e+01
1793,2000-02-14 21:30:16.839000,286.733000,2.429259e+01,2.432003e+01,2.416906e+01,2.425143e+01,2.412785e+01,2.394272e+01
1794,2000-02-14 21:30:16.999000,286.893000,2.429259e+01,2.437487e+01,2.419653e+01,2.430631e+01,2.410724e+01,2.393678e+01
1795,2000-02-14 21:30:17.159000,287.053000,2.430631e+01,2.431317e+01,2.423771e+01,2.427202e+01,2.417593e+01,2.393945e+01
1796,2000-02-14 21:30:17.319000,287.213000,2.426516e+01,2.436802e+01,2.416906e+01,2.425143e+01,2.415533e+01,2.393662e+01
1797,2000-02-14 21:30:17.479000,287.373000,2.436116e+01,2.438858e+01,2.419653e+01,2.423085e+01,2.423085e+01,2.393380e+01
1798,2000-02-14 21:30:17.639000,287.533000,2.433374e+01,2.432689e+01,2.419653e+01,2.421712e+01,2.414159e+01,2.392771e+01
1799,2000-02-14 21:30:17.799000,287.693000,2.433374e+01,2.450500e+01,2.424457e+01,2.422398e+01,2.414846e+01,2.392500e+01
1800,2000-02-14 21:30:17.959000,287.853000,2.432003e+01,2.433374e+01,2.422398e+01,2.421712e+01,2.408663e+01,2.392258e+01
1801,2000-02-14 21:30:18.119000,288.013000,2.423085e+01,2.427202e+01,2.423085e+01,2.421026e+01,2.416906e+01,2.391854e+01
1802,2000-02-14 21:30:18.279000,288.173000,2.423771e+01,2.430631e+01,2.425143e+01,2.420339e+01,2.414846e+01,2.392111e+01
1803,2000-02-14 21:30:18.439000,288.333000,2.429945e+01,2.429945e+01,2.413472e+01,2.421712e+01,2.407975e+01,2.388922e+01
1804,2000-02-14 21:30:18.599000,288.493000,2.418966e+01,2.425830e+01,2.416220e+01,2.417593e+01,2.408663e+01,2.388274e+01
1805,2000-02-14 21:30:18.759000,288.653000,2.423085e+01,2.425830e+01,2.417593e+01,2.417593e+01,2.408663e+01,2.387650e+01
1806,2000-02-14 21:30:18.919000,288.813000,2.426516e+01,2.421026e+01,2.416220e+01,2.425143e+01,2.411411e+01,2.387759e+01
1807,2000-02-14 21:30:19.079000,288.973000,2.419653e+01,2.429945e+01,2.421026e+01,2.416906e+01,2.414159e+01,2.387070e+01
1808,2000-02-14 21:30:19.239000,289.133000,2.421712e+01,2.427202e+01,2.414159e+01,2.419653e+01,2.409350e+01,2.386462e+01
1809,2000-02-14 21:30:19.399000,289.293000,2.414159e+01,2.423771e+01,2.422398e+01,2.413472e+01,2.413472e+01,2.385759e+01
1810,2000-02-14 21:30:19.559000,289.453000,2.423771e+01,2.421712e+01,2.416906e+01,2.417593e+01,2.403851e+01,2.384935e+01
1811,2000-02-14 21:30:19.719000,289.613000,2.429259e+01,2.418966e+01,2.421712e+01,2.422398e+01,2.403163e+01,2.385284e+01
1812,2000-02-14 21:30:19.879000,289.773000,2.435431e+01,2.422398e+01,2.412098e+01,2.413472e+01,2.399725e+01,2.384994e+01
1813,2000-02-14 21:30:20.039000,289.933000,2.423771e+01,2.422398e+01,2.409350e+01,2.421026e+01,2.410037e+01,2.384313e+01
1814,2000-02-14 21:30:20.199000,290.093000,2.420339e+01,2.429259e+01,2.423085e+01,2.413472e+01,2.402476e+01,2.384172e+01
1815,2000-02-14 21:30:20.359000,290.253000,2.416906e+01,2.428574e+01,2.412098e+01,2.424457e+01,2.404538e+01,2.384493e+01
1816,2000-02-14 21:30:20.519000,290.413000,2.415533e+01,2.427202e+01,2.412785e+01,2.416220e+01,2.404538e+01,2.383160e+01
1817,2000-02-14 21:30:20.679000,290.573000,2.421026e+01,2.421712e+01,2.411411e+01,2.417593e+01,2.396285e+01,2.382044e+01
1818,2000-02-14 21:30:20.839000,290.733000,2.417593e+01,2.443653e+01,2.409350e+01,2.416906e+01,2.401788e+01,2.381414e+01
1819,2000-02-14 21:30:20.999000,290.893000,2.414159e+01,2.436116e+01,2.406601e+01,2.425143e+01,2.396285e+01,2.380735e+01
1820,2000-02-14 21:30:21.159000,291.053000,2.414159e+01,2.427202e+01,2.414159e+01,2.427888e+01,2.397661e+01,2.380387e+01
1821,2000-02-14 21:30:21.319000,291.213000,2.415533e+01,2.431317e+01,2.410037e+01,2.418966e+01,2.409350e+01,2.380894e+01
1822,2000-02-14 21:30:21.479000,291.373000,2.420339e+01,2.421712e+01,2.411411e+01,2.414159e+01,2.399725e+01,2.380749e+01
1823,2000-02-14 21:30:21.639000,291.533000,2.419653e+01,2.422398e+01,2.408663e+01,2.415533e+01,2.396285e+01,2.379887e+01
1824,2000-02-14 21:30:21.799000,291.693000,2.410724e+01,2.418280e+01,2.407288e+01,2.407288e+01,2.398349e+01,2.379706e+01
1825,2000-02-14 21:30:21.959000,291.853000,2.413472e+01,2.423771e+01,2.407975e+01,2.411411e+01,2.392844e+01,2.379369e+01
1826,2000-02-14 21:30:22.119000,292.013000,2.425830e+01,2.416906e+01,2.403163e+01,2.410724e+01,2.392156e+01,2.378750e+01
1827,2000-02-14 21:30:22.279000,292.173000,2.423085e+01,2.415533e+01,2.402476e+01,2.416220e+01,2.397661e+01,2.379223e+01
1828,2000-02-14 21:30:22.440000,292.334000,2.423085e+01,2.416906e+01,2.407288e+01,2.408663e+01,2.401100e+01,2.379032e+01
1829,2000-02-14 21:30:22.600000,292.494000,2.418280e+01,2.418966e+01,2.405226e+01,2.410724e+01,2.392156e+01,2.378757e+01
1830,2000-02-14 21:30:22.760000,292.654000,2.414159e+01,2.418280e+01,2.405913e+01,2.410724e+01,2.391467e+01,2.378110e+01
1831,2000-02-14 21:30:22.920000,292.814000,2.411411e+01,2.417593e+01,2.404538e+01,2.410037e+01,2.400413e+01,2.377869e+01
1832,2000-02-14 21:30:23.080000,292.974000,2.413472e+01,2.416906e+01,2.404538e+01,2.412098e+01,2.399037e+01,2.377814e+01
1833,2000-02-14 21:30:23.240000,293.134000,2.418966e+01,2.418966e+01,2.407975e+01,2.416906e+01,2.390091e+01,2.376550e+01
1834,2000-02-14 21:30:23.400000,293.294000,2.407975e+01,2.416220e+01,2.411411e+01,2.406601e+01,2.392156e+01,2.377172e+01
1835,2000-02-14 21:30:23.560000,293.454000,2.405226e+01,2.412098e+01,2.408663e+01,2.409350e+01,2.393532e+01,2.376449e+01
1836,2000-02-14 21:30:23.720000,293.614000,2.411411e+01,2.416906e+01,2.407288e+01,2.411411e+01,2.389402e+01,2.376152e+01
1837,2000-02-14 21:30:23.880000,293.774000,2.412098e+01,2.412785e+01,2.402476e+01,2.414159e+01,2.399037e+01,2.376259e+01
1838,2000-02-14 21:30:24.040000,293.934000,2.407288e+01,2.410037e+01,2.403851e+01,2.408663e+01,2.393532e+01,2.376090e+01
1839,2000-02-14 21:30:24.200000,294.094000,2.412785e+01,2.410037e+01,2.407975e+01,2.403851e+01,2.392156e+01,2.375375e+01
1840,2000-02-14 21:30:24.360000,294.254000,2.408663e+01,2.414159e+01,2.403163e+01,2.403163e+01,2.393532e+01,2.376250e+01
1841,2000-02-14 21:30:24.520000,294.414000,2.418966e+01,2.411411e+01,2.407975e+01,2.418280e+01,2.398349e+01,2.379029e+01
1842,2000-02-14 21:30:24.680000,294.574000,2.407975e+01,2.417593e+01,2.412785e+01,2.418966e+01,2.403163e+01,2.379757e+01
1843,2000-02-14 21:30:24.840000,294.734000,2.412785e+01,2.414846e+01,2.403851e+01,2.406601e+01,2.395597e+01,2.379091e+01
1844,2000-02-14 21:30:25.000000,294.894000,2.413472e+01,2.411411e+01,2.407288e+01,2.415533e+01,2.396973e+01,2.378059e+01
1845,2000-02-14 21:30:25.160000,295.054000,2.426516e+01,2.418280e+01,2.410037e+01,2.412098e+01,2.395597e+01,2.377533e+01
1846,2000-02-14 21:30:25.320000,295.214000,2.419653e+01,2.424457e+01,2.406601e+01,2.423085e+01,2.396973e+01,2.377529e+01
1847,2000-02-14 21:30:25.480000,295.374000,2.411411e+01,2.411411e+01,2.405226e+01,2.403163e+01,2.393532e+01,2.377135e+01
1848,2000-02-14 21:30:25.640000,295.534000,2.407975e+01,2.414159e+01,2.402476e+01,2.413472e+01,2.391467e+01,2.376494e+01
1849,2000-02-14 21:30:25.800000,295.694000,2.427888e+01,2.415533e+01,2.404538e+01,2.402476e+01,2.400413e+01,2.376529e+01
1850,2000-02-14 21:30:25.960000,295.854000,2.412098e+01,2.418280e+01,2.404538e+01,2.408663e+01,2.396285e+01,2.376823e+01
1851,2000-02-14 21:30:26.120000,296.014000,2.418966e+01,2.414159e+01,2.401788e+01,2.402476e+01,2.406601e+01,2.376326e+01
1852,2000-02-14 21:30:26.280000,296.174000,2.406601e+01,2.406601e+01,2.399725e+01,2.405226e+01,2.397661e+01,2.375853e+01
1853,2000-02-14 21:30:26.440000,296.334000,2.412785e+01,2.407975e+01,2.405226e+01,2.410724e+01,2.399037e+01,2.375870e+01
1854,2000-02-14 21:30:26.600000,296.494000,2.425830e+01,2.416220e+01,2.407975e+01,2.404538e+01,2.405226e+01,2.376346e+01
1855,2000-02-14 21:30:26.760000,296.654000,2.414159e+01,2.415533e+01,2.401788e+01,2.405226e+01,2.403851e+01,2.376830e+01
1856,2000-02-14 21:30:26.920000,296.814000,2.412785e+01,2.412785e+01,2.405226e+01,2.414159e+01,2.402476e+01,2.376865e+01
1857,2000-02-14 21:30:27.080000,296.974000,2.416906e+01,2.407288e+01,2.409350e+01,2.405913e+01,2.399725e+01,2.376363e+01
1858,2000-02-14 21:30:27.240000,297.134000,2.412785e+01,2.407288e+01,2.405226e+01,2.404538e+01,2.392156e+01,2.375874e+01
1859,2000-02-14 21:30:27.400000,297.294000,2.422398e+01,2.415533e+01,2.412785e+01,2.405913e+01,2.392844e+01,2.375517e+01
1860,2000-02-14 21:30:27.560000,297.454000,2.407288e+01,2.413472e+01,2.403163e+01,2.411411e+01,2.398349e+01,2.374996e+01
1861,2000-02-14 21:30:27.720000,297.614000,2.407288e+01,2.408663e+01,2.412098e+01,2.414159e+01,2.395597e+01,2.374804e+01
1862,2000-02-14 21:30:27.880000,297.774000,2.404538e+01,2.408663e+01,2.403851e+01,2.410724e+01,2.390779e+01,2.375039e+01
1863,2000-02-14 21:30:28.040000,297.934000,2.406601e+01,2.407288e+01,2.410037e+01,2.405226e+01,2.394909e+01,2.374606e+01
1864,2000-02-14 21:30:28.200000,298.094000,2.408663e+01,2.411411e+01,2.412098e+01,2.405226e+01,2.391467e+01,2.374696e+01
1865,2000-02-14 21:30:28.360000,298.254000,2.403851e+01,2.410037e+01,2.405913e+01,2.406601e+01,2.401100e+01,2.374306e+01
1866,2000-02-14 21:30:28.520000,298.414000,2.408663e+01,2.402476e+01,2.406601e+01,2.416220e+01,2.397661e+01,2.373912e+01
1867,2000-02-14 21:30:28.680000,298.574000,2.409350e+01,2.414159e+01,2.403163e+01,2.412098e+01,2.396285e+01,2.375438e+01
1868,2000-02-14 21:30:28.840000,298.734000,2.404538e+01,2.410037e+01,2.409350e+01,2.411411e+01,2.404538e+01,2.376344e+01
1869,2000-02-14 21:30:29.000000,298.894000,2.401788e+01,2.414159e+01,2.397661e+01,2.408663e+01,2.401100e+01,2.375598e+01
1870,2000-02-14 21:30:29.160000,299.054000,2.411411e+01,2.410037e+01,2.407975e+01,2.410724e+01,2.392844e+01,2.375171e+01
1871,2000-02-14 21:30:29.320000,299.214000,2.407288e+01,2.404538e+01,2.399037e+01,2.405913e+01,2.394221e+01,2.374932e+01
1872,2000-02-14 21:30:29.480000,299.374000,2.414159e+01,2.407975e+01,2.400413e+01,2.405226e+01,2.392844e+01,2.375710e+01
1873,2000-02-14 21:30:29.640000,299.534000,2.405226e+01,2.406601e+01,2.399037e+01,2.414846e+01,2.394909e+01,2.375115e+01
1874,2000-02-14 21:30:29.800000,299.694000,2.416906e+01,2.408663e+01,2.400413e+01,2.409350e+01,2.396285e+01,2.375537e+01
1875,2000-02-14 21:30:29.960000,299.854000,2.414159e+01,2.409350e+01,2.400413e+01,2.414846e+01,2.394221e+01,2.374858e+01
1876,2000-02-14 21:30:30.120000,300.014000,2.402476e+01,2.406601e+01,2.399725e+01,2.405226e+01,2.392156e+01,2.374682e+01
1877,2000-02-14 21:30:30.280000,300.174000,2.409350e+01,2.406601e+01,2.400413e+01,2.405226e+01,2.385959e+01,2.374291e+01
1878,2000-02-14 21:30:30.440000,300.334000,2.405913e+01,2.412098e+01,2.403851e+01,2.405913e+01,2.392844e+01,2.374563e+01
1879,2000-02-14 21:30:30.600000,300.494000,2.410724e+01,2.414159e+01,2.398349e+01,2.412785e+01,2.392156e+01,2.374618e+01
1880,2000-02-14 21:30:30.760000,300.654000,2.410724e+01,2.407288e+01,2.399037e+01,2.410037e+01,2.391467e+01,2.373702e+01
1881,2000-02-14 21:30:30.920000,300.814000,2.400413e+01,2.399037e+01,2.392156e+01,2.410037e+01,2.396973e+01,2.371442e+01
1882,2000-02-14 21:30:31.080000,300.974000,2.403163e+01,2.407288e+01,2.400413e+01,2.403163e+01,2.389402e+01,2.370457e+01
1883,2000-02-14 21:30:31.240000,301.134000,2.403163e+01,2.409350e+01,2.392156e+01,2.406601e+01,2.388713e+01,2.369421e+01
1884,2000-02-14 21:30:31.400000,301.294000,2.397661e+01,2.407288e+01,2.394221e+01,2.408663e+01,2.401100e+01,2.369687e+01
1885,2000-02-14 21:30:31.560000,301.454000,2.401100e+01,2.403851e+01,2.390779e+01,2.405913e+01,2.407288e+01,2.370076e+01
1886,2000-02-14 21:30:31.721000,301.615000,2.402476e+01,2.409350e+01,2.391467e+01,2.402476e+01,2.396973e+01,2.369654e+01
1887,2000-02-14 21:30:31.880000,301.774000,2.401100e+01,2.407975e+01,2.387336e+01,2.403851e+01,2.399725e+01,2.369130e+01
1888,2000-02-14 21:30:32.041000,301.935000,2.401100e+01,2.399725e+01,2.397661e+01,2.410037e+01,2.401788e+01,2.368987e+01
1889,2000-02-14 21:30:32.201000,302.095000,2.401100e+01,2.406601e+01,2.399037e+01,2.402476e+01,2.403851e+01,2.369241e+01
1890,2000-02-14 21:30:32.361000,302.255000,2.406601e+01,2.401788e+01,2.390091e+01,2.396973e+01,2.406601e+01,2.367965e+01
1891,2000-02-14 21:30:32.521000,302.415000,2.401788e+01,2.408663e+01,2.397661e+01,2.397661e+01,2.409350e+01,2.366788e+01
1892,2000-02-14 21:30:32.681000,302.575000,2.405226e+01,2.404538e+01,2.392844e+01,2.410724e+01,2.412098e+01,2.365934e+01
1893,2000-02-14 21:30:32.841000,302.735000,2.396285e+01,2.399725e+01,2.389402e+01,2.399037e+01,2.410724e+01,2.366021e+01
1894,2000-02-14 21:30:33.001000,302.895000,2.401788e+01,2.401788e+01,2.394909e+01,2.407975e+01,2.406601e+01,2.366054e+01
1895,2000-02-14 21:30:33.161000,303.055000,2.398349e+01,2.401100e+01,2.394909e+01,2.405913e+01,2.409350e+01,2.365755e+01
1896,2000-02-14 21:30:33.321000,303.215000,2.403163e+01,2.401100e+01,2.394221e+01,2.392844e+01,2.403163e+01,2.365449e+01
1897,2000-02-14 21:30:33.481000,303.375000,2.391467e+01,2.401100e+01,2.392844e+01,2.408663e+01,2.399037e+01,2.365210e+01
1898,2000-02-14 21:30:33.641000,303.535000,2.397661e+01,2.401100e+01,2.392844e+01,2.400413e+01,2.405913e+01,2.365339e+01
1899,2000-02-14 21:30:33.801000,303.695000,2.401788e+01,2.399037e+01,2.396285e+01,2.401100e+01,2.388713e+01,2.364858e+01
1900,2000-02-14 21:30:33.961000,303.855000,2.397661e+01,2.403851e+01,2.391467e+01,2.409350e+01,2.399037e+01,2.364972e+01
1901,2000-02-14 21:30:34.121000,304.015000,2.396285e+01,2.401100e+01,2.397661e+01,2.403851e+01,2.394221e+01,2.364277e+01
1902,2000-02-14 21:30:34.281000,304.175000,2.394221e+01,2.396973e+01,2.388713e+01,2.408663e+01,2.394909e+01,2.364402e+01
1903,2000-02-14 21:30:34.441000,304.335000,2.395597e+01,2.394909e+01,2.389402e+01,2.401100e+01,2.396285e+01,2.364338e+01
1904,2000-02-14 21:30:34.601000,304.495000,2.399037e+01,2.403851e+01,2.392156e+01,2.390091e+01,2.402476e+01,2.364175e+01
1905,2000-02-14 21:30:34.761000,304.655000,2.400413e+01,2.402476e+01,2.390091e+01,2.395597e+01,2.405913e+01,2.364784e+01
1906,2000-02-14 21:30:34.921000,304.815000,2.405913e+01,2.399037e+01,2.400413e+01,2.393532e+01,2.402476e+01,2.365156e+01
1907,2000-02-14 21:30:35.081000,304.975000,2.394221e+01,2.392844e+01,2.392156e+01,2.401788e+01,2.401788e+01,2.365125e+01
1908,2000-02-14 21:30:35.241000,305.135000,2.392156e+01,2.403163e+01,2.393532e+01,2.392844e+01,2.407288e+01,2.365126e+01
1909,2000-02-14 21:30:35.401000,305.295000,2.405913e+01,2.399725e+01,2.388025e+01,2.390779e+01,2.399725e+01,2.365637e+01
1910,2000-02-14 21:30:35.561000,305.455000,2.396285e+01,2.401788e+01,2.389402e+01,2.401100e+01,2.408663e+01,2.364934e+01
1911,2000-02-14 21:30:35.721000,305.615000,2.397661e+01,2.400413e+01,2.385270e+01,2.396285e+01,2.409350e+01,2.365250e+01
1912,2000-02-14 21:30:35.881000,305.775000,2.402476e+01,2.401788e+01,2.388025e+01,2.402476e+01,2.399725e+01,2.365065e+01
1913,2000-02-14 21:30:36.041000,305.935000,2.391467e+01,2.399725e+01,2.389402e+01,2.397661e+01,2.394221e+01,2.364524e+01
1914,2000-02-14 21:30:36.201000,306.095000,2.392844e+01,2.399725e+01,2.396973e+01,2.399725e+01,2.406601e+01,2.364064e+01
