frame,abstime,reltime,april10_baselineBoardD_2.seq:Rectangle 1 [C]:max,april10_baselineBoardD_2.seq:Polygon 1 [C]:max,april10_baselineBoardD_2.seq:Rectangle 2 [C]:max,april10_baselineBoardD_2.seq:Rectangle 3 [C]:max,april10_baselineBoardD_2.seq:Rectangle 4 [C]:max,april10_baselineBoardD_2.seq:Rectangle 5 [C]:mean
1611,2000-02-10 07:41:55.731000,257.627000,2.686049e+01,2.704775e+01,2.684710e+01,2.671982e+01,2.641776e+01,2.625143e+01
1612,2000-02-10 07:41:55.891000,257.787000,2.693409e+01,2.692740e+01,2.685379e+01,2.674663e+01,2.645137e+01,2.624774e+01
1613,2000-02-10 07:41:56.051000,257.947000,2.686718e+01,2.694078e+01,2.683371e+01,2.669300e+01,2.646481e+01,2.623794e+01
1614,2000-02-10 07:41:56.211000,258.107000,2.682701e+01,2.694747e+01,2.680022e+01,2.669300e+01,2.643121e+01,2.623243e+01
1615,2000-02-10 07:41:56.371000,258.267000,2.696085e+01,2.698091e+01,2.682701e+01,2.669300e+01,2.643121e+01,2.623153e+01
1616,2000-02-10 07:41:56.531000,258.427000,2.699428e+01,2.690064e+01,2.682031e+01,2.663265e+01,2.643793e+01,2.622253e+01
1617,2000-02-10 07:41:56.691000,258.587000,2.692071e+01,2.693409e+01,2.681362e+01,2.663265e+01,2.647824e+01,2.621437e+01
1618,2000-02-10 07:41:56.851000,258.747000,2.696753e+01,2.694078e+01,2.676673e+01,2.659910e+01,2.641104e+01,2.620722e+01
1619,2000-02-10 07:41:57.011000,258.907000,2.695416e+01,2.692071e+01,2.686718e+01,2.661923e+01,2.637070e+01,2.620522e+01
1620,2000-02-10 07:41:57.171000,259.067000,2.676003e+01,2.688726e+01,2.690064e+01,2.663935e+01,2.640432e+01,2.619646e+01
1621,2000-02-10 07:41:57.331000,259.227000,2.696085e+01,2.685379e+01,2.676003e+01,2.661923e+01,2.640432e+01,2.618728e+01
1622,2000-02-10 07:41:57.492000,259.388000,2.684040e+01,2.683371e+01,2.677343e+01,2.659239e+01,2.637070e+01,2.618488e+01
1623,2000-02-10 07:41:57.651000,259.547000,2.678013e+01,2.693409e+01,2.675333e+01,2.660581e+01,2.635052e+01,2.617993e+01
1624,2000-02-10 07:41:57.811000,259.707000,2.678683e+01,2.680692e+01,2.676003e+01,2.658568e+01,2.642449e+01,2.617479e+01
1625,2000-02-10 07:41:57.971000,259.867000,2.673993e+01,2.684040e+01,2.676003e+01,2.661923e+01,2.641776e+01,2.617649e+01
1626,2000-02-10 07:41:58.131000,260.027000,2.675333e+01,2.691402e+01,2.674663e+01,2.657897e+01,2.639760e+01,2.617704e+01
1627,2000-02-10 07:41:58.291000,260.187000,2.685379e+01,2.704775e+01,2.675333e+01,2.659239e+01,2.635725e+01,2.616920e+01
1628,2000-02-10 07:41:58.451000,260.347000,2.682031e+01,2.682031e+01,2.676003e+01,2.658568e+01,2.635725e+01,2.615375e+01
1629,2000-02-10 07:41:58.611000,260.507000,2.680692e+01,2.679352e+01,2.683371e+01,2.662594e+01,2.639087e+01,2.614609e+01
1630,2000-02-10 07:41:58.771000,260.667000,2.683371e+01,2.684710e+01,2.671312e+01,2.658568e+01,2.635725e+01,2.613846e+01
1631,2000-02-10 07:41:58.931000,260.827000,2.668630e+01,2.686049e+01,2.672652e+01,2.656554e+01,2.639087e+01,2.613305e+01
1632,2000-02-10 07:41:59.091000,260.987000,2.676003e+01,2.677343e+01,2.665277e+01,2.653869e+01,2.647824e+01,2.611318e+01
1633,2000-02-10 07:41:59.251000,261.147000,2.676673e+01,2.675333e+01,2.662594e+01,2.649840e+01,2.628997e+01,2.610401e+01
1634,2000-02-10 07:41:59.411000,261.307000,2.671312e+01,2.676673e+01,2.666618e+01,2.647824e+01,2.628997e+01,2.610073e+01
1635,2000-02-10 07:41:59.571000,261.467000,2.667289e+01,2.679352e+01,2.667959e+01,2.657226e+01,2.635725e+01,2.608982e+01
1636,2000-02-10 07:41:59.731000,261.627000,2.671312e+01,2.676673e+01,2.659910e+01,2.653869e+01,2.632362e+01,2.608595e+01
1637,2000-02-10 07:41:59.891000,261.787000,2.665948e+01,2.673993e+01,2.661252e+01,2.651855e+01,2.626978e+01,2.606779e+01
1638,2000-02-10 07:42:00.051000,261.947000,2.671982e+01,2.669300e+01,2.659910e+01,2.643793e+01,2.625632e+01,2.606088e+01
1639,2000-02-10 07:42:00.211000,262.107000,2.673322e+01,2.670641e+01,2.668630e+01,2.653869e+01,2.623612e+01,2.605728e+01
1640,2000-02-10 07:42:00.371000,262.267000,2.674663e+01,2.669971e+01,2.661923e+01,2.650511e+01,2.638415e+01,2.605875e+01
1641,2000-02-10 07:42:00.531000,262.427000,2.673322e+01,2.667289e+01,2.663265e+01,2.652526e+01,2.631689e+01,2.605732e+01
1642,2000-02-10 07:42:00.691000,262.587000,2.679352e+01,2.670641e+01,2.668630e+01,2.642449e+01,2.623612e+01,2.605652e+01
1643,2000-02-10 07:42:00.851000,262.747000,2.662594e+01,2.680022e+01,2.663265e+01,2.639087e+01,2.624959e+01,2.605056e+01
1644,2000-02-10 07:42:01.011000,262.907000,2.671312e+01,2.665948e+01,2.661252e+01,2.639087e+01,2.624959e+01,2.603826e+01
1645,2000-02-10 07:42:01.171000,263.067000,2.661252e+01,2.669300e+01,2.659910e+01,2.642449e+01,2.633035e+01,2.602485e+01
1646,2000-02-10 07:42:01.331000,263.227000,2.669971e+01,2.687387e+01,2.657226e+01,2.639760e+01,2.631016e+01,2.602489e+01
1647,2000-02-10 07:42:01.491000,263.387000,2.671312e+01,2.676673e+01,2.657226e+01,2.639760e+01,2.623612e+01,2.601742e+01
1648,2000-02-10 07:42:01.651000,263.547000,2.670641e+01,2.662594e+01,2.656554e+01,2.650511e+01,2.620918e+01,2.601038e+01
1649,2000-02-10 07:42:01.811000,263.707000,2.671312e+01,2.659910e+01,2.649840e+01,2.637070e+01,2.618898e+01,2.600617e+01
1650,2000-02-10 07:42:01.971000,263.867000,2.653197e+01,2.662594e+01,2.661923e+01,2.638415e+01,2.623612e+01,2.600205e+01
1651,2000-02-10 07:42:02.131000,264.027000,2.654540e+01,2.663935e+01,2.661923e+01,2.637743e+01,2.620245e+01,2.599413e+01
1652,2000-02-10 07:42:02.292000,264.188000,2.655212e+01,2.657897e+01,2.652526e+01,2.636398e+01,2.621592e+01,2.598720e+01
1653,2000-02-10 07:42:02.451000,264.347000,2.665948e+01,2.661252e+01,2.655212e+01,2.637070e+01,2.618898e+01,2.598353e+01
1654,2000-02-10 07:42:02.611000,264.507000,2.657226e+01,2.663265e+01,2.645809e+01,2.639760e+01,2.618898e+01,2.597362e+01
1655,2000-02-10 07:42:02.771000,264.667000,2.653197e+01,2.659239e+01,2.649840e+01,2.640432e+01,2.640432e+01,2.599587e+01
1656,2000-02-10 07:42:02.931000,264.827000,2.665277e+01,2.667289e+01,2.652526e+01,2.633707e+01,2.624959e+01,2.599333e+01
1657,2000-02-10 07:42:03.092000,264.988000,2.671312e+01,2.662594e+01,2.657226e+01,2.633035e+01,2.619571e+01,2.598820e+01
1658,2000-02-10 07:42:03.252000,265.148000,2.665277e+01,2.661252e+01,2.647824e+01,2.631016e+01,2.616877e+01,2.597803e+01
1659,2000-02-10 07:42:03.412000,265.308000,2.665948e+01,2.654540e+01,2.653869e+01,2.638415e+01,2.624959e+01,2.597219e+01
1660,2000-02-10 07:42:03.572000,265.468000,2.671982e+01,2.661923e+01,2.651855e+01,2.630343e+01,2.622939e+01,2.596861e+01
1661,2000-02-10 07:42:03.732000,265.628000,2.663265e+01,2.657897e+01,2.647824e+01,2.636398e+01,2.624959e+01,2.596717e+01
1662,2000-02-10 07:42:03.892000,265.788000,2.653869e+01,2.664606e+01,2.645137e+01,2.632362e+01,2.626978e+01,2.595976e+01
1663,2000-02-10 07:42:04.052000,265.948000,2.653869e+01,2.655212e+01,2.641104e+01,2.628324e+01,2.624959e+01,2.595056e+01
1664,2000-02-10 07:42:04.212000,266.108000,2.659910e+01,2.651183e+01,2.644465e+01,2.628324e+01,2.620245e+01,2.594702e+01
1665,2000-02-10 07:42:04.372000,266.268000,2.649168e+01,2.653197e+01,2.641776e+01,2.629670e+01,2.618224e+01,2.594168e+01
1666,2000-02-10 07:42:04.532000,266.428000,2.664606e+01,2.652526e+01,2.650511e+01,2.633707e+01,2.619571e+01,2.593523e+01
1667,2000-02-10 07:42:04.692000,266.588000,2.659239e+01,2.649840e+01,2.647153e+01,2.626978e+01,2.622265e+01,2.592385e+01
1668,2000-02-10 07:42:04.852000,266.748000,2.643121e+01,2.657897e+01,2.650511e+01,2.628997e+01,2.612159e+01,2.591476e+01
1669,2000-02-10 07:42:05.012000,266.908000,2.651183e+01,2.648496e+01,2.637070e+01,2.629670e+01,2.612159e+01,2.590282e+01
1670,2000-02-10 07:42:05.172000,267.068000,2.655212e+01,2.651855e+01,2.639760e+01,2.623612e+01,2.611485e+01,2.589184e+01
1671,2000-02-10 07:42:05.332000,267.228000,2.639760e+01,2.645809e+01,2.635725e+01,2.633035e+01,2.610811e+01,2.588164e+01
1672,2000-02-10 07:42:05.492000,267.388000,2.643793e+01,2.647153e+01,2.641104e+01,2.625632e+01,2.610137e+01,2.587349e+01
1673,2000-02-10 07:42:05.652000,267.548000,2.653869e+01,2.647153e+01,2.635052e+01,2.620245e+01,2.611485e+01,2.586907e+01
1674,2000-02-10 07:42:05.812000,267.708000,2.651855e+01,2.645137e+01,2.635725e+01,2.623612e+01,2.609463e+01,2.586277e+01
1675,2000-02-10 07:42:05.972000,267.868000,2.645809e+01,2.641776e+01,2.635725e+01,2.624959e+01,2.615529e+01,2.585712e+01
1676,2000-02-10 07:42:06.133000,268.029000,2.639760e+01,2.639760e+01,2.628324e+01,2.622265e+01,2.606091e+01,2.584398e+01
1677,2000-02-10 07:42:06.293000,268.189000,2.654540e+01,2.643793e+01,2.634380e+01,2.622939e+01,2.605416e+01,2.584390e+01
1678,2000-02-10 07:42:06.453000,268.349000,2.647153e+01,2.643793e+01,2.643793e+01,2.635052e+01,2.606091e+01,2.584076e+01
1679,2000-02-10 07:42:06.613000,268.509000,2.653869e+01,2.637743e+01,2.638415e+01,2.617550e+01,2.607440e+01,2.583176e+01
1680,2000-02-10 07:42:06.773000,268.669000,2.638415e+01,2.651183e+01,2.635725e+01,2.620918e+01,2.604067e+01,2.582304e+01
1681,2000-02-10 07:42:06.933000,268.829000,2.639760e+01,2.643793e+01,2.633035e+01,2.616877e+01,2.608114e+01,2.582385e+01
1682,2000-02-10 07:42:07.093000,268.989000,2.641776e+01,2.642449e+01,2.626978e+01,2.614855e+01,2.604742e+01,2.582368e+01
1683,2000-02-10 07:42:07.253000,269.149000,2.647824e+01,2.638415e+01,2.632362e+01,2.618224e+01,2.604742e+01,2.581524e+01
1684,2000-02-10 07:42:07.413000,269.309000,2.637743e+01,2.647824e+01,2.642449e+01,2.615529e+01,2.604067e+01,2.580419e+01
1685,2000-02-10 07:42:07.573000,269.469000,2.641104e+01,2.641776e+01,2.637070e+01,2.625632e+01,2.604742e+01,2.579606e+01
1686,2000-02-10 07:42:07.733000,269.629000,2.630343e+01,2.643121e+01,2.635052e+01,2.620918e+01,2.604067e+01,2.579379e+01
1687,2000-02-10 07:42:07.893000,269.789000,2.641104e+01,2.645137e+01,2.628997e+01,2.614855e+01,2.607440e+01,2.578952e+01
1688,2000-02-10 07:42:08.053000,269.949000,2.644465e+01,2.642449e+01,2.639087e+01,2.624959e+01,2.604067e+01,2.577750e+01
1689,2000-02-10 07:42:08.213000,270.109000,2.637070e+01,2.639087e+01,2.627651e+01,2.612159e+01,2.602044e+01,2.577060e+01
1690,2000-02-10 07:42:08.373000,270.269000,2.643121e+01,2.646481e+01,2.645137e+01,2.614855e+01,2.605416e+01,2.578160e+01
1691,2000-02-10 07:42:08.533000,270.429000,2.645137e+01,2.637070e+01,2.645809e+01,2.612833e+01,2.600694e+01,2.579059e+01
1692,2000-02-10 07:42:08.693000,270.589000,2.641776e+01,2.635052e+01,2.637743e+01,2.624285e+01,2.605416e+01,2.579145e+01
1693,2000-02-10 07:42:08.853000,270.749000,2.635052e+01,2.640432e+01,2.626305e+01,2.626978e+01,2.600019e+01,2.578470e+01
1694,2000-02-10 07:42:09.013000,270.909000,2.633035e+01,2.645137e+01,2.637070e+01,2.609463e+01,2.605416e+01,2.578196e+01
1695,2000-02-10 07:42:09.173000,271.069000,2.640432e+01,2.637070e+01,2.631016e+01,2.615529e+01,2.606091e+01,2.577874e+01
1696,2000-02-10 07:42:09.333000,271.229000,2.645809e+01,2.632362e+01,2.624285e+01,2.616203e+01,2.605416e+01,2.577239e+01
1697,2000-02-10 07:42:09.493000,271.389000,2.630343e+01,2.644465e+01,2.624285e+01,2.616203e+01,2.603393e+01,2.576359e+01
1698,2000-02-10 07:42:09.653000,271.549000,2.640432e+01,2.634380e+01,2.632362e+01,2.612833e+01,2.600019e+01,2.575525e+01
1699,2000-02-10 07:42:09.813000,271.709000,2.641776e+01,2.634380e+01,2.625632e+01,2.610137e+01,2.600019e+01,2.574984e+01
1700,2000-02-10 07:42:09.973000,271.869000,2.647153e+01,2.636398e+01,2.626978e+01,2.612159e+01,2.601369e+01,2.573786e+01
1701,2000-02-10 07:42:10.133000,272.029000,2.644465e+01,2.628997e+01,2.633035e+01,2.603393e+01,2.608788e+01,2.573223e+01
1702,2000-02-10 07:42:10.293000,272.189000,2.641104e+01,2.630343e+01,2.627651e+01,2.614181e+01,2.595294e+01,2.572976e+01
1703,2000-02-10 07:42:10.453000,272.349000,2.631689e+01,2.637743e+01,2.630343e+01,2.619571e+01,2.603393e+01,2.572148e+01
1704,2000-02-10 07:42:10.613000,272.509000,2.635725e+01,2.641776e+01,2.622265e+01,2.604742e+01,2.600694e+01,2.573869e+01
1705,2000-02-10 07:42:10.773000,272.669000,2.644465e+01,2.637743e+01,2.631689e+01,2.606091e+01,2.607440e+01,2.575001e+01
1706,2000-02-10 07:42:10.933000,272.829000,2.637743e+01,2.637743e+01,2.619571e+01,2.606765e+01,2.602718e+01,2.574166e+01
1707,2000-02-10 07:42:11.093000,272.989000,2.644465e+01,2.631016e+01,2.615529e+01,2.602718e+01,2.600694e+01,2.574351e+01
1708,2000-02-10 07:42:11.253000,273.149000,2.638415e+01,2.632362e+01,2.620245e+01,2.608788e+01,2.600019e+01,2.574142e+01
1709,2000-02-10 07:42:11.413000,273.309000,2.635725e+01,2.630343e+01,2.621592e+01,2.606091e+01,2.594619e+01,2.572884e+01
1710,2000-02-10 07:42:11.573000,273.469000,2.637070e+01,2.635052e+01,2.617550e+01,2.602718e+01,2.595969e+01,2.573340e+01
1711,2000-02-10 07:42:11.733000,273.629000,2.635725e+01,2.631689e+01,2.616877e+01,2.605416e+01,2.597319e+01,2.573011e+01
1712,2000-02-10 07:42:11.893000,273.789000,2.628324e+01,2.626305e+01,2.618224e+01,2.613507e+01,2.597319e+01,2.572423e+01
1713,2000-02-10 07:42:12.053000,273.949000,2.637743e+01,2.632362e+01,2.615529e+01,2.607440e+01,2.594619e+01,2.571350e+01
1714,2000-02-10 07:42:12.213000,274.109000,2.628997e+01,2.629670e+01,2.612833e+01,2.604742e+01,2.603393e+01,2.571269e+01
1715,2000-02-10 07:42:12.373000,274.269000,2.627651e+01,2.625632e+01,2.616203e+01,2.605416e+01,2.589892e+01,2.571241e+01
1716,2000-02-10 07:42:12.533000,274.429000,2.629670e+01,2.623612e+01,2.614181e+01,2.614855e+01,2.602044e+01,2.570773e+01
1717,2000-02-10 07:42:12.693000,274.589000,2.630343e+01,2.620918e+01,2.608788e+01,2.602044e+01,2.593944e+01,2.563747e+01
1718,2000-02-10 07:42:12.853000,274.749000,2.639087e+01,2.626305e+01,2.616203e+01,2.598669e+01,2.585838e+01,2.562042e+01
1719,2000-02-10 07:42:13.013000,274.909000,2.627651e+01,2.614855e+01,2.602718e+01,2.593269e+01,2.593944e+01,2.560832e+01
1720,2000-02-10 07:42:13.174000,275.070000,2.623612e+01,2.614181e+01,2.607440e+01,2.597994e+01,2.579755e+01,2.560600e+01
1721,2000-02-10 07:42:13.334000,275.230000,2.620918e+01,2.617550e+01,2.602044e+01,2.593269e+01,2.585162e+01,2.559900e+01
1722,2000-02-10 07:42:13.494000,275.390000,2.627651e+01,2.616203e+01,2.608114e+01,2.591918e+01,2.579078e+01,2.558979e+01
1723,2000-02-10 07:42:13.654000,275.550000,2.628997e+01,2.616203e+01,2.605416e+01,2.591918e+01,2.589216e+01,2.558723e+01
1724,2000-02-10 07:42:13.814000,275.710000,2.616877e+01,2.615529e+01,2.604067e+01,2.590567e+01,2.587189e+01,2.557814e+01
1725,2000-02-10 07:42:13.974000,275.870000,2.618224e+01,2.616877e+01,2.605416e+01,2.595294e+01,2.578402e+01,2.556195e+01
1726,2000-02-10 07:42:14.134000,276.030000,2.620918e+01,2.606765e+01,2.597319e+01,2.589216e+01,2.580431e+01,2.552722e+01
1727,2000-02-10 07:42:14.294000,276.190000,2.614181e+01,2.612833e+01,2.596644e+01,2.591243e+01,2.579078e+01,2.551604e+01
1728,2000-02-10 07:42:14.454000,276.350000,2.608114e+01,2.606091e+01,2.596644e+01,2.588541e+01,2.575021e+01,2.550716e+01
1729,2000-02-10 07:42:14.614000,276.510000,2.608114e+01,2.612833e+01,2.592593e+01,2.581107e+01,2.574344e+01,2.550421e+01
1730,2000-02-10 07:42:14.774000,276.670000,2.609463e+01,2.604742e+01,2.596644e+01,2.582459e+01,2.572315e+01,2.549244e+01
1731,2000-02-10 07:42:14.934000,276.830000,2.604742e+01,2.609463e+01,2.593269e+01,2.579078e+01,2.571638e+01,2.548879e+01
1732,2000-02-10 07:42:15.094000,276.990000,2.614181e+01,2.612833e+01,2.593944e+01,2.581107e+01,2.573668e+01,2.550396e+01
1733,2000-02-10 07:42:15.254000,277.150000,2.614855e+01,2.606091e+01,2.594619e+01,2.585838e+01,2.581783e+01,2.551205e+01
1734,2000-02-10 07:42:15.414000,277.310000,2.618898e+01,2.610811e+01,2.595294e+01,2.584487e+01,2.579755e+01,2.550805e+01
1735,2000-02-10 07:42:15.574000,277.470000,2.617550e+01,2.604067e+01,2.605416e+01,2.590567e+01,2.577726e+01,2.550846e+01
1736,2000-02-10 07:42:15.734000,277.630000,2.609463e+01,2.604067e+01,2.595969e+01,2.585162e+01,2.575697e+01,2.549774e+01
1737,2000-02-10 07:42:15.894000,277.790000,2.624959e+01,2.606091e+01,2.594619e+01,2.583135e+01,2.581783e+01,2.549669e+01
1738,2000-02-10 07:42:16.054000,277.950000,2.616877e+01,2.602718e+01,2.597319e+01,2.579755e+01,2.580431e+01,2.549043e+01
1739,2000-02-10 07:42:16.214000,278.110000,2.628997e+01,2.603393e+01,2.597319e+01,2.581107e+01,2.569608e+01,2.548292e+01
1740,2000-02-10 07:42:16.374000,278.270000,2.622939e+01,2.603393e+01,2.595969e+01,2.581107e+01,2.577050e+01,2.549902e+01
1741,2000-02-10 07:42:16.534000,278.430000,2.620245e+01,2.616203e+01,2.593269e+01,2.583135e+01,2.575021e+01,2.550588e+01
1742,2000-02-10 07:42:16.694000,278.590000,2.624285e+01,2.609463e+01,2.606765e+01,2.577050e+01,2.577726e+01,2.550274e+01
1743,2000-02-10 07:42:16.854000,278.750000,2.620918e+01,2.612159e+01,2.591918e+01,2.580431e+01,2.585162e+01,2.550004e+01
1744,2000-02-10 07:42:17.014000,278.910000,2.628324e+01,2.601369e+01,2.588541e+01,2.581107e+01,2.575697e+01,2.549064e+01
1745,2000-02-10 07:42:17.174000,279.070000,2.630343e+01,2.603393e+01,2.590567e+01,2.578402e+01,2.578402e+01,2.549282e+01
1746,2000-02-10 07:42:17.334000,279.230000,2.626978e+01,2.600694e+01,2.589892e+01,2.582459e+01,2.584487e+01,2.548519e+01
1747,2000-02-10 07:42:17.494000,279.390000,2.614181e+01,2.600694e+01,2.589216e+01,2.582459e+01,2.577726e+01,2.548228e+01
1748,2000-02-10 07:42:17.654000,279.550000,2.616877e+01,2.610811e+01,2.587865e+01,2.576373e+01,2.573668e+01,2.547862e+01
1749,2000-02-10 07:42:17.814000,279.710000,2.617550e+01,2.610137e+01,2.586514e+01,2.577726e+01,2.569608e+01,2.547718e+01
1750,2000-02-10 07:42:17.974000,279.870000,2.612159e+01,2.603393e+01,2.586514e+01,2.574344e+01,2.571638e+01,2.546751e+01
1751,2000-02-10 07:42:18.134000,280.030000,2.620245e+01,2.605416e+01,2.591918e+01,2.577050e+01,2.572315e+01,2.546536e+01
1752,2000-02-10 07:42:18.294000,280.190000,2.624285e+01,2.600694e+01,2.595294e+01,2.574344e+01,2.570961e+01,2.546521e+01
1753,2000-02-10 07:42:18.454000,280.350000,2.621592e+01,2.606091e+01,2.587865e+01,2.578402e+01,2.569608e+01,2.545612e+01
1754,2000-02-10 07:42:18.614000,280.510000,2.618224e+01,2.604742e+01,2.586514e+01,2.575021e+01,2.564869e+01,2.544903e+01
1755,2000-02-10 07:42:18.774000,280.670000,2.619571e+01,2.608114e+01,2.589892e+01,2.579078e+01,2.565546e+01,2.544091e+01
1756,2000-02-10 07:42:18.934000,280.830000,2.622939e+01,2.612833e+01,2.591918e+01,2.577726e+01,2.570961e+01,2.544116e+01
1757,2000-02-10 07:42:19.094000,280.990000,2.616203e+01,2.611485e+01,2.585162e+01,2.583135e+01,2.570961e+01,2.543516e+01
1758,2000-02-10 07:42:19.254000,281.150000,2.616203e+01,2.599344e+01,2.587189e+01,2.570961e+01,2.563515e+01,2.542518e+01
1759,2000-02-10 07:42:19.414000,281.310000,2.624285e+01,2.602718e+01,2.582459e+01,2.574344e+01,2.564869e+01,2.542348e+01
1760,2000-02-10 07:42:19.574000,281.470000,2.614855e+01,2.591918e+01,2.585838e+01,2.572991e+01,2.566900e+01,2.541731e+01
1761,2000-02-10 07:42:19.734000,281.630000,2.620918e+01,2.593269e+01,2.580431e+01,2.579078e+01,2.572991e+01,2.541351e+01
1762,2000-02-10 07:42:19.894000,281.790000,2.622265e+01,2.594619e+01,2.581107e+01,2.577050e+01,2.559451e+01,2.540852e+01
1763,2000-02-10 07:42:20.054000,281.950000,2.623612e+01,2.598669e+01,2.588541e+01,2.577050e+01,2.560806e+01,2.540685e+01
1764,2000-02-10 07:42:20.214000,282.110000,2.622939e+01,2.591243e+01,2.581107e+01,2.571638e+01,2.564192e+01,2.539988e+01
1765,2000-02-10 07:42:20.374000,282.270000,2.618224e+01,2.600019e+01,2.587865e+01,2.575021e+01,2.562161e+01,2.539255e+01
1766,2000-02-10 07:42:20.534000,282.430000,2.616877e+01,2.596644e+01,2.593944e+01,2.570285e+01,2.566224e+01,2.539192e+01
1767,2000-02-10 07:42:20.694000,282.590000,2.615529e+01,2.601369e+01,2.584487e+01,2.573668e+01,2.568254e+01,2.538244e+01
1768,2000-02-10 07:42:20.854000,282.750000,2.611485e+01,2.600694e+01,2.585162e+01,2.567577e+01,2.564869e+01,2.536897e+01
1769,2000-02-10 07:42:21.014000,282.910000,2.605416e+01,2.591243e+01,2.577726e+01,2.569608e+01,2.568254e+01,2.536487e+01
1770,2000-02-10 07:42:21.174000,283.070000,2.617550e+01,2.595294e+01,2.589216e+01,2.572991e+01,2.566900e+01,2.535773e+01
1771,2000-02-10 07:42:21.334000,283.230000,2.610137e+01,2.593944e+01,2.580431e+01,2.568931e+01,2.562838e+01,2.536428e+01
1772,2000-02-10 07:42:21.494000,283.390000,2.616877e+01,2.593269e+01,2.576373e+01,2.570961e+01,2.568254e+01,2.535431e+01
1773,2000-02-10 07:42:21.654000,283.550000,2.600019e+01,2.597319e+01,2.589216e+01,2.562838e+01,2.566900e+01,2.534955e+01
1774,2000-02-10 07:42:21.814000,283.710000,2.602044e+01,2.588541e+01,2.577726e+01,2.560806e+01,2.560806e+01,2.534858e+01
1775,2000-02-10 07:42:21.974000,283.870000,2.604067e+01,2.587865e+01,2.578402e+01,2.561483e+01,2.557419e+01,2.534813e+01
1776,2000-02-10 07:42:22.134000,284.030000,2.613507e+01,2.585162e+01,2.581783e+01,2.561483e+01,2.557419e+01,2.534471e+01
1777,2000-02-10 07:42:22.294000,284.190000,2.607440e+01,2.592593e+01,2.572991e+01,2.566900e+01,2.554031e+01,2.533147e+01
1778,2000-02-10 07:42:22.455000,284.351000,2.605416e+01,2.606091e+01,2.575697e+01,2.558097e+01,2.556064e+01,2.532658e+01
1779,2000-02-10 07:42:22.614000,284.510000,2.614855e+01,2.590567e+01,2.569608e+01,2.565546e+01,2.558774e+01,2.532881e+01
1780,2000-02-10 07:42:22.774000,284.670000,2.610811e+01,2.583135e+01,2.576373e+01,2.572991e+01,2.557419e+01,2.533555e+01
1781,2000-02-10 07:42:22.934000,284.830000,2.609463e+01,2.583811e+01,2.579078e+01,2.566900e+01,2.560129e+01,2.533467e+01
1782,2000-02-10 07:42:23.095000,284.991000,2.610811e+01,2.594619e+01,2.575021e+01,2.564192e+01,2.558774e+01,2.532473e+01
1783,2000-02-10 07:42:23.255000,285.151000,2.602044e+01,2.583135e+01,2.582459e+01,2.556741e+01,2.560129e+01,2.532950e+01
1784,2000-02-10 07:42:23.415000,285.311000,2.612159e+01,2.582459e+01,2.579755e+01,2.567577e+01,2.565546e+01,2.532560e+01
1785,2000-02-10 07:42:23.575000,285.471000,2.608114e+01,2.579078e+01,2.566900e+01,2.558774e+01,2.553353e+01,2.532281e+01
1786,2000-02-10 07:42:23.735000,285.631000,2.605416e+01,2.581107e+01,2.575697e+01,2.556741e+01,2.550641e+01,2.531072e+01
1787,2000-02-10 07:42:23.895000,285.791000,2.606091e+01,2.582459e+01,2.570961e+01,2.560129e+01,2.554031e+01,2.530418e+01
1788,2000-02-10 07:42:24.055000,285.951000,2.609463e+01,2.581783e+01,2.571638e+01,2.564192e+01,2.562838e+01,2.530552e+01
1789,2000-02-10 07:42:24.215000,286.111000,2.603393e+01,2.587865e+01,2.580431e+01,2.558097e+01,2.551319e+01,2.530383e+01
1790,2000-02-10 07:42:24.375000,286.271000,2.601369e+01,2.583811e+01,2.572315e+01,2.564869e+01,2.551997e+01,2.531126e+01
1791,2000-02-10 07:42:24.535000,286.431000,2.604067e+01,2.581783e+01,2.579755e+01,2.565546e+01,2.555386e+01,2.531251e+01
1792,2000-02-10 07:42:24.695000,286.591000,2.610811e+01,2.583811e+01,2.566900e+01,2.562838e+01,2.551997e+01,2.530666e+01
1793,2000-02-10 07:42:24.855000,286.751000,2.601369e+01,2.581107e+01,2.566224e+01,2.566900e+01,2.560129e+01,2.530411e+01
1794,2000-02-10 07:42:25.015000,286.911000,2.610137e+01,2.589216e+01,2.581783e+01,2.560129e+01,2.550641e+01,2.530237e+01
1795,2000-02-10 07:42:25.175000,287.071000,2.596644e+01,2.579078e+01,2.570285e+01,2.562161e+01,2.550641e+01,2.529576e+01
1796,2000-02-10 07:42:25.335000,287.231000,2.614855e+01,2.581107e+01,2.574344e+01,2.558097e+01,2.553353e+01,2.528928e+01
1797,2000-02-10 07:42:25.495000,287.391000,2.608788e+01,2.585162e+01,2.572315e+01,2.560129e+01,2.562161e+01,2.528876e+01
1798,2000-02-10 07:42:25.655000,287.551000,2.610811e+01,2.583135e+01,2.567577e+01,2.557419e+01,2.558774e+01,2.528666e+01
1799,2000-02-10 07:42:25.815000,287.711000,2.614855e+01,2.577050e+01,2.572315e+01,2.554031e+01,2.559451e+01,2.527889e+01
1800,2000-02-10 07:42:25.975000,287.871000,2.604742e+01,2.573668e+01,2.568254e+01,2.560129e+01,2.556741e+01,2.526869e+01
1801,2000-02-10 07:42:26.134000,288.030000,2.606765e+01,2.574344e+01,2.563515e+01,2.554708e+01,2.551997e+01,2.525780e+01
