frame,abstime,reltime,april10_baselineBoardA_0.seq:Rectangle 1 [C]:max,april10_baselineBoardA_0.seq:Polygon 1 [C]:max,april10_baselineBoardA_0.seq:Rectangle 2 [C]:max,april10_baselineBoardA_0.seq:Rectangle 3 [C]:max,april10_baselineBoardA_0.seq:Rectangle 4 [C]:max,april10_baselineBoardA_0.seq:Rectangle 5 [C]:mean
1485,2000-02-10 04:52:34.393000,237.466000,2.852104e+01,2.991599e+01,2.934838e+01,2.880410e+01,2.704107e+01,2.661500e+01
1486,2000-02-10 04:52:34.553000,237.626000,2.850786e+01,2.992250e+01,2.942685e+01,2.879752e+01,2.696753e+01,2.661558e+01
1487,2000-02-10 04:52:34.713000,237.786000,2.850786e+01,2.987694e+01,2.936146e+01,2.883696e+01,2.701433e+01,2.661761e+01
1488,2000-02-10 04:52:34.873000,237.946000,2.858035e+01,2.988345e+01,2.942685e+01,2.877780e+01,2.698091e+01,2.661415e+01
1489,2000-02-10 04:52:35.033000,238.106000,2.849467e+01,2.988345e+01,2.941377e+01,2.878437e+01,2.704775e+01,2.661410e+01
1490,2000-02-10 04:52:35.193000,238.266000,2.849467e+01,3.000055e+01,2.940070e+01,2.884353e+01,2.711455e+01,2.662892e+01
1491,2000-02-10 04:52:35.353000,238.426000,2.852763e+01,2.994852e+01,2.946606e+01,2.882382e+01,2.701433e+01,2.662593e+01
1492,2000-02-10 04:52:35.513000,238.586000,2.857376e+01,2.996804e+01,2.940070e+01,2.888953e+01,2.708784e+01,2.662394e+01
1493,2000-02-10 04:52:35.673000,238.746000,2.860011e+01,2.996804e+01,2.943338e+01,2.883696e+01,2.708116e+01,2.662235e+01
1494,2000-02-10 04:52:35.833000,238.906000,2.853422e+01,2.984439e+01,2.938108e+01,2.890923e+01,2.700097e+01,2.661509e+01
1495,2000-02-10 04:52:35.993000,239.066000,2.851445e+01,2.991599e+01,2.939416e+01,2.886982e+01,2.701433e+01,2.661377e+01
1496,2000-02-10 04:52:36.153000,239.226000,2.855399e+01,2.983136e+01,2.938108e+01,2.886982e+01,2.703439e+01,2.661053e+01
1497,2000-02-10 04:52:36.313000,239.386000,2.850127e+01,2.990298e+01,2.945299e+01,2.878437e+01,2.703439e+01,2.660534e+01
1498,2000-02-10 04:52:36.473000,239.546000,2.852104e+01,2.984439e+01,2.938762e+01,2.880410e+01,2.700765e+01,2.661074e+01
1499,2000-02-10 04:52:36.633000,239.706000,2.851445e+01,2.981834e+01,2.933530e+01,2.887639e+01,2.704107e+01,2.660977e+01
1500,2000-02-10 04:52:36.793000,239.866000,2.854081e+01,2.996804e+01,2.946606e+01,2.883039e+01,2.702102e+01,2.660886e+01
1501,2000-02-10 04:52:36.953000,240.026000,2.856058e+01,2.985090e+01,2.940723e+01,2.881724e+01,2.698759e+01,2.661168e+01
1502,2000-02-10 04:52:37.113000,240.186000,2.852763e+01,2.992250e+01,2.949219e+01,2.888296e+01,2.702102e+01,2.663805e+01
1503,2000-02-10 04:52:37.273000,240.346000,2.861987e+01,2.992900e+01,2.945299e+01,2.890266e+01,2.707448e+01,2.667110e+01
1504,2000-02-10 04:52:37.433000,240.506000,2.857376e+01,2.988996e+01,2.945299e+01,2.884353e+01,2.711455e+01,2.667030e+01
1505,2000-02-10 04:52:37.593000,240.666000,2.866595e+01,2.994852e+01,2.949872e+01,2.889610e+01,2.704775e+01,2.667309e+01
1506,2000-02-10 04:52:37.753000,240.826000,2.858694e+01,2.985090e+01,2.945952e+01,2.885668e+01,2.706111e+01,2.666684e+01
1507,2000-02-10 04:52:37.913000,240.986000,2.861328e+01,3.000706e+01,2.947259e+01,2.887639e+01,2.718131e+01,2.667441e+01
1508,2000-02-10 04:52:38.073000,241.146000,2.867253e+01,2.992250e+01,2.951179e+01,2.890266e+01,2.707448e+01,2.667306e+01
1509,2000-02-10 04:52:38.233000,241.306000,2.843532e+01,2.962277e+01,2.920438e+01,2.890266e+01,2.700097e+01,2.664893e+01
1510,2000-02-10 04:52:38.393000,241.466000,2.826368e+01,2.934184e+01,2.890266e+01,2.886325e+01,2.692071e+01,2.661096e+01
1511,2000-02-10 04:52:38.554000,241.627000,2.818436e+01,2.912575e+01,2.867912e+01,2.865937e+01,2.681362e+01,2.656626e+01
1512,2000-02-10 04:52:38.713000,241.786000,2.807190e+01,2.896832e+01,2.846830e+01,2.854081e+01,2.675333e+01,2.653012e+01
1513,2000-02-10 04:52:38.874000,241.947000,2.801232e+01,2.875807e+01,2.832312e+01,2.847489e+01,2.666618e+01,2.650437e+01
1514,2000-02-10 04:52:39.034000,242.107000,2.801232e+01,2.860669e+01,2.823063e+01,2.830331e+01,2.659910e+01,2.647833e+01
1515,2000-02-10 04:52:39.194000,242.267000,2.789968e+01,2.843532e+01,2.809837e+01,2.823063e+01,2.653869e+01,2.644994e+01
1516,2000-02-10 04:52:39.354000,242.427000,2.782673e+01,2.849467e+01,2.803218e+01,2.815130e+01,2.652526e+01,2.642795e+01
1517,2000-02-10 04:52:39.514000,242.587000,2.778028e+01,2.827689e+01,2.793945e+01,2.809176e+01,2.647824e+01,2.640252e+01
1518,2000-02-10 04:52:39.674000,242.747000,2.785326e+01,2.815130e+01,2.789968e+01,2.797257e+01,2.650511e+01,2.638153e+01
1519,2000-02-10 04:52:39.834000,242.907000,2.768733e+01,2.812484e+01,2.780019e+01,2.793945e+01,2.642449e+01,2.635875e+01
1520,2000-02-10 04:52:39.994000,243.067000,2.765411e+01,2.806528e+01,2.773382e+01,2.787316e+01,2.644465e+01,2.634012e+01
1521,2000-02-10 04:52:40.154000,243.227000,2.762753e+01,2.793282e+01,2.770061e+01,2.782010e+01,2.638415e+01,2.631553e+01
1522,2000-02-10 04:52:40.314000,243.387000,2.760759e+01,2.778692e+01,2.763418e+01,2.774709e+01,2.643121e+01,2.630557e+01
1523,2000-02-10 04:52:40.475000,243.548000,2.759429e+01,2.783336e+01,2.758100e+01,2.770725e+01,2.636398e+01,2.628666e+01
1524,2000-02-10 04:52:40.634000,243.707000,2.758765e+01,2.773382e+01,2.759429e+01,2.765411e+01,2.634380e+01,2.627039e+01
1525,2000-02-10 04:52:40.794000,243.867000,2.756770e+01,2.768733e+01,2.751449e+01,2.759429e+01,2.639087e+01,2.625472e+01
1526,2000-02-10 04:52:40.954000,244.027000,2.757435e+01,2.757435e+01,2.750118e+01,2.750118e+01,2.632362e+01,2.624509e+01
1527,2000-02-10 04:52:41.114000,244.187000,2.744793e+01,2.760094e+01,2.753444e+01,2.743462e+01,2.633707e+01,2.622199e+01
1528,2000-02-10 04:52:41.274000,244.347000,2.756770e+01,2.748121e+01,2.749452e+01,2.741464e+01,2.634380e+01,2.620550e+01
1529,2000-02-10 04:52:41.434000,244.507000,2.745459e+01,2.752114e+01,2.740132e+01,2.738134e+01,2.635052e+01,2.619649e+01
1530,2000-02-10 04:52:41.594000,244.667000,2.742796e+01,2.744793e+01,2.737468e+01,2.738134e+01,2.643121e+01,2.618188e+01
1531,2000-02-10 04:52:41.754000,244.827000,2.743462e+01,2.737468e+01,2.732137e+01,2.736135e+01,2.631689e+01,2.616219e+01
1532,2000-02-10 04:52:41.914000,244.987000,2.733470e+01,2.736135e+01,2.731470e+01,2.730137e+01,2.628997e+01,2.614513e+01
1533,2000-02-10 04:52:42.074000,245.147000,2.740132e+01,2.737468e+01,2.724136e+01,2.728137e+01,2.624959e+01,2.613357e+01
1534,2000-02-10 04:52:42.234000,245.307000,2.728804e+01,2.725470e+01,2.721468e+01,2.718131e+01,2.628997e+01,2.611263e+01
1535,2000-02-10 04:52:42.394000,245.467000,2.724136e+01,2.724136e+01,2.725470e+01,2.722802e+01,2.628324e+01,2.610117e+01
1536,2000-02-10 04:52:42.554000,245.627000,2.726804e+01,2.723469e+01,2.726804e+01,2.717464e+01,2.622265e+01,2.608949e+01
1537,2000-02-10 04:52:42.714000,245.787000,2.732804e+01,2.718798e+01,2.725470e+01,2.714126e+01,2.622939e+01,2.607631e+01
1538,2000-02-10 04:52:42.874000,245.947000,2.723469e+01,2.722135e+01,2.721468e+01,2.712791e+01,2.618224e+01,2.606224e+01
1539,2000-02-10 04:52:43.034000,246.107000,2.720133e+01,2.716796e+01,2.716129e+01,2.710119e+01,2.622265e+01,2.604775e+01
1540,2000-02-10 04:52:43.194000,246.267000,2.720133e+01,2.714794e+01,2.711455e+01,2.710119e+01,2.620918e+01,2.604578e+01
1541,2000-02-10 04:52:43.354000,246.427000,2.714794e+01,2.712123e+01,2.708784e+01,2.705443e+01,2.633035e+01,2.603284e+01
1542,2000-02-10 04:52:43.514000,246.587000,2.713458e+01,2.706111e+01,2.707448e+01,2.700097e+01,2.617550e+01,2.601320e+01
1543,2000-02-10 04:52:43.674000,246.747000,2.708784e+01,2.699428e+01,2.706111e+01,2.702770e+01,2.617550e+01,2.599970e+01
1544,2000-02-10 04:52:43.834000,246.907000,2.706779e+01,2.702770e+01,2.698091e+01,2.700097e+01,2.613507e+01,2.598981e+01
1545,2000-02-10 04:52:43.994000,247.067000,2.709451e+01,2.704775e+01,2.704107e+01,2.708784e+01,2.618898e+01,2.600141e+01
1546,2000-02-10 04:52:44.154000,247.227000,2.702102e+01,2.698759e+01,2.703439e+01,2.700097e+01,2.617550e+01,2.600241e+01
1547,2000-02-10 04:52:44.314000,247.387000,2.702770e+01,2.696753e+01,2.694747e+01,2.700097e+01,2.619571e+01,2.599168e+01
1548,2000-02-10 04:52:44.474000,247.547000,2.710119e+01,2.700765e+01,2.696085e+01,2.692071e+01,2.616203e+01,2.597901e+01
1549,2000-02-10 04:52:44.634000,247.707000,2.701433e+01,2.697422e+01,2.692071e+01,2.697422e+01,2.615529e+01,2.596299e+01
1550,2000-02-10 04:52:44.794000,247.867000,2.697422e+01,2.697422e+01,2.690733e+01,2.692740e+01,2.614855e+01,2.594726e+01
1551,2000-02-10 04:52:44.954000,248.027000,2.700097e+01,2.691402e+01,2.691402e+01,2.691402e+01,2.613507e+01,2.593918e+01
1552,2000-02-10 04:52:45.114000,248.187000,2.692071e+01,2.691402e+01,2.687387e+01,2.688056e+01,2.616877e+01,2.592789e+01
1553,2000-02-10 04:52:45.274000,248.347000,2.699428e+01,2.693409e+01,2.693409e+01,2.678013e+01,2.621592e+01,2.591503e+01
1554,2000-02-10 04:52:45.434000,248.507000,2.696085e+01,2.684710e+01,2.685379e+01,2.678013e+01,2.614181e+01,2.590689e+01
1555,2000-02-10 04:52:45.594000,248.667000,2.689395e+01,2.685379e+01,2.683371e+01,2.677343e+01,2.612159e+01,2.589087e+01
1556,2000-02-10 04:52:45.754000,248.827000,2.694747e+01,2.678683e+01,2.692071e+01,2.688056e+01,2.612159e+01,2.587874e+01
1557,2000-02-10 04:52:45.914000,248.987000,2.690064e+01,2.683371e+01,2.677343e+01,2.679352e+01,2.608114e+01,2.586902e+01
1558,2000-02-10 04:52:46.074000,249.147000,2.680022e+01,2.684040e+01,2.686718e+01,2.672652e+01,2.610137e+01,2.585967e+01
1559,2000-02-10 04:52:46.234000,249.307000,2.680022e+01,2.679352e+01,2.676673e+01,2.671982e+01,2.610137e+01,2.584984e+01
1560,2000-02-10 04:52:46.394000,249.467000,2.681362e+01,2.681362e+01,2.676003e+01,2.673322e+01,2.619571e+01,2.584652e+01
1561,2000-02-10 04:52:46.554000,249.627000,2.683371e+01,2.678683e+01,2.680692e+01,2.670641e+01,2.605416e+01,2.582952e+01
1562,2000-02-10 04:52:46.714000,249.787000,2.678013e+01,2.672652e+01,2.672652e+01,2.661923e+01,2.605416e+01,2.581575e+01
1563,2000-02-10 04:52:46.874000,249.947000,2.680022e+01,2.669300e+01,2.667959e+01,2.667959e+01,2.608788e+01,2.580755e+01
1564,2000-02-10 04:52:47.034000,250.107000,2.674663e+01,2.668630e+01,2.680692e+01,2.664606e+01,2.604742e+01,2.579429e+01
1565,2000-02-10 04:52:47.194000,250.267000,2.675333e+01,2.663935e+01,2.679352e+01,2.659910e+01,2.606765e+01,2.578438e+01
1566,2000-02-10 04:52:47.354000,250.427000,2.671982e+01,2.671312e+01,2.668630e+01,2.657897e+01,2.598669e+01,2.576851e+01
1567,2000-02-10 04:52:47.514000,250.587000,2.680692e+01,2.663935e+01,2.669300e+01,2.655883e+01,2.603393e+01,2.576079e+01
1568,2000-02-10 04:52:47.674000,250.747000,2.673322e+01,2.663935e+01,2.669971e+01,2.658568e+01,2.602044e+01,2.575624e+01
1569,2000-02-10 04:52:47.835000,250.908000,2.663935e+01,2.662594e+01,2.663935e+01,2.657226e+01,2.600694e+01,2.574790e+01
1570,2000-02-10 04:52:47.995000,251.068000,2.671312e+01,2.655883e+01,2.658568e+01,2.655883e+01,2.598669e+01,2.572853e+01
1571,2000-02-10 04:52:48.155000,251.228000,2.662594e+01,2.662594e+01,2.664606e+01,2.658568e+01,2.596644e+01,2.571980e+01
1572,2000-02-10 04:52:48.315000,251.388000,2.661252e+01,2.662594e+01,2.655883e+01,2.657226e+01,2.596644e+01,2.570902e+01
1573,2000-02-10 04:52:48.475000,251.548000,2.659910e+01,2.654540e+01,2.665948e+01,2.657897e+01,2.597994e+01,2.569838e+01
1574,2000-02-10 04:52:48.635000,251.708000,2.657897e+01,2.656554e+01,2.647153e+01,2.648496e+01,2.593944e+01,2.568487e+01
1575,2000-02-10 04:52:48.795000,251.868000,2.653869e+01,2.653869e+01,2.649168e+01,2.645137e+01,2.595294e+01,2.565325e+01
1576,2000-02-10 04:52:48.955000,252.028000,2.663265e+01,2.655212e+01,2.648496e+01,2.646481e+01,2.590567e+01,2.564097e+01
1577,2000-02-10 04:52:49.115000,252.188000,2.650511e+01,2.652526e+01,2.650511e+01,2.650511e+01,2.596644e+01,2.563590e+01
1578,2000-02-10 04:52:49.275000,252.348000,2.657897e+01,2.647153e+01,2.647824e+01,2.652526e+01,2.591243e+01,2.562864e+01
1579,2000-02-10 04:52:49.435000,252.508000,2.648496e+01,2.647824e+01,2.662594e+01,2.643121e+01,2.589216e+01,2.561747e+01
1580,2000-02-10 04:52:49.595000,252.668000,2.657226e+01,2.642449e+01,2.659910e+01,2.645809e+01,2.590567e+01,2.561005e+01
1581,2000-02-10 04:52:49.755000,252.828000,2.647153e+01,2.639087e+01,2.638415e+01,2.638415e+01,2.590567e+01,2.559823e+01
1582,2000-02-10 04:52:49.915000,252.988000,2.649840e+01,2.647153e+01,2.634380e+01,2.633707e+01,2.587865e+01,2.559136e+01
1583,2000-02-10 04:52:50.075000,253.148000,2.651855e+01,2.641104e+01,2.641776e+01,2.635052e+01,2.589216e+01,2.558252e+01
1584,2000-02-10 04:52:50.235000,253.308000,2.643793e+01,2.637743e+01,2.641104e+01,2.635725e+01,2.587865e+01,2.557019e+01
1585,2000-02-10 04:52:50.395000,253.468000,2.643121e+01,2.643793e+01,2.635725e+01,2.633707e+01,2.591918e+01,2.556314e+01
1586,2000-02-10 04:52:50.555000,253.628000,2.637743e+01,2.639760e+01,2.634380e+01,2.647824e+01,2.593269e+01,2.556243e+01
1587,2000-02-10 04:52:50.715000,253.788000,2.639087e+01,2.633707e+01,2.631689e+01,2.628324e+01,2.593944e+01,2.554356e+01
1588,2000-02-10 04:52:50.875000,253.948000,2.637070e+01,2.635052e+01,2.634380e+01,2.631016e+01,2.593944e+01,2.554055e+01
1589,2000-02-10 04:52:51.035000,254.108000,2.637070e+01,2.633707e+01,2.631689e+01,2.628997e+01,2.589892e+01,2.552858e+01
1590,2000-02-10 04:52:51.195000,254.268000,2.638415e+01,2.635725e+01,2.637070e+01,2.632362e+01,2.585162e+01,2.556733e+01
1591,2000-02-10 04:52:51.355000,254.428000,2.638415e+01,2.628997e+01,2.628324e+01,2.628324e+01,2.588541e+01,2.555274e+01
1592,2000-02-10 04:52:51.515000,254.588000,2.633707e+01,2.635052e+01,2.631016e+01,2.626978e+01,2.588541e+01,2.553761e+01
1593,2000-02-10 04:52:51.675000,254.748000,2.635725e+01,2.634380e+01,2.635052e+01,2.630343e+01,2.587865e+01,2.553726e+01
1594,2000-02-10 04:52:51.835000,254.908000,2.637743e+01,2.638415e+01,2.627651e+01,2.624285e+01,2.587189e+01,2.552350e+01
1595,2000-02-10 04:52:51.995000,255.068000,2.633707e+01,2.625632e+01,2.629670e+01,2.619571e+01,2.588541e+01,2.550361e+01
1596,2000-02-10 04:52:52.155000,255.228000,2.632362e+01,2.623612e+01,2.631689e+01,2.622939e+01,2.581107e+01,2.549920e+01
1597,2000-02-10 04:52:52.315000,255.388000,2.635052e+01,2.627651e+01,2.621592e+01,2.620918e+01,2.582459e+01,2.548678e+01
1598,2000-02-10 04:52:52.475000,255.548000,2.630343e+01,2.632362e+01,2.622265e+01,2.619571e+01,2.579078e+01,2.548054e+01
1599,2000-02-10 04:52:52.635000,255.708000,2.630343e+01,2.626305e+01,2.620245e+01,2.622939e+01,2.581107e+01,2.546372e+01
1600,2000-02-10 04:52:52.795000,255.868000,2.628997e+01,2.623612e+01,2.628997e+01,2.614181e+01,2.583135e+01,2.545991e+01
1601,2000-02-10 04:52:52.955000,256.028000,2.624285e+01,2.621592e+01,2.624285e+01,2.610811e+01,2.583135e+01,2.545527e+01
1602,2000-02-10 04:52:53.115000,256.188000,2.618898e+01,2.618898e+01,2.623612e+01,2.618224e+01,2.581107e+01,2.542661e+01
1603,2000-02-10 04:52:53.275000,256.348000,2.615529e+01,2.613507e+01,2.621592e+01,2.612833e+01,2.577726e+01,2.541046e+01
1604,2000-02-10 04:52:53.435000,256.508000,2.622265e+01,2.622265e+01,2.619571e+01,2.607440e+01,2.575021e+01,2.539254e+01
1605,2000-02-10 04:52:53.595000,256.668000,2.615529e+01,2.616877e+01,2.613507e+01,2.608788e+01,2.573668e+01,2.538461e+01
1606,2000-02-10 04:52:53.755000,256.828000,2.618224e+01,2.616877e+01,2.612833e+01,2.607440e+01,2.566900e+01,2.537375e+01
1607,2000-02-10 04:52:53.915000,256.988000,2.613507e+01,2.614855e+01,2.608114e+01,2.607440e+01,2.570285e+01,2.536883e+01
1608,2000-02-10 04:52:54.075000,257.148000,2.616203e+01,2.612159e+01,2.608114e+01,2.608114e+01,2.569608e+01,2.536271e+01
1609,2000-02-10 04:52:54.235000,257.308000,2.620245e+01,2.614181e+01,2.616203e+01,2.610137e+01,2.574344e+01,2.536440e+01
1610,2000-02-10 04:52:54.395000,257.468000,2.619571e+01,2.616877e+01,2.610137e+01,2.606091e+01,2.572991e+01,2.535756e+01
1611,2000-02-10 04:52:54.555000,257.628000,2.610137e+01,2.612833e+01,2.606091e+01,2.608788e+01,2.570961e+01,2.534709e+01
1612,2000-02-10 04:52:54.715000,257.788000,2.614181e+01,2.610811e+01,2.606091e+01,2.610811e+01,2.580431e+01,2.533568e+01
1613,2000-02-10 04:52:54.875000,257.948000,2.604067e+01,2.610137e+01,2.608114e+01,2.600019e+01,2.566900e+01,2.532999e+01
1614,2000-02-10 04:52:55.035000,258.108000,2.616203e+01,2.604067e+01,2.604067e+01,2.597994e+01,2.562838e+01,2.531890e+01
1615,2000-02-10 04:52:55.195000,258.268000,2.606765e+01,2.607440e+01,2.601369e+01,2.598669e+01,2.562161e+01,2.531521e+01
1616,2000-02-10 04:52:55.355000,258.428000,2.616203e+01,2.613507e+01,2.623612e+01,2.603393e+01,2.567577e+01,2.537508e+01
1617,2000-02-10 04:52:55.515000,258.588000,2.616203e+01,2.610137e+01,2.610137e+01,2.600019e+01,2.575021e+01,2.537753e+01
1618,2000-02-10 04:52:55.675000,258.748000,2.616203e+01,2.605416e+01,2.609463e+01,2.610811e+01,2.572315e+01,2.536755e+01
1619,2000-02-10 04:52:55.835000,258.908000,2.613507e+01,2.605416e+01,2.608114e+01,2.608788e+01,2.568254e+01,2.536013e+01
1620,2000-02-10 04:52:55.995000,259.068000,2.610811e+01,2.606765e+01,2.607440e+01,2.604742e+01,2.569608e+01,2.535136e+01
1621,2000-02-10 04:52:56.155000,259.228000,2.621592e+01,2.604742e+01,2.605416e+01,2.605416e+01,2.568254e+01,2.534122e+01
1622,2000-02-10 04:52:56.315000,259.388000,2.615529e+01,2.602044e+01,2.610811e+01,2.597319e+01,2.564869e+01,2.533560e+01
1623,2000-02-10 04:52:56.475000,259.548000,2.608788e+01,2.609463e+01,2.605416e+01,2.604067e+01,2.570961e+01,2.532950e+01
1624,2000-02-10 04:52:56.636000,259.709000,2.614181e+01,2.604067e+01,2.603393e+01,2.604067e+01,2.564192e+01,2.531530e+01
1625,2000-02-10 04:52:56.796000,259.869000,2.604742e+01,2.599344e+01,2.600694e+01,2.596644e+01,2.566900e+01,2.530300e+01
1626,2000-02-10 04:52:56.956000,260.029000,2.606765e+01,2.600019e+01,2.600694e+01,2.591918e+01,2.569608e+01,2.529686e+01
1627,2000-02-10 04:52:57.116000,260.189000,2.602044e+01,2.596644e+01,2.614855e+01,2.597319e+01,2.563515e+01,2.529572e+01
1628,2000-02-10 04:52:57.276000,260.349000,2.608114e+01,2.595294e+01,2.600019e+01,2.600019e+01,2.568931e+01,2.528796e+01
1629,2000-02-10 04:52:57.436000,260.509000,2.604067e+01,2.600694e+01,2.595969e+01,2.589892e+01,2.568931e+01,2.528214e+01
1630,2000-02-10 04:52:57.596000,260.669000,2.600019e+01,2.602044e+01,2.592593e+01,2.599344e+01,2.560806e+01,2.526707e+01
1631,2000-02-10 04:52:57.756000,260.829000,2.603393e+01,2.600694e+01,2.589892e+01,2.592593e+01,2.563515e+01,2.525556e+01
1632,2000-02-10 04:52:57.916000,260.989000,2.598669e+01,2.600019e+01,2.592593e+01,2.595294e+01,2.560129e+01,2.525337e+01
1633,2000-02-10 04:52:58.076000,261.149000,2.602718e+01,2.597994e+01,2.591243e+01,2.584487e+01,2.560806e+01,2.523496e+01
1634,2000-02-10 04:52:58.236000,261.309000,2.591918e+01,2.591918e+01,2.584487e+01,2.583811e+01,2.562161e+01,2.520108e+01
1635,2000-02-10 04:52:58.396000,261.469000,2.601369e+01,2.591918e+01,2.590567e+01,2.583811e+01,2.563515e+01,2.519549e+01
1636,2000-02-10 04:52:58.556000,261.629000,2.594619e+01,2.592593e+01,2.587189e+01,2.591243e+01,2.555386e+01,2.518357e+01
1637,2000-02-10 04:52:58.716000,261.789000,2.589216e+01,2.586514e+01,2.587189e+01,2.581107e+01,2.550641e+01,2.517244e+01
1638,2000-02-10 04:52:58.876000,261.949000,2.592593e+01,2.595294e+01,2.581107e+01,2.588541e+01,2.556064e+01,2.516126e+01
1639,2000-02-10 04:52:59.036000,262.109000,2.586514e+01,2.583811e+01,2.580431e+01,2.581783e+01,2.549285e+01,2.515272e+01
1640,2000-02-10 04:52:59.196000,262.269000,2.587865e+01,2.586514e+01,2.591243e+01,2.582459e+01,2.548607e+01,2.514194e+01
1641,2000-02-10 04:52:59.356000,262.429000,2.593944e+01,2.585162e+01,2.583811e+01,2.577726e+01,2.551997e+01,2.516759e+01
1642,2000-02-10 04:52:59.516000,262.589000,2.588541e+01,2.581783e+01,2.583811e+01,2.577050e+01,2.547929e+01,2.516330e+01
1643,2000-02-10 04:52:59.676000,262.749000,2.581783e+01,2.581107e+01,2.580431e+01,2.579078e+01,2.549285e+01,2.514967e+01
1644,2000-02-10 04:52:59.836000,262.909000,2.584487e+01,2.591243e+01,2.583811e+01,2.575697e+01,2.547929e+01,2.514583e+01
1645,2000-02-10 04:52:59.996000,263.069000,2.586514e+01,2.580431e+01,2.581783e+01,2.579078e+01,2.546572e+01,2.513552e+01
1646,2000-02-10 04:53:00.156000,263.229000,2.582459e+01,2.581107e+01,2.581783e+01,2.573668e+01,2.547251e+01,2.512596e+01
1647,2000-02-10 04:53:00.316000,263.389000,2.587865e+01,2.581783e+01,2.576373e+01,2.571638e+01,2.547929e+01,2.511927e+01
1648,2000-02-10 04:53:00.476000,263.549000,2.576373e+01,2.571638e+01,2.570285e+01,2.573668e+01,2.545216e+01,2.508408e+01
1649,2000-02-10 04:53:00.636000,263.709000,2.577050e+01,2.575021e+01,2.577050e+01,2.570961e+01,2.547251e+01,2.507031e+01
1650,2000-02-10 04:53:00.796000,263.869000,2.572991e+01,2.572315e+01,2.566224e+01,2.567577e+01,2.550641e+01,2.506359e+01
1651,2000-02-10 04:53:00.956000,264.029000,2.579078e+01,2.570285e+01,2.577050e+01,2.567577e+01,2.551997e+01,2.506172e+01
1652,2000-02-10 04:53:01.116000,264.189000,2.570285e+01,2.566900e+01,2.582459e+01,2.566900e+01,2.546572e+01,2.505809e+01
1653,2000-02-10 04:53:01.276000,264.349000,2.571638e+01,2.568254e+01,2.570961e+01,2.567577e+01,2.551997e+01,2.503821e+01
1654,2000-02-10 04:53:01.436000,264.509000,2.564192e+01,2.568931e+01,2.569608e+01,2.562838e+01,2.539109e+01,2.502296e+01
1655,2000-02-10 04:53:01.596000,264.669000,2.570961e+01,2.572315e+01,2.578402e+01,2.560129e+01,2.538430e+01,2.502283e+01
1656,2000-02-10 04:53:01.756000,264.829000,2.573668e+01,2.574344e+01,2.572991e+01,2.572315e+01,2.543180e+01,2.501819e+01
1657,2000-02-10 04:53:01.916000,264.989000,2.567577e+01,2.562838e+01,2.564869e+01,2.560806e+01,2.539109e+01,2.500876e+01
1658,2000-02-10 04:53:02.076000,265.149000,2.570285e+01,2.568254e+01,2.578402e+01,2.561483e+01,2.535715e+01,2.500269e+01
1659,2000-02-10 04:53:02.236000,265.309000,2.568254e+01,2.560806e+01,2.564192e+01,2.555386e+01,2.534357e+01,2.499333e+01
1660,2000-02-10 04:53:02.396000,265.469000,2.579078e+01,2.578402e+01,2.569608e+01,2.567577e+01,2.553353e+01,2.502933e+01
1661,2000-02-10 04:53:02.556000,265.629000,2.574344e+01,2.570285e+01,2.581107e+01,2.570961e+01,2.549285e+01,2.506839e+01
1662,2000-02-10 04:53:02.716000,265.789000,2.572315e+01,2.568931e+01,2.572315e+01,2.570285e+01,2.541145e+01,2.506172e+01
1663,2000-02-10 04:53:02.876000,265.949000,2.579755e+01,2.568931e+01,2.579755e+01,2.568931e+01,2.543859e+01,2.505971e+01
1664,2000-02-10 04:53:03.036000,266.109000,2.574344e+01,2.576373e+01,2.569608e+01,2.558097e+01,2.543180e+01,2.504455e+01
1665,2000-02-10 04:53:03.196000,266.269000,2.579078e+01,2.570961e+01,2.567577e+01,2.564869e+01,2.543859e+01,2.503573e+01
1666,2000-02-10 04:53:03.356000,266.429000,2.570961e+01,2.564192e+01,2.568931e+01,2.566900e+01,2.545894e+01,2.503344e+01
1667,2000-02-10 04:53:03.516000,266.589000,2.578402e+01,2.566900e+01,2.570285e+01,2.565546e+01,2.539788e+01,2.505846e+01
1668,2000-02-10 04:53:03.676000,266.749000,2.577726e+01,2.579078e+01,2.575697e+01,2.564869e+01,2.546572e+01,2.507198e+01
1669,2000-02-10 04:53:03.836000,266.909000,2.574344e+01,2.579755e+01,2.572315e+01,2.568931e+01,2.545894e+01,2.506128e+01
1670,2000-02-10 04:53:03.996000,267.069000,2.571638e+01,2.569608e+01,2.566224e+01,2.567577e+01,2.547251e+01,2.506622e+01
1671,2000-02-10 04:53:04.156000,267.229000,2.570961e+01,2.574344e+01,2.564869e+01,2.570961e+01,2.545216e+01,2.506451e+01
1672,2000-02-10 04:53:04.316000,267.389000,2.568254e+01,2.572991e+01,2.585838e+01,2.567577e+01,2.540466e+01,2.505546e+01
1673,2000-02-10 04:53:04.476000,267.549000,2.575697e+01,2.564869e+01,2.569608e+01,2.567577e+01,2.538430e+01,2.505584e+01
1674,2000-02-10 04:53:04.636000,267.709000,2.571638e+01,2.575697e+01,2.567577e+01,2.560806e+01,2.536394e+01,2.504621e+01
1675,2000-02-10 04:53:04.796000,267.869000,2.566224e+01,2.566224e+01,2.559451e+01,2.559451e+01,2.543180e+01,2.503701e+01
