frame,abstime,reltime,april11_microphoneBoardA_0_1.seq:Rectangle 1 [C]:max,april11_microphoneBoardA_0_1.seq:Polygon 1 [C]:max,april11_microphoneBoardA_0_1.seq:Rectangle 2 [C]:max,april11_microphoneBoardA_0_1.seq:Rectangle 3 [C]:max,april11_microphoneBoardA_0_1.seq:Rectangle 4 [C]:max,april11_microphoneBoardA_0_1.seq:Rectangle 5 [C]:mean
1282,2000-02-10 22:00:53.078000,204.982000,2.698091e+01,2.770725e+01,2.802556e+01,2.732137e+01,2.562161e+01,2.525249e+01
1283,2000-02-10 22:00:53.238000,205.142000,2.696753e+01,2.768069e+01,2.800569e+01,2.728804e+01,2.575021e+01,2.525025e+01
1284,2000-02-10 22:00:53.398000,205.302000,2.696085e+01,2.755440e+01,2.807852e+01,2.736135e+01,2.569608e+01,2.524751e+01
1285,2000-02-10 22:00:53.558000,205.462000,2.694747e+01,2.762088e+01,2.801894e+01,2.730804e+01,2.565546e+01,2.524588e+01
1286,2000-02-10 22:00:53.718000,205.622000,2.696085e+01,2.753444e+01,2.799907e+01,2.741464e+01,2.572315e+01,2.524765e+01
1287,2000-02-10 22:00:53.878000,205.782000,2.697422e+01,2.771390e+01,2.801894e+01,2.731470e+01,2.566224e+01,2.524263e+01
1288,2000-02-10 22:00:54.038000,205.942000,2.696753e+01,2.760094e+01,2.799907e+01,2.744128e+01,2.566900e+01,2.524689e+01
1289,2000-02-10 22:00:54.198000,206.102000,2.698759e+01,2.760094e+01,2.802556e+01,2.730804e+01,2.566224e+01,2.525103e+01
1290,2000-02-10 22:00:54.358000,206.262000,2.697422e+01,2.762753e+01,2.800569e+01,2.735469e+01,2.559451e+01,2.524602e+01
1291,2000-02-10 22:00:54.518000,206.422000,2.694078e+01,2.765411e+01,2.805204e+01,2.728137e+01,2.562838e+01,2.523866e+01
1292,2000-02-10 22:00:54.678000,206.582000,2.696085e+01,2.762088e+01,2.800569e+01,2.739466e+01,2.563515e+01,2.524353e+01
1293,2000-02-10 22:00:54.838000,206.742000,2.696085e+01,2.756770e+01,2.806528e+01,2.732804e+01,2.564192e+01,2.526223e+01
1294,2000-02-10 22:00:54.998000,206.902000,2.700097e+01,2.759429e+01,2.811822e+01,2.734136e+01,2.571638e+01,2.528671e+01
1295,2000-02-10 22:00:55.158000,207.062000,2.700097e+01,2.759429e+01,2.801232e+01,2.734136e+01,2.567577e+01,2.527732e+01
1296,2000-02-10 22:00:55.318000,207.222000,2.700097e+01,2.768069e+01,2.807852e+01,2.730137e+01,2.564869e+01,2.527599e+01
1297,2000-02-10 22:00:55.478000,207.382000,2.696753e+01,2.764082e+01,2.812484e+01,2.734136e+01,2.572991e+01,2.527272e+01
1298,2000-02-10 22:00:55.638000,207.542000,2.702102e+01,2.769397e+01,2.809176e+01,2.733470e+01,2.569608e+01,2.527374e+01
1299,2000-02-10 22:00:55.798000,207.702000,2.699428e+01,2.764747e+01,2.805204e+01,2.732804e+01,2.574344e+01,2.527255e+01
1300,2000-02-10 22:00:55.958000,207.862000,2.703439e+01,2.762753e+01,2.803218e+01,2.729471e+01,2.564192e+01,2.527686e+01
1301,2000-02-10 22:00:56.118000,208.022000,2.703439e+01,2.760759e+01,2.813807e+01,2.732804e+01,2.568931e+01,2.527306e+01
1302,2000-02-10 22:00:56.278000,208.182000,2.700097e+01,2.763418e+01,2.810499e+01,2.726137e+01,2.568254e+01,2.527016e+01
1303,2000-02-10 22:00:56.438000,208.342000,2.702102e+01,2.760759e+01,2.811822e+01,2.732804e+01,2.568931e+01,2.527338e+01
1304,2000-02-10 22:00:56.599000,208.503000,2.706111e+01,2.758100e+01,2.805204e+01,2.728804e+01,2.568254e+01,2.527313e+01
1305,2000-02-10 22:00:56.759000,208.663000,2.701433e+01,2.762088e+01,2.803218e+01,2.734803e+01,2.568931e+01,2.526782e+01
1306,2000-02-10 22:00:56.919000,208.823000,2.693409e+01,2.764747e+01,2.808514e+01,2.727470e+01,2.572315e+01,2.525997e+01
1307,2000-02-10 22:00:57.079000,208.983000,2.692740e+01,2.758765e+01,2.803218e+01,2.734136e+01,2.574344e+01,2.526019e+01
1308,2000-02-10 22:00:57.239000,209.143000,2.708116e+01,2.781346e+01,2.826368e+01,2.751449e+01,2.581107e+01,2.536948e+01
1309,2000-02-10 22:00:57.399000,209.303000,2.709451e+01,2.778028e+01,2.819759e+01,2.745459e+01,2.583135e+01,2.542250e+01
1310,2000-02-10 22:00:57.559000,209.463000,2.714126e+01,2.771390e+01,2.819097e+01,2.743462e+01,2.578402e+01,2.542028e+01
1311,2000-02-10 22:00:57.719000,209.623000,2.707448e+01,2.771390e+01,2.827689e+01,2.746790e+01,2.593269e+01,2.541441e+01
1312,2000-02-10 22:00:57.879000,209.783000,2.708116e+01,2.775373e+01,2.822403e+01,2.747456e+01,2.591243e+01,2.542568e+01
1313,2000-02-10 22:00:58.039000,209.943000,2.716796e+01,2.780019e+01,2.812484e+01,2.746125e+01,2.582459e+01,2.542236e+01
1314,2000-02-10 22:00:58.199000,210.103000,2.714126e+01,2.787316e+01,2.814468e+01,2.743462e+01,2.583811e+01,2.541995e+01
1315,2000-02-10 22:00:58.359000,210.263000,2.714126e+01,2.776701e+01,2.822403e+01,2.748121e+01,2.583811e+01,2.541049e+01
1316,2000-02-10 22:00:58.519000,210.423000,2.714794e+01,2.774709e+01,2.822403e+01,2.744128e+01,2.581107e+01,2.539259e+01
1317,2000-02-10 22:00:58.679000,210.583000,2.708784e+01,2.770061e+01,2.823063e+01,2.742796e+01,2.581107e+01,2.538675e+01
1318,2000-02-10 22:00:58.839000,210.743000,2.708784e+01,2.776701e+01,2.817114e+01,2.746125e+01,2.577726e+01,2.538234e+01
1319,2000-02-10 22:00:58.999000,210.903000,2.710119e+01,2.772054e+01,2.816452e+01,2.741464e+01,2.593269e+01,2.538277e+01
1320,2000-02-10 22:00:59.159000,211.063000,2.714794e+01,2.772054e+01,2.817775e+01,2.743462e+01,2.577050e+01,2.538107e+01
1321,2000-02-10 22:00:59.319000,211.223000,2.713458e+01,2.785989e+01,2.816452e+01,2.748787e+01,2.582459e+01,2.537740e+01
1322,2000-02-10 22:00:59.480000,211.384000,2.705443e+01,2.775373e+01,2.820420e+01,2.743462e+01,2.578402e+01,2.537720e+01
1323,2000-02-10 22:00:59.639000,211.543000,2.709451e+01,2.780019e+01,2.815791e+01,2.744793e+01,2.578402e+01,2.537813e+01
1324,2000-02-10 22:00:59.799000,211.703000,2.708784e+01,2.776701e+01,2.811822e+01,2.742130e+01,2.574344e+01,2.537632e+01
1325,2000-02-10 22:00:59.959000,211.863000,2.707448e+01,2.784663e+01,2.809837e+01,2.746790e+01,2.581107e+01,2.537572e+01
1326,2000-02-10 22:01:00.119000,212.023000,2.708116e+01,2.774046e+01,2.808514e+01,2.744793e+01,2.583811e+01,2.537076e+01
1327,2000-02-10 22:01:00.279000,212.183000,2.704107e+01,2.768069e+01,2.816452e+01,2.740798e+01,2.573668e+01,2.536616e+01
1328,2000-02-10 22:01:00.439000,212.343000,2.702770e+01,2.771390e+01,2.814468e+01,2.737468e+01,2.575697e+01,2.536898e+01
1329,2000-02-10 22:01:00.599000,212.503000,2.707448e+01,2.767404e+01,2.809176e+01,2.746125e+01,2.580431e+01,2.536929e+01
1330,2000-02-10 22:01:00.759000,212.663000,2.705443e+01,2.773382e+01,2.813145e+01,2.751449e+01,2.584487e+01,2.536821e+01
1331,2000-02-10 22:01:00.919000,212.823000,2.706111e+01,2.760759e+01,2.809837e+01,2.738134e+01,2.579755e+01,2.532948e+01
1332,2000-02-10 22:01:01.079000,212.983000,2.702102e+01,2.761424e+01,2.809837e+01,2.747456e+01,2.570961e+01,2.530953e+01
1333,2000-02-10 22:01:01.239000,213.143000,2.706111e+01,2.772718e+01,2.809837e+01,2.739466e+01,2.575697e+01,2.530566e+01
1334,2000-02-10 22:01:01.399000,213.303000,2.712123e+01,2.765411e+01,2.803880e+01,2.734136e+01,2.577050e+01,2.530637e+01
1335,2000-02-10 22:01:01.559000,213.463000,2.705443e+01,2.761424e+01,2.814468e+01,2.735469e+01,2.578402e+01,2.531078e+01
1336,2000-02-10 22:01:01.719000,213.623000,2.698091e+01,2.765411e+01,2.807190e+01,2.733470e+01,2.572315e+01,2.530322e+01
1337,2000-02-10 22:01:01.879000,213.783000,2.698759e+01,2.763418e+01,2.808514e+01,2.732804e+01,2.571638e+01,2.530021e+01
1338,2000-02-10 22:01:02.039000,213.943000,2.698759e+01,2.764747e+01,2.810499e+01,2.728137e+01,2.572315e+01,2.528530e+01
1339,2000-02-10 22:01:02.199000,214.103000,2.698759e+01,2.758765e+01,2.799907e+01,2.736802e+01,2.566900e+01,2.527816e+01
1340,2000-02-10 22:01:02.359000,214.263000,2.696753e+01,2.758765e+01,2.815791e+01,2.730804e+01,2.568931e+01,2.527108e+01
1341,2000-02-10 22:01:02.519000,214.423000,2.700765e+01,2.758765e+01,2.802556e+01,2.732804e+01,2.568931e+01,2.526523e+01
1342,2000-02-10 22:01:02.679000,214.583000,2.696085e+01,2.759429e+01,2.800569e+01,2.728804e+01,2.566224e+01,2.526530e+01
1343,2000-02-10 22:01:02.839000,214.743000,2.696085e+01,2.753444e+01,2.802556e+01,2.724136e+01,2.569608e+01,2.526291e+01
1344,2000-02-10 22:01:02.999000,214.903000,2.697422e+01,2.760759e+01,2.801894e+01,2.726804e+01,2.571638e+01,2.526770e+01
1345,2000-02-10 22:01:03.159000,215.063000,2.701433e+01,2.772054e+01,2.803218e+01,2.737468e+01,2.570285e+01,2.528286e+01
1346,2000-02-10 22:01:03.319000,215.223000,2.704775e+01,2.760759e+01,2.802556e+01,2.746125e+01,2.571638e+01,2.528867e+01
1347,2000-02-10 22:01:03.479000,215.383000,2.705443e+01,2.764747e+01,2.810499e+01,2.733470e+01,2.569608e+01,2.528405e+01
1348,2000-02-10 22:01:03.639000,215.543000,2.700097e+01,2.764082e+01,2.803880e+01,2.728804e+01,2.564192e+01,2.528386e+01
1349,2000-02-10 22:01:03.799000,215.703000,2.702770e+01,2.764747e+01,2.807190e+01,2.734136e+01,2.564869e+01,2.528482e+01
1350,2000-02-10 22:01:03.959000,215.863000,2.699428e+01,2.769397e+01,2.815791e+01,2.742130e+01,2.572991e+01,2.528430e+01
1351,2000-02-10 22:01:04.119000,216.023000,2.701433e+01,2.766740e+01,2.810499e+01,2.733470e+01,2.576373e+01,2.528411e+01
1352,2000-02-10 22:01:04.279000,216.183000,2.702102e+01,2.764747e+01,2.810499e+01,2.731470e+01,2.565546e+01,2.528469e+01
1353,2000-02-10 22:01:04.439000,216.343000,2.696753e+01,2.756105e+01,2.804542e+01,2.733470e+01,2.567577e+01,2.528201e+01
1354,2000-02-10 22:01:04.599000,216.503000,2.704107e+01,2.772718e+01,2.801894e+01,2.725470e+01,2.569608e+01,2.527508e+01
1355,2000-02-10 22:01:04.759000,216.663000,2.701433e+01,2.761424e+01,2.801232e+01,2.728804e+01,2.568931e+01,2.527207e+01
1356,2000-02-10 22:01:04.919000,216.823000,2.700765e+01,2.759429e+01,2.803218e+01,2.726137e+01,2.568254e+01,2.527205e+01
1357,2000-02-10 22:01:05.079000,216.983000,2.698759e+01,2.761424e+01,2.808514e+01,2.734136e+01,2.574344e+01,2.527013e+01
1358,2000-02-10 22:01:05.239000,217.143000,2.714126e+01,2.772718e+01,2.803880e+01,2.732137e+01,2.578402e+01,2.529987e+01
1359,2000-02-10 22:01:05.399000,217.303000,2.708116e+01,2.768733e+01,2.802556e+01,2.737468e+01,2.571638e+01,2.530721e+01
1360,2000-02-10 22:01:05.559000,217.463000,2.700097e+01,2.763418e+01,2.801232e+01,2.740798e+01,2.574344e+01,2.530551e+01
1361,2000-02-10 22:01:05.720000,217.624000,2.700765e+01,2.762088e+01,2.803218e+01,2.734136e+01,2.576373e+01,2.531124e+01
1362,2000-02-10 22:01:05.880000,217.784000,2.706779e+01,2.774046e+01,2.804542e+01,2.734803e+01,2.579755e+01,2.530453e+01
1363,2000-02-10 22:01:06.040000,217.944000,2.703439e+01,2.768733e+01,2.805204e+01,2.735469e+01,2.573668e+01,2.530585e+01
1364,2000-02-10 22:01:06.200000,218.104000,2.700097e+01,2.765411e+01,2.802556e+01,2.736135e+01,2.578402e+01,2.530223e+01
1365,2000-02-10 22:01:06.360000,218.264000,2.701433e+01,2.766076e+01,2.805204e+01,2.739466e+01,2.571638e+01,2.529851e+01
1366,2000-02-10 22:01:06.520000,218.424000,2.708784e+01,2.762088e+01,2.807190e+01,2.730804e+01,2.569608e+01,2.529007e+01
1367,2000-02-10 22:01:06.680000,218.584000,2.708784e+01,2.775373e+01,2.808514e+01,2.735469e+01,2.579078e+01,2.531577e+01
1368,2000-02-10 22:01:06.840000,218.744000,2.715461e+01,2.762753e+01,2.809837e+01,2.739466e+01,2.570961e+01,2.531886e+01
1369,2000-02-10 22:01:07.001000,218.905000,2.710787e+01,2.764082e+01,2.811822e+01,2.734136e+01,2.574344e+01,2.531646e+01
1370,2000-02-10 22:01:07.160000,219.064000,2.710787e+01,2.768733e+01,2.809837e+01,2.732804e+01,2.570961e+01,2.531255e+01
1371,2000-02-10 22:01:07.320000,219.224000,2.697422e+01,2.772718e+01,2.801232e+01,2.741464e+01,2.573668e+01,2.531741e+01
1372,2000-02-10 22:01:07.480000,219.384000,2.702102e+01,2.761424e+01,2.808514e+01,2.742130e+01,2.570961e+01,2.531277e+01
1373,2000-02-10 22:01:07.640000,219.544000,2.703439e+01,2.773382e+01,2.807852e+01,2.731470e+01,2.575021e+01,2.530913e+01
1374,2000-02-10 22:01:07.800000,219.704000,2.702102e+01,2.768733e+01,2.808514e+01,2.736135e+01,2.573668e+01,2.531092e+01
1375,2000-02-10 22:01:07.960000,219.864000,2.704775e+01,2.764082e+01,2.805204e+01,2.747456e+01,2.572991e+01,2.530877e+01
1376,2000-02-10 22:01:08.120000,220.024000,2.703439e+01,2.762753e+01,2.807852e+01,2.744128e+01,2.571638e+01,2.530821e+01
1377,2000-02-10 22:01:08.280000,220.184000,2.708116e+01,2.763418e+01,2.813807e+01,2.734136e+01,2.568931e+01,2.530339e+01
1378,2000-02-10 22:01:08.440000,220.344000,2.699428e+01,2.763418e+01,2.803880e+01,2.741464e+01,2.572315e+01,2.530356e+01
1379,2000-02-10 22:01:08.600000,220.504000,2.700097e+01,2.765411e+01,2.805866e+01,2.734803e+01,2.575021e+01,2.530660e+01
1380,2000-02-10 22:01:08.760000,220.664000,2.705443e+01,2.764747e+01,2.807190e+01,2.735469e+01,2.575021e+01,2.530653e+01
1381,2000-02-10 22:01:08.920000,220.824000,2.701433e+01,2.774709e+01,2.808514e+01,2.748121e+01,2.581107e+01,2.533031e+01
1382,2000-02-10 22:01:09.080000,220.984000,2.706111e+01,2.760094e+01,2.809837e+01,2.737468e+01,2.586514e+01,2.534434e+01
1383,2000-02-10 22:01:09.240000,221.144000,2.708116e+01,2.766076e+01,2.811822e+01,2.736802e+01,2.579755e+01,2.534676e+01
1384,2000-02-10 22:01:09.400000,221.304000,2.706779e+01,2.773382e+01,2.808514e+01,2.740798e+01,2.578402e+01,2.534461e+01
1385,2000-02-10 22:01:09.560000,221.464000,2.702102e+01,2.768069e+01,2.811161e+01,2.738800e+01,2.577050e+01,2.534078e+01
1386,2000-02-10 22:01:09.720000,221.624000,2.705443e+01,2.768069e+01,2.809176e+01,2.738800e+01,2.577050e+01,2.533901e+01
1387,2000-02-10 22:01:09.880000,221.784000,2.710119e+01,2.766076e+01,2.821742e+01,2.742796e+01,2.577726e+01,2.534511e+01
1388,2000-02-10 22:01:10.040000,221.944000,2.708784e+01,2.769397e+01,2.813145e+01,2.739466e+01,2.572991e+01,2.534123e+01
1389,2000-02-10 22:01:10.200000,222.104000,2.704775e+01,2.764747e+01,2.808514e+01,2.735469e+01,2.577726e+01,2.533728e+01
1390,2000-02-10 22:01:10.360000,222.264000,2.706779e+01,2.769397e+01,2.807852e+01,2.738800e+01,2.572991e+01,2.533644e+01
1391,2000-02-10 22:01:10.520000,222.424000,2.701433e+01,2.768733e+01,2.814468e+01,2.750783e+01,2.579078e+01,2.533363e+01
1392,2000-02-10 22:01:10.680000,222.584000,2.700097e+01,2.773382e+01,2.813145e+01,2.739466e+01,2.586514e+01,2.533693e+01
1393,2000-02-10 22:01:10.840000,222.744000,2.706779e+01,2.772054e+01,2.811161e+01,2.743462e+01,2.579755e+01,2.534048e+01
1394,2000-02-10 22:01:10.999000,222.903000,2.700097e+01,2.760759e+01,2.805204e+01,2.736135e+01,2.570961e+01,2.530709e+01
1395,2000-02-10 22:01:11.159000,223.063000,2.699428e+01,2.764747e+01,2.811822e+01,2.748121e+01,2.570961e+01,2.529719e+01
1396,2000-02-10 22:01:11.319000,223.223000,2.696753e+01,2.759429e+01,2.807190e+01,2.747456e+01,2.572991e+01,2.529529e+01
1397,2000-02-10 22:01:11.479000,223.383000,2.706111e+01,2.771390e+01,2.808514e+01,2.736135e+01,2.572315e+01,2.529795e+01
1398,2000-02-10 22:01:11.639000,223.543000,2.699428e+01,2.771390e+01,2.805204e+01,2.735469e+01,2.570285e+01,2.529091e+01
1399,2000-02-10 22:01:11.799000,223.703000,2.698091e+01,2.760759e+01,2.811822e+01,2.736135e+01,2.570285e+01,2.529176e+01
1400,2000-02-10 22:01:11.959000,223.863000,2.701433e+01,2.762088e+01,2.817114e+01,2.732804e+01,2.575697e+01,2.528852e+01
1401,2000-02-10 22:01:12.119000,224.023000,2.694078e+01,2.766076e+01,2.814468e+01,2.734803e+01,2.575697e+01,2.529376e+01
1402,2000-02-10 22:01:12.279000,224.183000,2.696753e+01,2.762088e+01,2.811822e+01,2.734803e+01,2.567577e+01,2.529090e+01
1403,2000-02-10 22:01:12.439000,224.343000,2.697422e+01,2.763418e+01,2.803880e+01,2.736802e+01,2.574344e+01,2.529052e+01
1404,2000-02-10 22:01:12.599000,224.503000,2.701433e+01,2.773382e+01,2.812484e+01,2.733470e+01,2.573668e+01,2.529293e+01
1405,2000-02-10 22:01:12.759000,224.663000,2.693409e+01,2.765411e+01,2.805866e+01,2.731470e+01,2.572315e+01,2.528307e+01
1406,2000-02-10 22:01:12.919000,224.823000,2.696753e+01,2.772718e+01,2.809837e+01,2.737468e+01,2.574344e+01,2.528660e+01
1407,2000-02-10 22:01:13.079000,224.983000,2.710787e+01,2.761424e+01,2.808514e+01,2.732804e+01,2.570285e+01,2.529014e+01
1408,2000-02-10 22:01:13.239000,225.143000,2.704775e+01,2.766076e+01,2.805866e+01,2.741464e+01,2.577050e+01,2.531271e+01
1409,2000-02-10 22:01:13.399000,225.303000,2.705443e+01,2.772054e+01,2.810499e+01,2.734803e+01,2.588541e+01,2.531132e+01
1410,2000-02-10 22:01:13.559000,225.463000,2.698091e+01,2.764747e+01,2.811822e+01,2.734803e+01,2.570961e+01,2.530688e+01
1411,2000-02-10 22:01:13.719000,225.623000,2.708116e+01,2.770725e+01,2.809837e+01,2.734803e+01,2.575697e+01,2.530906e+01
1412,2000-02-10 22:01:13.879000,225.783000,2.707448e+01,2.766740e+01,2.807190e+01,2.740132e+01,2.570285e+01,2.530548e+01
1413,2000-02-10 22:01:14.039000,225.943000,2.703439e+01,2.767404e+01,2.807190e+01,2.735469e+01,2.572315e+01,2.530193e+01
1414,2000-02-10 22:01:14.199000,226.103000,2.700097e+01,2.762753e+01,2.808514e+01,2.738800e+01,2.576373e+01,2.530580e+01
1415,2000-02-10 22:01:14.360000,226.264000,2.698759e+01,2.764082e+01,2.805866e+01,2.741464e+01,2.581783e+01,2.530104e+01
1416,2000-02-10 22:01:14.519000,226.423000,2.696753e+01,2.763418e+01,2.809837e+01,2.734803e+01,2.571638e+01,2.529846e+01
1417,2000-02-10 22:01:14.680000,226.584000,2.699428e+01,2.758100e+01,2.807190e+01,2.742796e+01,2.581783e+01,2.529695e+01
1418,2000-02-10 22:01:14.840000,226.744000,2.697422e+01,2.762088e+01,2.802556e+01,2.745459e+01,2.585838e+01,2.529533e+01
1419,2000-02-10 22:01:14.999000,226.903000,2.698759e+01,2.764082e+01,2.803880e+01,2.750783e+01,2.571638e+01,2.529465e+01
1420,2000-02-10 22:01:15.159000,227.063000,2.704775e+01,2.759429e+01,2.805204e+01,2.740132e+01,2.572315e+01,2.529943e+01
1421,2000-02-10 22:01:15.319000,227.223000,2.699428e+01,2.764747e+01,2.809176e+01,2.736802e+01,2.566224e+01,2.528571e+01
1422,2000-02-10 22:01:15.479000,227.383000,2.698091e+01,2.764082e+01,2.801894e+01,2.738800e+01,2.580431e+01,2.528592e+01
1423,2000-02-10 22:01:15.639000,227.543000,2.702102e+01,2.761424e+01,2.801894e+01,2.738800e+01,2.575021e+01,2.528630e+01
1424,2000-02-10 22:01:15.799000,227.703000,2.695416e+01,2.756770e+01,2.809176e+01,2.732804e+01,2.572991e+01,2.527707e+01
1425,2000-02-10 22:01:15.959000,227.863000,2.696753e+01,2.757435e+01,2.807852e+01,2.734803e+01,2.566224e+01,2.527594e+01
1426,2000-02-10 22:01:16.119000,228.023000,2.701433e+01,2.765411e+01,2.800569e+01,2.742130e+01,2.569608e+01,2.527802e+01
1427,2000-02-10 22:01:16.279000,228.183000,2.703439e+01,2.768733e+01,2.815791e+01,2.741464e+01,2.574344e+01,2.526801e+01
1428,2000-02-10 22:01:16.439000,228.343000,2.703439e+01,2.763418e+01,2.800569e+01,2.736135e+01,2.570285e+01,2.526992e+01
1429,2000-02-10 22:01:16.599000,228.503000,2.694747e+01,2.762753e+01,2.802556e+01,2.736802e+01,2.568931e+01,2.526675e+01
1430,2000-02-10 22:01:16.759000,228.663000,2.702770e+01,2.759429e+01,2.803218e+01,2.736802e+01,2.568931e+01,2.526858e+01
1431,2000-02-10 22:01:16.919000,228.823000,2.700765e+01,2.759429e+01,2.803218e+01,2.730804e+01,2.566900e+01,2.525601e+01
1432,2000-02-10 22:01:17.079000,228.983000,2.694078e+01,2.765411e+01,2.803880e+01,2.734803e+01,2.571638e+01,2.525147e+01
1433,2000-02-10 22:01:17.239000,229.143000,2.698091e+01,2.754110e+01,2.799907e+01,2.736802e+01,2.568931e+01,2.524704e+01
1434,2000-02-10 22:01:17.399000,229.303000,2.694747e+01,2.756105e+01,2.799245e+01,2.739466e+01,2.566900e+01,2.524588e+01
1435,2000-02-10 22:01:17.559000,229.463000,2.694078e+01,2.768069e+01,2.798582e+01,2.728804e+01,2.570285e+01,2.524714e+01
1436,2000-02-10 22:01:17.719000,229.623000,2.698091e+01,2.768069e+01,2.797257e+01,2.732137e+01,2.570285e+01,2.525345e+01
1437,2000-02-10 22:01:17.879000,229.783000,2.693409e+01,2.759429e+01,2.801232e+01,2.732804e+01,2.578402e+01,2.525021e+01
1438,2000-02-10 22:01:18.039000,229.943000,2.702770e+01,2.756105e+01,2.800569e+01,2.741464e+01,2.567577e+01,2.523920e+01
1439,2000-02-10 22:01:18.199000,230.103000,2.697422e+01,2.755440e+01,2.807852e+01,2.734136e+01,2.571638e+01,2.524059e+01
1440,2000-02-10 22:01:18.359000,230.263000,2.692071e+01,2.754775e+01,2.803880e+01,2.734136e+01,2.586514e+01,2.523858e+01
1441,2000-02-10 22:01:18.519000,230.423000,2.702770e+01,2.763418e+01,2.801894e+01,2.732137e+01,2.566900e+01,2.523603e+01
1442,2000-02-10 22:01:18.679000,230.583000,2.704107e+01,2.758100e+01,2.803218e+01,2.742130e+01,2.576373e+01,2.523770e+01
1443,2000-02-10 22:01:18.839000,230.743000,2.703439e+01,2.764082e+01,2.797920e+01,2.736802e+01,2.568931e+01,2.524379e+01
1444,2000-02-10 22:01:19.001000,230.905000,2.694747e+01,2.762088e+01,2.794607e+01,2.730137e+01,2.565546e+01,2.523490e+01
1445,2000-02-10 22:01:19.161000,231.065000,2.690064e+01,2.761424e+01,2.809837e+01,2.733470e+01,2.568254e+01,2.522870e+01
1446,2000-02-10 22:01:19.321000,231.225000,2.694747e+01,2.756105e+01,2.793282e+01,2.732804e+01,2.566224e+01,2.522594e+01
1447,2000-02-10 22:01:19.481000,231.385000,2.700097e+01,2.762753e+01,2.799907e+01,2.728804e+01,2.572315e+01,2.522190e+01
1448,2000-02-10 22:01:19.641000,231.545000,2.692740e+01,2.757435e+01,2.798582e+01,2.731470e+01,2.571638e+01,2.522618e+01
1449,2000-02-10 22:01:19.801000,231.705000,2.692071e+01,2.758100e+01,2.795932e+01,2.732804e+01,2.565546e+01,2.522039e+01
1450,2000-02-10 22:01:19.961000,231.865000,2.692071e+01,2.758765e+01,2.793945e+01,2.732137e+01,2.566900e+01,2.522616e+01
1451,2000-02-10 22:01:20.121000,232.025000,2.694747e+01,2.758100e+01,2.807190e+01,2.728804e+01,2.564869e+01,2.522588e+01
1452,2000-02-10 22:01:20.281000,232.185000,2.695416e+01,2.766740e+01,2.798582e+01,2.734136e+01,2.565546e+01,2.522111e+01
1453,2000-02-10 22:01:20.441000,232.345000,2.695416e+01,2.755440e+01,2.798582e+01,2.734136e+01,2.562161e+01,2.521694e+01
1454,2000-02-10 22:01:20.601000,232.505000,2.690733e+01,2.750118e+01,2.807190e+01,2.722802e+01,2.574344e+01,2.522056e+01
1455,2000-02-10 22:01:20.761000,232.665000,2.695416e+01,2.756770e+01,2.796595e+01,2.730137e+01,2.572315e+01,2.522054e+01
1456,2000-02-10 22:01:20.921000,232.825000,2.697422e+01,2.756105e+01,2.796595e+01,2.730137e+01,2.574344e+01,2.521282e+01
1457,2000-02-10 22:01:21.081000,232.985000,2.692071e+01,2.754775e+01,2.797920e+01,2.724803e+01,2.562161e+01,2.521822e+01
1458,2000-02-10 22:01:21.241000,233.145000,2.696085e+01,2.756105e+01,2.803218e+01,2.728137e+01,2.569608e+01,2.525391e+01
1459,2000-02-10 22:01:21.401000,233.305000,2.696753e+01,2.754775e+01,2.801894e+01,2.731470e+01,2.564869e+01,2.525531e+01
1460,2000-02-10 22:01:21.561000,233.465000,2.698091e+01,2.760094e+01,2.801894e+01,2.732804e+01,2.570961e+01,2.526193e+01
1461,2000-02-10 22:01:21.721000,233.625000,2.698759e+01,2.758765e+01,2.808514e+01,2.735469e+01,2.562838e+01,2.525332e+01
1462,2000-02-10 22:01:21.881000,233.785000,2.695416e+01,2.756105e+01,2.807190e+01,2.729471e+01,2.566900e+01,2.525481e+01
1463,2000-02-10 22:01:22.041000,233.945000,2.695416e+01,2.758765e+01,2.803218e+01,2.730804e+01,2.571638e+01,2.525060e+01
1464,2000-02-10 22:01:22.201000,234.105000,2.695416e+01,2.761424e+01,2.801232e+01,2.738134e+01,2.577726e+01,2.524785e+01
1465,2000-02-10 22:01:22.361000,234.265000,2.704775e+01,2.766076e+01,2.817775e+01,2.743462e+01,2.581107e+01,2.534261e+01
1466,2000-02-10 22:01:22.521000,234.425000,2.708116e+01,2.768733e+01,2.830991e+01,2.755440e+01,2.583135e+01,2.535410e+01
1467,2000-02-10 22:01:22.681000,234.585000,2.703439e+01,2.774709e+01,2.820420e+01,2.750783e+01,2.579078e+01,2.535207e+01
1468,2000-02-10 22:01:22.841000,234.745000,2.710787e+01,2.780019e+01,2.811822e+01,2.740798e+01,2.579078e+01,2.535169e+01
1469,2000-02-10 22:01:23.001000,234.905000,2.705443e+01,2.771390e+01,2.812484e+01,2.738134e+01,2.581783e+01,2.534900e+01
1470,2000-02-10 22:01:23.161000,235.065000,2.706111e+01,2.768069e+01,2.811161e+01,2.741464e+01,2.577050e+01,2.535486e+01
1471,2000-02-10 22:01:23.321000,235.225000,2.706779e+01,2.772054e+01,2.824385e+01,2.744128e+01,2.577050e+01,2.535594e+01
1472,2000-02-10 22:01:23.481000,235.385000,2.708784e+01,2.777365e+01,2.821081e+01,2.746790e+01,2.577726e+01,2.538564e+01
