frame,abstime,reltime,april15_microphoneBoardB_3.seq:Rectangle 1 [C]:max,april15_microphoneBoardB_3.seq:Polygon 1 [C]:max,april15_microphoneBoardB_3.seq:Rectangle 2 [C]:max,april15_microphoneBoardB_3.seq:Rectangle 3 [C]:max,april15_microphoneBoardB_3.seq:Rectangle 4 [C]:max,april15_microphoneBoardB_3.seq:Rectangle 5 [C]:mean
575,2000-02-14 21:14:33.580000,91.849000,2.698091e+01,2.773382e+01,2.793945e+01,2.737468e+01,2.570961e+01,2.534323e+01
576,2000-02-14 21:14:33.740000,92.009000,2.696753e+01,2.769397e+01,2.801894e+01,2.738134e+01,2.565546e+01,2.533969e+01
577,2000-02-14 21:14:33.900000,92.169000,2.698091e+01,2.777365e+01,2.799245e+01,2.749452e+01,2.585162e+01,2.534133e+01
578,2000-02-14 21:14:34.060000,92.329000,2.699428e+01,2.774709e+01,2.795270e+01,2.747456e+01,2.568254e+01,2.534249e+01
579,2000-02-14 21:14:34.220000,92.489000,2.698091e+01,2.773382e+01,2.797257e+01,2.746125e+01,2.570285e+01,2.534935e+01
580,2000-02-14 21:14:34.380000,92.649000,2.698759e+01,2.766740e+01,2.799245e+01,2.741464e+01,2.568931e+01,2.534269e+01
581,2000-02-14 21:14:34.540000,92.809000,2.702102e+01,2.771390e+01,2.799245e+01,2.739466e+01,2.567577e+01,2.534453e+01
582,2000-02-14 21:14:34.700000,92.969000,2.696085e+01,2.768733e+01,2.796595e+01,2.746125e+01,2.572315e+01,2.533591e+01
583,2000-02-14 21:14:34.860000,93.129000,2.696085e+01,2.770725e+01,2.802556e+01,2.738800e+01,2.569608e+01,2.534131e+01
584,2000-02-14 21:14:35.020000,93.289000,2.695416e+01,2.770061e+01,2.799907e+01,2.743462e+01,2.573668e+01,2.533850e+01
585,2000-02-14 21:14:35.180000,93.449000,2.700765e+01,2.774709e+01,2.798582e+01,2.738800e+01,2.570285e+01,2.534287e+01
586,2000-02-14 21:14:35.340000,93.609000,2.700097e+01,2.768069e+01,2.799245e+01,2.737468e+01,2.566224e+01,2.535879e+01
587,2000-02-14 21:14:35.500000,93.769000,2.698759e+01,2.780683e+01,2.801232e+01,2.742796e+01,2.569608e+01,2.536392e+01
588,2000-02-14 21:14:35.660000,93.929000,2.699428e+01,2.776701e+01,2.809176e+01,2.742130e+01,2.564869e+01,2.535904e+01
589,2000-02-14 21:14:35.820000,94.089000,2.694747e+01,2.783336e+01,2.803218e+01,2.741464e+01,2.570285e+01,2.536332e+01
590,2000-02-14 21:14:35.980000,94.249000,2.694747e+01,2.777365e+01,2.801232e+01,2.741464e+01,2.572991e+01,2.535959e+01
591,2000-02-14 21:14:36.140000,94.409000,2.700097e+01,2.770725e+01,2.804542e+01,2.740132e+01,2.568254e+01,2.535547e+01
592,2000-02-14 21:14:36.300000,94.569000,2.705443e+01,2.776037e+01,2.801232e+01,2.748787e+01,2.564869e+01,2.535558e+01
593,2000-02-14 21:14:36.460000,94.729000,2.702770e+01,2.776701e+01,2.800569e+01,2.748787e+01,2.570285e+01,2.536159e+01
594,2000-02-14 21:14:36.620000,94.889000,2.710119e+01,2.772718e+01,2.801894e+01,2.742796e+01,2.570961e+01,2.537669e+01
595,2000-02-14 21:14:36.780000,95.049000,2.700097e+01,2.768069e+01,2.799245e+01,2.750118e+01,2.578402e+01,2.538222e+01
596,2000-02-14 21:14:36.940000,95.209000,2.703439e+01,2.769397e+01,2.805204e+01,2.746790e+01,2.571638e+01,2.537963e+01
597,2000-02-14 21:14:37.101000,95.370000,2.700765e+01,2.778028e+01,2.799907e+01,2.753444e+01,2.565546e+01,2.538158e+01
598,2000-02-14 21:14:37.261000,95.530000,2.700765e+01,2.768733e+01,2.813807e+01,2.744128e+01,2.568931e+01,2.538071e+01
599,2000-02-14 21:14:37.421000,95.690000,2.699428e+01,2.772718e+01,2.806528e+01,2.742796e+01,2.568931e+01,2.537710e+01
600,2000-02-14 21:14:37.581000,95.850000,2.700097e+01,2.778028e+01,2.801894e+01,2.751449e+01,2.575697e+01,2.538233e+01
601,2000-02-14 21:14:37.741000,96.010000,2.698759e+01,2.770725e+01,2.803218e+01,2.742130e+01,2.570961e+01,2.537693e+01
602,2000-02-14 21:14:37.901000,96.170000,2.699428e+01,2.770061e+01,2.807852e+01,2.746790e+01,2.579078e+01,2.537919e+01
603,2000-02-14 21:14:38.061000,96.330000,2.708784e+01,2.769397e+01,2.805204e+01,2.749452e+01,2.574344e+01,2.538204e+01
604,2000-02-14 21:14:38.221000,96.490000,2.703439e+01,2.773382e+01,2.803218e+01,2.749452e+01,2.571638e+01,2.537436e+01
605,2000-02-14 21:14:38.381000,96.650000,2.705443e+01,2.772718e+01,2.809176e+01,2.744128e+01,2.570285e+01,2.537757e+01
606,2000-02-14 21:14:38.541000,96.810000,2.701433e+01,2.767404e+01,2.801232e+01,2.743462e+01,2.568254e+01,2.537073e+01
607,2000-02-14 21:14:38.701000,96.970000,2.696085e+01,2.778692e+01,2.801894e+01,2.747456e+01,2.568254e+01,2.537310e+01
608,2000-02-14 21:14:38.861000,97.130000,2.709451e+01,2.777365e+01,2.810499e+01,2.750118e+01,2.576373e+01,2.537901e+01
609,2000-02-14 21:14:39.021000,97.290000,2.712791e+01,2.795270e+01,2.805204e+01,2.754775e+01,2.579078e+01,2.543896e+01
610,2000-02-14 21:14:39.181000,97.450000,2.709451e+01,2.784663e+01,2.809176e+01,2.753444e+01,2.580431e+01,2.544414e+01
611,2000-02-14 21:14:39.341000,97.610000,2.722135e+01,2.787316e+01,2.811161e+01,2.750118e+01,2.584487e+01,2.544596e+01
612,2000-02-14 21:14:39.501000,97.770000,2.714126e+01,2.777365e+01,2.810499e+01,2.760759e+01,2.575697e+01,2.544782e+01
613,2000-02-14 21:14:39.661000,97.930000,2.708116e+01,2.775373e+01,2.810499e+01,2.757435e+01,2.576373e+01,2.544685e+01
614,2000-02-14 21:14:39.821000,98.090000,2.706111e+01,2.774046e+01,2.811822e+01,2.753444e+01,2.581783e+01,2.543616e+01
615,2000-02-14 21:14:39.981000,98.250000,2.707448e+01,2.778028e+01,2.809837e+01,2.757435e+01,2.577050e+01,2.543993e+01
616,2000-02-14 21:14:40.141000,98.410000,2.715461e+01,2.780019e+01,2.809176e+01,2.750783e+01,2.576373e+01,2.544617e+01
617,2000-02-14 21:14:40.301000,98.570000,2.720133e+01,2.779355e+01,2.808514e+01,2.754775e+01,2.581783e+01,2.545023e+01
618,2000-02-14 21:14:40.461000,98.730000,2.710119e+01,2.780683e+01,2.810499e+01,2.764747e+01,2.578402e+01,2.544507e+01
619,2000-02-14 21:14:40.621000,98.890000,2.713458e+01,2.777365e+01,2.813145e+01,2.754775e+01,2.575021e+01,2.544656e+01
620,2000-02-14 21:14:40.781000,99.050000,2.716796e+01,2.775373e+01,2.812484e+01,2.756105e+01,2.580431e+01,2.544707e+01
621,2000-02-14 21:14:40.941000,99.210000,2.712123e+01,2.786653e+01,2.815791e+01,2.753444e+01,2.576373e+01,2.544407e+01
622,2000-02-14 21:14:41.101000,99.370000,2.717464e+01,2.776037e+01,2.808514e+01,2.758765e+01,2.581783e+01,2.542526e+01
623,2000-02-14 21:14:41.261000,99.530000,2.710119e+01,2.780683e+01,2.809837e+01,2.757435e+01,2.575697e+01,2.542051e+01
624,2000-02-14 21:14:41.421000,99.690000,2.705443e+01,2.780683e+01,2.809837e+01,2.748121e+01,2.577726e+01,2.542893e+01
625,2000-02-14 21:14:41.581000,99.850000,2.712123e+01,2.776037e+01,2.808514e+01,2.751449e+01,2.575697e+01,2.543356e+01
626,2000-02-14 21:14:41.741000,100.010000,2.716129e+01,2.777365e+01,2.815130e+01,2.750783e+01,2.581107e+01,2.543349e+01
627,2000-02-14 21:14:41.901000,100.170000,2.706779e+01,2.788642e+01,2.813807e+01,2.762088e+01,2.575697e+01,2.543233e+01
628,2000-02-14 21:14:42.061000,100.330000,2.710119e+01,2.778028e+01,2.814468e+01,2.751449e+01,2.583135e+01,2.542359e+01
629,2000-02-14 21:14:42.221000,100.490000,2.720800e+01,2.775373e+01,2.809176e+01,2.753444e+01,2.575021e+01,2.542843e+01
630,2000-02-14 21:14:42.381000,100.650000,2.705443e+01,2.772054e+01,2.817114e+01,2.754775e+01,2.577050e+01,2.542387e+01
631,2000-02-14 21:14:42.541000,100.810000,2.707448e+01,2.776037e+01,2.811822e+01,2.755440e+01,2.573668e+01,2.542973e+01
632,2000-02-14 21:14:42.701000,100.970000,2.710787e+01,2.775373e+01,2.817775e+01,2.751449e+01,2.578402e+01,2.543100e+01
633,2000-02-14 21:14:42.861000,101.130000,2.710787e+01,2.783336e+01,2.807190e+01,2.751449e+01,2.586514e+01,2.543293e+01
634,2000-02-14 21:14:43.021000,101.290000,2.710787e+01,2.774709e+01,2.811161e+01,2.749452e+01,2.579755e+01,2.543149e+01
635,2000-02-14 21:14:43.181000,101.450000,2.706779e+01,2.793282e+01,2.810499e+01,2.756770e+01,2.579755e+01,2.542926e+01
636,2000-02-14 21:14:43.341000,101.610000,2.704775e+01,2.776701e+01,2.807190e+01,2.745459e+01,2.571638e+01,2.541189e+01
637,2000-02-14 21:14:43.501000,101.770000,2.704107e+01,2.777365e+01,2.803880e+01,2.756105e+01,2.579078e+01,2.541265e+01
638,2000-02-14 21:14:43.661000,101.930000,2.698759e+01,2.785989e+01,2.808514e+01,2.755440e+01,2.577726e+01,2.542035e+01
639,2000-02-14 21:14:43.821000,102.090000,2.702102e+01,2.774046e+01,2.817114e+01,2.756105e+01,2.578402e+01,2.540796e+01
640,2000-02-14 21:14:43.981000,102.250000,2.704775e+01,2.776701e+01,2.807190e+01,2.751449e+01,2.584487e+01,2.541033e+01
641,2000-02-14 21:14:44.141000,102.410000,2.704775e+01,2.789968e+01,2.814468e+01,2.752114e+01,2.572991e+01,2.540447e+01
642,2000-02-14 21:14:44.301000,102.570000,2.710119e+01,2.776701e+01,2.819759e+01,2.746790e+01,2.578402e+01,2.540244e+01
643,2000-02-14 21:14:44.461000,102.730000,2.708784e+01,2.784000e+01,2.811822e+01,2.748787e+01,2.575021e+01,2.540162e+01
644,2000-02-14 21:14:44.621000,102.890000,2.704107e+01,2.782673e+01,2.826368e+01,2.752114e+01,2.576373e+01,2.540071e+01
645,2000-02-14 21:14:44.781000,103.050000,2.712123e+01,2.776701e+01,2.819097e+01,2.749452e+01,2.579755e+01,2.540474e+01
646,2000-02-14 21:14:44.941000,103.210000,2.706111e+01,2.785326e+01,2.806528e+01,2.755440e+01,2.579755e+01,2.540086e+01
647,2000-02-14 21:14:45.101000,103.370000,2.704775e+01,2.776037e+01,2.807190e+01,2.748787e+01,2.582459e+01,2.540120e+01
648,2000-02-14 21:14:45.261000,103.530000,2.714126e+01,2.790631e+01,2.809837e+01,2.756105e+01,2.575021e+01,2.543424e+01
649,2000-02-14 21:14:45.421000,103.690000,2.711455e+01,2.781346e+01,2.813145e+01,2.751449e+01,2.585838e+01,2.545970e+01
650,2000-02-14 21:14:45.581000,103.850000,2.712791e+01,2.782010e+01,2.811161e+01,2.755440e+01,2.576373e+01,2.546120e+01
651,2000-02-14 21:14:45.741000,104.010000,2.707448e+01,2.775373e+01,2.815130e+01,2.754110e+01,2.580431e+01,2.545979e+01
652,2000-02-14 21:14:45.901000,104.170000,2.707448e+01,2.782673e+01,2.811161e+01,2.761424e+01,2.578402e+01,2.545889e+01
653,2000-02-14 21:14:46.061000,104.330000,2.708784e+01,2.777365e+01,2.809837e+01,2.759429e+01,2.579078e+01,2.546918e+01
654,2000-02-14 21:14:46.221000,104.490000,2.711455e+01,2.775373e+01,2.815130e+01,2.761424e+01,2.577726e+01,2.546905e+01
655,2000-02-14 21:14:46.381000,104.650000,2.710119e+01,2.778692e+01,2.821742e+01,2.750783e+01,2.582459e+01,2.546787e+01
656,2000-02-14 21:14:46.541000,104.810000,2.714794e+01,2.778028e+01,2.820420e+01,2.754110e+01,2.583811e+01,2.546340e+01
657,2000-02-14 21:14:46.702000,104.971000,2.712791e+01,2.780019e+01,2.817775e+01,2.750118e+01,2.581783e+01,2.546530e+01
658,2000-02-14 21:14:46.862000,105.131000,2.706779e+01,2.782010e+01,2.812484e+01,2.760759e+01,2.581783e+01,2.546215e+01
659,2000-02-14 21:14:47.022000,105.291000,2.722802e+01,2.778028e+01,2.821081e+01,2.764082e+01,2.578402e+01,2.546304e+01
660,2000-02-14 21:14:47.182000,105.451000,2.712123e+01,2.780683e+01,2.813145e+01,2.754775e+01,2.583135e+01,2.546129e+01
661,2000-02-14 21:14:47.342000,105.611000,2.714126e+01,2.785326e+01,2.816452e+01,2.764082e+01,2.585838e+01,2.552102e+01
662,2000-02-14 21:14:47.502000,105.771000,2.723469e+01,2.787316e+01,2.815791e+01,2.763418e+01,2.585162e+01,2.552942e+01
663,2000-02-14 21:14:47.662000,105.931000,2.722135e+01,2.788642e+01,2.820420e+01,2.766076e+01,2.585838e+01,2.552944e+01
664,2000-02-14 21:14:47.822000,106.091000,2.722802e+01,2.785989e+01,2.824385e+01,2.770061e+01,2.586514e+01,2.552781e+01
665,2000-02-14 21:14:47.982000,106.251000,2.722135e+01,2.781346e+01,2.822403e+01,2.761424e+01,2.590567e+01,2.553193e+01
666,2000-02-14 21:14:48.142000,106.411000,2.726137e+01,2.789968e+01,2.821742e+01,2.762753e+01,2.591243e+01,2.553767e+01
667,2000-02-14 21:14:48.302000,106.571000,2.716796e+01,2.786653e+01,2.818436e+01,2.760094e+01,2.582459e+01,2.550533e+01
668,2000-02-14 21:14:48.463000,106.732000,2.711455e+01,2.776701e+01,2.813807e+01,2.754110e+01,2.585162e+01,2.547647e+01
669,2000-02-14 21:14:48.622000,106.891000,2.713458e+01,2.778028e+01,2.815130e+01,2.757435e+01,2.581783e+01,2.547620e+01
670,2000-02-14 21:14:48.782000,107.051000,2.711455e+01,2.791294e+01,2.815791e+01,2.762753e+01,2.579078e+01,2.547418e+01
671,2000-02-14 21:14:48.942000,107.211000,2.715461e+01,2.782673e+01,2.811161e+01,2.763418e+01,2.585838e+01,2.547716e+01
672,2000-02-14 21:14:49.102000,107.371000,2.713458e+01,2.782673e+01,2.811161e+01,2.756770e+01,2.583135e+01,2.547238e+01
673,2000-02-14 21:14:49.262000,107.531000,2.708784e+01,2.778028e+01,2.812484e+01,2.768733e+01,2.585162e+01,2.547443e+01
674,2000-02-14 21:14:49.422000,107.691000,2.714126e+01,2.778692e+01,2.812484e+01,2.754110e+01,2.584487e+01,2.546994e+01
675,2000-02-14 21:14:49.582000,107.851000,2.716129e+01,2.782010e+01,2.821081e+01,2.752779e+01,2.579755e+01,2.546480e+01
676,2000-02-14 21:14:49.742000,108.011000,2.721468e+01,2.776701e+01,2.811822e+01,2.758100e+01,2.577050e+01,2.547370e+01
677,2000-02-14 21:14:49.902000,108.171000,2.711455e+01,2.780683e+01,2.811161e+01,2.756105e+01,2.581107e+01,2.546641e+01
678,2000-02-14 21:14:50.062000,108.331000,2.714126e+01,2.784000e+01,2.813145e+01,2.768069e+01,2.577050e+01,2.547019e+01
679,2000-02-14 21:14:50.222000,108.491000,2.730137e+01,2.781346e+01,2.813807e+01,2.766076e+01,2.584487e+01,2.546737e+01
680,2000-02-14 21:14:50.382000,108.651000,2.719466e+01,2.782010e+01,2.831652e+01,2.768733e+01,2.589216e+01,2.548837e+01
681,2000-02-14 21:14:50.542000,108.811000,2.721468e+01,2.783336e+01,2.812484e+01,2.764082e+01,2.583135e+01,2.549979e+01
682,2000-02-14 21:14:50.702000,108.971000,2.712123e+01,2.779355e+01,2.820420e+01,2.758100e+01,2.583135e+01,2.549727e+01
683,2000-02-14 21:14:50.862000,109.131000,2.710119e+01,2.784663e+01,2.820420e+01,2.762088e+01,2.581107e+01,2.549928e+01
684,2000-02-14 21:14:51.022000,109.291000,2.714794e+01,2.785326e+01,2.816452e+01,2.758100e+01,2.593269e+01,2.549727e+01
685,2000-02-14 21:14:51.182000,109.451000,2.714794e+01,2.788642e+01,2.815130e+01,2.768733e+01,2.587865e+01,2.549586e+01
686,2000-02-14 21:14:51.342000,109.611000,2.717464e+01,2.784000e+01,2.815130e+01,2.761424e+01,2.583811e+01,2.549548e+01
687,2000-02-14 21:14:51.502000,109.771000,2.708784e+01,2.779355e+01,2.806528e+01,2.764082e+01,2.585162e+01,2.545333e+01
688,2000-02-14 21:14:51.662000,109.931000,2.718798e+01,2.784663e+01,2.804542e+01,2.764747e+01,2.585838e+01,2.544390e+01
689,2000-02-14 21:14:51.822000,110.091000,2.710787e+01,2.779355e+01,2.811161e+01,2.764747e+01,2.578402e+01,2.544379e+01
690,2000-02-14 21:14:51.982000,110.251000,2.715461e+01,2.782010e+01,2.814468e+01,2.750118e+01,2.590567e+01,2.544140e+01
691,2000-02-14 21:14:52.142000,110.411000,2.717464e+01,2.773382e+01,2.812484e+01,2.759429e+01,2.582459e+01,2.544436e+01
692,2000-02-14 21:14:52.302000,110.571000,2.703439e+01,2.774709e+01,2.812484e+01,2.756770e+01,2.575697e+01,2.544438e+01
693,2000-02-14 21:14:52.462000,110.731000,2.711455e+01,2.774709e+01,2.811822e+01,2.752114e+01,2.587189e+01,2.543791e+01
694,2000-02-14 21:14:52.622000,110.891000,2.710787e+01,2.779355e+01,2.815130e+01,2.756105e+01,2.580431e+01,2.543208e+01
695,2000-02-14 21:14:52.782000,111.051000,2.707448e+01,2.779355e+01,2.816452e+01,2.751449e+01,2.577726e+01,2.542942e+01
696,2000-02-14 21:14:52.942000,111.211000,2.708116e+01,2.787316e+01,2.809176e+01,2.750783e+01,2.584487e+01,2.543637e+01
697,2000-02-14 21:14:53.102000,111.371000,2.701433e+01,2.769397e+01,2.806528e+01,2.750118e+01,2.572315e+01,2.539034e+01
698,2000-02-14 21:14:53.262000,111.531000,2.704775e+01,2.770725e+01,2.809176e+01,2.745459e+01,2.581107e+01,2.538677e+01
699,2000-02-14 21:14:53.422000,111.691000,2.700765e+01,2.775373e+01,2.808514e+01,2.750783e+01,2.569608e+01,2.538291e+01
700,2000-02-14 21:14:53.582000,111.851000,2.712123e+01,2.773382e+01,2.805204e+01,2.745459e+01,2.575021e+01,2.538031e+01
701,2000-02-14 21:14:53.742000,112.011000,2.706779e+01,2.772054e+01,2.812484e+01,2.755440e+01,2.577726e+01,2.537752e+01
702,2000-02-14 21:14:53.902000,112.171000,2.704107e+01,2.769397e+01,2.812484e+01,2.750118e+01,2.571638e+01,2.537973e+01
703,2000-02-14 21:14:54.062000,112.331000,2.708784e+01,2.769397e+01,2.801894e+01,2.745459e+01,2.571638e+01,2.538122e+01
704,2000-02-14 21:14:54.222000,112.491000,2.704775e+01,2.774046e+01,2.807852e+01,2.744793e+01,2.573668e+01,2.538019e+01
705,2000-02-14 21:14:54.382000,112.651000,2.714126e+01,2.773382e+01,2.803880e+01,2.744793e+01,2.581783e+01,2.537367e+01
706,2000-02-14 21:14:54.542000,112.811000,2.702102e+01,2.768733e+01,2.809176e+01,2.760759e+01,2.574344e+01,2.537546e+01
707,2000-02-14 21:14:54.702000,112.971000,2.710787e+01,2.771390e+01,2.805866e+01,2.744793e+01,2.580431e+01,2.537317e+01
708,2000-02-14 21:14:54.862000,113.131000,2.698091e+01,2.766076e+01,2.805866e+01,2.755440e+01,2.568931e+01,2.536714e+01
709,2000-02-14 21:14:55.022000,113.291000,2.701433e+01,2.772054e+01,2.801894e+01,2.756770e+01,2.573668e+01,2.540414e+01
710,2000-02-14 21:14:55.182000,113.451000,2.722135e+01,2.775373e+01,2.804542e+01,2.750783e+01,2.580431e+01,2.541614e+01
711,2000-02-14 21:14:55.342000,113.611000,2.709451e+01,2.776701e+01,2.810499e+01,2.747456e+01,2.576373e+01,2.540859e+01
712,2000-02-14 21:14:55.502000,113.771000,2.708784e+01,2.775373e+01,2.806528e+01,2.747456e+01,2.581107e+01,2.540704e+01
713,2000-02-14 21:14:55.662000,113.931000,2.706111e+01,2.784000e+01,2.809837e+01,2.744793e+01,2.584487e+01,2.540821e+01
714,2000-02-14 21:14:55.822000,114.091000,2.706779e+01,2.772718e+01,2.809837e+01,2.749452e+01,2.575697e+01,2.540512e+01
715,2000-02-14 21:14:55.983000,114.252000,2.699428e+01,2.774709e+01,2.808514e+01,2.750783e+01,2.573668e+01,2.541027e+01
716,2000-02-14 21:14:56.143000,114.412000,2.713458e+01,2.774709e+01,2.805866e+01,2.746790e+01,2.570961e+01,2.540529e+01
717,2000-02-14 21:14:56.303000,114.572000,2.711455e+01,2.785326e+01,2.806528e+01,2.749452e+01,2.575697e+01,2.540990e+01
718,2000-02-14 21:14:56.463000,114.732000,2.714126e+01,2.775373e+01,2.805204e+01,2.762088e+01,2.573668e+01,2.541401e+01
719,2000-02-14 21:14:56.623000,114.892000,2.706111e+01,2.770061e+01,2.804542e+01,2.746790e+01,2.577726e+01,2.541024e+01
720,2000-02-14 21:14:56.783000,115.052000,2.706111e+01,2.779355e+01,2.804542e+01,2.744793e+01,2.576373e+01,2.540662e+01
721,2000-02-14 21:14:56.943000,115.212000,2.706111e+01,2.778692e+01,2.806528e+01,2.744793e+01,2.575021e+01,2.541049e+01
722,2000-02-14 21:14:57.103000,115.372000,2.699428e+01,2.772054e+01,2.802556e+01,2.741464e+01,2.569608e+01,2.537999e+01
723,2000-02-14 21:14:57.263000,115.532000,2.696753e+01,2.765411e+01,2.800569e+01,2.740798e+01,2.571638e+01,2.534946e+01
724,2000-02-14 21:14:57.423000,115.692000,2.702102e+01,2.768733e+01,2.801894e+01,2.747456e+01,2.573668e+01,2.536459e+01
725,2000-02-14 21:14:57.583000,115.852000,2.708116e+01,2.775373e+01,2.803880e+01,2.760759e+01,2.578402e+01,2.538090e+01
726,2000-02-14 21:14:57.743000,116.012000,2.699428e+01,2.775373e+01,2.799907e+01,2.743462e+01,2.568254e+01,2.537558e+01
727,2000-02-14 21:14:57.903000,116.172000,2.712791e+01,2.772054e+01,2.799245e+01,2.742130e+01,2.573668e+01,2.538195e+01
728,2000-02-14 21:14:58.063000,116.332000,2.701433e+01,2.770725e+01,2.802556e+01,2.749452e+01,2.578402e+01,2.537212e+01
729,2000-02-14 21:14:58.223000,116.492000,2.697422e+01,2.768733e+01,2.801232e+01,2.744793e+01,2.572991e+01,2.536980e+01
730,2000-02-14 21:14:58.383000,116.652000,2.701433e+01,2.768069e+01,2.805204e+01,2.744128e+01,2.574344e+01,2.537604e+01
731,2000-02-14 21:14:58.543000,116.812000,2.701433e+01,2.778692e+01,2.803218e+01,2.740798e+01,2.570285e+01,2.537597e+01
732,2000-02-14 21:14:58.703000,116.972000,2.702770e+01,2.774046e+01,2.800569e+01,2.750118e+01,2.570285e+01,2.536544e+01
733,2000-02-14 21:14:58.863000,117.132000,2.700097e+01,2.773382e+01,2.805866e+01,2.744128e+01,2.567577e+01,2.536916e+01
734,2000-02-14 21:14:59.023000,117.292000,2.701433e+01,2.766740e+01,2.802556e+01,2.741464e+01,2.573668e+01,2.537018e+01
735,2000-02-14 21:14:59.183000,117.452000,2.702102e+01,2.774709e+01,2.805866e+01,2.741464e+01,2.583811e+01,2.537518e+01
736,2000-02-14 21:14:59.343000,117.612000,2.706111e+01,2.771390e+01,2.808514e+01,2.742796e+01,2.572315e+01,2.538173e+01
737,2000-02-14 21:14:59.503000,117.772000,2.702102e+01,2.783336e+01,2.802556e+01,2.746125e+01,2.568931e+01,2.537663e+01
738,2000-02-14 21:14:59.663000,117.932000,2.697422e+01,2.770061e+01,2.803880e+01,2.743462e+01,2.569608e+01,2.537561e+01
739,2000-02-14 21:14:59.823000,118.092000,2.700097e+01,2.776037e+01,2.814468e+01,2.746125e+01,2.581783e+01,2.537111e+01
740,2000-02-14 21:14:59.983000,118.252000,2.703439e+01,2.769397e+01,2.800569e+01,2.742130e+01,2.577050e+01,2.537736e+01
741,2000-02-14 21:15:00.143000,118.412000,2.704107e+01,2.773382e+01,2.801894e+01,2.746125e+01,2.569608e+01,2.537370e+01
742,2000-02-14 21:15:00.303000,118.572000,2.703439e+01,2.772054e+01,2.801894e+01,2.741464e+01,2.572315e+01,2.538005e+01
743,2000-02-14 21:15:00.463000,118.732000,2.704107e+01,2.769397e+01,2.802556e+01,2.741464e+01,2.581107e+01,2.537485e+01
744,2000-02-14 21:15:00.623000,118.892000,2.698759e+01,2.769397e+01,2.805204e+01,2.750783e+01,2.583811e+01,2.540919e+01
745,2000-02-14 21:15:00.783000,119.052000,2.718798e+01,2.784000e+01,2.806528e+01,2.750118e+01,2.581107e+01,2.542485e+01
746,2000-02-14 21:15:00.943000,119.212000,2.704775e+01,2.779355e+01,2.811161e+01,2.746790e+01,2.581107e+01,2.542778e+01
747,2000-02-14 21:15:01.103000,119.372000,2.705443e+01,2.776701e+01,2.805866e+01,2.746790e+01,2.579078e+01,2.542667e+01
748,2000-02-14 21:15:01.263000,119.532000,2.704775e+01,2.775373e+01,2.810499e+01,2.747456e+01,2.579078e+01,2.542446e+01
749,2000-02-14 21:15:01.423000,119.692000,2.702770e+01,2.774709e+01,2.803880e+01,2.749452e+01,2.578402e+01,2.541933e+01
750,2000-02-14 21:15:01.583000,119.852000,2.703439e+01,2.779355e+01,2.806528e+01,2.751449e+01,2.581783e+01,2.542709e+01
751,2000-02-14 21:15:01.743000,120.012000,2.713458e+01,2.785326e+01,2.810499e+01,2.763418e+01,2.591243e+01,2.546026e+01
752,2000-02-14 21:15:01.903000,120.172000,2.712123e+01,2.776037e+01,2.808514e+01,2.757435e+01,2.591243e+01,2.546633e+01
753,2000-02-14 21:15:02.063000,120.332000,2.708784e+01,2.788642e+01,2.811822e+01,2.762088e+01,2.581783e+01,2.546490e+01
754,2000-02-14 21:15:02.223000,120.492000,2.712791e+01,2.779355e+01,2.809837e+01,2.752779e+01,2.579755e+01,2.546179e+01
755,2000-02-14 21:15:02.383000,120.652000,2.710787e+01,2.798582e+01,2.808514e+01,2.748787e+01,2.581783e+01,2.545799e+01
756,2000-02-14 21:15:02.543000,120.812000,2.710787e+01,2.777365e+01,2.805204e+01,2.752114e+01,2.581107e+01,2.546607e+01
757,2000-02-14 21:15:02.703000,120.972000,2.718798e+01,2.776701e+01,2.805866e+01,2.761424e+01,2.577050e+01,2.545632e+01
758,2000-02-14 21:15:02.863000,121.132000,2.708116e+01,2.776037e+01,2.807852e+01,2.750118e+01,2.586514e+01,2.545733e+01
759,2000-02-14 21:15:03.023000,121.292000,2.710787e+01,2.785989e+01,2.814468e+01,2.754775e+01,2.580431e+01,2.548801e+01
760,2000-02-14 21:15:03.183000,121.452000,2.712123e+01,2.777365e+01,2.809837e+01,2.756770e+01,2.588541e+01,2.549055e+01
761,2000-02-14 21:15:03.343000,121.612000,2.715461e+01,2.784663e+01,2.809837e+01,2.754775e+01,2.590567e+01,2.548882e+01
762,2000-02-14 21:15:03.503000,121.772000,2.712791e+01,2.782010e+01,2.817775e+01,2.758100e+01,2.582459e+01,2.548744e+01
763,2000-02-14 21:15:03.663000,121.932000,2.714794e+01,2.779355e+01,2.815791e+01,2.760094e+01,2.588541e+01,2.549070e+01
764,2000-02-14 21:15:03.823000,122.092000,2.717464e+01,2.784663e+01,2.812484e+01,2.763418e+01,2.587865e+01,2.549499e+01
765,2000-02-14 21:15:03.983000,122.252000,2.711455e+01,2.783336e+01,2.813807e+01,2.757435e+01,2.585838e+01,2.549990e+01
766,2000-02-14 21:15:04.143000,122.412000,2.719466e+01,2.778692e+01,2.814468e+01,2.762753e+01,2.583135e+01,2.549974e+01
767,2000-02-14 21:15:04.303000,122.572000,2.721468e+01,2.786653e+01,2.813145e+01,2.757435e+01,2.580431e+01,2.549651e+01
768,2000-02-14 21:15:04.463000,122.732000,2.720800e+01,2.784663e+01,2.817775e+01,2.756770e+01,2.587189e+01,2.549211e+01
