frame,abstime,reltime,april171_baselineBoardC_7.seq:Rectangle 1 [C]:max,april171_baselineBoardC_7.seq:Polygon 1 [C]:max,april171_baselineBoardC_7.seq:Rectangle 2 [C]:max,april171_baselineBoardC_7.seq:Rectangle 3 [C]:max,april171_baselineBoardC_7.seq:Rectangle 4 [C]:max,april171_baselineBoardC_7.seq:Rectangle 5 [C]:mean
542,2000-02-17 00:36:35.683000,86.569000,2.807852e+01,2.936800e+01,2.913886e+01,2.850127e+01,2.666618e+01,2.633714e+01
543,2000-02-17 00:36:35.843000,86.729000,2.815791e+01,2.937454e+01,2.904707e+01,2.856058e+01,2.669300e+01,2.633980e+01
544,2000-02-17 00:36:36.003000,86.889000,2.809176e+01,2.935492e+01,2.897489e+01,2.846830e+01,2.668630e+01,2.633866e+01
545,2000-02-17 00:36:36.163000,87.049000,2.816452e+01,2.942031e+01,2.899458e+01,2.853422e+01,2.668630e+01,2.634352e+01
546,2000-02-17 00:36:36.323000,87.209000,2.805204e+01,2.936800e+01,2.921748e+01,2.847489e+01,2.668630e+01,2.635321e+01
547,2000-02-17 00:36:36.483000,87.369000,2.809837e+01,2.945299e+01,2.904051e+01,2.850127e+01,2.675333e+01,2.636717e+01
548,2000-02-17 00:36:36.643000,87.529000,2.815130e+01,2.935492e+01,2.898801e+01,2.850127e+01,2.669300e+01,2.636598e+01
549,2000-02-17 00:36:36.803000,87.689000,2.813145e+01,2.943338e+01,2.902082e+01,2.854081e+01,2.667959e+01,2.636081e+01
550,2000-02-17 00:36:36.963000,87.849000,2.822403e+01,2.936800e+01,2.907330e+01,2.862645e+01,2.671982e+01,2.636958e+01
551,2000-02-17 00:36:37.123000,88.009000,2.813145e+01,2.940070e+01,2.914541e+01,2.856717e+01,2.672652e+01,2.636938e+01
552,2000-02-17 00:36:37.283000,88.169000,2.807190e+01,2.942685e+01,2.903395e+01,2.857376e+01,2.678013e+01,2.637372e+01
553,2000-02-17 00:36:37.443000,88.329000,2.813145e+01,2.949872e+01,2.903395e+01,2.858035e+01,2.671982e+01,2.637444e+01
554,2000-02-17 00:36:37.603000,88.489000,2.811822e+01,2.947259e+01,2.911264e+01,2.854740e+01,2.675333e+01,2.637349e+01
555,2000-02-17 00:36:37.763000,88.649000,2.815130e+01,2.942685e+01,2.907986e+01,2.852104e+01,2.669300e+01,2.637855e+01
556,2000-02-17 00:36:37.923000,88.809000,2.812484e+01,2.945952e+01,2.909297e+01,2.852104e+01,2.672652e+01,2.638425e+01
557,2000-02-17 00:36:38.085000,88.971000,2.813145e+01,2.934184e+01,2.899458e+01,2.851445e+01,2.671982e+01,2.633041e+01
558,2000-02-17 00:36:38.245000,89.131000,2.808514e+01,2.932221e+01,2.897489e+01,2.845511e+01,2.670641e+01,2.632009e+01
559,2000-02-17 00:36:38.405000,89.291000,2.813145e+01,2.942031e+01,2.902082e+01,2.856058e+01,2.668630e+01,2.631676e+01
560,2000-02-17 00:36:38.565000,89.451000,2.806528e+01,2.945299e+01,2.895519e+01,2.848808e+01,2.667289e+01,2.631963e+01
561,2000-02-17 00:36:38.725000,89.611000,2.807852e+01,2.937454e+01,2.905363e+01,2.852104e+01,2.670641e+01,2.632176e+01
562,2000-02-17 00:36:38.885000,89.771000,2.805204e+01,2.948566e+01,2.901426e+01,2.852763e+01,2.673322e+01,2.632213e+01
563,2000-02-17 00:36:39.045000,89.931000,2.808514e+01,2.938762e+01,2.904707e+01,2.846170e+01,2.671312e+01,2.632755e+01
564,2000-02-17 00:36:39.205000,90.091000,2.808514e+01,2.934838e+01,2.900770e+01,2.846830e+01,2.672652e+01,2.631946e+01
565,2000-02-17 00:36:39.365000,90.251000,2.807190e+01,2.938108e+01,2.905363e+01,2.849467e+01,2.663265e+01,2.632369e+01
566,2000-02-17 00:36:39.525000,90.411000,2.807852e+01,2.938108e+01,2.904051e+01,2.846830e+01,2.675333e+01,2.632000e+01
567,2000-02-17 00:36:39.685000,90.571000,2.811161e+01,2.939416e+01,2.911919e+01,2.855399e+01,2.666618e+01,2.632250e+01
568,2000-02-17 00:36:39.845000,90.731000,2.807852e+01,2.929604e+01,2.899458e+01,2.850786e+01,2.667289e+01,2.632338e+01
569,2000-02-17 00:36:40.005000,90.891000,2.807190e+01,2.942031e+01,2.900114e+01,2.850127e+01,2.667289e+01,2.632361e+01
570,2000-02-17 00:36:40.165000,91.051000,2.809837e+01,2.930912e+01,2.902082e+01,2.852763e+01,2.665948e+01,2.632756e+01
571,2000-02-17 00:36:40.325000,91.211000,2.807190e+01,2.938762e+01,2.900114e+01,2.845511e+01,2.666618e+01,2.632652e+01
572,2000-02-17 00:36:40.485000,91.371000,2.815791e+01,2.940723e+01,2.900770e+01,2.850786e+01,2.667959e+01,2.633770e+01
573,2000-02-17 00:36:40.645000,91.531000,2.811822e+01,2.938108e+01,2.898145e+01,2.858035e+01,2.668630e+01,2.633743e+01
574,2000-02-17 00:36:40.805000,91.691000,2.825707e+01,2.935492e+01,2.907986e+01,2.850127e+01,2.686718e+01,2.633635e+01
575,2000-02-17 00:36:40.965000,91.851000,2.808514e+01,2.934184e+01,2.902739e+01,2.856717e+01,2.678683e+01,2.633637e+01
576,2000-02-17 00:36:41.125000,92.011000,2.805204e+01,2.936800e+01,2.901426e+01,2.856058e+01,2.666618e+01,2.633865e+01
577,2000-02-17 00:36:41.285000,92.171000,2.809176e+01,2.944645e+01,2.899458e+01,2.848149e+01,2.669300e+01,2.634410e+01
578,2000-02-17 00:36:41.445000,92.331000,2.805866e+01,2.940070e+01,2.904707e+01,2.856717e+01,2.669971e+01,2.634348e+01
579,2000-02-17 00:36:41.605000,92.491000,2.812484e+01,2.935492e+01,2.902082e+01,2.853422e+01,2.673322e+01,2.634647e+01
580,2000-02-17 00:36:41.765000,92.651000,2.804542e+01,2.940070e+01,2.904051e+01,2.852763e+01,2.665277e+01,2.634971e+01
581,2000-02-17 00:36:41.925000,92.811000,2.809837e+01,2.936800e+01,2.904707e+01,2.856058e+01,2.671312e+01,2.634121e+01
582,2000-02-17 00:36:42.085000,92.971000,2.823724e+01,2.939416e+01,2.900770e+01,2.854081e+01,2.667289e+01,2.635133e+01
583,2000-02-17 00:36:42.245000,93.131000,2.817775e+01,2.947259e+01,2.902739e+01,2.851445e+01,2.675333e+01,2.636521e+01
584,2000-02-17 00:36:42.405000,93.291000,2.815130e+01,2.940723e+01,2.906018e+01,2.854081e+01,2.671982e+01,2.636440e+01
585,2000-02-17 00:36:42.565000,93.451000,2.821742e+01,2.940723e+01,2.902082e+01,2.858035e+01,2.669971e+01,2.637149e+01
586,2000-02-17 00:36:42.725000,93.611000,2.808514e+01,2.951832e+01,2.904707e+01,2.855399e+01,2.673322e+01,2.637003e+01
587,2000-02-17 00:36:42.885000,93.771000,2.811161e+01,2.951179e+01,2.905363e+01,2.858035e+01,2.673993e+01,2.637333e+01
588,2000-02-17 00:36:43.045000,93.931000,2.817775e+01,2.943338e+01,2.902082e+01,2.858694e+01,2.669300e+01,2.637371e+01
589,2000-02-17 00:36:43.205000,94.091000,2.812484e+01,2.941377e+01,2.902739e+01,2.856058e+01,2.669971e+01,2.637298e+01
590,2000-02-17 00:36:43.365000,94.251000,2.807852e+01,2.940723e+01,2.905363e+01,2.864620e+01,2.669971e+01,2.638668e+01
591,2000-02-17 00:36:43.525000,94.411000,2.813807e+01,2.943338e+01,2.904707e+01,2.860011e+01,2.673993e+01,2.638750e+01
592,2000-02-17 00:36:43.685000,94.571000,2.827689e+01,2.942031e+01,2.906018e+01,2.857376e+01,2.668630e+01,2.638819e+01
593,2000-02-17 00:36:43.845000,94.731000,2.809176e+01,2.942685e+01,2.909297e+01,2.858694e+01,2.673322e+01,2.638999e+01
594,2000-02-17 00:36:44.005000,94.891000,2.814468e+01,2.951179e+01,2.903395e+01,2.864620e+01,2.681362e+01,2.639229e+01
595,2000-02-17 00:36:44.165000,95.051000,2.815791e+01,2.942685e+01,2.907330e+01,2.861987e+01,2.676003e+01,2.639048e+01
596,2000-02-17 00:36:44.325000,95.211000,2.817114e+01,2.942031e+01,2.907330e+01,2.866595e+01,2.673993e+01,2.639215e+01
597,2000-02-17 00:36:44.485000,95.371000,2.813145e+01,2.954444e+01,2.907986e+01,2.860011e+01,2.675333e+01,2.639576e+01
598,2000-02-17 00:36:44.645000,95.531000,2.818436e+01,2.943992e+01,2.910608e+01,2.858694e+01,2.682701e+01,2.640178e+01
599,2000-02-17 00:36:44.806000,95.692000,2.814468e+01,2.945299e+01,2.905363e+01,2.863962e+01,2.676673e+01,2.641105e+01
600,2000-02-17 00:36:44.965000,95.851000,2.822403e+01,2.950526e+01,2.904051e+01,2.858035e+01,2.680692e+01,2.641060e+01
601,2000-02-17 00:36:45.125000,96.011000,2.815791e+01,2.948566e+01,2.907986e+01,2.858035e+01,2.673993e+01,2.641045e+01
602,2000-02-17 00:36:45.285000,96.171000,2.818436e+01,2.951179e+01,2.906018e+01,2.868570e+01,2.673993e+01,2.641556e+01
603,2000-02-17 00:36:45.446000,96.332000,2.825707e+01,2.956403e+01,2.906674e+01,2.862645e+01,2.673322e+01,2.641760e+01
604,2000-02-17 00:36:45.606000,96.492000,2.817775e+01,2.965539e+01,2.906674e+01,2.860669e+01,2.671982e+01,2.642219e+01
605,2000-02-17 00:36:45.766000,96.652000,2.818436e+01,2.955750e+01,2.907986e+01,2.858694e+01,2.673993e+01,2.642533e+01
606,2000-02-17 00:36:45.926000,96.812000,2.817114e+01,2.953791e+01,2.919783e+01,2.860011e+01,2.681362e+01,2.642433e+01
607,2000-02-17 00:36:46.086000,96.972000,2.823724e+01,2.958361e+01,2.921093e+01,2.866595e+01,2.677343e+01,2.642720e+01
608,2000-02-17 00:36:46.246000,97.132000,2.818436e+01,2.951179e+01,2.909953e+01,2.865937e+01,2.685379e+01,2.642984e+01
609,2000-02-17 00:36:46.406000,97.292000,2.819759e+01,2.959666e+01,2.912575e+01,2.865279e+01,2.673322e+01,2.643594e+01
610,2000-02-17 00:36:46.566000,97.452000,2.821742e+01,2.953791e+01,2.917817e+01,2.864620e+01,2.676003e+01,2.643627e+01
611,2000-02-17 00:36:46.726000,97.612000,2.824385e+01,2.949219e+01,2.912575e+01,2.865279e+01,2.672652e+01,2.644002e+01
612,2000-02-17 00:36:46.886000,97.772000,2.818436e+01,2.953791e+01,2.912575e+01,2.861987e+01,2.676003e+01,2.644280e+01
613,2000-02-17 00:36:47.046000,97.932000,2.831652e+01,2.946606e+01,2.910608e+01,2.860669e+01,2.678013e+01,2.644684e+01
614,2000-02-17 00:36:47.206000,98.092000,2.817775e+01,2.953138e+01,2.911919e+01,2.865937e+01,2.680022e+01,2.644172e+01
615,2000-02-17 00:36:47.366000,98.252000,2.817775e+01,2.945952e+01,2.915852e+01,2.864620e+01,2.678683e+01,2.644429e+01
616,2000-02-17 00:36:47.526000,98.412000,2.822403e+01,2.953138e+01,2.913230e+01,2.872518e+01,2.676673e+01,2.645307e+01
617,2000-02-17 00:36:47.686000,98.572000,2.821742e+01,2.951832e+01,2.913886e+01,2.861328e+01,2.684040e+01,2.645183e+01
618,2000-02-17 00:36:47.846000,98.732000,2.817114e+01,2.955097e+01,2.910608e+01,2.859352e+01,2.680692e+01,2.645455e+01
619,2000-02-17 00:36:48.006000,98.892000,2.819097e+01,2.954444e+01,2.912575e+01,2.856717e+01,2.678683e+01,2.645424e+01
620,2000-02-17 00:36:48.166000,99.052000,2.830331e+01,2.950526e+01,2.913230e+01,2.862645e+01,2.678013e+01,2.644720e+01
621,2000-02-17 00:36:48.326000,99.212000,2.821742e+01,2.952485e+01,2.914541e+01,2.859352e+01,2.678013e+01,2.645632e+01
622,2000-02-17 00:36:48.486000,99.372000,2.830331e+01,2.966191e+01,2.919783e+01,2.868570e+01,2.680022e+01,2.645302e+01
623,2000-02-17 00:36:48.646000,99.532000,2.823063e+01,2.955097e+01,2.914541e+01,2.867253e+01,2.674663e+01,2.645661e+01
624,2000-02-17 00:36:48.806000,99.692000,2.818436e+01,2.957055e+01,2.915196e+01,2.863304e+01,2.680022e+01,2.646053e+01
625,2000-02-17 00:36:48.966000,99.852000,2.820420e+01,2.947913e+01,2.913886e+01,2.861987e+01,2.682031e+01,2.646144e+01
626,2000-02-17 00:36:49.126000,100.012000,2.821742e+01,2.947913e+01,2.919128e+01,2.863304e+01,2.694078e+01,2.645541e+01
627,2000-02-17 00:36:49.286000,100.172000,2.817114e+01,2.956403e+01,2.918472e+01,2.863304e+01,2.680022e+01,2.645990e+01
628,2000-02-17 00:36:49.446000,100.332000,2.817775e+01,2.955097e+01,2.911919e+01,2.861328e+01,2.680022e+01,2.646263e+01
629,2000-02-17 00:36:49.606000,100.492000,2.823063e+01,2.949872e+01,2.915852e+01,2.861987e+01,2.678013e+01,2.646593e+01
630,2000-02-17 00:36:49.766000,100.652000,2.823724e+01,2.949219e+01,2.921093e+01,2.866595e+01,2.683371e+01,2.646522e+01
631,2000-02-17 00:36:49.926000,100.812000,2.825046e+01,2.954444e+01,2.917162e+01,2.884353e+01,2.681362e+01,2.646946e+01
632,2000-02-17 00:36:50.086000,100.972000,2.823063e+01,2.950526e+01,2.915196e+01,2.866595e+01,2.689395e+01,2.647681e+01
633,2000-02-17 00:36:50.246000,101.132000,2.823724e+01,2.951832e+01,2.913230e+01,2.863962e+01,2.684040e+01,2.647138e+01
634,2000-02-17 00:36:50.406000,101.292000,2.827028e+01,2.953138e+01,2.911919e+01,2.858694e+01,2.684040e+01,2.643458e+01
635,2000-02-17 00:36:50.566000,101.452000,2.823724e+01,2.953791e+01,2.912575e+01,2.862645e+01,2.679352e+01,2.643745e+01
636,2000-02-17 00:36:50.726000,101.612000,2.823063e+01,2.951832e+01,2.912575e+01,2.860669e+01,2.679352e+01,2.644110e+01
637,2000-02-17 00:36:50.886000,101.772000,2.823724e+01,2.952485e+01,2.915196e+01,2.872518e+01,2.686718e+01,2.645238e+01
638,2000-02-17 00:36:51.046000,101.932000,2.828349e+01,2.947259e+01,2.919128e+01,2.878437e+01,2.678683e+01,2.645398e+01
639,2000-02-17 00:36:51.206000,102.092000,2.827028e+01,2.943338e+01,2.915196e+01,2.860669e+01,2.679352e+01,2.644781e+01
640,2000-02-17 00:36:51.366000,102.252000,2.819759e+01,2.943992e+01,2.917162e+01,2.861328e+01,2.676003e+01,2.644861e+01
641,2000-02-17 00:36:51.526000,102.412000,2.823724e+01,2.949219e+01,2.919783e+01,2.862645e+01,2.678683e+01,2.645322e+01
642,2000-02-17 00:36:51.686000,102.572000,2.821742e+01,2.957055e+01,2.928295e+01,2.863304e+01,2.680692e+01,2.645567e+01
643,2000-02-17 00:36:51.846000,102.732000,2.826368e+01,2.955750e+01,2.921093e+01,2.863304e+01,2.678683e+01,2.645007e+01
644,2000-02-17 00:36:52.006000,102.892000,2.827028e+01,2.945952e+01,2.919128e+01,2.864620e+01,2.673993e+01,2.644553e+01
645,2000-02-17 00:36:52.166000,103.052000,2.825707e+01,2.954444e+01,2.911264e+01,2.869228e+01,2.676003e+01,2.645366e+01
646,2000-02-17 00:36:52.326000,103.212000,2.819759e+01,2.955750e+01,2.914541e+01,2.861328e+01,2.676673e+01,2.645283e+01
647,2000-02-17 00:36:52.486000,103.372000,2.825046e+01,2.949872e+01,2.913230e+01,2.863962e+01,2.676003e+01,2.645034e+01
648,2000-02-17 00:36:52.646000,103.532000,2.827028e+01,2.951832e+01,2.914541e+01,2.865279e+01,2.681362e+01,2.644883e+01
649,2000-02-17 00:36:52.806000,103.692000,2.821081e+01,2.950526e+01,2.915196e+01,2.859352e+01,2.683371e+01,2.644786e+01
650,2000-02-17 00:36:52.966000,103.852000,2.818436e+01,2.960319e+01,2.908641e+01,2.863304e+01,2.678013e+01,2.645055e+01
651,2000-02-17 00:36:53.126000,104.012000,2.817114e+01,2.945299e+01,2.917162e+01,2.867253e+01,2.681362e+01,2.645180e+01
652,2000-02-17 00:36:53.286000,104.172000,2.824385e+01,2.950526e+01,2.917817e+01,2.861987e+01,2.683371e+01,2.645239e+01
653,2000-02-17 00:36:53.446000,104.332000,2.825046e+01,2.951179e+01,2.921093e+01,2.864620e+01,2.678683e+01,2.645630e+01
654,2000-02-17 00:36:53.606000,104.492000,2.823063e+01,2.955097e+01,2.923057e+01,2.863304e+01,2.678013e+01,2.645431e+01
655,2000-02-17 00:36:53.766000,104.652000,2.833633e+01,2.960319e+01,2.917162e+01,2.865937e+01,2.677343e+01,2.645606e+01
656,2000-02-17 00:36:53.926000,104.812000,2.825707e+01,2.949219e+01,2.915196e+01,2.870544e+01,2.678013e+01,2.645486e+01
657,2000-02-17 00:36:54.086000,104.972000,2.823724e+01,2.954444e+01,2.918472e+01,2.869228e+01,2.678013e+01,2.645740e+01
658,2000-02-17 00:36:54.246000,105.132000,2.818436e+01,2.951832e+01,2.918472e+01,2.861987e+01,2.682701e+01,2.645992e+01
659,2000-02-17 00:36:54.406000,105.292000,2.825707e+01,2.949872e+01,2.917162e+01,2.867253e+01,2.683371e+01,2.645612e+01
660,2000-02-17 00:36:54.566000,105.452000,2.824385e+01,2.955097e+01,2.924367e+01,2.866595e+01,2.678683e+01,2.645094e+01
661,2000-02-17 00:36:54.726000,105.612000,2.826368e+01,2.949872e+01,2.916507e+01,2.866595e+01,2.675333e+01,2.645187e+01
662,2000-02-17 00:36:54.886000,105.772000,2.820420e+01,2.962929e+01,2.918472e+01,2.861987e+01,2.682031e+01,2.645118e+01
663,2000-02-17 00:36:55.046000,105.932000,2.821742e+01,2.953138e+01,2.916507e+01,2.861987e+01,2.680692e+01,2.645300e+01
664,2000-02-17 00:36:55.206000,106.092000,2.823063e+01,2.957055e+01,2.915196e+01,2.858694e+01,2.677343e+01,2.644682e+01
665,2000-02-17 00:36:55.366000,106.252000,2.822403e+01,2.953791e+01,2.917817e+01,2.860669e+01,2.684710e+01,2.644671e+01
666,2000-02-17 00:36:55.527000,106.413000,2.819097e+01,2.954444e+01,2.916507e+01,2.871202e+01,2.681362e+01,2.644731e+01
667,2000-02-17 00:36:55.687000,106.573000,2.823724e+01,2.956403e+01,2.917162e+01,2.858694e+01,2.683371e+01,2.644672e+01
668,2000-02-17 00:36:55.847000,106.733000,2.820420e+01,2.954444e+01,2.916507e+01,2.858035e+01,2.677343e+01,2.644380e+01
669,2000-02-17 00:36:56.007000,106.893000,2.819097e+01,2.960319e+01,2.914541e+01,2.867253e+01,2.678013e+01,2.644525e+01
670,2000-02-17 00:36:56.167000,107.053000,2.821081e+01,2.955750e+01,2.915852e+01,2.860669e+01,2.683371e+01,2.644180e+01
671,2000-02-17 00:36:56.327000,107.213000,2.819759e+01,2.951179e+01,2.913886e+01,2.856717e+01,2.676003e+01,2.644254e+01
672,2000-02-17 00:36:56.487000,107.373000,2.819759e+01,2.962929e+01,2.915196e+01,2.861987e+01,2.674663e+01,2.644718e+01
673,2000-02-17 00:36:56.647000,107.533000,2.817775e+01,2.959014e+01,2.919128e+01,2.860669e+01,2.677343e+01,2.644565e+01
674,2000-02-17 00:36:56.807000,107.693000,2.817775e+01,2.953791e+01,2.915196e+01,2.861987e+01,2.676673e+01,2.644984e+01
675,2000-02-17 00:36:56.967000,107.853000,2.827689e+01,2.955750e+01,2.917817e+01,2.863304e+01,2.684710e+01,2.645296e+01
676,2000-02-17 00:36:57.127000,108.013000,2.826368e+01,2.953138e+01,2.923057e+01,2.868570e+01,2.689395e+01,2.645785e+01
677,2000-02-17 00:36:57.287000,108.173000,2.825707e+01,2.955097e+01,2.919783e+01,2.864620e+01,2.680692e+01,2.645756e+01
678,2000-02-17 00:36:57.447000,108.333000,2.823724e+01,2.953791e+01,2.918472e+01,2.869886e+01,2.681362e+01,2.646167e+01
679,2000-02-17 00:36:57.607000,108.493000,2.834953e+01,2.961624e+01,2.925022e+01,2.874491e+01,2.688056e+01,2.655094e+01
680,2000-02-17 00:36:57.767000,108.653000,2.838914e+01,2.966843e+01,2.926986e+01,2.872518e+01,2.690064e+01,2.655824e+01
681,2000-02-17 00:36:57.927000,108.813000,2.837594e+01,2.969452e+01,2.926986e+01,2.873176e+01,2.687387e+01,2.655749e+01
682,2000-02-17 00:36:58.087000,108.973000,2.834953e+01,2.970104e+01,2.926986e+01,2.872518e+01,2.686718e+01,2.656647e+01
683,2000-02-17 00:36:58.247000,109.133000,2.833633e+01,2.973363e+01,2.925676e+01,2.877780e+01,2.694078e+01,2.657115e+01
684,2000-02-17 00:36:58.407000,109.293000,2.837594e+01,2.963581e+01,2.924367e+01,2.881067e+01,2.690064e+01,2.656725e+01
685,2000-02-17 00:36:58.567000,109.453000,2.836934e+01,2.968800e+01,2.928949e+01,2.872518e+01,2.704107e+01,2.657083e+01
686,2000-02-17 00:36:58.727000,109.613000,2.841553e+01,2.968800e+01,2.931567e+01,2.880410e+01,2.702770e+01,2.659225e+01
687,2000-02-17 00:36:58.887000,109.773000,2.834293e+01,2.964886e+01,2.926331e+01,2.881724e+01,2.691402e+01,2.659654e+01
688,2000-02-17 00:36:59.047000,109.933000,2.839573e+01,2.970104e+01,2.929604e+01,2.882382e+01,2.702770e+01,2.659634e+01
689,2000-02-17 00:36:59.207000,110.093000,2.840893e+01,2.974015e+01,2.928949e+01,2.879752e+01,2.694078e+01,2.659441e+01
690,2000-02-17 00:36:59.367000,110.253000,2.845511e+01,2.968147e+01,2.930912e+01,2.875807e+01,2.695416e+01,2.659780e+01
691,2000-02-17 00:36:59.527000,110.413000,2.844192e+01,2.972059e+01,2.928949e+01,2.883039e+01,2.696085e+01,2.660115e+01
692,2000-02-17 00:36:59.687000,110.573000,2.836934e+01,2.975319e+01,2.931567e+01,2.885011e+01,2.691402e+01,2.660748e+01
693,2000-02-17 00:36:59.847000,110.733000,2.838914e+01,2.968800e+01,2.925022e+01,2.868570e+01,2.682701e+01,2.653374e+01
694,2000-02-17 00:37:00.007000,110.893000,2.828349e+01,2.963581e+01,2.923057e+01,2.873176e+01,2.683371e+01,2.652711e+01
695,2000-02-17 00:37:00.167000,111.053000,2.843532e+01,2.957708e+01,2.927640e+01,2.868570e+01,2.686718e+01,2.653092e+01
696,2000-02-17 00:37:00.327000,111.213000,2.830991e+01,2.964886e+01,2.925022e+01,2.877780e+01,2.686718e+01,2.652920e+01
697,2000-02-17 00:37:00.487000,111.373000,2.834293e+01,2.960972e+01,2.924367e+01,2.871860e+01,2.684040e+01,2.653683e+01
698,2000-02-17 00:37:00.647000,111.533000,2.837594e+01,2.959014e+01,2.926331e+01,2.871860e+01,2.689395e+01,2.654059e+01
699,2000-02-17 00:37:00.807000,111.693000,2.851445e+01,2.961624e+01,2.926331e+01,2.873833e+01,2.686049e+01,2.654058e+01
700,2000-02-17 00:37:00.967000,111.853000,2.835613e+01,2.967495e+01,2.926986e+01,2.871202e+01,2.686718e+01,2.654515e+01
701,2000-02-17 00:37:01.127000,112.013000,2.849467e+01,2.961624e+01,2.923057e+01,2.868570e+01,2.685379e+01,2.653848e+01
702,2000-02-17 00:37:01.287000,112.173000,2.834293e+01,2.966191e+01,2.924367e+01,2.875149e+01,2.685379e+01,2.654192e+01
703,2000-02-17 00:37:01.447000,112.333000,2.840233e+01,2.970756e+01,2.925676e+01,2.871202e+01,2.689395e+01,2.654713e+01
704,2000-02-17 00:37:01.607000,112.493000,2.833633e+01,2.967495e+01,2.926331e+01,2.869228e+01,2.690733e+01,2.654675e+01
705,2000-02-17 00:37:01.767000,112.653000,2.840893e+01,2.965539e+01,2.924367e+01,2.867912e+01,2.688726e+01,2.655442e+01
706,2000-02-17 00:37:01.927000,112.813000,2.836273e+01,2.971408e+01,2.926331e+01,2.875807e+01,2.690064e+01,2.655093e+01
707,2000-02-17 00:37:02.087000,112.973000,2.829671e+01,2.970756e+01,2.921748e+01,2.872518e+01,2.688056e+01,2.654880e+01
708,2000-02-17 00:37:02.247000,113.133000,2.847489e+01,2.977925e+01,2.930258e+01,2.882382e+01,2.698091e+01,2.660600e+01
709,2000-02-17 00:37:02.407000,113.293000,2.842872e+01,2.970756e+01,2.934184e+01,2.883039e+01,2.692071e+01,2.661419e+01
710,2000-02-17 00:37:02.567000,113.453000,2.842872e+01,2.974015e+01,2.934184e+01,2.879752e+01,2.694078e+01,2.662219e+01
711,2000-02-17 00:37:02.727000,113.613000,2.842872e+01,2.975970e+01,2.930912e+01,2.881067e+01,2.694078e+01,2.661856e+01
712,2000-02-17 00:37:02.887000,113.773000,2.848808e+01,2.968147e+01,2.930912e+01,2.879752e+01,2.698759e+01,2.662073e+01
713,2000-02-17 00:37:03.045000,113.931000,2.847489e+01,2.972059e+01,2.939416e+01,2.881067e+01,2.718131e+01,2.662652e+01
714,2000-02-17 00:37:03.205000,114.091000,2.842872e+01,2.975970e+01,2.939416e+01,2.883039e+01,2.700097e+01,2.662163e+01
715,2000-02-17 00:37:03.365000,114.251000,2.846170e+01,2.968800e+01,2.931567e+01,2.880410e+01,2.700097e+01,2.661975e+01
716,2000-02-17 00:37:03.525000,114.411000,2.842872e+01,2.974667e+01,2.932875e+01,2.884353e+01,2.695416e+01,2.662102e+01
717,2000-02-17 00:37:03.685000,114.571000,2.844851e+01,2.982485e+01,2.930912e+01,2.885011e+01,2.694747e+01,2.662300e+01
718,2000-02-17 00:37:03.845000,114.731000,2.844851e+01,2.973363e+01,2.936146e+01,2.886325e+01,2.697422e+01,2.662610e+01
719,2000-02-17 00:37:04.005000,114.891000,2.841553e+01,2.969452e+01,2.937454e+01,2.887639e+01,2.702102e+01,2.662094e+01
720,2000-02-17 00:37:04.165000,115.051000,2.843532e+01,2.969452e+01,2.938108e+01,2.878437e+01,2.701433e+01,2.663050e+01
721,2000-02-17 00:37:04.325000,115.211000,2.840233e+01,2.977925e+01,2.938108e+01,2.878437e+01,2.696753e+01,2.662812e+01
722,2000-02-17 00:37:04.485000,115.371000,2.842872e+01,2.972059e+01,2.936146e+01,2.878437e+01,2.699428e+01,2.663186e+01
723,2000-02-17 00:37:04.645000,115.531000,2.838914e+01,2.972059e+01,2.938762e+01,2.886325e+01,2.697422e+01,2.663039e+01
724,2000-02-17 00:37:04.806000,115.692000,2.849467e+01,2.971408e+01,2.934838e+01,2.886982e+01,2.696085e+01,2.663290e+01
725,2000-02-17 00:37:04.966000,115.852000,2.842872e+01,2.972059e+01,2.934838e+01,2.885668e+01,2.716796e+01,2.662756e+01
726,2000-02-17 00:37:05.126000,116.012000,2.841553e+01,2.969452e+01,2.931567e+01,2.881724e+01,2.708116e+01,2.662977e+01
727,2000-02-17 00:37:05.286000,116.172000,2.842872e+01,2.968147e+01,2.932221e+01,2.879752e+01,2.704775e+01,2.662610e+01
728,2000-02-17 00:37:05.446000,116.332000,2.842872e+01,2.970104e+01,2.933530e+01,2.882382e+01,2.698091e+01,2.663167e+01
729,2000-02-17 00:37:05.606000,116.492000,2.842213e+01,2.974015e+01,2.937454e+01,2.879752e+01,2.694078e+01,2.662462e+01
730,2000-02-17 00:37:05.766000,116.652000,2.842213e+01,2.975970e+01,2.934184e+01,2.883696e+01,2.696085e+01,2.661504e+01
731,2000-02-17 00:37:05.926000,116.812000,2.840233e+01,2.968147e+01,2.939416e+01,2.882382e+01,2.692740e+01,2.661887e+01
732,2000-02-17 00:37:06.086000,116.972000,2.842213e+01,2.969452e+01,2.934838e+01,2.879752e+01,2.694078e+01,2.662289e+01
733,2000-02-17 00:37:06.246000,117.132000,2.849467e+01,2.969452e+01,2.938762e+01,2.879095e+01,2.696753e+01,2.661935e+01
734,2000-02-17 00:37:06.406000,117.292000,2.840893e+01,2.972711e+01,2.934838e+01,2.883039e+01,2.698759e+01,2.661809e+01
735,2000-02-17 00:37:06.566000,117.452000,2.842213e+01,2.970104e+01,2.932221e+01,2.879095e+01,2.698091e+01,2.661976e+01
