frame,abstime,reltime,april15_microphoneBoardC_3.seq:Rectangle 1 [C]:max,april15_microphoneBoardC_3.seq:Polygon 1 [C]:max,april15_microphoneBoardC_3.seq:Rectangle 2 [C]:max,april15_microphoneBoardC_3.seq:Rectangle 3 [C]:max,april15_microphoneBoardC_3.seq:Rectangle 4 [C]:max,april15_microphoneBoardC_3.seq:Rectangle 5 [C]:mean
701,2000-02-14 21:53:13.383000,112.011000,2.762753e+01,2.822403e+01,2.869886e+01,2.802556e+01,2.620245e+01,2.586481e+01
702,2000-02-14 21:53:13.543000,112.171000,2.753444e+01,2.833633e+01,2.869228e+01,2.802556e+01,2.631689e+01,2.587023e+01
703,2000-02-14 21:53:13.703000,112.331000,2.760759e+01,2.829671e+01,2.870544e+01,2.804542e+01,2.619571e+01,2.587297e+01
704,2000-02-14 21:53:13.863000,112.491000,2.762088e+01,2.825707e+01,2.869886e+01,2.811161e+01,2.637743e+01,2.587078e+01
705,2000-02-14 21:53:14.023000,112.651000,2.760759e+01,2.830991e+01,2.869228e+01,2.801894e+01,2.626305e+01,2.587305e+01
706,2000-02-14 21:53:14.183000,112.811000,2.755440e+01,2.827689e+01,2.867912e+01,2.804542e+01,2.635725e+01,2.587678e+01
707,2000-02-14 21:53:14.343000,112.971000,2.756105e+01,2.834293e+01,2.875807e+01,2.809837e+01,2.619571e+01,2.587871e+01
708,2000-02-14 21:53:14.503000,113.131000,2.756105e+01,2.826368e+01,2.869228e+01,2.818436e+01,2.614181e+01,2.587870e+01
709,2000-02-14 21:53:14.663000,113.291000,2.768733e+01,2.836934e+01,2.875149e+01,2.801894e+01,2.624959e+01,2.587860e+01
710,2000-02-14 21:53:14.823000,113.451000,2.756770e+01,2.825707e+01,2.866595e+01,2.803218e+01,2.615529e+01,2.586855e+01
711,2000-02-14 21:53:14.983000,113.611000,2.762753e+01,2.834293e+01,2.867253e+01,2.808514e+01,2.610811e+01,2.586776e+01
712,2000-02-14 21:53:15.143000,113.771000,2.758765e+01,2.827689e+01,2.864620e+01,2.805866e+01,2.610137e+01,2.586815e+01
713,2000-02-14 21:53:15.303000,113.931000,2.757435e+01,2.827028e+01,2.862645e+01,2.807190e+01,2.624285e+01,2.586894e+01
714,2000-02-14 21:53:15.463000,114.091000,2.760094e+01,2.836934e+01,2.869886e+01,2.808514e+01,2.613507e+01,2.587409e+01
715,2000-02-14 21:53:15.623000,114.251000,2.758100e+01,2.827689e+01,2.864620e+01,2.797920e+01,2.620918e+01,2.586949e+01
716,2000-02-14 21:53:15.783000,114.411000,2.752114e+01,2.817775e+01,2.860669e+01,2.797257e+01,2.612159e+01,2.583552e+01
717,2000-02-14 21:53:15.943000,114.571000,2.753444e+01,2.824385e+01,2.866595e+01,2.798582e+01,2.614181e+01,2.583132e+01
718,2000-02-14 21:53:16.103000,114.731000,2.752779e+01,2.825046e+01,2.865279e+01,2.804542e+01,2.603393e+01,2.583041e+01
719,2000-02-14 21:53:16.263000,114.891000,2.759429e+01,2.829671e+01,2.865937e+01,2.805204e+01,2.608788e+01,2.583948e+01
720,2000-02-14 21:53:16.423000,115.051000,2.752779e+01,2.834293e+01,2.864620e+01,2.803218e+01,2.613507e+01,2.583842e+01
721,2000-02-14 21:53:16.583000,115.211000,2.758100e+01,2.821742e+01,2.864620e+01,2.806528e+01,2.618224e+01,2.583707e+01
722,2000-02-14 21:53:16.743000,115.371000,2.756105e+01,2.832312e+01,2.864620e+01,2.801894e+01,2.610137e+01,2.583710e+01
723,2000-02-14 21:53:16.903000,115.531000,2.758100e+01,2.821081e+01,2.861328e+01,2.802556e+01,2.612159e+01,2.583834e+01
724,2000-02-14 21:53:17.063000,115.691000,2.753444e+01,2.829010e+01,2.863962e+01,2.806528e+01,2.614855e+01,2.584077e+01
725,2000-02-14 21:53:17.223000,115.851000,2.760094e+01,2.821081e+01,2.877780e+01,2.803880e+01,2.616877e+01,2.583336e+01
726,2000-02-14 21:53:17.383000,116.011000,2.760759e+01,2.826368e+01,2.863962e+01,2.800569e+01,2.613507e+01,2.583213e+01
727,2000-02-14 21:53:17.543000,116.171000,2.752779e+01,2.821742e+01,2.871202e+01,2.802556e+01,2.611485e+01,2.583365e+01
728,2000-02-14 21:53:17.703000,116.331000,2.753444e+01,2.825046e+01,2.864620e+01,2.804542e+01,2.612159e+01,2.583621e+01
729,2000-02-14 21:53:17.863000,116.491000,2.758100e+01,2.827028e+01,2.868570e+01,2.811822e+01,2.608114e+01,2.583514e+01
730,2000-02-14 21:53:18.023000,116.651000,2.756105e+01,2.825046e+01,2.869886e+01,2.801232e+01,2.633035e+01,2.584449e+01
731,2000-02-14 21:53:18.183000,116.811000,2.754110e+01,2.825046e+01,2.865937e+01,2.807190e+01,2.613507e+01,2.584586e+01
732,2000-02-14 21:53:18.343000,116.971000,2.758100e+01,2.821742e+01,2.863304e+01,2.802556e+01,2.627651e+01,2.584580e+01
733,2000-02-14 21:53:18.503000,117.131000,2.760094e+01,2.825707e+01,2.865279e+01,2.805204e+01,2.619571e+01,2.584635e+01
734,2000-02-14 21:53:18.663000,117.291000,2.756770e+01,2.823724e+01,2.866595e+01,2.802556e+01,2.613507e+01,2.584894e+01
735,2000-02-14 21:53:18.823000,117.451000,2.752114e+01,2.823724e+01,2.865937e+01,2.811822e+01,2.616203e+01,2.584591e+01
736,2000-02-14 21:53:18.983000,117.611000,2.756105e+01,2.820420e+01,2.870544e+01,2.809837e+01,2.620918e+01,2.584897e+01
737,2000-02-14 21:53:19.143000,117.771000,2.754775e+01,2.836934e+01,2.869886e+01,2.813145e+01,2.613507e+01,2.585753e+01
738,2000-02-14 21:53:19.303000,117.931000,2.766076e+01,2.823724e+01,2.865937e+01,2.807190e+01,2.615529e+01,2.585445e+01
739,2000-02-14 21:53:19.463000,118.091000,2.758765e+01,2.823063e+01,2.873176e+01,2.801232e+01,2.617550e+01,2.585229e+01
740,2000-02-14 21:53:19.623000,118.251000,2.753444e+01,2.821081e+01,2.862645e+01,2.807852e+01,2.614181e+01,2.585694e+01
741,2000-02-14 21:53:19.783000,118.411000,2.756105e+01,2.825707e+01,2.867253e+01,2.806528e+01,2.612833e+01,2.585837e+01
742,2000-02-14 21:53:19.943000,118.571000,2.757435e+01,2.820420e+01,2.867253e+01,2.811161e+01,2.620245e+01,2.585697e+01
743,2000-02-14 21:53:20.103000,118.731000,2.758765e+01,2.828349e+01,2.863304e+01,2.805866e+01,2.610811e+01,2.585842e+01
744,2000-02-14 21:53:20.263000,118.891000,2.764747e+01,2.826368e+01,2.867912e+01,2.807852e+01,2.613507e+01,2.585997e+01
745,2000-02-14 21:53:20.423000,119.051000,2.762753e+01,2.832973e+01,2.871860e+01,2.803880e+01,2.616877e+01,2.585878e+01
746,2000-02-14 21:53:20.583000,119.211000,2.764747e+01,2.829671e+01,2.877122e+01,2.804542e+01,2.609463e+01,2.585756e+01
747,2000-02-14 21:53:20.743000,119.371000,2.756770e+01,2.823063e+01,2.878437e+01,2.809837e+01,2.620245e+01,2.585973e+01
748,2000-02-14 21:53:20.903000,119.531000,2.756105e+01,2.821742e+01,2.873833e+01,2.803880e+01,2.620918e+01,2.585658e+01
749,2000-02-14 21:53:21.063000,119.691000,2.756105e+01,2.827028e+01,2.869886e+01,2.797920e+01,2.610811e+01,2.585409e+01
750,2000-02-14 21:53:21.223000,119.851000,2.762753e+01,2.830331e+01,2.864620e+01,2.813807e+01,2.612159e+01,2.586103e+01
751,2000-02-14 21:53:21.383000,120.011000,2.762088e+01,2.822403e+01,2.867253e+01,2.811161e+01,2.616877e+01,2.586425e+01
752,2000-02-14 21:53:21.544000,120.172000,2.756105e+01,2.829010e+01,2.867912e+01,2.808514e+01,2.612159e+01,2.585936e+01
753,2000-02-14 21:53:21.703000,120.331000,2.760094e+01,2.821742e+01,2.866595e+01,2.805866e+01,2.612833e+01,2.585978e+01
754,2000-02-14 21:53:21.863000,120.491000,2.756105e+01,2.827028e+01,2.870544e+01,2.804542e+01,2.619571e+01,2.586146e+01
755,2000-02-14 21:53:22.025000,120.653000,2.760759e+01,2.825707e+01,2.865279e+01,2.812484e+01,2.619571e+01,2.586091e+01
756,2000-02-14 21:53:22.186000,120.814000,2.764082e+01,2.840893e+01,2.863962e+01,2.804542e+01,2.612833e+01,2.585543e+01
757,2000-02-14 21:53:22.345000,120.973000,2.772054e+01,2.829671e+01,2.868570e+01,2.811822e+01,2.624285e+01,2.585872e+01
758,2000-02-14 21:53:22.505000,121.133000,2.755440e+01,2.825046e+01,2.873176e+01,2.807190e+01,2.620918e+01,2.585968e+01
759,2000-02-14 21:53:22.666000,121.294000,2.757435e+01,2.823063e+01,2.863304e+01,2.817775e+01,2.615529e+01,2.584037e+01
760,2000-02-14 21:53:22.826000,121.454000,2.758100e+01,2.821081e+01,2.861328e+01,2.814468e+01,2.607440e+01,2.581274e+01
761,2000-02-14 21:53:22.986000,121.614000,2.751449e+01,2.821742e+01,2.862645e+01,2.813807e+01,2.608788e+01,2.581318e+01
762,2000-02-14 21:53:23.146000,121.774000,2.761424e+01,2.825046e+01,2.867912e+01,2.814468e+01,2.607440e+01,2.581243e+01
763,2000-02-14 21:53:23.306000,121.934000,2.760094e+01,2.827028e+01,2.861987e+01,2.803880e+01,2.612159e+01,2.581197e+01
764,2000-02-14 21:53:23.466000,122.094000,2.755440e+01,2.817114e+01,2.861987e+01,2.804542e+01,2.609463e+01,2.581256e+01
765,2000-02-14 21:53:23.626000,122.254000,2.757435e+01,2.819097e+01,2.861987e+01,2.806528e+01,2.610811e+01,2.581029e+01
766,2000-02-14 21:53:23.786000,122.414000,2.756770e+01,2.825046e+01,2.871860e+01,2.806528e+01,2.613507e+01,2.581423e+01
767,2000-02-14 21:53:23.946000,122.574000,2.774046e+01,2.825046e+01,2.877122e+01,2.801894e+01,2.609463e+01,2.581672e+01
768,2000-02-14 21:53:24.106000,122.734000,2.775373e+01,2.819759e+01,2.861328e+01,2.806528e+01,2.610137e+01,2.581652e+01
769,2000-02-14 21:53:24.266000,122.894000,2.760094e+01,2.828349e+01,2.858694e+01,2.809837e+01,2.611485e+01,2.581918e+01
770,2000-02-14 21:53:24.426000,123.054000,2.759429e+01,2.823063e+01,2.863962e+01,2.799907e+01,2.621592e+01,2.582656e+01
771,2000-02-14 21:53:24.586000,123.214000,2.763418e+01,2.826368e+01,2.876464e+01,2.799907e+01,2.613507e+01,2.582415e+01
772,2000-02-14 21:53:24.746000,123.374000,2.756105e+01,2.821081e+01,2.865279e+01,2.801232e+01,2.625632e+01,2.582081e+01
773,2000-02-14 21:53:24.906000,123.534000,2.754110e+01,2.834953e+01,2.869228e+01,2.813145e+01,2.611485e+01,2.582104e+01
774,2000-02-14 21:53:25.066000,123.694000,2.753444e+01,2.823724e+01,2.862645e+01,2.811161e+01,2.608114e+01,2.582009e+01
775,2000-02-14 21:53:25.226000,123.854000,2.764082e+01,2.822403e+01,2.864620e+01,2.804542e+01,2.606091e+01,2.582305e+01
776,2000-02-14 21:53:25.386000,124.014000,2.752779e+01,2.829010e+01,2.868570e+01,2.805866e+01,2.618898e+01,2.581649e+01
777,2000-02-14 21:53:25.546000,124.174000,2.752114e+01,2.823724e+01,2.863304e+01,2.805204e+01,2.609463e+01,2.581945e+01
778,2000-02-14 21:53:25.706000,124.334000,2.753444e+01,2.820420e+01,2.862645e+01,2.803218e+01,2.614181e+01,2.582373e+01
779,2000-02-14 21:53:25.866000,124.494000,2.755440e+01,2.818436e+01,2.860669e+01,2.811161e+01,2.609463e+01,2.581807e+01
780,2000-02-14 21:53:26.026000,124.654000,2.762088e+01,2.815791e+01,2.862645e+01,2.805204e+01,2.616203e+01,2.581265e+01
781,2000-02-14 21:53:26.186000,124.814000,2.754775e+01,2.834953e+01,2.860669e+01,2.798582e+01,2.618898e+01,2.581087e+01
782,2000-02-14 21:53:26.346000,124.974000,2.758100e+01,2.829010e+01,2.861987e+01,2.806528e+01,2.614855e+01,2.581347e+01
783,2000-02-14 21:53:26.506000,125.134000,2.756770e+01,2.821081e+01,2.865279e+01,2.809176e+01,2.608114e+01,2.581148e+01
784,2000-02-14 21:53:26.666000,125.294000,2.751449e+01,2.830331e+01,2.864620e+01,2.796595e+01,2.619571e+01,2.581265e+01
785,2000-02-14 21:53:26.826000,125.454000,2.758100e+01,2.827028e+01,2.868570e+01,2.812484e+01,2.613507e+01,2.581220e+01
786,2000-02-14 21:53:26.986000,125.614000,2.754110e+01,2.820420e+01,2.860011e+01,2.801894e+01,2.613507e+01,2.579961e+01
787,2000-02-14 21:53:27.144000,125.772000,2.762753e+01,2.827028e+01,2.861328e+01,2.811161e+01,2.606765e+01,2.579190e+01
788,2000-02-14 21:53:27.304000,125.932000,2.751449e+01,2.830331e+01,2.861328e+01,2.805866e+01,2.617550e+01,2.579187e+01
789,2000-02-14 21:53:27.464000,126.092000,2.759429e+01,2.830331e+01,2.863304e+01,2.803218e+01,2.612833e+01,2.579186e+01
790,2000-02-14 21:53:27.624000,126.252000,2.764747e+01,2.817114e+01,2.858694e+01,2.801894e+01,2.612833e+01,2.579867e+01
791,2000-02-14 21:53:27.784000,126.412000,2.758100e+01,2.821081e+01,2.865937e+01,2.802556e+01,2.608114e+01,2.579725e+01
792,2000-02-14 21:53:27.944000,126.572000,2.759429e+01,2.815791e+01,2.863962e+01,2.799907e+01,2.605416e+01,2.580396e+01
793,2000-02-14 21:53:28.104000,126.732000,2.768069e+01,2.817114e+01,2.862645e+01,2.807852e+01,2.607440e+01,2.580151e+01
794,2000-02-14 21:53:28.264000,126.892000,2.758765e+01,2.823724e+01,2.860011e+01,2.804542e+01,2.604742e+01,2.579737e+01
795,2000-02-14 21:53:28.424000,127.052000,2.752114e+01,2.823724e+01,2.858035e+01,2.798582e+01,2.603393e+01,2.579989e+01
796,2000-02-14 21:53:28.584000,127.212000,2.756770e+01,2.820420e+01,2.858694e+01,2.805204e+01,2.621592e+01,2.579897e+01
797,2000-02-14 21:53:28.744000,127.372000,2.759429e+01,2.825046e+01,2.860011e+01,2.801894e+01,2.614181e+01,2.580032e+01
798,2000-02-14 21:53:28.904000,127.532000,2.760094e+01,2.823063e+01,2.861328e+01,2.805204e+01,2.611485e+01,2.580428e+01
799,2000-02-14 21:53:29.064000,127.692000,2.764747e+01,2.830991e+01,2.871202e+01,2.801232e+01,2.612833e+01,2.582550e+01
800,2000-02-14 21:53:29.224000,127.852000,2.753444e+01,2.825707e+01,2.871860e+01,2.811822e+01,2.620245e+01,2.583121e+01
801,2000-02-14 21:53:29.384000,128.012000,2.759429e+01,2.824385e+01,2.873833e+01,2.818436e+01,2.609463e+01,2.583164e+01
802,2000-02-14 21:53:29.544000,128.172000,2.773382e+01,2.826368e+01,2.867253e+01,2.803218e+01,2.613507e+01,2.583111e+01
803,2000-02-14 21:53:29.704000,128.332000,2.753444e+01,2.820420e+01,2.865279e+01,2.807190e+01,2.624959e+01,2.582074e+01
804,2000-02-14 21:53:29.864000,128.492000,2.757435e+01,2.833633e+01,2.862645e+01,2.809837e+01,2.608114e+01,2.582669e+01
805,2000-02-14 21:53:30.026000,128.654000,2.770725e+01,2.827689e+01,2.858694e+01,2.805866e+01,2.611485e+01,2.582933e+01
806,2000-02-14 21:53:30.186000,128.814000,2.755440e+01,2.825707e+01,2.867912e+01,2.801894e+01,2.606765e+01,2.583008e+01
807,2000-02-14 21:53:30.346000,128.974000,2.753444e+01,2.827028e+01,2.864620e+01,2.809837e+01,2.612833e+01,2.583358e+01
808,2000-02-14 21:53:30.506000,129.134000,2.759429e+01,2.821742e+01,2.867912e+01,2.806528e+01,2.611485e+01,2.583598e+01
809,2000-02-14 21:53:30.666000,129.294000,2.768733e+01,2.825046e+01,2.864620e+01,2.808514e+01,2.619571e+01,2.582642e+01
810,2000-02-14 21:53:30.826000,129.454000,2.756105e+01,2.825707e+01,2.870544e+01,2.803218e+01,2.612833e+01,2.580895e+01
811,2000-02-14 21:53:30.986000,129.614000,2.757435e+01,2.832973e+01,2.860669e+01,2.803218e+01,2.612159e+01,2.580988e+01
812,2000-02-14 21:53:31.146000,129.774000,2.758765e+01,2.823724e+01,2.869228e+01,2.800569e+01,2.608788e+01,2.581945e+01
813,2000-02-14 21:53:31.306000,129.934000,2.764082e+01,2.820420e+01,2.871860e+01,2.794607e+01,2.609463e+01,2.581477e+01
814,2000-02-14 21:53:31.466000,130.094000,2.767404e+01,2.821742e+01,2.865937e+01,2.801232e+01,2.614181e+01,2.581518e+01
815,2000-02-14 21:53:31.626000,130.254000,2.753444e+01,2.829671e+01,2.871860e+01,2.803880e+01,2.612159e+01,2.581219e+01
816,2000-02-14 21:53:31.787000,130.415000,2.756105e+01,2.828349e+01,2.865279e+01,2.800569e+01,2.608114e+01,2.581603e+01
817,2000-02-14 21:53:31.946000,130.574000,2.755440e+01,2.827028e+01,2.863304e+01,2.800569e+01,2.604742e+01,2.581984e+01
818,2000-02-14 21:53:32.106000,130.734000,2.753444e+01,2.827689e+01,2.860011e+01,2.806528e+01,2.611485e+01,2.581654e+01
819,2000-02-14 21:53:32.267000,130.895000,2.756770e+01,2.823724e+01,2.867253e+01,2.801894e+01,2.622265e+01,2.581654e+01
820,2000-02-14 21:53:32.427000,131.055000,2.755440e+01,2.836273e+01,2.863962e+01,2.804542e+01,2.608788e+01,2.581865e+01
821,2000-02-14 21:53:32.587000,131.215000,2.760094e+01,2.820420e+01,2.863304e+01,2.803880e+01,2.620245e+01,2.582427e+01
822,2000-02-14 21:53:32.747000,131.375000,2.754775e+01,2.828349e+01,2.868570e+01,2.817775e+01,2.607440e+01,2.582364e+01
823,2000-02-14 21:53:32.907000,131.535000,2.754775e+01,2.825046e+01,2.863962e+01,2.803218e+01,2.617550e+01,2.581852e+01
824,2000-02-14 21:53:33.067000,131.695000,2.758100e+01,2.824385e+01,2.869228e+01,2.805204e+01,2.606765e+01,2.582109e+01
825,2000-02-14 21:53:33.227000,131.855000,2.764082e+01,2.823063e+01,2.867912e+01,2.805204e+01,2.618224e+01,2.582499e+01
826,2000-02-14 21:53:33.387000,132.015000,2.762753e+01,2.823724e+01,2.874491e+01,2.799245e+01,2.622939e+01,2.583325e+01
827,2000-02-14 21:53:33.547000,132.175000,2.755440e+01,2.824385e+01,2.863304e+01,2.805866e+01,2.612833e+01,2.582984e+01
828,2000-02-14 21:53:33.707000,132.335000,2.752114e+01,2.823724e+01,2.866595e+01,2.802556e+01,2.607440e+01,2.582857e+01
829,2000-02-14 21:53:33.867000,132.495000,2.753444e+01,2.832312e+01,2.873176e+01,2.808514e+01,2.620918e+01,2.582059e+01
830,2000-02-14 21:53:34.027000,132.655000,2.750118e+01,2.826368e+01,2.881724e+01,2.798582e+01,2.610811e+01,2.582044e+01
831,2000-02-14 21:53:34.187000,132.815000,2.758100e+01,2.827028e+01,2.871202e+01,2.806528e+01,2.608114e+01,2.582305e+01
832,2000-02-14 21:53:34.347000,132.975000,2.751449e+01,2.826368e+01,2.874491e+01,2.803880e+01,2.602718e+01,2.582622e+01
833,2000-02-14 21:53:34.507000,133.135000,2.754110e+01,2.830331e+01,2.867253e+01,2.799245e+01,2.611485e+01,2.582526e+01
834,2000-02-14 21:53:34.667000,133.295000,2.752779e+01,2.826368e+01,2.864620e+01,2.801232e+01,2.616203e+01,2.582653e+01
835,2000-02-14 21:53:34.827000,133.455000,2.752779e+01,2.824385e+01,2.867912e+01,2.802556e+01,2.607440e+01,2.583148e+01
836,2000-02-14 21:53:34.987000,133.615000,2.754775e+01,2.823063e+01,2.867912e+01,2.809837e+01,2.616203e+01,2.583156e+01
837,2000-02-14 21:53:35.147000,133.775000,2.755440e+01,2.834953e+01,2.866595e+01,2.807852e+01,2.621592e+01,2.585246e+01
838,2000-02-14 21:53:35.307000,133.935000,2.759429e+01,2.843532e+01,2.867253e+01,2.800569e+01,2.619571e+01,2.584897e+01
839,2000-02-14 21:53:35.467000,134.095000,2.756770e+01,2.831652e+01,2.863304e+01,2.802556e+01,2.611485e+01,2.585547e+01
840,2000-02-14 21:53:35.627000,134.255000,2.756105e+01,2.844192e+01,2.875807e+01,2.809176e+01,2.614181e+01,2.585192e+01
841,2000-02-14 21:53:35.787000,134.415000,2.761424e+01,2.840233e+01,2.870544e+01,2.810499e+01,2.612833e+01,2.585026e+01
842,2000-02-14 21:53:35.947000,134.575000,2.762088e+01,2.835613e+01,2.874491e+01,2.805204e+01,2.631016e+01,2.585884e+01
843,2000-02-14 21:53:36.107000,134.735000,2.769397e+01,2.834293e+01,2.867253e+01,2.799907e+01,2.624285e+01,2.585961e+01
844,2000-02-14 21:53:36.267000,134.895000,2.760094e+01,2.836273e+01,2.869886e+01,2.800569e+01,2.618224e+01,2.584654e+01
845,2000-02-14 21:53:36.427000,135.055000,2.760759e+01,2.832973e+01,2.873176e+01,2.802556e+01,2.608114e+01,2.584072e+01
846,2000-02-14 21:53:36.587000,135.215000,2.760094e+01,2.835613e+01,2.871860e+01,2.805204e+01,2.612833e+01,2.584191e+01
847,2000-02-14 21:53:36.747000,135.375000,2.760094e+01,2.831652e+01,2.869886e+01,2.803880e+01,2.612833e+01,2.584353e+01
848,2000-02-14 21:53:36.907000,135.535000,2.759429e+01,2.829671e+01,2.871860e+01,2.804542e+01,2.622939e+01,2.583732e+01
849,2000-02-14 21:53:37.067000,135.695000,2.756105e+01,2.832973e+01,2.873833e+01,2.806528e+01,2.616203e+01,2.584195e+01
850,2000-02-14 21:53:37.227000,135.855000,2.760759e+01,2.826368e+01,2.871202e+01,2.803880e+01,2.610811e+01,2.584357e+01
851,2000-02-14 21:53:37.387000,136.015000,2.757435e+01,2.827028e+01,2.861328e+01,2.793945e+01,2.608114e+01,2.578885e+01
852,2000-02-14 21:53:37.547000,136.175000,2.752114e+01,2.827689e+01,2.860011e+01,2.793282e+01,2.606091e+01,2.577616e+01
853,2000-02-14 21:53:37.707000,136.335000,2.752114e+01,2.827689e+01,2.867912e+01,2.802556e+01,2.606765e+01,2.577614e+01
854,2000-02-14 21:53:37.867000,136.495000,2.756770e+01,2.837594e+01,2.858694e+01,2.791294e+01,2.602718e+01,2.577165e+01
855,2000-02-14 21:53:38.027000,136.655000,2.751449e+01,2.822403e+01,2.858035e+01,2.789968e+01,2.612159e+01,2.577312e+01
856,2000-02-14 21:53:38.187000,136.815000,2.754775e+01,2.828349e+01,2.863962e+01,2.800569e+01,2.605416e+01,2.577520e+01
857,2000-02-14 21:53:38.347000,136.975000,2.749452e+01,2.831652e+01,2.861328e+01,2.793282e+01,2.610137e+01,2.577791e+01
858,2000-02-14 21:53:38.507000,137.135000,2.745459e+01,2.827028e+01,2.867253e+01,2.797920e+01,2.598669e+01,2.577582e+01
859,2000-02-14 21:53:38.667000,137.295000,2.751449e+01,2.823724e+01,2.861328e+01,2.792619e+01,2.604067e+01,2.577673e+01
860,2000-02-14 21:53:38.827000,137.455000,2.748121e+01,2.825046e+01,2.863962e+01,2.791956e+01,2.606765e+01,2.577703e+01
861,2000-02-14 21:53:38.987000,137.615000,2.746790e+01,2.832312e+01,2.864620e+01,2.798582e+01,2.600694e+01,2.577601e+01
862,2000-02-14 21:53:39.147000,137.775000,2.755440e+01,2.828349e+01,2.874491e+01,2.797920e+01,2.604067e+01,2.577594e+01
863,2000-02-14 21:53:39.307000,137.935000,2.753444e+01,2.818436e+01,2.861328e+01,2.801894e+01,2.608114e+01,2.577857e+01
864,2000-02-14 21:53:39.467000,138.095000,2.752114e+01,2.830331e+01,2.870544e+01,2.797257e+01,2.606765e+01,2.577879e+01
865,2000-02-14 21:53:39.627000,138.255000,2.748121e+01,2.821742e+01,2.860011e+01,2.795270e+01,2.606765e+01,2.577567e+01
866,2000-02-14 21:53:39.787000,138.415000,2.754110e+01,2.827028e+01,2.867912e+01,2.797257e+01,2.605416e+01,2.579275e+01
867,2000-02-14 21:53:39.947000,138.575000,2.750783e+01,2.827028e+01,2.867253e+01,2.797257e+01,2.608788e+01,2.579052e+01
868,2000-02-14 21:53:40.107000,138.735000,2.750783e+01,2.826368e+01,2.859352e+01,2.801894e+01,2.606091e+01,2.579390e+01
869,2000-02-14 21:53:40.267000,138.895000,2.748787e+01,2.834293e+01,2.875149e+01,2.794607e+01,2.608114e+01,2.579339e+01
870,2000-02-14 21:53:40.427000,139.055000,2.752114e+01,2.829671e+01,2.869886e+01,2.808514e+01,2.604067e+01,2.579616e+01
871,2000-02-14 21:53:40.587000,139.215000,2.756770e+01,2.822403e+01,2.869228e+01,2.801894e+01,2.608788e+01,2.579849e+01
872,2000-02-14 21:53:40.747000,139.375000,2.750783e+01,2.823724e+01,2.868570e+01,2.807852e+01,2.613507e+01,2.579547e+01
873,2000-02-14 21:53:40.907000,139.535000,2.758100e+01,2.829010e+01,2.879095e+01,2.805204e+01,2.612833e+01,2.579586e+01
874,2000-02-14 21:53:41.067000,139.695000,2.752779e+01,2.827689e+01,2.878437e+01,2.796595e+01,2.611485e+01,2.579580e+01
875,2000-02-14 21:53:41.227000,139.855000,2.752779e+01,2.822403e+01,2.869886e+01,2.797920e+01,2.612159e+01,2.579369e+01
876,2000-02-14 21:53:41.388000,140.016000,2.754110e+01,2.822403e+01,2.870544e+01,2.798582e+01,2.608114e+01,2.579324e+01
877,2000-02-14 21:53:41.547000,140.175000,2.755440e+01,2.827689e+01,2.867253e+01,2.811822e+01,2.621592e+01,2.579974e+01
878,2000-02-14 21:53:41.708000,140.336000,2.762753e+01,2.820420e+01,2.863304e+01,2.799907e+01,2.612833e+01,2.580220e+01
879,2000-02-14 21:53:41.868000,140.496000,2.754110e+01,2.834953e+01,2.869228e+01,2.802556e+01,2.608788e+01,2.579605e+01
880,2000-02-14 21:53:42.027000,140.655000,2.758100e+01,2.826368e+01,2.865279e+01,2.801894e+01,2.614855e+01,2.579596e+01
881,2000-02-14 21:53:42.187000,140.815000,2.750783e+01,2.822403e+01,2.861328e+01,2.798582e+01,2.616203e+01,2.579671e+01
882,2000-02-14 21:53:42.348000,140.976000,2.762753e+01,2.827689e+01,2.869228e+01,2.798582e+01,2.618898e+01,2.579816e+01
883,2000-02-14 21:53:42.508000,141.136000,2.759429e+01,2.819097e+01,2.867253e+01,2.803218e+01,2.622265e+01,2.579742e+01
884,2000-02-14 21:53:42.668000,141.296000,2.756105e+01,2.826368e+01,2.875149e+01,2.798582e+01,2.619571e+01,2.580106e+01
885,2000-02-14 21:53:42.828000,141.456000,2.756770e+01,2.827689e+01,2.861328e+01,2.801232e+01,2.608114e+01,2.579835e+01
886,2000-02-14 21:53:42.988000,141.616000,2.755440e+01,2.828349e+01,2.869228e+01,2.795270e+01,2.609463e+01,2.579481e+01
887,2000-02-14 21:53:43.148000,141.776000,2.760094e+01,2.826368e+01,2.869228e+01,2.799245e+01,2.603393e+01,2.579402e+01
888,2000-02-14 21:53:43.308000,141.936000,2.753444e+01,2.827689e+01,2.870544e+01,2.800569e+01,2.606765e+01,2.579720e+01
889,2000-02-14 21:53:43.468000,142.096000,2.757435e+01,2.820420e+01,2.863304e+01,2.797920e+01,2.606091e+01,2.579805e+01
890,2000-02-14 21:53:43.628000,142.256000,2.759429e+01,2.829671e+01,2.863962e+01,2.802556e+01,2.606765e+01,2.579895e+01
891,2000-02-14 21:53:43.788000,142.416000,2.757435e+01,2.825707e+01,2.865937e+01,2.801894e+01,2.609463e+01,2.579466e+01
892,2000-02-14 21:53:43.948000,142.576000,2.752114e+01,2.823724e+01,2.874491e+01,2.795932e+01,2.619571e+01,2.579477e+01
893,2000-02-14 21:53:44.108000,142.736000,2.760759e+01,2.825707e+01,2.862645e+01,2.793282e+01,2.606765e+01,2.579333e+01
894,2000-02-14 21:53:44.268000,142.896000,2.754775e+01,2.827028e+01,2.868570e+01,2.797920e+01,2.610811e+01,2.581972e+01
