frame,abstime,reltime,april11_microphoneBoardA_0_0.seq:Rectangle 1 [C]:max,april11_microphoneBoardA_0_0.seq:Polygon 1 [C]:max,april11_microphoneBoardA_0_0.seq:Rectangle 2 [C]:max,april11_microphoneBoardA_0_0.seq:Rectangle 3 [C]:max,april11_microphoneBoardA_0_0.seq:Rectangle 4 [C]:max,april11_microphoneBoardA_0_0.seq:Rectangle 5 [C]:mean
1501,2000-02-10 21:52:50.829000,240.027000,2.697422e+01,2.756105e+01,2.793945e+01,2.728804e+01,2.570285e+01,2.521889e+01
1502,2000-02-10 21:52:50.989000,240.187000,2.690733e+01,2.754775e+01,2.795270e+01,2.730137e+01,2.568931e+01,2.522912e+01
1503,2000-02-10 21:52:51.149000,240.347000,2.694747e+01,2.753444e+01,2.794607e+01,2.732137e+01,2.572991e+01,2.523107e+01
1504,2000-02-10 21:52:51.309000,240.507000,2.692740e+01,2.757435e+01,2.791294e+01,2.732137e+01,2.585838e+01,2.522451e+01
1505,2000-02-10 21:52:51.469000,240.667000,2.692740e+01,2.755440e+01,2.795270e+01,2.730804e+01,2.575697e+01,2.522149e+01
1506,2000-02-10 21:52:51.629000,240.827000,2.702102e+01,2.754110e+01,2.795932e+01,2.726137e+01,2.566900e+01,2.522021e+01
1507,2000-02-10 21:52:51.789000,240.987000,2.690064e+01,2.754775e+01,2.790631e+01,2.734136e+01,2.564192e+01,2.521930e+01
1508,2000-02-10 21:52:51.949000,241.147000,2.693409e+01,2.754110e+01,2.796595e+01,2.731470e+01,2.563515e+01,2.521410e+01
1509,2000-02-10 21:52:52.109000,241.307000,2.690733e+01,2.747456e+01,2.791956e+01,2.727470e+01,2.558774e+01,2.520350e+01
1510,2000-02-10 21:52:52.269000,241.467000,2.669300e+01,2.727470e+01,2.752114e+01,2.727470e+01,2.557419e+01,2.519015e+01
1511,2000-02-10 21:52:52.429000,241.627000,2.658568e+01,2.711455e+01,2.720133e+01,2.722135e+01,2.547929e+01,2.515898e+01
1512,2000-02-10 21:52:52.589000,241.787000,2.653197e+01,2.688056e+01,2.695416e+01,2.715461e+01,2.532998e+01,2.513147e+01
1513,2000-02-10 21:52:52.749000,241.947000,2.645809e+01,2.671982e+01,2.677343e+01,2.699428e+01,2.530961e+01,2.510648e+01
1514,2000-02-10 21:52:52.909000,242.107000,2.645137e+01,2.661923e+01,2.666618e+01,2.691402e+01,2.524166e+01,2.508760e+01
1515,2000-02-10 21:52:53.069000,242.267000,2.631689e+01,2.649840e+01,2.653869e+01,2.682031e+01,2.517367e+01,2.503548e+01
1516,2000-02-10 21:52:53.229000,242.427000,2.635725e+01,2.646481e+01,2.643121e+01,2.680692e+01,2.524166e+01,2.501341e+01
1517,2000-02-10 21:52:53.389000,242.587000,2.628324e+01,2.630343e+01,2.634380e+01,2.661252e+01,2.513285e+01,2.499088e+01
1518,2000-02-10 21:52:53.549000,242.747000,2.621592e+01,2.626305e+01,2.624285e+01,2.653869e+01,2.509202e+01,2.496526e+01
1519,2000-02-10 21:52:53.709000,242.907000,2.614181e+01,2.614181e+01,2.619571e+01,2.649168e+01,2.520767e+01,2.494470e+01
1520,2000-02-10 21:52:53.869000,243.067000,2.611485e+01,2.615529e+01,2.617550e+01,2.639087e+01,2.506479e+01,2.493212e+01
1521,2000-02-10 21:52:54.029000,243.227000,2.606091e+01,2.611485e+01,2.611485e+01,2.637743e+01,2.511244e+01,2.490652e+01
1522,2000-02-10 21:52:54.189000,243.387000,2.610811e+01,2.598669e+01,2.621592e+01,2.630343e+01,2.501712e+01,2.488754e+01
1523,2000-02-10 21:52:54.349000,243.547000,2.602044e+01,2.591243e+01,2.606765e+01,2.620918e+01,2.503074e+01,2.487574e+01
1524,2000-02-10 21:52:54.509000,243.707000,2.600694e+01,2.600694e+01,2.593944e+01,2.614181e+01,2.500350e+01,2.485760e+01
1525,2000-02-10 21:52:54.669000,243.867000,2.598669e+01,2.581783e+01,2.598669e+01,2.610137e+01,2.498306e+01,2.484419e+01
1526,2000-02-10 21:52:54.829000,244.027000,2.589216e+01,2.578402e+01,2.600019e+01,2.604067e+01,2.494898e+01,2.482750e+01
1527,2000-02-10 21:52:54.990000,244.188000,2.590567e+01,2.582459e+01,2.592593e+01,2.614181e+01,2.514646e+01,2.481696e+01
1528,2000-02-10 21:52:55.149000,244.347000,2.588541e+01,2.570961e+01,2.585838e+01,2.593944e+01,2.494217e+01,2.478946e+01
1529,2000-02-10 21:52:55.309000,244.507000,2.585838e+01,2.568254e+01,2.593944e+01,2.587865e+01,2.492853e+01,2.477118e+01
1530,2000-02-10 21:52:55.469000,244.667000,2.585838e+01,2.574344e+01,2.589892e+01,2.589892e+01,2.495580e+01,2.478303e+01
1531,2000-02-10 21:52:55.630000,244.828000,2.585162e+01,2.567577e+01,2.595294e+01,2.592593e+01,2.499668e+01,2.478868e+01
1532,2000-02-10 21:52:55.790000,244.988000,2.586514e+01,2.564869e+01,2.585162e+01,2.588541e+01,2.505117e+01,2.477617e+01
1533,2000-02-10 21:52:55.950000,245.148000,2.578402e+01,2.572991e+01,2.572315e+01,2.583811e+01,2.498987e+01,2.476121e+01
1534,2000-02-10 21:52:56.110000,245.308000,2.597319e+01,2.566900e+01,2.577050e+01,2.573668e+01,2.496943e+01,2.474065e+01
1535,2000-02-10 21:52:56.270000,245.468000,2.574344e+01,2.566224e+01,2.566900e+01,2.574344e+01,2.496261e+01,2.472914e+01
1536,2000-02-10 21:52:56.430000,245.628000,2.577050e+01,2.560129e+01,2.573668e+01,2.580431e+01,2.498306e+01,2.472004e+01
1537,2000-02-10 21:52:56.590000,245.788000,2.572315e+01,2.560129e+01,2.568254e+01,2.568254e+01,2.499668e+01,2.473522e+01
1538,2000-02-10 21:52:56.750000,245.948000,2.577726e+01,2.556064e+01,2.566224e+01,2.570285e+01,2.488762e+01,2.474301e+01
1539,2000-02-10 21:52:56.910000,246.108000,2.572991e+01,2.553353e+01,2.565546e+01,2.570961e+01,2.495580e+01,2.472519e+01
1540,2000-02-10 21:52:57.070000,246.268000,2.570961e+01,2.551319e+01,2.563515e+01,2.570285e+01,2.498987e+01,2.471411e+01
1541,2000-02-10 21:52:57.230000,246.428000,2.564192e+01,2.545894e+01,2.551319e+01,2.562838e+01,2.498306e+01,2.470260e+01
1542,2000-02-10 21:52:57.390000,246.588000,2.566900e+01,2.553353e+01,2.564192e+01,2.564869e+01,2.492853e+01,2.468982e+01
1543,2000-02-10 21:52:57.550000,246.748000,2.568931e+01,2.550641e+01,2.562161e+01,2.554708e+01,2.491490e+01,2.468387e+01
1544,2000-02-10 21:52:57.710000,246.908000,2.563515e+01,2.547251e+01,2.554708e+01,2.556064e+01,2.492171e+01,2.466640e+01
1545,2000-02-10 21:52:57.870000,247.068000,2.558774e+01,2.544537e+01,2.570285e+01,2.548607e+01,2.492853e+01,2.465524e+01
1546,2000-02-10 21:52:58.030000,247.228000,2.564192e+01,2.550641e+01,2.546572e+01,2.545216e+01,2.488080e+01,2.464100e+01
1547,2000-02-10 21:52:58.190000,247.388000,2.560806e+01,2.537751e+01,2.545894e+01,2.543180e+01,2.483987e+01,2.462766e+01
1548,2000-02-10 21:52:58.350000,247.548000,2.558097e+01,2.541145e+01,2.544537e+01,2.545216e+01,2.494217e+01,2.461914e+01
1549,2000-02-10 21:52:58.510000,247.708000,2.551319e+01,2.538430e+01,2.545216e+01,2.536394e+01,2.481257e+01,2.460617e+01
1550,2000-02-10 21:52:58.670000,247.868000,2.554031e+01,2.544537e+01,2.540466e+01,2.537751e+01,2.481940e+01,2.461411e+01
1551,2000-02-10 21:52:58.830000,248.028000,2.549963e+01,2.543859e+01,2.535715e+01,2.536394e+01,2.492853e+01,2.461219e+01
1552,2000-02-10 21:52:58.990000,248.188000,2.549963e+01,2.541823e+01,2.537072e+01,2.534357e+01,2.484669e+01,2.461066e+01
1553,2000-02-10 21:52:59.150000,248.348000,2.549963e+01,2.532998e+01,2.532319e+01,2.546572e+01,2.483987e+01,2.459468e+01
1554,2000-02-10 21:52:59.310000,248.508000,2.548607e+01,2.528243e+01,2.535715e+01,2.528243e+01,2.482622e+01,2.457713e+01
1555,2000-02-10 21:52:59.470000,248.668000,2.543180e+01,2.529602e+01,2.528923e+01,2.549963e+01,2.486716e+01,2.456664e+01
1556,2000-02-10 21:52:59.630000,248.828000,2.543180e+01,2.531640e+01,2.528923e+01,2.536394e+01,2.481940e+01,2.455360e+01
1557,2000-02-10 21:52:59.790000,248.988000,2.538430e+01,2.532319e+01,2.527564e+01,2.523486e+01,2.477844e+01,2.454799e+01
1558,2000-02-10 21:52:59.950000,249.148000,2.540466e+01,2.527564e+01,2.526205e+01,2.522807e+01,2.479210e+01,2.454249e+01
1559,2000-02-10 21:53:00.110000,249.308000,2.532319e+01,2.524846e+01,2.522127e+01,2.521447e+01,2.479210e+01,2.451668e+01
1560,2000-02-10 21:53:00.270000,249.468000,2.539109e+01,2.520767e+01,2.516006e+01,2.514646e+01,2.473747e+01,2.448067e+01
1561,2000-02-10 21:53:00.430000,249.628000,2.531640e+01,2.518727e+01,2.531640e+01,2.518727e+01,2.473747e+01,2.446268e+01
1562,2000-02-10 21:53:00.590000,249.788000,2.544537e+01,2.516687e+01,2.514646e+01,2.507841e+01,2.486034e+01,2.444633e+01
1563,2000-02-10 21:53:00.750000,249.948000,2.526884e+01,2.513966e+01,2.511244e+01,2.511924e+01,2.467599e+01,2.444009e+01
1564,2000-02-10 21:53:00.910000,250.108000,2.526884e+01,2.514646e+01,2.511244e+01,2.513285e+01,2.471015e+01,2.442687e+01
1565,2000-02-10 21:53:01.070000,250.268000,2.525525e+01,2.515326e+01,2.507160e+01,2.503755e+01,2.473064e+01,2.441183e+01
1566,2000-02-10 21:53:01.230000,250.428000,2.518047e+01,2.513966e+01,2.503755e+01,2.509883e+01,2.471698e+01,2.439790e+01
1567,2000-02-10 21:53:01.390000,250.588000,2.520767e+01,2.511244e+01,2.508521e+01,2.512605e+01,2.466915e+01,2.441571e+01
1568,2000-02-10 21:53:01.550000,250.748000,2.524166e+01,2.507160e+01,2.506479e+01,2.508521e+01,2.471698e+01,2.441321e+01
1569,2000-02-10 21:53:01.710000,250.908000,2.526884e+01,2.513966e+01,2.508521e+01,2.502393e+01,2.474430e+01,2.439921e+01
1570,2000-02-10 21:53:01.870000,251.068000,2.515326e+01,2.503074e+01,2.504436e+01,2.501031e+01,2.468282e+01,2.439127e+01
1571,2000-02-10 21:53:02.030000,251.228000,2.520087e+01,2.503074e+01,2.501031e+01,2.505798e+01,2.467599e+01,2.438346e+01
1572,2000-02-10 21:53:02.190000,251.388000,2.512605e+01,2.502393e+01,2.516006e+01,2.503755e+01,2.474430e+01,2.437453e+01
1573,2000-02-10 21:53:02.350000,251.548000,2.510563e+01,2.504436e+01,2.502393e+01,2.504436e+01,2.460763e+01,2.435310e+01
1574,2000-02-10 21:53:02.510000,251.708000,2.520767e+01,2.506479e+01,2.492853e+01,2.505117e+01,2.462130e+01,2.433777e+01
1575,2000-02-10 21:53:02.672000,251.870000,2.507160e+01,2.503755e+01,2.496943e+01,2.498987e+01,2.462130e+01,2.432909e+01
1576,2000-02-10 21:53:02.830000,252.028000,2.507160e+01,2.501031e+01,2.494898e+01,2.496943e+01,2.459395e+01,2.431538e+01
1577,2000-02-10 21:53:02.990000,252.188000,2.505117e+01,2.495580e+01,2.490808e+01,2.493535e+01,2.464181e+01,2.429829e+01
1578,2000-02-10 21:53:03.150000,252.348000,2.498306e+01,2.494898e+01,2.490126e+01,2.494217e+01,2.466232e+01,2.428400e+01
1579,2000-02-10 21:53:03.310000,252.508000,2.499668e+01,2.511924e+01,2.488762e+01,2.493535e+01,2.459395e+01,2.427946e+01
1580,2000-02-10 21:53:03.470000,252.668000,2.498306e+01,2.496261e+01,2.488762e+01,2.487398e+01,2.453238e+01,2.427264e+01
1581,2000-02-10 21:53:03.630000,252.828000,2.495580e+01,2.497624e+01,2.485351e+01,2.487398e+01,2.453238e+01,2.425826e+01
1582,2000-02-10 21:53:03.790000,252.988000,2.500350e+01,2.488762e+01,2.483987e+01,2.484669e+01,2.454607e+01,2.425486e+01
1583,2000-02-10 21:53:03.950000,253.148000,2.495580e+01,2.492853e+01,2.477844e+01,2.481257e+01,2.451869e+01,2.423818e+01
1584,2000-02-10 21:53:04.110000,253.308000,2.490808e+01,2.485351e+01,2.483305e+01,2.484669e+01,2.451869e+01,2.422650e+01
1585,2000-02-10 21:53:04.270000,253.468000,2.494898e+01,2.498987e+01,2.479892e+01,2.480575e+01,2.451185e+01,2.422450e+01
1586,2000-02-10 21:53:04.430000,253.628000,2.493535e+01,2.482622e+01,2.472381e+01,2.485351e+01,2.446393e+01,2.418778e+01
1587,2000-02-10 21:53:04.591000,253.789000,2.497624e+01,2.475796e+01,2.477844e+01,2.482622e+01,2.444338e+01,2.417244e+01
1588,2000-02-10 21:53:04.751000,253.949000,2.498987e+01,2.484669e+01,2.476479e+01,2.477844e+01,2.447077e+01,2.419297e+01
1589,2000-02-10 21:53:04.911000,254.109000,2.496261e+01,2.480575e+01,2.473064e+01,2.473064e+01,2.446393e+01,2.418706e+01
1590,2000-02-10 21:53:05.071000,254.269000,2.496943e+01,2.481940e+01,2.478527e+01,2.478527e+01,2.442968e+01,2.418094e+01
1591,2000-02-10 21:53:05.231000,254.429000,2.486716e+01,2.479892e+01,2.471015e+01,2.475113e+01,2.442283e+01,2.417327e+01
1592,2000-02-10 21:53:05.391000,254.589000,2.485351e+01,2.477844e+01,2.468965e+01,2.479210e+01,2.448447e+01,2.417150e+01
1593,2000-02-10 21:53:05.551000,254.749000,2.486716e+01,2.484669e+01,2.471015e+01,2.475113e+01,2.440228e+01,2.415662e+01
1594,2000-02-10 21:53:05.711000,254.909000,2.481940e+01,2.478527e+01,2.472381e+01,2.471015e+01,2.440228e+01,2.414333e+01
1595,2000-02-10 21:53:05.871000,255.069000,2.483305e+01,2.475113e+01,2.487398e+01,2.465549e+01,2.442968e+01,2.413204e+01
1596,2000-02-10 21:53:06.031000,255.229000,2.479892e+01,2.473064e+01,2.473747e+01,2.466232e+01,2.439543e+01,2.411809e+01
1597,2000-02-10 21:53:06.191000,255.389000,2.481257e+01,2.474430e+01,2.461447e+01,2.467599e+01,2.436802e+01,2.410966e+01
1598,2000-02-10 21:53:06.351000,255.549000,2.477162e+01,2.472381e+01,2.467599e+01,2.463498e+01,2.437487e+01,2.410216e+01
1599,2000-02-10 21:53:06.511000,255.709000,2.474430e+01,2.471698e+01,2.464181e+01,2.462814e+01,2.442968e+01,2.409230e+01
1600,2000-02-10 21:53:06.671000,255.869000,2.476479e+01,2.475796e+01,2.471698e+01,2.468282e+01,2.442968e+01,2.408226e+01
1601,2000-02-10 21:53:06.831000,256.029000,2.492171e+01,2.481257e+01,2.462814e+01,2.470332e+01,2.438172e+01,2.412779e+01
1602,2000-02-10 21:53:06.991000,256.189000,2.479210e+01,2.481940e+01,2.468965e+01,2.460763e+01,2.443653e+01,2.412941e+01
1603,2000-02-10 21:53:07.151000,256.349000,2.480575e+01,2.475113e+01,2.468282e+01,2.468965e+01,2.453238e+01,2.412176e+01
1604,2000-02-10 21:53:07.311000,256.509000,2.480575e+01,2.473747e+01,2.464181e+01,2.470332e+01,2.442968e+01,2.411696e+01
1605,2000-02-10 21:53:07.471000,256.669000,2.482622e+01,2.471015e+01,2.462814e+01,2.459395e+01,2.437487e+01,2.410892e+01
1606,2000-02-10 21:53:07.631000,256.829000,2.485351e+01,2.471015e+01,2.469649e+01,2.465549e+01,2.437487e+01,2.410396e+01
1607,2000-02-10 21:53:07.791000,256.989000,2.478527e+01,2.467599e+01,2.460079e+01,2.465549e+01,2.437487e+01,2.409323e+01
1608,2000-02-10 21:53:07.951000,257.149000,2.475796e+01,2.487398e+01,2.458711e+01,2.464865e+01,2.445023e+01,2.409274e+01
1609,2000-02-10 21:53:08.111000,257.309000,2.477844e+01,2.471698e+01,2.453922e+01,2.460763e+01,2.440228e+01,2.408227e+01
1610,2000-02-10 21:53:08.271000,257.469000,2.469649e+01,2.475113e+01,2.474430e+01,2.470332e+01,2.442968e+01,2.407453e+01
1611,2000-02-10 21:53:08.431000,257.629000,2.464181e+01,2.470332e+01,2.455975e+01,2.457343e+01,2.435431e+01,2.406634e+01
1612,2000-02-10 21:53:08.591000,257.789000,2.470332e+01,2.463498e+01,2.453238e+01,2.461447e+01,2.438172e+01,2.406169e+01
1613,2000-02-10 21:53:08.751000,257.949000,2.469649e+01,2.461447e+01,2.458711e+01,2.467599e+01,2.432003e+01,2.404479e+01
1614,2000-02-10 21:53:08.911000,258.109000,2.477162e+01,2.465549e+01,2.453922e+01,2.455975e+01,2.432689e+01,2.404076e+01
1615,2000-02-10 21:53:09.071000,258.269000,2.470332e+01,2.467599e+01,2.455975e+01,2.459395e+01,2.432689e+01,2.406905e+01
1616,2000-02-10 21:53:09.231000,258.429000,2.475796e+01,2.472381e+01,2.461447e+01,2.462814e+01,2.449816e+01,2.410318e+01
1617,2000-02-10 21:53:09.391000,258.589000,2.489444e+01,2.477844e+01,2.473064e+01,2.464181e+01,2.453922e+01,2.408521e+01
1618,2000-02-10 21:53:09.551000,258.749000,2.468965e+01,2.466915e+01,2.458711e+01,2.462130e+01,2.439543e+01,2.407269e+01
1619,2000-02-10 21:53:09.711000,258.909000,2.468965e+01,2.469649e+01,2.459395e+01,2.457343e+01,2.436802e+01,2.406211e+01
1620,2000-02-10 21:53:09.871000,259.069000,2.468965e+01,2.470332e+01,2.469649e+01,2.455975e+01,2.436116e+01,2.405665e+01
1621,2000-02-10 21:53:10.031000,259.229000,2.466915e+01,2.460763e+01,2.451869e+01,2.452554e+01,2.445023e+01,2.405245e+01
1622,2000-02-10 21:53:10.192000,259.390000,2.463498e+01,2.465549e+01,2.453922e+01,2.453922e+01,2.441598e+01,2.405854e+01
1623,2000-02-10 21:53:10.351000,259.549000,2.469649e+01,2.468282e+01,2.455291e+01,2.455291e+01,2.436116e+01,2.408941e+01
1624,2000-02-10 21:53:10.511000,259.709000,2.472381e+01,2.465549e+01,2.473747e+01,2.455291e+01,2.438858e+01,2.408299e+01
1625,2000-02-10 21:53:10.671000,259.869000,2.467599e+01,2.462814e+01,2.460763e+01,2.452554e+01,2.432003e+01,2.407280e+01
1626,2000-02-10 21:53:10.831000,260.029000,2.466915e+01,2.468282e+01,2.464865e+01,2.452554e+01,2.434060e+01,2.406250e+01
1627,2000-02-10 21:53:10.991000,260.189000,2.463498e+01,2.465549e+01,2.454607e+01,2.453922e+01,2.436802e+01,2.406280e+01
1628,2000-02-10 21:53:11.151000,260.349000,2.473064e+01,2.470332e+01,2.457343e+01,2.456659e+01,2.440228e+01,2.405069e+01
1629,2000-02-10 21:53:11.311000,260.509000,2.455975e+01,2.453238e+01,2.455291e+01,2.455291e+01,2.432003e+01,2.401408e+01
1630,2000-02-10 21:53:11.471000,260.669000,2.466232e+01,2.453238e+01,2.443653e+01,2.445708e+01,2.425143e+01,2.398083e+01
1631,2000-02-10 21:53:11.631000,260.829000,2.455291e+01,2.462130e+01,2.439543e+01,2.449131e+01,2.425830e+01,2.397213e+01
1632,2000-02-10 21:53:11.791000,260.989000,2.460079e+01,2.463498e+01,2.451185e+01,2.447077e+01,2.433374e+01,2.396382e+01
1633,2000-02-10 21:53:11.951000,261.149000,2.455975e+01,2.458027e+01,2.442968e+01,2.445023e+01,2.423085e+01,2.395479e+01
1634,2000-02-10 21:53:12.111000,261.309000,2.461447e+01,2.453238e+01,2.445708e+01,2.437487e+01,2.422398e+01,2.394550e+01
1635,2000-02-10 21:53:12.271000,261.469000,2.460079e+01,2.445708e+01,2.447762e+01,2.440228e+01,2.427888e+01,2.393604e+01
1636,2000-02-10 21:53:12.431000,261.629000,2.447762e+01,2.447077e+01,2.436116e+01,2.438858e+01,2.421712e+01,2.392677e+01
1637,2000-02-10 21:53:12.591000,261.789000,2.451185e+01,2.448447e+01,2.439543e+01,2.441598e+01,2.427888e+01,2.391766e+01
1638,2000-02-10 21:53:12.751000,261.949000,2.445708e+01,2.442968e+01,2.432689e+01,2.446393e+01,2.421712e+01,2.391104e+01
1639,2000-02-10 21:53:12.911000,262.109000,2.454607e+01,2.441598e+01,2.434745e+01,2.434745e+01,2.416220e+01,2.390038e+01
1640,2000-02-10 21:53:13.071000,262.269000,2.445708e+01,2.439543e+01,2.433374e+01,2.438172e+01,2.423771e+01,2.389469e+01
1641,2000-02-10 21:53:13.231000,262.429000,2.447762e+01,2.441598e+01,2.435431e+01,2.430631e+01,2.415533e+01,2.388831e+01
1642,2000-02-10 21:53:13.392000,262.590000,2.450500e+01,2.449816e+01,2.444338e+01,2.436802e+01,2.421026e+01,2.392671e+01
1643,2000-02-10 21:53:13.552000,262.750000,2.455291e+01,2.450500e+01,2.454607e+01,2.443653e+01,2.422398e+01,2.394338e+01
1644,2000-02-10 21:53:13.712000,262.910000,2.454607e+01,2.454607e+01,2.434060e+01,2.438858e+01,2.427202e+01,2.393633e+01
1645,2000-02-10 21:53:13.872000,263.070000,2.455975e+01,2.449131e+01,2.442968e+01,2.436116e+01,2.418280e+01,2.392670e+01
1646,2000-02-10 21:53:14.032000,263.230000,2.450500e+01,2.452554e+01,2.438172e+01,2.443653e+01,2.417593e+01,2.392459e+01
1647,2000-02-10 21:53:14.192000,263.390000,2.455291e+01,2.441598e+01,2.434745e+01,2.440228e+01,2.416220e+01,2.392025e+01
1648,2000-02-10 21:53:14.352000,263.550000,2.449816e+01,2.449131e+01,2.432689e+01,2.439543e+01,2.418966e+01,2.391361e+01
1649,2000-02-10 21:53:14.512000,263.710000,2.445708e+01,2.442968e+01,2.425830e+01,2.433374e+01,2.416906e+01,2.389353e+01
1650,2000-02-10 21:53:14.672000,263.870000,2.442283e+01,2.442283e+01,2.429259e+01,2.435431e+01,2.423085e+01,2.389811e+01
1651,2000-02-10 21:53:14.832000,264.030000,2.442283e+01,2.443653e+01,2.427202e+01,2.434745e+01,2.420339e+01,2.391131e+01
1652,2000-02-10 21:53:14.992000,264.190000,2.442283e+01,2.448447e+01,2.434060e+01,2.439543e+01,2.424457e+01,2.391062e+01
1653,2000-02-10 21:53:15.152000,264.350000,2.449131e+01,2.437487e+01,2.425143e+01,2.429945e+01,2.418966e+01,2.389972e+01
1654,2000-02-10 21:53:15.312000,264.510000,2.440228e+01,2.450500e+01,2.438858e+01,2.433374e+01,2.423085e+01,2.389724e+01
1655,2000-02-10 21:53:15.472000,264.670000,2.441598e+01,2.438172e+01,2.427202e+01,2.430631e+01,2.420339e+01,2.388638e+01
1656,2000-02-10 21:53:15.632000,264.830000,2.443653e+01,2.445023e+01,2.425830e+01,2.427888e+01,2.416906e+01,2.388019e+01
1657,2000-02-10 21:53:15.792000,264.990000,2.447762e+01,2.438858e+01,2.428574e+01,2.425830e+01,2.418280e+01,2.387895e+01
1658,2000-02-10 21:53:15.952000,265.150000,2.447077e+01,2.437487e+01,2.423085e+01,2.432003e+01,2.419653e+01,2.387172e+01
1659,2000-02-10 21:53:16.112000,265.310000,2.432689e+01,2.432003e+01,2.427202e+01,2.437487e+01,2.411411e+01,2.383247e+01
1660,2000-02-10 21:53:16.272000,265.470000,2.436116e+01,2.436802e+01,2.416220e+01,2.439543e+01,2.413472e+01,2.381707e+01
1661,2000-02-10 21:53:16.432000,265.630000,2.434745e+01,2.433374e+01,2.418280e+01,2.421712e+01,2.405913e+01,2.380751e+01
1662,2000-02-10 21:53:16.592000,265.790000,2.432003e+01,2.428574e+01,2.419653e+01,2.424457e+01,2.406601e+01,2.379951e+01
1663,2000-02-10 21:53:16.752000,265.950000,2.429259e+01,2.431317e+01,2.419653e+01,2.416906e+01,2.407288e+01,2.378956e+01
1664,2000-02-10 21:53:16.912000,266.110000,2.430631e+01,2.427202e+01,2.415533e+01,2.424457e+01,2.408663e+01,2.378108e+01
1665,2000-02-10 21:53:17.072000,266.270000,2.427888e+01,2.430631e+01,2.417593e+01,2.423771e+01,2.407288e+01,2.377463e+01
1666,2000-02-10 21:53:17.232000,266.430000,2.435431e+01,2.425143e+01,2.411411e+01,2.421026e+01,2.409350e+01,2.376632e+01
1667,2000-02-10 21:53:17.392000,266.590000,2.432003e+01,2.429259e+01,2.413472e+01,2.421026e+01,2.403851e+01,2.376523e+01
1668,2000-02-10 21:53:17.552000,266.750000,2.437487e+01,2.423771e+01,2.410037e+01,2.427888e+01,2.409350e+01,2.375511e+01
1669,2000-02-10 21:53:17.712000,266.910000,2.427202e+01,2.420339e+01,2.414159e+01,2.421026e+01,2.411411e+01,2.374671e+01
1670,2000-02-10 21:53:17.872000,267.070000,2.422398e+01,2.432003e+01,2.409350e+01,2.414846e+01,2.404538e+01,2.373789e+01
1671,2000-02-10 21:53:18.032000,267.230000,2.427888e+01,2.423771e+01,2.414846e+01,2.411411e+01,2.412098e+01,2.373050e+01
1672,2000-02-10 21:53:18.192000,267.390000,2.418280e+01,2.423085e+01,2.402476e+01,2.403163e+01,2.407288e+01,2.369599e+01
1673,2000-02-10 21:53:18.352000,267.550000,2.418966e+01,2.423771e+01,2.398349e+01,2.409350e+01,2.414846e+01,2.368669e+01
1674,2000-02-10 21:53:18.512000,267.710000,2.417593e+01,2.416906e+01,2.403851e+01,2.407975e+01,2.410037e+01,2.368523e+01
1675,2000-02-10 21:53:18.672000,267.870000,2.416906e+01,2.414159e+01,2.402476e+01,2.414846e+01,2.398349e+01,2.367465e+01
1676,2000-02-10 21:53:18.832000,268.030000,2.418280e+01,2.415533e+01,2.400413e+01,2.405913e+01,2.406601e+01,2.366496e+01
1677,2000-02-10 21:53:18.992000,268.190000,2.418966e+01,2.412785e+01,2.399037e+01,2.407975e+01,2.401100e+01,2.365490e+01
1678,2000-02-10 21:53:19.152000,268.350000,2.412785e+01,2.418966e+01,2.398349e+01,2.411411e+01,2.396285e+01,2.364764e+01
1679,2000-02-10 21:53:19.312000,268.510000,2.415533e+01,2.421026e+01,2.401788e+01,2.404538e+01,2.394221e+01,2.364103e+01
1680,2000-02-10 21:53:19.472000,268.670000,2.419653e+01,2.418280e+01,2.403163e+01,2.404538e+01,2.397661e+01,2.364184e+01
1681,2000-02-10 21:53:19.632000,268.830000,2.416220e+01,2.410724e+01,2.401100e+01,2.412785e+01,2.403163e+01,2.363309e+01
1682,2000-02-10 21:53:19.792000,268.990000,2.411411e+01,2.420339e+01,2.399725e+01,2.417593e+01,2.392844e+01,2.362664e+01
1683,2000-02-10 21:53:19.952000,269.150000,2.409350e+01,2.410037e+01,2.403163e+01,2.413472e+01,2.392844e+01,2.362442e+01
1684,2000-02-10 21:53:20.112000,269.310000,2.412098e+01,2.419653e+01,2.398349e+01,2.405226e+01,2.395597e+01,2.363109e+01
1685,2000-02-10 21:53:20.272000,269.470000,2.423085e+01,2.412098e+01,2.398349e+01,2.413472e+01,2.391467e+01,2.364994e+01
1686,2000-02-10 21:53:20.432000,269.630000,2.416220e+01,2.414159e+01,2.401100e+01,2.418966e+01,2.394221e+01,2.366605e+01
1687,2000-02-10 21:53:20.592000,269.790000,2.410037e+01,2.420339e+01,2.402476e+01,2.412098e+01,2.405226e+01,2.366126e+01
1688,2000-02-10 21:53:20.752000,269.950000,2.425143e+01,2.409350e+01,2.403163e+01,2.407288e+01,2.399725e+01,2.365306e+01
1689,2000-02-10 21:53:20.912000,270.110000,2.410724e+01,2.407288e+01,2.396285e+01,2.405226e+01,2.393532e+01,2.364525e+01
1690,2000-02-10 21:53:21.072000,270.270000,2.412098e+01,2.408663e+01,2.404538e+01,2.405913e+01,2.390779e+01,2.363880e+01
1691,2000-02-10 21:53:21.232000,270.430000,2.421026e+01,2.417593e+01,2.399725e+01,2.404538e+01,2.392156e+01,2.362663e+01
