frame,abstime,reltime,april16_microphoneBoardE_2.seq:Rectangle 1 [C]:max,april16_microphoneBoardE_2.seq:Polygon 1 [C]:max,april16_microphoneBoardE_2.seq:Rectangle 2 [C]:max,april16_microphoneBoardE_2.seq:Rectangle 3 [C]:max,april16_microphoneBoardE_2.seq:Rectangle 4 [C]:max,april16_microphoneBoardE_2.seq:Rectangle 5 [C]:mean
876,2000-02-16 06:13:43.426000,140.014000,2.773382e+01,2.831652e+01,2.860669e+01,2.829671e+01,2.645809e+01,2.602189e+01
877,2000-02-16 06:13:43.586000,140.174000,2.773382e+01,2.830331e+01,2.859352e+01,2.823063e+01,2.647824e+01,2.601912e+01
878,2000-02-16 06:13:43.746000,140.334000,2.771390e+01,2.839573e+01,2.861987e+01,2.829010e+01,2.648496e+01,2.601851e+01
879,2000-02-16 06:13:43.906000,140.494000,2.772054e+01,2.836934e+01,2.868570e+01,2.822403e+01,2.646481e+01,2.602192e+01
880,2000-02-16 06:13:44.066000,140.654000,2.772054e+01,2.828349e+01,2.853422e+01,2.825046e+01,2.644465e+01,2.602361e+01
881,2000-02-16 06:13:44.226000,140.814000,2.775373e+01,2.827028e+01,2.854740e+01,2.826368e+01,2.641776e+01,2.602181e+01
882,2000-02-16 06:13:44.386000,140.974000,2.774046e+01,2.823724e+01,2.858035e+01,2.821081e+01,2.639087e+01,2.601972e+01
883,2000-02-16 06:13:44.546000,141.134000,2.776701e+01,2.819759e+01,2.865937e+01,2.823063e+01,2.651855e+01,2.602854e+01
884,2000-02-16 06:13:44.707000,141.295000,2.773382e+01,2.825707e+01,2.855399e+01,2.822403e+01,2.653197e+01,2.603366e+01
885,2000-02-16 06:13:44.866000,141.454000,2.774046e+01,2.833633e+01,2.854081e+01,2.825046e+01,2.649840e+01,2.603449e+01
886,2000-02-16 06:13:45.026000,141.614000,2.770061e+01,2.835613e+01,2.857376e+01,2.823724e+01,2.647153e+01,2.603214e+01
887,2000-02-16 06:13:45.186000,141.774000,2.773382e+01,2.852763e+01,2.853422e+01,2.822403e+01,2.645137e+01,2.602741e+01
888,2000-02-16 06:13:45.346000,141.934000,2.774046e+01,2.832973e+01,2.861328e+01,2.820420e+01,2.645809e+01,2.602833e+01
889,2000-02-16 06:13:45.506000,142.094000,2.776037e+01,2.829010e+01,2.859352e+01,2.823724e+01,2.645137e+01,2.603193e+01
890,2000-02-16 06:13:45.667000,142.255000,2.779355e+01,2.835613e+01,2.863304e+01,2.826368e+01,2.643793e+01,2.606001e+01
891,2000-02-16 06:13:45.827000,142.415000,2.782010e+01,2.830331e+01,2.857376e+01,2.827028e+01,2.649168e+01,2.606385e+01
892,2000-02-16 06:13:45.987000,142.575000,2.776701e+01,2.836273e+01,2.860011e+01,2.825046e+01,2.648496e+01,2.606834e+01
893,2000-02-16 06:13:46.147000,142.735000,2.782673e+01,2.832312e+01,2.860669e+01,2.827689e+01,2.646481e+01,2.606538e+01
894,2000-02-16 06:13:46.307000,142.895000,2.776037e+01,2.831652e+01,2.861987e+01,2.827689e+01,2.645809e+01,2.606516e+01
895,2000-02-16 06:13:46.467000,143.055000,2.783336e+01,2.830991e+01,2.858694e+01,2.828349e+01,2.647824e+01,2.607171e+01
896,2000-02-16 06:13:46.627000,143.215000,2.787316e+01,2.829671e+01,2.867912e+01,2.829671e+01,2.655883e+01,2.607443e+01
897,2000-02-16 06:13:46.787000,143.375000,2.781346e+01,2.828349e+01,2.869886e+01,2.834293e+01,2.646481e+01,2.606993e+01
898,2000-02-16 06:13:46.947000,143.535000,2.779355e+01,2.838254e+01,2.863962e+01,2.833633e+01,2.649840e+01,2.607099e+01
899,2000-02-16 06:13:47.107000,143.695000,2.778028e+01,2.834953e+01,2.867253e+01,2.836273e+01,2.651855e+01,2.607501e+01
900,2000-02-16 06:13:47.267000,143.855000,2.777365e+01,2.839573e+01,2.864620e+01,2.826368e+01,2.643793e+01,2.606844e+01
901,2000-02-16 06:13:47.427000,144.015000,2.784000e+01,2.835613e+01,2.865937e+01,2.830991e+01,2.648496e+01,2.606958e+01
902,2000-02-16 06:13:47.587000,144.175000,2.778028e+01,2.832973e+01,2.869228e+01,2.851445e+01,2.647824e+01,2.607493e+01
903,2000-02-16 06:13:47.747000,144.335000,2.780683e+01,2.831652e+01,2.856717e+01,2.830991e+01,2.647824e+01,2.607188e+01
904,2000-02-16 06:13:47.907000,144.495000,2.776701e+01,2.834293e+01,2.862645e+01,2.830991e+01,2.645809e+01,2.607333e+01
905,2000-02-16 06:13:48.067000,144.655000,2.779355e+01,2.838254e+01,2.865937e+01,2.832312e+01,2.651855e+01,2.606744e+01
906,2000-02-16 06:13:48.227000,144.815000,2.778692e+01,2.832312e+01,2.858035e+01,2.834293e+01,2.649168e+01,2.606856e+01
907,2000-02-16 06:13:48.387000,144.975000,2.781346e+01,2.834293e+01,2.862645e+01,2.837594e+01,2.646481e+01,2.607283e+01
908,2000-02-16 06:13:48.547000,145.135000,2.780019e+01,2.836934e+01,2.853422e+01,2.837594e+01,2.652526e+01,2.607652e+01
909,2000-02-16 06:13:48.707000,145.295000,2.779355e+01,2.833633e+01,2.862645e+01,2.830991e+01,2.649840e+01,2.607445e+01
910,2000-02-16 06:13:48.867000,145.455000,2.782010e+01,2.832973e+01,2.864620e+01,2.836934e+01,2.647824e+01,2.607662e+01
911,2000-02-16 06:13:49.027000,145.615000,2.780019e+01,2.834953e+01,2.860669e+01,2.834293e+01,2.653869e+01,2.608398e+01
912,2000-02-16 06:13:49.187000,145.775000,2.782010e+01,2.844851e+01,2.867253e+01,2.829671e+01,2.645809e+01,2.608799e+01
913,2000-02-16 06:13:49.347000,145.935000,2.778028e+01,2.839573e+01,2.866595e+01,2.830991e+01,2.653197e+01,2.608571e+01
914,2000-02-16 06:13:49.507000,146.095000,2.776037e+01,2.833633e+01,2.867253e+01,2.828349e+01,2.648496e+01,2.607918e+01
915,2000-02-16 06:13:49.667000,146.255000,2.781346e+01,2.834953e+01,2.873833e+01,2.835613e+01,2.649168e+01,2.607990e+01
916,2000-02-16 06:13:49.827000,146.415000,2.781346e+01,2.834293e+01,2.862645e+01,2.833633e+01,2.649840e+01,2.608117e+01
917,2000-02-16 06:13:49.987000,146.575000,2.778692e+01,2.834953e+01,2.870544e+01,2.832973e+01,2.651183e+01,2.608398e+01
918,2000-02-16 06:13:50.147000,146.735000,2.778028e+01,2.836934e+01,2.870544e+01,2.830991e+01,2.651183e+01,2.608278e+01
919,2000-02-16 06:13:50.307000,146.895000,2.777365e+01,2.832312e+01,2.869886e+01,2.830991e+01,2.651183e+01,2.608065e+01
920,2000-02-16 06:13:50.467000,147.055000,2.778028e+01,2.832973e+01,2.863304e+01,2.834293e+01,2.649168e+01,2.608597e+01
921,2000-02-16 06:13:50.627000,147.215000,2.778028e+01,2.842213e+01,2.871202e+01,2.827689e+01,2.645809e+01,2.608723e+01
922,2000-02-16 06:13:50.787000,147.375000,2.785326e+01,2.832312e+01,2.873833e+01,2.832312e+01,2.647153e+01,2.608521e+01
923,2000-02-16 06:13:50.947000,147.535000,2.782673e+01,2.831652e+01,2.871860e+01,2.834293e+01,2.646481e+01,2.608583e+01
924,2000-02-16 06:13:51.107000,147.695000,2.784663e+01,2.835613e+01,2.872518e+01,2.830331e+01,2.652526e+01,2.608887e+01
925,2000-02-16 06:13:51.267000,147.855000,2.782673e+01,2.841553e+01,2.876464e+01,2.831652e+01,2.649840e+01,2.610758e+01
926,2000-02-16 06:13:51.427000,148.015000,2.784663e+01,2.844851e+01,2.874491e+01,2.833633e+01,2.655212e+01,2.611276e+01
927,2000-02-16 06:13:51.587000,148.175000,2.780019e+01,2.844192e+01,2.870544e+01,2.839573e+01,2.653197e+01,2.611165e+01
928,2000-02-16 06:13:51.747000,148.335000,2.778028e+01,2.848808e+01,2.873176e+01,2.839573e+01,2.653197e+01,2.611422e+01
929,2000-02-16 06:13:51.907000,148.495000,2.780683e+01,2.847489e+01,2.878437e+01,2.835613e+01,2.650511e+01,2.611594e+01
930,2000-02-16 06:13:52.067000,148.655000,2.782673e+01,2.842213e+01,2.875807e+01,2.839573e+01,2.653197e+01,2.612159e+01
931,2000-02-16 06:13:52.227000,148.815000,2.780683e+01,2.842872e+01,2.879095e+01,2.838254e+01,2.655212e+01,2.612026e+01
932,2000-02-16 06:13:52.387000,148.975000,2.780683e+01,2.846170e+01,2.869228e+01,2.829671e+01,2.653869e+01,2.611248e+01
933,2000-02-16 06:13:52.547000,149.135000,2.778692e+01,2.843532e+01,2.870544e+01,2.836934e+01,2.659910e+01,2.611179e+01
934,2000-02-16 06:13:52.707000,149.295000,2.777365e+01,2.845511e+01,2.873833e+01,2.836273e+01,2.651183e+01,2.610875e+01
935,2000-02-16 06:13:52.867000,149.455000,2.784663e+01,2.836273e+01,2.867912e+01,2.838914e+01,2.649168e+01,2.610840e+01
936,2000-02-16 06:13:53.027000,149.615000,2.782010e+01,2.837594e+01,2.868570e+01,2.830331e+01,2.645809e+01,2.611870e+01
937,2000-02-16 06:13:53.187000,149.775000,2.783336e+01,2.834293e+01,2.866595e+01,2.833633e+01,2.655212e+01,2.611870e+01
938,2000-02-16 06:13:53.347000,149.935000,2.782673e+01,2.842213e+01,2.867912e+01,2.838254e+01,2.655883e+01,2.612116e+01
939,2000-02-16 06:13:53.507000,150.095000,2.780683e+01,2.835613e+01,2.875807e+01,2.850127e+01,2.655212e+01,2.611607e+01
940,2000-02-16 06:13:53.667000,150.255000,2.785989e+01,2.834293e+01,2.865937e+01,2.829010e+01,2.653869e+01,2.611733e+01
941,2000-02-16 06:13:53.829000,150.417000,2.787979e+01,2.842213e+01,2.867912e+01,2.831652e+01,2.655883e+01,2.611673e+01
942,2000-02-16 06:13:53.987000,150.575000,2.780683e+01,2.835613e+01,2.871202e+01,2.835613e+01,2.653869e+01,2.611175e+01
943,2000-02-16 06:13:54.147000,150.735000,2.785326e+01,2.836273e+01,2.871202e+01,2.835613e+01,2.650511e+01,2.611252e+01
944,2000-02-16 06:13:54.307000,150.895000,2.786653e+01,2.854081e+01,2.867253e+01,2.829010e+01,2.657897e+01,2.611950e+01
945,2000-02-16 06:13:54.467000,151.055000,2.782673e+01,2.836934e+01,2.870544e+01,2.835613e+01,2.651183e+01,2.611963e+01
946,2000-02-16 06:13:54.627000,151.215000,2.782010e+01,2.841553e+01,2.874491e+01,2.831652e+01,2.643793e+01,2.609669e+01
947,2000-02-16 06:13:54.787000,151.375000,2.778028e+01,2.836273e+01,2.863962e+01,2.830991e+01,2.647824e+01,2.609721e+01
948,2000-02-16 06:13:54.947000,151.535000,2.779355e+01,2.837594e+01,2.873176e+01,2.829671e+01,2.648496e+01,2.610241e+01
949,2000-02-16 06:13:55.107000,151.695000,2.777365e+01,2.835613e+01,2.865279e+01,2.833633e+01,2.648496e+01,2.610215e+01
950,2000-02-16 06:13:55.268000,151.856000,2.776037e+01,2.832312e+01,2.869228e+01,2.832312e+01,2.650511e+01,2.610040e+01
951,2000-02-16 06:13:55.428000,152.016000,2.776037e+01,2.836273e+01,2.866595e+01,2.836273e+01,2.654540e+01,2.609536e+01
952,2000-02-16 06:13:55.588000,152.176000,2.780019e+01,2.832312e+01,2.864620e+01,2.831652e+01,2.656554e+01,2.609477e+01
953,2000-02-16 06:13:55.748000,152.336000,2.781346e+01,2.829671e+01,2.868570e+01,2.832973e+01,2.648496e+01,2.609380e+01
954,2000-02-16 06:13:55.908000,152.496000,2.782673e+01,2.841553e+01,2.864620e+01,2.832973e+01,2.651183e+01,2.608907e+01
955,2000-02-16 06:13:56.068000,152.656000,2.784000e+01,2.840233e+01,2.879095e+01,2.834953e+01,2.649840e+01,2.609837e+01
956,2000-02-16 06:13:56.228000,152.816000,2.776701e+01,2.837594e+01,2.867912e+01,2.834293e+01,2.645809e+01,2.606776e+01
957,2000-02-16 06:13:56.388000,152.976000,2.774709e+01,2.829010e+01,2.865279e+01,2.831652e+01,2.645137e+01,2.606539e+01
958,2000-02-16 06:13:56.548000,153.136000,2.776701e+01,2.841553e+01,2.865937e+01,2.826368e+01,2.649168e+01,2.606267e+01
959,2000-02-16 06:13:56.708000,153.296000,2.775373e+01,2.834293e+01,2.864620e+01,2.832312e+01,2.647824e+01,2.606213e+01
960,2000-02-16 06:13:56.868000,153.456000,2.778028e+01,2.830331e+01,2.869228e+01,2.831652e+01,2.646481e+01,2.606232e+01
961,2000-02-16 06:13:57.028000,153.616000,2.776701e+01,2.833633e+01,2.868570e+01,2.832973e+01,2.654540e+01,2.606624e+01
962,2000-02-16 06:13:57.188000,153.776000,2.776037e+01,2.833633e+01,2.863304e+01,2.826368e+01,2.652526e+01,2.606808e+01
963,2000-02-16 06:13:57.348000,153.936000,2.776701e+01,2.837594e+01,2.863304e+01,2.826368e+01,2.647824e+01,2.605672e+01
964,2000-02-16 06:13:57.508000,154.096000,2.774709e+01,2.834953e+01,2.860669e+01,2.827689e+01,2.645809e+01,2.605420e+01
965,2000-02-16 06:13:57.668000,154.256000,2.778692e+01,2.831652e+01,2.865279e+01,2.830331e+01,2.640432e+01,2.604979e+01
966,2000-02-16 06:13:57.828000,154.416000,2.772718e+01,2.829671e+01,2.864620e+01,2.829010e+01,2.643793e+01,2.605143e+01
967,2000-02-16 06:13:57.988000,154.576000,2.778028e+01,2.830331e+01,2.870544e+01,2.832973e+01,2.645809e+01,2.604854e+01
968,2000-02-16 06:13:58.148000,154.736000,2.769397e+01,2.827028e+01,2.865937e+01,2.831652e+01,2.645809e+01,2.604737e+01
969,2000-02-16 06:13:58.308000,154.896000,2.774709e+01,2.830331e+01,2.858035e+01,2.825046e+01,2.645809e+01,2.604289e+01
970,2000-02-16 06:13:58.468000,155.056000,2.776701e+01,2.830331e+01,2.864620e+01,2.829010e+01,2.648496e+01,2.604958e+01
971,2000-02-16 06:13:58.628000,155.216000,2.770725e+01,2.830991e+01,2.862645e+01,2.825046e+01,2.640432e+01,2.604753e+01
972,2000-02-16 06:13:58.788000,155.376000,2.774046e+01,2.832973e+01,2.860011e+01,2.828349e+01,2.642449e+01,2.604627e+01
973,2000-02-16 06:13:58.948000,155.536000,2.772718e+01,2.828349e+01,2.866595e+01,2.827028e+01,2.646481e+01,2.605096e+01
974,2000-02-16 06:13:59.108000,155.696000,2.777365e+01,2.835613e+01,2.863962e+01,2.829671e+01,2.645137e+01,2.605460e+01
975,2000-02-16 06:13:59.268000,155.856000,2.776037e+01,2.832973e+01,2.862645e+01,2.832973e+01,2.647153e+01,2.605914e+01
976,2000-02-16 06:13:59.428000,156.016000,2.774046e+01,2.834293e+01,2.865279e+01,2.842213e+01,2.643793e+01,2.605446e+01
977,2000-02-16 06:13:59.588000,156.176000,2.776037e+01,2.835613e+01,2.859352e+01,2.825046e+01,2.648496e+01,2.605318e+01
978,2000-02-16 06:13:59.748000,156.336000,2.772054e+01,2.837594e+01,2.858035e+01,2.830991e+01,2.656554e+01,2.605553e+01
979,2000-02-16 06:13:59.908000,156.496000,2.773382e+01,2.834293e+01,2.859352e+01,2.825707e+01,2.651855e+01,2.604580e+01
980,2000-02-16 06:14:00.068000,156.656000,2.770725e+01,2.831652e+01,2.856717e+01,2.829671e+01,2.651183e+01,2.604276e+01
981,2000-02-16 06:14:00.228000,156.816000,2.776701e+01,2.839573e+01,2.857376e+01,2.829010e+01,2.647824e+01,2.604360e+01
982,2000-02-16 06:14:00.388000,156.976000,2.772054e+01,2.831652e+01,2.862645e+01,2.831652e+01,2.646481e+01,2.605133e+01
983,2000-02-16 06:14:00.548000,157.136000,2.775373e+01,2.850786e+01,2.865279e+01,2.825046e+01,2.663265e+01,2.605103e+01
984,2000-02-16 06:14:00.708000,157.296000,2.774709e+01,2.832973e+01,2.858694e+01,2.827028e+01,2.649168e+01,2.604972e+01
985,2000-02-16 06:14:00.868000,157.456000,2.780683e+01,2.827689e+01,2.858035e+01,2.832973e+01,2.651183e+01,2.605792e+01
986,2000-02-16 06:14:01.028000,157.616000,2.773382e+01,2.837594e+01,2.860011e+01,2.828349e+01,2.647824e+01,2.605500e+01
987,2000-02-16 06:14:01.188000,157.776000,2.776037e+01,2.840893e+01,2.860669e+01,2.824385e+01,2.644465e+01,2.605685e+01
988,2000-02-16 06:14:01.348000,157.936000,2.768069e+01,2.834293e+01,2.863962e+01,2.827689e+01,2.647824e+01,2.604640e+01
989,2000-02-16 06:14:01.508000,158.096000,2.782010e+01,2.839573e+01,2.862645e+01,2.830331e+01,2.650511e+01,2.604770e+01
990,2000-02-16 06:14:01.668000,158.256000,2.774046e+01,2.830991e+01,2.859352e+01,2.828349e+01,2.655883e+01,2.604690e+01
991,2000-02-16 06:14:01.828000,158.416000,2.772718e+01,2.833633e+01,2.862645e+01,2.828349e+01,2.652526e+01,2.605017e+01
992,2000-02-16 06:14:01.988000,158.576000,2.772718e+01,2.831652e+01,2.863962e+01,2.827689e+01,2.651855e+01,2.605118e+01
993,2000-02-16 06:14:02.148000,158.736000,2.774046e+01,2.829010e+01,2.860669e+01,2.829010e+01,2.643793e+01,2.605085e+01
994,2000-02-16 06:14:02.308000,158.896000,2.774046e+01,2.836273e+01,2.863962e+01,2.834293e+01,2.651183e+01,2.604512e+01
995,2000-02-16 06:14:02.468000,159.056000,2.773382e+01,2.829671e+01,2.861328e+01,2.827028e+01,2.646481e+01,2.605007e+01
996,2000-02-16 06:14:02.628000,159.216000,2.773382e+01,2.827689e+01,2.863304e+01,2.829010e+01,2.650511e+01,2.605137e+01
997,2000-02-16 06:14:02.788000,159.376000,2.774709e+01,2.826368e+01,2.864620e+01,2.832973e+01,2.649168e+01,2.604856e+01
998,2000-02-16 06:14:02.948000,159.536000,2.774709e+01,2.834953e+01,2.865279e+01,2.834293e+01,2.652526e+01,2.604721e+01
999,2000-02-16 06:14:03.108000,159.696000,2.776701e+01,2.830991e+01,2.867253e+01,2.840233e+01,2.649168e+01,2.605035e+01
1000,2000-02-16 06:14:03.268000,159.856000,2.776037e+01,2.830991e+01,2.863304e+01,2.825046e+01,2.649840e+01,2.605373e+01
1001,2000-02-16 06:14:03.428000,160.016000,2.777365e+01,2.839573e+01,2.863304e+01,2.832312e+01,2.649168e+01,2.605716e+01
1002,2000-02-16 06:14:03.588000,160.176000,2.778028e+01,2.832312e+01,2.859352e+01,2.830331e+01,2.651855e+01,2.604507e+01
1003,2000-02-16 06:14:03.748000,160.336000,2.775373e+01,2.834293e+01,2.863304e+01,2.829010e+01,2.647824e+01,2.605392e+01
1004,2000-02-16 06:14:03.908000,160.496000,2.776037e+01,2.834293e+01,2.862645e+01,2.834953e+01,2.651855e+01,2.605154e+01
1005,2000-02-16 06:14:04.068000,160.656000,2.773382e+01,2.837594e+01,2.864620e+01,2.827689e+01,2.659239e+01,2.604638e+01
1006,2000-02-16 06:14:04.228000,160.816000,2.776037e+01,2.841553e+01,2.868570e+01,2.827689e+01,2.649168e+01,2.606003e+01
1007,2000-02-16 06:14:04.388000,160.976000,2.772054e+01,2.829671e+01,2.871860e+01,2.824385e+01,2.649840e+01,2.605829e+01
1008,2000-02-16 06:14:04.548000,161.136000,2.772054e+01,2.831652e+01,2.864620e+01,2.827689e+01,2.647824e+01,2.605482e+01
1009,2000-02-16 06:14:04.708000,161.296000,2.773382e+01,2.837594e+01,2.865937e+01,2.832973e+01,2.652526e+01,2.605724e+01
1010,2000-02-16 06:14:04.869000,161.457000,2.774046e+01,2.830991e+01,2.877122e+01,2.833633e+01,2.656554e+01,2.605844e+01
1011,2000-02-16 06:14:05.029000,161.617000,2.787316e+01,2.830331e+01,2.862645e+01,2.836273e+01,2.644465e+01,2.606074e+01
1012,2000-02-16 06:14:05.189000,161.777000,2.770725e+01,2.840893e+01,2.865279e+01,2.829671e+01,2.653869e+01,2.605758e+01
1013,2000-02-16 06:14:05.349000,161.937000,2.774709e+01,2.827028e+01,2.856058e+01,2.834953e+01,2.659239e+01,2.605105e+01
1014,2000-02-16 06:14:05.509000,162.097000,2.775373e+01,2.835613e+01,2.869228e+01,2.827028e+01,2.647824e+01,2.606030e+01
1015,2000-02-16 06:14:05.669000,162.257000,2.775373e+01,2.833633e+01,2.865937e+01,2.829671e+01,2.647153e+01,2.606558e+01
1016,2000-02-16 06:14:05.829000,162.417000,2.776037e+01,2.830331e+01,2.863304e+01,2.830991e+01,2.645809e+01,2.605572e+01
1017,2000-02-16 06:14:05.989000,162.577000,2.773382e+01,2.832973e+01,2.866595e+01,2.832312e+01,2.649168e+01,2.605178e+01
1018,2000-02-16 06:14:06.149000,162.737000,2.768733e+01,2.834953e+01,2.875149e+01,2.829671e+01,2.644465e+01,2.604751e+01
1019,2000-02-16 06:14:06.309000,162.897000,2.774709e+01,2.832312e+01,2.868570e+01,2.831652e+01,2.647153e+01,2.606473e+01
1020,2000-02-16 06:14:06.469000,163.057000,2.774709e+01,2.831652e+01,2.875807e+01,2.840893e+01,2.649168e+01,2.606264e+01
1021,2000-02-16 06:14:06.629000,163.217000,2.770725e+01,2.830331e+01,2.863962e+01,2.834293e+01,2.654540e+01,2.606539e+01
1022,2000-02-16 06:14:06.789000,163.377000,2.776037e+01,2.834953e+01,2.863962e+01,2.825707e+01,2.652526e+01,2.606538e+01
1023,2000-02-16 06:14:06.949000,163.537000,2.778028e+01,2.832312e+01,2.871860e+01,2.830331e+01,2.647153e+01,2.606985e+01
1024,2000-02-16 06:14:07.109000,163.697000,2.776037e+01,2.830991e+01,2.871860e+01,2.827028e+01,2.658568e+01,2.606679e+01
1025,2000-02-16 06:14:07.269000,163.857000,2.774046e+01,2.832973e+01,2.877780e+01,2.830331e+01,2.655883e+01,2.606678e+01
1026,2000-02-16 06:14:07.429000,164.017000,2.778028e+01,2.832312e+01,2.868570e+01,2.829010e+01,2.651855e+01,2.606492e+01
1027,2000-02-16 06:14:07.589000,164.177000,2.775373e+01,2.837594e+01,2.865279e+01,2.830991e+01,2.646481e+01,2.606472e+01
1028,2000-02-16 06:14:07.749000,164.337000,2.773382e+01,2.833633e+01,2.869886e+01,2.836934e+01,2.653197e+01,2.606132e+01
1029,2000-02-16 06:14:07.909000,164.497000,2.774046e+01,2.831652e+01,2.860669e+01,2.830331e+01,2.644465e+01,2.606408e+01
1030,2000-02-16 06:14:08.069000,164.657000,2.776037e+01,2.830331e+01,2.863304e+01,2.829671e+01,2.648496e+01,2.606516e+01
1031,2000-02-16 06:14:08.229000,164.817000,2.780019e+01,2.835613e+01,2.867912e+01,2.832973e+01,2.657897e+01,2.606368e+01
1032,2000-02-16 06:14:08.389000,164.977000,2.781346e+01,2.833633e+01,2.863962e+01,2.832973e+01,2.653197e+01,2.606745e+01
1033,2000-02-16 06:14:08.549000,165.137000,2.783336e+01,2.832973e+01,2.872518e+01,2.829671e+01,2.655212e+01,2.606753e+01
1034,2000-02-16 06:14:08.709000,165.297000,2.779355e+01,2.834293e+01,2.872518e+01,2.834293e+01,2.650511e+01,2.607025e+01
1035,2000-02-16 06:14:08.869000,165.457000,2.774046e+01,2.832973e+01,2.869886e+01,2.832973e+01,2.651855e+01,2.607707e+01
1036,2000-02-16 06:14:09.029000,165.617000,2.782673e+01,2.833633e+01,2.875807e+01,2.831652e+01,2.652526e+01,2.607560e+01
1037,2000-02-16 06:14:09.189000,165.777000,2.779355e+01,2.832973e+01,2.867912e+01,2.833633e+01,2.646481e+01,2.607733e+01
1038,2000-02-16 06:14:09.349000,165.937000,2.775373e+01,2.834293e+01,2.864620e+01,2.827689e+01,2.648496e+01,2.607914e+01
1039,2000-02-16 06:14:09.509000,166.097000,2.774046e+01,2.842213e+01,2.867912e+01,2.832312e+01,2.650511e+01,2.610336e+01
1040,2000-02-16 06:14:09.669000,166.257000,2.782010e+01,2.840893e+01,2.871860e+01,2.834293e+01,2.663265e+01,2.611255e+01
1041,2000-02-16 06:14:09.829000,166.417000,2.783336e+01,2.836934e+01,2.871860e+01,2.836934e+01,2.657226e+01,2.611026e+01
1042,2000-02-16 06:14:09.989000,166.577000,2.778692e+01,2.831652e+01,2.869886e+01,2.834293e+01,2.655883e+01,2.610824e+01
1043,2000-02-16 06:14:10.149000,166.737000,2.783336e+01,2.836934e+01,2.869228e+01,2.836273e+01,2.656554e+01,2.610784e+01
1044,2000-02-16 06:14:10.309000,166.897000,2.787979e+01,2.840893e+01,2.869886e+01,2.836934e+01,2.648496e+01,2.610593e+01
1045,2000-02-16 06:14:10.469000,167.057000,2.784000e+01,2.844851e+01,2.870544e+01,2.831652e+01,2.652526e+01,2.610383e+01
1046,2000-02-16 06:14:10.629000,167.217000,2.776037e+01,2.836273e+01,2.868570e+01,2.829671e+01,2.649840e+01,2.607532e+01
1047,2000-02-16 06:14:10.789000,167.377000,2.779355e+01,2.834293e+01,2.859352e+01,2.831652e+01,2.644465e+01,2.607085e+01
1048,2000-02-16 06:14:10.949000,167.537000,2.773382e+01,2.838914e+01,2.861328e+01,2.826368e+01,2.644465e+01,2.606610e+01
1049,2000-02-16 06:14:11.109000,167.697000,2.778692e+01,2.831652e+01,2.863962e+01,2.831652e+01,2.643793e+01,2.607407e+01
1050,2000-02-16 06:14:11.269000,167.857000,2.775373e+01,2.837594e+01,2.866595e+01,2.829010e+01,2.641776e+01,2.607519e+01
1051,2000-02-16 06:14:11.429000,168.017000,2.776037e+01,2.838914e+01,2.866595e+01,2.823724e+01,2.646481e+01,2.606792e+01
1052,2000-02-16 06:14:11.589000,168.177000,2.774046e+01,2.831652e+01,2.862645e+01,2.823724e+01,2.648496e+01,2.606960e+01
1053,2000-02-16 06:14:11.749000,168.337000,2.772718e+01,2.844851e+01,2.858035e+01,2.832312e+01,2.650511e+01,2.606787e+01
1054,2000-02-16 06:14:11.909000,168.497000,2.780019e+01,2.833633e+01,2.861328e+01,2.838254e+01,2.648496e+01,2.607093e+01
1055,2000-02-16 06:14:12.069000,168.657000,2.776037e+01,2.833633e+01,2.862645e+01,2.830991e+01,2.646481e+01,2.607615e+01
1056,2000-02-16 06:14:12.229000,168.817000,2.780019e+01,2.832312e+01,2.863304e+01,2.836273e+01,2.646481e+01,2.606137e+01
1057,2000-02-16 06:14:12.389000,168.977000,2.782010e+01,2.831652e+01,2.861987e+01,2.831652e+01,2.649168e+01,2.605869e+01
1058,2000-02-16 06:14:12.549000,169.137000,2.770725e+01,2.832973e+01,2.865937e+01,2.825707e+01,2.647824e+01,2.605893e+01
1059,2000-02-16 06:14:12.709000,169.297000,2.774046e+01,2.829010e+01,2.861328e+01,2.829671e+01,2.646481e+01,2.605441e+01
1060,2000-02-16 06:14:12.869000,169.457000,2.774709e+01,2.842213e+01,2.860669e+01,2.829671e+01,2.645809e+01,2.605431e+01
1061,2000-02-16 06:14:13.029000,169.617000,2.774709e+01,2.833633e+01,2.871202e+01,2.832312e+01,2.646481e+01,2.605864e+01
1062,2000-02-16 06:14:13.189000,169.777000,2.775373e+01,2.836934e+01,2.861328e+01,2.838254e+01,2.645809e+01,2.606224e+01
1063,2000-02-16 06:14:13.349000,169.937000,2.773382e+01,2.832312e+01,2.858035e+01,2.834953e+01,2.649840e+01,2.605655e+01
1064,2000-02-16 06:14:13.509000,170.097000,2.774046e+01,2.833633e+01,2.873833e+01,2.834953e+01,2.649168e+01,2.606258e+01
1065,2000-02-16 06:14:13.670000,170.258000,2.772054e+01,2.842213e+01,2.860011e+01,2.834293e+01,2.657226e+01,2.606000e+01
1066,2000-02-16 06:14:13.829000,170.417000,2.777365e+01,2.834293e+01,2.866595e+01,2.840233e+01,2.656554e+01,2.605999e+01
1067,2000-02-16 06:14:13.990000,170.578000,2.778028e+01,2.834293e+01,2.863962e+01,2.827689e+01,2.655883e+01,2.605196e+01
1068,2000-02-16 06:14:14.150000,170.738000,2.774046e+01,2.843532e+01,2.860011e+01,2.828349e+01,2.648496e+01,2.606106e+01
