frame,abstime,reltime,april3_baselineBoardE_4.seq:Rectangle 1 [C]:max,april3_baselineBoardE_4.seq:Polygon 1 [C]:max,april3_baselineBoardE_4.seq:Rectangle 2 [C]:max,april3_baselineBoardE_4.seq:Rectangle 3 [C]:max,april3_baselineBoardE_4.seq:Rectangle 4 [C]:max,april3_baselineBoardE_4.seq:Rectangle 5 [C]:mean
822,2000-02-03 07:17:17.458000,131.373000,2.869886e+01,2.979879e+01,2.940723e+01,2.904051e+01,2.736802e+01,2.688427e+01
823,2000-02-03 07:17:17.618000,131.533000,2.870544e+01,2.981834e+01,2.942031e+01,2.906018e+01,2.734803e+01,2.688243e+01
824,2000-02-03 07:17:17.778000,131.693000,2.890923e+01,2.984439e+01,2.941377e+01,2.905363e+01,2.733470e+01,2.689129e+01
825,2000-02-03 07:17:17.938000,131.853000,2.866595e+01,2.977273e+01,2.941377e+01,2.911919e+01,2.738134e+01,2.687664e+01
826,2000-02-03 07:17:18.098000,132.013000,2.867253e+01,2.976622e+01,2.940070e+01,2.902739e+01,2.731470e+01,2.685651e+01
827,2000-02-03 07:17:18.258000,132.173000,2.865937e+01,2.978576e+01,2.938108e+01,2.906674e+01,2.728804e+01,2.685604e+01
828,2000-02-03 07:17:18.418000,132.333000,2.876464e+01,2.980531e+01,2.940723e+01,2.907330e+01,2.730804e+01,2.686064e+01
829,2000-02-03 07:17:18.578000,132.493000,2.869228e+01,2.980531e+01,2.947259e+01,2.900770e+01,2.730137e+01,2.685435e+01
830,2000-02-03 07:17:18.738000,132.653000,2.865279e+01,2.976622e+01,2.936800e+01,2.902739e+01,2.728804e+01,2.686157e+01
831,2000-02-03 07:17:18.898000,132.813000,2.873833e+01,2.981834e+01,2.938762e+01,2.901426e+01,2.732137e+01,2.686767e+01
832,2000-02-03 07:17:19.058000,132.973000,2.865937e+01,2.979228e+01,2.943338e+01,2.902739e+01,2.730137e+01,2.687719e+01
833,2000-02-03 07:17:19.218000,133.133000,2.871860e+01,2.989647e+01,2.939416e+01,2.905363e+01,2.733470e+01,2.686535e+01
834,2000-02-03 07:17:19.378000,133.293000,2.868570e+01,2.987043e+01,2.944645e+01,2.907330e+01,2.730804e+01,2.687129e+01
835,2000-02-03 07:17:19.538000,133.453000,2.873176e+01,2.985741e+01,2.945299e+01,2.907330e+01,2.734803e+01,2.687223e+01
836,2000-02-03 07:17:19.698000,133.613000,2.869886e+01,2.990298e+01,2.943992e+01,2.901426e+01,2.733470e+01,2.687587e+01
837,2000-02-03 07:17:19.858000,133.773000,2.869886e+01,2.977925e+01,2.942031e+01,2.906018e+01,2.742796e+01,2.687514e+01
838,2000-02-03 07:17:20.018000,133.933000,2.867253e+01,2.979879e+01,2.948566e+01,2.905363e+01,2.740132e+01,2.687049e+01
839,2000-02-03 07:17:20.178000,134.093000,2.868570e+01,2.982485e+01,2.939416e+01,2.906018e+01,2.734803e+01,2.687233e+01
840,2000-02-03 07:17:20.338000,134.253000,2.874491e+01,2.981834e+01,2.942031e+01,2.906018e+01,2.732137e+01,2.687744e+01
841,2000-02-03 07:17:20.498000,134.413000,2.871202e+01,2.976622e+01,2.952485e+01,2.913230e+01,2.752779e+01,2.688421e+01
842,2000-02-03 07:17:20.658000,134.573000,2.867253e+01,2.979879e+01,2.947259e+01,2.912575e+01,2.737468e+01,2.688584e+01
843,2000-02-03 07:17:20.818000,134.733000,2.873833e+01,2.975970e+01,2.955097e+01,2.907986e+01,2.730137e+01,2.688807e+01
844,2000-02-03 07:17:20.978000,134.893000,2.867912e+01,2.975319e+01,2.942031e+01,2.904051e+01,2.738800e+01,2.688509e+01
845,2000-02-03 07:17:21.138000,135.053000,2.877780e+01,2.980531e+01,2.944645e+01,2.909297e+01,2.737468e+01,2.688677e+01
846,2000-02-03 07:17:21.298000,135.213000,2.874491e+01,2.979228e+01,2.943992e+01,2.906018e+01,2.730137e+01,2.688585e+01
847,2000-02-03 07:17:21.458000,135.373000,2.873176e+01,2.980531e+01,2.946606e+01,2.910608e+01,2.735469e+01,2.688759e+01
848,2000-02-03 07:17:21.618000,135.533000,2.871202e+01,2.981834e+01,2.948566e+01,2.902082e+01,2.734803e+01,2.689013e+01
849,2000-02-03 07:17:21.778000,135.693000,2.875807e+01,2.979879e+01,2.946606e+01,2.914541e+01,2.736802e+01,2.690732e+01
850,2000-02-03 07:17:21.938000,135.853000,2.869886e+01,2.983136e+01,2.949872e+01,2.913230e+01,2.738800e+01,2.690398e+01
851,2000-02-03 07:17:22.098000,136.013000,2.872518e+01,2.983136e+01,2.946606e+01,2.919783e+01,2.734803e+01,2.689783e+01
852,2000-02-03 07:17:22.258000,136.173000,2.873833e+01,2.982485e+01,2.953138e+01,2.909953e+01,2.738800e+01,2.689753e+01
853,2000-02-03 07:17:22.418000,136.333000,2.875807e+01,2.979228e+01,2.945952e+01,2.908641e+01,2.732804e+01,2.688795e+01
854,2000-02-03 07:17:22.578000,136.493000,2.876464e+01,2.972059e+01,2.940723e+01,2.906018e+01,2.736135e+01,2.688567e+01
855,2000-02-03 07:17:22.738000,136.653000,2.879752e+01,2.982485e+01,2.944645e+01,2.904051e+01,2.732804e+01,2.689913e+01
856,2000-02-03 07:17:22.898000,136.813000,2.869228e+01,2.984439e+01,2.945299e+01,2.911264e+01,2.741464e+01,2.690429e+01
857,2000-02-03 07:17:23.058000,136.973000,2.869228e+01,2.974667e+01,2.951832e+01,2.913886e+01,2.736135e+01,2.690627e+01
858,2000-02-03 07:17:23.218000,137.133000,2.883696e+01,2.977925e+01,2.943338e+01,2.909297e+01,2.732804e+01,2.690950e+01
859,2000-02-03 07:17:23.378000,137.293000,2.870544e+01,2.987043e+01,2.950526e+01,2.911264e+01,2.734803e+01,2.690789e+01
860,2000-02-03 07:17:23.538000,137.453000,2.873833e+01,2.976622e+01,2.948566e+01,2.906674e+01,2.734136e+01,2.690608e+01
861,2000-02-03 07:17:23.698000,137.613000,2.881067e+01,2.978576e+01,2.952485e+01,2.907986e+01,2.740798e+01,2.690884e+01
862,2000-02-03 07:17:23.858000,137.773000,2.867253e+01,2.977273e+01,2.945299e+01,2.910608e+01,2.746790e+01,2.690594e+01
863,2000-02-03 07:17:24.018000,137.933000,2.867912e+01,2.986392e+01,2.947259e+01,2.906674e+01,2.735469e+01,2.690172e+01
864,2000-02-03 07:17:24.178000,138.093000,2.870544e+01,2.983787e+01,2.949219e+01,2.912575e+01,2.732137e+01,2.691322e+01
865,2000-02-03 07:17:24.338000,138.253000,2.877122e+01,2.983136e+01,2.945952e+01,2.913886e+01,2.740132e+01,2.691366e+01
866,2000-02-03 07:17:24.498000,138.413000,2.873833e+01,2.982485e+01,2.943338e+01,2.918472e+01,2.732804e+01,2.691259e+01
867,2000-02-03 07:17:24.658000,138.573000,2.877122e+01,2.980531e+01,2.951832e+01,2.919128e+01,2.734136e+01,2.691168e+01
868,2000-02-03 07:17:24.818000,138.733000,2.873176e+01,2.983136e+01,2.951179e+01,2.905363e+01,2.736802e+01,2.690515e+01
869,2000-02-03 07:17:24.978000,138.893000,2.872518e+01,2.984439e+01,2.949219e+01,2.906674e+01,2.734136e+01,2.689566e+01
870,2000-02-03 07:17:25.139000,139.054000,2.876464e+01,2.980531e+01,2.952485e+01,2.904051e+01,2.731470e+01,2.689281e+01
871,2000-02-03 07:17:25.299000,139.214000,2.879752e+01,2.976622e+01,2.951832e+01,2.907986e+01,2.733470e+01,2.690191e+01
872,2000-02-03 07:17:25.459000,139.374000,2.876464e+01,2.976622e+01,2.950526e+01,2.911264e+01,2.736802e+01,2.691096e+01
873,2000-02-03 07:17:25.619000,139.534000,2.879095e+01,2.979879e+01,2.951179e+01,2.901426e+01,2.734803e+01,2.690738e+01
874,2000-02-03 07:17:25.779000,139.694000,2.876464e+01,2.989647e+01,2.949219e+01,2.916507e+01,2.741464e+01,2.690695e+01
875,2000-02-03 07:17:25.939000,139.854000,2.880410e+01,2.974667e+01,2.955750e+01,2.911264e+01,2.736802e+01,2.689263e+01
876,2000-02-03 07:17:26.099000,140.014000,2.867253e+01,2.976622e+01,2.953138e+01,2.904051e+01,2.731470e+01,2.687116e+01
877,2000-02-03 07:17:26.259000,140.174000,2.870544e+01,2.978576e+01,2.947259e+01,2.907986e+01,2.733470e+01,2.685946e+01
878,2000-02-03 07:17:26.419000,140.334000,2.875807e+01,2.981182e+01,2.949219e+01,2.913886e+01,2.728804e+01,2.686725e+01
879,2000-02-03 07:17:26.579000,140.494000,2.873833e+01,2.979879e+01,2.949219e+01,2.904707e+01,2.732137e+01,2.687406e+01
880,2000-02-03 07:17:26.739000,140.654000,2.877122e+01,2.977925e+01,2.944645e+01,2.901426e+01,2.728804e+01,2.687060e+01
881,2000-02-03 07:17:26.899000,140.814000,2.870544e+01,2.985741e+01,2.943992e+01,2.900114e+01,2.743462e+01,2.687433e+01
882,2000-02-03 07:17:27.059000,140.974000,2.867253e+01,2.976622e+01,2.941377e+01,2.906674e+01,2.729471e+01,2.687390e+01
883,2000-02-03 07:17:27.219000,141.134000,2.872518e+01,2.985090e+01,2.945952e+01,2.904051e+01,2.728804e+01,2.687820e+01
884,2000-02-03 07:17:27.379000,141.294000,2.875149e+01,2.983136e+01,2.944645e+01,2.910608e+01,2.734803e+01,2.688144e+01
885,2000-02-03 07:17:27.539000,141.454000,2.873176e+01,2.981834e+01,2.945952e+01,2.911264e+01,2.736802e+01,2.687962e+01
886,2000-02-03 07:17:27.699000,141.614000,2.876464e+01,2.981182e+01,2.943338e+01,2.906018e+01,2.733470e+01,2.687738e+01
887,2000-02-03 07:17:27.859000,141.774000,2.874491e+01,2.978576e+01,2.942031e+01,2.905363e+01,2.736802e+01,2.687566e+01
888,2000-02-03 07:17:28.019000,141.934000,2.878437e+01,2.976622e+01,2.943338e+01,2.909297e+01,2.737468e+01,2.690666e+01
889,2000-02-03 07:17:28.179000,142.094000,2.881067e+01,2.976622e+01,2.945299e+01,2.911919e+01,2.737468e+01,2.691687e+01
890,2000-02-03 07:17:28.339000,142.254000,2.876464e+01,2.977925e+01,2.942685e+01,2.912575e+01,2.731470e+01,2.691394e+01
891,2000-02-03 07:17:28.499000,142.414000,2.876464e+01,2.982485e+01,2.943338e+01,2.922402e+01,2.733470e+01,2.691521e+01
892,2000-02-03 07:17:28.659000,142.574000,2.886325e+01,2.981182e+01,2.949219e+01,2.914541e+01,2.736135e+01,2.691235e+01
893,2000-02-03 07:17:28.819000,142.734000,2.886325e+01,2.985741e+01,2.947913e+01,2.914541e+01,2.734136e+01,2.691340e+01
894,2000-02-03 07:17:28.979000,142.894000,2.879752e+01,2.982485e+01,2.948566e+01,2.917162e+01,2.731470e+01,2.691854e+01
895,2000-02-03 07:17:29.139000,143.054000,2.870544e+01,2.979879e+01,2.947259e+01,2.909297e+01,2.740798e+01,2.691835e+01
896,2000-02-03 07:17:29.299000,143.214000,2.878437e+01,2.980531e+01,2.951832e+01,2.919783e+01,2.736135e+01,2.691699e+01
897,2000-02-03 07:17:29.459000,143.374000,2.874491e+01,2.983787e+01,2.950526e+01,2.915196e+01,2.734803e+01,2.691685e+01
898,2000-02-03 07:17:29.619000,143.534000,2.882382e+01,2.987694e+01,2.948566e+01,2.919128e+01,2.732804e+01,2.692402e+01
899,2000-02-03 07:17:29.779000,143.694000,2.888953e+01,2.988345e+01,2.952485e+01,2.917817e+01,2.733470e+01,2.689879e+01
900,2000-02-03 07:17:29.939000,143.854000,2.881067e+01,2.980531e+01,2.949872e+01,2.910608e+01,2.739466e+01,2.690993e+01
901,2000-02-03 07:17:30.099000,144.014000,2.887639e+01,2.981182e+01,2.954444e+01,2.917162e+01,2.735469e+01,2.691800e+01
902,2000-02-03 07:17:30.259000,144.174000,2.876464e+01,2.988345e+01,2.951179e+01,2.934838e+01,2.739466e+01,2.692201e+01
903,2000-02-03 07:17:30.419000,144.334000,2.882382e+01,2.982485e+01,2.951179e+01,2.917162e+01,2.741464e+01,2.692584e+01
904,2000-02-03 07:17:30.579000,144.494000,2.875149e+01,2.980531e+01,2.948566e+01,2.911264e+01,2.736802e+01,2.692213e+01
905,2000-02-03 07:17:30.739000,144.654000,2.877780e+01,2.985090e+01,2.955750e+01,2.914541e+01,2.739466e+01,2.692827e+01
906,2000-02-03 07:17:30.899000,144.814000,2.874491e+01,2.981834e+01,2.955750e+01,2.913886e+01,2.736135e+01,2.692585e+01
907,2000-02-03 07:17:31.059000,144.974000,2.875149e+01,2.987694e+01,2.953138e+01,2.913230e+01,2.744128e+01,2.693103e+01
908,2000-02-03 07:17:31.219000,145.134000,2.875807e+01,2.981834e+01,2.959014e+01,2.911919e+01,2.748787e+01,2.693445e+01
909,2000-02-03 07:17:31.379000,145.294000,2.875807e+01,2.991599e+01,2.953138e+01,2.913886e+01,2.742796e+01,2.693011e+01
910,2000-02-03 07:17:31.539000,145.454000,2.882382e+01,2.985741e+01,2.949219e+01,2.912575e+01,2.742130e+01,2.693206e+01
911,2000-02-03 07:17:31.699000,145.614000,2.883039e+01,2.983136e+01,2.955097e+01,2.924367e+01,2.741464e+01,2.693392e+01
912,2000-02-03 07:17:31.859000,145.774000,2.877122e+01,2.986392e+01,2.953791e+01,2.926331e+01,2.742130e+01,2.693517e+01
913,2000-02-03 07:17:32.019000,145.934000,2.894863e+01,2.990298e+01,2.957055e+01,2.928295e+01,2.741464e+01,2.698123e+01
914,2000-02-03 07:17:32.179000,146.094000,2.885668e+01,2.995503e+01,2.958361e+01,2.926986e+01,2.744128e+01,2.698766e+01
915,2000-02-03 07:17:32.339000,146.254000,2.882382e+01,3.002656e+01,2.956403e+01,2.923057e+01,2.744793e+01,2.699131e+01
916,2000-02-03 07:17:32.499000,146.414000,2.886982e+01,2.996804e+01,2.955750e+01,2.922402e+01,2.753444e+01,2.699039e+01
917,2000-02-03 07:17:32.659000,146.574000,2.895519e+01,3.001356e+01,2.957055e+01,2.921093e+01,2.744128e+01,2.699622e+01
918,2000-02-03 07:17:32.819000,146.734000,2.890923e+01,2.990948e+01,2.960319e+01,2.915852e+01,2.746125e+01,2.699389e+01
919,2000-02-03 07:17:32.979000,146.894000,2.891580e+01,2.990298e+01,2.962929e+01,2.918472e+01,2.756770e+01,2.699440e+01
920,2000-02-03 07:17:33.139000,147.054000,2.892237e+01,2.992250e+01,2.957708e+01,2.921748e+01,2.749452e+01,2.699140e+01
921,2000-02-03 07:17:33.299000,147.214000,2.885668e+01,2.996153e+01,2.953138e+01,2.913886e+01,2.744793e+01,2.699648e+01
922,2000-02-03 07:17:33.459000,147.374000,2.897489e+01,2.990948e+01,2.959014e+01,2.916507e+01,2.745459e+01,2.700093e+01
923,2000-02-03 07:17:33.619000,147.534000,2.898801e+01,2.989647e+01,2.961624e+01,2.917817e+01,2.744793e+01,2.699939e+01
924,2000-02-03 07:17:33.779000,147.694000,2.895519e+01,2.992250e+01,2.955750e+01,2.923712e+01,2.742796e+01,2.700052e+01
925,2000-02-03 07:17:33.939000,147.854000,2.882382e+01,2.994852e+01,2.956403e+01,2.925022e+01,2.746125e+01,2.700902e+01
926,2000-02-03 07:17:34.099000,148.014000,2.898801e+01,2.996804e+01,2.955097e+01,2.932221e+01,2.744793e+01,2.701674e+01
927,2000-02-03 07:17:34.259000,148.174000,2.886982e+01,2.992900e+01,2.953138e+01,2.929604e+01,2.750783e+01,2.701817e+01
928,2000-02-03 07:17:34.420000,148.335000,2.899458e+01,3.005256e+01,2.951832e+01,2.921748e+01,2.754110e+01,2.703090e+01
929,2000-02-03 07:17:34.579000,148.494000,2.900114e+01,2.997454e+01,2.961624e+01,2.926331e+01,2.753444e+01,2.702507e+01
930,2000-02-03 07:17:34.739000,148.654000,2.892237e+01,2.998104e+01,2.958361e+01,2.921748e+01,2.747456e+01,2.702245e+01
931,2000-02-03 07:17:34.900000,148.815000,2.894206e+01,3.009155e+01,2.964886e+01,2.928295e+01,2.744793e+01,2.701811e+01
932,2000-02-03 07:17:35.059000,148.974000,2.893550e+01,3.012403e+01,2.960319e+01,2.925676e+01,2.748787e+01,2.702528e+01
933,2000-02-03 07:17:35.220000,149.135000,2.894863e+01,3.019545e+01,2.958361e+01,2.934184e+01,2.746125e+01,2.703170e+01
934,2000-02-03 07:17:35.380000,149.295000,2.889610e+01,3.006556e+01,2.966191e+01,2.924367e+01,2.755440e+01,2.703736e+01
935,2000-02-03 07:17:35.540000,149.455000,2.899458e+01,2.995503e+01,2.965539e+01,2.945952e+01,2.757435e+01,2.704244e+01
936,2000-02-03 07:17:35.700000,149.615000,2.890923e+01,2.998104e+01,2.970104e+01,2.926986e+01,2.752779e+01,2.704139e+01
937,2000-02-03 07:17:35.860000,149.775000,2.889610e+01,2.994852e+01,2.967495e+01,2.921093e+01,2.751449e+01,2.704046e+01
938,2000-02-03 07:17:36.020000,149.935000,2.886982e+01,2.998104e+01,2.970756e+01,2.922402e+01,2.754775e+01,2.704396e+01
939,2000-02-03 07:17:36.180000,150.095000,2.891580e+01,3.004606e+01,2.962929e+01,2.924367e+01,2.753444e+01,2.705753e+01
940,2000-02-03 07:17:36.340000,150.255000,2.889610e+01,3.007855e+01,2.958361e+01,2.935492e+01,2.749452e+01,2.706790e+01
941,2000-02-03 07:17:36.500000,150.415000,2.884353e+01,3.002656e+01,2.964234e+01,2.926986e+01,2.758100e+01,2.706450e+01
942,2000-02-03 07:17:36.660000,150.575000,2.888296e+01,3.002656e+01,2.963581e+01,2.934838e+01,2.762753e+01,2.707014e+01
943,2000-02-03 07:17:36.820000,150.735000,2.894206e+01,3.002006e+01,2.964234e+01,2.931567e+01,2.756770e+01,2.706737e+01
944,2000-02-03 07:17:36.980000,150.895000,2.891580e+01,2.995503e+01,2.962929e+01,2.932875e+01,2.753444e+01,2.705984e+01
945,2000-02-03 07:17:37.140000,151.055000,2.894206e+01,2.998755e+01,2.959666e+01,2.931567e+01,2.748787e+01,2.706544e+01
946,2000-02-03 07:17:37.300000,151.215000,2.890923e+01,2.998104e+01,2.964234e+01,2.923057e+01,2.755440e+01,2.706590e+01
947,2000-02-03 07:17:37.460000,151.375000,2.893550e+01,2.998755e+01,2.963581e+01,2.935492e+01,2.755440e+01,2.706590e+01
948,2000-02-03 07:17:37.620000,151.535000,2.896176e+01,2.998755e+01,2.956403e+01,2.932221e+01,2.751449e+01,2.706704e+01
949,2000-02-03 07:17:37.780000,151.695000,2.899458e+01,2.998104e+01,2.957055e+01,2.923057e+01,2.750783e+01,2.706129e+01
950,2000-02-03 07:17:37.940000,151.855000,2.892893e+01,2.996804e+01,2.962277e+01,2.925022e+01,2.757435e+01,2.706719e+01
951,2000-02-03 07:17:38.100000,152.015000,2.900114e+01,2.998755e+01,2.965539e+01,2.925676e+01,2.756770e+01,2.706928e+01
952,2000-02-03 07:17:38.260000,152.175000,2.892237e+01,2.995503e+01,2.963581e+01,2.930912e+01,2.760759e+01,2.707232e+01
953,2000-02-03 07:17:38.420000,152.335000,2.894863e+01,3.001356e+01,2.963581e+01,2.931567e+01,2.758765e+01,2.706745e+01
954,2000-02-03 07:17:38.580000,152.495000,2.890266e+01,2.997454e+01,2.964886e+01,2.926986e+01,2.761424e+01,2.706603e+01
955,2000-02-03 07:17:38.740000,152.655000,2.890923e+01,3.003956e+01,2.964886e+01,2.923057e+01,2.756770e+01,2.706198e+01
956,2000-02-03 07:17:38.900000,152.815000,2.888296e+01,2.998104e+01,2.968147e+01,2.922402e+01,2.758100e+01,2.703174e+01
957,2000-02-03 07:17:39.060000,152.975000,2.887639e+01,2.990298e+01,2.959666e+01,2.925676e+01,2.749452e+01,2.700906e+01
958,2000-02-03 07:17:39.220000,153.135000,2.888296e+01,2.990298e+01,2.959666e+01,2.922402e+01,2.752779e+01,2.701435e+01
959,2000-02-03 07:17:39.380000,153.295000,2.886982e+01,2.990298e+01,2.960972e+01,2.921093e+01,2.758765e+01,2.700882e+01
960,2000-02-03 07:17:39.540000,153.455000,2.887639e+01,2.994202e+01,2.955750e+01,2.919128e+01,2.757435e+01,2.701056e+01
961,2000-02-03 07:17:39.700000,153.615000,2.893550e+01,2.991599e+01,2.959014e+01,2.927640e+01,2.766076e+01,2.701976e+01
962,2000-02-03 07:17:39.860000,153.775000,2.884353e+01,2.994202e+01,2.954444e+01,2.922402e+01,2.750118e+01,2.701297e+01
963,2000-02-03 07:17:40.020000,153.935000,2.894863e+01,3.003956e+01,2.962277e+01,2.917817e+01,2.750118e+01,2.700702e+01
964,2000-02-03 07:17:40.180000,154.095000,2.878437e+01,2.996804e+01,2.957708e+01,2.919128e+01,2.752114e+01,2.699756e+01
965,2000-02-03 07:17:40.340000,154.255000,2.881724e+01,2.998755e+01,2.951832e+01,2.915196e+01,2.750118e+01,2.699977e+01
966,2000-02-03 07:17:40.500000,154.415000,2.886325e+01,3.008505e+01,2.962929e+01,2.919128e+01,2.749452e+01,2.699924e+01
967,2000-02-03 07:17:40.660000,154.575000,2.888296e+01,2.998755e+01,2.960972e+01,2.924367e+01,2.760759e+01,2.700410e+01
968,2000-02-03 07:17:40.820000,154.735000,2.883696e+01,2.995503e+01,2.955097e+01,2.917817e+01,2.754110e+01,2.699836e+01
969,2000-02-03 07:17:40.980000,154.895000,2.888953e+01,2.994202e+01,2.957708e+01,2.925022e+01,2.750783e+01,2.699793e+01
970,2000-02-03 07:17:41.140000,155.055000,2.892893e+01,2.998755e+01,2.964886e+01,2.920438e+01,2.753444e+01,2.702791e+01
971,2000-02-03 07:17:41.300000,155.215000,2.889610e+01,2.996804e+01,2.970756e+01,2.921093e+01,2.756105e+01,2.703836e+01
972,2000-02-03 07:17:41.460000,155.375000,2.893550e+01,2.996804e+01,2.965539e+01,2.926986e+01,2.754775e+01,2.704432e+01
973,2000-02-03 07:17:41.620000,155.535000,2.887639e+01,2.998755e+01,2.957708e+01,2.917162e+01,2.758765e+01,2.703648e+01
974,2000-02-03 07:17:41.780000,155.695000,2.888953e+01,2.996804e+01,2.965539e+01,2.917162e+01,2.759429e+01,2.704053e+01
975,2000-02-03 07:17:41.940000,155.855000,2.887639e+01,3.002006e+01,2.959666e+01,2.923057e+01,2.761424e+01,2.704382e+01
976,2000-02-03 07:17:42.100000,156.015000,2.883696e+01,3.000055e+01,2.968147e+01,2.925676e+01,2.758765e+01,2.704153e+01
977,2000-02-03 07:17:42.260000,156.175000,2.885011e+01,2.995503e+01,2.963581e+01,2.926986e+01,2.753444e+01,2.702477e+01
978,2000-02-03 07:17:42.420000,156.335000,2.883696e+01,2.994852e+01,2.959014e+01,2.931567e+01,2.754110e+01,2.702556e+01
979,2000-02-03 07:17:42.580000,156.495000,2.883696e+01,2.998104e+01,2.963581e+01,2.925676e+01,2.754775e+01,2.703233e+01
980,2000-02-03 07:17:42.740000,156.655000,2.888953e+01,2.996153e+01,2.967495e+01,2.923057e+01,2.758100e+01,2.703155e+01
981,2000-02-03 07:17:42.900000,156.815000,2.894863e+01,2.994852e+01,2.962929e+01,2.924367e+01,2.774709e+01,2.703172e+01
982,2000-02-03 07:17:43.060000,156.975000,2.883039e+01,2.996153e+01,2.955750e+01,2.925022e+01,2.753444e+01,2.703176e+01
983,2000-02-03 07:17:43.220000,157.135000,2.882382e+01,3.002656e+01,2.959666e+01,2.916507e+01,2.754775e+01,2.702953e+01
984,2000-02-03 07:17:43.380000,157.295000,2.889610e+01,2.998104e+01,2.974667e+01,2.927640e+01,2.756105e+01,2.703401e+01
985,2000-02-03 07:17:43.540000,157.455000,2.887639e+01,2.992250e+01,2.959014e+01,2.921748e+01,2.757435e+01,2.702985e+01
986,2000-02-03 07:17:43.700000,157.615000,2.894206e+01,2.993551e+01,2.958361e+01,2.923057e+01,2.764082e+01,2.703794e+01
987,2000-02-03 07:17:43.860000,157.775000,2.887639e+01,2.990298e+01,2.962929e+01,2.921748e+01,2.754775e+01,2.703719e+01
988,2000-02-03 07:17:44.020000,157.935000,2.893550e+01,2.997454e+01,2.964234e+01,2.922402e+01,2.756105e+01,2.703789e+01
989,2000-02-03 07:17:44.180000,158.095000,2.890923e+01,2.998104e+01,2.957708e+01,2.925022e+01,2.755440e+01,2.704439e+01
990,2000-02-03 07:17:44.340000,158.255000,2.886982e+01,2.992900e+01,2.957055e+01,2.924367e+01,2.756105e+01,2.704436e+01
991,2000-02-03 07:17:44.500000,158.415000,2.891580e+01,2.992250e+01,2.960319e+01,2.926331e+01,2.756770e+01,2.703919e+01
992,2000-02-03 07:17:44.660000,158.575000,2.894206e+01,2.991599e+01,2.960319e+01,2.923057e+01,2.760094e+01,2.704762e+01
993,2000-02-03 07:17:44.820000,158.735000,2.890266e+01,2.996153e+01,2.963581e+01,2.923712e+01,2.760759e+01,2.704346e+01
994,2000-02-03 07:17:44.981000,158.896000,2.885011e+01,2.992250e+01,2.963581e+01,2.923057e+01,2.760759e+01,2.704485e+01
995,2000-02-03 07:17:45.141000,159.056000,2.892893e+01,2.994852e+01,2.957708e+01,2.923712e+01,2.758100e+01,2.704333e+01
996,2000-02-03 07:17:45.301000,159.216000,2.885011e+01,2.992900e+01,2.953791e+01,2.919783e+01,2.755440e+01,2.703777e+01
997,2000-02-03 07:17:45.461000,159.376000,2.897489e+01,2.993551e+01,2.962929e+01,2.923057e+01,2.756770e+01,2.703918e+01
998,2000-02-03 07:17:45.621000,159.536000,2.888953e+01,2.990298e+01,2.962929e+01,2.924367e+01,2.766740e+01,2.704173e+01
999,2000-02-03 07:17:45.781000,159.696000,2.887639e+01,2.999405e+01,2.962929e+01,2.923057e+01,2.762088e+01,2.704521e+01
1000,2000-02-03 07:17:45.941000,159.856000,2.897489e+01,2.987694e+01,2.961624e+01,2.924367e+01,2.760094e+01,2.704850e+01
1001,2000-02-03 07:17:46.101000,160.016000,2.888296e+01,2.991599e+01,2.957055e+01,2.930912e+01,2.759429e+01,2.705112e+01
1002,2000-02-03 07:17:46.261000,160.176000,2.888953e+01,2.992250e+01,2.957708e+01,2.929604e+01,2.766740e+01,2.705152e+01
1003,2000-02-03 07:17:46.421000,160.336000,2.890266e+01,2.988345e+01,2.968800e+01,2.921748e+01,2.754775e+01,2.705672e+01
1004,2000-02-03 07:17:46.581000,160.496000,2.886325e+01,2.992900e+01,2.968800e+01,2.921748e+01,2.760759e+01,2.705574e+01
1005,2000-02-03 07:17:46.741000,160.656000,2.888953e+01,2.987043e+01,2.963581e+01,2.923712e+01,2.753444e+01,2.702908e+01
1006,2000-02-03 07:17:46.901000,160.816000,2.887639e+01,2.998755e+01,2.958361e+01,2.923057e+01,2.751449e+01,2.702747e+01
1007,2000-02-03 07:17:47.061000,160.976000,2.888953e+01,2.989647e+01,2.959666e+01,2.931567e+01,2.756770e+01,2.702748e+01
1008,2000-02-03 07:17:47.221000,161.136000,2.890923e+01,2.992250e+01,2.961624e+01,2.920438e+01,2.760094e+01,2.703262e+01
1009,2000-02-03 07:17:47.381000,161.296000,2.890923e+01,3.003956e+01,2.963581e+01,2.925022e+01,2.760759e+01,2.703388e+01
1010,2000-02-03 07:17:47.541000,161.456000,2.887639e+01,3.002656e+01,2.961624e+01,2.937454e+01,2.756105e+01,2.703702e+01
1011,2000-02-03 07:17:47.701000,161.616000,2.889610e+01,2.995503e+01,2.957708e+01,2.925676e+01,2.763418e+01,2.703663e+01
1012,2000-02-03 07:17:47.861000,161.776000,2.892893e+01,3.000055e+01,2.957708e+01,2.928949e+01,2.764747e+01,2.703432e+01
1013,2000-02-03 07:17:48.021000,161.936000,2.889610e+01,2.990948e+01,2.955097e+01,2.923712e+01,2.754775e+01,2.703499e+01
1014,2000-02-03 07:17:48.181000,162.096000,2.887639e+01,2.993551e+01,2.954444e+01,2.923057e+01,2.756105e+01,2.703288e+01
1015,2000-02-03 07:17:48.341000,162.256000,2.888953e+01,2.992900e+01,2.960972e+01,2.925676e+01,2.760094e+01,2.703033e+01
