frame,abstime,reltime,april10_baselineBoardD_3.seq:Rectangle 1 [C]:max,april10_baselineBoardD_3.seq:Polygon 1 [C]:max,april10_baselineBoardD_3.seq:Rectangle 2 [C]:max,april10_baselineBoardD_3.seq:Rectangle 3 [C]:max,april10_baselineBoardD_3.seq:Rectangle 4 [C]:max,april10_baselineBoardD_3.seq:Rectangle 5 [C]:mean
415,2000-02-10 07:47:21.074000,66.247000,2.777365e+01,2.898801e+01,2.866595e+01,2.817775e+01,2.642449e+01,2.610774e+01
416,2000-02-10 07:47:21.234000,66.407000,2.777365e+01,2.892893e+01,2.869228e+01,2.815791e+01,2.640432e+01,2.611648e+01
417,2000-02-10 07:47:21.394000,66.567000,2.776037e+01,2.891580e+01,2.864620e+01,2.804542e+01,2.641104e+01,2.611932e+01
418,2000-02-10 07:47:21.554000,66.727000,2.779355e+01,2.894206e+01,2.869886e+01,2.801232e+01,2.648496e+01,2.612832e+01
419,2000-02-10 07:47:21.714000,66.887000,2.784000e+01,2.900770e+01,2.865937e+01,2.805204e+01,2.639087e+01,2.612848e+01
420,2000-02-10 07:47:21.874000,67.047000,2.777365e+01,2.892893e+01,2.859352e+01,2.812484e+01,2.645809e+01,2.613093e+01
421,2000-02-10 07:47:22.034000,67.207000,2.779355e+01,2.896832e+01,2.871860e+01,2.803880e+01,2.641104e+01,2.613058e+01
422,2000-02-10 07:47:22.194000,67.367000,2.770725e+01,2.896176e+01,2.873176e+01,2.810499e+01,2.638415e+01,2.613465e+01
423,2000-02-10 07:47:22.354000,67.527000,2.776037e+01,2.898801e+01,2.876464e+01,2.809176e+01,2.642449e+01,2.613777e+01
424,2000-02-10 07:47:22.514000,67.687000,2.781346e+01,2.896832e+01,2.870544e+01,2.809176e+01,2.639087e+01,2.614053e+01
425,2000-02-10 07:47:22.674000,67.847000,2.778692e+01,2.894863e+01,2.866595e+01,2.811161e+01,2.639087e+01,2.614822e+01
426,2000-02-10 07:47:22.834000,68.007000,2.773382e+01,2.896176e+01,2.865937e+01,2.811822e+01,2.641776e+01,2.614538e+01
427,2000-02-10 07:47:22.994000,68.167000,2.776037e+01,2.900114e+01,2.861987e+01,2.800569e+01,2.638415e+01,2.614975e+01
428,2000-02-10 07:47:23.154000,68.327000,2.775373e+01,2.894206e+01,2.873833e+01,2.803880e+01,2.639760e+01,2.613454e+01
429,2000-02-10 07:47:23.314000,68.487000,2.780019e+01,2.902739e+01,2.863962e+01,2.807190e+01,2.643793e+01,2.612206e+01
430,2000-02-10 07:47:23.474000,68.647000,2.776037e+01,2.898145e+01,2.863962e+01,2.813807e+01,2.635052e+01,2.612271e+01
431,2000-02-10 07:47:23.634000,68.807000,2.780683e+01,2.906018e+01,2.870544e+01,2.804542e+01,2.641776e+01,2.612716e+01
432,2000-02-10 07:47:23.794000,68.967000,2.775373e+01,2.896832e+01,2.862645e+01,2.805204e+01,2.639760e+01,2.612659e+01
433,2000-02-10 07:47:23.954000,69.127000,2.788642e+01,2.900114e+01,2.871860e+01,2.821742e+01,2.635725e+01,2.613426e+01
434,2000-02-10 07:47:24.114000,69.287000,2.779355e+01,2.894206e+01,2.869228e+01,2.817114e+01,2.639760e+01,2.613724e+01
435,2000-02-10 07:47:24.274000,69.447000,2.784663e+01,2.894863e+01,2.871860e+01,2.809176e+01,2.639087e+01,2.614136e+01
436,2000-02-10 07:47:24.434000,69.607000,2.775373e+01,2.894206e+01,2.868570e+01,2.815130e+01,2.642449e+01,2.613700e+01
437,2000-02-10 07:47:24.594000,69.767000,2.776701e+01,2.895519e+01,2.863962e+01,2.810499e+01,2.637743e+01,2.614237e+01
438,2000-02-10 07:47:24.754000,69.927000,2.782010e+01,2.898801e+01,2.869228e+01,2.810499e+01,2.640432e+01,2.613498e+01
439,2000-02-10 07:47:24.914000,70.087000,2.786653e+01,2.900770e+01,2.867912e+01,2.811822e+01,2.640432e+01,2.614120e+01
440,2000-02-10 07:47:25.074000,70.247000,2.782010e+01,2.901426e+01,2.876464e+01,2.807190e+01,2.641776e+01,2.614325e+01
441,2000-02-10 07:47:25.234000,70.407000,2.781346e+01,2.894863e+01,2.877122e+01,2.813807e+01,2.645809e+01,2.614853e+01
442,2000-02-10 07:47:25.394000,70.567000,2.776037e+01,2.894206e+01,2.865937e+01,2.811822e+01,2.647153e+01,2.615522e+01
443,2000-02-10 07:47:25.554000,70.727000,2.778692e+01,2.894863e+01,2.871860e+01,2.815130e+01,2.645809e+01,2.616027e+01
444,2000-02-10 07:47:25.714000,70.887000,2.784000e+01,2.900114e+01,2.870544e+01,2.815130e+01,2.642449e+01,2.615990e+01
445,2000-02-10 07:47:25.874000,71.047000,2.782673e+01,2.901426e+01,2.873176e+01,2.822403e+01,2.642449e+01,2.615977e+01
446,2000-02-10 07:47:26.034000,71.207000,2.778028e+01,2.894206e+01,2.868570e+01,2.811822e+01,2.649840e+01,2.616159e+01
447,2000-02-10 07:47:26.195000,71.368000,2.782010e+01,2.904707e+01,2.872518e+01,2.811822e+01,2.645137e+01,2.616602e+01
448,2000-02-10 07:47:26.355000,71.528000,2.779355e+01,2.900770e+01,2.865279e+01,2.810499e+01,2.640432e+01,2.613760e+01
449,2000-02-10 07:47:26.515000,71.688000,2.779355e+01,2.904707e+01,2.869228e+01,2.811822e+01,2.648496e+01,2.613143e+01
450,2000-02-10 07:47:26.675000,71.848000,2.781346e+01,2.897489e+01,2.870544e+01,2.808514e+01,2.650511e+01,2.613629e+01
451,2000-02-10 07:47:26.835000,72.008000,2.775373e+01,2.897489e+01,2.871860e+01,2.819759e+01,2.647824e+01,2.613748e+01
452,2000-02-10 07:47:26.995000,72.168000,2.783336e+01,2.893550e+01,2.877122e+01,2.819097e+01,2.642449e+01,2.613976e+01
453,2000-02-10 07:47:27.155000,72.328000,2.781346e+01,2.896832e+01,2.879752e+01,2.808514e+01,2.646481e+01,2.614237e+01
454,2000-02-10 07:47:27.315000,72.488000,2.780019e+01,2.895519e+01,2.869228e+01,2.811822e+01,2.644465e+01,2.614443e+01
455,2000-02-10 07:47:27.475000,72.648000,2.777365e+01,2.909297e+01,2.868570e+01,2.805866e+01,2.642449e+01,2.615420e+01
456,2000-02-10 07:47:27.635000,72.808000,2.778692e+01,2.899458e+01,2.879752e+01,2.819097e+01,2.645137e+01,2.616365e+01
457,2000-02-10 07:47:27.795000,72.968000,2.787316e+01,2.900114e+01,2.875149e+01,2.809176e+01,2.655212e+01,2.617257e+01
458,2000-02-10 07:47:27.955000,73.128000,2.788642e+01,2.894863e+01,2.874491e+01,2.813145e+01,2.655883e+01,2.617121e+01
459,2000-02-10 07:47:28.115000,73.288000,2.785326e+01,2.897489e+01,2.875149e+01,2.811822e+01,2.647153e+01,2.617424e+01
460,2000-02-10 07:47:28.275000,73.448000,2.780683e+01,2.901426e+01,2.872518e+01,2.812484e+01,2.647824e+01,2.617667e+01
461,2000-02-10 07:47:28.435000,73.608000,2.785326e+01,2.907330e+01,2.869886e+01,2.806528e+01,2.649168e+01,2.617400e+01
462,2000-02-10 07:47:28.595000,73.768000,2.775373e+01,2.906018e+01,2.872518e+01,2.809176e+01,2.647153e+01,2.617968e+01
463,2000-02-10 07:47:28.755000,73.928000,2.782010e+01,2.901426e+01,2.874491e+01,2.813807e+01,2.644465e+01,2.617984e+01
464,2000-02-10 07:47:28.915000,74.088000,2.785326e+01,2.905363e+01,2.885668e+01,2.808514e+01,2.649168e+01,2.618542e+01
465,2000-02-10 07:47:29.075000,74.248000,2.801232e+01,2.900770e+01,2.876464e+01,2.810499e+01,2.653197e+01,2.618556e+01
466,2000-02-10 07:47:29.235000,74.408000,2.797257e+01,2.911919e+01,2.871202e+01,2.815130e+01,2.651855e+01,2.618795e+01
467,2000-02-10 07:47:29.395000,74.568000,2.788642e+01,2.905363e+01,2.877122e+01,2.807190e+01,2.652526e+01,2.619397e+01
468,2000-02-10 07:47:29.555000,74.728000,2.784000e+01,2.905363e+01,2.878437e+01,2.815791e+01,2.650511e+01,2.620169e+01
469,2000-02-10 07:47:29.715000,74.888000,2.792619e+01,2.903395e+01,2.885011e+01,2.811161e+01,2.644465e+01,2.620513e+01
470,2000-02-10 07:47:29.875000,75.048000,2.780683e+01,2.906674e+01,2.879752e+01,2.809176e+01,2.657897e+01,2.620807e+01
471,2000-02-10 07:47:30.035000,75.208000,2.793282e+01,2.904051e+01,2.883039e+01,2.813807e+01,2.653869e+01,2.620375e+01
472,2000-02-10 07:47:30.195000,75.368000,2.782673e+01,2.904051e+01,2.875149e+01,2.813807e+01,2.655883e+01,2.620686e+01
473,2000-02-10 07:47:30.355000,75.528000,2.794607e+01,2.913230e+01,2.877780e+01,2.813145e+01,2.653197e+01,2.621145e+01
474,2000-02-10 07:47:30.515000,75.688000,2.790631e+01,2.906018e+01,2.877780e+01,2.812484e+01,2.651855e+01,2.621651e+01
475,2000-02-10 07:47:30.675000,75.848000,2.787316e+01,2.901426e+01,2.881067e+01,2.822403e+01,2.651183e+01,2.621844e+01
476,2000-02-10 07:47:30.835000,76.008000,2.793945e+01,2.906018e+01,2.890923e+01,2.820420e+01,2.660581e+01,2.623574e+01
477,2000-02-10 07:47:30.995000,76.168000,2.789968e+01,2.907986e+01,2.883039e+01,2.825707e+01,2.663935e+01,2.627431e+01
478,2000-02-10 07:47:31.155000,76.328000,2.788642e+01,2.911919e+01,2.884353e+01,2.824385e+01,2.653869e+01,2.627900e+01
479,2000-02-10 07:47:31.315000,76.488000,2.801232e+01,2.917817e+01,2.882382e+01,2.821081e+01,2.659910e+01,2.627312e+01
480,2000-02-10 07:47:31.475000,76.648000,2.792619e+01,2.911264e+01,2.886982e+01,2.815791e+01,2.656554e+01,2.627237e+01
481,2000-02-10 07:47:31.635000,76.808000,2.798582e+01,2.913886e+01,2.881067e+01,2.827028e+01,2.660581e+01,2.628386e+01
482,2000-02-10 07:47:31.795000,76.968000,2.789305e+01,2.910608e+01,2.885668e+01,2.819759e+01,2.656554e+01,2.628618e+01
483,2000-02-10 07:47:31.955000,77.128000,2.801894e+01,2.911919e+01,2.884353e+01,2.828349e+01,2.657897e+01,2.628234e+01
484,2000-02-10 07:47:32.115000,77.288000,2.803218e+01,2.916507e+01,2.889610e+01,2.818436e+01,2.655883e+01,2.628551e+01
485,2000-02-10 07:47:32.275000,77.448000,2.801232e+01,2.915852e+01,2.886325e+01,2.819097e+01,2.652526e+01,2.629354e+01
486,2000-02-10 07:47:32.435000,77.608000,2.801232e+01,2.920438e+01,2.889610e+01,2.828349e+01,2.661252e+01,2.629621e+01
487,2000-02-10 07:47:32.595000,77.768000,2.793282e+01,2.913230e+01,2.892237e+01,2.837594e+01,2.657897e+01,2.630172e+01
488,2000-02-10 07:47:32.755000,77.928000,2.805866e+01,2.914541e+01,2.892237e+01,2.831652e+01,2.669971e+01,2.630856e+01
489,2000-02-10 07:47:32.915000,78.088000,2.801894e+01,2.915852e+01,2.890923e+01,2.826368e+01,2.673993e+01,2.631334e+01
490,2000-02-10 07:47:33.075000,78.248000,2.792619e+01,2.911919e+01,2.888296e+01,2.820420e+01,2.663935e+01,2.628746e+01
491,2000-02-10 07:47:33.235000,78.408000,2.796595e+01,2.916507e+01,2.886325e+01,2.829671e+01,2.661252e+01,2.628458e+01
492,2000-02-10 07:47:33.395000,78.568000,2.797920e+01,2.913230e+01,2.891580e+01,2.830991e+01,2.659239e+01,2.630583e+01
493,2000-02-10 07:47:33.555000,78.728000,2.800569e+01,2.913886e+01,2.887639e+01,2.832312e+01,2.657897e+01,2.631477e+01
494,2000-02-10 07:47:33.715000,78.888000,2.799245e+01,2.921093e+01,2.890923e+01,2.832973e+01,2.656554e+01,2.631487e+01
495,2000-02-10 07:47:33.875000,79.048000,2.795270e+01,2.917817e+01,2.889610e+01,2.834953e+01,2.667289e+01,2.630858e+01
496,2000-02-10 07:47:34.035000,79.208000,2.800569e+01,2.913886e+01,2.888953e+01,2.824385e+01,2.655883e+01,2.630215e+01
497,2000-02-10 07:47:34.195000,79.368000,2.799907e+01,2.918472e+01,2.888296e+01,2.836273e+01,2.664606e+01,2.630855e+01
498,2000-02-10 07:47:34.355000,79.528000,2.801894e+01,2.915852e+01,2.888296e+01,2.828349e+01,2.658568e+01,2.631382e+01
499,2000-02-10 07:47:34.516000,79.689000,2.795932e+01,2.919783e+01,2.888953e+01,2.827689e+01,2.661252e+01,2.630437e+01
500,2000-02-10 07:47:34.675000,79.848000,2.803218e+01,2.913886e+01,2.894206e+01,2.827689e+01,2.670641e+01,2.630729e+01
501,2000-02-10 07:47:34.835000,80.008000,2.804542e+01,2.909953e+01,2.886325e+01,2.829671e+01,2.663935e+01,2.630912e+01
502,2000-02-10 07:47:34.995000,80.168000,2.805204e+01,2.915852e+01,2.886982e+01,2.828349e+01,2.661923e+01,2.630937e+01
503,2000-02-10 07:47:35.155000,80.328000,2.802556e+01,2.917817e+01,2.896176e+01,2.838914e+01,2.661923e+01,2.631171e+01
504,2000-02-10 07:47:35.316000,80.489000,2.803218e+01,2.916507e+01,2.894863e+01,2.830991e+01,2.663935e+01,2.631335e+01
505,2000-02-10 07:47:35.475000,80.648000,2.799907e+01,2.912575e+01,2.892237e+01,2.827689e+01,2.661252e+01,2.631240e+01
506,2000-02-10 07:47:35.635000,80.808000,2.795270e+01,2.915196e+01,2.887639e+01,2.834953e+01,2.659910e+01,2.631293e+01
507,2000-02-10 07:47:35.795000,80.968000,2.799907e+01,2.916507e+01,2.885011e+01,2.839573e+01,2.657226e+01,2.631519e+01
508,2000-02-10 07:47:35.955000,81.128000,2.801232e+01,2.917817e+01,2.887639e+01,2.834953e+01,2.663265e+01,2.631652e+01
509,2000-02-10 07:47:36.115000,81.288000,2.800569e+01,2.929604e+01,2.898145e+01,2.829671e+01,2.657897e+01,2.632544e+01
510,2000-02-10 07:47:36.276000,81.449000,2.819097e+01,2.921093e+01,2.899458e+01,2.833633e+01,2.663935e+01,2.632776e+01
511,2000-02-10 07:47:36.436000,81.609000,2.803218e+01,2.919783e+01,2.891580e+01,2.836934e+01,2.662594e+01,2.633029e+01
512,2000-02-10 07:47:36.596000,81.769000,2.801232e+01,2.914541e+01,2.891580e+01,2.836273e+01,2.661252e+01,2.633511e+01
513,2000-02-10 07:47:36.756000,81.929000,2.801232e+01,2.915852e+01,2.890923e+01,2.836273e+01,2.667289e+01,2.633320e+01
514,2000-02-10 07:47:36.916000,82.089000,2.807852e+01,2.921748e+01,2.909297e+01,2.847489e+01,2.667959e+01,2.637520e+01
515,2000-02-10 07:47:37.076000,82.249000,2.806528e+01,2.918472e+01,2.897489e+01,2.840233e+01,2.672652e+01,2.637952e+01
516,2000-02-10 07:47:37.236000,82.409000,2.802556e+01,2.923712e+01,2.898145e+01,2.834293e+01,2.672652e+01,2.637586e+01
517,2000-02-10 07:47:37.396000,82.569000,2.813145e+01,2.925676e+01,2.898801e+01,2.840893e+01,2.667289e+01,2.638213e+01
518,2000-02-10 07:47:37.556000,82.729000,2.805866e+01,2.927640e+01,2.898145e+01,2.843532e+01,2.666618e+01,2.639201e+01
519,2000-02-10 07:47:37.716000,82.889000,2.809837e+01,2.925676e+01,2.901426e+01,2.840233e+01,2.669300e+01,2.639439e+01
520,2000-02-10 07:47:37.876000,83.049000,2.804542e+01,2.918472e+01,2.904051e+01,2.846170e+01,2.674663e+01,2.638824e+01
521,2000-02-10 07:47:38.036000,83.209000,2.805204e+01,2.926331e+01,2.897489e+01,2.849467e+01,2.673322e+01,2.641108e+01
522,2000-02-10 07:47:38.196000,83.369000,2.809176e+01,2.924367e+01,2.902082e+01,2.841553e+01,2.670641e+01,2.641047e+01
523,2000-02-10 07:47:38.356000,83.529000,2.810499e+01,2.929604e+01,2.898145e+01,2.843532e+01,2.673322e+01,2.641296e+01
524,2000-02-10 07:47:38.516000,83.689000,2.808514e+01,2.927640e+01,2.898801e+01,2.842213e+01,2.670641e+01,2.642831e+01
525,2000-02-10 07:47:38.677000,83.850000,2.807852e+01,2.933530e+01,2.896176e+01,2.836934e+01,2.673322e+01,2.642504e+01
526,2000-02-10 07:47:38.836000,84.009000,2.813807e+01,2.937454e+01,2.902739e+01,2.853422e+01,2.671312e+01,2.642332e+01
527,2000-02-10 07:47:38.996000,84.169000,2.811161e+01,2.932875e+01,2.906018e+01,2.840233e+01,2.673322e+01,2.643002e+01
528,2000-02-10 07:47:39.156000,84.329000,2.819097e+01,2.929604e+01,2.915852e+01,2.842213e+01,2.673322e+01,2.644647e+01
529,2000-02-10 07:47:39.316000,84.489000,2.815791e+01,2.926986e+01,2.900114e+01,2.840893e+01,2.675333e+01,2.644830e+01
530,2000-02-10 07:47:39.476000,84.649000,2.814468e+01,2.926986e+01,2.900770e+01,2.846170e+01,2.674663e+01,2.645260e+01
531,2000-02-10 07:47:39.636000,84.809000,2.815130e+01,2.928949e+01,2.901426e+01,2.850127e+01,2.673322e+01,2.644791e+01
532,2000-02-10 07:47:39.796000,84.969000,2.812484e+01,2.931567e+01,2.910608e+01,2.852763e+01,2.674663e+01,2.645408e+01
533,2000-02-10 07:47:39.956000,85.129000,2.818436e+01,2.932221e+01,2.907986e+01,2.852104e+01,2.684040e+01,2.645827e+01
534,2000-02-10 07:47:40.116000,85.289000,2.811822e+01,2.933530e+01,2.901426e+01,2.836273e+01,2.688726e+01,2.645595e+01
535,2000-02-10 07:47:40.276000,85.449000,2.815130e+01,2.933530e+01,2.912575e+01,2.840233e+01,2.681362e+01,2.645644e+01
536,2000-02-10 07:47:40.436000,85.609000,2.814468e+01,2.930258e+01,2.911264e+01,2.845511e+01,2.688056e+01,2.646364e+01
537,2000-02-10 07:47:40.596000,85.769000,2.817775e+01,2.929604e+01,2.911919e+01,2.850786e+01,2.688726e+01,2.646753e+01
538,2000-02-10 07:47:40.756000,85.929000,2.815791e+01,2.940070e+01,2.911264e+01,2.848149e+01,2.684710e+01,2.646977e+01
539,2000-02-10 07:47:40.916000,86.089000,2.811161e+01,2.936800e+01,2.906018e+01,2.858035e+01,2.685379e+01,2.647144e+01
540,2000-02-10 07:47:41.076000,86.249000,2.819759e+01,2.928949e+01,2.907986e+01,2.861328e+01,2.676673e+01,2.647212e+01
541,2000-02-10 07:47:41.236000,86.409000,2.817775e+01,2.936800e+01,2.906018e+01,2.851445e+01,2.675333e+01,2.646412e+01
542,2000-02-10 07:47:41.396000,86.569000,2.815791e+01,2.931567e+01,2.911919e+01,2.852104e+01,2.680022e+01,2.645989e+01
543,2000-02-10 07:47:41.556000,86.729000,2.821742e+01,2.930912e+01,2.917817e+01,2.842872e+01,2.680692e+01,2.645751e+01
544,2000-02-10 07:47:41.716000,86.889000,2.817114e+01,2.931567e+01,2.910608e+01,2.854740e+01,2.680022e+01,2.646085e+01
545,2000-02-10 07:47:41.876000,87.049000,2.815791e+01,2.929604e+01,2.911264e+01,2.839573e+01,2.673993e+01,2.646266e+01
546,2000-02-10 07:47:42.036000,87.209000,2.811161e+01,2.937454e+01,2.906018e+01,2.858694e+01,2.673993e+01,2.646793e+01
547,2000-02-10 07:47:42.196000,87.369000,2.812484e+01,2.934838e+01,2.907330e+01,2.857376e+01,2.678013e+01,2.647662e+01
548,2000-02-10 07:47:42.356000,87.529000,2.811822e+01,2.936800e+01,2.904051e+01,2.850786e+01,2.676673e+01,2.647570e+01
549,2000-02-10 07:47:42.516000,87.689000,2.811822e+01,2.936146e+01,2.906018e+01,2.852763e+01,2.676673e+01,2.646896e+01
550,2000-02-10 07:47:42.676000,87.849000,2.810499e+01,2.930912e+01,2.905363e+01,2.840893e+01,2.680022e+01,2.646711e+01
551,2000-02-10 07:47:42.836000,88.009000,2.811161e+01,2.929604e+01,2.906018e+01,2.852763e+01,2.671982e+01,2.647376e+01
552,2000-02-10 07:47:42.996000,88.169000,2.815130e+01,2.930258e+01,2.902739e+01,2.848808e+01,2.686049e+01,2.647482e+01
553,2000-02-10 07:47:43.156000,88.329000,2.816452e+01,2.933530e+01,2.911919e+01,2.844851e+01,2.681362e+01,2.647666e+01
554,2000-02-10 07:47:43.316000,88.489000,2.815791e+01,2.934838e+01,2.907330e+01,2.846170e+01,2.677343e+01,2.647162e+01
555,2000-02-10 07:47:43.476000,88.649000,2.817775e+01,2.932875e+01,2.903395e+01,2.854081e+01,2.675333e+01,2.647611e+01
556,2000-02-10 07:47:43.636000,88.809000,2.823063e+01,2.937454e+01,2.913230e+01,2.848149e+01,2.678683e+01,2.648111e+01
557,2000-02-10 07:47:43.796000,88.969000,2.820420e+01,2.937454e+01,2.909297e+01,2.845511e+01,2.683371e+01,2.649205e+01
558,2000-02-10 07:47:43.956000,89.129000,2.815130e+01,2.934838e+01,2.913230e+01,2.843532e+01,2.695416e+01,2.649038e+01
559,2000-02-10 07:47:44.116000,89.289000,2.815791e+01,2.940070e+01,2.911919e+01,2.846170e+01,2.679352e+01,2.649040e+01
560,2000-02-10 07:47:44.276000,89.449000,2.820420e+01,2.937454e+01,2.910608e+01,2.854740e+01,2.677343e+01,2.649202e+01
561,2000-02-10 07:47:44.436000,89.609000,2.829671e+01,2.934184e+01,2.910608e+01,2.851445e+01,2.690064e+01,2.649082e+01
562,2000-02-10 07:47:44.596000,89.769000,2.813145e+01,2.935492e+01,2.922402e+01,2.856717e+01,2.696753e+01,2.649459e+01
563,2000-02-10 07:47:44.756000,89.929000,2.820420e+01,2.935492e+01,2.915196e+01,2.860011e+01,2.693409e+01,2.649252e+01
564,2000-02-10 07:47:44.916000,90.089000,2.821742e+01,2.939416e+01,2.911919e+01,2.850127e+01,2.684710e+01,2.653098e+01
565,2000-02-10 07:47:45.076000,90.249000,2.821742e+01,2.940723e+01,2.913886e+01,2.860011e+01,2.690733e+01,2.653806e+01
566,2000-02-10 07:47:45.236000,90.409000,2.823063e+01,2.942031e+01,2.915196e+01,2.858694e+01,2.693409e+01,2.654218e+01
567,2000-02-10 07:47:45.396000,90.569000,2.821742e+01,2.942685e+01,2.915852e+01,2.857376e+01,2.704107e+01,2.653891e+01
568,2000-02-10 07:47:45.556000,90.729000,2.822403e+01,2.939416e+01,2.915196e+01,2.853422e+01,2.694747e+01,2.654079e+01
569,2000-02-10 07:47:45.717000,90.890000,2.819097e+01,2.938108e+01,2.914541e+01,2.850127e+01,2.684040e+01,2.654477e+01
570,2000-02-10 07:47:45.877000,91.050000,2.829671e+01,2.941377e+01,2.915196e+01,2.854740e+01,2.688056e+01,2.655113e+01
571,2000-02-10 07:47:46.037000,91.210000,2.827028e+01,2.941377e+01,2.924367e+01,2.862645e+01,2.686718e+01,2.654869e+01
572,2000-02-10 07:47:46.197000,91.370000,2.828349e+01,2.945299e+01,2.916507e+01,2.854081e+01,2.690064e+01,2.655461e+01
573,2000-02-10 07:47:46.357000,91.530000,2.827689e+01,2.945299e+01,2.926331e+01,2.854740e+01,2.697422e+01,2.655588e+01
574,2000-02-10 07:47:46.517000,91.690000,2.832973e+01,2.941377e+01,2.925676e+01,2.854081e+01,2.688056e+01,2.656239e+01
575,2000-02-10 07:47:46.677000,91.850000,2.824385e+01,2.943992e+01,2.921748e+01,2.852763e+01,2.691402e+01,2.656119e+01
576,2000-02-10 07:47:46.837000,92.010000,2.831652e+01,2.941377e+01,2.914541e+01,2.849467e+01,2.701433e+01,2.657031e+01
577,2000-02-10 07:47:46.997000,92.170000,2.827689e+01,2.939416e+01,2.915196e+01,2.861328e+01,2.691402e+01,2.655557e+01
578,2000-02-10 07:47:47.157000,92.330000,2.832973e+01,2.945952e+01,2.914541e+01,2.864620e+01,2.694747e+01,2.655473e+01
579,2000-02-10 07:47:47.317000,92.490000,2.831652e+01,2.945952e+01,2.914541e+01,2.862645e+01,2.692071e+01,2.656690e+01
580,2000-02-10 07:47:47.477000,92.650000,2.823724e+01,2.945952e+01,2.913230e+01,2.862645e+01,2.687387e+01,2.656499e+01
581,2000-02-10 07:47:47.637000,92.810000,2.829671e+01,2.954444e+01,2.917817e+01,2.855399e+01,2.684710e+01,2.656172e+01
582,2000-02-10 07:47:47.797000,92.970000,2.833633e+01,2.948566e+01,2.915852e+01,2.861328e+01,2.690064e+01,2.657091e+01
583,2000-02-10 07:47:47.957000,93.130000,2.829671e+01,2.960319e+01,2.913886e+01,2.860669e+01,2.698091e+01,2.657333e+01
584,2000-02-10 07:47:48.117000,93.290000,2.834293e+01,2.954444e+01,2.916507e+01,2.856058e+01,2.688056e+01,2.659649e+01
585,2000-02-10 07:47:48.277000,93.450000,2.832312e+01,2.953138e+01,2.918472e+01,2.863304e+01,2.698091e+01,2.659825e+01
586,2000-02-10 07:47:48.437000,93.610000,2.826368e+01,2.950526e+01,2.915196e+01,2.860669e+01,2.700765e+01,2.659766e+01
587,2000-02-10 07:47:48.597000,93.770000,2.832312e+01,2.949219e+01,2.916507e+01,2.861328e+01,2.697422e+01,2.660394e+01
588,2000-02-10 07:47:48.757000,93.930000,2.834293e+01,2.949219e+01,2.916507e+01,2.860011e+01,2.690733e+01,2.659909e+01
589,2000-02-10 07:47:48.917000,94.090000,2.832312e+01,2.947259e+01,2.922402e+01,2.863962e+01,2.692071e+01,2.660022e+01
590,2000-02-10 07:47:49.077000,94.250000,2.827028e+01,2.949219e+01,2.921748e+01,2.861987e+01,2.694078e+01,2.660304e+01
591,2000-02-10 07:47:49.237000,94.410000,2.824385e+01,2.949219e+01,2.917162e+01,2.883039e+01,2.697422e+01,2.658711e+01
592,2000-02-10 07:47:49.397000,94.570000,2.829671e+01,2.946606e+01,2.919128e+01,2.857376e+01,2.697422e+01,2.658562e+01
593,2000-02-10 07:47:49.557000,94.730000,2.834293e+01,2.946606e+01,2.921748e+01,2.859352e+01,2.689395e+01,2.658551e+01
594,2000-02-10 07:47:49.717000,94.890000,2.827028e+01,2.951179e+01,2.922402e+01,2.863304e+01,2.695416e+01,2.659206e+01
595,2000-02-10 07:47:49.877000,95.050000,2.826368e+01,2.951179e+01,2.919783e+01,2.867253e+01,2.695416e+01,2.659155e+01
596,2000-02-10 07:47:50.037000,95.210000,2.829010e+01,2.951832e+01,2.931567e+01,2.861328e+01,2.704107e+01,2.659210e+01
597,2000-02-10 07:47:50.197000,95.370000,2.829671e+01,2.955097e+01,2.928295e+01,2.863962e+01,2.695416e+01,2.660048e+01
598,2000-02-10 07:47:50.357000,95.530000,2.842213e+01,2.949872e+01,2.922402e+01,2.861987e+01,2.696085e+01,2.660698e+01
599,2000-02-10 07:47:50.517000,95.690000,2.829671e+01,2.953791e+01,2.928949e+01,2.866595e+01,2.697422e+01,2.660573e+01
600,2000-02-10 07:47:50.677000,95.850000,2.827028e+01,2.957708e+01,2.919128e+01,2.859352e+01,2.702102e+01,2.659918e+01
601,2000-02-10 07:47:50.837000,96.010000,2.830991e+01,2.949219e+01,2.930912e+01,2.858694e+01,2.692071e+01,2.660548e+01
602,2000-02-10 07:47:50.997000,96.170000,2.829671e+01,2.957708e+01,2.924367e+01,2.865937e+01,2.696085e+01,2.660838e+01
603,2000-02-10 07:47:51.157000,96.330000,2.830991e+01,2.949872e+01,2.919128e+01,2.867912e+01,2.701433e+01,2.661365e+01
604,2000-02-10 07:47:51.317000,96.490000,2.830991e+01,2.951832e+01,2.924367e+01,2.865937e+01,2.691402e+01,2.661806e+01
605,2000-02-10 07:47:51.477000,96.650000,2.832973e+01,2.959014e+01,2.928295e+01,2.871860e+01,2.692071e+01,2.661735e+01
606,2000-02-10 07:47:51.637000,96.810000,2.843532e+01,2.956403e+01,2.925676e+01,2.861328e+01,2.691402e+01,2.661514e+01
607,2000-02-10 07:47:51.797000,96.970000,2.834953e+01,2.948566e+01,2.919783e+01,2.860669e+01,2.692071e+01,2.662041e+01
608,2000-02-10 07:47:51.957000,97.130000,2.834293e+01,2.968800e+01,2.921093e+01,2.856717e+01,2.686718e+01,2.662034e+01
