frame,abstime,reltime,april3_microphoneBoardB_4.seq:Rectangle 1 [C]:max,april3_microphoneBoardB_4.seq:Polygon 1 [C]:max,april3_microphoneBoardB_4.seq:Rectangle 2 [C]:max,april3_microphoneBoardB_4.seq:Rectangle 3 [C]:max,april3_microphoneBoardB_4.seq:Rectangle 4 [C]:max,april3_microphoneBoardB_4.seq:Rectangle 5 [C]:mean
788,2000-02-03 07:42:56.623000,125.935000,2.786653e+01,2.837594e+01,2.846170e+01,2.814468e+01,2.655212e+01,2.606254e+01
789,2000-02-03 07:42:56.783000,126.095000,2.776037e+01,2.829671e+01,2.850786e+01,2.820420e+01,2.653869e+01,2.607895e+01
790,2000-02-03 07:42:56.943000,126.255000,2.778692e+01,2.832312e+01,2.852763e+01,2.818436e+01,2.651183e+01,2.607469e+01
791,2000-02-03 07:42:57.103000,126.415000,2.780019e+01,2.829671e+01,2.848808e+01,2.819097e+01,2.653869e+01,2.606933e+01
792,2000-02-03 07:42:57.263000,126.575000,2.776701e+01,2.826368e+01,2.856717e+01,2.821081e+01,2.656554e+01,2.607918e+01
793,2000-02-03 07:42:57.423000,126.735000,2.776037e+01,2.830331e+01,2.853422e+01,2.815130e+01,2.655212e+01,2.607619e+01
794,2000-02-03 07:42:57.583000,126.895000,2.783336e+01,2.834953e+01,2.860011e+01,2.825046e+01,2.659910e+01,2.607497e+01
795,2000-02-03 07:42:57.743000,127.055000,2.774709e+01,2.824385e+01,2.850786e+01,2.823063e+01,2.655212e+01,2.607632e+01
796,2000-02-03 07:42:57.903000,127.215000,2.782673e+01,2.827028e+01,2.857376e+01,2.819759e+01,2.653197e+01,2.607932e+01
797,2000-02-03 07:42:58.063000,127.375000,2.776701e+01,2.830331e+01,2.857376e+01,2.813807e+01,2.649168e+01,2.606753e+01
798,2000-02-03 07:42:58.223000,127.535000,2.778028e+01,2.825046e+01,2.847489e+01,2.813807e+01,2.653197e+01,2.606728e+01
799,2000-02-03 07:42:58.383000,127.695000,2.779355e+01,2.826368e+01,2.853422e+01,2.815791e+01,2.649840e+01,2.607170e+01
800,2000-02-03 07:42:58.543000,127.855000,2.776701e+01,2.827028e+01,2.856717e+01,2.818436e+01,2.653197e+01,2.607196e+01
801,2000-02-03 07:42:58.703000,128.015000,2.780019e+01,2.827689e+01,2.852763e+01,2.817775e+01,2.651183e+01,2.606924e+01
802,2000-02-03 07:42:58.863000,128.175000,2.777365e+01,2.836934e+01,2.850786e+01,2.817775e+01,2.650511e+01,2.606684e+01
803,2000-02-03 07:42:59.023000,128.335000,2.780019e+01,2.831652e+01,2.857376e+01,2.813807e+01,2.651183e+01,2.606648e+01
804,2000-02-03 07:42:59.183000,128.495000,2.781346e+01,2.826368e+01,2.854740e+01,2.813807e+01,2.654540e+01,2.606899e+01
805,2000-02-03 07:42:59.343000,128.655000,2.774709e+01,2.827689e+01,2.851445e+01,2.813145e+01,2.649168e+01,2.607442e+01
806,2000-02-03 07:42:59.503000,128.815000,2.777365e+01,2.836934e+01,2.853422e+01,2.815130e+01,2.655883e+01,2.607277e+01
807,2000-02-03 07:42:59.663000,128.975000,2.784663e+01,2.826368e+01,2.849467e+01,2.823724e+01,2.650511e+01,2.607121e+01
808,2000-02-03 07:42:59.823000,129.135000,2.779355e+01,2.822403e+01,2.852763e+01,2.827689e+01,2.647824e+01,2.606905e+01
809,2000-02-03 07:42:59.983000,129.295000,2.779355e+01,2.829671e+01,2.856717e+01,2.823063e+01,2.648496e+01,2.607206e+01
810,2000-02-03 07:43:00.143000,129.455000,2.776701e+01,2.830331e+01,2.855399e+01,2.820420e+01,2.651855e+01,2.607177e+01
811,2000-02-03 07:43:00.303000,129.615000,2.777365e+01,2.842872e+01,2.857376e+01,2.827028e+01,2.661252e+01,2.607827e+01
812,2000-02-03 07:43:00.463000,129.775000,2.777365e+01,2.826368e+01,2.858694e+01,2.821742e+01,2.649168e+01,2.608732e+01
813,2000-02-03 07:43:00.623000,129.935000,2.778692e+01,2.830331e+01,2.856717e+01,2.827689e+01,2.657897e+01,2.609383e+01
814,2000-02-03 07:43:00.783000,130.095000,2.788642e+01,2.830991e+01,2.855399e+01,2.828349e+01,2.654540e+01,2.610027e+01
815,2000-02-03 07:43:00.943000,130.255000,2.775373e+01,2.833633e+01,2.860669e+01,2.827028e+01,2.656554e+01,2.609691e+01
816,2000-02-03 07:43:01.103000,130.415000,2.789305e+01,2.827689e+01,2.858694e+01,2.821742e+01,2.653197e+01,2.609674e+01
817,2000-02-03 07:43:01.263000,130.575000,2.783336e+01,2.826368e+01,2.858035e+01,2.823724e+01,2.664606e+01,2.609683e+01
818,2000-02-03 07:43:01.423000,130.735000,2.787316e+01,2.832312e+01,2.856717e+01,2.830331e+01,2.661923e+01,2.610574e+01
819,2000-02-03 07:43:01.583000,130.895000,2.786653e+01,2.827028e+01,2.857376e+01,2.820420e+01,2.656554e+01,2.610608e+01
820,2000-02-03 07:43:01.743000,131.055000,2.779355e+01,2.830991e+01,2.869886e+01,2.821081e+01,2.656554e+01,2.610465e+01
821,2000-02-03 07:43:01.903000,131.215000,2.784663e+01,2.831652e+01,2.861328e+01,2.819759e+01,2.661252e+01,2.610709e+01
822,2000-02-03 07:43:02.063000,131.375000,2.784663e+01,2.832312e+01,2.861987e+01,2.821081e+01,2.653869e+01,2.611281e+01
823,2000-02-03 07:43:02.223000,131.535000,2.782673e+01,2.831652e+01,2.860011e+01,2.815791e+01,2.656554e+01,2.610842e+01
824,2000-02-03 07:43:02.383000,131.695000,2.783336e+01,2.829671e+01,2.855399e+01,2.820420e+01,2.655212e+01,2.610552e+01
825,2000-02-03 07:43:02.543000,131.855000,2.782673e+01,2.830991e+01,2.857376e+01,2.821742e+01,2.669300e+01,2.611004e+01
826,2000-02-03 07:43:02.703000,132.015000,2.784663e+01,2.831652e+01,2.853422e+01,2.811822e+01,2.662594e+01,2.609905e+01
827,2000-02-03 07:43:02.863000,132.175000,2.782673e+01,2.831652e+01,2.856717e+01,2.822403e+01,2.656554e+01,2.609342e+01
828,2000-02-03 07:43:03.023000,132.335000,2.793945e+01,2.831652e+01,2.856058e+01,2.827028e+01,2.662594e+01,2.609383e+01
829,2000-02-03 07:43:03.183000,132.495000,2.787316e+01,2.833633e+01,2.855399e+01,2.819759e+01,2.659239e+01,2.609208e+01
830,2000-02-03 07:43:03.343000,132.655000,2.782673e+01,2.827689e+01,2.862645e+01,2.822403e+01,2.655212e+01,2.609597e+01
831,2000-02-03 07:43:03.504000,132.816000,2.776701e+01,2.830991e+01,2.860669e+01,2.814468e+01,2.659239e+01,2.609336e+01
832,2000-02-03 07:43:03.664000,132.976000,2.787316e+01,2.830331e+01,2.856058e+01,2.818436e+01,2.653869e+01,2.608872e+01
833,2000-02-03 07:43:03.824000,133.136000,2.779355e+01,2.828349e+01,2.856058e+01,2.816452e+01,2.661252e+01,2.609497e+01
834,2000-02-03 07:43:03.984000,133.296000,2.785326e+01,2.830991e+01,2.854740e+01,2.819759e+01,2.652526e+01,2.609612e+01
835,2000-02-03 07:43:04.144000,133.456000,2.782673e+01,2.831652e+01,2.851445e+01,2.825707e+01,2.652526e+01,2.609318e+01
836,2000-02-03 07:43:04.304000,133.616000,2.780019e+01,2.832312e+01,2.858694e+01,2.819097e+01,2.658568e+01,2.609090e+01
837,2000-02-03 07:43:04.464000,133.776000,2.777365e+01,2.829010e+01,2.858694e+01,2.813807e+01,2.654540e+01,2.608349e+01
838,2000-02-03 07:43:04.624000,133.936000,2.780683e+01,2.832312e+01,2.858035e+01,2.814468e+01,2.655883e+01,2.608809e+01
839,2000-02-03 07:43:04.784000,134.096000,2.779355e+01,2.834953e+01,2.854081e+01,2.811161e+01,2.653869e+01,2.607341e+01
840,2000-02-03 07:43:04.944000,134.256000,2.777365e+01,2.838254e+01,2.864620e+01,2.813145e+01,2.651855e+01,2.607185e+01
841,2000-02-03 07:43:05.104000,134.416000,2.776701e+01,2.832312e+01,2.854740e+01,2.810499e+01,2.661923e+01,2.607331e+01
842,2000-02-03 07:43:05.264000,134.576000,2.778692e+01,2.829010e+01,2.853422e+01,2.827689e+01,2.657897e+01,2.607036e+01
843,2000-02-03 07:43:05.424000,134.736000,2.777365e+01,2.831652e+01,2.852104e+01,2.816452e+01,2.656554e+01,2.607089e+01
844,2000-02-03 07:43:05.584000,134.896000,2.776037e+01,2.827028e+01,2.856717e+01,2.811161e+01,2.650511e+01,2.606632e+01
845,2000-02-03 07:43:05.744000,135.056000,2.774709e+01,2.824385e+01,2.853422e+01,2.815130e+01,2.660581e+01,2.607026e+01
846,2000-02-03 07:43:05.904000,135.216000,2.772718e+01,2.821742e+01,2.857376e+01,2.823063e+01,2.655883e+01,2.608138e+01
847,2000-02-03 07:43:06.064000,135.376000,2.778692e+01,2.827689e+01,2.859352e+01,2.815130e+01,2.659239e+01,2.608725e+01
848,2000-02-03 07:43:06.224000,135.536000,2.774709e+01,2.829671e+01,2.856717e+01,2.813807e+01,2.649168e+01,2.608305e+01
849,2000-02-03 07:43:06.384000,135.696000,2.799907e+01,2.832312e+01,2.858035e+01,2.816452e+01,2.657897e+01,2.607779e+01
850,2000-02-03 07:43:06.544000,135.856000,2.791294e+01,2.829010e+01,2.850786e+01,2.817775e+01,2.651855e+01,2.608020e+01
851,2000-02-03 07:43:06.704000,136.016000,2.778692e+01,2.832312e+01,2.848149e+01,2.815130e+01,2.645137e+01,2.607787e+01
852,2000-02-03 07:43:06.864000,136.176000,2.782673e+01,2.836273e+01,2.852763e+01,2.813807e+01,2.656554e+01,2.607605e+01
853,2000-02-03 07:43:07.024000,136.336000,2.775373e+01,2.839573e+01,2.852763e+01,2.810499e+01,2.657226e+01,2.605221e+01
854,2000-02-03 07:43:07.184000,136.496000,2.780019e+01,2.823724e+01,2.850127e+01,2.812484e+01,2.647153e+01,2.604874e+01
855,2000-02-03 07:43:07.344000,136.656000,2.773382e+01,2.823063e+01,2.850786e+01,2.812484e+01,2.654540e+01,2.604709e+01
856,2000-02-03 07:43:07.504000,136.816000,2.777365e+01,2.830991e+01,2.850127e+01,2.811161e+01,2.648496e+01,2.604529e+01
857,2000-02-03 07:43:07.664000,136.976000,2.775373e+01,2.825707e+01,2.854740e+01,2.813145e+01,2.653869e+01,2.604658e+01
858,2000-02-03 07:43:07.824000,137.136000,2.772054e+01,2.822403e+01,2.852104e+01,2.806528e+01,2.651183e+01,2.604275e+01
859,2000-02-03 07:43:07.984000,137.296000,2.780683e+01,2.823724e+01,2.852104e+01,2.809837e+01,2.645809e+01,2.604653e+01
860,2000-02-03 07:43:08.144000,137.456000,2.774046e+01,2.826368e+01,2.858035e+01,2.813807e+01,2.657226e+01,2.604757e+01
861,2000-02-03 07:43:08.304000,137.616000,2.773382e+01,2.827028e+01,2.844851e+01,2.823724e+01,2.654540e+01,2.604791e+01
862,2000-02-03 07:43:08.464000,137.776000,2.774709e+01,2.822403e+01,2.850127e+01,2.812484e+01,2.646481e+01,2.604806e+01
863,2000-02-03 07:43:08.624000,137.936000,2.786653e+01,2.824385e+01,2.851445e+01,2.808514e+01,2.645137e+01,2.604658e+01
864,2000-02-03 07:43:08.784000,138.096000,2.777365e+01,2.823724e+01,2.854081e+01,2.811161e+01,2.657226e+01,2.604958e+01
865,2000-02-03 07:43:08.944000,138.256000,2.775373e+01,2.827028e+01,2.854740e+01,2.814468e+01,2.659910e+01,2.604811e+01
866,2000-02-03 07:43:09.104000,138.416000,2.775373e+01,2.824385e+01,2.855399e+01,2.809837e+01,2.653197e+01,2.605037e+01
867,2000-02-03 07:43:09.264000,138.576000,2.775373e+01,2.823724e+01,2.853422e+01,2.813807e+01,2.656554e+01,2.605237e+01
868,2000-02-03 07:43:09.424000,138.736000,2.774046e+01,2.830991e+01,2.846830e+01,2.809837e+01,2.655212e+01,2.604675e+01
869,2000-02-03 07:43:09.584000,138.896000,2.774709e+01,2.822403e+01,2.853422e+01,2.813145e+01,2.648496e+01,2.604533e+01
870,2000-02-03 07:43:09.744000,139.056000,2.780683e+01,2.827028e+01,2.850786e+01,2.809176e+01,2.652526e+01,2.605027e+01
871,2000-02-03 07:43:09.904000,139.216000,2.773382e+01,2.832312e+01,2.856717e+01,2.812484e+01,2.653197e+01,2.604918e+01
872,2000-02-03 07:43:10.064000,139.376000,2.772054e+01,2.832973e+01,2.854081e+01,2.808514e+01,2.654540e+01,2.604696e+01
873,2000-02-03 07:43:10.224000,139.536000,2.778028e+01,2.824385e+01,2.856717e+01,2.813145e+01,2.643793e+01,2.604282e+01
874,2000-02-03 07:43:10.384000,139.696000,2.783336e+01,2.831652e+01,2.872518e+01,2.817775e+01,2.654540e+01,2.612449e+01
875,2000-02-03 07:43:10.544000,139.856000,2.784000e+01,2.829010e+01,2.869886e+01,2.823063e+01,2.662594e+01,2.613579e+01
876,2000-02-03 07:43:10.704000,140.016000,2.781346e+01,2.829010e+01,2.871860e+01,2.821081e+01,2.669971e+01,2.615145e+01
877,2000-02-03 07:43:10.864000,140.176000,2.783336e+01,2.842213e+01,2.865937e+01,2.825046e+01,2.665948e+01,2.615098e+01
878,2000-02-03 07:43:11.024000,140.336000,2.785989e+01,2.829671e+01,2.868570e+01,2.825046e+01,2.660581e+01,2.614804e+01
879,2000-02-03 07:43:11.184000,140.496000,2.785989e+01,2.837594e+01,2.864620e+01,2.820420e+01,2.658568e+01,2.614987e+01
880,2000-02-03 07:43:11.344000,140.656000,2.784663e+01,2.844851e+01,2.867912e+01,2.820420e+01,2.655883e+01,2.615193e+01
881,2000-02-03 07:43:11.504000,140.816000,2.789968e+01,2.838254e+01,2.863962e+01,2.822403e+01,2.656554e+01,2.615152e+01
882,2000-02-03 07:43:11.664000,140.976000,2.789968e+01,2.838914e+01,2.863304e+01,2.816452e+01,2.655212e+01,2.615328e+01
883,2000-02-03 07:43:11.824000,141.136000,2.787979e+01,2.834293e+01,2.864620e+01,2.821742e+01,2.659910e+01,2.615581e+01
884,2000-02-03 07:43:11.984000,141.296000,2.784663e+01,2.840893e+01,2.866595e+01,2.819097e+01,2.663265e+01,2.615649e+01
885,2000-02-03 07:43:12.144000,141.456000,2.785326e+01,2.832973e+01,2.858035e+01,2.822403e+01,2.665277e+01,2.615562e+01
886,2000-02-03 07:43:12.304000,141.616000,2.788642e+01,2.834293e+01,2.860011e+01,2.818436e+01,2.665948e+01,2.615550e+01
887,2000-02-03 07:43:12.464000,141.776000,2.785326e+01,2.844851e+01,2.867253e+01,2.818436e+01,2.669971e+01,2.616107e+01
888,2000-02-03 07:43:12.624000,141.936000,2.785326e+01,2.836273e+01,2.860669e+01,2.830991e+01,2.662594e+01,2.616246e+01
889,2000-02-03 07:43:12.784000,142.096000,2.786653e+01,2.830991e+01,2.862645e+01,2.823063e+01,2.667289e+01,2.614048e+01
890,2000-02-03 07:43:12.944000,142.256000,2.788642e+01,2.833633e+01,2.856717e+01,2.824385e+01,2.661252e+01,2.612837e+01
891,2000-02-03 07:43:13.104000,142.416000,2.787979e+01,2.829671e+01,2.857376e+01,2.821081e+01,2.667289e+01,2.613202e+01
892,2000-02-03 07:43:13.265000,142.577000,2.779355e+01,2.830991e+01,2.860669e+01,2.821081e+01,2.658568e+01,2.613364e+01
893,2000-02-03 07:43:13.425000,142.737000,2.787979e+01,2.833633e+01,2.861987e+01,2.825046e+01,2.661923e+01,2.613483e+01
894,2000-02-03 07:43:13.585000,142.897000,2.780019e+01,2.838914e+01,2.862645e+01,2.823063e+01,2.665277e+01,2.613129e+01
895,2000-02-03 07:43:13.745000,143.057000,2.781346e+01,2.834293e+01,2.863962e+01,2.821081e+01,2.655883e+01,2.613839e+01
896,2000-02-03 07:43:13.905000,143.217000,2.784663e+01,2.835613e+01,2.861328e+01,2.829671e+01,2.663265e+01,2.613875e+01
897,2000-02-03 07:43:14.065000,143.377000,2.784663e+01,2.834293e+01,2.858035e+01,2.818436e+01,2.662594e+01,2.614254e+01
898,2000-02-03 07:43:14.225000,143.537000,2.780683e+01,2.833633e+01,2.865937e+01,2.818436e+01,2.667959e+01,2.614267e+01
899,2000-02-03 07:43:14.385000,143.697000,2.786653e+01,2.835613e+01,2.861987e+01,2.819759e+01,2.663935e+01,2.614301e+01
900,2000-02-03 07:43:14.545000,143.857000,2.781346e+01,2.830991e+01,2.859352e+01,2.819759e+01,2.671312e+01,2.614338e+01
901,2000-02-03 07:43:14.705000,144.017000,2.785326e+01,2.833633e+01,2.860011e+01,2.820420e+01,2.663265e+01,2.614602e+01
902,2000-02-03 07:43:14.865000,144.177000,2.783336e+01,2.834953e+01,2.857376e+01,2.817775e+01,2.657226e+01,2.613545e+01
903,2000-02-03 07:43:15.025000,144.337000,2.784000e+01,2.832973e+01,2.854081e+01,2.818436e+01,2.663265e+01,2.613705e+01
904,2000-02-03 07:43:15.185000,144.497000,2.781346e+01,2.830331e+01,2.863962e+01,2.827028e+01,2.666618e+01,2.613100e+01
905,2000-02-03 07:43:15.345000,144.657000,2.780683e+01,2.837594e+01,2.858035e+01,2.825046e+01,2.664606e+01,2.613083e+01
906,2000-02-03 07:43:15.505000,144.817000,2.779355e+01,2.830991e+01,2.854740e+01,2.819097e+01,2.659239e+01,2.612801e+01
907,2000-02-03 07:43:15.665000,144.977000,2.784663e+01,2.830991e+01,2.856058e+01,2.819759e+01,2.657897e+01,2.612750e+01
908,2000-02-03 07:43:15.825000,145.137000,2.784000e+01,2.830331e+01,2.860669e+01,2.816452e+01,2.661923e+01,2.611855e+01
909,2000-02-03 07:43:15.985000,145.297000,2.795270e+01,2.829671e+01,2.854740e+01,2.819097e+01,2.669300e+01,2.612233e+01
910,2000-02-03 07:43:16.145000,145.457000,2.785326e+01,2.833633e+01,2.855399e+01,2.817114e+01,2.661923e+01,2.612717e+01
911,2000-02-03 07:43:16.305000,145.617000,2.783336e+01,2.828349e+01,2.860669e+01,2.819097e+01,2.665277e+01,2.613461e+01
912,2000-02-03 07:43:16.465000,145.777000,2.787316e+01,2.828349e+01,2.863962e+01,2.815130e+01,2.662594e+01,2.613922e+01
913,2000-02-03 07:43:16.625000,145.937000,2.784000e+01,2.832312e+01,2.864620e+01,2.824385e+01,2.661252e+01,2.613687e+01
914,2000-02-03 07:43:16.785000,146.097000,2.784663e+01,2.834953e+01,2.861328e+01,2.817114e+01,2.665948e+01,2.614050e+01
915,2000-02-03 07:43:16.945000,146.257000,2.788642e+01,2.832973e+01,2.859352e+01,2.816452e+01,2.661923e+01,2.613732e+01
916,2000-02-03 07:43:17.105000,146.417000,2.790631e+01,2.831652e+01,2.865279e+01,2.819097e+01,2.670641e+01,2.613854e+01
917,2000-02-03 07:43:17.265000,146.577000,2.791956e+01,2.841553e+01,2.858694e+01,2.823063e+01,2.660581e+01,2.614061e+01
918,2000-02-03 07:43:17.425000,146.737000,2.782673e+01,2.837594e+01,2.862645e+01,2.822403e+01,2.663935e+01,2.613807e+01
919,2000-02-03 07:43:17.585000,146.897000,2.784663e+01,2.838254e+01,2.864620e+01,2.829010e+01,2.668630e+01,2.614019e+01
920,2000-02-03 07:43:17.745000,147.057000,2.784000e+01,2.834953e+01,2.865937e+01,2.822403e+01,2.658568e+01,2.613883e+01
921,2000-02-03 07:43:17.905000,147.217000,2.783336e+01,2.844192e+01,2.863962e+01,2.820420e+01,2.663265e+01,2.613767e+01
922,2000-02-03 07:43:18.065000,147.377000,2.785989e+01,2.833633e+01,2.862645e+01,2.816452e+01,2.659239e+01,2.613218e+01
923,2000-02-03 07:43:18.225000,147.537000,2.780019e+01,2.830991e+01,2.854740e+01,2.816452e+01,2.656554e+01,2.612748e+01
924,2000-02-03 07:43:18.385000,147.697000,2.786653e+01,2.829671e+01,2.861987e+01,2.813145e+01,2.654540e+01,2.612586e+01
925,2000-02-03 07:43:18.545000,147.857000,2.789968e+01,2.842872e+01,2.864620e+01,2.817114e+01,2.660581e+01,2.614820e+01
926,2000-02-03 07:43:18.705000,148.017000,2.788642e+01,2.835613e+01,2.863304e+01,2.822403e+01,2.659910e+01,2.616009e+01
927,2000-02-03 07:43:18.865000,148.177000,2.788642e+01,2.834953e+01,2.862645e+01,2.817775e+01,2.657897e+01,2.615696e+01
928,2000-02-03 07:43:19.025000,148.337000,2.790631e+01,2.840233e+01,2.867253e+01,2.822403e+01,2.661252e+01,2.615854e+01
929,2000-02-03 07:43:19.185000,148.497000,2.789968e+01,2.832312e+01,2.865937e+01,2.823724e+01,2.667959e+01,2.616035e+01
930,2000-02-03 07:43:19.345000,148.657000,2.795932e+01,2.836273e+01,2.863304e+01,2.824385e+01,2.662594e+01,2.616000e+01
931,2000-02-03 07:43:19.505000,148.817000,2.793282e+01,2.834953e+01,2.867912e+01,2.827028e+01,2.659239e+01,2.616053e+01
932,2000-02-03 07:43:19.665000,148.977000,2.797920e+01,2.834293e+01,2.862645e+01,2.825046e+01,2.666618e+01,2.615921e+01
933,2000-02-03 07:43:19.825000,149.137000,2.789968e+01,2.832312e+01,2.865279e+01,2.827028e+01,2.659910e+01,2.615236e+01
934,2000-02-03 07:43:19.985000,149.297000,2.793945e+01,2.847489e+01,2.861328e+01,2.818436e+01,2.661923e+01,2.616298e+01
935,2000-02-03 07:43:20.145000,149.457000,2.791956e+01,2.838914e+01,2.858035e+01,2.821081e+01,2.663935e+01,2.615734e+01
936,2000-02-03 07:43:20.305000,149.617000,2.791956e+01,2.837594e+01,2.860011e+01,2.819759e+01,2.661923e+01,2.616215e+01
937,2000-02-03 07:43:20.465000,149.777000,2.792619e+01,2.836934e+01,2.860011e+01,2.821742e+01,2.663935e+01,2.615933e+01
938,2000-02-03 07:43:20.625000,149.937000,2.795270e+01,2.830991e+01,2.865279e+01,2.815130e+01,2.649840e+01,2.611460e+01
939,2000-02-03 07:43:20.785000,150.097000,2.793282e+01,2.826368e+01,2.854740e+01,2.815791e+01,2.659239e+01,2.610622e+01
940,2000-02-03 07:43:20.945000,150.257000,2.789305e+01,2.833633e+01,2.859352e+01,2.815791e+01,2.661923e+01,2.610765e+01
941,2000-02-03 07:43:21.105000,150.417000,2.785326e+01,2.828349e+01,2.862645e+01,2.809837e+01,2.662594e+01,2.611089e+01
942,2000-02-03 07:43:21.265000,150.577000,2.780683e+01,2.827028e+01,2.861987e+01,2.815791e+01,2.657897e+01,2.610683e+01
943,2000-02-03 07:43:21.425000,150.737000,2.791294e+01,2.827689e+01,2.858694e+01,2.812484e+01,2.658568e+01,2.610634e+01
944,2000-02-03 07:43:21.585000,150.897000,2.785326e+01,2.829010e+01,2.857376e+01,2.818436e+01,2.653869e+01,2.610355e+01
945,2000-02-03 07:43:21.745000,151.057000,2.784663e+01,2.836934e+01,2.853422e+01,2.811822e+01,2.653869e+01,2.610072e+01
946,2000-02-03 07:43:21.905000,151.217000,2.789305e+01,2.828349e+01,2.858035e+01,2.810499e+01,2.654540e+01,2.608962e+01
947,2000-02-03 07:43:22.065000,151.377000,2.792619e+01,2.827689e+01,2.855399e+01,2.812484e+01,2.660581e+01,2.608177e+01
948,2000-02-03 07:43:22.225000,151.537000,2.779355e+01,2.825707e+01,2.861987e+01,2.815791e+01,2.652526e+01,2.607399e+01
949,2000-02-03 07:43:22.385000,151.697000,2.782010e+01,2.834293e+01,2.849467e+01,2.816452e+01,2.650511e+01,2.607832e+01
950,2000-02-03 07:43:22.545000,151.857000,2.777365e+01,2.826368e+01,2.863962e+01,2.815130e+01,2.655883e+01,2.607899e+01
951,2000-02-03 07:43:22.705000,152.017000,2.781346e+01,2.827028e+01,2.860669e+01,2.813807e+01,2.655883e+01,2.608591e+01
952,2000-02-03 07:43:22.865000,152.177000,2.780019e+01,2.838254e+01,2.858035e+01,2.812484e+01,2.653197e+01,2.608101e+01
953,2000-02-03 07:43:23.026000,152.338000,2.781346e+01,2.827689e+01,2.852763e+01,2.815791e+01,2.665948e+01,2.609381e+01
954,2000-02-03 07:43:23.186000,152.498000,2.784663e+01,2.831652e+01,2.855399e+01,2.814468e+01,2.660581e+01,2.609531e+01
955,2000-02-03 07:43:23.346000,152.658000,2.782010e+01,2.830331e+01,2.861987e+01,2.815791e+01,2.653869e+01,2.609462e+01
956,2000-02-03 07:43:23.506000,152.818000,2.782010e+01,2.832312e+01,2.854740e+01,2.817114e+01,2.663265e+01,2.609702e+01
957,2000-02-03 07:43:23.666000,152.978000,2.787979e+01,2.832973e+01,2.854740e+01,2.821742e+01,2.665948e+01,2.609294e+01
958,2000-02-03 07:43:23.826000,153.138000,2.787316e+01,2.834953e+01,2.860669e+01,2.815130e+01,2.659910e+01,2.609368e+01
959,2000-02-03 07:43:23.986000,153.298000,2.794607e+01,2.828349e+01,2.858035e+01,2.815791e+01,2.661252e+01,2.609409e+01
960,2000-02-03 07:43:24.146000,153.458000,2.787316e+01,2.825046e+01,2.865937e+01,2.822403e+01,2.660581e+01,2.609651e+01
961,2000-02-03 07:43:24.306000,153.618000,2.789305e+01,2.827689e+01,2.859352e+01,2.815130e+01,2.656554e+01,2.609373e+01
962,2000-02-03 07:43:24.466000,153.778000,2.784663e+01,2.830991e+01,2.858035e+01,2.809176e+01,2.653869e+01,2.608924e+01
963,2000-02-03 07:43:24.626000,153.938000,2.799907e+01,2.837594e+01,2.859352e+01,2.811161e+01,2.651183e+01,2.609234e+01
964,2000-02-03 07:43:24.786000,154.098000,2.791956e+01,2.829671e+01,2.854081e+01,2.821742e+01,2.654540e+01,2.609227e+01
965,2000-02-03 07:43:24.946000,154.258000,2.787979e+01,2.830331e+01,2.859352e+01,2.825046e+01,2.651855e+01,2.609691e+01
966,2000-02-03 07:43:25.106000,154.418000,2.780019e+01,2.829010e+01,2.855399e+01,2.815791e+01,2.657226e+01,2.609044e+01
967,2000-02-03 07:43:25.266000,154.578000,2.785326e+01,2.827689e+01,2.856717e+01,2.819759e+01,2.658568e+01,2.609110e+01
968,2000-02-03 07:43:25.426000,154.738000,2.782673e+01,2.822403e+01,2.857376e+01,2.816452e+01,2.652526e+01,2.609383e+01
969,2000-02-03 07:43:25.586000,154.898000,2.778692e+01,2.823724e+01,2.855399e+01,2.813807e+01,2.656554e+01,2.609727e+01
970,2000-02-03 07:43:25.746000,155.058000,2.784000e+01,2.822403e+01,2.857376e+01,2.824385e+01,2.651183e+01,2.609538e+01
971,2000-02-03 07:43:25.906000,155.218000,2.787979e+01,2.826368e+01,2.860011e+01,2.811161e+01,2.655883e+01,2.609863e+01
972,2000-02-03 07:43:26.066000,155.378000,2.783336e+01,2.830331e+01,2.854740e+01,2.817775e+01,2.650511e+01,2.609579e+01
973,2000-02-03 07:43:26.226000,155.538000,2.779355e+01,2.828349e+01,2.854081e+01,2.819759e+01,2.653869e+01,2.610099e+01
974,2000-02-03 07:43:26.386000,155.698000,2.780019e+01,2.829010e+01,2.861328e+01,2.813807e+01,2.655212e+01,2.609288e+01
975,2000-02-03 07:43:26.546000,155.858000,2.779355e+01,2.822403e+01,2.856717e+01,2.822403e+01,2.655212e+01,2.608079e+01
976,2000-02-03 07:43:26.706000,156.018000,2.783336e+01,2.829671e+01,2.859352e+01,2.815130e+01,2.648496e+01,2.608392e+01
977,2000-02-03 07:43:26.866000,156.178000,2.780019e+01,2.824385e+01,2.856058e+01,2.817775e+01,2.661923e+01,2.609058e+01
978,2000-02-03 07:43:27.026000,156.338000,2.781346e+01,2.826368e+01,2.856717e+01,2.811161e+01,2.654540e+01,2.609106e+01
979,2000-02-03 07:43:27.186000,156.498000,2.781346e+01,2.840893e+01,2.857376e+01,2.814468e+01,2.663265e+01,2.608896e+01
980,2000-02-03 07:43:27.346000,156.658000,2.778692e+01,2.834293e+01,2.859352e+01,2.814468e+01,2.657897e+01,2.609122e+01
981,2000-02-03 07:43:27.506000,156.818000,2.784663e+01,2.825707e+01,2.858035e+01,2.811822e+01,2.666618e+01,2.608889e+01
