frame,abstime,reltime,april17_microphoneBoardE_0.seq:Rectangle 1 [C]:max,april17_microphoneBoardE_0.seq:Polygon 1 [C]:max,april17_microphoneBoardE_0.seq:Rectangle 2 [C]:max,april17_microphoneBoardE_0.seq:Rectangle 3 [C]:max,april17_microphoneBoardE_0.seq:Rectangle 4 [C]:max,april17_microphoneBoardE_0.seq:Rectangle 5 [C]:mean
772,2000-02-16 23:42:00.464000,123.373000,2.729471e+01,2.811822e+01,2.826368e+01,2.794607e+01,2.591243e+01,2.558781e+01
773,2000-02-16 23:42:00.624000,123.533000,2.722135e+01,2.811161e+01,2.828349e+01,2.784663e+01,2.593269e+01,2.558093e+01
774,2000-02-16 23:42:00.784000,123.693000,2.724803e+01,2.807190e+01,2.828349e+01,2.784663e+01,2.589892e+01,2.557944e+01
775,2000-02-16 23:42:00.944000,123.853000,2.730804e+01,2.805204e+01,2.838254e+01,2.783336e+01,2.590567e+01,2.557556e+01
776,2000-02-16 23:42:01.104000,124.013000,2.720133e+01,2.805866e+01,2.830991e+01,2.793945e+01,2.589892e+01,2.557408e+01
777,2000-02-16 23:42:01.264000,124.173000,2.733470e+01,2.808514e+01,2.835613e+01,2.781346e+01,2.585838e+01,2.557805e+01
778,2000-02-16 23:42:01.424000,124.333000,2.724136e+01,2.816452e+01,2.827689e+01,2.784000e+01,2.593269e+01,2.557795e+01
779,2000-02-16 23:42:01.584000,124.493000,2.723469e+01,2.812484e+01,2.825707e+01,2.783336e+01,2.585838e+01,2.557324e+01
780,2000-02-16 23:42:01.744000,124.653000,2.727470e+01,2.820420e+01,2.830991e+01,2.791956e+01,2.583811e+01,2.557599e+01
781,2000-02-16 23:42:01.904000,124.813000,2.725470e+01,2.808514e+01,2.852763e+01,2.785989e+01,2.592593e+01,2.557022e+01
782,2000-02-16 23:42:02.064000,124.973000,2.720133e+01,2.809837e+01,2.833633e+01,2.787979e+01,2.587865e+01,2.556700e+01
783,2000-02-16 23:42:02.224000,125.133000,2.730804e+01,2.818436e+01,2.834953e+01,2.792619e+01,2.601369e+01,2.561406e+01
784,2000-02-16 23:42:02.384000,125.293000,2.726804e+01,2.810499e+01,2.835613e+01,2.793282e+01,2.593944e+01,2.563222e+01
785,2000-02-16 23:42:02.544000,125.453000,2.730804e+01,2.820420e+01,2.832312e+01,2.792619e+01,2.601369e+01,2.563134e+01
786,2000-02-16 23:42:02.704000,125.613000,2.732804e+01,2.825707e+01,2.835613e+01,2.789305e+01,2.591918e+01,2.562702e+01
787,2000-02-16 23:42:02.864000,125.773000,2.735469e+01,2.816452e+01,2.834953e+01,2.797920e+01,2.591918e+01,2.562994e+01
788,2000-02-16 23:42:03.024000,125.933000,2.735469e+01,2.815791e+01,2.829671e+01,2.789305e+01,2.591918e+01,2.562498e+01
789,2000-02-16 23:42:03.184000,126.093000,2.728804e+01,2.827028e+01,2.832973e+01,2.799245e+01,2.590567e+01,2.562535e+01
790,2000-02-16 23:42:03.344000,126.253000,2.731470e+01,2.811822e+01,2.835613e+01,2.790631e+01,2.594619e+01,2.563851e+01
791,2000-02-16 23:42:03.504000,126.413000,2.731470e+01,2.819759e+01,2.835613e+01,2.796595e+01,2.593269e+01,2.565931e+01
792,2000-02-16 23:42:03.664000,126.573000,2.729471e+01,2.825707e+01,2.840233e+01,2.793945e+01,2.594619e+01,2.566119e+01
793,2000-02-16 23:42:03.825000,126.734000,2.729471e+01,2.817775e+01,2.848149e+01,2.791294e+01,2.595969e+01,2.565969e+01
794,2000-02-16 23:42:03.984000,126.893000,2.734136e+01,2.821081e+01,2.833633e+01,2.791294e+01,2.593944e+01,2.565734e+01
795,2000-02-16 23:42:04.145000,127.054000,2.740798e+01,2.819097e+01,2.838254e+01,2.794607e+01,2.593944e+01,2.565878e+01
796,2000-02-16 23:42:04.305000,127.214000,2.732804e+01,2.830331e+01,2.840893e+01,2.801232e+01,2.600019e+01,2.565850e+01
797,2000-02-16 23:42:04.465000,127.374000,2.744128e+01,2.820420e+01,2.836273e+01,2.797257e+01,2.597319e+01,2.565161e+01
798,2000-02-16 23:42:04.625000,127.534000,2.733470e+01,2.818436e+01,2.832312e+01,2.793282e+01,2.600019e+01,2.565112e+01
799,2000-02-16 23:42:04.785000,127.694000,2.726804e+01,2.819097e+01,2.830991e+01,2.790631e+01,2.591918e+01,2.565122e+01
800,2000-02-16 23:42:04.945000,127.854000,2.738134e+01,2.817775e+01,2.830991e+01,2.793945e+01,2.597319e+01,2.564982e+01
801,2000-02-16 23:42:05.105000,128.014000,2.730804e+01,2.818436e+01,2.836273e+01,2.791294e+01,2.593269e+01,2.564890e+01
802,2000-02-16 23:42:05.265000,128.174000,2.751449e+01,2.826368e+01,2.840233e+01,2.795932e+01,2.591918e+01,2.564139e+01
803,2000-02-16 23:42:05.425000,128.334000,2.741464e+01,2.824385e+01,2.831652e+01,2.786653e+01,2.592593e+01,2.563972e+01
804,2000-02-16 23:42:05.585000,128.494000,2.744793e+01,2.819759e+01,2.847489e+01,2.807190e+01,2.594619e+01,2.568941e+01
805,2000-02-16 23:42:05.745000,128.654000,2.733470e+01,2.817775e+01,2.839573e+01,2.798582e+01,2.604742e+01,2.568592e+01
806,2000-02-16 23:42:05.905000,128.814000,2.736802e+01,2.817775e+01,2.839573e+01,2.809837e+01,2.596644e+01,2.569058e+01
807,2000-02-16 23:42:06.065000,128.974000,2.746790e+01,2.823063e+01,2.837594e+01,2.801894e+01,2.603393e+01,2.569559e+01
808,2000-02-16 23:42:06.225000,129.134000,2.748787e+01,2.819759e+01,2.836934e+01,2.799907e+01,2.605416e+01,2.569654e+01
809,2000-02-16 23:42:06.385000,129.294000,2.740798e+01,2.823063e+01,2.838914e+01,2.793945e+01,2.598669e+01,2.569976e+01
810,2000-02-16 23:42:06.545000,129.454000,2.740798e+01,2.817775e+01,2.840893e+01,2.803880e+01,2.599344e+01,2.570083e+01
811,2000-02-16 23:42:06.705000,129.614000,2.740132e+01,2.819097e+01,2.838254e+01,2.795270e+01,2.592593e+01,2.569371e+01
812,2000-02-16 23:42:06.865000,129.774000,2.734803e+01,2.821081e+01,2.842872e+01,2.799907e+01,2.604067e+01,2.568800e+01
813,2000-02-16 23:42:07.025000,129.934000,2.738800e+01,2.825046e+01,2.842213e+01,2.804542e+01,2.604067e+01,2.568979e+01
814,2000-02-16 23:42:07.185000,130.094000,2.739466e+01,2.822403e+01,2.836273e+01,2.807852e+01,2.593944e+01,2.568291e+01
815,2000-02-16 23:42:07.345000,130.254000,2.731470e+01,2.822403e+01,2.836273e+01,2.799245e+01,2.593944e+01,2.568199e+01
816,2000-02-16 23:42:07.505000,130.414000,2.744128e+01,2.820420e+01,2.836934e+01,2.795932e+01,2.594619e+01,2.567194e+01
817,2000-02-16 23:42:07.665000,130.574000,2.736802e+01,2.823063e+01,2.837594e+01,2.797920e+01,2.603393e+01,2.566860e+01
818,2000-02-16 23:42:07.825000,130.734000,2.732137e+01,2.826368e+01,2.838914e+01,2.796595e+01,2.599344e+01,2.566737e+01
819,2000-02-16 23:42:07.985000,130.894000,2.737468e+01,2.825046e+01,2.834293e+01,2.795932e+01,2.598669e+01,2.566583e+01
820,2000-02-16 23:42:08.145000,131.054000,2.736135e+01,2.816452e+01,2.839573e+01,2.796595e+01,2.598669e+01,2.566244e+01
821,2000-02-16 23:42:08.305000,131.214000,2.744793e+01,2.819097e+01,2.841553e+01,2.793945e+01,2.595969e+01,2.566099e+01
822,2000-02-16 23:42:08.465000,131.374000,2.736135e+01,2.815791e+01,2.841553e+01,2.798582e+01,2.595969e+01,2.565552e+01
823,2000-02-16 23:42:08.625000,131.534000,2.733470e+01,2.818436e+01,2.839573e+01,2.801232e+01,2.600019e+01,2.565510e+01
824,2000-02-16 23:42:08.785000,131.694000,2.738800e+01,2.814468e+01,2.834953e+01,2.799245e+01,2.599344e+01,2.565284e+01
825,2000-02-16 23:42:08.945000,131.854000,2.740798e+01,2.823063e+01,2.836273e+01,2.794607e+01,2.608788e+01,2.565090e+01
826,2000-02-16 23:42:09.105000,132.014000,2.747456e+01,2.817775e+01,2.836934e+01,2.813145e+01,2.598669e+01,2.566766e+01
827,2000-02-16 23:42:09.265000,132.174000,2.738800e+01,2.823063e+01,2.840233e+01,2.796595e+01,2.602044e+01,2.568000e+01
828,2000-02-16 23:42:09.425000,132.334000,2.733470e+01,2.817114e+01,2.842213e+01,2.798582e+01,2.604067e+01,2.568051e+01
829,2000-02-16 23:42:09.585000,132.494000,2.738800e+01,2.820420e+01,2.840893e+01,2.797257e+01,2.599344e+01,2.567506e+01
830,2000-02-16 23:42:09.745000,132.654000,2.736802e+01,2.823724e+01,2.846830e+01,2.797920e+01,2.599344e+01,2.567804e+01
831,2000-02-16 23:42:09.905000,132.814000,2.739466e+01,2.819097e+01,2.846170e+01,2.799245e+01,2.600694e+01,2.567419e+01
832,2000-02-16 23:42:10.065000,132.974000,2.734136e+01,2.819759e+01,2.840893e+01,2.808514e+01,2.599344e+01,2.567796e+01
833,2000-02-16 23:42:10.225000,133.134000,2.738134e+01,2.824385e+01,2.840233e+01,2.809176e+01,2.603393e+01,2.570982e+01
834,2000-02-16 23:42:10.385000,133.294000,2.739466e+01,2.825707e+01,2.840233e+01,2.805204e+01,2.604067e+01,2.571825e+01
835,2000-02-16 23:42:10.545000,133.454000,2.742130e+01,2.825707e+01,2.849467e+01,2.824385e+01,2.603393e+01,2.571734e+01
836,2000-02-16 23:42:10.705000,133.614000,2.742796e+01,2.830331e+01,2.842213e+01,2.801894e+01,2.599344e+01,2.571803e+01
837,2000-02-16 23:42:10.865000,133.774000,2.738134e+01,2.828349e+01,2.851445e+01,2.800569e+01,2.605416e+01,2.571421e+01
838,2000-02-16 23:42:11.025000,133.934000,2.743462e+01,2.823724e+01,2.846170e+01,2.807852e+01,2.596644e+01,2.571252e+01
839,2000-02-16 23:42:11.185000,134.094000,2.736802e+01,2.819759e+01,2.839573e+01,2.808514e+01,2.599344e+01,2.570603e+01
840,2000-02-16 23:42:11.345000,134.254000,2.745459e+01,2.831652e+01,2.856717e+01,2.804542e+01,2.605416e+01,2.570784e+01
841,2000-02-16 23:42:11.505000,134.414000,2.749452e+01,2.826368e+01,2.843532e+01,2.799907e+01,2.595969e+01,2.570467e+01
842,2000-02-16 23:42:11.665000,134.574000,2.750118e+01,2.825707e+01,2.842872e+01,2.803218e+01,2.602044e+01,2.570927e+01
843,2000-02-16 23:42:11.825000,134.734000,2.751449e+01,2.819097e+01,2.840893e+01,2.798582e+01,2.604067e+01,2.570081e+01
844,2000-02-16 23:42:11.985000,134.894000,2.740132e+01,2.822403e+01,2.840233e+01,2.801232e+01,2.602718e+01,2.570354e+01
845,2000-02-16 23:42:12.145000,135.054000,2.738800e+01,2.821742e+01,2.838914e+01,2.801232e+01,2.599344e+01,2.569759e+01
846,2000-02-16 23:42:12.305000,135.214000,2.740798e+01,2.819759e+01,2.840893e+01,2.805866e+01,2.595969e+01,2.569837e+01
847,2000-02-16 23:42:12.465000,135.374000,2.738134e+01,2.828349e+01,2.836934e+01,2.799245e+01,2.593944e+01,2.566895e+01
848,2000-02-16 23:42:12.625000,135.534000,2.739466e+01,2.822403e+01,2.840233e+01,2.807190e+01,2.595294e+01,2.566294e+01
849,2000-02-16 23:42:12.785000,135.694000,2.737468e+01,2.815130e+01,2.837594e+01,2.803880e+01,2.595969e+01,2.566522e+01
850,2000-02-16 23:42:12.946000,135.855000,2.734803e+01,2.818436e+01,2.834953e+01,2.801232e+01,2.595969e+01,2.566531e+01
851,2000-02-16 23:42:13.106000,136.015000,2.731470e+01,2.815791e+01,2.832973e+01,2.797920e+01,2.599344e+01,2.565974e+01
852,2000-02-16 23:42:13.266000,136.175000,2.734136e+01,2.822403e+01,2.839573e+01,2.793282e+01,2.590567e+01,2.566203e+01
853,2000-02-16 23:42:13.426000,136.335000,2.736135e+01,2.814468e+01,2.838914e+01,2.795932e+01,2.591243e+01,2.565946e+01
854,2000-02-16 23:42:13.586000,136.495000,2.739466e+01,2.819759e+01,2.844192e+01,2.798582e+01,2.597319e+01,2.566831e+01
855,2000-02-16 23:42:13.746000,136.655000,2.737468e+01,2.819097e+01,2.835613e+01,2.797920e+01,2.604067e+01,2.566184e+01
856,2000-02-16 23:42:13.906000,136.815000,2.737468e+01,2.815791e+01,2.842213e+01,2.800569e+01,2.598669e+01,2.565561e+01
857,2000-02-16 23:42:14.066000,136.975000,2.732804e+01,2.813807e+01,2.836273e+01,2.796595e+01,2.593269e+01,2.564953e+01
858,2000-02-16 23:42:14.226000,137.135000,2.739466e+01,2.817775e+01,2.836273e+01,2.799245e+01,2.591918e+01,2.565537e+01
859,2000-02-16 23:42:14.386000,137.295000,2.738134e+01,2.817114e+01,2.836934e+01,2.797920e+01,2.591243e+01,2.565685e+01
860,2000-02-16 23:42:14.546000,137.455000,2.733470e+01,2.819097e+01,2.835613e+01,2.795932e+01,2.606091e+01,2.564864e+01
861,2000-02-16 23:42:14.706000,137.615000,2.746125e+01,2.814468e+01,2.838254e+01,2.797257e+01,2.601369e+01,2.567393e+01
862,2000-02-16 23:42:14.866000,137.775000,2.748121e+01,2.817114e+01,2.842872e+01,2.797920e+01,2.598669e+01,2.568377e+01
863,2000-02-16 23:42:15.026000,137.935000,2.736135e+01,2.821081e+01,2.839573e+01,2.799245e+01,2.597319e+01,2.568283e+01
864,2000-02-16 23:42:15.186000,138.095000,2.735469e+01,2.818436e+01,2.850127e+01,2.795270e+01,2.597319e+01,2.567657e+01
865,2000-02-16 23:42:15.346000,138.255000,2.732804e+01,2.819759e+01,2.840893e+01,2.800569e+01,2.600694e+01,2.567690e+01
866,2000-02-16 23:42:15.506000,138.415000,2.747456e+01,2.822403e+01,2.841553e+01,2.810499e+01,2.597319e+01,2.567507e+01
867,2000-02-16 23:42:15.666000,138.575000,2.734803e+01,2.821742e+01,2.840233e+01,2.810499e+01,2.598669e+01,2.567063e+01
868,2000-02-16 23:42:15.826000,138.735000,2.739466e+01,2.813807e+01,2.863304e+01,2.800569e+01,2.593269e+01,2.567368e+01
869,2000-02-16 23:42:15.986000,138.895000,2.743462e+01,2.815791e+01,2.840893e+01,2.803218e+01,2.597994e+01,2.566796e+01
870,2000-02-16 23:42:16.146000,139.055000,2.740798e+01,2.817775e+01,2.839573e+01,2.807190e+01,2.602044e+01,2.566754e+01
871,2000-02-16 23:42:16.306000,139.215000,2.740132e+01,2.815791e+01,2.842213e+01,2.798582e+01,2.603393e+01,2.567006e+01
872,2000-02-16 23:42:16.466000,139.375000,2.741464e+01,2.815791e+01,2.837594e+01,2.801232e+01,2.600694e+01,2.566556e+01
873,2000-02-16 23:42:16.626000,139.535000,2.747456e+01,2.811822e+01,2.848808e+01,2.797257e+01,2.597319e+01,2.566135e+01
874,2000-02-16 23:42:16.786000,139.695000,2.744128e+01,2.819097e+01,2.839573e+01,2.797920e+01,2.592593e+01,2.566072e+01
875,2000-02-16 23:42:16.946000,139.855000,2.736135e+01,2.816452e+01,2.843532e+01,2.801894e+01,2.600694e+01,2.566000e+01
876,2000-02-16 23:42:17.106000,140.015000,2.740132e+01,2.812484e+01,2.844192e+01,2.800569e+01,2.606091e+01,2.566169e+01
877,2000-02-16 23:42:17.266000,140.175000,2.734136e+01,2.817775e+01,2.838914e+01,2.797257e+01,2.593944e+01,2.565671e+01
878,2000-02-16 23:42:17.426000,140.335000,2.737468e+01,2.824385e+01,2.842213e+01,2.791956e+01,2.596644e+01,2.565848e+01
879,2000-02-16 23:42:17.586000,140.495000,2.732137e+01,2.819759e+01,2.836934e+01,2.794607e+01,2.597319e+01,2.564981e+01
880,2000-02-16 23:42:17.746000,140.655000,2.733470e+01,2.819097e+01,2.849467e+01,2.801894e+01,2.600019e+01,2.565627e+01
881,2000-02-16 23:42:17.906000,140.815000,2.733470e+01,2.820420e+01,2.843532e+01,2.797920e+01,2.594619e+01,2.564848e+01
882,2000-02-16 23:42:18.066000,140.975000,2.740132e+01,2.813807e+01,2.839573e+01,2.799245e+01,2.595969e+01,2.564696e+01
883,2000-02-16 23:42:18.226000,141.135000,2.741464e+01,2.813807e+01,2.845511e+01,2.797257e+01,2.596644e+01,2.564857e+01
884,2000-02-16 23:42:18.386000,141.295000,2.738134e+01,2.817114e+01,2.835613e+01,2.801894e+01,2.594619e+01,2.564123e+01
885,2000-02-16 23:42:18.546000,141.455000,2.740132e+01,2.814468e+01,2.833633e+01,2.803218e+01,2.592593e+01,2.564317e+01
886,2000-02-16 23:42:18.706000,141.615000,2.738800e+01,2.821742e+01,2.834293e+01,2.800569e+01,2.596644e+01,2.564231e+01
887,2000-02-16 23:42:18.866000,141.775000,2.738134e+01,2.819759e+01,2.842213e+01,2.799245e+01,2.598669e+01,2.564487e+01
888,2000-02-16 23:42:19.026000,141.935000,2.738134e+01,2.830991e+01,2.840233e+01,2.807190e+01,2.601369e+01,2.566066e+01
889,2000-02-16 23:42:19.186000,142.095000,2.743462e+01,2.830331e+01,2.850786e+01,2.805204e+01,2.606765e+01,2.573636e+01
890,2000-02-16 23:42:19.346000,142.255000,2.748121e+01,2.827028e+01,2.848808e+01,2.802556e+01,2.604742e+01,2.575453e+01
891,2000-02-16 23:42:19.506000,142.415000,2.749452e+01,2.832312e+01,2.866595e+01,2.807852e+01,2.612833e+01,2.575701e+01
892,2000-02-16 23:42:19.666000,142.575000,2.743462e+01,2.826368e+01,2.849467e+01,2.807190e+01,2.611485e+01,2.575407e+01
893,2000-02-16 23:42:19.826000,142.735000,2.744793e+01,2.829010e+01,2.858035e+01,2.813145e+01,2.607440e+01,2.575302e+01
894,2000-02-16 23:42:19.986000,142.895000,2.749452e+01,2.829010e+01,2.853422e+01,2.811161e+01,2.606091e+01,2.574791e+01
895,2000-02-16 23:42:20.148000,143.057000,2.745459e+01,2.832312e+01,2.854081e+01,2.805204e+01,2.604067e+01,2.574913e+01
896,2000-02-16 23:42:20.306000,143.215000,2.744128e+01,2.829010e+01,2.852104e+01,2.808514e+01,2.608114e+01,2.575487e+01
897,2000-02-16 23:42:20.466000,143.375000,2.748121e+01,2.827689e+01,2.846830e+01,2.820420e+01,2.605416e+01,2.576452e+01
898,2000-02-16 23:42:20.626000,143.535000,2.744128e+01,2.829010e+01,2.854081e+01,2.809176e+01,2.616203e+01,2.576253e+01
899,2000-02-16 23:42:20.786000,143.695000,2.744128e+01,2.827689e+01,2.856717e+01,2.811161e+01,2.613507e+01,2.575911e+01
900,2000-02-16 23:42:20.946000,143.855000,2.751449e+01,2.829010e+01,2.853422e+01,2.803880e+01,2.608114e+01,2.575219e+01
901,2000-02-16 23:42:21.108000,144.017000,2.745459e+01,2.835613e+01,2.851445e+01,2.808514e+01,2.610137e+01,2.575930e+01
902,2000-02-16 23:42:21.268000,144.177000,2.745459e+01,2.827028e+01,2.854081e+01,2.803218e+01,2.602718e+01,2.575767e+01
903,2000-02-16 23:42:21.428000,144.337000,2.750118e+01,2.829671e+01,2.847489e+01,2.807190e+01,2.610137e+01,2.575044e+01
904,2000-02-16 23:42:21.588000,144.497000,2.746790e+01,2.829010e+01,2.857376e+01,2.809176e+01,2.612833e+01,2.575298e+01
905,2000-02-16 23:42:21.748000,144.657000,2.749452e+01,2.826368e+01,2.846170e+01,2.805204e+01,2.603393e+01,2.575137e+01
906,2000-02-16 23:42:21.908000,144.817000,2.747456e+01,2.824385e+01,2.848808e+01,2.807190e+01,2.608114e+01,2.574683e+01
907,2000-02-16 23:42:22.068000,144.977000,2.746125e+01,2.828349e+01,2.853422e+01,2.807190e+01,2.602718e+01,2.574426e+01
908,2000-02-16 23:42:22.228000,145.137000,2.746790e+01,2.825707e+01,2.844192e+01,2.820420e+01,2.614855e+01,2.575033e+01
909,2000-02-16 23:42:22.388000,145.297000,2.745459e+01,2.835613e+01,2.854081e+01,2.812484e+01,2.604067e+01,2.575027e+01
910,2000-02-16 23:42:22.548000,145.457000,2.742130e+01,2.829010e+01,2.844192e+01,2.806528e+01,2.600694e+01,2.571364e+01
911,2000-02-16 23:42:22.708000,145.617000,2.738800e+01,2.824385e+01,2.841553e+01,2.805204e+01,2.601369e+01,2.570359e+01
912,2000-02-16 23:42:22.868000,145.777000,2.737468e+01,2.826368e+01,2.843532e+01,2.805866e+01,2.601369e+01,2.570672e+01
913,2000-02-16 23:42:23.028000,145.937000,2.738800e+01,2.825707e+01,2.844192e+01,2.799907e+01,2.608788e+01,2.570280e+01
914,2000-02-16 23:42:23.188000,146.097000,2.742796e+01,2.823724e+01,2.845511e+01,2.800569e+01,2.608788e+01,2.569785e+01
915,2000-02-16 23:42:23.348000,146.257000,2.734803e+01,2.823724e+01,2.842213e+01,2.803880e+01,2.597319e+01,2.569497e+01
916,2000-02-16 23:42:23.508000,146.417000,2.747456e+01,2.829010e+01,2.849467e+01,2.802556e+01,2.597319e+01,2.569137e+01
917,2000-02-16 23:42:23.668000,146.577000,2.738800e+01,2.822403e+01,2.841553e+01,2.809176e+01,2.599344e+01,2.569543e+01
918,2000-02-16 23:42:23.828000,146.737000,2.736802e+01,2.821081e+01,2.844192e+01,2.812484e+01,2.602044e+01,2.569365e+01
919,2000-02-16 23:42:23.988000,146.897000,2.741464e+01,2.825707e+01,2.848149e+01,2.807190e+01,2.600694e+01,2.569318e+01
920,2000-02-16 23:42:24.148000,147.057000,2.742130e+01,2.821742e+01,2.845511e+01,2.803880e+01,2.603393e+01,2.569351e+01
921,2000-02-16 23:42:24.308000,147.217000,2.734136e+01,2.818436e+01,2.844192e+01,2.810499e+01,2.601369e+01,2.568673e+01
922,2000-02-16 23:42:24.468000,147.377000,2.733470e+01,2.828349e+01,2.844192e+01,2.801894e+01,2.596644e+01,2.568627e+01
923,2000-02-16 23:42:24.628000,147.537000,2.732137e+01,2.830991e+01,2.839573e+01,2.801894e+01,2.606091e+01,2.568812e+01
924,2000-02-16 23:42:24.788000,147.697000,2.733470e+01,2.821742e+01,2.838914e+01,2.804542e+01,2.595969e+01,2.568447e+01
925,2000-02-16 23:42:24.948000,147.857000,2.742796e+01,2.827028e+01,2.848808e+01,2.804542e+01,2.598669e+01,2.570605e+01
926,2000-02-16 23:42:25.109000,148.018000,2.742796e+01,2.833633e+01,2.851445e+01,2.813807e+01,2.608788e+01,2.575777e+01
927,2000-02-16 23:42:25.269000,148.178000,2.740798e+01,2.832973e+01,2.846170e+01,2.811161e+01,2.610137e+01,2.576352e+01
928,2000-02-16 23:42:25.429000,148.338000,2.743462e+01,2.832312e+01,2.850786e+01,2.809176e+01,2.610137e+01,2.576522e+01
929,2000-02-16 23:42:25.589000,148.498000,2.750783e+01,2.830331e+01,2.846170e+01,2.811161e+01,2.611485e+01,2.576386e+01
930,2000-02-16 23:42:25.749000,148.658000,2.749452e+01,2.828349e+01,2.852104e+01,2.811161e+01,2.605416e+01,2.576344e+01
931,2000-02-16 23:42:25.909000,148.818000,2.746125e+01,2.830991e+01,2.850786e+01,2.807852e+01,2.606765e+01,2.576912e+01
932,2000-02-16 23:42:26.069000,148.978000,2.743462e+01,2.835613e+01,2.863304e+01,2.811161e+01,2.610137e+01,2.576266e+01
933,2000-02-16 23:42:26.229000,149.138000,2.742796e+01,2.830991e+01,2.858035e+01,2.815791e+01,2.614181e+01,2.576155e+01
934,2000-02-16 23:42:26.389000,149.298000,2.740798e+01,2.832312e+01,2.856058e+01,2.805204e+01,2.616877e+01,2.575882e+01
935,2000-02-16 23:42:26.549000,149.458000,2.746790e+01,2.829010e+01,2.846830e+01,2.808514e+01,2.613507e+01,2.575845e+01
936,2000-02-16 23:42:26.709000,149.618000,2.743462e+01,2.831652e+01,2.849467e+01,2.811822e+01,2.614855e+01,2.575442e+01
937,2000-02-16 23:42:26.869000,149.778000,2.745459e+01,2.836273e+01,2.848149e+01,2.809837e+01,2.622265e+01,2.576039e+01
938,2000-02-16 23:42:27.029000,149.938000,2.748787e+01,2.831652e+01,2.848808e+01,2.811822e+01,2.611485e+01,2.577729e+01
939,2000-02-16 23:42:27.189000,150.098000,2.746125e+01,2.829671e+01,2.858035e+01,2.808514e+01,2.602718e+01,2.578750e+01
940,2000-02-16 23:42:27.349000,150.258000,2.760094e+01,2.830331e+01,2.851445e+01,2.813145e+01,2.608114e+01,2.578839e+01
941,2000-02-16 23:42:27.509000,150.418000,2.754110e+01,2.837594e+01,2.850786e+01,2.808514e+01,2.613507e+01,2.578765e+01
942,2000-02-16 23:42:27.669000,150.578000,2.750783e+01,2.827689e+01,2.847489e+01,2.815130e+01,2.606091e+01,2.578724e+01
943,2000-02-16 23:42:27.829000,150.738000,2.748121e+01,2.828349e+01,2.850127e+01,2.814468e+01,2.621592e+01,2.578330e+01
944,2000-02-16 23:42:27.989000,150.898000,2.744128e+01,2.835613e+01,2.850786e+01,2.810499e+01,2.614181e+01,2.578854e+01
945,2000-02-16 23:42:28.149000,151.058000,2.746125e+01,2.830331e+01,2.865937e+01,2.813807e+01,2.614181e+01,2.578424e+01
946,2000-02-16 23:42:28.309000,151.218000,2.746125e+01,2.836934e+01,2.847489e+01,2.819759e+01,2.609463e+01,2.578569e+01
947,2000-02-16 23:42:28.469000,151.378000,2.745459e+01,2.830331e+01,2.853422e+01,2.809837e+01,2.616877e+01,2.578228e+01
948,2000-02-16 23:42:28.629000,151.538000,2.752114e+01,2.838914e+01,2.851445e+01,2.817114e+01,2.608114e+01,2.578386e+01
949,2000-02-16 23:42:28.789000,151.698000,2.746790e+01,2.829010e+01,2.849467e+01,2.812484e+01,2.618224e+01,2.577720e+01
950,2000-02-16 23:42:28.949000,151.858000,2.744793e+01,2.832312e+01,2.846830e+01,2.809176e+01,2.610137e+01,2.577259e+01
951,2000-02-16 23:42:29.109000,152.018000,2.752114e+01,2.829010e+01,2.851445e+01,2.815130e+01,2.614181e+01,2.576812e+01
952,2000-02-16 23:42:29.269000,152.178000,2.748787e+01,2.829010e+01,2.865279e+01,2.807852e+01,2.608788e+01,2.577469e+01
953,2000-02-16 23:42:29.429000,152.338000,2.756105e+01,2.831652e+01,2.850127e+01,2.812484e+01,2.612833e+01,2.578277e+01
954,2000-02-16 23:42:29.589000,152.498000,2.746790e+01,2.827689e+01,2.850127e+01,2.822403e+01,2.609463e+01,2.577973e+01
955,2000-02-16 23:42:29.749000,152.658000,2.746125e+01,2.829671e+01,2.850786e+01,2.808514e+01,2.616203e+01,2.578164e+01
956,2000-02-16 23:42:29.909000,152.818000,2.753444e+01,2.827028e+01,2.856058e+01,2.818436e+01,2.614855e+01,2.578345e+01
957,2000-02-16 23:42:30.069000,152.978000,2.749452e+01,2.829671e+01,2.849467e+01,2.809837e+01,2.610811e+01,2.577674e+01
958,2000-02-16 23:42:30.229000,153.138000,2.751449e+01,2.825707e+01,2.858694e+01,2.810499e+01,2.609463e+01,2.578339e+01
959,2000-02-16 23:42:30.389000,153.298000,2.751449e+01,2.834953e+01,2.862645e+01,2.811161e+01,2.614855e+01,2.580627e+01
960,2000-02-16 23:42:30.549000,153.458000,2.744793e+01,2.830991e+01,2.854081e+01,2.809837e+01,2.620918e+01,2.580053e+01
961,2000-02-16 23:42:30.709000,153.618000,2.749452e+01,2.829671e+01,2.854081e+01,2.825707e+01,2.614855e+01,2.580455e+01
962,2000-02-16 23:42:30.869000,153.778000,2.756105e+01,2.836934e+01,2.851445e+01,2.810499e+01,2.610137e+01,2.579765e+01
963,2000-02-16 23:42:31.029000,153.938000,2.764082e+01,2.831652e+01,2.851445e+01,2.819097e+01,2.624285e+01,2.579597e+01
964,2000-02-16 23:42:31.190000,154.099000,2.755440e+01,2.829010e+01,2.850786e+01,2.817775e+01,2.616877e+01,2.579307e+01
965,2000-02-16 23:42:31.350000,154.259000,2.744128e+01,2.827689e+01,2.858035e+01,2.811822e+01,2.608114e+01,2.579146e+01
