frame,abstime,reltime,april3_baselineBoardD_4.seq:Rectangle 1 [C]:max,april3_baselineBoardD_4.seq:Polygon 1 [C]:max,april3_baselineBoardD_4.seq:Rectangle 2 [C]:max,april3_baselineBoardD_4.seq:Rectangle 3 [C]:max,april3_baselineBoardD_4.seq:Rectangle 4 [C]:max,april3_baselineBoardD_4.seq:Rectangle 5 [C]:mean
1695,2000-02-03 07:06:30.827000,271.068000,2.616877e+01,2.622939e+01,2.607440e+01,2.600019e+01,2.579078e+01,2.562008e+01
1696,2000-02-03 07:06:30.987000,271.228000,2.612159e+01,2.625632e+01,2.604067e+01,2.598669e+01,2.580431e+01,2.561258e+01
1697,2000-02-03 07:06:31.147000,271.388000,2.617550e+01,2.625632e+01,2.612833e+01,2.613507e+01,2.579755e+01,2.561713e+01
1698,2000-02-03 07:06:31.307000,271.548000,2.613507e+01,2.626305e+01,2.608788e+01,2.605416e+01,2.582459e+01,2.560905e+01
1699,2000-02-03 07:06:31.467000,271.708000,2.618224e+01,2.621592e+01,2.604067e+01,2.598669e+01,2.575697e+01,2.560382e+01
1700,2000-02-03 07:06:31.627000,271.868000,2.614855e+01,2.618224e+01,2.603393e+01,2.600019e+01,2.574344e+01,2.560711e+01
1701,2000-02-03 07:06:31.787000,272.028000,2.608788e+01,2.616877e+01,2.603393e+01,2.600019e+01,2.573668e+01,2.559450e+01
1702,2000-02-03 07:06:31.947000,272.188000,2.624959e+01,2.624285e+01,2.608114e+01,2.610137e+01,2.576373e+01,2.558933e+01
1703,2000-02-03 07:06:32.107000,272.348000,2.618224e+01,2.615529e+01,2.598669e+01,2.606091e+01,2.577726e+01,2.558428e+01
1704,2000-02-03 07:06:32.267000,272.508000,2.608114e+01,2.623612e+01,2.597319e+01,2.597994e+01,2.585838e+01,2.557904e+01
1705,2000-02-03 07:06:32.427000,272.668000,2.609463e+01,2.628997e+01,2.608114e+01,2.608788e+01,2.578402e+01,2.557605e+01
1706,2000-02-03 07:06:32.587000,272.828000,2.612159e+01,2.619571e+01,2.594619e+01,2.600694e+01,2.572991e+01,2.557016e+01
1707,2000-02-03 07:06:32.747000,272.988000,2.610137e+01,2.610811e+01,2.595969e+01,2.601369e+01,2.573668e+01,2.556303e+01
1708,2000-02-03 07:06:32.907000,273.148000,2.608114e+01,2.618898e+01,2.602044e+01,2.595294e+01,2.583811e+01,2.555986e+01
1709,2000-02-03 07:06:33.067000,273.308000,2.608114e+01,2.612833e+01,2.599344e+01,2.601369e+01,2.584487e+01,2.555847e+01
1710,2000-02-03 07:06:33.227000,273.468000,2.610137e+01,2.614855e+01,2.593269e+01,2.600694e+01,2.570285e+01,2.555784e+01
1711,2000-02-03 07:06:33.387000,273.628000,2.608114e+01,2.610137e+01,2.601369e+01,2.597994e+01,2.573668e+01,2.555293e+01
1712,2000-02-03 07:06:33.547000,273.788000,2.603393e+01,2.610811e+01,2.598669e+01,2.593944e+01,2.570961e+01,2.554726e+01
1713,2000-02-03 07:06:33.707000,273.948000,2.601369e+01,2.608788e+01,2.594619e+01,2.589892e+01,2.570285e+01,2.554271e+01
1714,2000-02-03 07:06:33.867000,274.108000,2.607440e+01,2.616877e+01,2.594619e+01,2.587865e+01,2.574344e+01,2.553533e+01
1715,2000-02-03 07:06:34.027000,274.268000,2.609463e+01,2.625632e+01,2.595294e+01,2.598669e+01,2.579755e+01,2.552608e+01
1716,2000-02-03 07:06:34.187000,274.428000,2.597319e+01,2.614855e+01,2.591243e+01,2.594619e+01,2.574344e+01,2.551884e+01
1717,2000-02-03 07:06:34.347000,274.588000,2.597994e+01,2.608788e+01,2.601369e+01,2.589892e+01,2.578402e+01,2.551580e+01
1718,2000-02-03 07:06:34.507000,274.748000,2.609463e+01,2.613507e+01,2.588541e+01,2.593269e+01,2.589892e+01,2.551675e+01
1719,2000-02-03 07:06:34.667000,274.908000,2.606091e+01,2.604067e+01,2.593269e+01,2.592593e+01,2.583811e+01,2.550659e+01
1720,2000-02-03 07:06:34.827000,275.068000,2.599344e+01,2.611485e+01,2.591243e+01,2.585162e+01,2.576373e+01,2.550934e+01
1721,2000-02-03 07:06:34.987000,275.228000,2.602044e+01,2.610811e+01,2.602718e+01,2.587189e+01,2.577050e+01,2.551778e+01
1722,2000-02-03 07:06:35.147000,275.388000,2.606765e+01,2.608788e+01,2.593944e+01,2.591243e+01,2.590567e+01,2.555001e+01
1723,2000-02-03 07:06:35.307000,275.548000,2.613507e+01,2.614181e+01,2.597319e+01,2.595294e+01,2.580431e+01,2.554387e+01
1724,2000-02-03 07:06:35.467000,275.708000,2.613507e+01,2.620245e+01,2.596644e+01,2.595294e+01,2.587865e+01,2.554791e+01
1725,2000-02-03 07:06:35.627000,275.868000,2.610137e+01,2.609463e+01,2.591243e+01,2.588541e+01,2.581107e+01,2.554120e+01
1726,2000-02-03 07:06:35.787000,276.028000,2.612159e+01,2.608788e+01,2.589216e+01,2.584487e+01,2.577726e+01,2.553638e+01
1727,2000-02-03 07:06:35.947000,276.188000,2.600694e+01,2.614181e+01,2.591918e+01,2.595969e+01,2.575697e+01,2.552842e+01
1728,2000-02-03 07:06:36.107000,276.348000,2.600694e+01,2.621592e+01,2.599344e+01,2.592593e+01,2.574344e+01,2.551863e+01
1729,2000-02-03 07:06:36.267000,276.508000,2.601369e+01,2.610811e+01,2.594619e+01,2.592593e+01,2.579078e+01,2.552025e+01
1730,2000-02-03 07:06:36.427000,276.668000,2.606091e+01,2.608788e+01,2.587865e+01,2.595294e+01,2.569608e+01,2.551188e+01
1731,2000-02-03 07:06:36.587000,276.828000,2.620245e+01,2.610811e+01,2.597994e+01,2.594619e+01,2.569608e+01,2.550820e+01
1732,2000-02-03 07:06:36.747000,276.988000,2.613507e+01,2.612833e+01,2.599344e+01,2.584487e+01,2.568254e+01,2.550359e+01
1733,2000-02-03 07:06:36.907000,277.148000,2.600019e+01,2.609463e+01,2.597319e+01,2.595969e+01,2.570961e+01,2.550484e+01
1734,2000-02-03 07:06:37.067000,277.308000,2.609463e+01,2.598669e+01,2.585162e+01,2.587189e+01,2.571638e+01,2.545377e+01
1735,2000-02-03 07:06:37.227000,277.468000,2.602718e+01,2.595294e+01,2.590567e+01,2.582459e+01,2.562161e+01,2.542549e+01
1736,2000-02-03 07:06:37.387000,277.628000,2.608114e+01,2.596644e+01,2.584487e+01,2.581107e+01,2.561483e+01,2.542052e+01
1737,2000-02-03 07:06:37.547000,277.788000,2.590567e+01,2.598669e+01,2.579755e+01,2.574344e+01,2.558774e+01,2.540721e+01
1738,2000-02-03 07:06:37.707000,277.948000,2.601369e+01,2.596644e+01,2.582459e+01,2.579078e+01,2.562838e+01,2.541302e+01
1739,2000-02-03 07:06:37.867000,278.108000,2.615529e+01,2.600019e+01,2.591243e+01,2.570961e+01,2.575021e+01,2.541213e+01
1740,2000-02-03 07:06:38.027000,278.268000,2.596644e+01,2.594619e+01,2.578402e+01,2.573668e+01,2.564192e+01,2.540329e+01
1741,2000-02-03 07:06:38.187000,278.428000,2.598669e+01,2.596644e+01,2.583811e+01,2.581107e+01,2.560806e+01,2.539591e+01
1742,2000-02-03 07:06:38.347000,278.588000,2.596644e+01,2.597319e+01,2.579078e+01,2.576373e+01,2.558774e+01,2.538932e+01
1743,2000-02-03 07:06:38.507000,278.748000,2.587865e+01,2.594619e+01,2.571638e+01,2.574344e+01,2.556064e+01,2.537767e+01
1744,2000-02-03 07:06:38.667000,278.908000,2.587189e+01,2.588541e+01,2.573668e+01,2.572991e+01,2.558774e+01,2.537704e+01
1745,2000-02-03 07:06:38.827000,279.068000,2.595294e+01,2.591918e+01,2.572991e+01,2.575021e+01,2.556064e+01,2.537683e+01
1746,2000-02-03 07:06:38.988000,279.229000,2.600019e+01,2.590567e+01,2.577050e+01,2.583811e+01,2.554708e+01,2.537720e+01
1747,2000-02-03 07:06:39.147000,279.388000,2.599344e+01,2.592593e+01,2.579755e+01,2.577050e+01,2.568931e+01,2.536963e+01
1748,2000-02-03 07:06:39.308000,279.549000,2.591918e+01,2.593944e+01,2.580431e+01,2.568254e+01,2.555386e+01,2.536455e+01
1749,2000-02-03 07:06:39.468000,279.709000,2.596644e+01,2.588541e+01,2.570961e+01,2.577726e+01,2.556064e+01,2.535746e+01
1750,2000-02-03 07:06:39.628000,279.869000,2.595294e+01,2.590567e+01,2.579755e+01,2.568254e+01,2.556741e+01,2.534440e+01
1751,2000-02-03 07:06:39.788000,280.029000,2.589892e+01,2.589892e+01,2.573668e+01,2.574344e+01,2.571638e+01,2.534712e+01
1752,2000-02-03 07:06:39.948000,280.189000,2.595294e+01,2.589216e+01,2.570285e+01,2.578402e+01,2.558774e+01,2.534445e+01
1753,2000-02-03 07:06:40.109000,280.350000,2.587865e+01,2.588541e+01,2.570961e+01,2.565546e+01,2.567577e+01,2.533521e+01
1754,2000-02-03 07:06:40.268000,280.509000,2.598669e+01,2.590567e+01,2.570961e+01,2.565546e+01,2.561483e+01,2.532752e+01
1755,2000-02-03 07:06:40.428000,280.669000,2.590567e+01,2.589216e+01,2.575697e+01,2.568931e+01,2.554031e+01,2.532990e+01
1756,2000-02-03 07:06:40.588000,280.829000,2.600019e+01,2.587865e+01,2.582459e+01,2.566900e+01,2.554708e+01,2.532577e+01
1757,2000-02-03 07:06:40.748000,280.989000,2.595294e+01,2.590567e+01,2.573668e+01,2.566900e+01,2.555386e+01,2.532078e+01
1758,2000-02-03 07:06:40.908000,281.149000,2.587189e+01,2.587865e+01,2.568931e+01,2.564869e+01,2.562161e+01,2.532778e+01
1759,2000-02-03 07:06:41.068000,281.309000,2.593269e+01,2.584487e+01,2.570961e+01,2.566224e+01,2.564192e+01,2.532432e+01
1760,2000-02-03 07:06:41.228000,281.469000,2.602044e+01,2.590567e+01,2.567577e+01,2.577726e+01,2.555386e+01,2.531437e+01
1761,2000-02-03 07:06:41.388000,281.629000,2.590567e+01,2.585838e+01,2.572991e+01,2.567577e+01,2.552675e+01,2.530721e+01
1762,2000-02-03 07:06:41.548000,281.789000,2.594619e+01,2.584487e+01,2.572315e+01,2.570961e+01,2.553353e+01,2.530998e+01
1763,2000-02-03 07:06:41.708000,281.949000,2.597994e+01,2.587865e+01,2.564869e+01,2.570285e+01,2.552675e+01,2.530239e+01
1764,2000-02-03 07:06:41.868000,282.109000,2.594619e+01,2.591243e+01,2.564869e+01,2.572991e+01,2.546572e+01,2.530174e+01
1765,2000-02-03 07:06:42.028000,282.269000,2.595969e+01,2.585838e+01,2.575021e+01,2.561483e+01,2.552675e+01,2.530205e+01
1766,2000-02-03 07:06:42.188000,282.429000,2.595294e+01,2.581783e+01,2.577726e+01,2.564869e+01,2.551319e+01,2.529620e+01
1767,2000-02-03 07:06:42.348000,282.589000,2.595294e+01,2.585162e+01,2.564192e+01,2.567577e+01,2.547929e+01,2.529574e+01
1768,2000-02-03 07:06:42.508000,282.749000,2.584487e+01,2.579078e+01,2.572991e+01,2.573668e+01,2.546572e+01,2.528366e+01
1769,2000-02-03 07:06:42.668000,282.909000,2.582459e+01,2.580431e+01,2.564192e+01,2.564192e+01,2.545894e+01,2.527746e+01
1770,2000-02-03 07:06:42.828000,283.069000,2.583135e+01,2.578402e+01,2.564192e+01,2.565546e+01,2.545894e+01,2.527911e+01
1771,2000-02-03 07:06:42.988000,283.229000,2.579755e+01,2.583135e+01,2.567577e+01,2.570961e+01,2.549285e+01,2.527639e+01
1772,2000-02-03 07:06:43.148000,283.389000,2.585838e+01,2.583135e+01,2.567577e+01,2.566900e+01,2.549285e+01,2.528030e+01
1773,2000-02-03 07:06:43.308000,283.549000,2.579078e+01,2.579078e+01,2.563515e+01,2.564869e+01,2.546572e+01,2.527421e+01
1774,2000-02-03 07:06:43.468000,283.709000,2.578402e+01,2.585162e+01,2.558097e+01,2.566900e+01,2.547929e+01,2.527018e+01
1775,2000-02-03 07:06:43.628000,283.869000,2.568931e+01,2.573668e+01,2.558097e+01,2.561483e+01,2.550641e+01,2.526571e+01
1776,2000-02-03 07:06:43.788000,284.029000,2.589216e+01,2.579078e+01,2.571638e+01,2.563515e+01,2.554031e+01,2.526755e+01
1777,2000-02-03 07:06:43.948000,284.189000,2.583811e+01,2.577050e+01,2.572315e+01,2.570285e+01,2.549963e+01,2.528249e+01
1778,2000-02-03 07:06:44.108000,284.349000,2.586514e+01,2.579755e+01,2.563515e+01,2.560129e+01,2.554708e+01,2.528937e+01
1779,2000-02-03 07:06:44.268000,284.509000,2.581107e+01,2.577726e+01,2.566900e+01,2.574344e+01,2.549285e+01,2.528866e+01
1780,2000-02-03 07:06:44.428000,284.669000,2.583135e+01,2.583811e+01,2.562161e+01,2.562838e+01,2.563515e+01,2.528698e+01
1781,2000-02-03 07:06:44.588000,284.829000,2.582459e+01,2.578402e+01,2.566224e+01,2.562838e+01,2.547251e+01,2.527701e+01
1782,2000-02-03 07:06:44.748000,284.989000,2.589892e+01,2.583135e+01,2.571638e+01,2.564869e+01,2.545216e+01,2.526874e+01
1783,2000-02-03 07:06:44.908000,285.149000,2.583811e+01,2.575697e+01,2.566224e+01,2.559451e+01,2.553353e+01,2.526795e+01
1784,2000-02-03 07:06:45.068000,285.309000,2.585838e+01,2.572315e+01,2.568254e+01,2.558097e+01,2.551997e+01,2.524496e+01
1785,2000-02-03 07:06:45.228000,285.469000,2.587189e+01,2.579078e+01,2.562161e+01,2.555386e+01,2.548607e+01,2.522867e+01
1786,2000-02-03 07:06:45.388000,285.629000,2.581783e+01,2.569608e+01,2.555386e+01,2.554708e+01,2.552675e+01,2.522111e+01
1787,2000-02-03 07:06:45.548000,285.789000,2.578402e+01,2.577050e+01,2.553353e+01,2.554708e+01,2.549963e+01,2.522493e+01
1788,2000-02-03 07:06:45.708000,285.949000,2.593944e+01,2.570961e+01,2.558097e+01,2.555386e+01,2.548607e+01,2.522438e+01
1789,2000-02-03 07:06:45.868000,286.109000,2.581783e+01,2.574344e+01,2.561483e+01,2.554708e+01,2.539788e+01,2.521952e+01
1790,2000-02-03 07:06:46.028000,286.269000,2.581783e+01,2.577050e+01,2.552675e+01,2.556064e+01,2.546572e+01,2.521325e+01
1791,2000-02-03 07:06:46.188000,286.429000,2.577050e+01,2.574344e+01,2.558097e+01,2.559451e+01,2.536394e+01,2.520725e+01
1792,2000-02-03 07:06:46.348000,286.589000,2.584487e+01,2.564192e+01,2.557419e+01,2.558774e+01,2.543859e+01,2.520515e+01
1793,2000-02-03 07:06:46.508000,286.749000,2.590567e+01,2.568931e+01,2.555386e+01,2.555386e+01,2.543180e+01,2.520487e+01
1794,2000-02-03 07:06:46.668000,286.909000,2.582459e+01,2.573668e+01,2.561483e+01,2.558774e+01,2.540466e+01,2.519868e+01
1795,2000-02-03 07:06:46.828000,287.069000,2.575021e+01,2.570961e+01,2.555386e+01,2.557419e+01,2.542502e+01,2.519559e+01
1796,2000-02-03 07:06:46.988000,287.229000,2.570285e+01,2.568254e+01,2.554031e+01,2.548607e+01,2.549963e+01,2.518690e+01
1797,2000-02-03 07:06:47.148000,287.389000,2.570961e+01,2.570961e+01,2.551997e+01,2.551997e+01,2.537751e+01,2.517999e+01
1798,2000-02-03 07:06:47.308000,287.549000,2.575021e+01,2.566900e+01,2.551319e+01,2.548607e+01,2.537072e+01,2.517916e+01
1799,2000-02-03 07:06:47.468000,287.709000,2.567577e+01,2.570961e+01,2.554031e+01,2.558097e+01,2.538430e+01,2.518213e+01
1800,2000-02-03 07:06:47.629000,287.870000,2.571638e+01,2.574344e+01,2.564869e+01,2.544537e+01,2.540466e+01,2.517406e+01
1801,2000-02-03 07:06:47.788000,288.029000,2.572315e+01,2.565546e+01,2.555386e+01,2.553353e+01,2.536394e+01,2.517443e+01
1802,2000-02-03 07:06:47.948000,288.189000,2.574344e+01,2.567577e+01,2.553353e+01,2.545894e+01,2.541823e+01,2.516595e+01
1803,2000-02-03 07:06:48.108000,288.349000,2.569608e+01,2.571638e+01,2.558097e+01,2.553353e+01,2.533677e+01,2.516607e+01
1804,2000-02-03 07:06:48.268000,288.509000,2.577050e+01,2.564869e+01,2.548607e+01,2.548607e+01,2.537751e+01,2.516011e+01
1805,2000-02-03 07:06:48.428000,288.669000,2.575021e+01,2.567577e+01,2.560129e+01,2.553353e+01,2.537751e+01,2.515935e+01
1806,2000-02-03 07:06:48.588000,288.829000,2.577050e+01,2.568254e+01,2.558774e+01,2.545894e+01,2.539788e+01,2.515780e+01
1807,2000-02-03 07:06:48.748000,288.989000,2.572315e+01,2.560806e+01,2.549285e+01,2.545894e+01,2.541145e+01,2.515641e+01
1808,2000-02-03 07:06:48.909000,289.150000,2.577726e+01,2.569608e+01,2.550641e+01,2.549963e+01,2.537751e+01,2.518158e+01
1809,2000-02-03 07:06:49.069000,289.310000,2.591918e+01,2.566224e+01,2.549963e+01,2.551319e+01,2.536394e+01,2.517179e+01
1810,2000-02-03 07:06:49.229000,289.470000,2.577050e+01,2.562838e+01,2.551997e+01,2.552675e+01,2.537751e+01,2.516781e+01
1811,2000-02-03 07:06:49.389000,289.630000,2.576373e+01,2.566900e+01,2.555386e+01,2.559451e+01,2.547251e+01,2.517168e+01
1812,2000-02-03 07:06:49.549000,289.790000,2.575697e+01,2.565546e+01,2.553353e+01,2.551997e+01,2.533677e+01,2.516829e+01
1813,2000-02-03 07:06:49.709000,289.950000,2.577726e+01,2.566900e+01,2.550641e+01,2.550641e+01,2.535715e+01,2.516143e+01
1814,2000-02-03 07:06:49.869000,290.110000,2.575697e+01,2.566224e+01,2.557419e+01,2.547251e+01,2.538430e+01,2.515393e+01
1815,2000-02-03 07:06:50.029000,290.270000,2.559451e+01,2.561483e+01,2.549285e+01,2.558097e+01,2.539788e+01,2.515737e+01
1816,2000-02-03 07:06:50.189000,290.430000,2.564192e+01,2.558097e+01,2.547929e+01,2.545894e+01,2.541823e+01,2.515063e+01
1817,2000-02-03 07:06:50.349000,290.590000,2.566900e+01,2.566224e+01,2.562161e+01,2.545894e+01,2.534357e+01,2.515709e+01
1818,2000-02-03 07:06:50.509000,290.750000,2.556741e+01,2.584487e+01,2.561483e+01,2.549285e+01,2.535036e+01,2.515593e+01
1819,2000-02-03 07:06:50.669000,290.910000,2.563515e+01,2.567577e+01,2.540466e+01,2.543180e+01,2.535715e+01,2.514651e+01
1820,2000-02-03 07:06:50.829000,291.070000,2.575021e+01,2.560806e+01,2.544537e+01,2.547251e+01,2.535036e+01,2.514138e+01
1821,2000-02-03 07:06:50.989000,291.230000,2.577050e+01,2.560129e+01,2.549963e+01,2.549963e+01,2.537751e+01,2.513146e+01
1822,2000-02-03 07:06:51.149000,291.390000,2.577726e+01,2.561483e+01,2.550641e+01,2.547929e+01,2.535036e+01,2.512598e+01
1823,2000-02-03 07:06:51.309000,291.550000,2.575021e+01,2.562161e+01,2.544537e+01,2.548607e+01,2.542502e+01,2.512737e+01
1824,2000-02-03 07:06:51.469000,291.710000,2.569608e+01,2.562838e+01,2.549285e+01,2.549285e+01,2.533677e+01,2.512097e+01
1825,2000-02-03 07:06:51.629000,291.870000,2.566224e+01,2.555386e+01,2.548607e+01,2.546572e+01,2.527564e+01,2.512321e+01
1826,2000-02-03 07:06:51.789000,292.030000,2.560129e+01,2.556064e+01,2.547929e+01,2.544537e+01,2.530961e+01,2.511633e+01
1827,2000-02-03 07:06:51.949000,292.190000,2.569608e+01,2.576373e+01,2.551997e+01,2.550641e+01,2.530961e+01,2.512043e+01
1828,2000-02-03 07:06:52.109000,292.350000,2.570961e+01,2.564192e+01,2.542502e+01,2.544537e+01,2.537072e+01,2.511509e+01
1829,2000-02-03 07:06:52.269000,292.510000,2.566224e+01,2.561483e+01,2.548607e+01,2.549285e+01,2.528243e+01,2.510480e+01
1830,2000-02-03 07:06:52.429000,292.670000,2.560806e+01,2.558774e+01,2.541823e+01,2.545894e+01,2.532998e+01,2.509999e+01
1831,2000-02-03 07:06:52.589000,292.830000,2.564192e+01,2.556741e+01,2.542502e+01,2.537751e+01,2.531640e+01,2.508739e+01
1832,2000-02-03 07:06:52.749000,292.990000,2.561483e+01,2.552675e+01,2.549963e+01,2.539788e+01,2.526205e+01,2.508397e+01
1833,2000-02-03 07:06:52.909000,293.150000,2.577050e+01,2.560129e+01,2.539788e+01,2.537072e+01,2.526884e+01,2.508009e+01
1834,2000-02-03 07:06:53.069000,293.310000,2.579078e+01,2.554708e+01,2.540466e+01,2.539109e+01,2.525525e+01,2.509139e+01
1835,2000-02-03 07:06:53.229000,293.470000,2.570961e+01,2.568931e+01,2.541145e+01,2.543859e+01,2.524166e+01,2.509841e+01
1836,2000-02-03 07:06:53.389000,293.630000,2.568254e+01,2.558097e+01,2.539109e+01,2.550641e+01,2.526884e+01,2.509584e+01
1837,2000-02-03 07:06:53.549000,293.790000,2.571638e+01,2.560129e+01,2.537751e+01,2.545894e+01,2.525525e+01,2.508839e+01
1838,2000-02-03 07:06:53.709000,293.950000,2.568254e+01,2.558774e+01,2.540466e+01,2.554708e+01,2.527564e+01,2.508550e+01
1839,2000-02-03 07:06:53.869000,294.110000,2.568254e+01,2.556064e+01,2.543180e+01,2.545216e+01,2.528243e+01,2.508498e+01
1840,2000-02-03 07:06:54.029000,294.270000,2.562161e+01,2.559451e+01,2.540466e+01,2.544537e+01,2.525525e+01,2.508186e+01
1841,2000-02-03 07:06:54.189000,294.430000,2.560129e+01,2.551319e+01,2.540466e+01,2.541145e+01,2.526884e+01,2.505883e+01
1842,2000-02-03 07:06:54.349000,294.590000,2.556064e+01,2.562161e+01,2.532998e+01,2.534357e+01,2.524166e+01,2.503622e+01
1843,2000-02-03 07:06:54.509000,294.750000,2.557419e+01,2.548607e+01,2.533677e+01,2.539109e+01,2.523486e+01,2.503155e+01
1844,2000-02-03 07:06:54.669000,294.910000,2.561483e+01,2.550641e+01,2.530961e+01,2.545894e+01,2.526884e+01,2.502805e+01
1845,2000-02-03 07:06:54.829000,295.070000,2.554708e+01,2.548607e+01,2.535036e+01,2.530282e+01,2.533677e+01,2.502142e+01
1846,2000-02-03 07:06:54.989000,295.230000,2.556741e+01,2.545894e+01,2.536394e+01,2.529602e+01,2.519407e+01,2.501698e+01
1847,2000-02-03 07:06:55.150000,295.391000,2.558097e+01,2.545216e+01,2.532998e+01,2.551997e+01,2.526205e+01,2.501628e+01
1848,2000-02-03 07:06:55.309000,295.550000,2.559451e+01,2.550641e+01,2.536394e+01,2.545216e+01,2.524846e+01,2.501594e+01
1849,2000-02-03 07:06:55.469000,295.710000,2.551997e+01,2.551319e+01,2.535715e+01,2.543180e+01,2.520087e+01,2.503310e+01
1850,2000-02-03 07:06:55.629000,295.870000,2.551997e+01,2.547929e+01,2.531640e+01,2.541823e+01,2.522807e+01,2.503445e+01
1851,2000-02-03 07:06:55.789000,296.030000,2.551997e+01,2.548607e+01,2.537751e+01,2.537751e+01,2.524166e+01,2.503379e+01
1852,2000-02-03 07:06:55.949000,296.190000,2.552675e+01,2.556064e+01,2.532319e+01,2.537751e+01,2.522807e+01,2.502902e+01
1853,2000-02-03 07:06:56.109000,296.350000,2.554708e+01,2.546572e+01,2.531640e+01,2.540466e+01,2.521447e+01,2.502581e+01
1854,2000-02-03 07:06:56.269000,296.510000,2.556064e+01,2.547251e+01,2.530961e+01,2.536394e+01,2.520087e+01,2.502457e+01
1855,2000-02-03 07:06:56.429000,296.670000,2.551319e+01,2.555386e+01,2.533677e+01,2.543180e+01,2.522807e+01,2.501650e+01
1856,2000-02-03 07:06:56.589000,296.830000,2.561483e+01,2.549963e+01,2.536394e+01,2.534357e+01,2.528243e+01,2.501287e+01
1857,2000-02-03 07:06:56.749000,296.990000,2.552675e+01,2.546572e+01,2.531640e+01,2.535036e+01,2.530282e+01,2.500926e+01
1858,2000-02-03 07:06:56.909000,297.150000,2.549963e+01,2.549963e+01,2.533677e+01,2.529602e+01,2.518727e+01,2.500897e+01
1859,2000-02-03 07:06:57.069000,297.310000,2.545216e+01,2.556741e+01,2.534357e+01,2.528923e+01,2.522807e+01,2.500241e+01
1860,2000-02-03 07:06:57.229000,297.470000,2.551319e+01,2.542502e+01,2.535715e+01,2.541823e+01,2.518727e+01,2.500537e+01
1861,2000-02-03 07:06:57.389000,297.630000,2.545216e+01,2.550641e+01,2.539788e+01,2.539788e+01,2.524846e+01,2.500003e+01
1862,2000-02-03 07:06:57.549000,297.790000,2.565546e+01,2.541823e+01,2.539109e+01,2.527564e+01,2.520087e+01,2.499061e+01
1863,2000-02-03 07:06:57.709000,297.950000,2.554031e+01,2.537072e+01,2.530282e+01,2.531640e+01,2.524846e+01,2.499262e+01
1864,2000-02-03 07:06:57.869000,298.110000,2.554031e+01,2.541145e+01,2.551997e+01,2.530961e+01,2.520087e+01,2.498821e+01
1865,2000-02-03 07:06:58.029000,298.270000,2.549963e+01,2.542502e+01,2.526884e+01,2.523486e+01,2.516006e+01,2.495807e+01
1866,2000-02-03 07:06:58.189000,298.430000,2.547251e+01,2.543859e+01,2.518047e+01,2.521447e+01,2.519407e+01,2.492570e+01
1867,2000-02-03 07:06:58.349000,298.590000,2.543859e+01,2.547251e+01,2.517367e+01,2.525525e+01,2.518047e+01,2.491077e+01
1868,2000-02-03 07:06:58.510000,298.751000,2.547251e+01,2.539109e+01,2.526884e+01,2.521447e+01,2.516687e+01,2.491071e+01
1869,2000-02-03 07:06:58.669000,298.910000,2.554031e+01,2.539109e+01,2.519407e+01,2.519407e+01,2.516687e+01,2.491050e+01
1870,2000-02-03 07:06:58.829000,299.070000,2.551319e+01,2.537751e+01,2.520767e+01,2.519407e+01,2.518727e+01,2.490910e+01
1871,2000-02-03 07:06:58.990000,299.231000,2.543859e+01,2.532319e+01,2.526205e+01,2.518727e+01,2.519407e+01,2.490633e+01
1872,2000-02-03 07:06:59.150000,299.391000,2.562161e+01,2.530961e+01,2.518727e+01,2.534357e+01,2.509883e+01,2.490771e+01
1873,2000-02-03 07:06:59.310000,299.551000,2.549963e+01,2.533677e+01,2.520087e+01,2.525525e+01,2.516687e+01,2.491519e+01
1874,2000-02-03 07:06:59.470000,299.711000,2.552675e+01,2.541823e+01,2.520767e+01,2.528923e+01,2.513966e+01,2.490757e+01
1875,2000-02-03 07:06:59.630000,299.871000,2.552675e+01,2.533677e+01,2.520087e+01,2.518727e+01,2.512605e+01,2.490058e+01
1876,2000-02-03 07:06:59.790000,300.031000,2.554031e+01,2.532998e+01,2.520087e+01,2.529602e+01,2.507841e+01,2.489581e+01
1877,2000-02-03 07:06:59.950000,300.191000,2.553353e+01,2.531640e+01,2.518727e+01,2.520767e+01,2.518047e+01,2.490080e+01
1878,2000-02-03 07:07:00.110000,300.351000,2.551319e+01,2.539109e+01,2.519407e+01,2.519407e+01,2.511924e+01,2.489521e+01
1879,2000-02-03 07:07:00.270000,300.511000,2.556064e+01,2.535036e+01,2.521447e+01,2.518047e+01,2.512605e+01,2.489840e+01
1880,2000-02-03 07:07:00.430000,300.671000,2.556741e+01,2.535715e+01,2.513285e+01,2.524166e+01,2.516006e+01,2.490201e+01
1881,2000-02-03 07:07:00.590000,300.831000,2.554031e+01,2.530282e+01,2.516687e+01,2.520767e+01,2.513966e+01,2.490465e+01
1882,2000-02-03 07:07:00.750000,300.991000,2.545216e+01,2.530282e+01,2.516006e+01,2.517367e+01,2.511244e+01,2.490290e+01
1883,2000-02-03 07:07:00.910000,301.151000,2.543859e+01,2.530961e+01,2.517367e+01,2.527564e+01,2.519407e+01,2.489828e+01
1884,2000-02-03 07:07:01.070000,301.311000,2.549285e+01,2.538430e+01,2.515326e+01,2.517367e+01,2.516006e+01,2.488802e+01
1885,2000-02-03 07:07:01.230000,301.471000,2.558097e+01,2.537072e+01,2.526884e+01,2.525525e+01,2.520087e+01,2.489291e+01
