frame,abstime,reltime,april10_baselineBoardE_0.seq:Rectangle 1 [C]:max,april10_baselineBoardE_0.seq:Polygon 1 [C]:max,april10_baselineBoardE_0.seq:Rectangle 2 [C]:max,april10_baselineBoardE_0.seq:Rectangle 3 [C]:max,april10_baselineBoardE_0.seq:Rectangle 4 [C]:max,april10_baselineBoardE_0.seq:Rectangle 5 [C]:mean
1466,2000-02-10 08:02:43.124000,234.424000,2.930258e+01,3.029925e+01,3.026682e+01,2.966843e+01,2.815791e+01,2.749251e+01
1467,2000-02-10 08:02:43.284000,234.584000,2.931567e+01,3.028628e+01,3.018247e+01,2.967495e+01,2.825046e+01,2.749164e+01
1468,2000-02-10 08:02:43.444000,234.744000,2.931567e+01,3.037056e+01,3.026682e+01,2.968147e+01,2.820420e+01,2.748731e+01
1469,2000-02-10 08:02:43.604000,234.904000,2.934184e+01,3.033815e+01,3.016299e+01,2.972711e+01,2.811161e+01,2.748913e+01
1470,2000-02-10 08:02:43.764000,235.064000,2.940723e+01,3.027331e+01,3.018896e+01,2.980531e+01,2.817114e+01,2.748253e+01
1471,2000-02-10 08:02:43.924000,235.224000,2.930912e+01,3.035760e+01,3.016948e+01,2.968800e+01,2.821081e+01,2.748280e+01
1472,2000-02-10 08:02:44.084000,235.384000,2.932875e+01,3.029925e+01,3.018896e+01,2.972711e+01,2.821081e+01,2.748356e+01
1473,2000-02-10 08:02:44.244000,235.544000,2.940070e+01,3.035112e+01,3.017598e+01,2.968147e+01,2.819097e+01,2.749047e+01
1474,2000-02-10 08:02:44.404000,235.704000,2.933530e+01,3.037704e+01,3.017598e+01,2.970756e+01,2.814468e+01,2.750780e+01
1475,2000-02-10 08:02:44.565000,235.865000,2.938762e+01,3.038352e+01,3.020843e+01,2.972711e+01,2.809176e+01,2.751154e+01
1476,2000-02-10 08:02:44.724000,236.024000,2.937454e+01,3.035760e+01,3.027331e+01,2.974015e+01,2.817114e+01,2.753417e+01
1477,2000-02-10 08:02:44.885000,236.185000,2.934184e+01,3.044182e+01,3.026682e+01,2.976622e+01,2.825707e+01,2.754688e+01
1478,2000-02-10 08:02:45.044000,236.344000,2.940070e+01,3.037056e+01,3.023439e+01,2.972059e+01,2.832973e+01,2.755258e+01
1479,2000-02-10 08:02:45.205000,236.505000,2.935492e+01,3.035112e+01,3.032519e+01,2.970104e+01,2.813807e+01,2.754503e+01
1480,2000-02-10 08:02:45.365000,236.665000,2.933530e+01,3.037056e+01,3.028628e+01,2.979879e+01,2.825707e+01,2.754627e+01
1481,2000-02-10 08:02:45.525000,236.825000,2.931567e+01,3.041591e+01,3.024736e+01,2.971408e+01,2.828349e+01,2.754063e+01
1482,2000-02-10 08:02:45.685000,236.985000,2.933530e+01,3.040944e+01,3.033815e+01,2.974667e+01,2.829671e+01,2.754202e+01
1483,2000-02-10 08:02:45.845000,237.145000,2.934838e+01,3.035112e+01,3.022790e+01,2.981834e+01,2.819759e+01,2.753745e+01
1484,2000-02-10 08:02:46.005000,237.305000,2.936146e+01,3.039000e+01,3.022141e+01,2.984439e+01,2.822403e+01,2.754392e+01
1485,2000-02-10 08:02:46.165000,237.465000,2.940723e+01,3.039000e+01,3.021492e+01,2.976622e+01,2.828349e+01,2.754136e+01
1486,2000-02-10 08:02:46.325000,237.625000,2.934184e+01,3.044182e+01,3.027331e+01,2.976622e+01,2.827689e+01,2.753834e+01
1487,2000-02-10 08:02:46.485000,237.785000,2.936146e+01,3.043535e+01,3.025385e+01,2.977273e+01,2.827689e+01,2.753679e+01
1488,2000-02-10 08:02:46.645000,237.945000,2.938762e+01,3.038352e+01,3.018247e+01,2.981834e+01,2.827689e+01,2.753763e+01
1489,2000-02-10 08:02:46.805000,238.105000,2.935492e+01,3.042239e+01,3.018896e+01,2.971408e+01,2.825046e+01,2.751822e+01
1490,2000-02-10 08:02:46.966000,238.266000,2.926986e+01,3.034464e+01,3.017598e+01,2.970756e+01,2.821081e+01,2.747853e+01
1491,2000-02-10 08:02:47.125000,238.425000,2.924367e+01,3.031222e+01,3.020194e+01,2.964234e+01,2.805866e+01,2.746800e+01
1492,2000-02-10 08:02:47.285000,238.585000,2.932875e+01,3.051951e+01,3.015650e+01,2.967495e+01,2.815791e+01,2.746837e+01
1493,2000-02-10 08:02:47.445000,238.745000,2.925676e+01,3.029925e+01,3.015650e+01,2.965539e+01,2.807190e+01,2.746432e+01
1494,2000-02-10 08:02:47.605000,238.905000,2.929604e+01,3.031222e+01,3.019545e+01,2.970104e+01,2.817114e+01,2.746562e+01
1495,2000-02-10 08:02:47.765000,239.065000,2.928295e+01,3.034464e+01,3.016948e+01,2.968800e+01,2.809837e+01,2.746378e+01
1496,2000-02-10 08:02:47.925000,239.225000,2.926986e+01,3.029277e+01,3.013052e+01,2.980531e+01,2.809176e+01,2.746576e+01
1497,2000-02-10 08:02:48.085000,239.385000,2.929604e+01,3.035112e+01,3.019545e+01,2.970104e+01,2.817114e+01,2.747641e+01
1498,2000-02-10 08:02:48.245000,239.545000,2.928949e+01,3.027980e+01,3.021492e+01,2.966843e+01,2.811161e+01,2.747889e+01
1499,2000-02-10 08:02:48.405000,239.705000,2.929604e+01,3.031870e+01,3.015000e+01,2.967495e+01,2.816452e+01,2.747523e+01
1500,2000-02-10 08:02:48.565000,239.865000,2.927640e+01,3.027980e+01,3.015650e+01,2.969452e+01,2.810499e+01,2.747259e+01
1501,2000-02-10 08:02:48.725000,240.025000,2.925676e+01,3.035760e+01,3.022141e+01,2.969452e+01,2.814468e+01,2.748028e+01
1502,2000-02-10 08:02:48.885000,240.185000,2.932221e+01,3.032519e+01,3.016299e+01,2.975970e+01,2.815130e+01,2.748582e+01
1503,2000-02-10 08:02:49.045000,240.345000,2.934838e+01,3.038352e+01,3.020843e+01,2.970104e+01,2.811161e+01,2.749051e+01
1504,2000-02-10 08:02:49.205000,240.505000,2.930912e+01,3.037056e+01,3.021492e+01,2.970104e+01,2.803218e+01,2.748137e+01
1505,2000-02-10 08:02:49.365000,240.665000,2.929604e+01,3.035760e+01,3.020843e+01,2.966191e+01,2.815130e+01,2.747894e+01
1506,2000-02-10 08:02:49.525000,240.825000,2.928949e+01,3.031222e+01,3.017598e+01,2.964886e+01,2.817114e+01,2.747278e+01
1507,2000-02-10 08:02:49.685000,240.985000,2.924367e+01,3.033167e+01,3.020194e+01,2.968147e+01,2.825707e+01,2.747540e+01
1508,2000-02-10 08:02:49.845000,241.145000,2.931567e+01,3.032519e+01,3.019545e+01,2.967495e+01,2.819759e+01,2.747375e+01
1509,2000-02-10 08:02:50.005000,241.305000,2.922402e+01,3.016948e+01,3.001356e+01,2.964234e+01,2.806528e+01,2.746354e+01
1510,2000-02-10 08:02:50.165000,241.465000,2.913886e+01,2.981834e+01,2.966191e+01,2.968800e+01,2.803880e+01,2.744001e+01
1511,2000-02-10 08:02:50.325000,241.625000,2.907986e+01,2.960319e+01,2.955750e+01,2.955097e+01,2.799245e+01,2.745763e+01
1512,2000-02-10 08:02:50.485000,241.785000,2.898801e+01,2.953138e+01,2.930912e+01,2.955097e+01,2.789305e+01,2.745768e+01
1513,2000-02-10 08:02:50.645000,241.945000,2.881724e+01,2.929604e+01,2.917817e+01,2.937454e+01,2.787979e+01,2.741781e+01
1514,2000-02-10 08:02:50.805000,242.105000,2.884353e+01,2.923712e+01,2.906674e+01,2.930258e+01,2.780019e+01,2.738986e+01
1515,2000-02-10 08:02:50.965000,242.265000,2.871860e+01,2.906674e+01,2.899458e+01,2.914541e+01,2.769397e+01,2.737338e+01
1516,2000-02-10 08:02:51.125000,242.425000,2.880410e+01,2.894863e+01,2.892893e+01,2.906674e+01,2.767404e+01,2.735992e+01
1517,2000-02-10 08:02:51.285000,242.585000,2.863962e+01,2.886982e+01,2.878437e+01,2.894863e+01,2.760094e+01,2.733085e+01
1518,2000-02-10 08:02:51.445000,242.745000,2.860011e+01,2.879752e+01,2.872518e+01,2.886982e+01,2.756770e+01,2.730961e+01
1519,2000-02-10 08:02:51.605000,242.905000,2.855399e+01,2.882382e+01,2.876464e+01,2.883696e+01,2.752779e+01,2.728783e+01
1520,2000-02-10 08:02:51.765000,243.065000,2.851445e+01,2.863962e+01,2.856717e+01,2.875807e+01,2.756770e+01,2.727324e+01
1521,2000-02-10 08:02:51.925000,243.225000,2.846830e+01,2.869228e+01,2.852104e+01,2.877122e+01,2.752779e+01,2.724846e+01
1522,2000-02-10 08:02:52.085000,243.385000,2.842872e+01,2.850786e+01,2.850127e+01,2.871202e+01,2.750783e+01,2.723129e+01
1523,2000-02-10 08:02:52.245000,243.545000,2.840893e+01,2.847489e+01,2.846830e+01,2.859352e+01,2.755440e+01,2.722055e+01
1524,2000-02-10 08:02:52.405000,243.705000,2.834953e+01,2.843532e+01,2.845511e+01,2.850786e+01,2.746125e+01,2.720081e+01
1525,2000-02-10 08:02:52.565000,243.865000,2.835613e+01,2.837594e+01,2.836934e+01,2.853422e+01,2.742130e+01,2.717358e+01
1526,2000-02-10 08:02:52.725000,244.025000,2.823063e+01,2.827689e+01,2.827028e+01,2.846830e+01,2.740132e+01,2.711011e+01
1527,2000-02-10 08:02:52.885000,244.185000,2.830331e+01,2.829010e+01,2.822403e+01,2.832312e+01,2.743462e+01,2.708941e+01
1528,2000-02-10 08:02:53.045000,244.345000,2.820420e+01,2.820420e+01,2.821081e+01,2.839573e+01,2.748787e+01,2.707091e+01
1529,2000-02-10 08:02:53.205000,244.505000,2.821081e+01,2.816452e+01,2.820420e+01,2.832312e+01,2.739466e+01,2.705874e+01
1530,2000-02-10 08:02:53.365000,244.665000,2.817775e+01,2.805866e+01,2.815791e+01,2.819759e+01,2.732137e+01,2.704225e+01
1531,2000-02-10 08:02:53.525000,244.825000,2.816452e+01,2.807852e+01,2.813145e+01,2.813807e+01,2.727470e+01,2.702323e+01
1532,2000-02-10 08:02:53.685000,244.985000,2.810499e+01,2.802556e+01,2.817114e+01,2.816452e+01,2.729471e+01,2.702076e+01
1533,2000-02-10 08:02:53.845000,245.145000,2.811161e+01,2.802556e+01,2.809176e+01,2.813145e+01,2.732804e+01,2.700654e+01
1534,2000-02-10 08:02:54.006000,245.306000,2.813145e+01,2.797257e+01,2.811161e+01,2.811161e+01,2.726137e+01,2.699473e+01
1535,2000-02-10 08:02:54.166000,245.466000,2.813807e+01,2.805204e+01,2.803880e+01,2.803880e+01,2.727470e+01,2.697796e+01
1536,2000-02-10 08:02:54.325000,245.625000,2.805866e+01,2.789305e+01,2.804542e+01,2.799245e+01,2.729471e+01,2.697154e+01
1537,2000-02-10 08:02:54.486000,245.786000,2.805204e+01,2.796595e+01,2.797920e+01,2.802556e+01,2.728137e+01,2.695938e+01
1538,2000-02-10 08:02:54.646000,245.946000,2.802556e+01,2.808514e+01,2.799245e+01,2.805866e+01,2.732137e+01,2.698315e+01
1539,2000-02-10 08:02:54.805000,246.105000,2.809176e+01,2.801232e+01,2.801232e+01,2.815130e+01,2.735469e+01,2.699715e+01
1540,2000-02-10 08:02:54.966000,246.266000,2.803218e+01,2.791956e+01,2.797920e+01,2.806528e+01,2.730137e+01,2.698916e+01
1541,2000-02-10 08:02:55.126000,246.426000,2.797920e+01,2.794607e+01,2.801894e+01,2.805204e+01,2.736135e+01,2.697864e+01
1542,2000-02-10 08:02:55.286000,246.586000,2.793945e+01,2.785326e+01,2.793945e+01,2.790631e+01,2.724803e+01,2.696164e+01
1543,2000-02-10 08:02:55.446000,246.746000,2.796595e+01,2.785989e+01,2.791956e+01,2.787979e+01,2.718798e+01,2.694807e+01
1544,2000-02-10 08:02:55.606000,246.906000,2.795270e+01,2.791956e+01,2.797920e+01,2.795270e+01,2.728804e+01,2.694460e+01
1545,2000-02-10 08:02:55.766000,247.066000,2.795932e+01,2.782673e+01,2.786653e+01,2.804542e+01,2.726137e+01,2.692891e+01
1546,2000-02-10 08:02:55.926000,247.226000,2.796595e+01,2.779355e+01,2.783336e+01,2.793945e+01,2.724803e+01,2.691449e+01
1547,2000-02-10 08:02:56.086000,247.386000,2.789305e+01,2.774709e+01,2.793282e+01,2.787316e+01,2.726137e+01,2.690831e+01
1548,2000-02-10 08:02:56.246000,247.546000,2.789968e+01,2.776037e+01,2.787316e+01,2.785326e+01,2.722802e+01,2.690373e+01
1549,2000-02-10 08:02:56.406000,247.706000,2.784000e+01,2.779355e+01,2.782010e+01,2.782673e+01,2.722135e+01,2.689701e+01
1550,2000-02-10 08:02:56.566000,247.866000,2.788642e+01,2.776037e+01,2.783336e+01,2.785326e+01,2.728804e+01,2.687929e+01
1551,2000-02-10 08:02:56.726000,248.026000,2.786653e+01,2.766740e+01,2.780019e+01,2.786653e+01,2.723469e+01,2.687193e+01
1552,2000-02-10 08:02:56.886000,248.186000,2.784000e+01,2.773382e+01,2.777365e+01,2.773382e+01,2.728804e+01,2.686096e+01
1553,2000-02-10 08:02:57.046000,248.346000,2.778692e+01,2.768069e+01,2.776037e+01,2.774046e+01,2.722135e+01,2.684919e+01
1554,2000-02-10 08:02:57.206000,248.506000,2.778028e+01,2.774046e+01,2.772718e+01,2.765411e+01,2.720800e+01,2.684172e+01
1555,2000-02-10 08:02:57.366000,248.666000,2.787316e+01,2.765411e+01,2.778028e+01,2.773382e+01,2.721468e+01,2.682988e+01
1556,2000-02-10 08:02:57.526000,248.826000,2.779355e+01,2.774709e+01,2.772718e+01,2.767404e+01,2.728804e+01,2.682169e+01
1557,2000-02-10 08:02:57.686000,248.986000,2.777365e+01,2.756770e+01,2.777365e+01,2.767404e+01,2.722135e+01,2.681330e+01
1558,2000-02-10 08:02:57.846000,249.146000,2.778028e+01,2.763418e+01,2.772718e+01,2.773382e+01,2.715461e+01,2.680283e+01
1559,2000-02-10 08:02:58.006000,249.306000,2.777365e+01,2.754775e+01,2.762753e+01,2.765411e+01,2.719466e+01,2.679017e+01
1560,2000-02-10 08:02:58.166000,249.466000,2.765411e+01,2.762753e+01,2.760094e+01,2.762088e+01,2.720800e+01,2.678230e+01
1561,2000-02-10 08:02:58.326000,249.626000,2.766740e+01,2.766076e+01,2.762088e+01,2.755440e+01,2.716796e+01,2.676817e+01
1562,2000-02-10 08:02:58.486000,249.786000,2.760759e+01,2.762088e+01,2.756770e+01,2.762088e+01,2.718798e+01,2.676733e+01
1563,2000-02-10 08:02:58.646000,249.946000,2.758765e+01,2.749452e+01,2.756770e+01,2.749452e+01,2.718798e+01,2.675761e+01
1564,2000-02-10 08:02:58.806000,250.106000,2.762088e+01,2.757435e+01,2.759429e+01,2.751449e+01,2.722135e+01,2.675054e+01
1565,2000-02-10 08:02:58.966000,250.266000,2.760759e+01,2.756105e+01,2.759429e+01,2.763418e+01,2.719466e+01,2.674363e+01
1566,2000-02-10 08:02:59.126000,250.426000,2.758100e+01,2.743462e+01,2.757435e+01,2.772054e+01,2.722135e+01,2.673423e+01
1567,2000-02-10 08:02:59.286000,250.586000,2.758100e+01,2.742130e+01,2.757435e+01,2.760094e+01,2.716129e+01,2.672281e+01
1568,2000-02-10 08:02:59.446000,250.746000,2.757435e+01,2.740798e+01,2.762088e+01,2.761424e+01,2.720800e+01,2.671142e+01
1569,2000-02-10 08:02:59.606000,250.906000,2.753444e+01,2.740798e+01,2.750783e+01,2.751449e+01,2.719466e+01,2.670478e+01
1570,2000-02-10 08:02:59.766000,251.066000,2.760759e+01,2.739466e+01,2.752779e+01,2.751449e+01,2.715461e+01,2.669082e+01
1571,2000-02-10 08:02:59.926000,251.226000,2.745459e+01,2.739466e+01,2.749452e+01,2.744793e+01,2.712791e+01,2.667660e+01
1572,2000-02-10 08:03:00.086000,251.386000,2.755440e+01,2.743462e+01,2.756105e+01,2.756770e+01,2.718798e+01,2.666881e+01
1573,2000-02-10 08:03:00.246000,251.546000,2.748787e+01,2.734136e+01,2.752779e+01,2.735469e+01,2.716796e+01,2.666488e+01
1574,2000-02-10 08:03:00.406000,251.706000,2.761424e+01,2.734136e+01,2.745459e+01,2.745459e+01,2.714794e+01,2.667936e+01
1575,2000-02-10 08:03:00.566000,251.866000,2.748787e+01,2.737468e+01,2.740798e+01,2.749452e+01,2.716129e+01,2.667926e+01
1576,2000-02-10 08:03:00.726000,252.026000,2.747456e+01,2.736135e+01,2.746125e+01,2.748787e+01,2.710119e+01,2.666491e+01
1577,2000-02-10 08:03:00.886000,252.186000,2.744793e+01,2.728137e+01,2.742130e+01,2.744793e+01,2.716796e+01,2.665672e+01
1578,2000-02-10 08:03:01.046000,252.346000,2.746125e+01,2.734136e+01,2.747456e+01,2.747456e+01,2.717464e+01,2.665173e+01
1579,2000-02-10 08:03:01.206000,252.506000,2.740798e+01,2.738800e+01,2.740798e+01,2.755440e+01,2.711455e+01,2.664638e+01
1580,2000-02-10 08:03:01.366000,252.666000,2.742130e+01,2.733470e+01,2.738800e+01,2.745459e+01,2.718798e+01,2.663772e+01
1581,2000-02-10 08:03:01.526000,252.826000,2.743462e+01,2.730137e+01,2.741464e+01,2.737468e+01,2.702770e+01,2.662955e+01
1582,2000-02-10 08:03:01.686000,252.986000,2.750783e+01,2.729471e+01,2.740798e+01,2.738134e+01,2.707448e+01,2.661804e+01
1583,2000-02-10 08:03:01.846000,253.146000,2.745459e+01,2.722802e+01,2.736135e+01,2.736802e+01,2.703439e+01,2.660549e+01
1584,2000-02-10 08:03:02.006000,253.306000,2.740132e+01,2.728137e+01,2.732804e+01,2.740132e+01,2.702102e+01,2.659943e+01
1585,2000-02-10 08:03:02.166000,253.466000,2.740798e+01,2.728804e+01,2.732137e+01,2.736802e+01,2.707448e+01,2.659583e+01
1586,2000-02-10 08:03:02.326000,253.626000,2.736135e+01,2.720133e+01,2.741464e+01,2.734136e+01,2.704107e+01,2.658495e+01
1587,2000-02-10 08:03:02.486000,253.786000,2.733470e+01,2.719466e+01,2.737468e+01,2.730804e+01,2.702102e+01,2.657481e+01
1588,2000-02-10 08:03:02.646000,253.946000,2.734803e+01,2.721468e+01,2.732137e+01,2.732804e+01,2.700097e+01,2.654807e+01
1589,2000-02-10 08:03:02.806000,254.106000,2.733470e+01,2.712791e+01,2.729471e+01,2.732137e+01,2.700097e+01,2.653145e+01
1590,2000-02-10 08:03:02.966000,254.266000,2.733470e+01,2.712123e+01,2.728137e+01,2.719466e+01,2.694078e+01,2.652744e+01
1591,2000-02-10 08:03:03.126000,254.426000,2.732804e+01,2.714794e+01,2.724136e+01,2.728804e+01,2.696085e+01,2.651550e+01
1592,2000-02-10 08:03:03.286000,254.586000,2.724803e+01,2.710119e+01,2.723469e+01,2.723469e+01,2.694747e+01,2.651143e+01
1593,2000-02-10 08:03:03.446000,254.746000,2.725470e+01,2.712791e+01,2.718131e+01,2.720133e+01,2.704107e+01,2.649919e+01
1594,2000-02-10 08:03:03.607000,254.907000,2.723469e+01,2.710787e+01,2.718798e+01,2.716129e+01,2.698759e+01,2.649617e+01
1595,2000-02-10 08:03:03.767000,255.067000,2.725470e+01,2.708784e+01,2.716129e+01,2.714126e+01,2.696753e+01,2.648635e+01
1596,2000-02-10 08:03:03.926000,255.226000,2.719466e+01,2.710119e+01,2.720133e+01,2.723469e+01,2.699428e+01,2.647858e+01
1597,2000-02-10 08:03:04.086000,255.386000,2.723469e+01,2.707448e+01,2.718131e+01,2.716129e+01,2.696085e+01,2.647149e+01
1598,2000-02-10 08:03:04.247000,255.547000,2.717464e+01,2.715461e+01,2.718798e+01,2.725470e+01,2.693409e+01,2.646272e+01
1599,2000-02-10 08:03:04.407000,255.707000,2.717464e+01,2.705443e+01,2.712123e+01,2.728804e+01,2.696753e+01,2.645465e+01
1600,2000-02-10 08:03:04.568000,255.868000,2.714794e+01,2.708116e+01,2.714794e+01,2.717464e+01,2.697422e+01,2.644092e+01
1601,2000-02-10 08:03:04.727000,256.027000,2.714794e+01,2.698091e+01,2.716796e+01,2.725470e+01,2.687387e+01,2.642719e+01
1602,2000-02-10 08:03:04.887000,256.187000,2.713458e+01,2.701433e+01,2.715461e+01,2.720800e+01,2.694078e+01,2.641573e+01
1603,2000-02-10 08:03:05.047000,256.347000,2.710119e+01,2.704107e+01,2.705443e+01,2.708116e+01,2.700765e+01,2.639885e+01
1604,2000-02-10 08:03:05.207000,256.507000,2.706111e+01,2.698091e+01,2.716129e+01,2.714794e+01,2.686718e+01,2.639570e+01
1605,2000-02-10 08:03:05.367000,256.667000,2.703439e+01,2.703439e+01,2.708784e+01,2.708784e+01,2.690733e+01,2.638993e+01
1606,2000-02-10 08:03:05.527000,256.827000,2.709451e+01,2.700097e+01,2.702770e+01,2.722135e+01,2.688726e+01,2.638258e+01
1607,2000-02-10 08:03:05.687000,256.987000,2.710119e+01,2.692740e+01,2.712791e+01,2.712791e+01,2.685379e+01,2.637625e+01
1608,2000-02-10 08:03:05.847000,257.147000,2.714794e+01,2.692740e+01,2.706111e+01,2.717464e+01,2.680692e+01,2.636926e+01
1609,2000-02-10 08:03:06.007000,257.307000,2.698091e+01,2.692740e+01,2.706111e+01,2.710119e+01,2.684040e+01,2.636502e+01
1610,2000-02-10 08:03:06.167000,257.467000,2.700097e+01,2.698759e+01,2.703439e+01,2.706111e+01,2.689395e+01,2.635057e+01
1611,2000-02-10 08:03:06.327000,257.627000,2.699428e+01,2.686718e+01,2.702102e+01,2.705443e+01,2.688056e+01,2.634709e+01
1612,2000-02-10 08:03:06.487000,257.787000,2.700097e+01,2.690064e+01,2.702102e+01,2.711455e+01,2.684710e+01,2.634334e+01
1613,2000-02-10 08:03:06.647000,257.947000,2.697422e+01,2.698759e+01,2.696753e+01,2.711455e+01,2.680022e+01,2.634156e+01
1614,2000-02-10 08:03:06.807000,258.107000,2.698091e+01,2.693409e+01,2.699428e+01,2.702770e+01,2.696085e+01,2.633484e+01
1615,2000-02-10 08:03:06.967000,258.267000,2.696085e+01,2.688056e+01,2.698091e+01,2.699428e+01,2.690064e+01,2.632926e+01
1616,2000-02-10 08:03:07.127000,258.427000,2.696085e+01,2.695416e+01,2.697422e+01,2.700765e+01,2.684040e+01,2.632172e+01
1617,2000-02-10 08:03:07.287000,258.587000,2.699428e+01,2.684710e+01,2.708784e+01,2.715461e+01,2.687387e+01,2.631886e+01
1618,2000-02-10 08:03:07.447000,258.747000,2.692071e+01,2.686049e+01,2.708784e+01,2.692740e+01,2.692071e+01,2.630919e+01
1619,2000-02-10 08:03:07.607000,258.907000,2.690733e+01,2.683371e+01,2.704107e+01,2.706111e+01,2.685379e+01,2.629966e+01
1620,2000-02-10 08:03:07.767000,259.067000,2.698091e+01,2.688056e+01,2.706779e+01,2.686049e+01,2.681362e+01,2.630129e+01
1621,2000-02-10 08:03:07.927000,259.227000,2.700765e+01,2.686718e+01,2.694078e+01,2.688056e+01,2.687387e+01,2.629665e+01
1622,2000-02-10 08:03:08.087000,259.387000,2.686049e+01,2.682701e+01,2.699428e+01,2.686718e+01,2.680022e+01,2.628392e+01
1623,2000-02-10 08:03:08.247000,259.547000,2.691402e+01,2.683371e+01,2.692740e+01,2.686718e+01,2.673993e+01,2.627843e+01
1624,2000-02-10 08:03:08.407000,259.707000,2.688726e+01,2.681362e+01,2.702102e+01,2.690064e+01,2.682701e+01,2.626996e+01
1625,2000-02-10 08:03:08.567000,259.867000,2.701433e+01,2.683371e+01,2.697422e+01,2.688056e+01,2.678013e+01,2.625669e+01
1626,2000-02-10 08:03:08.727000,260.027000,2.686718e+01,2.677343e+01,2.686718e+01,2.685379e+01,2.671982e+01,2.620683e+01
1627,2000-02-10 08:03:08.887000,260.187000,2.681362e+01,2.671982e+01,2.687387e+01,2.673993e+01,2.673993e+01,2.618983e+01
1628,2000-02-10 08:03:09.047000,260.347000,2.677343e+01,2.671312e+01,2.682031e+01,2.675333e+01,2.668630e+01,2.618179e+01
1629,2000-02-10 08:03:09.207000,260.507000,2.678013e+01,2.673993e+01,2.687387e+01,2.675333e+01,2.671982e+01,2.617479e+01
1630,2000-02-10 08:03:09.367000,260.667000,2.674663e+01,2.679352e+01,2.679352e+01,2.676673e+01,2.677343e+01,2.617303e+01
1631,2000-02-10 08:03:09.527000,260.827000,2.682031e+01,2.672652e+01,2.686049e+01,2.682031e+01,2.669971e+01,2.616080e+01
1632,2000-02-10 08:03:09.687000,260.987000,2.676003e+01,2.668630e+01,2.688726e+01,2.683371e+01,2.664606e+01,2.615837e+01
1633,2000-02-10 08:03:09.847000,261.147000,2.672652e+01,2.666618e+01,2.682701e+01,2.675333e+01,2.671982e+01,2.614361e+01
1634,2000-02-10 08:03:10.007000,261.307000,2.673993e+01,2.667959e+01,2.678013e+01,2.676003e+01,2.668630e+01,2.614500e+01
1635,2000-02-10 08:03:10.167000,261.467000,2.669971e+01,2.667289e+01,2.681362e+01,2.671312e+01,2.663265e+01,2.613246e+01
1636,2000-02-10 08:03:10.327000,261.627000,2.676003e+01,2.670641e+01,2.686049e+01,2.671982e+01,2.663935e+01,2.612749e+01
1637,2000-02-10 08:03:10.487000,261.787000,2.671312e+01,2.665948e+01,2.675333e+01,2.665277e+01,2.662594e+01,2.612537e+01
1638,2000-02-10 08:03:10.647000,261.947000,2.684040e+01,2.667289e+01,2.677343e+01,2.666618e+01,2.667289e+01,2.613977e+01
1639,2000-02-10 08:03:10.807000,262.107000,2.673993e+01,2.666618e+01,2.676003e+01,2.667289e+01,2.665277e+01,2.614500e+01
1640,2000-02-10 08:03:10.967000,262.267000,2.672652e+01,2.663935e+01,2.673993e+01,2.669971e+01,2.672652e+01,2.614497e+01
1641,2000-02-10 08:03:11.127000,262.427000,2.673322e+01,2.662594e+01,2.668630e+01,2.675333e+01,2.667289e+01,2.614260e+01
1642,2000-02-10 08:03:11.287000,262.587000,2.673993e+01,2.665277e+01,2.670641e+01,2.669300e+01,2.664606e+01,2.612729e+01
1643,2000-02-10 08:03:11.447000,262.747000,2.669971e+01,2.661252e+01,2.668630e+01,2.669300e+01,2.664606e+01,2.612092e+01
1644,2000-02-10 08:03:11.607000,262.907000,2.668630e+01,2.662594e+01,2.669971e+01,2.670641e+01,2.661923e+01,2.611545e+01
1645,2000-02-10 08:03:11.767000,263.067000,2.664606e+01,2.665277e+01,2.682031e+01,2.673993e+01,2.661923e+01,2.612210e+01
1646,2000-02-10 08:03:11.927000,263.227000,2.668630e+01,2.667959e+01,2.665948e+01,2.673322e+01,2.669971e+01,2.612986e+01
1647,2000-02-10 08:03:12.087000,263.387000,2.673993e+01,2.669300e+01,2.669300e+01,2.663935e+01,2.667959e+01,2.611969e+01
1648,2000-02-10 08:03:12.247000,263.547000,2.669971e+01,2.662594e+01,2.671312e+01,2.665277e+01,2.663265e+01,2.611123e+01
1649,2000-02-10 08:03:12.407000,263.707000,2.676003e+01,2.661252e+01,2.668630e+01,2.668630e+01,2.655212e+01,2.610749e+01
1650,2000-02-10 08:03:12.568000,263.868000,2.669300e+01,2.662594e+01,2.670641e+01,2.673322e+01,2.666618e+01,2.609161e+01
1651,2000-02-10 08:03:12.727000,264.027000,2.670641e+01,2.663265e+01,2.666618e+01,2.659239e+01,2.663935e+01,2.608731e+01
1652,2000-02-10 08:03:12.888000,264.188000,2.664606e+01,2.653869e+01,2.665948e+01,2.653869e+01,2.663265e+01,2.603750e+01
1653,2000-02-10 08:03:13.047000,264.347000,2.661252e+01,2.653869e+01,2.661923e+01,2.655212e+01,2.652526e+01,2.601406e+01
1654,2000-02-10 08:03:13.208000,264.508000,2.659239e+01,2.649840e+01,2.655212e+01,2.657226e+01,2.653869e+01,2.600460e+01
1655,2000-02-10 08:03:13.367000,264.667000,2.658568e+01,2.655212e+01,2.659239e+01,2.656554e+01,2.651183e+01,2.600084e+01
1656,2000-02-10 08:03:13.527000,264.827000,2.655212e+01,2.645137e+01,2.665277e+01,2.648496e+01,2.654540e+01,2.599741e+01
