frame,abstime,reltime,april10_baselineBoardA_2.seq:Rectangle 1 [C]:max,april10_baselineBoardA_2.seq:Polygon 1 [C]:max,april10_baselineBoardA_2.seq:Rectangle 2 [C]:max,april10_baselineBoardA_2.seq:Rectangle 3 [C]:max,april10_baselineBoardA_2.seq:Rectangle 4 [C]:max,april10_baselineBoardA_2.seq:Rectangle 5 [C]:mean
381,2000-02-10 05:06:51.644000,60.807000,2.718798e+01,2.850786e+01,2.813145e+01,2.758100e+01,2.591243e+01,2.556620e+01
382,2000-02-10 05:06:51.804000,60.967000,2.720133e+01,2.852763e+01,2.809837e+01,2.760094e+01,2.598669e+01,2.556751e+01
383,2000-02-10 05:06:51.964000,61.127000,2.725470e+01,2.858694e+01,2.827689e+01,2.762753e+01,2.589892e+01,2.557124e+01
384,2000-02-10 05:06:52.124000,61.287000,2.722802e+01,2.858035e+01,2.816452e+01,2.755440e+01,2.586514e+01,2.557981e+01
385,2000-02-10 05:06:52.284000,61.447000,2.718798e+01,2.856058e+01,2.823063e+01,2.760094e+01,2.585162e+01,2.557749e+01
386,2000-02-10 05:06:52.444000,61.607000,2.719466e+01,2.854740e+01,2.821742e+01,2.764082e+01,2.587189e+01,2.560489e+01
387,2000-02-10 05:06:52.604000,61.767000,2.725470e+01,2.869228e+01,2.835613e+01,2.769397e+01,2.592593e+01,2.563927e+01
388,2000-02-10 05:06:52.764000,61.927000,2.726804e+01,2.858035e+01,2.842213e+01,2.764082e+01,2.603393e+01,2.563560e+01
389,2000-02-10 05:06:52.924000,62.087000,2.731470e+01,2.863962e+01,2.831652e+01,2.768069e+01,2.605416e+01,2.564120e+01
390,2000-02-10 05:06:53.084000,62.247000,2.726804e+01,2.858035e+01,2.825707e+01,2.766740e+01,2.595294e+01,2.564207e+01
391,2000-02-10 05:06:53.244000,62.407000,2.729471e+01,2.858694e+01,2.835613e+01,2.769397e+01,2.595294e+01,2.564726e+01
392,2000-02-10 05:06:53.404000,62.567000,2.727470e+01,2.860011e+01,2.821742e+01,2.761424e+01,2.590567e+01,2.564501e+01
393,2000-02-10 05:06:53.564000,62.727000,2.742130e+01,2.870544e+01,2.838914e+01,2.774046e+01,2.611485e+01,2.569838e+01
394,2000-02-10 05:06:53.724000,62.887000,2.740132e+01,2.869228e+01,2.830331e+01,2.774046e+01,2.605416e+01,2.572704e+01
395,2000-02-10 05:06:53.884000,63.047000,2.734803e+01,2.867253e+01,2.836273e+01,2.774046e+01,2.610811e+01,2.573215e+01
396,2000-02-10 05:06:54.044000,63.207000,2.737468e+01,2.876464e+01,2.832973e+01,2.774709e+01,2.606765e+01,2.573593e+01
397,2000-02-10 05:06:54.204000,63.367000,2.739466e+01,2.878437e+01,2.834293e+01,2.780683e+01,2.602044e+01,2.573272e+01
398,2000-02-10 05:06:54.364000,63.527000,2.739466e+01,2.869886e+01,2.839573e+01,2.784663e+01,2.605416e+01,2.572961e+01
399,2000-02-10 05:06:54.524000,63.687000,2.739466e+01,2.877780e+01,2.834293e+01,2.780019e+01,2.608788e+01,2.573729e+01
400,2000-02-10 05:06:54.684000,63.847000,2.740798e+01,2.871202e+01,2.834953e+01,2.782010e+01,2.610137e+01,2.573954e+01
401,2000-02-10 05:06:54.844000,64.007000,2.746790e+01,2.869886e+01,2.841553e+01,2.780683e+01,2.605416e+01,2.574510e+01
402,2000-02-10 05:06:55.004000,64.167000,2.744793e+01,2.876464e+01,2.842872e+01,2.778028e+01,2.608788e+01,2.574881e+01
403,2000-02-10 05:06:55.164000,64.327000,2.744128e+01,2.870544e+01,2.834293e+01,2.782673e+01,2.606765e+01,2.575303e+01
404,2000-02-10 05:06:55.324000,64.487000,2.742130e+01,2.873833e+01,2.844192e+01,2.778692e+01,2.603393e+01,2.575258e+01
405,2000-02-10 05:06:55.484000,64.647000,2.740132e+01,2.872518e+01,2.829671e+01,2.785326e+01,2.602718e+01,2.574870e+01
406,2000-02-10 05:06:55.644000,64.807000,2.738800e+01,2.869886e+01,2.829671e+01,2.783336e+01,2.608114e+01,2.575270e+01
407,2000-02-10 05:06:55.804000,64.967000,2.737468e+01,2.872518e+01,2.836934e+01,2.782010e+01,2.602718e+01,2.575387e+01
408,2000-02-10 05:06:55.964000,65.127000,2.734803e+01,2.867253e+01,2.833633e+01,2.778028e+01,2.612833e+01,2.575088e+01
409,2000-02-10 05:06:56.124000,65.287000,2.742796e+01,2.875149e+01,2.829010e+01,2.779355e+01,2.601369e+01,2.575971e+01
410,2000-02-10 05:06:56.284000,65.447000,2.737468e+01,2.875807e+01,2.832973e+01,2.782010e+01,2.609463e+01,2.576201e+01
411,2000-02-10 05:06:56.445000,65.608000,2.740798e+01,2.876464e+01,2.838254e+01,2.782673e+01,2.611485e+01,2.576110e+01
412,2000-02-10 05:06:56.604000,65.767000,2.743462e+01,2.876464e+01,2.838914e+01,2.780683e+01,2.620918e+01,2.576574e+01
413,2000-02-10 05:06:56.764000,65.927000,2.752779e+01,2.878437e+01,2.846830e+01,2.791294e+01,2.608114e+01,2.579865e+01
414,2000-02-10 05:06:56.924000,66.087000,2.746125e+01,2.875807e+01,2.842213e+01,2.786653e+01,2.608114e+01,2.580360e+01
415,2000-02-10 05:06:57.084000,66.247000,2.751449e+01,2.885011e+01,2.840233e+01,2.788642e+01,2.608114e+01,2.580849e+01
416,2000-02-10 05:06:57.244000,66.407000,2.745459e+01,2.879095e+01,2.838254e+01,2.787316e+01,2.610137e+01,2.581356e+01
417,2000-02-10 05:06:57.404000,66.567000,2.749452e+01,2.881724e+01,2.854740e+01,2.787979e+01,2.617550e+01,2.581259e+01
418,2000-02-10 05:06:57.565000,66.728000,2.748787e+01,2.878437e+01,2.848808e+01,2.785989e+01,2.612833e+01,2.581972e+01
419,2000-02-10 05:06:57.725000,66.888000,2.748787e+01,2.881724e+01,2.858694e+01,2.786653e+01,2.613507e+01,2.582359e+01
420,2000-02-10 05:06:57.885000,67.048000,2.750118e+01,2.874491e+01,2.845511e+01,2.789305e+01,2.609463e+01,2.582434e+01
421,2000-02-10 05:06:58.045000,67.208000,2.750783e+01,2.882382e+01,2.839573e+01,2.784000e+01,2.618224e+01,2.582399e+01
422,2000-02-10 05:06:58.205000,67.368000,2.750118e+01,2.878437e+01,2.848149e+01,2.786653e+01,2.622265e+01,2.582019e+01
423,2000-02-10 05:06:58.366000,67.529000,2.754775e+01,2.885011e+01,2.846830e+01,2.787979e+01,2.624959e+01,2.583231e+01
424,2000-02-10 05:06:58.525000,67.688000,2.760094e+01,2.881067e+01,2.854740e+01,2.790631e+01,2.618224e+01,2.582871e+01
425,2000-02-10 05:06:58.685000,67.848000,2.750118e+01,2.880410e+01,2.854081e+01,2.789968e+01,2.622265e+01,2.583463e+01
426,2000-02-10 05:06:58.845000,68.008000,2.752779e+01,2.879752e+01,2.843532e+01,2.795270e+01,2.618898e+01,2.583682e+01
427,2000-02-10 05:06:59.005000,68.168000,2.750118e+01,2.878437e+01,2.845511e+01,2.789305e+01,2.618224e+01,2.583726e+01
428,2000-02-10 05:06:59.165000,68.328000,2.754110e+01,2.885668e+01,2.848808e+01,2.791956e+01,2.614855e+01,2.584416e+01
429,2000-02-10 05:06:59.325000,68.488000,2.754775e+01,2.877122e+01,2.842872e+01,2.786653e+01,2.620918e+01,2.582396e+01
430,2000-02-10 05:06:59.485000,68.648000,2.750118e+01,2.885668e+01,2.855399e+01,2.785326e+01,2.610137e+01,2.581322e+01
431,2000-02-10 05:06:59.645000,68.808000,2.744793e+01,2.881067e+01,2.842213e+01,2.789968e+01,2.611485e+01,2.581544e+01
432,2000-02-10 05:06:59.805000,68.968000,2.746125e+01,2.886325e+01,2.848808e+01,2.785989e+01,2.618898e+01,2.581905e+01
433,2000-02-10 05:06:59.965000,69.128000,2.746790e+01,2.884353e+01,2.838254e+01,2.795932e+01,2.618898e+01,2.582383e+01
434,2000-02-10 05:07:00.125000,69.288000,2.752114e+01,2.885011e+01,2.845511e+01,2.787979e+01,2.612159e+01,2.582164e+01
435,2000-02-10 05:07:00.285000,69.448000,2.746125e+01,2.881067e+01,2.840893e+01,2.788642e+01,2.614181e+01,2.582205e+01
436,2000-02-10 05:07:00.445000,69.608000,2.748787e+01,2.876464e+01,2.854081e+01,2.791294e+01,2.618898e+01,2.581271e+01
437,2000-02-10 05:07:00.605000,69.768000,2.742796e+01,2.879095e+01,2.842872e+01,2.788642e+01,2.611485e+01,2.579799e+01
438,2000-02-10 05:07:00.765000,69.928000,2.742130e+01,2.881067e+01,2.858035e+01,2.784000e+01,2.607440e+01,2.579469e+01
439,2000-02-10 05:07:00.925000,70.088000,2.744793e+01,2.879752e+01,2.838914e+01,2.787979e+01,2.608788e+01,2.580052e+01
440,2000-02-10 05:07:01.085000,70.248000,2.750118e+01,2.892893e+01,2.834953e+01,2.789305e+01,2.613507e+01,2.579984e+01
441,2000-02-10 05:07:01.245000,70.408000,2.751449e+01,2.876464e+01,2.848808e+01,2.785989e+01,2.616877e+01,2.580407e+01
442,2000-02-10 05:07:01.405000,70.568000,2.749452e+01,2.888296e+01,2.842213e+01,2.789305e+01,2.606765e+01,2.580038e+01
443,2000-02-10 05:07:01.565000,70.728000,2.747456e+01,2.890266e+01,2.854740e+01,2.789968e+01,2.610811e+01,2.580502e+01
444,2000-02-10 05:07:01.725000,70.888000,2.752114e+01,2.886982e+01,2.860011e+01,2.787316e+01,2.612833e+01,2.581223e+01
445,2000-02-10 05:07:01.885000,71.048000,2.746790e+01,2.897489e+01,2.845511e+01,2.789968e+01,2.610137e+01,2.581552e+01
446,2000-02-10 05:07:02.045000,71.208000,2.752779e+01,2.890266e+01,2.844851e+01,2.792619e+01,2.610811e+01,2.581969e+01
447,2000-02-10 05:07:02.205000,71.368000,2.752114e+01,2.884353e+01,2.840233e+01,2.787316e+01,2.609463e+01,2.580682e+01
448,2000-02-10 05:07:02.365000,71.528000,2.746125e+01,2.883039e+01,2.832973e+01,2.793282e+01,2.611485e+01,2.580882e+01
449,2000-02-10 05:07:02.525000,71.688000,2.751449e+01,2.883039e+01,2.837594e+01,2.791294e+01,2.612833e+01,2.581044e+01
450,2000-02-10 05:07:02.685000,71.848000,2.754775e+01,2.894863e+01,2.859352e+01,2.788642e+01,2.614181e+01,2.581484e+01
451,2000-02-10 05:07:02.845000,72.008000,2.747456e+01,2.893550e+01,2.854081e+01,2.790631e+01,2.613507e+01,2.580441e+01
452,2000-02-10 05:07:03.005000,72.168000,2.754110e+01,2.879752e+01,2.834953e+01,2.789968e+01,2.614181e+01,2.580247e+01
453,2000-02-10 05:07:03.165000,72.328000,2.748787e+01,2.881724e+01,2.842872e+01,2.797257e+01,2.620918e+01,2.580712e+01
454,2000-02-10 05:07:03.325000,72.488000,2.747456e+01,2.878437e+01,2.845511e+01,2.791294e+01,2.617550e+01,2.581295e+01
455,2000-02-10 05:07:03.485000,72.648000,2.748121e+01,2.879752e+01,2.844192e+01,2.793282e+01,2.618224e+01,2.580798e+01
456,2000-02-10 05:07:03.645000,72.808000,2.749452e+01,2.884353e+01,2.859352e+01,2.794607e+01,2.614181e+01,2.581068e+01
457,2000-02-10 05:07:03.805000,72.968000,2.753444e+01,2.878437e+01,2.850127e+01,2.791956e+01,2.616203e+01,2.581643e+01
458,2000-02-10 05:07:03.965000,73.128000,2.758100e+01,2.881724e+01,2.845511e+01,2.795932e+01,2.619571e+01,2.582560e+01
459,2000-02-10 05:07:04.125000,73.288000,2.755440e+01,2.889610e+01,2.840893e+01,2.788642e+01,2.625632e+01,2.583196e+01
460,2000-02-10 05:07:04.285000,73.448000,2.762753e+01,2.882382e+01,2.844851e+01,2.791294e+01,2.620918e+01,2.583559e+01
461,2000-02-10 05:07:04.445000,73.608000,2.752779e+01,2.883696e+01,2.841553e+01,2.801894e+01,2.612159e+01,2.583394e+01
462,2000-02-10 05:07:04.605000,73.768000,2.750118e+01,2.878437e+01,2.845511e+01,2.793282e+01,2.617550e+01,2.583558e+01
463,2000-02-10 05:07:04.765000,73.928000,2.750118e+01,2.883696e+01,2.843532e+01,2.791956e+01,2.613507e+01,2.583850e+01
464,2000-02-10 05:07:04.925000,74.088000,2.755440e+01,2.885011e+01,2.843532e+01,2.805204e+01,2.620918e+01,2.586436e+01
465,2000-02-10 05:07:05.085000,74.248000,2.758765e+01,2.890266e+01,2.848149e+01,2.804542e+01,2.620245e+01,2.589489e+01
466,2000-02-10 05:07:05.245000,74.408000,2.755440e+01,2.883696e+01,2.866595e+01,2.795932e+01,2.618224e+01,2.590288e+01
467,2000-02-10 05:07:05.405000,74.568000,2.760759e+01,2.900114e+01,2.865937e+01,2.801894e+01,2.621592e+01,2.589730e+01
468,2000-02-10 05:07:05.565000,74.728000,2.768069e+01,2.890923e+01,2.848149e+01,2.800569e+01,2.624959e+01,2.589516e+01
469,2000-02-10 05:07:05.725000,74.888000,2.758100e+01,2.893550e+01,2.869228e+01,2.798582e+01,2.620245e+01,2.589755e+01
470,2000-02-10 05:07:05.885000,75.048000,2.757435e+01,2.888296e+01,2.858694e+01,2.806528e+01,2.623612e+01,2.590139e+01
471,2000-02-10 05:07:06.045000,75.208000,2.759429e+01,2.890266e+01,2.854740e+01,2.803880e+01,2.620245e+01,2.590855e+01
472,2000-02-10 05:07:06.205000,75.368000,2.758100e+01,2.890923e+01,2.865937e+01,2.797257e+01,2.635725e+01,2.590472e+01
473,2000-02-10 05:07:06.365000,75.528000,2.760094e+01,2.892237e+01,2.855399e+01,2.797920e+01,2.624285e+01,2.591075e+01
474,2000-02-10 05:07:06.525000,75.688000,2.771390e+01,2.891580e+01,2.857376e+01,2.797257e+01,2.625632e+01,2.590470e+01
475,2000-02-10 05:07:06.686000,75.849000,2.757435e+01,2.890923e+01,2.854081e+01,2.794607e+01,2.621592e+01,2.590412e+01
476,2000-02-10 05:07:06.846000,76.009000,2.766740e+01,2.883696e+01,2.857376e+01,2.795932e+01,2.616203e+01,2.590929e+01
477,2000-02-10 05:07:07.006000,76.169000,2.760094e+01,2.893550e+01,2.861328e+01,2.799907e+01,2.640432e+01,2.590830e+01
478,2000-02-10 05:07:07.166000,76.329000,2.761424e+01,2.898801e+01,2.859352e+01,2.797920e+01,2.622265e+01,2.591036e+01
479,2000-02-10 05:07:07.326000,76.489000,2.760759e+01,2.894206e+01,2.850786e+01,2.798582e+01,2.630343e+01,2.591203e+01
480,2000-02-10 05:07:07.486000,76.649000,2.762088e+01,2.893550e+01,2.853422e+01,2.799245e+01,2.623612e+01,2.591252e+01
481,2000-02-10 05:07:07.646000,76.809000,2.766076e+01,2.886982e+01,2.856717e+01,2.794607e+01,2.624959e+01,2.591884e+01
482,2000-02-10 05:07:07.806000,76.969000,2.757435e+01,2.892893e+01,2.859352e+01,2.799245e+01,2.626305e+01,2.592445e+01
483,2000-02-10 05:07:07.966000,77.129000,2.759429e+01,2.890266e+01,2.871202e+01,2.800569e+01,2.631689e+01,2.592540e+01
484,2000-02-10 05:07:08.126000,77.289000,2.761424e+01,2.895519e+01,2.858694e+01,2.799245e+01,2.625632e+01,2.592936e+01
485,2000-02-10 05:07:08.286000,77.449000,2.760759e+01,2.889610e+01,2.866595e+01,2.799907e+01,2.618224e+01,2.589938e+01
486,2000-02-10 05:07:08.446000,77.609000,2.764082e+01,2.898801e+01,2.855399e+01,2.799245e+01,2.628997e+01,2.587844e+01
487,2000-02-10 05:07:08.606000,77.769000,2.758100e+01,2.891580e+01,2.848149e+01,2.802556e+01,2.622939e+01,2.588014e+01
488,2000-02-10 05:07:08.766000,77.929000,2.755440e+01,2.888953e+01,2.852104e+01,2.802556e+01,2.620245e+01,2.588355e+01
489,2000-02-10 05:07:08.926000,78.089000,2.768733e+01,2.902082e+01,2.851445e+01,2.793282e+01,2.615529e+01,2.588158e+01
490,2000-02-10 05:07:09.086000,78.249000,2.764082e+01,2.886982e+01,2.847489e+01,2.797920e+01,2.624959e+01,2.589082e+01
491,2000-02-10 05:07:09.246000,78.409000,2.761424e+01,2.894863e+01,2.849467e+01,2.794607e+01,2.624285e+01,2.589731e+01
492,2000-02-10 05:07:09.406000,78.569000,2.762088e+01,2.892893e+01,2.848149e+01,2.795932e+01,2.622939e+01,2.589375e+01
493,2000-02-10 05:07:09.566000,78.729000,2.763418e+01,2.892237e+01,2.860011e+01,2.794607e+01,2.618898e+01,2.589116e+01
494,2000-02-10 05:07:09.726000,78.889000,2.763418e+01,2.900114e+01,2.856717e+01,2.805204e+01,2.618898e+01,2.589203e+01
495,2000-02-10 05:07:09.886000,79.049000,2.762088e+01,2.891580e+01,2.861328e+01,2.809176e+01,2.618898e+01,2.589150e+01
496,2000-02-10 05:07:10.046000,79.209000,2.758100e+01,2.898145e+01,2.848149e+01,2.795270e+01,2.624285e+01,2.589270e+01
497,2000-02-10 05:07:10.206000,79.369000,2.764747e+01,2.891580e+01,2.861328e+01,2.793945e+01,2.620245e+01,2.589874e+01
498,2000-02-10 05:07:10.366000,79.529000,2.763418e+01,2.906018e+01,2.852763e+01,2.794607e+01,2.628324e+01,2.589198e+01
499,2000-02-10 05:07:10.526000,79.689000,2.762753e+01,2.894863e+01,2.859352e+01,2.797257e+01,2.626978e+01,2.590553e+01
500,2000-02-10 05:07:10.686000,79.849000,2.758765e+01,2.890923e+01,2.865279e+01,2.802556e+01,2.619571e+01,2.591101e+01
501,2000-02-10 05:07:10.846000,80.009000,2.757435e+01,2.900770e+01,2.858694e+01,2.800569e+01,2.624285e+01,2.591114e+01
502,2000-02-10 05:07:11.006000,80.169000,2.762088e+01,2.896176e+01,2.861328e+01,2.801894e+01,2.628324e+01,2.591077e+01
503,2000-02-10 05:07:11.166000,80.329000,2.762088e+01,2.896832e+01,2.863962e+01,2.798582e+01,2.622939e+01,2.591064e+01
504,2000-02-10 05:07:11.326000,80.489000,2.759429e+01,2.892893e+01,2.859352e+01,2.801894e+01,2.635052e+01,2.590415e+01
505,2000-02-10 05:07:11.486000,80.649000,2.761424e+01,2.898145e+01,2.859352e+01,2.798582e+01,2.618898e+01,2.590794e+01
506,2000-02-10 05:07:11.646000,80.809000,2.766076e+01,2.893550e+01,2.858694e+01,2.807190e+01,2.624285e+01,2.591383e+01
507,2000-02-10 05:07:11.806000,80.969000,2.762753e+01,2.896832e+01,2.855399e+01,2.808514e+01,2.628997e+01,2.590985e+01
508,2000-02-10 05:07:11.966000,81.129000,2.764747e+01,2.891580e+01,2.860011e+01,2.797920e+01,2.627651e+01,2.591530e+01
509,2000-02-10 05:07:12.126000,81.289000,2.775373e+01,2.896176e+01,2.860669e+01,2.813145e+01,2.624959e+01,2.591909e+01
510,2000-02-10 05:07:12.286000,81.449000,2.773382e+01,2.895519e+01,2.858694e+01,2.802556e+01,2.620918e+01,2.592240e+01
511,2000-02-10 05:07:12.446000,81.609000,2.762753e+01,2.901426e+01,2.864620e+01,2.801232e+01,2.628324e+01,2.592322e+01
512,2000-02-10 05:07:12.606000,81.769000,2.766740e+01,2.900770e+01,2.863962e+01,2.799907e+01,2.629670e+01,2.592230e+01
513,2000-02-10 05:07:12.766000,81.929000,2.766076e+01,2.900114e+01,2.860011e+01,2.801894e+01,2.624959e+01,2.594108e+01
514,2000-02-10 05:07:12.926000,82.089000,2.774046e+01,2.899458e+01,2.860011e+01,2.801894e+01,2.627651e+01,2.594944e+01
515,2000-02-10 05:07:13.086000,82.249000,2.771390e+01,2.898145e+01,2.860669e+01,2.803880e+01,2.626978e+01,2.595370e+01
516,2000-02-10 05:07:13.246000,82.409000,2.768069e+01,2.904051e+01,2.876464e+01,2.803880e+01,2.626978e+01,2.595966e+01
517,2000-02-10 05:07:13.406000,82.569000,2.764747e+01,2.899458e+01,2.867253e+01,2.807190e+01,2.628324e+01,2.595666e+01
518,2000-02-10 05:07:13.566000,82.729000,2.768069e+01,2.894863e+01,2.869228e+01,2.807190e+01,2.634380e+01,2.596033e+01
519,2000-02-10 05:07:13.726000,82.889000,2.772054e+01,2.897489e+01,2.877122e+01,2.819759e+01,2.635052e+01,2.596638e+01
520,2000-02-10 05:07:13.886000,83.049000,2.769397e+01,2.897489e+01,2.856717e+01,2.817114e+01,2.631689e+01,2.596178e+01
521,2000-02-10 05:07:14.046000,83.209000,2.768733e+01,2.895519e+01,2.871860e+01,2.810499e+01,2.628324e+01,2.596167e+01
522,2000-02-10 05:07:14.206000,83.369000,2.764082e+01,2.897489e+01,2.858694e+01,2.803218e+01,2.625632e+01,2.595678e+01
523,2000-02-10 05:07:14.366000,83.529000,2.767404e+01,2.900114e+01,2.863304e+01,2.806528e+01,2.633707e+01,2.597666e+01
524,2000-02-10 05:07:14.526000,83.689000,2.765411e+01,2.900114e+01,2.863962e+01,2.819097e+01,2.633035e+01,2.598459e+01
525,2000-02-10 05:07:14.686000,83.849000,2.767404e+01,2.905363e+01,2.865279e+01,2.806528e+01,2.636398e+01,2.598226e+01
526,2000-02-10 05:07:14.846000,84.009000,2.774046e+01,2.902082e+01,2.866595e+01,2.801232e+01,2.637070e+01,2.597943e+01
527,2000-02-10 05:07:15.006000,84.169000,2.776037e+01,2.906018e+01,2.868570e+01,2.803880e+01,2.631016e+01,2.598157e+01
528,2000-02-10 05:07:15.166000,84.329000,2.764082e+01,2.902082e+01,2.863304e+01,2.817775e+01,2.635052e+01,2.597791e+01
529,2000-02-10 05:07:15.326000,84.489000,2.774709e+01,2.907986e+01,2.868570e+01,2.803218e+01,2.635052e+01,2.598511e+01
530,2000-02-10 05:07:15.486000,84.649000,2.770725e+01,2.900114e+01,2.869886e+01,2.802556e+01,2.635052e+01,2.598137e+01
531,2000-02-10 05:07:15.647000,84.810000,2.773382e+01,2.906018e+01,2.865937e+01,2.812484e+01,2.632362e+01,2.598420e+01
532,2000-02-10 05:07:15.807000,84.970000,2.767404e+01,2.909297e+01,2.868570e+01,2.811822e+01,2.631689e+01,2.598733e+01
533,2000-02-10 05:07:15.967000,85.130000,2.771390e+01,2.903395e+01,2.865937e+01,2.810499e+01,2.637070e+01,2.599492e+01
534,2000-02-10 05:07:16.127000,85.290000,2.768069e+01,2.907330e+01,2.872518e+01,2.809837e+01,2.632362e+01,2.599872e+01
535,2000-02-10 05:07:16.286000,85.449000,2.772718e+01,2.906674e+01,2.868570e+01,2.809176e+01,2.636398e+01,2.599896e+01
536,2000-02-10 05:07:16.447000,85.610000,2.770061e+01,2.903395e+01,2.867253e+01,2.809837e+01,2.634380e+01,2.600277e+01
537,2000-02-10 05:07:16.607000,85.770000,2.774709e+01,2.904707e+01,2.864620e+01,2.811161e+01,2.637070e+01,2.600923e+01
538,2000-02-10 05:07:16.767000,85.930000,2.776037e+01,2.901426e+01,2.868570e+01,2.819097e+01,2.629670e+01,2.600949e+01
539,2000-02-10 05:07:16.927000,86.090000,2.770725e+01,2.904707e+01,2.878437e+01,2.812484e+01,2.639087e+01,2.601400e+01
540,2000-02-10 05:07:17.087000,86.250000,2.776701e+01,2.908641e+01,2.886325e+01,2.813807e+01,2.639087e+01,2.601127e+01
541,2000-02-10 05:07:17.247000,86.410000,2.772054e+01,2.906674e+01,2.871860e+01,2.822403e+01,2.643793e+01,2.601068e+01
542,2000-02-10 05:07:17.407000,86.570000,2.777365e+01,2.902082e+01,2.878437e+01,2.817775e+01,2.637743e+01,2.601043e+01
543,2000-02-10 05:07:17.567000,86.730000,2.776701e+01,2.904051e+01,2.864620e+01,2.813145e+01,2.637743e+01,2.601164e+01
544,2000-02-10 05:07:17.727000,86.890000,2.776037e+01,2.900114e+01,2.880410e+01,2.813145e+01,2.640432e+01,2.601344e+01
545,2000-02-10 05:07:17.887000,87.050000,2.775373e+01,2.911264e+01,2.883039e+01,2.825046e+01,2.633035e+01,2.601446e+01
546,2000-02-10 05:07:18.047000,87.210000,2.776037e+01,2.919128e+01,2.886325e+01,2.818436e+01,2.641776e+01,2.601889e+01
547,2000-02-10 05:07:18.207000,87.370000,2.776037e+01,2.906018e+01,2.863962e+01,2.819097e+01,2.637743e+01,2.601655e+01
548,2000-02-10 05:07:18.367000,87.530000,2.778692e+01,2.903395e+01,2.882382e+01,2.827028e+01,2.634380e+01,2.601350e+01
549,2000-02-10 05:07:18.527000,87.690000,2.780019e+01,2.903395e+01,2.879095e+01,2.817114e+01,2.633707e+01,2.599996e+01
550,2000-02-10 05:07:18.687000,87.850000,2.776701e+01,2.900770e+01,2.885668e+01,2.813145e+01,2.629670e+01,2.599381e+01
551,2000-02-10 05:07:18.847000,88.010000,2.773382e+01,2.911264e+01,2.885011e+01,2.815130e+01,2.637070e+01,2.599304e+01
552,2000-02-10 05:07:19.007000,88.170000,2.774709e+01,2.899458e+01,2.880410e+01,2.811161e+01,2.643121e+01,2.599476e+01
553,2000-02-10 05:07:19.167000,88.330000,2.773382e+01,2.907986e+01,2.883039e+01,2.823063e+01,2.639087e+01,2.599523e+01
554,2000-02-10 05:07:19.327000,88.490000,2.776037e+01,2.904707e+01,2.877780e+01,2.815130e+01,2.637743e+01,2.600167e+01
555,2000-02-10 05:07:19.487000,88.650000,2.778692e+01,2.907986e+01,2.866595e+01,2.815791e+01,2.638415e+01,2.600434e+01
556,2000-02-10 05:07:19.647000,88.810000,2.778692e+01,2.906674e+01,2.876464e+01,2.813807e+01,2.646481e+01,2.603525e+01
557,2000-02-10 05:07:19.807000,88.970000,2.779355e+01,2.913886e+01,2.885011e+01,2.812484e+01,2.659239e+01,2.605537e+01
558,2000-02-10 05:07:19.967000,89.130000,2.785326e+01,2.907986e+01,2.873833e+01,2.816452e+01,2.645809e+01,2.605712e+01
559,2000-02-10 05:07:20.127000,89.290000,2.785989e+01,2.907986e+01,2.877122e+01,2.813807e+01,2.644465e+01,2.606043e+01
560,2000-02-10 05:07:20.287000,89.450000,2.784000e+01,2.913886e+01,2.881067e+01,2.825046e+01,2.645137e+01,2.605540e+01
561,2000-02-10 05:07:20.447000,89.610000,2.776037e+01,2.907330e+01,2.885011e+01,2.821742e+01,2.642449e+01,2.605708e+01
562,2000-02-10 05:07:20.607000,89.770000,2.777365e+01,2.904707e+01,2.878437e+01,2.820420e+01,2.640432e+01,2.605439e+01
563,2000-02-10 05:07:20.767000,89.930000,2.788642e+01,2.913886e+01,2.884353e+01,2.819097e+01,2.647824e+01,2.609910e+01
564,2000-02-10 05:07:20.927000,90.090000,2.783336e+01,2.923057e+01,2.874491e+01,2.821742e+01,2.646481e+01,2.611377e+01
565,2000-02-10 05:07:21.087000,90.250000,2.780683e+01,2.915196e+01,2.871202e+01,2.826368e+01,2.650511e+01,2.611251e+01
566,2000-02-10 05:07:21.247000,90.410000,2.781346e+01,2.913230e+01,2.882382e+01,2.823063e+01,2.647824e+01,2.611109e+01
567,2000-02-10 05:07:21.407000,90.570000,2.780683e+01,2.909953e+01,2.877122e+01,2.821742e+01,2.642449e+01,2.611020e+01
568,2000-02-10 05:07:21.567000,90.730000,2.785989e+01,2.913886e+01,2.879095e+01,2.828349e+01,2.657226e+01,2.612160e+01
569,2000-02-10 05:07:21.727000,90.890000,2.789305e+01,2.912575e+01,2.883696e+01,2.827028e+01,2.661252e+01,2.612029e+01
570,2000-02-10 05:07:21.887000,91.050000,2.795932e+01,2.921093e+01,2.894863e+01,2.823724e+01,2.663935e+01,2.612168e+01
571,2000-02-10 05:07:22.047000,91.210000,2.786653e+01,2.912575e+01,2.879752e+01,2.819759e+01,2.654540e+01,2.612106e+01
572,2000-02-10 05:07:22.207000,91.370000,2.787316e+01,2.913886e+01,2.902082e+01,2.818436e+01,2.656554e+01,2.613251e+01
573,2000-02-10 05:07:22.367000,91.530000,2.793282e+01,2.911919e+01,2.894206e+01,2.817775e+01,2.659910e+01,2.614643e+01
574,2000-02-10 05:07:22.527000,91.690000,2.785326e+01,2.919783e+01,2.902082e+01,2.825046e+01,2.664606e+01,2.614528e+01
