frame,abstime,reltime,april10_baselineBoardE_2.seq:Rectangle 1 [C]:max,april10_baselineBoardE_2.seq:Polygon 1 [C]:max,april10_baselineBoardE_2.seq:Rectangle 2 [C]:max,april10_baselineBoardE_2.seq:Rectangle 3 [C]:max,april10_baselineBoardE_2.seq:Rectangle 4 [C]:max,april10_baselineBoardE_2.seq:Rectangle 5 [C]:mean
393,2000-02-10 08:17:05.376000,62.726000,2.789968e+01,2.896176e+01,2.880410e+01,2.829010e+01,2.671982e+01,2.631190e+01
394,2000-02-10 08:17:05.536000,62.886000,2.793282e+01,2.896176e+01,2.881067e+01,2.832973e+01,2.676673e+01,2.631618e+01
395,2000-02-10 08:17:05.696000,63.046000,2.796595e+01,2.903395e+01,2.889610e+01,2.829671e+01,2.670641e+01,2.631858e+01
396,2000-02-10 08:17:05.856000,63.206000,2.791956e+01,2.902082e+01,2.882382e+01,2.832973e+01,2.671982e+01,2.631823e+01
397,2000-02-10 08:17:06.016000,63.366000,2.789305e+01,2.903395e+01,2.881724e+01,2.830331e+01,2.670641e+01,2.631959e+01
398,2000-02-10 08:17:06.176000,63.526000,2.799907e+01,2.900114e+01,2.883039e+01,2.836934e+01,2.667959e+01,2.632312e+01
399,2000-02-10 08:17:06.336000,63.686000,2.797257e+01,2.900770e+01,2.883039e+01,2.830991e+01,2.680022e+01,2.631931e+01
400,2000-02-10 08:17:06.496000,63.846000,2.795932e+01,2.898145e+01,2.883039e+01,2.831652e+01,2.668630e+01,2.632070e+01
401,2000-02-10 08:17:06.657000,64.007000,2.803880e+01,2.900770e+01,2.882382e+01,2.831652e+01,2.667289e+01,2.632802e+01
402,2000-02-10 08:17:06.816000,64.166000,2.800569e+01,2.900114e+01,2.878437e+01,2.831652e+01,2.676673e+01,2.633114e+01
403,2000-02-10 08:17:06.977000,64.327000,2.793282e+01,2.904051e+01,2.881067e+01,2.830331e+01,2.667289e+01,2.633544e+01
404,2000-02-10 08:17:07.137000,64.487000,2.795932e+01,2.904051e+01,2.883039e+01,2.830331e+01,2.672652e+01,2.633522e+01
405,2000-02-10 08:17:07.297000,64.647000,2.812484e+01,2.902082e+01,2.881067e+01,2.832973e+01,2.676003e+01,2.634348e+01
406,2000-02-10 08:17:07.457000,64.807000,2.793945e+01,2.906018e+01,2.875149e+01,2.835613e+01,2.671312e+01,2.634602e+01
407,2000-02-10 08:17:07.617000,64.967000,2.799907e+01,2.908641e+01,2.879095e+01,2.835613e+01,2.673993e+01,2.636506e+01
408,2000-02-10 08:17:07.777000,65.127000,2.799245e+01,2.911919e+01,2.888953e+01,2.836934e+01,2.676003e+01,2.638960e+01
409,2000-02-10 08:17:07.937000,65.287000,2.803218e+01,2.912575e+01,2.887639e+01,2.837594e+01,2.676673e+01,2.639662e+01
410,2000-02-10 08:17:08.097000,65.447000,2.803218e+01,2.909297e+01,2.898145e+01,2.833633e+01,2.681362e+01,2.639574e+01
411,2000-02-10 08:17:08.257000,65.607000,2.798582e+01,2.917817e+01,2.886325e+01,2.838914e+01,2.678013e+01,2.640224e+01
412,2000-02-10 08:17:08.417000,65.767000,2.807852e+01,2.911919e+01,2.890923e+01,2.847489e+01,2.675333e+01,2.640548e+01
413,2000-02-10 08:17:08.577000,65.927000,2.803218e+01,2.907986e+01,2.892893e+01,2.838254e+01,2.678683e+01,2.640170e+01
414,2000-02-10 08:17:08.737000,66.087000,2.799245e+01,2.908641e+01,2.886982e+01,2.841553e+01,2.680692e+01,2.641321e+01
415,2000-02-10 08:17:08.897000,66.247000,2.803880e+01,2.912575e+01,2.888296e+01,2.840893e+01,2.681362e+01,2.643316e+01
416,2000-02-10 08:17:09.058000,66.408000,2.810499e+01,2.910608e+01,2.894206e+01,2.844192e+01,2.691402e+01,2.644258e+01
417,2000-02-10 08:17:09.218000,66.568000,2.810499e+01,2.911919e+01,2.896176e+01,2.847489e+01,2.684040e+01,2.644098e+01
418,2000-02-10 08:17:09.378000,66.728000,2.812484e+01,2.919128e+01,2.906674e+01,2.844192e+01,2.684040e+01,2.644203e+01
419,2000-02-10 08:17:09.538000,66.888000,2.810499e+01,2.912575e+01,2.898801e+01,2.839573e+01,2.686718e+01,2.644990e+01
420,2000-02-10 08:17:09.698000,67.048000,2.807190e+01,2.912575e+01,2.894206e+01,2.843532e+01,2.680692e+01,2.644988e+01
421,2000-02-10 08:17:09.858000,67.208000,2.809837e+01,2.917162e+01,2.898145e+01,2.851445e+01,2.683371e+01,2.644571e+01
422,2000-02-10 08:17:10.018000,67.368000,2.805866e+01,2.912575e+01,2.904051e+01,2.850127e+01,2.682701e+01,2.645178e+01
423,2000-02-10 08:17:10.178000,67.528000,2.809837e+01,2.921093e+01,2.899458e+01,2.848808e+01,2.687387e+01,2.646391e+01
424,2000-02-10 08:17:10.338000,67.688000,2.808514e+01,2.920438e+01,2.898145e+01,2.858694e+01,2.682701e+01,2.646671e+01
425,2000-02-10 08:17:10.498000,67.848000,2.820420e+01,2.915196e+01,2.902082e+01,2.847489e+01,2.686049e+01,2.646577e+01
426,2000-02-10 08:17:10.658000,68.008000,2.815130e+01,2.921093e+01,2.894863e+01,2.850786e+01,2.686049e+01,2.646885e+01
427,2000-02-10 08:17:10.818000,68.168000,2.809837e+01,2.917817e+01,2.899458e+01,2.853422e+01,2.679352e+01,2.647454e+01
428,2000-02-10 08:17:10.978000,68.328000,2.819097e+01,2.921093e+01,2.896176e+01,2.854740e+01,2.688056e+01,2.648566e+01
429,2000-02-10 08:17:11.138000,68.488000,2.817114e+01,2.920438e+01,2.904707e+01,2.847489e+01,2.694747e+01,2.649015e+01
430,2000-02-10 08:17:11.298000,68.648000,2.820420e+01,2.917817e+01,2.896832e+01,2.856717e+01,2.685379e+01,2.649314e+01
431,2000-02-10 08:17:11.458000,68.808000,2.819097e+01,2.917817e+01,2.902082e+01,2.850127e+01,2.694747e+01,2.649721e+01
432,2000-02-10 08:17:11.618000,68.968000,2.812484e+01,2.914541e+01,2.902739e+01,2.849467e+01,2.685379e+01,2.649604e+01
433,2000-02-10 08:17:11.778000,69.128000,2.807852e+01,2.921093e+01,2.897489e+01,2.856058e+01,2.693409e+01,2.649121e+01
434,2000-02-10 08:17:11.938000,69.288000,2.810499e+01,2.917162e+01,2.895519e+01,2.850127e+01,2.684710e+01,2.647423e+01
435,2000-02-10 08:17:12.098000,69.448000,2.817114e+01,2.911264e+01,2.896832e+01,2.848808e+01,2.689395e+01,2.646241e+01
436,2000-02-10 08:17:12.258000,69.608000,2.811822e+01,2.913230e+01,2.899458e+01,2.852104e+01,2.692740e+01,2.646581e+01
437,2000-02-10 08:17:12.418000,69.768000,2.809176e+01,2.911264e+01,2.895519e+01,2.846170e+01,2.689395e+01,2.646813e+01
438,2000-02-10 08:17:12.578000,69.928000,2.809176e+01,2.918472e+01,2.894863e+01,2.853422e+01,2.688056e+01,2.646982e+01
439,2000-02-10 08:17:12.738000,70.088000,2.811822e+01,2.917162e+01,2.896832e+01,2.858694e+01,2.683371e+01,2.647227e+01
440,2000-02-10 08:17:12.898000,70.248000,2.808514e+01,2.913886e+01,2.903395e+01,2.847489e+01,2.692071e+01,2.647759e+01
441,2000-02-10 08:17:13.058000,70.408000,2.810499e+01,2.922402e+01,2.893550e+01,2.848149e+01,2.690733e+01,2.648429e+01
442,2000-02-10 08:17:13.218000,70.568000,2.813807e+01,2.921748e+01,2.898801e+01,2.846170e+01,2.694078e+01,2.648216e+01
443,2000-02-10 08:17:13.378000,70.728000,2.818436e+01,2.924367e+01,2.900770e+01,2.854740e+01,2.696753e+01,2.648600e+01
444,2000-02-10 08:17:13.538000,70.888000,2.811161e+01,2.926331e+01,2.894863e+01,2.851445e+01,2.691402e+01,2.649187e+01
445,2000-02-10 08:17:13.698000,71.048000,2.815791e+01,2.934838e+01,2.895519e+01,2.852104e+01,2.694078e+01,2.649209e+01
446,2000-02-10 08:17:13.858000,71.208000,2.809176e+01,2.919128e+01,2.896832e+01,2.852104e+01,2.695416e+01,2.649543e+01
447,2000-02-10 08:17:14.018000,71.368000,2.817114e+01,2.924367e+01,2.900114e+01,2.855399e+01,2.687387e+01,2.649249e+01
448,2000-02-10 08:17:14.178000,71.528000,2.811161e+01,2.921093e+01,2.905363e+01,2.848149e+01,2.690733e+01,2.649909e+01
449,2000-02-10 08:17:14.338000,71.688000,2.819759e+01,2.919128e+01,2.910608e+01,2.850127e+01,2.696085e+01,2.650030e+01
450,2000-02-10 08:17:14.498000,71.848000,2.811161e+01,2.919128e+01,2.905363e+01,2.848808e+01,2.691402e+01,2.650431e+01
451,2000-02-10 08:17:14.658000,72.008000,2.815791e+01,2.920438e+01,2.911264e+01,2.861987e+01,2.696085e+01,2.651297e+01
452,2000-02-10 08:17:14.818000,72.168000,2.819759e+01,2.921093e+01,2.905363e+01,2.861987e+01,2.690064e+01,2.651554e+01
453,2000-02-10 08:17:14.978000,72.328000,2.811822e+01,2.918472e+01,2.902082e+01,2.866595e+01,2.688726e+01,2.651923e+01
454,2000-02-10 08:17:15.137000,72.487000,2.817114e+01,2.920438e+01,2.902082e+01,2.859352e+01,2.694078e+01,2.652109e+01
455,2000-02-10 08:17:15.297000,72.647000,2.813807e+01,2.920438e+01,2.902739e+01,2.851445e+01,2.692071e+01,2.652179e+01
456,2000-02-10 08:17:15.457000,72.807000,2.808514e+01,2.919128e+01,2.899458e+01,2.852104e+01,2.690733e+01,2.651828e+01
457,2000-02-10 08:17:15.617000,72.967000,2.815791e+01,2.921093e+01,2.900114e+01,2.853422e+01,2.689395e+01,2.652255e+01
458,2000-02-10 08:17:15.777000,73.127000,2.822403e+01,2.923057e+01,2.910608e+01,2.858035e+01,2.688056e+01,2.652048e+01
459,2000-02-10 08:17:15.937000,73.287000,2.819097e+01,2.917162e+01,2.904707e+01,2.857376e+01,2.688056e+01,2.652177e+01
460,2000-02-10 08:17:16.097000,73.447000,2.821081e+01,2.925022e+01,2.907986e+01,2.856717e+01,2.688726e+01,2.652313e+01
461,2000-02-10 08:17:16.258000,73.608000,2.812484e+01,2.921093e+01,2.902082e+01,2.856058e+01,2.688726e+01,2.652766e+01
462,2000-02-10 08:17:16.417000,73.767000,2.819759e+01,2.928295e+01,2.901426e+01,2.859352e+01,2.692071e+01,2.652565e+01
463,2000-02-10 08:17:16.577000,73.927000,2.813807e+01,2.917162e+01,2.908641e+01,2.858694e+01,2.693409e+01,2.653533e+01
464,2000-02-10 08:17:16.737000,74.087000,2.825707e+01,2.931567e+01,2.902082e+01,2.856058e+01,2.692071e+01,2.653577e+01
465,2000-02-10 08:17:16.898000,74.248000,2.817775e+01,2.923057e+01,2.909297e+01,2.857376e+01,2.694078e+01,2.654040e+01
466,2000-02-10 08:17:17.058000,74.408000,2.813807e+01,2.921093e+01,2.907986e+01,2.858694e+01,2.700097e+01,2.653914e+01
467,2000-02-10 08:17:17.218000,74.568000,2.819759e+01,2.925022e+01,2.911264e+01,2.863304e+01,2.698091e+01,2.654314e+01
468,2000-02-10 08:17:17.378000,74.728000,2.817114e+01,2.928949e+01,2.904707e+01,2.860669e+01,2.698091e+01,2.654300e+01
469,2000-02-10 08:17:17.538000,74.888000,2.826368e+01,2.930258e+01,2.902739e+01,2.862645e+01,2.706111e+01,2.654993e+01
470,2000-02-10 08:17:17.698000,75.048000,2.834293e+01,2.925676e+01,2.909297e+01,2.863304e+01,2.695416e+01,2.655406e+01
471,2000-02-10 08:17:17.858000,75.208000,2.816452e+01,2.921748e+01,2.904051e+01,2.856717e+01,2.695416e+01,2.655541e+01
472,2000-02-10 08:17:18.018000,75.368000,2.823063e+01,2.944645e+01,2.913886e+01,2.879752e+01,2.702102e+01,2.661213e+01
473,2000-02-10 08:17:18.178000,75.528000,2.824385e+01,2.934838e+01,2.910608e+01,2.871860e+01,2.705443e+01,2.661496e+01
474,2000-02-10 08:17:18.338000,75.688000,2.836273e+01,2.930258e+01,2.913230e+01,2.873833e+01,2.710787e+01,2.661747e+01
475,2000-02-10 08:17:18.498000,75.848000,2.830991e+01,2.932875e+01,2.909297e+01,2.881067e+01,2.707448e+01,2.661947e+01
476,2000-02-10 08:17:18.658000,76.008000,2.823063e+01,2.938108e+01,2.910608e+01,2.874491e+01,2.706111e+01,2.662096e+01
477,2000-02-10 08:17:18.818000,76.168000,2.823724e+01,2.926986e+01,2.910608e+01,2.871202e+01,2.706111e+01,2.662149e+01
478,2000-02-10 08:17:18.978000,76.328000,2.832973e+01,2.931567e+01,2.911264e+01,2.865937e+01,2.704775e+01,2.662719e+01
479,2000-02-10 08:17:19.138000,76.488000,2.823724e+01,2.938762e+01,2.907986e+01,2.865937e+01,2.710119e+01,2.662108e+01
480,2000-02-10 08:17:19.298000,76.648000,2.825707e+01,2.928295e+01,2.909297e+01,2.862645e+01,2.702770e+01,2.662191e+01
481,2000-02-10 08:17:19.458000,76.808000,2.825046e+01,2.932221e+01,2.910608e+01,2.870544e+01,2.703439e+01,2.662810e+01
482,2000-02-10 08:17:19.618000,76.968000,2.827028e+01,2.932875e+01,2.920438e+01,2.865937e+01,2.702102e+01,2.662803e+01
483,2000-02-10 08:17:19.778000,77.128000,2.828349e+01,2.932221e+01,2.919128e+01,2.882382e+01,2.710787e+01,2.663293e+01
484,2000-02-10 08:17:19.938000,77.288000,2.825046e+01,2.930258e+01,2.910608e+01,2.865937e+01,2.705443e+01,2.662972e+01
485,2000-02-10 08:17:20.098000,77.448000,2.826368e+01,2.941377e+01,2.911919e+01,2.867912e+01,2.700097e+01,2.663230e+01
486,2000-02-10 08:17:20.258000,77.608000,2.829010e+01,2.930258e+01,2.910608e+01,2.863962e+01,2.703439e+01,2.659567e+01
487,2000-02-10 08:17:20.418000,77.768000,2.825046e+01,2.926986e+01,2.909297e+01,2.863962e+01,2.696753e+01,2.659076e+01
488,2000-02-10 08:17:20.578000,77.928000,2.825046e+01,2.934184e+01,2.915852e+01,2.860669e+01,2.698759e+01,2.659700e+01
489,2000-02-10 08:17:20.738000,78.088000,2.819759e+01,2.926986e+01,2.916507e+01,2.860011e+01,2.706111e+01,2.659271e+01
490,2000-02-10 08:17:20.898000,78.248000,2.829010e+01,2.932221e+01,2.911919e+01,2.863304e+01,2.714126e+01,2.659629e+01
491,2000-02-10 08:17:21.058000,78.408000,2.829671e+01,2.940723e+01,2.909953e+01,2.867253e+01,2.703439e+01,2.660177e+01
492,2000-02-10 08:17:21.218000,78.568000,2.840893e+01,2.931567e+01,2.909953e+01,2.863962e+01,2.702102e+01,2.660488e+01
493,2000-02-10 08:17:21.378000,78.728000,2.830331e+01,2.938762e+01,2.923712e+01,2.861987e+01,2.702770e+01,2.661024e+01
494,2000-02-10 08:17:21.538000,78.888000,2.829010e+01,2.928949e+01,2.915196e+01,2.863304e+01,2.706111e+01,2.661295e+01
495,2000-02-10 08:17:21.698000,79.048000,2.836934e+01,2.936800e+01,2.915852e+01,2.863304e+01,2.704107e+01,2.661231e+01
496,2000-02-10 08:17:21.858000,79.208000,2.829671e+01,2.938108e+01,2.912575e+01,2.870544e+01,2.704775e+01,2.661138e+01
497,2000-02-10 08:17:22.018000,79.368000,2.827028e+01,2.939416e+01,2.914541e+01,2.863962e+01,2.706779e+01,2.661420e+01
498,2000-02-10 08:17:22.178000,79.528000,2.825707e+01,2.929604e+01,2.914541e+01,2.862645e+01,2.701433e+01,2.661006e+01
499,2000-02-10 08:17:22.338000,79.688000,2.825707e+01,2.931567e+01,2.936146e+01,2.871860e+01,2.708116e+01,2.663358e+01
500,2000-02-10 08:17:22.498000,79.848000,2.826368e+01,2.932875e+01,2.918472e+01,2.863962e+01,2.702102e+01,2.664355e+01
501,2000-02-10 08:17:22.658000,80.008000,2.834293e+01,2.935492e+01,2.921748e+01,2.871860e+01,2.716796e+01,2.665019e+01
502,2000-02-10 08:17:22.818000,80.168000,2.835613e+01,2.935492e+01,2.915852e+01,2.873833e+01,2.708116e+01,2.664709e+01
503,2000-02-10 08:17:22.978000,80.328000,2.830991e+01,2.933530e+01,2.922402e+01,2.885668e+01,2.716796e+01,2.665212e+01
504,2000-02-10 08:17:23.138000,80.488000,2.835613e+01,2.936146e+01,2.929604e+01,2.879752e+01,2.704107e+01,2.665465e+01
505,2000-02-10 08:17:23.298000,80.648000,2.837594e+01,2.944645e+01,2.917162e+01,2.869886e+01,2.708116e+01,2.665595e+01
506,2000-02-10 08:17:23.458000,80.808000,2.832973e+01,2.936800e+01,2.920438e+01,2.873176e+01,2.704775e+01,2.666598e+01
507,2000-02-10 08:17:23.618000,80.968000,2.833633e+01,2.940723e+01,2.917817e+01,2.876464e+01,2.706779e+01,2.666073e+01
508,2000-02-10 08:17:23.778000,81.128000,2.829010e+01,2.934838e+01,2.921748e+01,2.875807e+01,2.709451e+01,2.664751e+01
509,2000-02-10 08:17:23.938000,81.288000,2.827689e+01,2.934184e+01,2.923057e+01,2.870544e+01,2.704107e+01,2.663000e+01
510,2000-02-10 08:17:24.098000,81.448000,2.836273e+01,2.934184e+01,2.917817e+01,2.864620e+01,2.700097e+01,2.662251e+01
511,2000-02-10 08:17:24.258000,81.608000,2.832973e+01,2.932221e+01,2.920438e+01,2.870544e+01,2.705443e+01,2.662591e+01
512,2000-02-10 08:17:24.418000,81.768000,2.829010e+01,2.941377e+01,2.926331e+01,2.871860e+01,2.700765e+01,2.663192e+01
513,2000-02-10 08:17:24.578000,81.928000,2.838914e+01,2.943992e+01,2.917817e+01,2.869228e+01,2.706111e+01,2.663727e+01
514,2000-02-10 08:17:24.738000,82.088000,2.825707e+01,2.941377e+01,2.915196e+01,2.869886e+01,2.704107e+01,2.663370e+01
515,2000-02-10 08:17:24.898000,82.248000,2.832973e+01,2.934184e+01,2.917162e+01,2.865279e+01,2.704775e+01,2.663546e+01
516,2000-02-10 08:17:25.059000,82.409000,2.841553e+01,2.937454e+01,2.922402e+01,2.870544e+01,2.712791e+01,2.663608e+01
517,2000-02-10 08:17:25.218000,82.568000,2.827028e+01,2.937454e+01,2.923057e+01,2.879752e+01,2.706111e+01,2.664274e+01
518,2000-02-10 08:17:25.378000,82.728000,2.832973e+01,2.942685e+01,2.917162e+01,2.869886e+01,2.706779e+01,2.664682e+01
519,2000-02-10 08:17:25.539000,82.889000,2.830991e+01,2.937454e+01,2.919783e+01,2.882382e+01,2.709451e+01,2.665091e+01
520,2000-02-10 08:17:25.699000,83.049000,2.833633e+01,2.935492e+01,2.920438e+01,2.874491e+01,2.708784e+01,2.665393e+01
521,2000-02-10 08:17:25.859000,83.209000,2.836934e+01,2.942685e+01,2.921748e+01,2.875807e+01,2.706779e+01,2.665365e+01
522,2000-02-10 08:17:26.019000,83.369000,2.833633e+01,2.945952e+01,2.928295e+01,2.877780e+01,2.706111e+01,2.669310e+01
523,2000-02-10 08:17:26.179000,83.529000,2.836934e+01,2.940723e+01,2.926986e+01,2.879095e+01,2.709451e+01,2.670094e+01
524,2000-02-10 08:17:26.340000,83.690000,2.835613e+01,2.942685e+01,2.920438e+01,2.877780e+01,2.710787e+01,2.670224e+01
525,2000-02-10 08:17:26.500000,83.850000,2.843532e+01,2.944645e+01,2.925676e+01,2.876464e+01,2.710787e+01,2.670461e+01
526,2000-02-10 08:17:26.660000,84.010000,2.837594e+01,2.943992e+01,2.923712e+01,2.877122e+01,2.708784e+01,2.670379e+01
527,2000-02-10 08:17:26.820000,84.170000,2.842872e+01,2.943338e+01,2.926331e+01,2.870544e+01,2.710119e+01,2.670748e+01
528,2000-02-10 08:17:26.980000,84.330000,2.834953e+01,2.940070e+01,2.925022e+01,2.877122e+01,2.712123e+01,2.671321e+01
529,2000-02-10 08:17:27.140000,84.490000,2.838254e+01,2.950526e+01,2.927640e+01,2.876464e+01,2.712791e+01,2.671842e+01
530,2000-02-10 08:17:27.300000,84.650000,2.842213e+01,2.957055e+01,2.923712e+01,2.877122e+01,2.711455e+01,2.672371e+01
531,2000-02-10 08:17:27.460000,84.810000,2.838914e+01,2.957055e+01,2.923712e+01,2.890266e+01,2.712791e+01,2.672337e+01
532,2000-02-10 08:17:27.620000,84.970000,2.847489e+01,2.949219e+01,2.928295e+01,2.879095e+01,2.718798e+01,2.672715e+01
533,2000-02-10 08:17:27.780000,85.130000,2.834953e+01,2.952485e+01,2.924367e+01,2.884353e+01,2.731470e+01,2.672275e+01
534,2000-02-10 08:17:27.940000,85.290000,2.840233e+01,2.939416e+01,2.931567e+01,2.885011e+01,2.709451e+01,2.672108e+01
535,2000-02-10 08:17:28.100000,85.450000,2.840893e+01,2.939416e+01,2.926986e+01,2.874491e+01,2.708784e+01,2.670400e+01
536,2000-02-10 08:17:28.260000,85.610000,2.844192e+01,2.939416e+01,2.917817e+01,2.878437e+01,2.708784e+01,2.668175e+01
537,2000-02-10 08:17:28.420000,85.770000,2.842213e+01,2.943992e+01,2.930258e+01,2.881067e+01,2.717464e+01,2.667944e+01
538,2000-02-10 08:17:28.580000,85.930000,2.835613e+01,2.938108e+01,2.920438e+01,2.881067e+01,2.724136e+01,2.668032e+01
539,2000-02-10 08:17:28.740000,86.090000,2.839573e+01,2.945299e+01,2.920438e+01,2.879752e+01,2.716796e+01,2.668665e+01
540,2000-02-10 08:17:28.900000,86.250000,2.838254e+01,2.937454e+01,2.924367e+01,2.881067e+01,2.708116e+01,2.668423e+01
541,2000-02-10 08:17:29.060000,86.410000,2.832312e+01,2.949872e+01,2.930912e+01,2.882382e+01,2.711455e+01,2.668891e+01
542,2000-02-10 08:17:29.220000,86.570000,2.832312e+01,2.943338e+01,2.930912e+01,2.877122e+01,2.717464e+01,2.670076e+01
543,2000-02-10 08:17:29.380000,86.730000,2.835613e+01,2.949219e+01,2.932221e+01,2.879752e+01,2.713458e+01,2.672443e+01
544,2000-02-10 08:17:29.540000,86.890000,2.846830e+01,2.946606e+01,2.923712e+01,2.881067e+01,2.714126e+01,2.672675e+01
545,2000-02-10 08:17:29.700000,87.050000,2.839573e+01,2.942031e+01,2.926331e+01,2.879095e+01,2.717464e+01,2.672943e+01
546,2000-02-10 08:17:29.860000,87.210000,2.853422e+01,2.946606e+01,2.928949e+01,2.891580e+01,2.725470e+01,2.673822e+01
547,2000-02-10 08:17:30.020000,87.370000,2.851445e+01,2.947259e+01,2.933530e+01,2.885011e+01,2.713458e+01,2.674554e+01
548,2000-02-10 08:17:30.180000,87.530000,2.843532e+01,2.948566e+01,2.934184e+01,2.880410e+01,2.716796e+01,2.674512e+01
549,2000-02-10 08:17:30.340000,87.690000,2.843532e+01,2.945299e+01,2.936146e+01,2.874491e+01,2.714126e+01,2.673293e+01
550,2000-02-10 08:17:30.500000,87.850000,2.844851e+01,2.955750e+01,2.928949e+01,2.875149e+01,2.714126e+01,2.672103e+01
551,2000-02-10 08:17:30.660000,88.010000,2.840233e+01,2.945952e+01,2.926986e+01,2.878437e+01,2.716129e+01,2.672333e+01
552,2000-02-10 08:17:30.820000,88.170000,2.845511e+01,2.943992e+01,2.928949e+01,2.883696e+01,2.718798e+01,2.672895e+01
553,2000-02-10 08:17:30.980000,88.330000,2.844851e+01,2.947259e+01,2.934838e+01,2.879752e+01,2.714126e+01,2.672245e+01
554,2000-02-10 08:17:31.140000,88.490000,2.834953e+01,2.959014e+01,2.930912e+01,2.878437e+01,2.713458e+01,2.673019e+01
555,2000-02-10 08:17:31.300000,88.650000,2.840893e+01,2.951179e+01,2.930912e+01,2.875149e+01,2.738800e+01,2.673579e+01
556,2000-02-10 08:17:31.460000,88.810000,2.848149e+01,2.955750e+01,2.934838e+01,2.882382e+01,2.726804e+01,2.673577e+01
557,2000-02-10 08:17:31.620000,88.970000,2.849467e+01,2.948566e+01,2.934184e+01,2.878437e+01,2.728137e+01,2.673324e+01
558,2000-02-10 08:17:31.780000,89.130000,2.853422e+01,2.947913e+01,2.928295e+01,2.877780e+01,2.722135e+01,2.673735e+01
559,2000-02-10 08:17:31.940000,89.290000,2.850127e+01,2.948566e+01,2.926986e+01,2.881067e+01,2.718798e+01,2.673516e+01
560,2000-02-10 08:17:32.101000,89.451000,2.855399e+01,2.950526e+01,2.940723e+01,2.878437e+01,2.716129e+01,2.673950e+01
561,2000-02-10 08:17:32.260000,89.610000,2.859352e+01,2.947913e+01,2.938108e+01,2.886982e+01,2.714126e+01,2.674992e+01
562,2000-02-10 08:17:32.420000,89.770000,2.840233e+01,2.947259e+01,2.934184e+01,2.883696e+01,2.715461e+01,2.674736e+01
563,2000-02-10 08:17:32.580000,89.930000,2.846170e+01,2.953138e+01,2.935492e+01,2.883696e+01,2.718798e+01,2.674437e+01
564,2000-02-10 08:17:32.740000,90.090000,2.842213e+01,2.946606e+01,2.933530e+01,2.890266e+01,2.717464e+01,2.676580e+01
565,2000-02-10 08:17:32.900000,90.250000,2.842213e+01,2.950526e+01,2.937454e+01,2.881067e+01,2.716129e+01,2.677603e+01
566,2000-02-10 08:17:33.060000,90.410000,2.849467e+01,2.949219e+01,2.929604e+01,2.888953e+01,2.717464e+01,2.677740e+01
567,2000-02-10 08:17:33.220000,90.570000,2.853422e+01,2.954444e+01,2.937454e+01,2.887639e+01,2.716129e+01,2.677976e+01
568,2000-02-10 08:17:33.380000,90.730000,2.853422e+01,2.955097e+01,2.938762e+01,2.881724e+01,2.727470e+01,2.678132e+01
569,2000-02-10 08:17:33.540000,90.890000,2.843532e+01,2.955750e+01,2.934184e+01,2.888953e+01,2.729471e+01,2.677740e+01
570,2000-02-10 08:17:33.700000,91.050000,2.852104e+01,2.959666e+01,2.936146e+01,2.883039e+01,2.719466e+01,2.678345e+01
571,2000-02-10 08:17:33.860000,91.210000,2.848808e+01,2.953138e+01,2.940070e+01,2.885011e+01,2.718131e+01,2.678678e+01
572,2000-02-10 08:17:34.020000,91.370000,2.847489e+01,2.953791e+01,2.931567e+01,2.893550e+01,2.721468e+01,2.679040e+01
573,2000-02-10 08:17:34.180000,91.530000,2.856717e+01,2.957055e+01,2.936800e+01,2.895519e+01,2.720800e+01,2.679345e+01
574,2000-02-10 08:17:34.340000,91.690000,2.848149e+01,2.959014e+01,2.936800e+01,2.883039e+01,2.721468e+01,2.679406e+01
575,2000-02-10 08:17:34.500000,91.850000,2.851445e+01,2.955097e+01,2.937454e+01,2.892237e+01,2.720800e+01,2.679650e+01
576,2000-02-10 08:17:34.660000,92.010000,2.852763e+01,2.953791e+01,2.930912e+01,2.890923e+01,2.734803e+01,2.679914e+01
577,2000-02-10 08:17:34.820000,92.170000,2.852763e+01,2.951179e+01,2.933530e+01,2.888953e+01,2.726804e+01,2.680227e+01
578,2000-02-10 08:17:34.980000,92.330000,2.850127e+01,2.953791e+01,2.932875e+01,2.892237e+01,2.722802e+01,2.681048e+01
579,2000-02-10 08:17:35.139000,92.489000,2.860011e+01,2.957708e+01,2.940723e+01,2.890923e+01,2.722135e+01,2.681203e+01
580,2000-02-10 08:17:35.299000,92.649000,2.850127e+01,2.957055e+01,2.940070e+01,2.894206e+01,2.724803e+01,2.681656e+01
581,2000-02-10 08:17:35.459000,92.809000,2.854081e+01,2.957708e+01,2.941377e+01,2.896176e+01,2.732804e+01,2.682074e+01
582,2000-02-10 08:17:35.619000,92.969000,2.861987e+01,2.955750e+01,2.938762e+01,2.891580e+01,2.731470e+01,2.682648e+01
583,2000-02-10 08:17:35.780000,93.130000,2.855399e+01,2.955097e+01,2.942031e+01,2.890266e+01,2.726137e+01,2.683000e+01
584,2000-02-10 08:17:35.939000,93.289000,2.863304e+01,2.961624e+01,2.942685e+01,2.900114e+01,2.741464e+01,2.682987e+01
585,2000-02-10 08:17:36.100000,93.450000,2.850127e+01,2.965539e+01,2.953791e+01,2.887639e+01,2.723469e+01,2.683090e+01
586,2000-02-10 08:17:36.260000,93.610000,2.853422e+01,2.959666e+01,2.942031e+01,2.890923e+01,2.724136e+01,2.683027e+01
