frame,abstime,reltime,april10_baselineBoardA_3.seq:Rectangle 1 [C]:max,april10_baselineBoardA_3.seq:Polygon 1 [C]:max,april10_baselineBoardA_3.seq:Rectangle 2 [C]:max,april10_baselineBoardA_3.seq:Rectangle 3 [C]:max,april10_baselineBoardA_3.seq:Rectangle 4 [C]:max,april10_baselineBoardA_3.seq:Rectangle 5 [C]:mean
1518,2000-02-10 05:18:30.797000,242.746000,2.832312e+01,2.880410e+01,2.840893e+01,2.855399e+01,2.701433e+01,2.691471e+01
1519,2000-02-10 05:18:30.957000,242.906000,2.821081e+01,2.860669e+01,2.836934e+01,2.854081e+01,2.696085e+01,2.689976e+01
1520,2000-02-10 05:18:31.117000,243.066000,2.817775e+01,2.848808e+01,2.834293e+01,2.842213e+01,2.703439e+01,2.688364e+01
1521,2000-02-10 05:18:31.277000,243.226000,2.822403e+01,2.841553e+01,2.826368e+01,2.836934e+01,2.693409e+01,2.686527e+01
1522,2000-02-10 05:18:31.437000,243.386000,2.809837e+01,2.836934e+01,2.827028e+01,2.830991e+01,2.697422e+01,2.684739e+01
1523,2000-02-10 05:18:31.597000,243.546000,2.805866e+01,2.832973e+01,2.821742e+01,2.817775e+01,2.688726e+01,2.682917e+01
1524,2000-02-10 05:18:31.757000,243.706000,2.810499e+01,2.832312e+01,2.824385e+01,2.817775e+01,2.686718e+01,2.681063e+01
1525,2000-02-10 05:18:31.917000,243.866000,2.808514e+01,2.812484e+01,2.812484e+01,2.809176e+01,2.687387e+01,2.679695e+01
1526,2000-02-10 05:18:32.077000,244.026000,2.800569e+01,2.819759e+01,2.809176e+01,2.807190e+01,2.688726e+01,2.678487e+01
1527,2000-02-10 05:18:32.237000,244.186000,2.793282e+01,2.807190e+01,2.805866e+01,2.803218e+01,2.685379e+01,2.676857e+01
1528,2000-02-10 05:18:32.397000,244.346000,2.792619e+01,2.803218e+01,2.815791e+01,2.804542e+01,2.685379e+01,2.674964e+01
1529,2000-02-10 05:18:32.557000,244.506000,2.787316e+01,2.802556e+01,2.805866e+01,2.793282e+01,2.686718e+01,2.673412e+01
1530,2000-02-10 05:18:32.717000,244.666000,2.787316e+01,2.791294e+01,2.803880e+01,2.798582e+01,2.690064e+01,2.672189e+01
1531,2000-02-10 05:18:32.877000,244.826000,2.784663e+01,2.793282e+01,2.799907e+01,2.805204e+01,2.683371e+01,2.671096e+01
1532,2000-02-10 05:18:33.037000,244.986000,2.790631e+01,2.791294e+01,2.795270e+01,2.787979e+01,2.684040e+01,2.672081e+01
1533,2000-02-10 05:18:33.197000,245.146000,2.780683e+01,2.785326e+01,2.785326e+01,2.785326e+01,2.681362e+01,2.672250e+01
1534,2000-02-10 05:18:33.357000,245.306000,2.783336e+01,2.785989e+01,2.776701e+01,2.783336e+01,2.686718e+01,2.670817e+01
1535,2000-02-10 05:18:33.517000,245.466000,2.786653e+01,2.780683e+01,2.791956e+01,2.785326e+01,2.681362e+01,2.670268e+01
1536,2000-02-10 05:18:33.677000,245.626000,2.782673e+01,2.781346e+01,2.786653e+01,2.776701e+01,2.682031e+01,2.668570e+01
1537,2000-02-10 05:18:33.837000,245.786000,2.783336e+01,2.777365e+01,2.770061e+01,2.780019e+01,2.682701e+01,2.667721e+01
1538,2000-02-10 05:18:33.997000,245.946000,2.773382e+01,2.769397e+01,2.777365e+01,2.774709e+01,2.696085e+01,2.666403e+01
1539,2000-02-10 05:18:34.157000,246.106000,2.764747e+01,2.766740e+01,2.766740e+01,2.764082e+01,2.676003e+01,2.663175e+01
1540,2000-02-10 05:18:34.317000,246.266000,2.760759e+01,2.768069e+01,2.770725e+01,2.766740e+01,2.676673e+01,2.659746e+01
1541,2000-02-10 05:18:34.477000,246.426000,2.762088e+01,2.761424e+01,2.771390e+01,2.761424e+01,2.672652e+01,2.658122e+01
1542,2000-02-10 05:18:34.637000,246.586000,2.756770e+01,2.759429e+01,2.765411e+01,2.763418e+01,2.681362e+01,2.656852e+01
1543,2000-02-10 05:18:34.797000,246.746000,2.762753e+01,2.753444e+01,2.765411e+01,2.763418e+01,2.672652e+01,2.655651e+01
1544,2000-02-10 05:18:34.957000,246.906000,2.758100e+01,2.756105e+01,2.754775e+01,2.749452e+01,2.673993e+01,2.654259e+01
1545,2000-02-10 05:18:35.117000,247.066000,2.762753e+01,2.754110e+01,2.757435e+01,2.759429e+01,2.677343e+01,2.653489e+01
1546,2000-02-10 05:18:35.277000,247.226000,2.753444e+01,2.747456e+01,2.758100e+01,2.754775e+01,2.670641e+01,2.652695e+01
1547,2000-02-10 05:18:35.437000,247.386000,2.753444e+01,2.748787e+01,2.750118e+01,2.756770e+01,2.668630e+01,2.650359e+01
1548,2000-02-10 05:18:35.597000,247.546000,2.744793e+01,2.747456e+01,2.750783e+01,2.747456e+01,2.665277e+01,2.648900e+01
1549,2000-02-10 05:18:35.757000,247.706000,2.742796e+01,2.745459e+01,2.757435e+01,2.751449e+01,2.669971e+01,2.647839e+01
1550,2000-02-10 05:18:35.917000,247.866000,2.744793e+01,2.744128e+01,2.753444e+01,2.750118e+01,2.667959e+01,2.647345e+01
1551,2000-02-10 05:18:36.077000,248.026000,2.744128e+01,2.742130e+01,2.743462e+01,2.749452e+01,2.666618e+01,2.646203e+01
1552,2000-02-10 05:18:36.237000,248.186000,2.746125e+01,2.738134e+01,2.749452e+01,2.741464e+01,2.671982e+01,2.644773e+01
1553,2000-02-10 05:18:36.397000,248.346000,2.738800e+01,2.734136e+01,2.740798e+01,2.750118e+01,2.665277e+01,2.644042e+01
1554,2000-02-10 05:18:36.557000,248.506000,2.738134e+01,2.734136e+01,2.739466e+01,2.742796e+01,2.663935e+01,2.642968e+01
1555,2000-02-10 05:18:36.717000,248.666000,2.742130e+01,2.731470e+01,2.737468e+01,2.738800e+01,2.678013e+01,2.640986e+01
1556,2000-02-10 05:18:36.877000,248.826000,2.740798e+01,2.726804e+01,2.736135e+01,2.748121e+01,2.663935e+01,2.640222e+01
1557,2000-02-10 05:18:37.037000,248.986000,2.736135e+01,2.726804e+01,2.742130e+01,2.736802e+01,2.659239e+01,2.638906e+01
1558,2000-02-10 05:18:37.198000,249.147000,2.732137e+01,2.726137e+01,2.746790e+01,2.731470e+01,2.658568e+01,2.637852e+01
1559,2000-02-10 05:18:37.357000,249.306000,2.729471e+01,2.721468e+01,2.728137e+01,2.724803e+01,2.657226e+01,2.636551e+01
1560,2000-02-10 05:18:37.517000,249.466000,2.726137e+01,2.720800e+01,2.727470e+01,2.729471e+01,2.657897e+01,2.635730e+01
1561,2000-02-10 05:18:37.678000,249.627000,2.724136e+01,2.716129e+01,2.722802e+01,2.729471e+01,2.657226e+01,2.634170e+01
1562,2000-02-10 05:18:37.838000,249.787000,2.726804e+01,2.717464e+01,2.724803e+01,2.721468e+01,2.659910e+01,2.633342e+01
1563,2000-02-10 05:18:37.998000,249.947000,2.717464e+01,2.712123e+01,2.720800e+01,2.719466e+01,2.655212e+01,2.631074e+01
1564,2000-02-10 05:18:38.158000,250.107000,2.720800e+01,2.713458e+01,2.716129e+01,2.714794e+01,2.654540e+01,2.630311e+01
1565,2000-02-10 05:18:38.318000,250.267000,2.720800e+01,2.711455e+01,2.728137e+01,2.714126e+01,2.658568e+01,2.629163e+01
1566,2000-02-10 05:18:38.478000,250.427000,2.723469e+01,2.710787e+01,2.718131e+01,2.709451e+01,2.659910e+01,2.628316e+01
1567,2000-02-10 05:18:38.638000,250.587000,2.716796e+01,2.709451e+01,2.716129e+01,2.715461e+01,2.653197e+01,2.627520e+01
1568,2000-02-10 05:18:38.798000,250.747000,2.709451e+01,2.706779e+01,2.718131e+01,2.710787e+01,2.649168e+01,2.626689e+01
1569,2000-02-10 05:18:38.958000,250.907000,2.714126e+01,2.710119e+01,2.711455e+01,2.705443e+01,2.650511e+01,2.625876e+01
1570,2000-02-10 05:18:39.118000,251.067000,2.708784e+01,2.705443e+01,2.709451e+01,2.706111e+01,2.649840e+01,2.624594e+01
1571,2000-02-10 05:18:39.278000,251.227000,2.710787e+01,2.706779e+01,2.709451e+01,2.710119e+01,2.653197e+01,2.623893e+01
1572,2000-02-10 05:18:39.438000,251.387000,2.705443e+01,2.702770e+01,2.703439e+01,2.715461e+01,2.651855e+01,2.622859e+01
1573,2000-02-10 05:18:39.598000,251.547000,2.711455e+01,2.699428e+01,2.710119e+01,2.706111e+01,2.652526e+01,2.622237e+01
1574,2000-02-10 05:18:39.758000,251.707000,2.712791e+01,2.708784e+01,2.712123e+01,2.711455e+01,2.659239e+01,2.627161e+01
1575,2000-02-10 05:18:39.918000,251.867000,2.713458e+01,2.712123e+01,2.712791e+01,2.708116e+01,2.652526e+01,2.628185e+01
1576,2000-02-10 05:18:40.078000,252.027000,2.712791e+01,2.703439e+01,2.712123e+01,2.716796e+01,2.653869e+01,2.626970e+01
1577,2000-02-10 05:18:40.238000,252.187000,2.707448e+01,2.704775e+01,2.707448e+01,2.707448e+01,2.659910e+01,2.625971e+01
1578,2000-02-10 05:18:40.398000,252.347000,2.704775e+01,2.702770e+01,2.712123e+01,2.700765e+01,2.655883e+01,2.624761e+01
1579,2000-02-10 05:18:40.558000,252.507000,2.716129e+01,2.702770e+01,2.701433e+01,2.702102e+01,2.653197e+01,2.624309e+01
1580,2000-02-10 05:18:40.718000,252.667000,2.710119e+01,2.698759e+01,2.702102e+01,2.700765e+01,2.663935e+01,2.623764e+01
1581,2000-02-10 05:18:40.878000,252.827000,2.702770e+01,2.705443e+01,2.704107e+01,2.700765e+01,2.656554e+01,2.623242e+01
1582,2000-02-10 05:18:41.038000,252.987000,2.702102e+01,2.711455e+01,2.700097e+01,2.697422e+01,2.651183e+01,2.621875e+01
1583,2000-02-10 05:18:41.198000,253.147000,2.704107e+01,2.700765e+01,2.702102e+01,2.698091e+01,2.659239e+01,2.621434e+01
1584,2000-02-10 05:18:41.358000,253.307000,2.704107e+01,2.698091e+01,2.696085e+01,2.694078e+01,2.665948e+01,2.620272e+01
1585,2000-02-10 05:18:41.518000,253.467000,2.699428e+01,2.692740e+01,2.698091e+01,2.696753e+01,2.649168e+01,2.619506e+01
1586,2000-02-10 05:18:41.678000,253.627000,2.701433e+01,2.696085e+01,2.702770e+01,2.700765e+01,2.645137e+01,2.618643e+01
1587,2000-02-10 05:18:41.838000,253.787000,2.702770e+01,2.704775e+01,2.700765e+01,2.700765e+01,2.648496e+01,2.617995e+01
1588,2000-02-10 05:18:41.998000,253.947000,2.694078e+01,2.698759e+01,2.710787e+01,2.696085e+01,2.647824e+01,2.616331e+01
1589,2000-02-10 05:18:42.158000,254.107000,2.694747e+01,2.694747e+01,2.691402e+01,2.689395e+01,2.643121e+01,2.615434e+01
1590,2000-02-10 05:18:42.318000,254.267000,2.696085e+01,2.686049e+01,2.692740e+01,2.683371e+01,2.645137e+01,2.614752e+01
1591,2000-02-10 05:18:42.478000,254.427000,2.688726e+01,2.694078e+01,2.694078e+01,2.687387e+01,2.641776e+01,2.613730e+01
1592,2000-02-10 05:18:42.638000,254.587000,2.692071e+01,2.686049e+01,2.698759e+01,2.686718e+01,2.648496e+01,2.613360e+01
1593,2000-02-10 05:18:42.798000,254.747000,2.688056e+01,2.691402e+01,2.695416e+01,2.681362e+01,2.647153e+01,2.612902e+01
1594,2000-02-10 05:18:42.958000,254.907000,2.690064e+01,2.686718e+01,2.688056e+01,2.680692e+01,2.645137e+01,2.611783e+01
1595,2000-02-10 05:18:43.118000,255.067000,2.690733e+01,2.690064e+01,2.703439e+01,2.678683e+01,2.641776e+01,2.611105e+01
1596,2000-02-10 05:18:43.278000,255.227000,2.683371e+01,2.686718e+01,2.690064e+01,2.682701e+01,2.663265e+01,2.609688e+01
1597,2000-02-10 05:18:43.438000,255.387000,2.680022e+01,2.683371e+01,2.682701e+01,2.684040e+01,2.642449e+01,2.608031e+01
1598,2000-02-10 05:18:43.598000,255.547000,2.684040e+01,2.680022e+01,2.684040e+01,2.687387e+01,2.639087e+01,2.606340e+01
1599,2000-02-10 05:18:43.758000,255.707000,2.677343e+01,2.678683e+01,2.679352e+01,2.673993e+01,2.659910e+01,2.604827e+01
1600,2000-02-10 05:18:43.918000,255.867000,2.678013e+01,2.672652e+01,2.673993e+01,2.680022e+01,2.637070e+01,2.603818e+01
1601,2000-02-10 05:18:44.078000,256.027000,2.673322e+01,2.678683e+01,2.680022e+01,2.676003e+01,2.639087e+01,2.603414e+01
1602,2000-02-10 05:18:44.238000,256.187000,2.673322e+01,2.669300e+01,2.669300e+01,2.673322e+01,2.637743e+01,2.602317e+01
1603,2000-02-10 05:18:44.398000,256.347000,2.678013e+01,2.671312e+01,2.676003e+01,2.671982e+01,2.632362e+01,2.601671e+01
1604,2000-02-10 05:18:44.558000,256.507000,2.669971e+01,2.668630e+01,2.681362e+01,2.669300e+01,2.631689e+01,2.601012e+01
1605,2000-02-10 05:18:44.718000,256.667000,2.678013e+01,2.669300e+01,2.667959e+01,2.669971e+01,2.642449e+01,2.600133e+01
1606,2000-02-10 05:18:44.878000,256.827000,2.672652e+01,2.665277e+01,2.674663e+01,2.667289e+01,2.634380e+01,2.599546e+01
1607,2000-02-10 05:18:45.038000,256.987000,2.669300e+01,2.665277e+01,2.671312e+01,2.680022e+01,2.635725e+01,2.598839e+01
1608,2000-02-10 05:18:45.198000,257.147000,2.666618e+01,2.669971e+01,2.669300e+01,2.665948e+01,2.628997e+01,2.597543e+01
1609,2000-02-10 05:18:45.358000,257.307000,2.670641e+01,2.663265e+01,2.667959e+01,2.666618e+01,2.629670e+01,2.597077e+01
1610,2000-02-10 05:18:45.518000,257.467000,2.663935e+01,2.669971e+01,2.677343e+01,2.664606e+01,2.630343e+01,2.596520e+01
1611,2000-02-10 05:18:45.678000,257.627000,2.669300e+01,2.666618e+01,2.669971e+01,2.661923e+01,2.627651e+01,2.594136e+01
1612,2000-02-10 05:18:45.838000,257.787000,2.672652e+01,2.663265e+01,2.657897e+01,2.659910e+01,2.629670e+01,2.592421e+01
1613,2000-02-10 05:18:45.998000,257.947000,2.674663e+01,2.659239e+01,2.660581e+01,2.661923e+01,2.624285e+01,2.591277e+01
1614,2000-02-10 05:18:46.158000,258.107000,2.658568e+01,2.658568e+01,2.659239e+01,2.658568e+01,2.621592e+01,2.590150e+01
1615,2000-02-10 05:18:46.318000,258.267000,2.658568e+01,2.660581e+01,2.659910e+01,2.652526e+01,2.621592e+01,2.589629e+01
1616,2000-02-10 05:18:46.479000,258.428000,2.654540e+01,2.656554e+01,2.661923e+01,2.650511e+01,2.626305e+01,2.589162e+01
1617,2000-02-10 05:18:46.638000,258.587000,2.651183e+01,2.657226e+01,2.654540e+01,2.647824e+01,2.622265e+01,2.587735e+01
1618,2000-02-10 05:18:46.798000,258.747000,2.657897e+01,2.649840e+01,2.667289e+01,2.649840e+01,2.627651e+01,2.587095e+01
1619,2000-02-10 05:18:46.959000,258.908000,2.660581e+01,2.661923e+01,2.657226e+01,2.653869e+01,2.622265e+01,2.586157e+01
1620,2000-02-10 05:18:47.119000,259.068000,2.654540e+01,2.651183e+01,2.653869e+01,2.649840e+01,2.635725e+01,2.584802e+01
1621,2000-02-10 05:18:47.279000,259.228000,2.655883e+01,2.659910e+01,2.647153e+01,2.651183e+01,2.616203e+01,2.584662e+01
1622,2000-02-10 05:18:47.439000,259.388000,2.658568e+01,2.653197e+01,2.652526e+01,2.647153e+01,2.612159e+01,2.583862e+01
1623,2000-02-10 05:18:47.599000,259.548000,2.647153e+01,2.651855e+01,2.663265e+01,2.643121e+01,2.616877e+01,2.582212e+01
1624,2000-02-10 05:18:47.759000,259.708000,2.649840e+01,2.647153e+01,2.651855e+01,2.647824e+01,2.614855e+01,2.579686e+01
1625,2000-02-10 05:18:47.919000,259.868000,2.649840e+01,2.643793e+01,2.650511e+01,2.637743e+01,2.606765e+01,2.578012e+01
1626,2000-02-10 05:18:48.078000,260.027000,2.645137e+01,2.640432e+01,2.652526e+01,2.643793e+01,2.607440e+01,2.577207e+01
1627,2000-02-10 05:18:48.238000,260.187000,2.642449e+01,2.639760e+01,2.643793e+01,2.644465e+01,2.610137e+01,2.577089e+01
1628,2000-02-10 05:18:48.398000,260.347000,2.645137e+01,2.638415e+01,2.641776e+01,2.639087e+01,2.612833e+01,2.576079e+01
1629,2000-02-10 05:18:48.558000,260.507000,2.641104e+01,2.638415e+01,2.645809e+01,2.633707e+01,2.604742e+01,2.575903e+01
1630,2000-02-10 05:18:48.718000,260.667000,2.648496e+01,2.639760e+01,2.638415e+01,2.635725e+01,2.608114e+01,2.575060e+01
1631,2000-02-10 05:18:48.878000,260.827000,2.649168e+01,2.645137e+01,2.649840e+01,2.639760e+01,2.610811e+01,2.574764e+01
1632,2000-02-10 05:18:49.038000,260.987000,2.637743e+01,2.640432e+01,2.637743e+01,2.635052e+01,2.610811e+01,2.574156e+01
1633,2000-02-10 05:18:49.198000,261.147000,2.644465e+01,2.645137e+01,2.646481e+01,2.635725e+01,2.612159e+01,2.573763e+01
1634,2000-02-10 05:18:49.358000,261.307000,2.643121e+01,2.646481e+01,2.639087e+01,2.635725e+01,2.608114e+01,2.572372e+01
1635,2000-02-10 05:18:49.518000,261.467000,2.637743e+01,2.641776e+01,2.635052e+01,2.639087e+01,2.606091e+01,2.571687e+01
1636,2000-02-10 05:18:49.678000,261.627000,2.636398e+01,2.637070e+01,2.635725e+01,2.636398e+01,2.607440e+01,2.570941e+01
1637,2000-02-10 05:18:49.838000,261.787000,2.630343e+01,2.631689e+01,2.630343e+01,2.633707e+01,2.608788e+01,2.570134e+01
1638,2000-02-10 05:18:49.998000,261.947000,2.646481e+01,2.637070e+01,2.643121e+01,2.633707e+01,2.606765e+01,2.572587e+01
1639,2000-02-10 05:18:50.158000,262.107000,2.636398e+01,2.637070e+01,2.643793e+01,2.635052e+01,2.607440e+01,2.573754e+01
1640,2000-02-10 05:18:50.318000,262.267000,2.647153e+01,2.643793e+01,2.644465e+01,2.645809e+01,2.612159e+01,2.572929e+01
1641,2000-02-10 05:18:50.478000,262.427000,2.631689e+01,2.643121e+01,2.635725e+01,2.633707e+01,2.604067e+01,2.571826e+01
1642,2000-02-10 05:18:50.638000,262.587000,2.633707e+01,2.634380e+01,2.645809e+01,2.629670e+01,2.616203e+01,2.571071e+01
1643,2000-02-10 05:18:50.798000,262.747000,2.642449e+01,2.633707e+01,2.637743e+01,2.627651e+01,2.602718e+01,2.570060e+01
1644,2000-02-10 05:18:50.958000,262.907000,2.637743e+01,2.633035e+01,2.634380e+01,2.633035e+01,2.607440e+01,2.568692e+01
1645,2000-02-10 05:18:51.118000,263.067000,2.633035e+01,2.636398e+01,2.635725e+01,2.641776e+01,2.604067e+01,2.568836e+01
1646,2000-02-10 05:18:51.278000,263.227000,2.631689e+01,2.633707e+01,2.643793e+01,2.623612e+01,2.604067e+01,2.568394e+01
1647,2000-02-10 05:18:51.438000,263.387000,2.627651e+01,2.633035e+01,2.637070e+01,2.624959e+01,2.608114e+01,2.569230e+01
1648,2000-02-10 05:18:51.598000,263.547000,2.625632e+01,2.633035e+01,2.639087e+01,2.625632e+01,2.601369e+01,2.568580e+01
1649,2000-02-10 05:18:51.758000,263.707000,2.630343e+01,2.637070e+01,2.646481e+01,2.622265e+01,2.610137e+01,2.567766e+01
1650,2000-02-10 05:18:51.918000,263.867000,2.621592e+01,2.633707e+01,2.634380e+01,2.631689e+01,2.601369e+01,2.566916e+01
1651,2000-02-10 05:18:52.078000,264.027000,2.630343e+01,2.630343e+01,2.631016e+01,2.636398e+01,2.602044e+01,2.566006e+01
1652,2000-02-10 05:18:52.238000,264.187000,2.624959e+01,2.626978e+01,2.623612e+01,2.624959e+01,2.599344e+01,2.565730e+01
1653,2000-02-10 05:18:52.398000,264.347000,2.629670e+01,2.631016e+01,2.626305e+01,2.624285e+01,2.606765e+01,2.564896e+01
1654,2000-02-10 05:18:52.558000,264.507000,2.623612e+01,2.624959e+01,2.639087e+01,2.623612e+01,2.596644e+01,2.564075e+01
1655,2000-02-10 05:18:52.718000,264.667000,2.633035e+01,2.626978e+01,2.624285e+01,2.621592e+01,2.593269e+01,2.563013e+01
1656,2000-02-10 05:18:52.878000,264.827000,2.633707e+01,2.620245e+01,2.631016e+01,2.624285e+01,2.600019e+01,2.562338e+01
1657,2000-02-10 05:18:53.038000,264.987000,2.623612e+01,2.633035e+01,2.624285e+01,2.628324e+01,2.597319e+01,2.561891e+01
1658,2000-02-10 05:18:53.198000,265.147000,2.620918e+01,2.631689e+01,2.622939e+01,2.613507e+01,2.600694e+01,2.561131e+01
1659,2000-02-10 05:18:53.358000,265.307000,2.622265e+01,2.622939e+01,2.623612e+01,2.617550e+01,2.595294e+01,2.560462e+01
1660,2000-02-10 05:18:53.518000,265.467000,2.621592e+01,2.623612e+01,2.620245e+01,2.616203e+01,2.595969e+01,2.560037e+01
1661,2000-02-10 05:18:53.678000,265.627000,2.625632e+01,2.626305e+01,2.645809e+01,2.618898e+01,2.599344e+01,2.563534e+01
1662,2000-02-10 05:18:53.838000,265.787000,2.628997e+01,2.636398e+01,2.632362e+01,2.635725e+01,2.599344e+01,2.569714e+01
1663,2000-02-10 05:18:53.998000,265.947000,2.630343e+01,2.637743e+01,2.632362e+01,2.631689e+01,2.608114e+01,2.571224e+01
1664,2000-02-10 05:18:54.158000,266.107000,2.628324e+01,2.629670e+01,2.634380e+01,2.633035e+01,2.605416e+01,2.569892e+01
1665,2000-02-10 05:18:54.318000,266.267000,2.626978e+01,2.629670e+01,2.641104e+01,2.628324e+01,2.602044e+01,2.569570e+01
1666,2000-02-10 05:18:54.478000,266.427000,2.626978e+01,2.625632e+01,2.628997e+01,2.628997e+01,2.611485e+01,2.568752e+01
1667,2000-02-10 05:18:54.638000,266.587000,2.633707e+01,2.624959e+01,2.635725e+01,2.624285e+01,2.608114e+01,2.568568e+01
1668,2000-02-10 05:18:54.798000,266.747000,2.624959e+01,2.628324e+01,2.635725e+01,2.626305e+01,2.605416e+01,2.567764e+01
1669,2000-02-10 05:18:54.958000,266.907000,2.627651e+01,2.627651e+01,2.626978e+01,2.632362e+01,2.604067e+01,2.566111e+01
1670,2000-02-10 05:18:55.118000,267.067000,2.620245e+01,2.624959e+01,2.627651e+01,2.619571e+01,2.607440e+01,2.565741e+01
1671,2000-02-10 05:18:55.278000,267.227000,2.628324e+01,2.622939e+01,2.626305e+01,2.633707e+01,2.606765e+01,2.565874e+01
1672,2000-02-10 05:18:55.438000,267.387000,2.621592e+01,2.624285e+01,2.630343e+01,2.629670e+01,2.599344e+01,2.565357e+01
1673,2000-02-10 05:18:55.598000,267.547000,2.626305e+01,2.626305e+01,2.633707e+01,2.620245e+01,2.609463e+01,2.564711e+01
1674,2000-02-10 05:18:55.758000,267.707000,2.627651e+01,2.622265e+01,2.624959e+01,2.621592e+01,2.600694e+01,2.563769e+01
1675,2000-02-10 05:18:55.918000,267.867000,2.624959e+01,2.623612e+01,2.624959e+01,2.622939e+01,2.598669e+01,2.563235e+01
1676,2000-02-10 05:18:56.078000,268.027000,2.626305e+01,2.623612e+01,2.620918e+01,2.614855e+01,2.599344e+01,2.562865e+01
1677,2000-02-10 05:18:56.238000,268.187000,2.618224e+01,2.631016e+01,2.628997e+01,2.622939e+01,2.594619e+01,2.562687e+01
1678,2000-02-10 05:18:56.399000,268.348000,2.621592e+01,2.627651e+01,2.619571e+01,2.616877e+01,2.595969e+01,2.561486e+01
1679,2000-02-10 05:18:56.559000,268.508000,2.624959e+01,2.628324e+01,2.618898e+01,2.622265e+01,2.596644e+01,2.560251e+01
1680,2000-02-10 05:18:56.719000,268.668000,2.618224e+01,2.620245e+01,2.620918e+01,2.617550e+01,2.597319e+01,2.560055e+01
1681,2000-02-10 05:18:56.879000,268.828000,2.624285e+01,2.618224e+01,2.622265e+01,2.611485e+01,2.592593e+01,2.559075e+01
1682,2000-02-10 05:18:57.039000,268.988000,2.623612e+01,2.625632e+01,2.622265e+01,2.607440e+01,2.594619e+01,2.558606e+01
1683,2000-02-10 05:18:57.199000,269.148000,2.615529e+01,2.620245e+01,2.620245e+01,2.610137e+01,2.593269e+01,2.558446e+01
1684,2000-02-10 05:18:57.359000,269.308000,2.623612e+01,2.621592e+01,2.616203e+01,2.612159e+01,2.591918e+01,2.557862e+01
1685,2000-02-10 05:18:57.519000,269.468000,2.613507e+01,2.614181e+01,2.620918e+01,2.610811e+01,2.593944e+01,2.556850e+01
1686,2000-02-10 05:18:57.679000,269.628000,2.614855e+01,2.612833e+01,2.617550e+01,2.611485e+01,2.603393e+01,2.555943e+01
1687,2000-02-10 05:18:57.839000,269.788000,2.612159e+01,2.608114e+01,2.614181e+01,2.606765e+01,2.587865e+01,2.554988e+01
1688,2000-02-10 05:18:57.999000,269.948000,2.624285e+01,2.612833e+01,2.616877e+01,2.604067e+01,2.593269e+01,2.554744e+01
1689,2000-02-10 05:18:58.159000,270.108000,2.618224e+01,2.610811e+01,2.610137e+01,2.609463e+01,2.591918e+01,2.554162e+01
1690,2000-02-10 05:18:58.319000,270.268000,2.618224e+01,2.616203e+01,2.614181e+01,2.606091e+01,2.585838e+01,2.553436e+01
1691,2000-02-10 05:18:58.479000,270.428000,2.618224e+01,2.608788e+01,2.620918e+01,2.603393e+01,2.585838e+01,2.553475e+01
1692,2000-02-10 05:18:58.640000,270.589000,2.606091e+01,2.603393e+01,2.606091e+01,2.600019e+01,2.587189e+01,2.552156e+01
1693,2000-02-10 05:18:58.799000,270.748000,2.610811e+01,2.607440e+01,2.611485e+01,2.610137e+01,2.587865e+01,2.551781e+01
1694,2000-02-10 05:18:58.959000,270.908000,2.610137e+01,2.614855e+01,2.616877e+01,2.610811e+01,2.585162e+01,2.550798e+01
1695,2000-02-10 05:18:59.119000,271.068000,2.607440e+01,2.606091e+01,2.615529e+01,2.608114e+01,2.585162e+01,2.550754e+01
1696,2000-02-10 05:18:59.279000,271.228000,2.604742e+01,2.605416e+01,2.612833e+01,2.602718e+01,2.585162e+01,2.550228e+01
1697,2000-02-10 05:18:59.439000,271.388000,2.613507e+01,2.606765e+01,2.606765e+01,2.602044e+01,2.588541e+01,2.550160e+01
1698,2000-02-10 05:18:59.599000,271.548000,2.616877e+01,2.610811e+01,2.606091e+01,2.603393e+01,2.586514e+01,2.551076e+01
1699,2000-02-10 05:18:59.759000,271.708000,2.608114e+01,2.608788e+01,2.612159e+01,2.608788e+01,2.592593e+01,2.550578e+01
1700,2000-02-10 05:18:59.919000,271.868000,2.605416e+01,2.608788e+01,2.605416e+01,2.606765e+01,2.581107e+01,2.550409e+01
1701,2000-02-10 05:19:00.079000,272.028000,2.608788e+01,2.606091e+01,2.608788e+01,2.603393e+01,2.597319e+01,2.549719e+01
1702,2000-02-10 05:19:00.239000,272.188000,2.604067e+01,2.606765e+01,2.608788e+01,2.600019e+01,2.585838e+01,2.549959e+01
1703,2000-02-10 05:19:00.399000,272.348000,2.604742e+01,2.605416e+01,2.612159e+01,2.602718e+01,2.583811e+01,2.549160e+01
1704,2000-02-10 05:19:00.559000,272.508000,2.604742e+01,2.609463e+01,2.611485e+01,2.595294e+01,2.588541e+01,2.548020e+01
1705,2000-02-10 05:19:00.719000,272.668000,2.605416e+01,2.610137e+01,2.612833e+01,2.596644e+01,2.586514e+01,2.547118e+01
1706,2000-02-10 05:19:00.879000,272.828000,2.603393e+01,2.604067e+01,2.608114e+01,2.595969e+01,2.589892e+01,2.546486e+01
1707,2000-02-10 05:19:01.039000,272.988000,2.598669e+01,2.606765e+01,2.604742e+01,2.595294e+01,2.579755e+01,2.545944e+01
1708,2000-02-10 05:19:01.199000,273.148000,2.603393e+01,2.600019e+01,2.604742e+01,2.596644e+01,2.581107e+01,2.544860e+01
