frame,abstime,reltime,april10_baselineBoardE_3.seq:Rectangle 1 [C]:max,april10_baselineBoardE_3.seq:Polygon 1 [C]:max,april10_baselineBoardE_3.seq:Rectangle 2 [C]:max,april10_baselineBoardE_3.seq:Rectangle 3 [C]:max,april10_baselineBoardE_3.seq:Rectangle 4 [C]:max,april10_baselineBoardE_3.seq:Rectangle 5 [C]:mean
702,2000-02-10 08:42:53.304000,112.171000,2.862645e+01,2.978576e+01,2.953138e+01,2.896176e+01,2.731470e+01,2.691222e+01
703,2000-02-10 08:42:53.464000,112.331000,2.861328e+01,2.975970e+01,2.953791e+01,2.901426e+01,2.731470e+01,2.692109e+01
704,2000-02-10 08:42:53.624000,112.491000,2.866595e+01,2.968800e+01,2.951179e+01,2.898801e+01,2.732137e+01,2.692097e+01
705,2000-02-10 08:42:53.784000,112.651000,2.865279e+01,2.970756e+01,2.955750e+01,2.899458e+01,2.732137e+01,2.692556e+01
706,2000-02-10 08:42:53.944000,112.811000,2.860011e+01,2.983787e+01,2.953791e+01,2.907330e+01,2.745459e+01,2.692758e+01
707,2000-02-10 08:42:54.104000,112.971000,2.860669e+01,2.975970e+01,2.951179e+01,2.903395e+01,2.728137e+01,2.692362e+01
708,2000-02-10 08:42:54.264000,113.131000,2.870544e+01,2.973363e+01,2.957055e+01,2.899458e+01,2.730804e+01,2.693057e+01
709,2000-02-10 08:42:54.424000,113.291000,2.865937e+01,2.970756e+01,2.955097e+01,2.900770e+01,2.727470e+01,2.692696e+01
710,2000-02-10 08:42:54.584000,113.451000,2.867912e+01,2.979879e+01,2.953138e+01,2.903395e+01,2.731470e+01,2.692840e+01
711,2000-02-10 08:42:54.744000,113.611000,2.870544e+01,2.978576e+01,2.948566e+01,2.908641e+01,2.732804e+01,2.693106e+01
712,2000-02-10 08:42:54.904000,113.771000,2.867253e+01,2.985090e+01,2.955750e+01,2.898145e+01,2.732804e+01,2.693610e+01
713,2000-02-10 08:42:55.064000,113.931000,2.866595e+01,2.976622e+01,2.952485e+01,2.904707e+01,2.732137e+01,2.694897e+01
714,2000-02-10 08:42:55.224000,114.091000,2.870544e+01,2.975970e+01,2.959014e+01,2.909953e+01,2.733470e+01,2.694903e+01
715,2000-02-10 08:42:55.384000,114.251000,2.862645e+01,2.971408e+01,2.953791e+01,2.908641e+01,2.732804e+01,2.695011e+01
716,2000-02-10 08:42:55.544000,114.411000,2.869228e+01,2.973363e+01,2.951832e+01,2.907330e+01,2.748787e+01,2.694880e+01
717,2000-02-10 08:42:55.704000,114.571000,2.873176e+01,2.974015e+01,2.966191e+01,2.905363e+01,2.748121e+01,2.695518e+01
718,2000-02-10 08:42:55.864000,114.731000,2.865937e+01,2.975970e+01,2.957708e+01,2.908641e+01,2.739466e+01,2.695806e+01
719,2000-02-10 08:42:56.024000,114.891000,2.877780e+01,2.978576e+01,2.956403e+01,2.900770e+01,2.734136e+01,2.696670e+01
720,2000-02-10 08:42:56.184000,115.051000,2.867253e+01,2.988345e+01,2.957055e+01,2.900114e+01,2.736802e+01,2.696399e+01
721,2000-02-10 08:42:56.344000,115.211000,2.869228e+01,2.974015e+01,2.959666e+01,2.904707e+01,2.740798e+01,2.696577e+01
722,2000-02-10 08:42:56.504000,115.371000,2.864620e+01,2.981182e+01,2.955097e+01,2.904707e+01,2.736802e+01,2.696205e+01
723,2000-02-10 08:42:56.664000,115.531000,2.865279e+01,2.978576e+01,2.955750e+01,2.906018e+01,2.736135e+01,2.696510e+01
724,2000-02-10 08:42:56.824000,115.691000,2.865937e+01,2.987694e+01,2.954444e+01,2.908641e+01,2.740798e+01,2.697008e+01
725,2000-02-10 08:42:56.984000,115.851000,2.868570e+01,2.977925e+01,2.953138e+01,2.907986e+01,2.738800e+01,2.696697e+01
726,2000-02-10 08:42:57.144000,116.011000,2.867912e+01,2.980531e+01,2.955750e+01,2.902082e+01,2.741464e+01,2.696662e+01
727,2000-02-10 08:42:57.304000,116.171000,2.865279e+01,2.987043e+01,2.955097e+01,2.900114e+01,2.737468e+01,2.696106e+01
728,2000-02-10 08:42:57.464000,116.331000,2.861328e+01,2.972059e+01,2.963581e+01,2.902082e+01,2.734136e+01,2.696311e+01
729,2000-02-10 08:42:57.624000,116.491000,2.869886e+01,2.976622e+01,2.955097e+01,2.905363e+01,2.734136e+01,2.697219e+01
730,2000-02-10 08:42:57.784000,116.651000,2.861328e+01,2.975319e+01,2.959014e+01,2.907330e+01,2.736802e+01,2.696684e+01
731,2000-02-10 08:42:57.944000,116.811000,2.864620e+01,2.978576e+01,2.958361e+01,2.907330e+01,2.734803e+01,2.696743e+01
732,2000-02-10 08:42:58.104000,116.971000,2.865937e+01,2.972711e+01,2.951179e+01,2.902739e+01,2.739466e+01,2.696506e+01
733,2000-02-10 08:42:58.264000,117.131000,2.865279e+01,2.986392e+01,2.953791e+01,2.913886e+01,2.738134e+01,2.697088e+01
734,2000-02-10 08:42:58.424000,117.291000,2.867253e+01,2.989647e+01,2.958361e+01,2.901426e+01,2.741464e+01,2.697195e+01
735,2000-02-10 08:42:58.584000,117.451000,2.865937e+01,2.977273e+01,2.961624e+01,2.899458e+01,2.742796e+01,2.696663e+01
736,2000-02-10 08:42:58.744000,117.611000,2.872518e+01,2.988345e+01,2.953791e+01,2.904051e+01,2.734136e+01,2.697107e+01
737,2000-02-10 08:42:58.904000,117.771000,2.867912e+01,2.975970e+01,2.959666e+01,2.907330e+01,2.736135e+01,2.697835e+01
738,2000-02-10 08:42:59.064000,117.931000,2.867912e+01,2.972711e+01,2.959014e+01,2.906018e+01,2.734803e+01,2.697305e+01
739,2000-02-10 08:42:59.224000,118.091000,2.866595e+01,2.978576e+01,2.953791e+01,2.914541e+01,2.733470e+01,2.697333e+01
740,2000-02-10 08:42:59.384000,118.251000,2.860669e+01,2.982485e+01,2.953138e+01,2.915196e+01,2.731470e+01,2.693641e+01
741,2000-02-10 08:42:59.544000,118.411000,2.867253e+01,2.979879e+01,2.954444e+01,2.902739e+01,2.729471e+01,2.693372e+01
742,2000-02-10 08:42:59.704000,118.571000,2.861987e+01,2.974667e+01,2.959666e+01,2.909297e+01,2.737468e+01,2.693125e+01
743,2000-02-10 08:42:59.864000,118.731000,2.863304e+01,2.979879e+01,2.957708e+01,2.928949e+01,2.737468e+01,2.693920e+01
744,2000-02-10 08:43:00.024000,118.891000,2.873833e+01,2.983787e+01,2.960972e+01,2.902082e+01,2.733470e+01,2.694182e+01
745,2000-02-10 08:43:00.184000,119.051000,2.868570e+01,2.977273e+01,2.954444e+01,2.908641e+01,2.734136e+01,2.693912e+01
746,2000-02-10 08:43:00.344000,119.211000,2.863304e+01,2.974667e+01,2.962929e+01,2.905363e+01,2.734803e+01,2.693949e+01
747,2000-02-10 08:43:00.504000,119.371000,2.863304e+01,2.981182e+01,2.955097e+01,2.909953e+01,2.736135e+01,2.694921e+01
748,2000-02-10 08:43:00.664000,119.531000,2.864620e+01,2.981834e+01,2.955097e+01,2.901426e+01,2.748787e+01,2.694901e+01
749,2000-02-10 08:43:00.824000,119.691000,2.865279e+01,2.975319e+01,2.953791e+01,2.910608e+01,2.742130e+01,2.695371e+01
750,2000-02-10 08:43:00.984000,119.851000,2.866595e+01,2.978576e+01,2.955097e+01,2.915852e+01,2.736135e+01,2.695563e+01
751,2000-02-10 08:43:01.144000,120.011000,2.861987e+01,2.974667e+01,2.964886e+01,2.913886e+01,2.735469e+01,2.696366e+01
752,2000-02-10 08:43:01.304000,120.171000,2.867912e+01,2.978576e+01,2.957055e+01,2.909297e+01,2.736802e+01,2.695989e+01
753,2000-02-10 08:43:01.464000,120.331000,2.866595e+01,2.977273e+01,2.962277e+01,2.909953e+01,2.738134e+01,2.696360e+01
754,2000-02-10 08:43:01.624000,120.491000,2.878437e+01,2.977273e+01,2.955097e+01,2.903395e+01,2.736802e+01,2.695865e+01
755,2000-02-10 08:43:01.784000,120.651000,2.873176e+01,2.985090e+01,2.961624e+01,2.907986e+01,2.737468e+01,2.696515e+01
756,2000-02-10 08:43:01.944000,120.811000,2.869228e+01,2.983787e+01,2.961624e+01,2.904051e+01,2.744128e+01,2.699823e+01
757,2000-02-10 08:43:02.104000,120.971000,2.878437e+01,2.985741e+01,2.962277e+01,2.913886e+01,2.742796e+01,2.700072e+01
758,2000-02-10 08:43:02.264000,121.131000,2.878437e+01,2.981834e+01,2.959014e+01,2.909953e+01,2.740798e+01,2.700723e+01
759,2000-02-10 08:43:02.424000,121.291000,2.877122e+01,2.978576e+01,2.955750e+01,2.909953e+01,2.744793e+01,2.700897e+01
760,2000-02-10 08:43:02.585000,121.452000,2.876464e+01,2.981182e+01,2.962277e+01,2.912575e+01,2.763418e+01,2.700905e+01
761,2000-02-10 08:43:02.745000,121.612000,2.873833e+01,2.979879e+01,2.965539e+01,2.915196e+01,2.743462e+01,2.701317e+01
762,2000-02-10 08:43:02.904000,121.771000,2.875807e+01,2.986392e+01,2.961624e+01,2.909953e+01,2.741464e+01,2.701468e+01
763,2000-02-10 08:43:03.065000,121.932000,2.871202e+01,2.983136e+01,2.961624e+01,2.907986e+01,2.743462e+01,2.701538e+01
764,2000-02-10 08:43:03.225000,122.092000,2.871202e+01,2.983787e+01,2.968800e+01,2.913230e+01,2.744793e+01,2.701885e+01
765,2000-02-10 08:43:03.385000,122.252000,2.875149e+01,2.987043e+01,2.967495e+01,2.911264e+01,2.745459e+01,2.702204e+01
766,2000-02-10 08:43:03.545000,122.412000,2.869886e+01,2.983136e+01,2.970104e+01,2.913230e+01,2.752114e+01,2.702724e+01
767,2000-02-10 08:43:03.705000,122.572000,2.873833e+01,2.987043e+01,2.960319e+01,2.910608e+01,2.740798e+01,2.702869e+01
768,2000-02-10 08:43:03.865000,122.732000,2.877122e+01,2.983787e+01,2.967495e+01,2.912575e+01,2.743462e+01,2.702917e+01
769,2000-02-10 08:43:04.025000,122.892000,2.870544e+01,2.998755e+01,2.960319e+01,2.918472e+01,2.741464e+01,2.700442e+01
770,2000-02-10 08:43:04.185000,123.052000,2.873833e+01,2.981182e+01,2.963581e+01,2.906674e+01,2.749452e+01,2.700248e+01
771,2000-02-10 08:43:04.345000,123.212000,2.879095e+01,2.982485e+01,2.966191e+01,2.917817e+01,2.736802e+01,2.701409e+01
772,2000-02-10 08:43:04.505000,123.372000,2.869886e+01,2.985741e+01,2.966191e+01,2.926986e+01,2.737468e+01,2.700902e+01
773,2000-02-10 08:43:04.665000,123.532000,2.876464e+01,2.982485e+01,2.961624e+01,2.916507e+01,2.742130e+01,2.701132e+01
774,2000-02-10 08:43:04.825000,123.692000,2.875807e+01,2.974667e+01,2.968147e+01,2.906674e+01,2.744128e+01,2.700472e+01
775,2000-02-10 08:43:04.985000,123.852000,2.879752e+01,2.982485e+01,2.972711e+01,2.911264e+01,2.741464e+01,2.700853e+01
776,2000-02-10 08:43:05.145000,124.012000,2.875149e+01,2.997454e+01,2.958361e+01,2.917162e+01,2.743462e+01,2.700255e+01
777,2000-02-10 08:43:05.305000,124.172000,2.882382e+01,2.984439e+01,2.962277e+01,2.915196e+01,2.748787e+01,2.701201e+01
778,2000-02-10 08:43:05.465000,124.332000,2.881724e+01,2.981834e+01,2.965539e+01,2.907330e+01,2.743462e+01,2.701385e+01
779,2000-02-10 08:43:05.625000,124.492000,2.877780e+01,2.983787e+01,2.962929e+01,2.915852e+01,2.741464e+01,2.701633e+01
780,2000-02-10 08:43:05.785000,124.652000,2.876464e+01,2.980531e+01,2.965539e+01,2.908641e+01,2.740132e+01,2.701240e+01
781,2000-02-10 08:43:05.945000,124.812000,2.867912e+01,2.982485e+01,2.967495e+01,2.915852e+01,2.744793e+01,2.701224e+01
782,2000-02-10 08:43:06.105000,124.972000,2.871860e+01,2.979228e+01,2.958361e+01,2.914541e+01,2.740132e+01,2.700951e+01
783,2000-02-10 08:43:06.265000,125.132000,2.875149e+01,2.976622e+01,2.962929e+01,2.917817e+01,2.748121e+01,2.701159e+01
784,2000-02-10 08:43:06.425000,125.292000,2.869228e+01,2.980531e+01,2.964886e+01,2.915852e+01,2.738800e+01,2.701870e+01
785,2000-02-10 08:43:06.585000,125.452000,2.883039e+01,2.990948e+01,2.962277e+01,2.913886e+01,2.741464e+01,2.701553e+01
786,2000-02-10 08:43:06.745000,125.612000,2.877780e+01,2.985090e+01,2.962929e+01,2.909953e+01,2.737468e+01,2.701824e+01
787,2000-02-10 08:43:06.905000,125.772000,2.875149e+01,2.984439e+01,2.966191e+01,2.921748e+01,2.746790e+01,2.701994e+01
788,2000-02-10 08:43:07.065000,125.932000,2.875807e+01,2.992250e+01,2.962929e+01,2.923057e+01,2.746125e+01,2.702553e+01
789,2000-02-10 08:43:07.225000,126.092000,2.871860e+01,2.982485e+01,2.962929e+01,2.914541e+01,2.747456e+01,2.702613e+01
790,2000-02-10 08:43:07.385000,126.252000,2.883039e+01,2.983787e+01,2.962929e+01,2.911919e+01,2.744128e+01,2.702892e+01
791,2000-02-10 08:43:07.545000,126.412000,2.872518e+01,2.992250e+01,2.964234e+01,2.926986e+01,2.744793e+01,2.703830e+01
792,2000-02-10 08:43:07.705000,126.572000,2.877780e+01,2.988996e+01,2.970104e+01,2.922402e+01,2.740132e+01,2.704341e+01
793,2000-02-10 08:43:07.865000,126.732000,2.875807e+01,2.985741e+01,2.966843e+01,2.917817e+01,2.745459e+01,2.704434e+01
794,2000-02-10 08:43:08.025000,126.892000,2.883039e+01,2.994202e+01,2.966191e+01,2.912575e+01,2.746790e+01,2.704648e+01
795,2000-02-10 08:43:08.185000,127.052000,2.874491e+01,2.995503e+01,2.968800e+01,2.917817e+01,2.753444e+01,2.704756e+01
796,2000-02-10 08:43:08.345000,127.212000,2.876464e+01,2.990948e+01,2.964886e+01,2.925022e+01,2.747456e+01,2.704855e+01
797,2000-02-10 08:43:08.505000,127.372000,2.880410e+01,2.990948e+01,2.966843e+01,2.916507e+01,2.744793e+01,2.705261e+01
798,2000-02-10 08:43:08.665000,127.532000,2.876464e+01,2.992900e+01,2.965539e+01,2.924367e+01,2.754110e+01,2.705367e+01
799,2000-02-10 08:43:08.825000,127.692000,2.879752e+01,2.995503e+01,2.972059e+01,2.926331e+01,2.756105e+01,2.705487e+01
800,2000-02-10 08:43:08.985000,127.852000,2.879752e+01,2.997454e+01,2.982485e+01,2.931567e+01,2.748121e+01,2.705709e+01
801,2000-02-10 08:43:09.145000,128.012000,2.873176e+01,2.990948e+01,2.965539e+01,2.922402e+01,2.744793e+01,2.705795e+01
802,2000-02-10 08:43:09.305000,128.172000,2.883696e+01,2.992250e+01,2.966843e+01,2.921093e+01,2.752114e+01,2.706612e+01
803,2000-02-10 08:43:09.465000,128.332000,2.877122e+01,2.994202e+01,2.967495e+01,2.925022e+01,2.748787e+01,2.706291e+01
804,2000-02-10 08:43:09.625000,128.492000,2.875149e+01,2.992250e+01,2.964886e+01,2.915852e+01,2.750783e+01,2.706183e+01
805,2000-02-10 08:43:09.785000,128.652000,2.877780e+01,2.996804e+01,2.972711e+01,2.917817e+01,2.742796e+01,2.705654e+01
806,2000-02-10 08:43:09.945000,128.812000,2.875807e+01,2.998104e+01,2.971408e+01,2.929604e+01,2.750783e+01,2.709576e+01
807,2000-02-10 08:43:10.105000,128.972000,2.881724e+01,2.991599e+01,2.970756e+01,2.918472e+01,2.762088e+01,2.710119e+01
808,2000-02-10 08:43:10.265000,129.132000,2.885668e+01,2.990298e+01,2.974015e+01,2.915852e+01,2.758765e+01,2.710729e+01
809,2000-02-10 08:43:10.425000,129.292000,2.880410e+01,2.992900e+01,2.978576e+01,2.925022e+01,2.753444e+01,2.710497e+01
810,2000-02-10 08:43:10.585000,129.452000,2.879095e+01,2.990948e+01,2.971408e+01,2.921093e+01,2.754110e+01,2.710077e+01
811,2000-02-10 08:43:10.745000,129.612000,2.883696e+01,2.991599e+01,2.972711e+01,2.925022e+01,2.752779e+01,2.710416e+01
812,2000-02-10 08:43:10.905000,129.772000,2.887639e+01,2.988996e+01,2.970756e+01,2.921748e+01,2.751449e+01,2.711193e+01
813,2000-02-10 08:43:11.065000,129.932000,2.885668e+01,2.992250e+01,2.975319e+01,2.922402e+01,2.751449e+01,2.713240e+01
814,2000-02-10 08:43:11.225000,130.092000,2.884353e+01,2.990948e+01,2.984439e+01,2.925022e+01,2.753444e+01,2.713417e+01
815,2000-02-10 08:43:11.385000,130.252000,2.883039e+01,2.996153e+01,2.975970e+01,2.919783e+01,2.752779e+01,2.713329e+01
816,2000-02-10 08:43:11.545000,130.412000,2.886325e+01,2.994202e+01,2.976622e+01,2.921748e+01,2.751449e+01,2.714609e+01
817,2000-02-10 08:43:11.706000,130.573000,2.883696e+01,2.995503e+01,2.983136e+01,2.922402e+01,2.762753e+01,2.714128e+01
818,2000-02-10 08:43:11.865000,130.732000,2.890923e+01,2.994852e+01,2.976622e+01,2.923057e+01,2.756770e+01,2.714078e+01
819,2000-02-10 08:43:12.025000,130.892000,2.881724e+01,2.997454e+01,2.979879e+01,2.922402e+01,2.760094e+01,2.713984e+01
820,2000-02-10 08:43:12.185000,131.052000,2.890266e+01,3.003306e+01,2.976622e+01,2.923057e+01,2.761424e+01,2.714316e+01
821,2000-02-10 08:43:12.345000,131.212000,2.896832e+01,2.993551e+01,2.972711e+01,2.931567e+01,2.762753e+01,2.714905e+01
822,2000-02-10 08:43:12.506000,131.373000,2.886325e+01,3.000055e+01,2.974667e+01,2.923712e+01,2.762753e+01,2.714414e+01
823,2000-02-10 08:43:12.666000,131.533000,2.885011e+01,2.991599e+01,2.979228e+01,2.933530e+01,2.758100e+01,2.714454e+01
824,2000-02-10 08:43:12.826000,131.693000,2.883696e+01,2.997454e+01,2.976622e+01,2.934184e+01,2.754110e+01,2.714447e+01
825,2000-02-10 08:43:12.986000,131.853000,2.881724e+01,2.995503e+01,2.979879e+01,2.929604e+01,2.762753e+01,2.714688e+01
826,2000-02-10 08:43:13.146000,132.013000,2.892893e+01,2.993551e+01,2.980531e+01,2.923057e+01,2.754775e+01,2.714808e+01
827,2000-02-10 08:43:13.306000,132.173000,2.894206e+01,3.001356e+01,2.990298e+01,2.925676e+01,2.758765e+01,2.714499e+01
828,2000-02-10 08:43:13.466000,132.333000,2.886982e+01,2.995503e+01,2.972711e+01,2.925676e+01,2.760759e+01,2.715089e+01
829,2000-02-10 08:43:13.626000,132.493000,2.889610e+01,2.994202e+01,2.979228e+01,2.925676e+01,2.764082e+01,2.715360e+01
830,2000-02-10 08:43:13.786000,132.653000,2.889610e+01,2.994852e+01,2.977925e+01,2.925676e+01,2.764082e+01,2.715392e+01
831,2000-02-10 08:43:13.946000,132.813000,2.889610e+01,2.994202e+01,2.990298e+01,2.925022e+01,2.756770e+01,2.715824e+01
832,2000-02-10 08:43:14.106000,132.973000,2.890923e+01,3.000055e+01,2.981834e+01,2.927640e+01,2.758765e+01,2.716457e+01
833,2000-02-10 08:43:14.266000,133.133000,2.889610e+01,2.997454e+01,2.981834e+01,2.927640e+01,2.756770e+01,2.716638e+01
834,2000-02-10 08:43:14.426000,133.293000,2.889610e+01,3.000055e+01,2.985741e+01,2.925676e+01,2.761424e+01,2.717368e+01
835,2000-02-10 08:43:14.586000,133.453000,2.888296e+01,2.999405e+01,2.985741e+01,2.927640e+01,2.762088e+01,2.717708e+01
836,2000-02-10 08:43:14.746000,133.613000,2.890923e+01,2.998104e+01,2.980531e+01,2.926986e+01,2.762753e+01,2.717075e+01
837,2000-02-10 08:43:14.906000,133.773000,2.893550e+01,2.997454e+01,2.980531e+01,2.933530e+01,2.765411e+01,2.716864e+01
838,2000-02-10 08:43:15.066000,133.933000,2.890266e+01,2.998104e+01,2.983136e+01,2.924367e+01,2.768069e+01,2.716372e+01
839,2000-02-10 08:43:15.226000,134.093000,2.895519e+01,3.006556e+01,2.983787e+01,2.924367e+01,2.756770e+01,2.716693e+01
840,2000-02-10 08:43:15.386000,134.253000,2.888953e+01,3.000706e+01,2.983136e+01,2.923057e+01,2.768069e+01,2.716034e+01
841,2000-02-10 08:43:15.546000,134.413000,2.886982e+01,2.992250e+01,2.978576e+01,2.923712e+01,2.757435e+01,2.713841e+01
842,2000-02-10 08:43:15.706000,134.573000,2.890923e+01,2.999405e+01,2.975319e+01,2.923057e+01,2.770725e+01,2.713338e+01
843,2000-02-10 08:43:15.866000,134.733000,2.890923e+01,2.994202e+01,2.979228e+01,2.934184e+01,2.761424e+01,2.712886e+01
844,2000-02-10 08:43:16.026000,134.893000,2.885668e+01,2.998104e+01,2.979228e+01,2.921093e+01,2.756105e+01,2.712552e+01
845,2000-02-10 08:43:16.186000,135.053000,2.890266e+01,3.001356e+01,2.974015e+01,2.923712e+01,2.754110e+01,2.712943e+01
846,2000-02-10 08:43:16.346000,135.213000,2.890923e+01,2.994852e+01,2.977273e+01,2.923712e+01,2.753444e+01,2.713418e+01
847,2000-02-10 08:43:16.506000,135.373000,2.885668e+01,2.998755e+01,2.976622e+01,2.919783e+01,2.762753e+01,2.713854e+01
848,2000-02-10 08:43:16.666000,135.533000,2.888953e+01,2.998104e+01,2.981182e+01,2.920438e+01,2.760759e+01,2.713908e+01
849,2000-02-10 08:43:16.826000,135.693000,2.891580e+01,2.996804e+01,2.985741e+01,2.921093e+01,2.761424e+01,2.714404e+01
850,2000-02-10 08:43:16.986000,135.853000,2.891580e+01,3.006556e+01,2.975319e+01,2.921093e+01,2.756105e+01,2.713374e+01
851,2000-02-10 08:43:17.146000,136.013000,2.886982e+01,2.998755e+01,2.977925e+01,2.919128e+01,2.754110e+01,2.714003e+01
852,2000-02-10 08:43:17.306000,136.173000,2.886325e+01,2.995503e+01,2.981182e+01,2.919783e+01,2.760759e+01,2.714411e+01
853,2000-02-10 08:43:17.466000,136.333000,2.885011e+01,3.003306e+01,2.979879e+01,2.925022e+01,2.756770e+01,2.714273e+01
854,2000-02-10 08:43:17.626000,136.493000,2.896832e+01,2.993551e+01,2.974015e+01,2.925676e+01,2.754775e+01,2.713527e+01
855,2000-02-10 08:43:17.786000,136.653000,2.884353e+01,2.999405e+01,2.974667e+01,2.930258e+01,2.758100e+01,2.713554e+01
856,2000-02-10 08:43:17.946000,136.813000,2.885011e+01,2.998104e+01,2.975970e+01,2.923057e+01,2.756105e+01,2.710743e+01
857,2000-02-10 08:43:18.106000,136.973000,2.881724e+01,2.996804e+01,2.977273e+01,2.925676e+01,2.751449e+01,2.709909e+01
858,2000-02-10 08:43:18.266000,137.133000,2.885011e+01,2.990298e+01,2.970104e+01,2.926331e+01,2.755440e+01,2.709783e+01
859,2000-02-10 08:43:18.426000,137.293000,2.887639e+01,2.995503e+01,2.973363e+01,2.917162e+01,2.748121e+01,2.709720e+01
860,2000-02-10 08:43:18.586000,137.453000,2.889610e+01,2.994202e+01,2.970756e+01,2.920438e+01,2.749452e+01,2.709570e+01
861,2000-02-10 08:43:18.746000,137.613000,2.883696e+01,2.992250e+01,2.979228e+01,2.917817e+01,2.756770e+01,2.710539e+01
862,2000-02-10 08:43:18.906000,137.773000,2.885011e+01,2.990948e+01,2.978576e+01,2.919128e+01,2.758765e+01,2.710162e+01
863,2000-02-10 08:43:19.066000,137.933000,2.886325e+01,3.002006e+01,2.968147e+01,2.919128e+01,2.754775e+01,2.709980e+01
864,2000-02-10 08:43:19.226000,138.093000,2.890266e+01,2.992900e+01,2.975319e+01,2.917162e+01,2.758100e+01,2.711070e+01
865,2000-02-10 08:43:19.386000,138.253000,2.889610e+01,2.997454e+01,2.975970e+01,2.920438e+01,2.758765e+01,2.711121e+01
866,2000-02-10 08:43:19.546000,138.413000,2.892893e+01,2.994202e+01,2.975970e+01,2.921748e+01,2.755440e+01,2.711462e+01
867,2000-02-10 08:43:19.706000,138.573000,2.886982e+01,3.010454e+01,2.970756e+01,2.926331e+01,2.758765e+01,2.711081e+01
868,2000-02-10 08:43:19.866000,138.733000,2.889610e+01,2.996804e+01,2.973363e+01,2.920438e+01,2.754110e+01,2.711497e+01
869,2000-02-10 08:43:20.026000,138.893000,2.886325e+01,2.997454e+01,2.970756e+01,2.914541e+01,2.750783e+01,2.709634e+01
870,2000-02-10 08:43:20.186000,139.053000,2.883039e+01,2.994202e+01,2.974667e+01,2.919128e+01,2.771390e+01,2.710180e+01
871,2000-02-10 08:43:20.346000,139.213000,2.883039e+01,2.992250e+01,2.969452e+01,2.917162e+01,2.753444e+01,2.710106e+01
872,2000-02-10 08:43:20.506000,139.373000,2.885668e+01,2.991599e+01,2.984439e+01,2.919783e+01,2.753444e+01,2.710583e+01
873,2000-02-10 08:43:20.666000,139.533000,2.886325e+01,2.993551e+01,2.978576e+01,2.918472e+01,2.752114e+01,2.710618e+01
874,2000-02-10 08:43:20.826000,139.693000,2.886325e+01,2.996153e+01,2.975319e+01,2.921748e+01,2.752114e+01,2.710123e+01
875,2000-02-10 08:43:20.986000,139.853000,2.884353e+01,2.992250e+01,2.975319e+01,2.920438e+01,2.753444e+01,2.710107e+01
876,2000-02-10 08:43:21.146000,140.013000,2.883696e+01,2.995503e+01,2.972711e+01,2.919783e+01,2.754110e+01,2.711222e+01
877,2000-02-10 08:43:21.306000,140.173000,2.883039e+01,2.990948e+01,2.975970e+01,2.918472e+01,2.757435e+01,2.711824e+01
878,2000-02-10 08:43:21.466000,140.333000,2.885011e+01,2.998755e+01,2.974667e+01,2.917162e+01,2.754775e+01,2.711717e+01
879,2000-02-10 08:43:21.626000,140.493000,2.888953e+01,2.995503e+01,2.972711e+01,2.916507e+01,2.757435e+01,2.711836e+01
880,2000-02-10 08:43:21.786000,140.653000,2.894206e+01,2.996153e+01,2.972059e+01,2.925022e+01,2.756770e+01,2.712529e+01
881,2000-02-10 08:43:21.947000,140.814000,2.885668e+01,2.990948e+01,2.968800e+01,2.924367e+01,2.756105e+01,2.712004e+01
882,2000-02-10 08:43:22.105000,140.972000,2.885668e+01,2.993551e+01,2.976622e+01,2.924367e+01,2.759429e+01,2.711881e+01
883,2000-02-10 08:43:22.266000,141.133000,2.886325e+01,2.992900e+01,2.974015e+01,2.920438e+01,2.762088e+01,2.713619e+01
884,2000-02-10 08:43:22.426000,141.293000,2.886325e+01,2.992900e+01,2.975319e+01,2.921748e+01,2.754110e+01,2.713615e+01
885,2000-02-10 08:43:22.586000,141.453000,2.890266e+01,2.994202e+01,2.972711e+01,2.917817e+01,2.754775e+01,2.713628e+01
886,2000-02-10 08:43:22.746000,141.613000,2.885011e+01,2.995503e+01,2.971408e+01,2.925676e+01,2.755440e+01,2.713817e+01
887,2000-02-10 08:43:22.906000,141.773000,2.889610e+01,3.005256e+01,2.975970e+01,2.922402e+01,2.757435e+01,2.713647e+01
888,2000-02-10 08:43:23.066000,141.933000,2.892893e+01,2.992900e+01,2.985090e+01,2.918472e+01,2.763418e+01,2.714060e+01
889,2000-02-10 08:43:23.226000,142.093000,2.887639e+01,2.990948e+01,2.972059e+01,2.924367e+01,2.757435e+01,2.713911e+01
890,2000-02-10 08:43:23.386000,142.253000,2.889610e+01,2.990298e+01,2.975970e+01,2.921093e+01,2.754775e+01,2.713539e+01
891,2000-02-10 08:43:23.546000,142.413000,2.887639e+01,2.990948e+01,2.975970e+01,2.922402e+01,2.758100e+01,2.714460e+01
892,2000-02-10 08:43:23.706000,142.573000,2.886982e+01,2.995503e+01,2.982485e+01,2.935492e+01,2.773382e+01,2.714858e+01
893,2000-02-10 08:43:23.866000,142.733000,2.883039e+01,2.995503e+01,2.977925e+01,2.926986e+01,2.762753e+01,2.714621e+01
894,2000-02-10 08:43:24.026000,142.893000,2.885668e+01,2.992900e+01,2.977273e+01,2.926986e+01,2.761424e+01,2.714464e+01
895,2000-02-10 08:43:24.186000,143.053000,2.891580e+01,2.999405e+01,2.979228e+01,2.930912e+01,2.758100e+01,2.714441e+01
