frame,abstime,reltime,april11_microphoneBoardA_0_3.seq:Rectangle 1 [C]:max,april11_microphoneBoardA_0_3.seq:Polygon 1 [C]:max,april11_microphoneBoardA_0_3.seq:Rectangle 2 [C]:max,april11_microphoneBoardA_0_3.seq:Rectangle 3 [C]:max,april11_microphoneBoardA_0_3.seq:Rectangle 4 [C]:max,april11_microphoneBoardA_0_3.seq:Rectangle 5 [C]:mean
526,2000-02-10 22:16:06.114000,84.009000,2.675333e+01,2.746790e+01,2.788642e+01,2.716796e+01,2.558097e+01,2.522287e+01
527,2000-02-10 22:16:06.274000,84.169000,2.673322e+01,2.745459e+01,2.788642e+01,2.723469e+01,2.558774e+01,2.521348e+01
528,2000-02-10 22:16:06.434000,84.329000,2.678013e+01,2.740132e+01,2.787979e+01,2.718131e+01,2.556064e+01,2.520527e+01
529,2000-02-10 22:16:06.594000,84.489000,2.679352e+01,2.746790e+01,2.785989e+01,2.721468e+01,2.554031e+01,2.520599e+01
530,2000-02-10 22:16:06.754000,84.649000,2.673993e+01,2.740132e+01,2.786653e+01,2.714126e+01,2.552675e+01,2.520288e+01
531,2000-02-10 22:16:06.914000,84.809000,2.677343e+01,2.740798e+01,2.785989e+01,2.715461e+01,2.558774e+01,2.520323e+01
532,2000-02-10 22:16:07.074000,84.969000,2.673322e+01,2.750783e+01,2.785326e+01,2.719466e+01,2.549285e+01,2.520607e+01
533,2000-02-10 22:16:07.234000,85.129000,2.678683e+01,2.750118e+01,2.784000e+01,2.720800e+01,2.556741e+01,2.520873e+01
534,2000-02-10 22:16:07.394000,85.289000,2.681362e+01,2.741464e+01,2.785326e+01,2.712791e+01,2.555386e+01,2.520146e+01
535,2000-02-10 22:16:07.554000,85.449000,2.677343e+01,2.744128e+01,2.785989e+01,2.713458e+01,2.554708e+01,2.520154e+01
536,2000-02-10 22:16:07.714000,85.609000,2.674663e+01,2.740798e+01,2.790631e+01,2.721468e+01,2.554708e+01,2.520473e+01
537,2000-02-10 22:16:07.874000,85.769000,2.671312e+01,2.744128e+01,2.790631e+01,2.720133e+01,2.551319e+01,2.519911e+01
538,2000-02-10 22:16:08.035000,85.930000,2.671982e+01,2.752779e+01,2.789305e+01,2.716129e+01,2.552675e+01,2.519906e+01
539,2000-02-10 22:16:08.195000,86.090000,2.671312e+01,2.752779e+01,2.791956e+01,2.720800e+01,2.547929e+01,2.519653e+01
540,2000-02-10 22:16:08.355000,86.250000,2.674663e+01,2.750118e+01,2.785326e+01,2.720133e+01,2.556741e+01,2.519728e+01
541,2000-02-10 22:16:08.515000,86.410000,2.678683e+01,2.745459e+01,2.781346e+01,2.714126e+01,2.554708e+01,2.519373e+01
542,2000-02-10 22:16:08.675000,86.570000,2.669971e+01,2.738800e+01,2.788642e+01,2.709451e+01,2.558097e+01,2.519094e+01
543,2000-02-10 22:16:08.835000,86.730000,2.688726e+01,2.750783e+01,2.789305e+01,2.715461e+01,2.552675e+01,2.519830e+01
544,2000-02-10 22:16:08.995000,86.890000,2.676673e+01,2.763418e+01,2.787316e+01,2.714794e+01,2.553353e+01,2.519418e+01
545,2000-02-10 22:16:09.155000,87.050000,2.673993e+01,2.738800e+01,2.785989e+01,2.726804e+01,2.554031e+01,2.519477e+01
546,2000-02-10 22:16:09.315000,87.210000,2.673993e+01,2.742130e+01,2.787979e+01,2.720133e+01,2.557419e+01,2.519428e+01
547,2000-02-10 22:16:09.475000,87.370000,2.672652e+01,2.746790e+01,2.795932e+01,2.715461e+01,2.550641e+01,2.519361e+01
548,2000-02-10 22:16:09.635000,87.530000,2.677343e+01,2.758765e+01,2.786653e+01,2.716129e+01,2.557419e+01,2.521573e+01
549,2000-02-10 22:16:09.795000,87.690000,2.680022e+01,2.761424e+01,2.789305e+01,2.718131e+01,2.555386e+01,2.522895e+01
550,2000-02-10 22:16:09.955000,87.850000,2.693409e+01,2.742796e+01,2.789968e+01,2.721468e+01,2.558774e+01,2.522983e+01
551,2000-02-10 22:16:10.115000,88.010000,2.684710e+01,2.744793e+01,2.788642e+01,2.720133e+01,2.556741e+01,2.522935e+01
552,2000-02-10 22:16:10.275000,88.170000,2.684710e+01,2.758765e+01,2.799907e+01,2.719466e+01,2.556741e+01,2.522720e+01
553,2000-02-10 22:16:10.435000,88.330000,2.682031e+01,2.752779e+01,2.791294e+01,2.719466e+01,2.558774e+01,2.522488e+01
554,2000-02-10 22:16:10.595000,88.490000,2.684710e+01,2.741464e+01,2.788642e+01,2.716796e+01,2.560806e+01,2.522652e+01
555,2000-02-10 22:16:10.755000,88.650000,2.677343e+01,2.751449e+01,2.789968e+01,2.720133e+01,2.556064e+01,2.521007e+01
556,2000-02-10 22:16:10.915000,88.810000,2.677343e+01,2.746790e+01,2.793282e+01,2.721468e+01,2.557419e+01,2.520635e+01
557,2000-02-10 22:16:11.075000,88.970000,2.676673e+01,2.752114e+01,2.785326e+01,2.722802e+01,2.560806e+01,2.521085e+01
558,2000-02-10 22:16:11.235000,89.130000,2.678013e+01,2.757435e+01,2.786653e+01,2.717464e+01,2.558097e+01,2.521108e+01
559,2000-02-10 22:16:11.395000,89.290000,2.679352e+01,2.749452e+01,2.785989e+01,2.718798e+01,2.558097e+01,2.521357e+01
560,2000-02-10 22:16:11.555000,89.450000,2.682031e+01,2.746790e+01,2.789968e+01,2.729471e+01,2.558774e+01,2.521964e+01
561,2000-02-10 22:16:11.715000,89.610000,2.673993e+01,2.760094e+01,2.787316e+01,2.720133e+01,2.558097e+01,2.522248e+01
562,2000-02-10 22:16:11.875000,89.770000,2.680692e+01,2.740132e+01,2.789305e+01,2.738134e+01,2.555386e+01,2.521570e+01
563,2000-02-10 22:16:12.035000,89.930000,2.678013e+01,2.753444e+01,2.804542e+01,2.720800e+01,2.556741e+01,2.520797e+01
564,2000-02-10 22:16:12.195000,90.090000,2.680692e+01,2.753444e+01,2.791294e+01,2.718798e+01,2.560806e+01,2.521535e+01
565,2000-02-10 22:16:12.355000,90.250000,2.680692e+01,2.762088e+01,2.791956e+01,2.734136e+01,2.551997e+01,2.521733e+01
566,2000-02-10 22:16:12.515000,90.410000,2.677343e+01,2.760759e+01,2.792619e+01,2.724803e+01,2.558774e+01,2.521600e+01
567,2000-02-10 22:16:12.675000,90.570000,2.678013e+01,2.756770e+01,2.791956e+01,2.723469e+01,2.558097e+01,2.521436e+01
568,2000-02-10 22:16:12.835000,90.730000,2.680692e+01,2.746125e+01,2.789305e+01,2.730137e+01,2.568931e+01,2.521386e+01
569,2000-02-10 22:16:12.995000,90.890000,2.680022e+01,2.746125e+01,2.791956e+01,2.734136e+01,2.554031e+01,2.522055e+01
570,2000-02-10 22:16:13.155000,91.050000,2.678683e+01,2.756770e+01,2.787979e+01,2.738800e+01,2.566900e+01,2.521723e+01
571,2000-02-10 22:16:13.315000,91.210000,2.678683e+01,2.746125e+01,2.785989e+01,2.722135e+01,2.556741e+01,2.521777e+01
572,2000-02-10 22:16:13.475000,91.370000,2.678683e+01,2.756105e+01,2.789968e+01,2.730804e+01,2.563515e+01,2.521486e+01
573,2000-02-10 22:16:13.635000,91.530000,2.678683e+01,2.752114e+01,2.785326e+01,2.718798e+01,2.558774e+01,2.521252e+01
574,2000-02-10 22:16:13.795000,91.690000,2.680022e+01,2.753444e+01,2.785989e+01,2.719466e+01,2.556064e+01,2.521260e+01
575,2000-02-10 22:16:13.955000,91.850000,2.676673e+01,2.752779e+01,2.791956e+01,2.716796e+01,2.557419e+01,2.521799e+01
576,2000-02-10 22:16:14.115000,92.010000,2.676673e+01,2.755440e+01,2.805866e+01,2.716796e+01,2.554708e+01,2.521756e+01
577,2000-02-10 22:16:14.275000,92.170000,2.680692e+01,2.762753e+01,2.795932e+01,2.736802e+01,2.556741e+01,2.521663e+01
578,2000-02-10 22:16:14.435000,92.330000,2.676673e+01,2.744793e+01,2.788642e+01,2.726137e+01,2.562161e+01,2.521963e+01
579,2000-02-10 22:16:14.595000,92.490000,2.676003e+01,2.748787e+01,2.805866e+01,2.736135e+01,2.558774e+01,2.521924e+01
580,2000-02-10 22:16:14.755000,92.650000,2.678013e+01,2.747456e+01,2.800569e+01,2.724803e+01,2.556064e+01,2.521895e+01
581,2000-02-10 22:16:14.915000,92.810000,2.685379e+01,2.757435e+01,2.792619e+01,2.718131e+01,2.557419e+01,2.521515e+01
582,2000-02-10 22:16:15.075000,92.970000,2.678683e+01,2.749452e+01,2.793282e+01,2.722135e+01,2.557419e+01,2.521286e+01
583,2000-02-10 22:16:15.235000,93.130000,2.678683e+01,2.748121e+01,2.790631e+01,2.733470e+01,2.558774e+01,2.521560e+01
584,2000-02-10 22:16:15.395000,93.290000,2.689395e+01,2.757435e+01,2.791294e+01,2.724803e+01,2.556741e+01,2.520941e+01
585,2000-02-10 22:16:15.555000,93.450000,2.682031e+01,2.751449e+01,2.794607e+01,2.720133e+01,2.551997e+01,2.520637e+01
586,2000-02-10 22:16:15.715000,93.610000,2.676003e+01,2.744793e+01,2.796595e+01,2.715461e+01,2.550641e+01,2.520812e+01
587,2000-02-10 22:16:15.875000,93.770000,2.677343e+01,2.746125e+01,2.795932e+01,2.722135e+01,2.551997e+01,2.521340e+01
588,2000-02-10 22:16:16.035000,93.930000,2.678683e+01,2.752114e+01,2.789968e+01,2.736135e+01,2.558097e+01,2.521002e+01
589,2000-02-10 22:16:16.195000,94.090000,2.671312e+01,2.742796e+01,2.797257e+01,2.724136e+01,2.554708e+01,2.521233e+01
590,2000-02-10 22:16:16.355000,94.250000,2.674663e+01,2.750118e+01,2.792619e+01,2.718798e+01,2.556064e+01,2.520995e+01
591,2000-02-10 22:16:16.515000,94.410000,2.678013e+01,2.739466e+01,2.789968e+01,2.721468e+01,2.562161e+01,2.523021e+01
592,2000-02-10 22:16:16.675000,94.570000,2.678683e+01,2.754110e+01,2.799907e+01,2.724803e+01,2.560129e+01,2.525122e+01
593,2000-02-10 22:16:16.835000,94.730000,2.676003e+01,2.755440e+01,2.807190e+01,2.728137e+01,2.560806e+01,2.525393e+01
594,2000-02-10 22:16:16.995000,94.890000,2.679352e+01,2.748121e+01,2.803218e+01,2.724136e+01,2.564869e+01,2.525050e+01
595,2000-02-10 22:16:17.155000,95.050000,2.680692e+01,2.745459e+01,2.799907e+01,2.722802e+01,2.563515e+01,2.524287e+01
596,2000-02-10 22:16:17.315000,95.210000,2.682701e+01,2.749452e+01,2.793282e+01,2.731470e+01,2.559451e+01,2.524480e+01
597,2000-02-10 22:16:17.476000,95.371000,2.676003e+01,2.742130e+01,2.789968e+01,2.728804e+01,2.558774e+01,2.524431e+01
598,2000-02-10 22:16:17.636000,95.531000,2.678683e+01,2.756770e+01,2.801232e+01,2.732137e+01,2.568931e+01,2.524397e+01
599,2000-02-10 22:16:17.796000,95.691000,2.682031e+01,2.745459e+01,2.790631e+01,2.720800e+01,2.564192e+01,2.525331e+01
600,2000-02-10 22:16:17.956000,95.851000,2.680692e+01,2.744793e+01,2.791294e+01,2.730137e+01,2.564869e+01,2.525250e+01
601,2000-02-10 22:16:18.116000,96.011000,2.681362e+01,2.740798e+01,2.791294e+01,2.724136e+01,2.564192e+01,2.525113e+01
602,2000-02-10 22:16:18.276000,96.171000,2.679352e+01,2.746790e+01,2.792619e+01,2.727470e+01,2.562161e+01,2.524683e+01
603,2000-02-10 22:16:18.436000,96.331000,2.678013e+01,2.756770e+01,2.795932e+01,2.726804e+01,2.560806e+01,2.525236e+01
604,2000-02-10 22:16:18.596000,96.491000,2.682031e+01,2.742130e+01,2.801232e+01,2.726137e+01,2.558774e+01,2.524874e+01
605,2000-02-10 22:16:18.756000,96.651000,2.682701e+01,2.747456e+01,2.793945e+01,2.726137e+01,2.562161e+01,2.526212e+01
606,2000-02-10 22:16:18.916000,96.811000,2.690733e+01,2.751449e+01,2.797257e+01,2.728137e+01,2.565546e+01,2.527627e+01
607,2000-02-10 22:16:19.076000,96.971000,2.682701e+01,2.752779e+01,2.811161e+01,2.729471e+01,2.561483e+01,2.528237e+01
608,2000-02-10 22:16:19.236000,97.131000,2.686718e+01,2.759429e+01,2.807190e+01,2.730804e+01,2.561483e+01,2.528298e+01
609,2000-02-10 22:16:19.396000,97.291000,2.683371e+01,2.755440e+01,2.797257e+01,2.731470e+01,2.568931e+01,2.528369e+01
610,2000-02-10 22:16:19.556000,97.451000,2.680692e+01,2.744793e+01,2.796595e+01,2.724803e+01,2.563515e+01,2.527777e+01
611,2000-02-10 22:16:19.716000,97.611000,2.682701e+01,2.749452e+01,2.796595e+01,2.727470e+01,2.566900e+01,2.527372e+01
612,2000-02-10 22:16:19.876000,97.771000,2.686049e+01,2.752114e+01,2.795270e+01,2.726804e+01,2.560129e+01,2.528636e+01
613,2000-02-10 22:16:20.036000,97.931000,2.687387e+01,2.752779e+01,2.801894e+01,2.729471e+01,2.567577e+01,2.531013e+01
614,2000-02-10 22:16:20.196000,98.091000,2.686049e+01,2.750783e+01,2.802556e+01,2.728137e+01,2.566900e+01,2.531045e+01
615,2000-02-10 22:16:20.356000,98.251000,2.692740e+01,2.751449e+01,2.797920e+01,2.731470e+01,2.569608e+01,2.531386e+01
616,2000-02-10 22:16:20.516000,98.411000,2.688056e+01,2.756105e+01,2.796595e+01,2.726804e+01,2.577050e+01,2.531098e+01
617,2000-02-10 22:16:20.676000,98.571000,2.688726e+01,2.757435e+01,2.793945e+01,2.726137e+01,2.568931e+01,2.530781e+01
618,2000-02-10 22:16:20.836000,98.731000,2.689395e+01,2.760759e+01,2.809837e+01,2.728137e+01,2.566224e+01,2.531541e+01
619,2000-02-10 22:16:20.996000,98.891000,2.686049e+01,2.753444e+01,2.800569e+01,2.740132e+01,2.575697e+01,2.532230e+01
620,2000-02-10 22:16:21.156000,99.051000,2.690064e+01,2.752779e+01,2.798582e+01,2.734136e+01,2.569608e+01,2.532513e+01
621,2000-02-10 22:16:21.316000,99.211000,2.692071e+01,2.753444e+01,2.795932e+01,2.729471e+01,2.572315e+01,2.532843e+01
622,2000-02-10 22:16:21.476000,99.371000,2.695416e+01,2.760759e+01,2.798582e+01,2.731470e+01,2.565546e+01,2.533084e+01
623,2000-02-10 22:16:21.636000,99.531000,2.698759e+01,2.763418e+01,2.801894e+01,2.741464e+01,2.567577e+01,2.532897e+01
624,2000-02-10 22:16:21.796000,99.691000,2.692071e+01,2.756770e+01,2.803218e+01,2.740132e+01,2.564869e+01,2.533074e+01
625,2000-02-10 22:16:21.956000,99.851000,2.687387e+01,2.754775e+01,2.796595e+01,2.726804e+01,2.568931e+01,2.532795e+01
626,2000-02-10 22:16:22.116000,100.011000,2.690064e+01,2.750118e+01,2.799245e+01,2.737468e+01,2.573668e+01,2.532646e+01
627,2000-02-10 22:16:22.276000,100.171000,2.688726e+01,2.764747e+01,2.797920e+01,2.740132e+01,2.567577e+01,2.532149e+01
628,2000-02-10 22:16:22.436000,100.331000,2.687387e+01,2.766740e+01,2.808514e+01,2.732804e+01,2.570285e+01,2.532483e+01
629,2000-02-10 22:16:22.596000,100.491000,2.696085e+01,2.764082e+01,2.804542e+01,2.732804e+01,2.567577e+01,2.532334e+01
630,2000-02-10 22:16:22.756000,100.651000,2.689395e+01,2.756105e+01,2.798582e+01,2.738800e+01,2.571638e+01,2.532795e+01
631,2000-02-10 22:16:22.916000,100.811000,2.692740e+01,2.765411e+01,2.807190e+01,2.744793e+01,2.567577e+01,2.532171e+01
632,2000-02-10 22:16:23.076000,100.971000,2.692071e+01,2.761424e+01,2.807190e+01,2.734803e+01,2.568254e+01,2.532908e+01
633,2000-02-10 22:16:23.236000,101.131000,2.692071e+01,2.758765e+01,2.803880e+01,2.728137e+01,2.566224e+01,2.532785e+01
634,2000-02-10 22:16:23.396000,101.291000,2.696753e+01,2.761424e+01,2.798582e+01,2.733470e+01,2.573668e+01,2.532604e+01
635,2000-02-10 22:16:23.556000,101.451000,2.691402e+01,2.758765e+01,2.806528e+01,2.732137e+01,2.569608e+01,2.532388e+01
636,2000-02-10 22:16:23.716000,101.611000,2.694078e+01,2.759429e+01,2.811161e+01,2.729471e+01,2.576373e+01,2.532874e+01
637,2000-02-10 22:16:23.876000,101.771000,2.697422e+01,2.770725e+01,2.801232e+01,2.736802e+01,2.571638e+01,2.533031e+01
638,2000-02-10 22:16:24.036000,101.931000,2.699428e+01,2.758765e+01,2.801894e+01,2.737468e+01,2.570285e+01,2.533116e+01
639,2000-02-10 22:16:24.196000,102.091000,2.690733e+01,2.757435e+01,2.806528e+01,2.738800e+01,2.570961e+01,2.533521e+01
640,2000-02-10 22:16:24.356000,102.251000,2.696085e+01,2.768069e+01,2.809176e+01,2.734803e+01,2.578402e+01,2.535925e+01
641,2000-02-10 22:16:24.516000,102.411000,2.701433e+01,2.758765e+01,2.807190e+01,2.760094e+01,2.570285e+01,2.537958e+01
642,2000-02-10 22:16:24.676000,102.571000,2.697422e+01,2.772718e+01,2.806528e+01,2.743462e+01,2.581783e+01,2.537905e+01
643,2000-02-10 22:16:24.836000,102.731000,2.698091e+01,2.768733e+01,2.807190e+01,2.763418e+01,2.581783e+01,2.538110e+01
644,2000-02-10 22:16:24.996000,102.891000,2.700765e+01,2.772718e+01,2.805866e+01,2.749452e+01,2.572315e+01,2.538421e+01
645,2000-02-10 22:16:25.156000,103.051000,2.695416e+01,2.760094e+01,2.806528e+01,2.744128e+01,2.579755e+01,2.538147e+01
646,2000-02-10 22:16:25.316000,103.211000,2.707448e+01,2.766076e+01,2.804542e+01,2.737468e+01,2.584487e+01,2.538552e+01
647,2000-02-10 22:16:25.476000,103.371000,2.707448e+01,2.769397e+01,2.809837e+01,2.738800e+01,2.578402e+01,2.538817e+01
648,2000-02-10 22:16:25.636000,103.531000,2.696753e+01,2.761424e+01,2.807190e+01,2.750118e+01,2.577050e+01,2.538623e+01
649,2000-02-10 22:16:25.796000,103.691000,2.696753e+01,2.759429e+01,2.805866e+01,2.742130e+01,2.577726e+01,2.538640e+01
650,2000-02-10 22:16:25.956000,103.851000,2.696085e+01,2.758100e+01,2.807190e+01,2.735469e+01,2.575697e+01,2.538629e+01
651,2000-02-10 22:16:26.116000,104.011000,2.697422e+01,2.766076e+01,2.799907e+01,2.748787e+01,2.577726e+01,2.538555e+01
652,2000-02-10 22:16:26.276000,104.171000,2.692740e+01,2.757435e+01,2.801894e+01,2.746790e+01,2.570961e+01,2.537720e+01
653,2000-02-10 22:16:26.436000,104.331000,2.693409e+01,2.762753e+01,2.808514e+01,2.755440e+01,2.582459e+01,2.538264e+01
654,2000-02-10 22:16:26.596000,104.491000,2.693409e+01,2.762088e+01,2.805866e+01,2.746790e+01,2.572315e+01,2.536851e+01
655,2000-02-10 22:16:26.756000,104.651000,2.698091e+01,2.768069e+01,2.804542e+01,2.750783e+01,2.581107e+01,2.535614e+01
656,2000-02-10 22:16:26.917000,104.812000,2.698091e+01,2.769397e+01,2.805204e+01,2.750783e+01,2.578402e+01,2.536149e+01
657,2000-02-10 22:16:27.077000,104.972000,2.696085e+01,2.762753e+01,2.799907e+01,2.745459e+01,2.575697e+01,2.535569e+01
658,2000-02-10 22:16:27.237000,105.132000,2.691402e+01,2.760094e+01,2.803880e+01,2.751449e+01,2.570961e+01,2.535994e+01
659,2000-02-10 22:16:27.397000,105.292000,2.694078e+01,2.758100e+01,2.803218e+01,2.746125e+01,2.581783e+01,2.535672e+01
660,2000-02-10 22:16:27.557000,105.452000,2.694747e+01,2.758765e+01,2.804542e+01,2.742130e+01,2.579078e+01,2.536062e+01
661,2000-02-10 22:16:27.717000,105.612000,2.692071e+01,2.770725e+01,2.806528e+01,2.747456e+01,2.583135e+01,2.535823e+01
662,2000-02-10 22:16:27.877000,105.772000,2.697422e+01,2.753444e+01,2.804542e+01,2.752114e+01,2.573668e+01,2.535820e+01
663,2000-02-10 22:16:28.038000,105.933000,2.690733e+01,2.756105e+01,2.803218e+01,2.754110e+01,2.575021e+01,2.535916e+01
664,2000-02-10 22:16:28.197000,106.092000,2.694747e+01,2.752779e+01,2.802556e+01,2.740798e+01,2.571638e+01,2.535627e+01
665,2000-02-10 22:16:28.357000,106.252000,2.697422e+01,2.753444e+01,2.807852e+01,2.734136e+01,2.571638e+01,2.536027e+01
666,2000-02-10 22:16:28.517000,106.412000,2.704107e+01,2.755440e+01,2.807852e+01,2.739466e+01,2.570285e+01,2.535176e+01
667,2000-02-10 22:16:28.677000,106.572000,2.698091e+01,2.774709e+01,2.807190e+01,2.738800e+01,2.569608e+01,2.535425e+01
668,2000-02-10 22:16:28.837000,106.732000,2.693409e+01,2.754775e+01,2.809176e+01,2.730137e+01,2.567577e+01,2.532178e+01
669,2000-02-10 22:16:28.997000,106.892000,2.692740e+01,2.752779e+01,2.817775e+01,2.732804e+01,2.568931e+01,2.530941e+01
670,2000-02-10 22:16:29.157000,107.052000,2.700765e+01,2.750783e+01,2.822403e+01,2.734136e+01,2.567577e+01,2.531270e+01
671,2000-02-10 22:16:29.317000,107.212000,2.689395e+01,2.748121e+01,2.817775e+01,2.734136e+01,2.573668e+01,2.530682e+01
672,2000-02-10 22:16:29.477000,107.372000,2.686718e+01,2.754775e+01,2.811161e+01,2.732804e+01,2.566900e+01,2.530932e+01
673,2000-02-10 22:16:29.637000,107.532000,2.688056e+01,2.750118e+01,2.804542e+01,2.734136e+01,2.566900e+01,2.530620e+01
674,2000-02-10 22:16:29.797000,107.692000,2.692740e+01,2.748121e+01,2.800569e+01,2.738800e+01,2.569608e+01,2.531089e+01
675,2000-02-10 22:16:29.957000,107.852000,2.696753e+01,2.753444e+01,2.797920e+01,2.734803e+01,2.568254e+01,2.531348e+01
676,2000-02-10 22:16:30.117000,108.012000,2.688726e+01,2.750783e+01,2.815791e+01,2.739466e+01,2.570961e+01,2.531274e+01
677,2000-02-10 22:16:30.277000,108.172000,2.692740e+01,2.752114e+01,2.801232e+01,2.740798e+01,2.568931e+01,2.531915e+01
678,2000-02-10 22:16:30.437000,108.332000,2.696753e+01,2.751449e+01,2.805866e+01,2.736802e+01,2.584487e+01,2.532182e+01
679,2000-02-10 22:16:30.597000,108.492000,2.694078e+01,2.749452e+01,2.806528e+01,2.734136e+01,2.575021e+01,2.532956e+01
680,2000-02-10 22:16:30.757000,108.652000,2.694747e+01,2.753444e+01,2.813807e+01,2.733470e+01,2.577726e+01,2.532504e+01
681,2000-02-10 22:16:30.917000,108.812000,2.690733e+01,2.753444e+01,2.807852e+01,2.732137e+01,2.584487e+01,2.532786e+01
682,2000-02-10 22:16:31.077000,108.972000,2.692740e+01,2.752779e+01,2.806528e+01,2.737468e+01,2.576373e+01,2.532936e+01
683,2000-02-10 22:16:31.237000,109.132000,2.694747e+01,2.754775e+01,2.822403e+01,2.738800e+01,2.579755e+01,2.532714e+01
684,2000-02-10 22:16:31.397000,109.292000,2.693409e+01,2.762753e+01,2.803880e+01,2.738134e+01,2.577050e+01,2.533066e+01
685,2000-02-10 22:16:31.557000,109.452000,2.691402e+01,2.758765e+01,2.809176e+01,2.736135e+01,2.576373e+01,2.533476e+01
686,2000-02-10 22:16:31.717000,109.612000,2.694747e+01,2.758100e+01,2.801894e+01,2.746790e+01,2.577726e+01,2.533400e+01
687,2000-02-10 22:16:31.877000,109.772000,2.696753e+01,2.754110e+01,2.802556e+01,2.732137e+01,2.578402e+01,2.533415e+01
688,2000-02-10 22:16:32.037000,109.932000,2.698091e+01,2.754775e+01,2.815791e+01,2.742796e+01,2.580431e+01,2.532848e+01
689,2000-02-10 22:16:32.197000,110.092000,2.691402e+01,2.756770e+01,2.807190e+01,2.739466e+01,2.572991e+01,2.533037e+01
690,2000-02-10 22:16:32.357000,110.252000,2.694078e+01,2.754775e+01,2.807852e+01,2.734136e+01,2.576373e+01,2.532957e+01
691,2000-02-10 22:16:32.517000,110.412000,2.698091e+01,2.766740e+01,2.802556e+01,2.740132e+01,2.579078e+01,2.532797e+01
692,2000-02-10 22:16:32.677000,110.572000,2.692740e+01,2.758100e+01,2.801894e+01,2.737468e+01,2.583811e+01,2.533334e+01
693,2000-02-10 22:16:32.837000,110.732000,2.692071e+01,2.766740e+01,2.801894e+01,2.736135e+01,2.581107e+01,2.533025e+01
694,2000-02-10 22:16:32.997000,110.892000,2.688726e+01,2.756105e+01,2.801894e+01,2.732804e+01,2.570285e+01,2.532940e+01
695,2000-02-10 22:16:33.157000,111.052000,2.700765e+01,2.762753e+01,2.805866e+01,2.740132e+01,2.572991e+01,2.533129e+01
696,2000-02-10 22:16:33.317000,111.212000,2.690733e+01,2.753444e+01,2.801894e+01,2.738800e+01,2.581783e+01,2.532760e+01
697,2000-02-10 22:16:33.477000,111.372000,2.694747e+01,2.756770e+01,2.809176e+01,2.739466e+01,2.573668e+01,2.532544e+01
698,2000-02-10 22:16:33.637000,111.532000,2.700765e+01,2.758765e+01,2.819759e+01,2.733470e+01,2.572991e+01,2.532531e+01
699,2000-02-10 22:16:33.797000,111.692000,2.688056e+01,2.753444e+01,2.815130e+01,2.740132e+01,2.566900e+01,2.532924e+01
700,2000-02-10 22:16:33.957000,111.852000,2.688726e+01,2.752779e+01,2.806528e+01,2.749452e+01,2.566900e+01,2.532805e+01
701,2000-02-10 22:16:34.117000,112.012000,2.695416e+01,2.749452e+01,2.801894e+01,2.748121e+01,2.569608e+01,2.532462e+01
702,2000-02-10 22:16:34.277000,112.172000,2.690733e+01,2.752114e+01,2.801232e+01,2.730804e+01,2.570285e+01,2.531978e+01
703,2000-02-10 22:16:34.437000,112.332000,2.690064e+01,2.750783e+01,2.805866e+01,2.750118e+01,2.576373e+01,2.532044e+01
704,2000-02-10 22:16:34.597000,112.492000,2.691402e+01,2.751449e+01,2.800569e+01,2.731470e+01,2.577050e+01,2.531986e+01
705,2000-02-10 22:16:34.757000,112.652000,2.697422e+01,2.761424e+01,2.806528e+01,2.732137e+01,2.583135e+01,2.532487e+01
706,2000-02-10 22:16:34.917000,112.812000,2.695416e+01,2.751449e+01,2.819097e+01,2.735469e+01,2.568931e+01,2.532149e+01
707,2000-02-10 22:16:35.077000,112.972000,2.694747e+01,2.754775e+01,2.800569e+01,2.744128e+01,2.583811e+01,2.532173e+01
708,2000-02-10 22:16:35.237000,113.132000,2.688726e+01,2.754110e+01,2.805204e+01,2.734803e+01,2.567577e+01,2.532039e+01
709,2000-02-10 22:16:35.397000,113.292000,2.690064e+01,2.760094e+01,2.803880e+01,2.736135e+01,2.576373e+01,2.532163e+01
710,2000-02-10 22:16:35.557000,113.452000,2.697422e+01,2.765411e+01,2.801894e+01,2.742130e+01,2.577050e+01,2.532424e+01
711,2000-02-10 22:16:35.717000,113.612000,2.692071e+01,2.757435e+01,2.808514e+01,2.743462e+01,2.568254e+01,2.534107e+01
712,2000-02-10 22:16:35.877000,113.772000,2.692071e+01,2.762753e+01,2.805866e+01,2.736135e+01,2.575021e+01,2.534327e+01
713,2000-02-10 22:16:36.037000,113.932000,2.690733e+01,2.766740e+01,2.803218e+01,2.734136e+01,2.570285e+01,2.534170e+01
714,2000-02-10 22:16:36.197000,114.092000,2.692071e+01,2.758765e+01,2.806528e+01,2.732804e+01,2.577050e+01,2.534278e+01
715,2000-02-10 22:16:36.357000,114.252000,2.693409e+01,2.756105e+01,2.803880e+01,2.739466e+01,2.568931e+01,2.533876e+01
716,2000-02-10 22:16:36.518000,114.413000,2.693409e+01,2.755440e+01,2.802556e+01,2.741464e+01,2.572315e+01,2.533638e+01
717,2000-02-10 22:16:36.678000,114.573000,2.696753e+01,2.759429e+01,2.813145e+01,2.738800e+01,2.577050e+01,2.534182e+01
718,2000-02-10 22:16:36.838000,114.733000,2.694747e+01,2.764082e+01,2.804542e+01,2.743462e+01,2.579755e+01,2.534262e+01
719,2000-02-10 22:16:36.998000,114.893000,2.696085e+01,2.753444e+01,2.806528e+01,2.733470e+01,2.571638e+01,2.534416e+01
