frame,abstime,reltime,april3_baselineBoardA_4.seq:Rectangle 1 [C]:max,april3_baselineBoardA_4.seq:Polygon 1 [C]:max,april3_baselineBoardA_4.seq:Rectangle 2 [C]:max,april3_baselineBoardA_4.seq:Rectangle 3 [C]:max,april3_baselineBoardA_4.seq:Rectangle 4 [C]:max,april3_baselineBoardA_4.seq:Rectangle 5 [C]:mean
532,2000-02-03 06:30:31.377000,84.969000,2.790631e+01,2.921748e+01,2.877780e+01,2.832312e+01,2.651183e+01,2.622828e+01
533,2000-02-03 06:30:31.537000,85.129000,2.791956e+01,2.922402e+01,2.877122e+01,2.820420e+01,2.645809e+01,2.617959e+01
534,2000-02-03 06:30:31.697000,85.289000,2.785326e+01,2.926331e+01,2.873833e+01,2.820420e+01,2.641776e+01,2.617146e+01
535,2000-02-03 06:30:31.857000,85.449000,2.788642e+01,2.919128e+01,2.870544e+01,2.824385e+01,2.645137e+01,2.617786e+01
536,2000-02-03 06:30:32.017000,85.609000,2.787316e+01,2.923712e+01,2.870544e+01,2.817775e+01,2.649168e+01,2.617859e+01
537,2000-02-03 06:30:32.177000,85.769000,2.782673e+01,2.923712e+01,2.870544e+01,2.819759e+01,2.651855e+01,2.617636e+01
538,2000-02-03 06:30:32.337000,85.929000,2.794607e+01,2.915852e+01,2.873833e+01,2.821081e+01,2.647824e+01,2.617519e+01
539,2000-02-03 06:30:32.497000,86.089000,2.789305e+01,2.919783e+01,2.876464e+01,2.818436e+01,2.645809e+01,2.618258e+01
540,2000-02-03 06:30:32.657000,86.249000,2.797257e+01,2.928949e+01,2.871202e+01,2.826368e+01,2.647153e+01,2.618215e+01
541,2000-02-03 06:30:32.817000,86.409000,2.794607e+01,2.914541e+01,2.874491e+01,2.824385e+01,2.645809e+01,2.618900e+01
542,2000-02-03 06:30:32.977000,86.569000,2.789305e+01,2.918472e+01,2.875807e+01,2.822403e+01,2.651183e+01,2.619358e+01
543,2000-02-03 06:30:33.137000,86.729000,2.787316e+01,2.921093e+01,2.879095e+01,2.821081e+01,2.649840e+01,2.619220e+01
544,2000-02-03 06:30:33.297000,86.889000,2.789305e+01,2.926331e+01,2.875807e+01,2.825046e+01,2.649168e+01,2.619170e+01
545,2000-02-03 06:30:33.457000,87.049000,2.790631e+01,2.919128e+01,2.879752e+01,2.822403e+01,2.653197e+01,2.619443e+01
546,2000-02-03 06:30:33.617000,87.209000,2.792619e+01,2.923057e+01,2.874491e+01,2.824385e+01,2.647153e+01,2.619852e+01
547,2000-02-03 06:30:33.777000,87.369000,2.788642e+01,2.922402e+01,2.873833e+01,2.827689e+01,2.648496e+01,2.620012e+01
548,2000-02-03 06:30:33.937000,87.529000,2.793945e+01,2.923057e+01,2.879752e+01,2.838254e+01,2.661252e+01,2.620568e+01
549,2000-02-03 06:30:34.098000,87.690000,2.788642e+01,2.921093e+01,2.871860e+01,2.829010e+01,2.646481e+01,2.619973e+01
550,2000-02-03 06:30:34.258000,87.850000,2.788642e+01,2.922402e+01,2.871202e+01,2.825707e+01,2.652526e+01,2.620403e+01
551,2000-02-03 06:30:34.418000,88.010000,2.805204e+01,2.919783e+01,2.875149e+01,2.825046e+01,2.655212e+01,2.620828e+01
552,2000-02-03 06:30:34.578000,88.170000,2.793282e+01,2.924367e+01,2.872518e+01,2.823063e+01,2.651855e+01,2.620809e+01
553,2000-02-03 06:30:34.738000,88.330000,2.807852e+01,2.918472e+01,2.878437e+01,2.823724e+01,2.656554e+01,2.621483e+01
554,2000-02-03 06:30:34.898000,88.490000,2.798582e+01,2.925022e+01,2.876464e+01,2.821742e+01,2.653197e+01,2.620875e+01
555,2000-02-03 06:30:35.058000,88.650000,2.796595e+01,2.921093e+01,2.875149e+01,2.823724e+01,2.652526e+01,2.621840e+01
556,2000-02-03 06:30:35.218000,88.810000,2.791294e+01,2.921748e+01,2.877122e+01,2.825707e+01,2.651183e+01,2.622126e+01
557,2000-02-03 06:30:35.378000,88.970000,2.801894e+01,2.925022e+01,2.878437e+01,2.828349e+01,2.652526e+01,2.622104e+01
558,2000-02-03 06:30:35.538000,89.130000,2.801894e+01,2.921748e+01,2.877780e+01,2.826368e+01,2.653197e+01,2.621757e+01
559,2000-02-03 06:30:35.698000,89.290000,2.795270e+01,2.923712e+01,2.879752e+01,2.827689e+01,2.655883e+01,2.622480e+01
560,2000-02-03 06:30:35.858000,89.450000,2.804542e+01,2.928949e+01,2.900114e+01,2.836934e+01,2.665948e+01,2.631445e+01
561,2000-02-03 06:30:36.018000,89.610000,2.803880e+01,2.936146e+01,2.890266e+01,2.847489e+01,2.661923e+01,2.632602e+01
562,2000-02-03 06:30:36.178000,89.770000,2.807190e+01,2.946606e+01,2.889610e+01,2.840233e+01,2.663265e+01,2.632619e+01
563,2000-02-03 06:30:36.338000,89.930000,2.801894e+01,2.936146e+01,2.890266e+01,2.842213e+01,2.662594e+01,2.632856e+01
564,2000-02-03 06:30:36.498000,90.090000,2.822403e+01,2.928295e+01,2.888296e+01,2.841553e+01,2.667959e+01,2.633194e+01
565,2000-02-03 06:30:36.658000,90.250000,2.804542e+01,2.931567e+01,2.887639e+01,2.834293e+01,2.667959e+01,2.633051e+01
566,2000-02-03 06:30:36.818000,90.410000,2.812484e+01,2.942685e+01,2.886325e+01,2.840233e+01,2.664606e+01,2.633467e+01
567,2000-02-03 06:30:36.978000,90.570000,2.807852e+01,2.933530e+01,2.887639e+01,2.841553e+01,2.673322e+01,2.633626e+01
568,2000-02-03 06:30:37.138000,90.730000,2.811161e+01,2.936800e+01,2.890923e+01,2.849467e+01,2.662594e+01,2.633995e+01
569,2000-02-03 06:30:37.298000,90.890000,2.805866e+01,2.931567e+01,2.888953e+01,2.846170e+01,2.660581e+01,2.633822e+01
570,2000-02-03 06:30:37.458000,91.050000,2.806528e+01,2.935492e+01,2.897489e+01,2.841553e+01,2.665948e+01,2.634805e+01
571,2000-02-03 06:30:37.618000,91.210000,2.818436e+01,2.942685e+01,2.889610e+01,2.841553e+01,2.661923e+01,2.634866e+01
572,2000-02-03 06:30:37.778000,91.370000,2.817775e+01,2.940070e+01,2.891580e+01,2.840233e+01,2.672652e+01,2.635028e+01
573,2000-02-03 06:30:37.938000,91.530000,2.815791e+01,2.933530e+01,2.893550e+01,2.844851e+01,2.667959e+01,2.635142e+01
574,2000-02-03 06:30:38.098000,91.690000,2.806528e+01,2.951179e+01,2.894206e+01,2.838254e+01,2.665277e+01,2.635110e+01
575,2000-02-03 06:30:38.258000,91.850000,2.811822e+01,2.930912e+01,2.888953e+01,2.838254e+01,2.668630e+01,2.633925e+01
576,2000-02-03 06:30:38.418000,92.010000,2.809837e+01,2.948566e+01,2.892237e+01,2.838914e+01,2.668630e+01,2.637857e+01
577,2000-02-03 06:30:38.578000,92.170000,2.809176e+01,2.942685e+01,2.897489e+01,2.842213e+01,2.669971e+01,2.638740e+01
578,2000-02-03 06:30:38.738000,92.330000,2.809837e+01,2.940723e+01,2.898801e+01,2.843532e+01,2.669300e+01,2.639033e+01
579,2000-02-03 06:30:38.898000,92.490000,2.817775e+01,2.936800e+01,2.895519e+01,2.856058e+01,2.671982e+01,2.639150e+01
580,2000-02-03 06:30:39.058000,92.650000,2.809176e+01,2.937454e+01,2.902739e+01,2.844851e+01,2.671312e+01,2.639525e+01
581,2000-02-03 06:30:39.218000,92.810000,2.808514e+01,2.947913e+01,2.898145e+01,2.842872e+01,2.673322e+01,2.640448e+01
582,2000-02-03 06:30:39.378000,92.970000,2.828349e+01,2.945299e+01,2.900114e+01,2.842872e+01,2.671982e+01,2.639774e+01
583,2000-02-03 06:30:39.538000,93.130000,2.808514e+01,2.939416e+01,2.895519e+01,2.844192e+01,2.666618e+01,2.637830e+01
584,2000-02-03 06:30:39.698000,93.290000,2.814468e+01,2.937454e+01,2.893550e+01,2.838254e+01,2.667289e+01,2.637483e+01
585,2000-02-03 06:30:39.858000,93.450000,2.811161e+01,2.940070e+01,2.892893e+01,2.840233e+01,2.667959e+01,2.637370e+01
586,2000-02-03 06:30:40.018000,93.610000,2.813145e+01,2.938108e+01,2.899458e+01,2.838914e+01,2.666618e+01,2.637440e+01
587,2000-02-03 06:30:40.178000,93.770000,2.819097e+01,2.942031e+01,2.898801e+01,2.835613e+01,2.673322e+01,2.637256e+01
588,2000-02-03 06:30:40.338000,93.930000,2.809837e+01,2.946606e+01,2.894206e+01,2.843532e+01,2.677343e+01,2.637598e+01
589,2000-02-03 06:30:40.498000,94.090000,2.813145e+01,2.938108e+01,2.897489e+01,2.841553e+01,2.669300e+01,2.637812e+01
590,2000-02-03 06:30:40.658000,94.250000,2.815791e+01,2.944645e+01,2.898801e+01,2.842872e+01,2.667959e+01,2.638091e+01
591,2000-02-03 06:30:40.818000,94.410000,2.814468e+01,2.945299e+01,2.904707e+01,2.839573e+01,2.667289e+01,2.638044e+01
592,2000-02-03 06:30:40.978000,94.570000,2.811822e+01,2.938762e+01,2.898145e+01,2.845511e+01,2.673322e+01,2.638183e+01
593,2000-02-03 06:30:41.138000,94.730000,2.813807e+01,2.943992e+01,2.893550e+01,2.839573e+01,2.664606e+01,2.637843e+01
594,2000-02-03 06:30:41.298000,94.890000,2.815791e+01,2.940723e+01,2.892893e+01,2.842213e+01,2.665948e+01,2.638154e+01
595,2000-02-03 06:30:41.458000,95.050000,2.810499e+01,2.959666e+01,2.892237e+01,2.842213e+01,2.671312e+01,2.638222e+01
596,2000-02-03 06:30:41.618000,95.210000,2.809176e+01,2.941377e+01,2.904051e+01,2.837594e+01,2.668630e+01,2.638508e+01
597,2000-02-03 06:30:41.778000,95.370000,2.812484e+01,2.949872e+01,2.895519e+01,2.841553e+01,2.663935e+01,2.637853e+01
598,2000-02-03 06:30:41.938000,95.530000,2.811161e+01,2.940070e+01,2.894863e+01,2.836934e+01,2.673993e+01,2.637431e+01
599,2000-02-03 06:30:42.098000,95.690000,2.815791e+01,2.942031e+01,2.898801e+01,2.846170e+01,2.669300e+01,2.638372e+01
600,2000-02-03 06:30:42.258000,95.850000,2.820420e+01,2.943992e+01,2.900770e+01,2.842872e+01,2.670641e+01,2.639182e+01
601,2000-02-03 06:30:42.418000,96.010000,2.813807e+01,2.942685e+01,2.896832e+01,2.846170e+01,2.667959e+01,2.638640e+01
602,2000-02-03 06:30:42.578000,96.170000,2.813807e+01,2.938762e+01,2.902739e+01,2.845511e+01,2.665277e+01,2.638312e+01
603,2000-02-03 06:30:42.738000,96.330000,2.811161e+01,2.949872e+01,2.896176e+01,2.844192e+01,2.669300e+01,2.638618e+01
604,2000-02-03 06:30:42.898000,96.490000,2.805866e+01,2.941377e+01,2.896176e+01,2.846170e+01,2.669971e+01,2.638591e+01
605,2000-02-03 06:30:43.058000,96.650000,2.809176e+01,2.941377e+01,2.894863e+01,2.842213e+01,2.665948e+01,2.638904e+01
606,2000-02-03 06:30:43.218000,96.810000,2.818436e+01,2.943338e+01,2.900114e+01,2.842872e+01,2.677343e+01,2.639157e+01
607,2000-02-03 06:30:43.378000,96.970000,2.809837e+01,2.940070e+01,2.898145e+01,2.844192e+01,2.673322e+01,2.639132e+01
608,2000-02-03 06:30:43.538000,97.130000,2.804542e+01,2.947259e+01,2.902739e+01,2.842213e+01,2.664606e+01,2.638873e+01
609,2000-02-03 06:30:43.699000,97.291000,2.806528e+01,2.938108e+01,2.896832e+01,2.842213e+01,2.668630e+01,2.639157e+01
610,2000-02-03 06:30:43.859000,97.451000,2.811822e+01,2.941377e+01,2.905363e+01,2.845511e+01,2.669300e+01,2.640071e+01
611,2000-02-03 06:30:44.019000,97.611000,2.809176e+01,2.950526e+01,2.894863e+01,2.849467e+01,2.673993e+01,2.640798e+01
612,2000-02-03 06:30:44.179000,97.771000,2.810499e+01,2.940723e+01,2.902082e+01,2.850127e+01,2.676003e+01,2.641057e+01
613,2000-02-03 06:30:44.339000,97.931000,2.821742e+01,2.941377e+01,2.900114e+01,2.850127e+01,2.669971e+01,2.641294e+01
614,2000-02-03 06:30:44.499000,98.091000,2.809837e+01,2.938762e+01,2.896832e+01,2.848808e+01,2.669971e+01,2.641147e+01
615,2000-02-03 06:30:44.659000,98.251000,2.808514e+01,2.941377e+01,2.894206e+01,2.845511e+01,2.671312e+01,2.640958e+01
616,2000-02-03 06:30:44.819000,98.411000,2.807190e+01,2.941377e+01,2.901426e+01,2.852763e+01,2.669300e+01,2.641061e+01
617,2000-02-03 06:30:44.979000,98.571000,2.810499e+01,2.951179e+01,2.901426e+01,2.851445e+01,2.673322e+01,2.642463e+01
618,2000-02-03 06:30:45.139000,98.731000,2.810499e+01,2.949872e+01,2.902082e+01,2.844192e+01,2.671982e+01,2.641956e+01
619,2000-02-03 06:30:45.299000,98.891000,2.813807e+01,2.945952e+01,2.907330e+01,2.848149e+01,2.673322e+01,2.641992e+01
620,2000-02-03 06:30:45.459000,99.051000,2.817114e+01,2.948566e+01,2.902082e+01,2.852104e+01,2.676003e+01,2.641559e+01
621,2000-02-03 06:30:45.619000,99.211000,2.810499e+01,2.951179e+01,2.897489e+01,2.848149e+01,2.671312e+01,2.641657e+01
622,2000-02-03 06:30:45.779000,99.371000,2.815791e+01,2.945299e+01,2.900770e+01,2.852763e+01,2.676673e+01,2.642027e+01
623,2000-02-03 06:30:45.939000,99.531000,2.829010e+01,2.945299e+01,2.901426e+01,2.842872e+01,2.667959e+01,2.641752e+01
624,2000-02-03 06:30:46.099000,99.691000,2.815130e+01,2.943992e+01,2.902739e+01,2.849467e+01,2.678013e+01,2.641628e+01
625,2000-02-03 06:30:46.259000,99.851000,2.819097e+01,2.948566e+01,2.906018e+01,2.848149e+01,2.675333e+01,2.644577e+01
626,2000-02-03 06:30:46.419000,100.011000,2.813145e+01,2.949219e+01,2.906674e+01,2.846170e+01,2.684710e+01,2.644794e+01
627,2000-02-03 06:30:46.579000,100.171000,2.829671e+01,2.942031e+01,2.905363e+01,2.848149e+01,2.677343e+01,2.644940e+01
628,2000-02-03 06:30:46.739000,100.331000,2.816452e+01,2.947913e+01,2.906018e+01,2.850786e+01,2.675333e+01,2.645448e+01
629,2000-02-03 06:30:46.899000,100.491000,2.819759e+01,2.947259e+01,2.907986e+01,2.850786e+01,2.680692e+01,2.645992e+01
630,2000-02-03 06:30:47.059000,100.651000,2.816452e+01,2.945299e+01,2.901426e+01,2.856058e+01,2.676003e+01,2.645536e+01
631,2000-02-03 06:30:47.219000,100.811000,2.818436e+01,2.953138e+01,2.921748e+01,2.851445e+01,2.678013e+01,2.645950e+01
632,2000-02-03 06:30:47.379000,100.971000,2.820420e+01,2.952485e+01,2.911264e+01,2.847489e+01,2.676003e+01,2.645624e+01
633,2000-02-03 06:30:47.539000,101.131000,2.821081e+01,2.954444e+01,2.903395e+01,2.846170e+01,2.684040e+01,2.645832e+01
634,2000-02-03 06:30:47.699000,101.291000,2.823063e+01,2.949872e+01,2.907330e+01,2.862645e+01,2.674663e+01,2.646217e+01
635,2000-02-03 06:30:47.859000,101.451000,2.829010e+01,2.951832e+01,2.902739e+01,2.850786e+01,2.682031e+01,2.646466e+01
636,2000-02-03 06:30:48.021000,101.613000,2.823063e+01,2.953791e+01,2.902739e+01,2.852104e+01,2.681362e+01,2.646261e+01
637,2000-02-03 06:30:48.181000,101.773000,2.821081e+01,2.948566e+01,2.902739e+01,2.852104e+01,2.678013e+01,2.646124e+01
638,2000-02-03 06:30:48.341000,101.933000,2.815791e+01,2.952485e+01,2.908641e+01,2.854740e+01,2.692071e+01,2.647483e+01
639,2000-02-03 06:30:48.501000,102.093000,2.817114e+01,2.957055e+01,2.904051e+01,2.856058e+01,2.679352e+01,2.648586e+01
640,2000-02-03 06:30:48.661000,102.253000,2.823724e+01,2.954444e+01,2.910608e+01,2.854081e+01,2.680692e+01,2.649129e+01
641,2000-02-03 06:30:48.821000,102.413000,2.822403e+01,2.951179e+01,2.908641e+01,2.855399e+01,2.678683e+01,2.649325e+01
642,2000-02-03 06:30:48.981000,102.573000,2.819759e+01,2.951832e+01,2.913886e+01,2.859352e+01,2.681362e+01,2.649451e+01
643,2000-02-03 06:30:49.141000,102.733000,2.822403e+01,2.954444e+01,2.906674e+01,2.856717e+01,2.683371e+01,2.649787e+01
644,2000-02-03 06:30:49.301000,102.893000,2.823063e+01,2.964234e+01,2.904051e+01,2.856058e+01,2.677343e+01,2.650195e+01
645,2000-02-03 06:30:49.461000,103.053000,2.818436e+01,2.957055e+01,2.906674e+01,2.856058e+01,2.678683e+01,2.650369e+01
646,2000-02-03 06:30:49.621000,103.213000,2.819759e+01,2.964886e+01,2.911264e+01,2.854740e+01,2.685379e+01,2.651783e+01
647,2000-02-03 06:30:49.781000,103.373000,2.823724e+01,2.962929e+01,2.909297e+01,2.854081e+01,2.683371e+01,2.652020e+01
648,2000-02-03 06:30:49.941000,103.533000,2.822403e+01,2.968147e+01,2.906018e+01,2.858035e+01,2.692071e+01,2.651929e+01
649,2000-02-03 06:30:50.101000,103.693000,2.827028e+01,2.955097e+01,2.910608e+01,2.850127e+01,2.675333e+01,2.651383e+01
650,2000-02-03 06:30:50.261000,103.853000,2.825707e+01,2.960972e+01,2.909297e+01,2.853422e+01,2.676673e+01,2.652087e+01
651,2000-02-03 06:30:50.421000,104.013000,2.835613e+01,2.955750e+01,2.906018e+01,2.854740e+01,2.681362e+01,2.652131e+01
652,2000-02-03 06:30:50.581000,104.173000,2.833633e+01,2.958361e+01,2.907330e+01,2.856717e+01,2.683371e+01,2.651907e+01
653,2000-02-03 06:30:50.741000,104.333000,2.828349e+01,2.955097e+01,2.911919e+01,2.856717e+01,2.681362e+01,2.652444e+01
654,2000-02-03 06:30:50.901000,104.493000,2.827689e+01,2.954444e+01,2.913886e+01,2.856717e+01,2.681362e+01,2.652555e+01
655,2000-02-03 06:30:51.061000,104.653000,2.829671e+01,2.958361e+01,2.910608e+01,2.855399e+01,2.686718e+01,2.653710e+01
656,2000-02-03 06:30:51.221000,104.813000,2.827689e+01,2.957055e+01,2.909953e+01,2.852763e+01,2.686718e+01,2.653668e+01
657,2000-02-03 06:30:51.381000,104.973000,2.829010e+01,2.969452e+01,2.909297e+01,2.857376e+01,2.684710e+01,2.653993e+01
658,2000-02-03 06:30:51.541000,105.133000,2.824385e+01,2.966843e+01,2.915196e+01,2.863304e+01,2.690733e+01,2.654550e+01
659,2000-02-03 06:30:51.701000,105.293000,2.824385e+01,2.957708e+01,2.915196e+01,2.858035e+01,2.690064e+01,2.654127e+01
660,2000-02-03 06:30:51.861000,105.453000,2.825707e+01,2.957708e+01,2.909297e+01,2.856717e+01,2.692071e+01,2.652968e+01
661,2000-02-03 06:30:52.021000,105.613000,2.829671e+01,2.963581e+01,2.915196e+01,2.854740e+01,2.696085e+01,2.652994e+01
662,2000-02-03 06:30:52.181000,105.773000,2.823724e+01,2.952485e+01,2.913886e+01,2.853422e+01,2.686718e+01,2.652682e+01
663,2000-02-03 06:30:52.341000,105.933000,2.829010e+01,2.956403e+01,2.911919e+01,2.861328e+01,2.690064e+01,2.652663e+01
664,2000-02-03 06:30:52.501000,106.093000,2.825707e+01,2.960319e+01,2.913230e+01,2.866595e+01,2.685379e+01,2.652922e+01
665,2000-02-03 06:30:52.661000,106.253000,2.825707e+01,2.961624e+01,2.913886e+01,2.860011e+01,2.686049e+01,2.653316e+01
666,2000-02-03 06:30:52.821000,106.413000,2.834293e+01,2.955097e+01,2.925022e+01,2.863962e+01,2.684710e+01,2.653442e+01
667,2000-02-03 06:30:52.981000,106.573000,2.823063e+01,2.958361e+01,2.916507e+01,2.856717e+01,2.688056e+01,2.653969e+01
668,2000-02-03 06:30:53.139000,106.731000,2.829010e+01,2.959014e+01,2.914541e+01,2.852763e+01,2.691402e+01,2.654089e+01
669,2000-02-03 06:30:53.299000,106.891000,2.827028e+01,2.956403e+01,2.912575e+01,2.857376e+01,2.680692e+01,2.654484e+01
670,2000-02-03 06:30:53.460000,107.052000,2.826368e+01,2.958361e+01,2.921093e+01,2.861987e+01,2.683371e+01,2.654832e+01
671,2000-02-03 06:30:53.619000,107.211000,2.832312e+01,2.959014e+01,2.911919e+01,2.858694e+01,2.684040e+01,2.655149e+01
672,2000-02-03 06:30:53.780000,107.372000,2.829671e+01,2.969452e+01,2.917162e+01,2.861328e+01,2.695416e+01,2.655437e+01
673,2000-02-03 06:30:53.940000,107.532000,2.835613e+01,2.963581e+01,2.914541e+01,2.857376e+01,2.685379e+01,2.655391e+01
674,2000-02-03 06:30:54.100000,107.692000,2.828349e+01,2.957708e+01,2.916507e+01,2.862645e+01,2.685379e+01,2.654734e+01
675,2000-02-03 06:30:54.260000,107.852000,2.829671e+01,2.968800e+01,2.917162e+01,2.862645e+01,2.687387e+01,2.655017e+01
676,2000-02-03 06:30:54.420000,108.012000,2.828349e+01,2.963581e+01,2.915852e+01,2.857376e+01,2.687387e+01,2.654265e+01
677,2000-02-03 06:30:54.580000,108.172000,2.823063e+01,2.962929e+01,2.913230e+01,2.861328e+01,2.692071e+01,2.652478e+01
678,2000-02-03 06:30:54.740000,108.332000,2.829671e+01,2.961624e+01,2.909953e+01,2.855399e+01,2.691402e+01,2.652475e+01
679,2000-02-03 06:30:54.900000,108.492000,2.832312e+01,2.957055e+01,2.920438e+01,2.855399e+01,2.686049e+01,2.653030e+01
680,2000-02-03 06:30:55.060000,108.652000,2.832312e+01,2.960972e+01,2.917817e+01,2.856058e+01,2.684040e+01,2.652741e+01
681,2000-02-03 06:30:55.220000,108.812000,2.832973e+01,2.957055e+01,2.913886e+01,2.864620e+01,2.684040e+01,2.653167e+01
682,2000-02-03 06:30:55.380000,108.972000,2.826368e+01,2.959014e+01,2.913886e+01,2.856058e+01,2.694078e+01,2.653491e+01
683,2000-02-03 06:30:55.540000,109.132000,2.827689e+01,2.957055e+01,2.928949e+01,2.858694e+01,2.686049e+01,2.653828e+01
684,2000-02-03 06:30:55.700000,109.292000,2.826368e+01,2.959014e+01,2.915852e+01,2.859352e+01,2.688056e+01,2.654003e+01
685,2000-02-03 06:30:55.860000,109.452000,2.824385e+01,2.960319e+01,2.911919e+01,2.858035e+01,2.688056e+01,2.653976e+01
686,2000-02-03 06:30:56.020000,109.612000,2.828349e+01,2.956403e+01,2.923712e+01,2.861328e+01,2.708784e+01,2.654665e+01
687,2000-02-03 06:30:56.180000,109.772000,2.827689e+01,2.959014e+01,2.921748e+01,2.862645e+01,2.690733e+01,2.655078e+01
688,2000-02-03 06:30:56.340000,109.932000,2.825046e+01,2.968800e+01,2.917817e+01,2.869228e+01,2.689395e+01,2.655210e+01
689,2000-02-03 06:30:56.500000,110.092000,2.830991e+01,2.973363e+01,2.925022e+01,2.860011e+01,2.695416e+01,2.656694e+01
690,2000-02-03 06:30:56.660000,110.252000,2.827028e+01,2.967495e+01,2.915196e+01,2.862645e+01,2.690733e+01,2.656684e+01
691,2000-02-03 06:30:56.820000,110.412000,2.826368e+01,2.970756e+01,2.917162e+01,2.865279e+01,2.684710e+01,2.657291e+01
692,2000-02-03 06:30:56.980000,110.572000,2.828349e+01,2.970104e+01,2.917162e+01,2.866595e+01,2.692071e+01,2.657163e+01
693,2000-02-03 06:30:57.140000,110.732000,2.838254e+01,2.966843e+01,2.917817e+01,2.862645e+01,2.687387e+01,2.657263e+01
694,2000-02-03 06:30:57.300000,110.892000,2.827689e+01,2.968800e+01,2.916507e+01,2.869228e+01,2.682701e+01,2.657809e+01
695,2000-02-03 06:30:57.460000,111.052000,2.829671e+01,2.971408e+01,2.919128e+01,2.867912e+01,2.684710e+01,2.657773e+01
696,2000-02-03 06:30:57.620000,111.212000,2.830331e+01,2.968800e+01,2.919783e+01,2.865279e+01,2.694078e+01,2.658218e+01
697,2000-02-03 06:30:57.780000,111.372000,2.828349e+01,2.978576e+01,2.921748e+01,2.871202e+01,2.691402e+01,2.659375e+01
698,2000-02-03 06:30:57.940000,111.532000,2.830991e+01,2.970756e+01,2.915196e+01,2.867253e+01,2.694078e+01,2.659458e+01
699,2000-02-03 06:30:58.100000,111.692000,2.832973e+01,2.960972e+01,2.917817e+01,2.868570e+01,2.690733e+01,2.659151e+01
700,2000-02-03 06:30:58.260000,111.852000,2.835613e+01,2.967495e+01,2.917162e+01,2.871202e+01,2.688056e+01,2.659467e+01
701,2000-02-03 06:30:58.420000,112.012000,2.828349e+01,2.968147e+01,2.923057e+01,2.866595e+01,2.685379e+01,2.660153e+01
702,2000-02-03 06:30:58.580000,112.172000,2.832312e+01,2.961624e+01,2.918472e+01,2.866595e+01,2.689395e+01,2.660432e+01
703,2000-02-03 06:30:58.740000,112.332000,2.849467e+01,2.965539e+01,2.919783e+01,2.868570e+01,2.688056e+01,2.660810e+01
704,2000-02-03 06:30:58.900000,112.492000,2.838254e+01,2.966191e+01,2.923057e+01,2.869228e+01,2.693409e+01,2.661317e+01
705,2000-02-03 06:30:59.060000,112.652000,2.842872e+01,2.974015e+01,2.921748e+01,2.871202e+01,2.688726e+01,2.661306e+01
706,2000-02-03 06:30:59.220000,112.812000,2.842872e+01,2.969452e+01,2.915196e+01,2.866595e+01,2.696753e+01,2.662027e+01
707,2000-02-03 06:30:59.380000,112.972000,2.838254e+01,2.968147e+01,2.921093e+01,2.876464e+01,2.698091e+01,2.662616e+01
708,2000-02-03 06:30:59.540000,113.132000,2.843532e+01,2.967495e+01,2.922402e+01,2.877122e+01,2.690733e+01,2.662008e+01
709,2000-02-03 06:30:59.700000,113.292000,2.835613e+01,2.970104e+01,2.918472e+01,2.868570e+01,2.697422e+01,2.662085e+01
710,2000-02-03 06:30:59.860000,113.452000,2.836934e+01,2.965539e+01,2.916507e+01,2.869886e+01,2.698759e+01,2.661767e+01
711,2000-02-03 06:31:00.020000,113.612000,2.833633e+01,2.969452e+01,2.925022e+01,2.867253e+01,2.691402e+01,2.662366e+01
712,2000-02-03 06:31:00.180000,113.772000,2.837594e+01,2.969452e+01,2.917162e+01,2.867912e+01,2.688726e+01,2.662312e+01
713,2000-02-03 06:31:00.340000,113.932000,2.838914e+01,2.967495e+01,2.921748e+01,2.867253e+01,2.708784e+01,2.662847e+01
714,2000-02-03 06:31:00.500000,114.092000,2.835613e+01,2.964234e+01,2.918472e+01,2.869886e+01,2.695416e+01,2.662478e+01
715,2000-02-03 06:31:00.660000,114.252000,2.832973e+01,2.966191e+01,2.921093e+01,2.872518e+01,2.689395e+01,2.661804e+01
716,2000-02-03 06:31:00.821000,114.413000,2.837594e+01,2.972711e+01,2.925022e+01,2.871202e+01,2.705443e+01,2.662388e+01
717,2000-02-03 06:31:00.980000,114.572000,2.837594e+01,2.975319e+01,2.921748e+01,2.873833e+01,2.697422e+01,2.662549e+01
718,2000-02-03 06:31:01.142000,114.734000,2.838254e+01,2.970104e+01,2.921748e+01,2.869886e+01,2.692740e+01,2.662831e+01
719,2000-02-03 06:31:01.302000,114.894000,2.838914e+01,2.963581e+01,2.923712e+01,2.867253e+01,2.699428e+01,2.662651e+01
720,2000-02-03 06:31:01.462000,115.054000,2.838254e+01,2.969452e+01,2.923712e+01,2.869886e+01,2.692740e+01,2.662807e+01
721,2000-02-03 06:31:01.622000,115.214000,2.844851e+01,2.974015e+01,2.927640e+01,2.873176e+01,2.693409e+01,2.663821e+01
722,2000-02-03 06:31:01.782000,115.374000,2.839573e+01,2.970756e+01,2.923712e+01,2.879095e+01,2.691402e+01,2.663805e+01
723,2000-02-03 06:31:01.942000,115.534000,2.839573e+01,2.977925e+01,2.923057e+01,2.881067e+01,2.692071e+01,2.663117e+01
724,2000-02-03 06:31:02.102000,115.694000,2.835613e+01,2.974015e+01,2.921093e+01,2.873833e+01,2.700765e+01,2.664009e+01
725,2000-02-03 06:31:02.262000,115.854000,2.840233e+01,2.968800e+01,2.925676e+01,2.869228e+01,2.694078e+01,2.662403e+01
