frame,abstime,reltime,april16_microphoneBoardD_1.seq:Rectangle 1 [C]:max,april16_microphoneBoardD_1.seq:Polygon 1 [C]:max,april16_microphoneBoardD_1.seq:Rectangle 2 [C]:max,april16_microphoneBoardD_1.seq:Rectangle 3 [C]:max,april16_microphoneBoardD_1.seq:Rectangle 4 [C]:max,april16_microphoneBoardD_1.seq:Rectangle 5 [C]:mean
377,2000-02-16 05:26:43.581000,60.167000,2.685379e+01,2.736135e+01,2.772718e+01,2.720133e+01,2.541145e+01,2.511004e+01
378,2000-02-16 05:26:43.741000,60.327000,2.682701e+01,2.733470e+01,2.770725e+01,2.720133e+01,2.537751e+01,2.506794e+01
379,2000-02-16 05:26:43.901000,60.487000,2.683371e+01,2.728137e+01,2.776701e+01,2.718798e+01,2.539109e+01,2.506372e+01
380,2000-02-16 05:26:44.061000,60.647000,2.682031e+01,2.727470e+01,2.772718e+01,2.723469e+01,2.541145e+01,2.505626e+01
381,2000-02-16 05:26:44.221000,60.807000,2.682701e+01,2.734136e+01,2.774709e+01,2.717464e+01,2.543180e+01,2.505957e+01
382,2000-02-16 05:26:44.381000,60.967000,2.676003e+01,2.734803e+01,2.776701e+01,2.714794e+01,2.535715e+01,2.506425e+01
383,2000-02-16 05:26:44.541000,61.127000,2.680022e+01,2.732804e+01,2.766076e+01,2.726137e+01,2.548607e+01,2.506494e+01
384,2000-02-16 05:26:44.701000,61.287000,2.681362e+01,2.730804e+01,2.770725e+01,2.726137e+01,2.537751e+01,2.505417e+01
385,2000-02-16 05:26:44.861000,61.447000,2.676673e+01,2.726137e+01,2.772718e+01,2.722135e+01,2.544537e+01,2.506074e+01
386,2000-02-16 05:26:45.021000,61.607000,2.674663e+01,2.737468e+01,2.774046e+01,2.720800e+01,2.543180e+01,2.506078e+01
387,2000-02-16 05:26:45.181000,61.767000,2.678013e+01,2.733470e+01,2.769397e+01,2.714794e+01,2.538430e+01,2.506431e+01
388,2000-02-16 05:26:45.341000,61.927000,2.682031e+01,2.735469e+01,2.780019e+01,2.716129e+01,2.542502e+01,2.506265e+01
389,2000-02-16 05:26:45.501000,62.087000,2.682031e+01,2.747456e+01,2.774046e+01,2.717464e+01,2.539788e+01,2.506172e+01
390,2000-02-16 05:26:45.661000,62.247000,2.676003e+01,2.731470e+01,2.770061e+01,2.722135e+01,2.541145e+01,2.506379e+01
391,2000-02-16 05:26:45.821000,62.407000,2.690733e+01,2.732804e+01,2.772718e+01,2.724136e+01,2.539788e+01,2.506203e+01
392,2000-02-16 05:26:45.981000,62.567000,2.683371e+01,2.741464e+01,2.775373e+01,2.726804e+01,2.547929e+01,2.513442e+01
393,2000-02-16 05:26:46.141000,62.727000,2.688056e+01,2.742130e+01,2.782673e+01,2.724803e+01,2.549963e+01,2.514011e+01
394,2000-02-16 05:26:46.301000,62.887000,2.686718e+01,2.746790e+01,2.783336e+01,2.728137e+01,2.549285e+01,2.514171e+01
395,2000-02-16 05:26:46.461000,63.047000,2.682031e+01,2.740132e+01,2.788642e+01,2.733470e+01,2.550641e+01,2.514845e+01
396,2000-02-16 05:26:46.621000,63.207000,2.692740e+01,2.739466e+01,2.778692e+01,2.737468e+01,2.545894e+01,2.515224e+01
397,2000-02-16 05:26:46.781000,63.367000,2.681362e+01,2.746790e+01,2.785989e+01,2.745459e+01,2.549963e+01,2.514787e+01
398,2000-02-16 05:26:46.941000,63.527000,2.682701e+01,2.748787e+01,2.783336e+01,2.728804e+01,2.559451e+01,2.514806e+01
399,2000-02-16 05:26:47.101000,63.687000,2.682701e+01,2.739466e+01,2.785326e+01,2.730804e+01,2.554031e+01,2.514834e+01
400,2000-02-16 05:26:47.261000,63.847000,2.682031e+01,2.750118e+01,2.787316e+01,2.727470e+01,2.549285e+01,2.513993e+01
401,2000-02-16 05:26:47.421000,64.007000,2.677343e+01,2.747456e+01,2.778692e+01,2.726804e+01,2.548607e+01,2.511778e+01
402,2000-02-16 05:26:47.581000,64.167000,2.683371e+01,2.743462e+01,2.775373e+01,2.725470e+01,2.547251e+01,2.511921e+01
403,2000-02-16 05:26:47.741000,64.327000,2.680022e+01,2.740798e+01,2.777365e+01,2.728137e+01,2.547251e+01,2.512284e+01
404,2000-02-16 05:26:47.901000,64.487000,2.679352e+01,2.738134e+01,2.785989e+01,2.726137e+01,2.545894e+01,2.512381e+01
405,2000-02-16 05:26:48.061000,64.647000,2.684040e+01,2.747456e+01,2.791956e+01,2.733470e+01,2.544537e+01,2.511860e+01
406,2000-02-16 05:26:48.221000,64.807000,2.685379e+01,2.740798e+01,2.782010e+01,2.724136e+01,2.549963e+01,2.512258e+01
407,2000-02-16 05:26:48.381000,64.967000,2.680022e+01,2.740132e+01,2.776037e+01,2.732804e+01,2.543180e+01,2.511570e+01
408,2000-02-16 05:26:48.541000,65.127000,2.688726e+01,2.734136e+01,2.783336e+01,2.722135e+01,2.547251e+01,2.511779e+01
409,2000-02-16 05:26:48.701000,65.287000,2.685379e+01,2.745459e+01,2.782673e+01,2.725470e+01,2.547929e+01,2.512814e+01
410,2000-02-16 05:26:48.861000,65.447000,2.687387e+01,2.741464e+01,2.782010e+01,2.731470e+01,2.558774e+01,2.513150e+01
411,2000-02-16 05:26:49.022000,65.608000,2.684040e+01,2.737468e+01,2.780683e+01,2.732137e+01,2.547251e+01,2.512412e+01
412,2000-02-16 05:26:49.182000,65.768000,2.686049e+01,2.736135e+01,2.780019e+01,2.736135e+01,2.554031e+01,2.512019e+01
413,2000-02-16 05:26:49.342000,65.928000,2.686049e+01,2.734803e+01,2.778028e+01,2.741464e+01,2.557419e+01,2.512299e+01
414,2000-02-16 05:26:49.502000,66.088000,2.686049e+01,2.739466e+01,2.782673e+01,2.725470e+01,2.543859e+01,2.512589e+01
415,2000-02-16 05:26:49.662000,66.248000,2.687387e+01,2.736135e+01,2.778028e+01,2.732137e+01,2.554031e+01,2.512183e+01
416,2000-02-16 05:26:49.822000,66.408000,2.684040e+01,2.736135e+01,2.782010e+01,2.725470e+01,2.545894e+01,2.512166e+01
417,2000-02-16 05:26:49.982000,66.568000,2.679352e+01,2.738800e+01,2.776037e+01,2.724803e+01,2.548607e+01,2.511851e+01
418,2000-02-16 05:26:50.142000,66.728000,2.683371e+01,2.734803e+01,2.779355e+01,2.728804e+01,2.547251e+01,2.512039e+01
419,2000-02-16 05:26:50.302000,66.888000,2.680022e+01,2.732137e+01,2.787316e+01,2.724136e+01,2.547929e+01,2.511965e+01
420,2000-02-16 05:26:50.462000,67.048000,2.694747e+01,2.740132e+01,2.779355e+01,2.728137e+01,2.552675e+01,2.512385e+01
421,2000-02-16 05:26:50.622000,67.208000,2.683371e+01,2.738800e+01,2.778028e+01,2.724803e+01,2.547929e+01,2.512245e+01
422,2000-02-16 05:26:50.782000,67.368000,2.686049e+01,2.734136e+01,2.781346e+01,2.726804e+01,2.552675e+01,2.512059e+01
423,2000-02-16 05:26:50.942000,67.528000,2.680692e+01,2.738134e+01,2.780683e+01,2.726804e+01,2.542502e+01,2.511635e+01
424,2000-02-16 05:26:51.102000,67.688000,2.686718e+01,2.741464e+01,2.780683e+01,2.721468e+01,2.543180e+01,2.511689e+01
425,2000-02-16 05:26:51.262000,67.848000,2.694078e+01,2.742130e+01,2.782673e+01,2.734136e+01,2.550641e+01,2.512199e+01
426,2000-02-16 05:26:51.422000,68.008000,2.688726e+01,2.736802e+01,2.776037e+01,2.733470e+01,2.543859e+01,2.511851e+01
427,2000-02-16 05:26:51.582000,68.168000,2.701433e+01,2.743462e+01,2.776701e+01,2.728137e+01,2.549285e+01,2.511419e+01
428,2000-02-16 05:26:51.742000,68.328000,2.688726e+01,2.739466e+01,2.784000e+01,2.751449e+01,2.558097e+01,2.517026e+01
429,2000-02-16 05:26:51.902000,68.488000,2.694078e+01,2.743462e+01,2.782010e+01,2.734803e+01,2.552675e+01,2.517300e+01
430,2000-02-16 05:26:52.062000,68.648000,2.690733e+01,2.738800e+01,2.782673e+01,2.731470e+01,2.551319e+01,2.516542e+01
431,2000-02-16 05:26:52.222000,68.808000,2.686718e+01,2.742130e+01,2.778028e+01,2.735469e+01,2.551997e+01,2.516716e+01
432,2000-02-16 05:26:52.382000,68.968000,2.694078e+01,2.742796e+01,2.784000e+01,2.735469e+01,2.557419e+01,2.516811e+01
433,2000-02-16 05:26:52.542000,69.128000,2.689395e+01,2.742130e+01,2.784000e+01,2.733470e+01,2.553353e+01,2.516569e+01
434,2000-02-16 05:26:52.702000,69.288000,2.689395e+01,2.742130e+01,2.787316e+01,2.733470e+01,2.549963e+01,2.516545e+01
435,2000-02-16 05:26:52.862000,69.448000,2.691402e+01,2.749452e+01,2.789305e+01,2.734803e+01,2.550641e+01,2.517360e+01
436,2000-02-16 05:26:53.022000,69.608000,2.690064e+01,2.741464e+01,2.789968e+01,2.733470e+01,2.565546e+01,2.517600e+01
437,2000-02-16 05:26:53.182000,69.768000,2.692071e+01,2.740132e+01,2.789968e+01,2.734136e+01,2.553353e+01,2.517962e+01
438,2000-02-16 05:26:53.342000,69.928000,2.690733e+01,2.748787e+01,2.783336e+01,2.735469e+01,2.556741e+01,2.517838e+01
439,2000-02-16 05:26:53.502000,70.088000,2.688056e+01,2.742796e+01,2.789305e+01,2.746125e+01,2.552675e+01,2.518000e+01
440,2000-02-16 05:26:53.662000,70.248000,2.694747e+01,2.743462e+01,2.789968e+01,2.740798e+01,2.562161e+01,2.517850e+01
441,2000-02-16 05:26:53.822000,70.408000,2.698091e+01,2.748121e+01,2.784000e+01,2.731470e+01,2.549285e+01,2.517549e+01
442,2000-02-16 05:26:53.982000,70.568000,2.696085e+01,2.742130e+01,2.783336e+01,2.734803e+01,2.552675e+01,2.515495e+01
443,2000-02-16 05:26:54.142000,70.728000,2.697422e+01,2.748121e+01,2.780683e+01,2.732137e+01,2.556741e+01,2.515422e+01
444,2000-02-16 05:26:54.302000,70.888000,2.692071e+01,2.753444e+01,2.782673e+01,2.736135e+01,2.556741e+01,2.515784e+01
445,2000-02-16 05:26:54.462000,71.048000,2.688726e+01,2.743462e+01,2.786653e+01,2.736135e+01,2.551319e+01,2.514782e+01
446,2000-02-16 05:26:54.622000,71.208000,2.694747e+01,2.742130e+01,2.782673e+01,2.738800e+01,2.554708e+01,2.514624e+01
447,2000-02-16 05:26:54.782000,71.368000,2.688056e+01,2.738134e+01,2.784663e+01,2.729471e+01,2.551997e+01,2.514574e+01
448,2000-02-16 05:26:54.942000,71.528000,2.694747e+01,2.745459e+01,2.787979e+01,2.740132e+01,2.554708e+01,2.514467e+01
449,2000-02-16 05:26:55.102000,71.688000,2.697422e+01,2.740132e+01,2.786653e+01,2.745459e+01,2.554708e+01,2.514432e+01
450,2000-02-16 05:26:55.262000,71.848000,2.693409e+01,2.740132e+01,2.785326e+01,2.735469e+01,2.543859e+01,2.514420e+01
451,2000-02-16 05:26:55.422000,72.008000,2.693409e+01,2.744128e+01,2.785989e+01,2.735469e+01,2.554708e+01,2.517755e+01
452,2000-02-16 05:26:55.582000,72.168000,2.692740e+01,2.742130e+01,2.787979e+01,2.740798e+01,2.554708e+01,2.518297e+01
453,2000-02-16 05:26:55.742000,72.328000,2.690064e+01,2.740798e+01,2.790631e+01,2.744128e+01,2.552675e+01,2.517716e+01
454,2000-02-16 05:26:55.902000,72.488000,2.690064e+01,2.744793e+01,2.784663e+01,2.733470e+01,2.556741e+01,2.517230e+01
455,2000-02-16 05:26:56.062000,72.648000,2.690064e+01,2.746125e+01,2.785989e+01,2.742796e+01,2.551319e+01,2.517210e+01
456,2000-02-16 05:26:56.222000,72.808000,2.688726e+01,2.741464e+01,2.805204e+01,2.744128e+01,2.551319e+01,2.517255e+01
457,2000-02-16 05:26:56.382000,72.968000,2.692071e+01,2.745459e+01,2.789305e+01,2.749452e+01,2.554708e+01,2.517414e+01
458,2000-02-16 05:26:56.542000,73.128000,2.691402e+01,2.745459e+01,2.789305e+01,2.745459e+01,2.553353e+01,2.517190e+01
459,2000-02-16 05:26:56.702000,73.288000,2.696085e+01,2.742796e+01,2.785989e+01,2.738800e+01,2.555386e+01,2.517348e+01
460,2000-02-16 05:26:56.862000,73.448000,2.692740e+01,2.746125e+01,2.788642e+01,2.732137e+01,2.556064e+01,2.517333e+01
461,2000-02-16 05:26:57.022000,73.608000,2.688726e+01,2.744793e+01,2.787316e+01,2.734803e+01,2.557419e+01,2.516814e+01
462,2000-02-16 05:26:57.182000,73.768000,2.690064e+01,2.738134e+01,2.783336e+01,2.740132e+01,2.553353e+01,2.516865e+01
463,2000-02-16 05:26:57.342000,73.928000,2.691402e+01,2.742796e+01,2.784663e+01,2.738134e+01,2.549963e+01,2.516900e+01
464,2000-02-16 05:26:57.502000,74.088000,2.692740e+01,2.744128e+01,2.785326e+01,2.734136e+01,2.549285e+01,2.515048e+01
465,2000-02-16 05:26:57.662000,74.248000,2.695416e+01,2.742796e+01,2.780683e+01,2.736135e+01,2.544537e+01,2.515859e+01
466,2000-02-16 05:26:57.822000,74.408000,2.687387e+01,2.743462e+01,2.784663e+01,2.744793e+01,2.549285e+01,2.515729e+01
467,2000-02-16 05:26:57.982000,74.568000,2.690733e+01,2.738134e+01,2.784663e+01,2.731470e+01,2.549963e+01,2.515288e+01
468,2000-02-16 05:26:58.142000,74.728000,2.693409e+01,2.743462e+01,2.785326e+01,2.734136e+01,2.545894e+01,2.515676e+01
469,2000-02-16 05:26:58.303000,74.889000,2.690064e+01,2.744128e+01,2.786653e+01,2.741464e+01,2.551997e+01,2.516068e+01
470,2000-02-16 05:26:58.463000,75.049000,2.688726e+01,2.750783e+01,2.786653e+01,2.737468e+01,2.549285e+01,2.516281e+01
471,2000-02-16 05:26:58.623000,75.209000,2.695416e+01,2.746790e+01,2.782673e+01,2.737468e+01,2.550641e+01,2.515994e+01
472,2000-02-16 05:26:58.783000,75.369000,2.690064e+01,2.748121e+01,2.784663e+01,2.735469e+01,2.556741e+01,2.516015e+01
473,2000-02-16 05:26:58.943000,75.529000,2.690733e+01,2.736135e+01,2.789305e+01,2.738800e+01,2.549285e+01,2.515686e+01
474,2000-02-16 05:26:59.103000,75.689000,2.687387e+01,2.742796e+01,2.789305e+01,2.736802e+01,2.553353e+01,2.516003e+01
475,2000-02-16 05:26:59.263000,75.849000,2.692740e+01,2.745459e+01,2.791956e+01,2.737468e+01,2.552675e+01,2.514923e+01
476,2000-02-16 05:26:59.423000,76.009000,2.689395e+01,2.739466e+01,2.789968e+01,2.733470e+01,2.558097e+01,2.515529e+01
477,2000-02-16 05:26:59.583000,76.169000,2.689395e+01,2.750118e+01,2.783336e+01,2.726137e+01,2.551997e+01,2.515752e+01
478,2000-02-16 05:26:59.743000,76.329000,2.690733e+01,2.742130e+01,2.790631e+01,2.729471e+01,2.556741e+01,2.516985e+01
479,2000-02-16 05:26:59.903000,76.489000,2.692740e+01,2.740132e+01,2.791294e+01,2.735469e+01,2.565546e+01,2.517357e+01
480,2000-02-16 05:27:00.063000,76.649000,2.695416e+01,2.745459e+01,2.788642e+01,2.738134e+01,2.561483e+01,2.516981e+01
481,2000-02-16 05:27:00.223000,76.809000,2.690733e+01,2.741464e+01,2.789968e+01,2.736802e+01,2.562161e+01,2.516456e+01
482,2000-02-16 05:27:00.383000,76.969000,2.691402e+01,2.745459e+01,2.785326e+01,2.740132e+01,2.559451e+01,2.516639e+01
483,2000-02-16 05:27:00.543000,77.129000,2.690733e+01,2.741464e+01,2.785326e+01,2.737468e+01,2.554031e+01,2.516509e+01
484,2000-02-16 05:27:00.703000,77.289000,2.689395e+01,2.743462e+01,2.787316e+01,2.738134e+01,2.564192e+01,2.516010e+01
485,2000-02-16 05:27:00.863000,77.449000,2.689395e+01,2.750118e+01,2.789968e+01,2.732137e+01,2.549963e+01,2.516069e+01
486,2000-02-16 05:27:01.023000,77.609000,2.688726e+01,2.745459e+01,2.793282e+01,2.730137e+01,2.556064e+01,2.516414e+01
487,2000-02-16 05:27:01.183000,77.769000,2.690064e+01,2.751449e+01,2.787979e+01,2.737468e+01,2.553353e+01,2.516305e+01
488,2000-02-16 05:27:01.343000,77.929000,2.693409e+01,2.740132e+01,2.790631e+01,2.735469e+01,2.554708e+01,2.516180e+01
489,2000-02-16 05:27:01.503000,78.089000,2.700097e+01,2.742796e+01,2.787979e+01,2.731470e+01,2.555386e+01,2.516384e+01
490,2000-02-16 05:27:01.663000,78.249000,2.689395e+01,2.746790e+01,2.787979e+01,2.730137e+01,2.554708e+01,2.515535e+01
491,2000-02-16 05:27:01.823000,78.409000,2.684040e+01,2.740798e+01,2.784000e+01,2.728137e+01,2.555386e+01,2.513197e+01
492,2000-02-16 05:27:01.983000,78.569000,2.688056e+01,2.745459e+01,2.783336e+01,2.732137e+01,2.551319e+01,2.512628e+01
493,2000-02-16 05:27:02.143000,78.729000,2.690064e+01,2.746125e+01,2.790631e+01,2.730137e+01,2.553353e+01,2.512945e+01
494,2000-02-16 05:27:02.303000,78.889000,2.690733e+01,2.741464e+01,2.780019e+01,2.733470e+01,2.558097e+01,2.513153e+01
495,2000-02-16 05:27:02.463000,79.049000,2.696085e+01,2.742130e+01,2.783336e+01,2.728804e+01,2.550641e+01,2.512976e+01
496,2000-02-16 05:27:02.623000,79.209000,2.696085e+01,2.747456e+01,2.789305e+01,2.731470e+01,2.551997e+01,2.513502e+01
497,2000-02-16 05:27:02.784000,79.370000,2.690733e+01,2.750118e+01,2.785326e+01,2.728804e+01,2.549285e+01,2.513172e+01
498,2000-02-16 05:27:02.943000,79.529000,2.692071e+01,2.745459e+01,2.785326e+01,2.732804e+01,2.550641e+01,2.513859e+01
499,2000-02-16 05:27:03.103000,79.689000,2.693409e+01,2.746790e+01,2.791956e+01,2.734803e+01,2.556741e+01,2.513446e+01
500,2000-02-16 05:27:03.263000,79.849000,2.696085e+01,2.750118e+01,2.785326e+01,2.732137e+01,2.563515e+01,2.513004e+01
501,2000-02-16 05:27:03.423000,80.009000,2.696753e+01,2.746790e+01,2.788642e+01,2.731470e+01,2.557419e+01,2.513650e+01
502,2000-02-16 05:27:03.583000,80.169000,2.700765e+01,2.746790e+01,2.790631e+01,2.732137e+01,2.551319e+01,2.513846e+01
503,2000-02-16 05:27:03.743000,80.329000,2.707448e+01,2.748121e+01,2.794607e+01,2.736802e+01,2.553353e+01,2.517227e+01
504,2000-02-16 05:27:03.903000,80.489000,2.692071e+01,2.748787e+01,2.791294e+01,2.731470e+01,2.559451e+01,2.518989e+01
505,2000-02-16 05:27:04.063000,80.649000,2.699428e+01,2.764747e+01,2.795270e+01,2.734136e+01,2.558774e+01,2.519756e+01
506,2000-02-16 05:27:04.223000,80.809000,2.704775e+01,2.758100e+01,2.799245e+01,2.731470e+01,2.558774e+01,2.519984e+01
507,2000-02-16 05:27:04.383000,80.969000,2.693409e+01,2.756770e+01,2.800569e+01,2.740132e+01,2.559451e+01,2.519608e+01
508,2000-02-16 05:27:04.543000,81.129000,2.692740e+01,2.763418e+01,2.791294e+01,2.732804e+01,2.574344e+01,2.520330e+01
509,2000-02-16 05:27:04.703000,81.289000,2.697422e+01,2.751449e+01,2.799907e+01,2.734803e+01,2.555386e+01,2.519691e+01
510,2000-02-16 05:27:04.863000,81.449000,2.696085e+01,2.746790e+01,2.799907e+01,2.734803e+01,2.558097e+01,2.519088e+01
511,2000-02-16 05:27:05.023000,81.609000,2.698091e+01,2.750783e+01,2.794607e+01,2.742796e+01,2.558097e+01,2.518670e+01
512,2000-02-16 05:27:05.183000,81.769000,2.698091e+01,2.746125e+01,2.799907e+01,2.747456e+01,2.555386e+01,2.518419e+01
513,2000-02-16 05:27:05.343000,81.929000,2.690733e+01,2.750118e+01,2.799907e+01,2.744128e+01,2.563515e+01,2.518870e+01
514,2000-02-16 05:27:05.503000,82.089000,2.693409e+01,2.747456e+01,2.792619e+01,2.748121e+01,2.558097e+01,2.518812e+01
515,2000-02-16 05:27:05.663000,82.249000,2.708116e+01,2.749452e+01,2.787316e+01,2.735469e+01,2.557419e+01,2.517905e+01
516,2000-02-16 05:27:05.823000,82.409000,2.687387e+01,2.748121e+01,2.787316e+01,2.732804e+01,2.554708e+01,2.517933e+01
517,2000-02-16 05:27:05.983000,82.569000,2.713458e+01,2.745459e+01,2.795270e+01,2.734803e+01,2.557419e+01,2.521382e+01
518,2000-02-16 05:27:06.143000,82.729000,2.696753e+01,2.748787e+01,2.797920e+01,2.740798e+01,2.563515e+01,2.522404e+01
519,2000-02-16 05:27:06.303000,82.889000,2.700097e+01,2.750783e+01,2.802556e+01,2.744793e+01,2.560129e+01,2.522252e+01
520,2000-02-16 05:27:06.463000,83.049000,2.703439e+01,2.753444e+01,2.796595e+01,2.739466e+01,2.561483e+01,2.523011e+01
521,2000-02-16 05:27:06.623000,83.209000,2.696753e+01,2.752779e+01,2.800569e+01,2.744128e+01,2.560806e+01,2.522619e+01
522,2000-02-16 05:27:06.783000,83.369000,2.698091e+01,2.755440e+01,2.808514e+01,2.747456e+01,2.556064e+01,2.522619e+01
523,2000-02-16 05:27:06.943000,83.529000,2.704107e+01,2.748121e+01,2.795270e+01,2.750783e+01,2.558774e+01,2.522513e+01
524,2000-02-16 05:27:07.103000,83.689000,2.702770e+01,2.748121e+01,2.795932e+01,2.742130e+01,2.557419e+01,2.522435e+01
525,2000-02-16 05:27:07.264000,83.850000,2.698091e+01,2.750783e+01,2.795932e+01,2.746790e+01,2.556064e+01,2.522133e+01
526,2000-02-16 05:27:07.424000,84.010000,2.697422e+01,2.749452e+01,2.797920e+01,2.733470e+01,2.556064e+01,2.522047e+01
527,2000-02-16 05:27:07.584000,84.170000,2.699428e+01,2.746790e+01,2.791294e+01,2.738800e+01,2.563515e+01,2.521774e+01
528,2000-02-16 05:27:07.744000,84.330000,2.700097e+01,2.744793e+01,2.798582e+01,2.735469e+01,2.560806e+01,2.522016e+01
529,2000-02-16 05:27:07.904000,84.490000,2.700097e+01,2.748121e+01,2.793945e+01,2.731470e+01,2.554708e+01,2.521671e+01
530,2000-02-16 05:27:08.064000,84.650000,2.696753e+01,2.749452e+01,2.796595e+01,2.732137e+01,2.560129e+01,2.522589e+01
531,2000-02-16 05:27:08.224000,84.810000,2.694747e+01,2.752114e+01,2.791956e+01,2.735469e+01,2.556064e+01,2.522124e+01
532,2000-02-16 05:27:08.384000,84.970000,2.697422e+01,2.747456e+01,2.790631e+01,2.737468e+01,2.562161e+01,2.521583e+01
533,2000-02-16 05:27:08.544000,85.130000,2.696085e+01,2.750783e+01,2.803218e+01,2.746125e+01,2.560806e+01,2.520539e+01
534,2000-02-16 05:27:08.704000,85.290000,2.696085e+01,2.756770e+01,2.790631e+01,2.742130e+01,2.558774e+01,2.520289e+01
535,2000-02-16 05:27:08.864000,85.450000,2.696085e+01,2.749452e+01,2.788642e+01,2.739466e+01,2.560129e+01,2.519404e+01
536,2000-02-16 05:27:09.024000,85.610000,2.696753e+01,2.750783e+01,2.790631e+01,2.731470e+01,2.554031e+01,2.519860e+01
537,2000-02-16 05:27:09.184000,85.770000,2.694747e+01,2.746125e+01,2.789968e+01,2.750118e+01,2.554708e+01,2.519988e+01
538,2000-02-16 05:27:09.344000,85.930000,2.701433e+01,2.748121e+01,2.793945e+01,2.736802e+01,2.557419e+01,2.519643e+01
539,2000-02-16 05:27:09.504000,86.090000,2.699428e+01,2.744128e+01,2.788642e+01,2.740132e+01,2.558774e+01,2.520553e+01
540,2000-02-16 05:27:09.664000,86.250000,2.695416e+01,2.755440e+01,2.793282e+01,2.734136e+01,2.556741e+01,2.519316e+01
541,2000-02-16 05:27:09.824000,86.410000,2.691402e+01,2.744793e+01,2.791956e+01,2.734803e+01,2.558774e+01,2.519375e+01
542,2000-02-16 05:27:09.984000,86.570000,2.692740e+01,2.755440e+01,2.789968e+01,2.732137e+01,2.560129e+01,2.519850e+01
543,2000-02-16 05:27:10.144000,86.730000,2.694747e+01,2.750118e+01,2.789305e+01,2.730804e+01,2.556741e+01,2.519857e+01
544,2000-02-16 05:27:10.304000,86.890000,2.705443e+01,2.754110e+01,2.794607e+01,2.732804e+01,2.564192e+01,2.520576e+01
545,2000-02-16 05:27:10.464000,87.050000,2.694747e+01,2.762753e+01,2.801232e+01,2.734136e+01,2.556064e+01,2.519978e+01
546,2000-02-16 05:27:10.624000,87.210000,2.694747e+01,2.752779e+01,2.789968e+01,2.734136e+01,2.553353e+01,2.519935e+01
547,2000-02-16 05:27:10.784000,87.370000,2.694078e+01,2.748787e+01,2.795932e+01,2.732804e+01,2.557419e+01,2.520007e+01
548,2000-02-16 05:27:10.944000,87.530000,2.692740e+01,2.748121e+01,2.794607e+01,2.742130e+01,2.556064e+01,2.520552e+01
549,2000-02-16 05:27:11.104000,87.690000,2.690733e+01,2.758100e+01,2.791294e+01,2.740798e+01,2.558097e+01,2.520477e+01
550,2000-02-16 05:27:11.264000,87.850000,2.690733e+01,2.748787e+01,2.790631e+01,2.739466e+01,2.561483e+01,2.519797e+01
551,2000-02-16 05:27:11.424000,88.010000,2.709451e+01,2.744128e+01,2.797257e+01,2.741464e+01,2.561483e+01,2.519139e+01
552,2000-02-16 05:27:11.584000,88.170000,2.692071e+01,2.746125e+01,2.789968e+01,2.734803e+01,2.556064e+01,2.519019e+01
553,2000-02-16 05:27:11.744000,88.330000,2.695416e+01,2.750783e+01,2.790631e+01,2.740798e+01,2.564869e+01,2.518737e+01
554,2000-02-16 05:27:11.904000,88.490000,2.694078e+01,2.745459e+01,2.789968e+01,2.736135e+01,2.560806e+01,2.518876e+01
555,2000-02-16 05:27:12.064000,88.650000,2.698091e+01,2.747456e+01,2.793282e+01,2.732804e+01,2.564869e+01,2.519077e+01
556,2000-02-16 05:27:12.224000,88.810000,2.696753e+01,2.747456e+01,2.789305e+01,2.739466e+01,2.564869e+01,2.519112e+01
557,2000-02-16 05:27:12.384000,88.970000,2.692071e+01,2.754775e+01,2.792619e+01,2.734136e+01,2.558774e+01,2.518618e+01
558,2000-02-16 05:27:12.544000,89.130000,2.696085e+01,2.748787e+01,2.790631e+01,2.744793e+01,2.560806e+01,2.518461e+01
559,2000-02-16 05:27:12.704000,89.290000,2.691402e+01,2.747456e+01,2.785989e+01,2.738800e+01,2.557419e+01,2.518504e+01
560,2000-02-16 05:27:12.864000,89.450000,2.691402e+01,2.750118e+01,2.793282e+01,2.739466e+01,2.553353e+01,2.518363e+01
561,2000-02-16 05:27:13.024000,89.610000,2.689395e+01,2.746125e+01,2.796595e+01,2.733470e+01,2.562161e+01,2.518365e+01
562,2000-02-16 05:27:13.184000,89.770000,2.689395e+01,2.746125e+01,2.796595e+01,2.738800e+01,2.552675e+01,2.517843e+01
563,2000-02-16 05:27:13.344000,89.930000,2.691402e+01,2.753444e+01,2.799245e+01,2.738800e+01,2.558097e+01,2.517255e+01
564,2000-02-16 05:27:13.504000,90.090000,2.702770e+01,2.758100e+01,2.797257e+01,2.745459e+01,2.564192e+01,2.523437e+01
565,2000-02-16 05:27:13.664000,90.250000,2.700765e+01,2.752114e+01,2.795932e+01,2.748787e+01,2.564869e+01,2.524829e+01
566,2000-02-16 05:27:13.824000,90.410000,2.700765e+01,2.759429e+01,2.801232e+01,2.744793e+01,2.568254e+01,2.527637e+01
567,2000-02-16 05:27:13.984000,90.570000,2.712791e+01,2.758100e+01,2.805866e+01,2.754110e+01,2.571638e+01,2.531030e+01
568,2000-02-16 05:27:14.144000,90.730000,2.703439e+01,2.760094e+01,2.818436e+01,2.746125e+01,2.576373e+01,2.530985e+01
569,2000-02-16 05:27:14.304000,90.890000,2.700765e+01,2.753444e+01,2.807190e+01,2.750118e+01,2.572991e+01,2.530459e+01
570,2000-02-16 05:27:14.464000,91.050000,2.709451e+01,2.764747e+01,2.805866e+01,2.750783e+01,2.567577e+01,2.530121e+01
