frame,abstime,reltime,april3_microphoneBoardA_4.seq:Rectangle 1 [C]:max,april3_microphoneBoardA_4.seq:Polygon 1 [C]:max,april3_microphoneBoardA_4.seq:Rectangle 2 [C]:max,april3_microphoneBoardA_4.seq:Rectangle 3 [C]:max,april3_microphoneBoardA_4.seq:Rectangle 4 [C]:max,april3_microphoneBoardA_4.seq:Rectangle 5 [C]:mean
881,2000-02-03 07:33:27.623000,140.815000,2.768069e+01,2.814468e+01,2.842872e+01,2.812484e+01,2.651183e+01,2.603459e+01
882,2000-02-03 07:33:27.783000,140.975000,2.778028e+01,2.811822e+01,2.845511e+01,2.796595e+01,2.650511e+01,2.603752e+01
883,2000-02-03 07:33:27.943000,141.135000,2.772054e+01,2.806528e+01,2.843532e+01,2.802556e+01,2.651183e+01,2.604235e+01
884,2000-02-03 07:33:28.103000,141.295000,2.772054e+01,2.812484e+01,2.844851e+01,2.795270e+01,2.657226e+01,2.603685e+01
885,2000-02-03 07:33:28.263000,141.455000,2.774046e+01,2.810499e+01,2.843532e+01,2.797257e+01,2.651183e+01,2.604265e+01
886,2000-02-03 07:33:28.423000,141.615000,2.773382e+01,2.813145e+01,2.842213e+01,2.801894e+01,2.653869e+01,2.603601e+01
887,2000-02-03 07:33:28.583000,141.775000,2.771390e+01,2.808514e+01,2.843532e+01,2.797920e+01,2.656554e+01,2.603431e+01
888,2000-02-03 07:33:28.743000,141.935000,2.782673e+01,2.808514e+01,2.842213e+01,2.796595e+01,2.656554e+01,2.603282e+01
889,2000-02-03 07:33:28.903000,142.095000,2.775373e+01,2.813807e+01,2.845511e+01,2.796595e+01,2.645809e+01,2.605403e+01
890,2000-02-03 07:33:29.063000,142.255000,2.778028e+01,2.811822e+01,2.845511e+01,2.806528e+01,2.651183e+01,2.606148e+01
891,2000-02-03 07:33:29.223000,142.415000,2.773382e+01,2.817114e+01,2.844851e+01,2.801894e+01,2.653197e+01,2.606126e+01
892,2000-02-03 07:33:29.383000,142.575000,2.777365e+01,2.819097e+01,2.847489e+01,2.797920e+01,2.650511e+01,2.606013e+01
893,2000-02-03 07:33:29.543000,142.735000,2.771390e+01,2.819097e+01,2.847489e+01,2.799245e+01,2.649168e+01,2.605552e+01
894,2000-02-03 07:33:29.703000,142.895000,2.777365e+01,2.813145e+01,2.854081e+01,2.799245e+01,2.647153e+01,2.605930e+01
895,2000-02-03 07:33:29.863000,143.055000,2.773382e+01,2.823063e+01,2.850127e+01,2.795270e+01,2.649840e+01,2.605742e+01
896,2000-02-03 07:33:30.023000,143.215000,2.774046e+01,2.808514e+01,2.839573e+01,2.797920e+01,2.649168e+01,2.603925e+01
897,2000-02-03 07:33:30.183000,143.375000,2.777365e+01,2.810499e+01,2.846170e+01,2.795932e+01,2.654540e+01,2.603639e+01
898,2000-02-03 07:33:30.343000,143.535000,2.767404e+01,2.823063e+01,2.848808e+01,2.800569e+01,2.653869e+01,2.604164e+01
899,2000-02-03 07:33:30.503000,143.695000,2.767404e+01,2.810499e+01,2.845511e+01,2.793945e+01,2.647153e+01,2.603626e+01
900,2000-02-03 07:33:30.663000,143.855000,2.771390e+01,2.810499e+01,2.847489e+01,2.804542e+01,2.654540e+01,2.603827e+01
901,2000-02-03 07:33:30.823000,144.015000,2.783336e+01,2.810499e+01,2.838254e+01,2.798582e+01,2.651183e+01,2.604512e+01
902,2000-02-03 07:33:30.983000,144.175000,2.771390e+01,2.812484e+01,2.840233e+01,2.801232e+01,2.646481e+01,2.604310e+01
903,2000-02-03 07:33:31.143000,144.335000,2.766076e+01,2.817775e+01,2.838914e+01,2.799907e+01,2.651855e+01,2.604075e+01
904,2000-02-03 07:33:31.303000,144.495000,2.769397e+01,2.813807e+01,2.848149e+01,2.794607e+01,2.651183e+01,2.603153e+01
905,2000-02-03 07:33:31.463000,144.655000,2.772054e+01,2.814468e+01,2.842213e+01,2.797257e+01,2.651855e+01,2.602841e+01
906,2000-02-03 07:33:31.623000,144.815000,2.768733e+01,2.809837e+01,2.840893e+01,2.794607e+01,2.655883e+01,2.603425e+01
907,2000-02-03 07:33:31.783000,144.975000,2.769397e+01,2.813807e+01,2.848808e+01,2.797920e+01,2.650511e+01,2.603098e+01
908,2000-02-03 07:33:31.943000,145.135000,2.772054e+01,2.815791e+01,2.842213e+01,2.797257e+01,2.651183e+01,2.603330e+01
909,2000-02-03 07:33:32.103000,145.295000,2.767404e+01,2.817114e+01,2.844192e+01,2.798582e+01,2.646481e+01,2.603316e+01
910,2000-02-03 07:33:32.263000,145.455000,2.774046e+01,2.811822e+01,2.848808e+01,2.796595e+01,2.651855e+01,2.603401e+01
911,2000-02-03 07:33:32.423000,145.615000,2.776037e+01,2.805866e+01,2.844851e+01,2.797257e+01,2.648496e+01,2.603161e+01
912,2000-02-03 07:33:32.583000,145.775000,2.765411e+01,2.806528e+01,2.846170e+01,2.801232e+01,2.655212e+01,2.602583e+01
913,2000-02-03 07:33:32.743000,145.935000,2.780019e+01,2.813145e+01,2.843532e+01,2.797257e+01,2.653197e+01,2.602403e+01
914,2000-02-03 07:33:32.903000,146.095000,2.780683e+01,2.809837e+01,2.840893e+01,2.795270e+01,2.646481e+01,2.602207e+01
915,2000-02-03 07:33:33.063000,146.255000,2.772718e+01,2.807852e+01,2.843532e+01,2.799907e+01,2.646481e+01,2.602262e+01
916,2000-02-03 07:33:33.223000,146.415000,2.777365e+01,2.809837e+01,2.844192e+01,2.795270e+01,2.649840e+01,2.602621e+01
917,2000-02-03 07:33:33.383000,146.575000,2.784000e+01,2.817775e+01,2.854081e+01,2.800569e+01,2.657897e+01,2.607585e+01
918,2000-02-03 07:33:33.543000,146.735000,2.774709e+01,2.818436e+01,2.847489e+01,2.802556e+01,2.655212e+01,2.608395e+01
919,2000-02-03 07:33:33.704000,146.896000,2.780019e+01,2.815130e+01,2.854740e+01,2.803218e+01,2.653869e+01,2.608018e+01
920,2000-02-03 07:33:33.864000,147.056000,2.778028e+01,2.819097e+01,2.851445e+01,2.805866e+01,2.659239e+01,2.608485e+01
921,2000-02-03 07:33:34.023000,147.215000,2.787316e+01,2.814468e+01,2.853422e+01,2.801894e+01,2.657226e+01,2.608286e+01
922,2000-02-03 07:33:34.183000,147.375000,2.774709e+01,2.813807e+01,2.855399e+01,2.805866e+01,2.659239e+01,2.608511e+01
923,2000-02-03 07:33:34.343000,147.535000,2.774709e+01,2.813145e+01,2.850786e+01,2.807190e+01,2.657897e+01,2.608739e+01
924,2000-02-03 07:33:34.504000,147.696000,2.780683e+01,2.825707e+01,2.848808e+01,2.801232e+01,2.658568e+01,2.608752e+01
925,2000-02-03 07:33:34.664000,147.856000,2.770725e+01,2.819097e+01,2.849467e+01,2.803218e+01,2.666618e+01,2.608750e+01
926,2000-02-03 07:33:34.824000,148.016000,2.779355e+01,2.819759e+01,2.848808e+01,2.810499e+01,2.661252e+01,2.609267e+01
927,2000-02-03 07:33:34.984000,148.176000,2.777365e+01,2.809837e+01,2.849467e+01,2.805204e+01,2.667289e+01,2.609200e+01
928,2000-02-03 07:33:35.144000,148.336000,2.776037e+01,2.814468e+01,2.854740e+01,2.805866e+01,2.663265e+01,2.608941e+01
929,2000-02-03 07:33:35.304000,148.496000,2.774046e+01,2.811161e+01,2.849467e+01,2.809837e+01,2.652526e+01,2.608727e+01
930,2000-02-03 07:33:35.464000,148.656000,2.774046e+01,2.813807e+01,2.850127e+01,2.805204e+01,2.655883e+01,2.608958e+01
931,2000-02-03 07:33:35.624000,148.816000,2.775373e+01,2.825046e+01,2.852763e+01,2.809837e+01,2.661252e+01,2.610474e+01
932,2000-02-03 07:33:35.784000,148.976000,2.775373e+01,2.814468e+01,2.850786e+01,2.809837e+01,2.659910e+01,2.610080e+01
933,2000-02-03 07:33:35.944000,149.136000,2.774709e+01,2.815791e+01,2.851445e+01,2.805204e+01,2.661923e+01,2.610013e+01
934,2000-02-03 07:33:36.104000,149.296000,2.775373e+01,2.810499e+01,2.847489e+01,2.807852e+01,2.661252e+01,2.609805e+01
935,2000-02-03 07:33:36.264000,149.456000,2.778028e+01,2.813145e+01,2.850127e+01,2.813807e+01,2.660581e+01,2.609926e+01
936,2000-02-03 07:33:36.424000,149.616000,2.775373e+01,2.814468e+01,2.840893e+01,2.817775e+01,2.661923e+01,2.610256e+01
937,2000-02-03 07:33:36.584000,149.776000,2.780683e+01,2.823724e+01,2.853422e+01,2.807190e+01,2.663935e+01,2.610507e+01
938,2000-02-03 07:33:36.744000,149.936000,2.785326e+01,2.815130e+01,2.857376e+01,2.806528e+01,2.656554e+01,2.610471e+01
939,2000-02-03 07:33:36.904000,150.096000,2.776701e+01,2.813145e+01,2.849467e+01,2.803880e+01,2.657226e+01,2.610074e+01
940,2000-02-03 07:33:37.064000,150.256000,2.781346e+01,2.815130e+01,2.844851e+01,2.808514e+01,2.660581e+01,2.610537e+01
941,2000-02-03 07:33:37.224000,150.416000,2.776037e+01,2.815791e+01,2.847489e+01,2.807190e+01,2.661252e+01,2.610455e+01
942,2000-02-03 07:33:37.384000,150.576000,2.777365e+01,2.816452e+01,2.847489e+01,2.811161e+01,2.660581e+01,2.610112e+01
943,2000-02-03 07:33:37.544000,150.736000,2.776701e+01,2.821081e+01,2.846170e+01,2.805204e+01,2.658568e+01,2.609508e+01
944,2000-02-03 07:33:37.704000,150.896000,2.778028e+01,2.816452e+01,2.847489e+01,2.803218e+01,2.657897e+01,2.608659e+01
945,2000-02-03 07:33:37.864000,151.056000,2.773382e+01,2.809837e+01,2.844192e+01,2.803880e+01,2.658568e+01,2.608205e+01
946,2000-02-03 07:33:38.024000,151.216000,2.780019e+01,2.816452e+01,2.848808e+01,2.809176e+01,2.660581e+01,2.608370e+01
947,2000-02-03 07:33:38.184000,151.376000,2.773382e+01,2.813145e+01,2.847489e+01,2.805866e+01,2.665277e+01,2.609046e+01
948,2000-02-03 07:33:38.344000,151.536000,2.777365e+01,2.814468e+01,2.842872e+01,2.803880e+01,2.657226e+01,2.609320e+01
949,2000-02-03 07:33:38.504000,151.696000,2.775373e+01,2.815791e+01,2.849467e+01,2.811161e+01,2.663265e+01,2.609297e+01
950,2000-02-03 07:33:38.664000,151.856000,2.771390e+01,2.813807e+01,2.848808e+01,2.805204e+01,2.656554e+01,2.609177e+01
951,2000-02-03 07:33:38.824000,152.016000,2.772054e+01,2.813807e+01,2.845511e+01,2.805866e+01,2.655883e+01,2.609420e+01
952,2000-02-03 07:33:38.984000,152.176000,2.776037e+01,2.823724e+01,2.843532e+01,2.811822e+01,2.654540e+01,2.608982e+01
953,2000-02-03 07:33:39.144000,152.336000,2.776701e+01,2.817114e+01,2.846830e+01,2.804542e+01,2.656554e+01,2.608623e+01
954,2000-02-03 07:33:39.304000,152.496000,2.775373e+01,2.814468e+01,2.844192e+01,2.802556e+01,2.659910e+01,2.608647e+01
955,2000-02-03 07:33:39.464000,152.656000,2.773382e+01,2.813145e+01,2.852104e+01,2.809837e+01,2.660581e+01,2.608285e+01
956,2000-02-03 07:33:39.624000,152.816000,2.774709e+01,2.817775e+01,2.848808e+01,2.805204e+01,2.653197e+01,2.608766e+01
957,2000-02-03 07:33:39.784000,152.976000,2.780019e+01,2.810499e+01,2.842213e+01,2.802556e+01,2.657897e+01,2.608620e+01
958,2000-02-03 07:33:39.944000,153.136000,2.777365e+01,2.811161e+01,2.846830e+01,2.800569e+01,2.659910e+01,2.608862e+01
959,2000-02-03 07:33:40.104000,153.296000,2.780019e+01,2.815791e+01,2.856058e+01,2.805204e+01,2.659239e+01,2.608635e+01
960,2000-02-03 07:33:40.264000,153.456000,2.774046e+01,2.819759e+01,2.854081e+01,2.801232e+01,2.659239e+01,2.608221e+01
961,2000-02-03 07:33:40.424000,153.616000,2.772718e+01,2.819759e+01,2.854081e+01,2.812484e+01,2.656554e+01,2.608907e+01
962,2000-02-03 07:33:40.584000,153.776000,2.787316e+01,2.819759e+01,2.855399e+01,2.806528e+01,2.661923e+01,2.608839e+01
963,2000-02-03 07:33:40.744000,153.936000,2.780019e+01,2.813145e+01,2.852104e+01,2.803218e+01,2.661923e+01,2.608912e+01
964,2000-02-03 07:33:40.904000,154.096000,2.776701e+01,2.816452e+01,2.856717e+01,2.802556e+01,2.659910e+01,2.609150e+01
965,2000-02-03 07:33:41.064000,154.256000,2.774046e+01,2.825707e+01,2.854740e+01,2.803880e+01,2.661923e+01,2.608732e+01
966,2000-02-03 07:33:41.224000,154.416000,2.773382e+01,2.821742e+01,2.854081e+01,2.807852e+01,2.655883e+01,2.608811e+01
967,2000-02-03 07:33:41.384000,154.576000,2.774046e+01,2.816452e+01,2.851445e+01,2.807190e+01,2.658568e+01,2.608526e+01
968,2000-02-03 07:33:41.544000,154.736000,2.771390e+01,2.811161e+01,2.852104e+01,2.806528e+01,2.658568e+01,2.608137e+01
969,2000-02-03 07:33:41.704000,154.896000,2.784663e+01,2.825046e+01,2.852104e+01,2.809176e+01,2.659910e+01,2.611420e+01
970,2000-02-03 07:33:41.864000,155.056000,2.776701e+01,2.822403e+01,2.857376e+01,2.808514e+01,2.661252e+01,2.612276e+01
971,2000-02-03 07:33:42.024000,155.216000,2.788642e+01,2.819097e+01,2.852763e+01,2.811161e+01,2.663935e+01,2.613067e+01
972,2000-02-03 07:33:42.184000,155.376000,2.778028e+01,2.821081e+01,2.850127e+01,2.811822e+01,2.669971e+01,2.613349e+01
973,2000-02-03 07:33:42.344000,155.536000,2.775373e+01,2.820420e+01,2.850127e+01,2.807190e+01,2.671312e+01,2.613046e+01
974,2000-02-03 07:33:42.504000,155.696000,2.783336e+01,2.822403e+01,2.858035e+01,2.810499e+01,2.667289e+01,2.612932e+01
975,2000-02-03 07:33:42.664000,155.856000,2.782673e+01,2.822403e+01,2.856058e+01,2.816452e+01,2.669300e+01,2.613228e+01
976,2000-02-03 07:33:42.824000,156.016000,2.782673e+01,2.827689e+01,2.850786e+01,2.809837e+01,2.669971e+01,2.613677e+01
977,2000-02-03 07:33:42.984000,156.176000,2.784000e+01,2.820420e+01,2.852763e+01,2.808514e+01,2.668630e+01,2.613253e+01
978,2000-02-03 07:33:43.144000,156.336000,2.780683e+01,2.823063e+01,2.854081e+01,2.809837e+01,2.666618e+01,2.613483e+01
979,2000-02-03 07:33:43.304000,156.496000,2.784663e+01,2.830991e+01,2.856058e+01,2.811822e+01,2.669971e+01,2.613795e+01
980,2000-02-03 07:33:43.464000,156.656000,2.785989e+01,2.829010e+01,2.851445e+01,2.816452e+01,2.666618e+01,2.613278e+01
981,2000-02-03 07:33:43.624000,156.816000,2.783336e+01,2.819759e+01,2.856058e+01,2.809176e+01,2.673322e+01,2.613607e+01
982,2000-02-03 07:33:43.785000,156.977000,2.781346e+01,2.819759e+01,2.852763e+01,2.811161e+01,2.670641e+01,2.612676e+01
983,2000-02-03 07:33:43.945000,157.137000,2.777365e+01,2.823724e+01,2.857376e+01,2.809837e+01,2.663935e+01,2.612350e+01
984,2000-02-03 07:33:44.104000,157.296000,2.781346e+01,2.815130e+01,2.850786e+01,2.815130e+01,2.664606e+01,2.612121e+01
985,2000-02-03 07:33:44.264000,157.456000,2.778028e+01,2.830991e+01,2.849467e+01,2.815791e+01,2.671982e+01,2.612482e+01
986,2000-02-03 07:33:44.425000,157.617000,2.785989e+01,2.821742e+01,2.848149e+01,2.813807e+01,2.673322e+01,2.612625e+01
987,2000-02-03 07:33:44.585000,157.777000,2.782673e+01,2.817775e+01,2.850127e+01,2.809837e+01,2.667289e+01,2.612349e+01
988,2000-02-03 07:33:44.745000,157.937000,2.782010e+01,2.817114e+01,2.854740e+01,2.807190e+01,2.665277e+01,2.612786e+01
989,2000-02-03 07:33:44.905000,158.097000,2.778692e+01,2.817114e+01,2.855399e+01,2.807190e+01,2.659910e+01,2.610338e+01
990,2000-02-03 07:33:45.065000,158.257000,2.773382e+01,2.824385e+01,2.848808e+01,2.807852e+01,2.657897e+01,2.610217e+01
991,2000-02-03 07:33:45.225000,158.417000,2.782673e+01,2.816452e+01,2.844851e+01,2.815791e+01,2.665948e+01,2.610287e+01
992,2000-02-03 07:33:45.385000,158.577000,2.786653e+01,2.819759e+01,2.850127e+01,2.807852e+01,2.664606e+01,2.610277e+01
993,2000-02-03 07:33:45.545000,158.737000,2.782673e+01,2.819097e+01,2.848808e+01,2.803880e+01,2.661252e+01,2.609803e+01
994,2000-02-03 07:33:45.705000,158.897000,2.781346e+01,2.817775e+01,2.845511e+01,2.807190e+01,2.658568e+01,2.609626e+01
995,2000-02-03 07:33:45.865000,159.057000,2.780683e+01,2.827689e+01,2.848149e+01,2.804542e+01,2.667289e+01,2.609319e+01
996,2000-02-03 07:33:46.025000,159.217000,2.774709e+01,2.813145e+01,2.840893e+01,2.803218e+01,2.655212e+01,2.605227e+01
997,2000-02-03 07:33:46.185000,159.377000,2.770725e+01,2.815791e+01,2.844851e+01,2.801232e+01,2.657897e+01,2.605313e+01
998,2000-02-03 07:33:46.345000,159.537000,2.772054e+01,2.817114e+01,2.852763e+01,2.803218e+01,2.653197e+01,2.604939e+01
999,2000-02-03 07:33:46.505000,159.697000,2.770061e+01,2.810499e+01,2.848149e+01,2.804542e+01,2.662594e+01,2.604311e+01
1000,2000-02-03 07:33:46.665000,159.857000,2.770725e+01,2.809837e+01,2.839573e+01,2.801232e+01,2.668630e+01,2.604592e+01
1001,2000-02-03 07:33:46.825000,160.017000,2.777365e+01,2.823063e+01,2.838914e+01,2.798582e+01,2.660581e+01,2.604913e+01
1002,2000-02-03 07:33:46.985000,160.177000,2.772054e+01,2.811822e+01,2.848149e+01,2.798582e+01,2.660581e+01,2.604882e+01
1003,2000-02-03 07:33:47.145000,160.337000,2.780683e+01,2.811161e+01,2.846830e+01,2.799245e+01,2.651183e+01,2.604938e+01
1004,2000-02-03 07:33:47.305000,160.497000,2.776701e+01,2.811161e+01,2.840233e+01,2.799245e+01,2.651183e+01,2.605568e+01
1005,2000-02-03 07:33:47.465000,160.657000,2.776701e+01,2.811822e+01,2.846170e+01,2.809837e+01,2.651855e+01,2.605778e+01
1006,2000-02-03 07:33:47.625000,160.817000,2.784663e+01,2.813807e+01,2.846830e+01,2.804542e+01,2.661923e+01,2.606245e+01
1007,2000-02-03 07:33:47.785000,160.977000,2.781346e+01,2.813807e+01,2.844192e+01,2.803218e+01,2.665948e+01,2.605434e+01
1008,2000-02-03 07:33:47.945000,161.137000,2.777365e+01,2.812484e+01,2.842213e+01,2.809176e+01,2.659910e+01,2.605495e+01
1009,2000-02-03 07:33:48.105000,161.297000,2.771390e+01,2.818436e+01,2.848808e+01,2.812484e+01,2.655883e+01,2.605651e+01
1010,2000-02-03 07:33:48.265000,161.457000,2.776037e+01,2.815791e+01,2.847489e+01,2.799907e+01,2.665277e+01,2.606205e+01
1011,2000-02-03 07:33:48.425000,161.617000,2.775373e+01,2.819097e+01,2.854740e+01,2.799245e+01,2.664606e+01,2.605851e+01
1012,2000-02-03 07:33:48.585000,161.777000,2.774709e+01,2.826368e+01,2.850786e+01,2.805866e+01,2.651855e+01,2.605666e+01
1013,2000-02-03 07:33:48.745000,161.937000,2.777365e+01,2.817775e+01,2.852104e+01,2.812484e+01,2.665277e+01,2.606719e+01
1014,2000-02-03 07:33:48.905000,162.097000,2.774709e+01,2.815791e+01,2.841553e+01,2.804542e+01,2.656554e+01,2.605669e+01
1015,2000-02-03 07:33:49.065000,162.257000,2.780019e+01,2.821081e+01,2.844192e+01,2.803218e+01,2.659910e+01,2.605553e+01
1016,2000-02-03 07:33:49.225000,162.417000,2.771390e+01,2.815791e+01,2.847489e+01,2.799245e+01,2.671312e+01,2.605129e+01
1017,2000-02-03 07:33:49.385000,162.577000,2.784663e+01,2.821081e+01,2.849467e+01,2.803880e+01,2.667289e+01,2.610266e+01
1018,2000-02-03 07:33:49.545000,162.737000,2.782010e+01,2.822403e+01,2.846830e+01,2.813145e+01,2.667289e+01,2.611329e+01
1019,2000-02-03 07:33:49.705000,162.897000,2.785989e+01,2.823724e+01,2.851445e+01,2.809176e+01,2.671982e+01,2.614169e+01
1020,2000-02-03 07:33:49.865000,163.057000,2.782010e+01,2.825707e+01,2.852104e+01,2.815130e+01,2.671982e+01,2.614594e+01
1021,2000-02-03 07:33:50.025000,163.217000,2.782010e+01,2.829010e+01,2.856058e+01,2.806528e+01,2.659910e+01,2.613615e+01
1022,2000-02-03 07:33:50.185000,163.377000,2.780019e+01,2.821742e+01,2.852104e+01,2.807190e+01,2.660581e+01,2.614069e+01
1023,2000-02-03 07:33:50.345000,163.537000,2.776037e+01,2.823724e+01,2.844192e+01,2.810499e+01,2.661252e+01,2.614151e+01
1024,2000-02-03 07:33:50.505000,163.697000,2.778692e+01,2.826368e+01,2.848808e+01,2.809176e+01,2.661923e+01,2.614320e+01
1025,2000-02-03 07:33:50.665000,163.857000,2.780683e+01,2.827028e+01,2.850786e+01,2.809176e+01,2.664606e+01,2.614587e+01
1026,2000-02-03 07:33:50.825000,164.017000,2.777365e+01,2.821742e+01,2.843532e+01,2.819097e+01,2.664606e+01,2.614680e+01
1027,2000-02-03 07:33:50.985000,164.177000,2.791956e+01,2.823724e+01,2.846830e+01,2.809837e+01,2.660581e+01,2.614703e+01
1028,2000-02-03 07:33:51.145000,164.337000,2.781346e+01,2.822403e+01,2.844192e+01,2.811161e+01,2.665948e+01,2.614666e+01
1029,2000-02-03 07:33:51.305000,164.497000,2.784663e+01,2.822403e+01,2.852763e+01,2.821081e+01,2.668630e+01,2.614652e+01
1030,2000-02-03 07:33:51.465000,164.657000,2.780683e+01,2.824385e+01,2.849467e+01,2.817114e+01,2.668630e+01,2.615587e+01
1031,2000-02-03 07:33:51.625000,164.817000,2.783336e+01,2.823063e+01,2.853422e+01,2.811822e+01,2.667289e+01,2.615176e+01
1032,2000-02-03 07:33:51.785000,164.977000,2.777365e+01,2.829671e+01,2.842213e+01,2.810499e+01,2.662594e+01,2.612672e+01
1033,2000-02-03 07:33:51.945000,165.137000,2.772054e+01,2.812484e+01,2.840893e+01,2.798582e+01,2.652526e+01,2.606110e+01
1034,2000-02-03 07:33:52.105000,165.297000,2.781346e+01,2.821742e+01,2.840893e+01,2.805866e+01,2.655883e+01,2.605672e+01
1035,2000-02-03 07:33:52.265000,165.457000,2.784000e+01,2.814468e+01,2.839573e+01,2.807852e+01,2.653197e+01,2.605819e+01
1036,2000-02-03 07:33:52.425000,165.617000,2.777365e+01,2.821081e+01,2.838914e+01,2.810499e+01,2.653197e+01,2.605563e+01
1037,2000-02-03 07:33:52.585000,165.777000,2.782673e+01,2.812484e+01,2.838914e+01,2.802556e+01,2.653197e+01,2.605426e+01
1038,2000-02-03 07:33:52.745000,165.937000,2.770061e+01,2.815130e+01,2.846830e+01,2.802556e+01,2.654540e+01,2.605695e+01
1039,2000-02-03 07:33:52.905000,166.097000,2.771390e+01,2.811822e+01,2.846170e+01,2.801894e+01,2.652526e+01,2.606224e+01
1040,2000-02-03 07:33:53.065000,166.257000,2.780019e+01,2.816452e+01,2.848149e+01,2.797920e+01,2.656554e+01,2.605889e+01
1041,2000-02-03 07:33:53.225000,166.417000,2.776701e+01,2.811161e+01,2.846170e+01,2.803218e+01,2.653197e+01,2.605574e+01
1042,2000-02-03 07:33:53.387000,166.579000,2.772054e+01,2.814468e+01,2.844851e+01,2.800569e+01,2.657226e+01,2.606075e+01
1043,2000-02-03 07:33:53.545000,166.737000,2.776701e+01,2.817114e+01,2.842213e+01,2.813145e+01,2.653869e+01,2.605734e+01
1044,2000-02-03 07:33:53.706000,166.898000,2.783336e+01,2.809176e+01,2.843532e+01,2.803218e+01,2.655212e+01,2.606300e+01
1045,2000-02-03 07:33:53.866000,167.058000,2.783336e+01,2.820420e+01,2.847489e+01,2.805866e+01,2.654540e+01,2.610821e+01
1046,2000-02-03 07:33:54.026000,167.218000,2.792619e+01,2.823724e+01,2.846170e+01,2.808514e+01,2.659239e+01,2.613012e+01
1047,2000-02-03 07:33:54.186000,167.378000,2.780019e+01,2.838914e+01,2.846830e+01,2.811161e+01,2.657897e+01,2.612760e+01
1048,2000-02-03 07:33:54.346000,167.538000,2.779355e+01,2.817775e+01,2.850786e+01,2.822403e+01,2.663935e+01,2.613308e+01
1049,2000-02-03 07:33:54.506000,167.698000,2.779355e+01,2.819759e+01,2.849467e+01,2.813145e+01,2.659910e+01,2.613425e+01
1050,2000-02-03 07:33:54.666000,167.858000,2.776037e+01,2.821081e+01,2.844192e+01,2.809837e+01,2.663935e+01,2.613619e+01
1051,2000-02-03 07:33:54.826000,168.018000,2.782010e+01,2.819097e+01,2.861328e+01,2.815130e+01,2.655883e+01,2.613447e+01
1052,2000-02-03 07:33:54.986000,168.178000,2.776037e+01,2.829010e+01,2.853422e+01,2.809176e+01,2.659910e+01,2.613399e+01
1053,2000-02-03 07:33:55.146000,168.338000,2.782010e+01,2.825707e+01,2.856717e+01,2.815791e+01,2.661252e+01,2.613922e+01
1054,2000-02-03 07:33:55.306000,168.498000,2.779355e+01,2.827689e+01,2.853422e+01,2.809176e+01,2.668630e+01,2.614766e+01
1055,2000-02-03 07:33:55.466000,168.658000,2.776701e+01,2.825046e+01,2.852104e+01,2.808514e+01,2.663935e+01,2.613014e+01
1056,2000-02-03 07:33:55.626000,168.818000,2.776037e+01,2.820420e+01,2.847489e+01,2.805866e+01,2.660581e+01,2.611697e+01
1057,2000-02-03 07:33:55.786000,168.978000,2.777365e+01,2.818436e+01,2.852763e+01,2.807852e+01,2.659910e+01,2.611789e+01
1058,2000-02-03 07:33:55.946000,169.138000,2.778692e+01,2.822403e+01,2.854081e+01,2.809176e+01,2.663935e+01,2.612268e+01
