frame,abstime,reltime,april15_microphoneBoardC_2.seq:Rectangle 1 [C]:max,april15_microphoneBoardC_2.seq:Polygon 1 [C]:max,april15_microphoneBoardC_2.seq:Rectangle 2 [C]:max,april15_microphoneBoardC_2.seq:Rectangle 3 [C]:max,april15_microphoneBoardC_2.seq:Rectangle 4 [C]:max,april15_microphoneBoardC_2.seq:Rectangle 5 [C]:mean
643,2000-02-14 21:44:27.400000,102.735000,2.756770e+01,2.825707e+01,2.867253e+01,2.798582e+01,2.606091e+01,2.584168e+01
644,2000-02-14 21:44:27.559000,102.894000,2.756105e+01,2.829671e+01,2.869228e+01,2.797920e+01,2.622265e+01,2.584443e+01
645,2000-02-14 21:44:27.719000,103.054000,2.758765e+01,2.830331e+01,2.873176e+01,2.800569e+01,2.604742e+01,2.584636e+01
646,2000-02-14 21:44:27.879000,103.214000,2.763418e+01,2.829010e+01,2.873176e+01,2.802556e+01,2.619571e+01,2.585084e+01
647,2000-02-14 21:44:28.039000,103.374000,2.754775e+01,2.830331e+01,2.879752e+01,2.802556e+01,2.608114e+01,2.584734e+01
648,2000-02-14 21:44:28.200000,103.535000,2.754775e+01,2.825707e+01,2.868570e+01,2.796595e+01,2.606765e+01,2.584538e+01
649,2000-02-14 21:44:28.360000,103.695000,2.755440e+01,2.827028e+01,2.866595e+01,2.799907e+01,2.606765e+01,2.583948e+01
650,2000-02-14 21:44:28.520000,103.855000,2.758765e+01,2.821081e+01,2.863304e+01,2.799245e+01,2.608114e+01,2.584211e+01
651,2000-02-14 21:44:28.680000,104.015000,2.754775e+01,2.828349e+01,2.867253e+01,2.799907e+01,2.604067e+01,2.584264e+01
652,2000-02-14 21:44:28.840000,104.175000,2.755440e+01,2.828349e+01,2.865279e+01,2.798582e+01,2.608788e+01,2.584312e+01
653,2000-02-14 21:44:28.999000,104.334000,2.755440e+01,2.822403e+01,2.863304e+01,2.803218e+01,2.606765e+01,2.584150e+01
654,2000-02-14 21:44:29.159000,104.494000,2.754775e+01,2.822403e+01,2.866595e+01,2.804542e+01,2.613507e+01,2.584474e+01
655,2000-02-14 21:44:29.319000,104.654000,2.744793e+01,2.823063e+01,2.862645e+01,2.799245e+01,2.600694e+01,2.578771e+01
656,2000-02-14 21:44:29.479000,104.814000,2.749452e+01,2.814468e+01,2.856717e+01,2.794607e+01,2.600019e+01,2.576055e+01
657,2000-02-14 21:44:29.639000,104.974000,2.746790e+01,2.811161e+01,2.858035e+01,2.793945e+01,2.605416e+01,2.575969e+01
658,2000-02-14 21:44:29.799000,105.134000,2.746125e+01,2.815130e+01,2.857376e+01,2.791956e+01,2.602718e+01,2.576022e+01
659,2000-02-14 21:44:29.959000,105.294000,2.750118e+01,2.815130e+01,2.857376e+01,2.789968e+01,2.605416e+01,2.575951e+01
660,2000-02-14 21:44:30.119000,105.454000,2.744128e+01,2.814468e+01,2.863962e+01,2.789968e+01,2.604067e+01,2.575874e+01
661,2000-02-14 21:44:30.279000,105.614000,2.746790e+01,2.818436e+01,2.864620e+01,2.797257e+01,2.608114e+01,2.576472e+01
662,2000-02-14 21:44:30.439000,105.774000,2.749452e+01,2.812484e+01,2.862645e+01,2.794607e+01,2.601369e+01,2.574648e+01
663,2000-02-14 21:44:30.599000,105.934000,2.748787e+01,2.817114e+01,2.858694e+01,2.793945e+01,2.593269e+01,2.573416e+01
664,2000-02-14 21:44:30.759000,106.094000,2.752114e+01,2.813145e+01,2.856058e+01,2.785989e+01,2.598669e+01,2.573005e+01
665,2000-02-14 21:44:30.919000,106.254000,2.752114e+01,2.810499e+01,2.856717e+01,2.790631e+01,2.595294e+01,2.573246e+01
666,2000-02-14 21:44:31.079000,106.414000,2.744128e+01,2.820420e+01,2.861328e+01,2.792619e+01,2.595294e+01,2.573137e+01
667,2000-02-14 21:44:31.239000,106.574000,2.742130e+01,2.814468e+01,2.852763e+01,2.789305e+01,2.595969e+01,2.573479e+01
668,2000-02-14 21:44:31.399000,106.734000,2.744793e+01,2.822403e+01,2.861987e+01,2.795932e+01,2.597994e+01,2.573414e+01
669,2000-02-14 21:44:31.559000,106.894000,2.754110e+01,2.826368e+01,2.865937e+01,2.795270e+01,2.594619e+01,2.577281e+01
670,2000-02-14 21:44:31.719000,107.054000,2.749452e+01,2.822403e+01,2.867253e+01,2.794607e+01,2.606765e+01,2.578276e+01
671,2000-02-14 21:44:31.879000,107.214000,2.749452e+01,2.821742e+01,2.861987e+01,2.793945e+01,2.610137e+01,2.578211e+01
672,2000-02-14 21:44:32.039000,107.374000,2.759429e+01,2.828349e+01,2.858035e+01,2.788642e+01,2.600019e+01,2.578575e+01
673,2000-02-14 21:44:32.199000,107.534000,2.751449e+01,2.821742e+01,2.862645e+01,2.789305e+01,2.602718e+01,2.578194e+01
674,2000-02-14 21:44:32.359000,107.694000,2.755440e+01,2.823724e+01,2.864620e+01,2.787979e+01,2.600019e+01,2.577773e+01
675,2000-02-14 21:44:32.519000,107.854000,2.756105e+01,2.821742e+01,2.867253e+01,2.788642e+01,2.604067e+01,2.577783e+01
676,2000-02-14 21:44:32.679000,108.014000,2.754110e+01,2.828349e+01,2.858694e+01,2.789968e+01,2.600019e+01,2.577929e+01
677,2000-02-14 21:44:32.839000,108.174000,2.755440e+01,2.812484e+01,2.856717e+01,2.789305e+01,2.600019e+01,2.578465e+01
678,2000-02-14 21:44:32.999000,108.334000,2.751449e+01,2.818436e+01,2.858035e+01,2.787979e+01,2.606765e+01,2.577771e+01
679,2000-02-14 21:44:33.159000,108.494000,2.749452e+01,2.816452e+01,2.860011e+01,2.793282e+01,2.608788e+01,2.577708e+01
680,2000-02-14 21:44:33.319000,108.654000,2.751449e+01,2.827028e+01,2.860011e+01,2.793282e+01,2.604067e+01,2.578111e+01
681,2000-02-14 21:44:33.479000,108.814000,2.752114e+01,2.818436e+01,2.863962e+01,2.789968e+01,2.604742e+01,2.577327e+01
682,2000-02-14 21:44:33.639000,108.974000,2.746790e+01,2.831652e+01,2.859352e+01,2.790631e+01,2.604067e+01,2.577880e+01
683,2000-02-14 21:44:33.799000,109.134000,2.749452e+01,2.819097e+01,2.858035e+01,2.790631e+01,2.602718e+01,2.578455e+01
684,2000-02-14 21:44:33.959000,109.294000,2.758765e+01,2.827028e+01,2.856717e+01,2.791294e+01,2.606765e+01,2.578724e+01
685,2000-02-14 21:44:34.119000,109.454000,2.751449e+01,2.832312e+01,2.858035e+01,2.791956e+01,2.604742e+01,2.578881e+01
686,2000-02-14 21:44:34.279000,109.614000,2.754110e+01,2.827689e+01,2.861987e+01,2.794607e+01,2.612833e+01,2.579095e+01
687,2000-02-14 21:44:34.439000,109.774000,2.752779e+01,2.827689e+01,2.861987e+01,2.792619e+01,2.606765e+01,2.579573e+01
688,2000-02-14 21:44:34.599000,109.934000,2.756770e+01,2.818436e+01,2.861987e+01,2.799907e+01,2.608114e+01,2.579747e+01
689,2000-02-14 21:44:34.759000,110.094000,2.750783e+01,2.821742e+01,2.867253e+01,2.791956e+01,2.608788e+01,2.579313e+01
690,2000-02-14 21:44:34.919000,110.254000,2.756770e+01,2.824385e+01,2.867253e+01,2.798582e+01,2.608114e+01,2.579626e+01
691,2000-02-14 21:44:35.079000,110.414000,2.754110e+01,2.817775e+01,2.867253e+01,2.793282e+01,2.606765e+01,2.579390e+01
692,2000-02-14 21:44:35.239000,110.574000,2.753444e+01,2.827689e+01,2.864620e+01,2.793282e+01,2.604067e+01,2.580150e+01
693,2000-02-14 21:44:35.399000,110.734000,2.761424e+01,2.823063e+01,2.865279e+01,2.792619e+01,2.606765e+01,2.580457e+01
694,2000-02-14 21:44:35.559000,110.894000,2.752779e+01,2.832312e+01,2.863962e+01,2.798582e+01,2.612159e+01,2.580149e+01
695,2000-02-14 21:44:35.719000,111.054000,2.757435e+01,2.825707e+01,2.879095e+01,2.800569e+01,2.604067e+01,2.580625e+01
696,2000-02-14 21:44:35.879000,111.214000,2.751449e+01,2.827028e+01,2.863304e+01,2.790631e+01,2.604067e+01,2.578729e+01
697,2000-02-14 21:44:36.039000,111.374000,2.756105e+01,2.822403e+01,2.870544e+01,2.793945e+01,2.604067e+01,2.580797e+01
698,2000-02-14 21:44:36.200000,111.535000,2.756105e+01,2.829671e+01,2.865937e+01,2.796595e+01,2.606091e+01,2.580888e+01
699,2000-02-14 21:44:36.359000,111.694000,2.755440e+01,2.820420e+01,2.867912e+01,2.792619e+01,2.606765e+01,2.581140e+01
700,2000-02-14 21:44:36.519000,111.854000,2.752779e+01,2.831652e+01,2.869228e+01,2.797257e+01,2.608114e+01,2.582228e+01
701,2000-02-14 21:44:36.679000,112.014000,2.756105e+01,2.829671e+01,2.870544e+01,2.796595e+01,2.608788e+01,2.581852e+01
702,2000-02-14 21:44:36.839000,112.174000,2.750783e+01,2.830991e+01,2.863304e+01,2.793945e+01,2.606765e+01,2.581404e+01
703,2000-02-14 21:44:36.999000,112.334000,2.760759e+01,2.830331e+01,2.870544e+01,2.793945e+01,2.607440e+01,2.581435e+01
704,2000-02-14 21:44:37.158000,112.493000,2.752779e+01,2.827028e+01,2.873833e+01,2.793282e+01,2.615529e+01,2.581475e+01
705,2000-02-14 21:44:37.319000,112.654000,2.753444e+01,2.828349e+01,2.869228e+01,2.795270e+01,2.612159e+01,2.581335e+01
706,2000-02-14 21:44:37.479000,112.814000,2.752779e+01,2.821081e+01,2.867253e+01,2.797257e+01,2.609463e+01,2.581279e+01
707,2000-02-14 21:44:37.639000,112.974000,2.755440e+01,2.823724e+01,2.881067e+01,2.798582e+01,2.612833e+01,2.581675e+01
708,2000-02-14 21:44:37.799000,113.134000,2.751449e+01,2.820420e+01,2.870544e+01,2.791956e+01,2.613507e+01,2.581063e+01
709,2000-02-14 21:44:37.959000,113.294000,2.750118e+01,2.824385e+01,2.865279e+01,2.797257e+01,2.602718e+01,2.581008e+01
710,2000-02-14 21:44:38.119000,113.454000,2.763418e+01,2.825707e+01,2.875149e+01,2.797257e+01,2.605416e+01,2.580040e+01
711,2000-02-14 21:44:38.279000,113.614000,2.754110e+01,2.819759e+01,2.870544e+01,2.799907e+01,2.622939e+01,2.579490e+01
712,2000-02-14 21:44:38.439000,113.774000,2.750118e+01,2.826368e+01,2.865279e+01,2.796595e+01,2.615529e+01,2.579519e+01
713,2000-02-14 21:44:38.599000,113.934000,2.748787e+01,2.822403e+01,2.863962e+01,2.797920e+01,2.603393e+01,2.579671e+01
714,2000-02-14 21:44:38.759000,114.094000,2.752779e+01,2.820420e+01,2.865937e+01,2.796595e+01,2.604067e+01,2.579707e+01
715,2000-02-14 21:44:38.919000,114.254000,2.766076e+01,2.816452e+01,2.866595e+01,2.795270e+01,2.600019e+01,2.579304e+01
716,2000-02-14 21:44:39.079000,114.414000,2.758765e+01,2.827028e+01,2.863304e+01,2.795270e+01,2.613507e+01,2.579893e+01
717,2000-02-14 21:44:39.239000,114.574000,2.754110e+01,2.832312e+01,2.865937e+01,2.795932e+01,2.607440e+01,2.579538e+01
718,2000-02-14 21:44:39.399000,114.734000,2.756105e+01,2.827689e+01,2.865937e+01,2.792619e+01,2.603393e+01,2.577526e+01
719,2000-02-14 21:44:39.559000,114.894000,2.762753e+01,2.817775e+01,2.865937e+01,2.803880e+01,2.604067e+01,2.576389e+01
720,2000-02-14 21:44:39.719000,115.054000,2.752114e+01,2.826368e+01,2.865937e+01,2.791956e+01,2.600694e+01,2.576053e+01
721,2000-02-14 21:44:39.879000,115.214000,2.750783e+01,2.819097e+01,2.863962e+01,2.794607e+01,2.597994e+01,2.576807e+01
722,2000-02-14 21:44:40.039000,115.374000,2.754110e+01,2.825707e+01,2.864620e+01,2.803218e+01,2.602718e+01,2.577139e+01
723,2000-02-14 21:44:40.199000,115.534000,2.748121e+01,2.832973e+01,2.861328e+01,2.791956e+01,2.605416e+01,2.577645e+01
724,2000-02-14 21:44:40.359000,115.694000,2.754775e+01,2.819097e+01,2.861987e+01,2.796595e+01,2.600019e+01,2.578050e+01
725,2000-02-14 21:44:40.519000,115.854000,2.752779e+01,2.828349e+01,2.867912e+01,2.796595e+01,2.612833e+01,2.576740e+01
726,2000-02-14 21:44:40.679000,116.014000,2.754775e+01,2.817775e+01,2.861987e+01,2.790631e+01,2.603393e+01,2.576150e+01
727,2000-02-14 21:44:40.839000,116.174000,2.748787e+01,2.821081e+01,2.856717e+01,2.789968e+01,2.602044e+01,2.576447e+01
728,2000-02-14 21:44:40.999000,116.334000,2.766740e+01,2.822403e+01,2.861987e+01,2.789968e+01,2.612159e+01,2.576404e+01
729,2000-02-14 21:44:41.159000,116.494000,2.748787e+01,2.825046e+01,2.857376e+01,2.793945e+01,2.598669e+01,2.576293e+01
730,2000-02-14 21:44:41.319000,116.654000,2.757435e+01,2.822403e+01,2.859352e+01,2.797920e+01,2.604067e+01,2.575783e+01
731,2000-02-14 21:44:41.479000,116.814000,2.748121e+01,2.818436e+01,2.861987e+01,2.791956e+01,2.604742e+01,2.575220e+01
732,2000-02-14 21:44:41.639000,116.974000,2.759429e+01,2.824385e+01,2.864620e+01,2.797257e+01,2.604067e+01,2.575882e+01
733,2000-02-14 21:44:41.799000,117.134000,2.748787e+01,2.823063e+01,2.864620e+01,2.792619e+01,2.604067e+01,2.576952e+01
734,2000-02-14 21:44:41.959000,117.294000,2.753444e+01,2.819097e+01,2.877780e+01,2.803880e+01,2.608114e+01,2.579631e+01
735,2000-02-14 21:44:42.119000,117.454000,2.762088e+01,2.822403e+01,2.860669e+01,2.798582e+01,2.604067e+01,2.580248e+01
736,2000-02-14 21:44:42.279000,117.614000,2.756770e+01,2.817114e+01,2.877780e+01,2.796595e+01,2.608788e+01,2.579623e+01
737,2000-02-14 21:44:42.439000,117.774000,2.758765e+01,2.821081e+01,2.863962e+01,2.793282e+01,2.610811e+01,2.580252e+01
738,2000-02-14 21:44:42.599000,117.934000,2.753444e+01,2.839573e+01,2.865937e+01,2.795932e+01,2.608114e+01,2.580215e+01
739,2000-02-14 21:44:42.759000,118.094000,2.749452e+01,2.825707e+01,2.865279e+01,2.799907e+01,2.621592e+01,2.580475e+01
740,2000-02-14 21:44:42.919000,118.254000,2.752114e+01,2.823063e+01,2.867253e+01,2.799907e+01,2.612159e+01,2.581084e+01
741,2000-02-14 21:44:43.079000,118.414000,2.750783e+01,2.826368e+01,2.877122e+01,2.796595e+01,2.606765e+01,2.581286e+01
742,2000-02-14 21:44:43.239000,118.574000,2.756105e+01,2.825046e+01,2.861328e+01,2.804542e+01,2.612833e+01,2.581531e+01
743,2000-02-14 21:44:43.399000,118.734000,2.759429e+01,2.834293e+01,2.863962e+01,2.794607e+01,2.616203e+01,2.581590e+01
744,2000-02-14 21:44:43.559000,118.894000,2.752779e+01,2.830991e+01,2.862645e+01,2.801232e+01,2.604067e+01,2.581152e+01
745,2000-02-14 21:44:43.719000,119.054000,2.764747e+01,2.829010e+01,2.863962e+01,2.797920e+01,2.613507e+01,2.580511e+01
746,2000-02-14 21:44:43.879000,119.214000,2.751449e+01,2.820420e+01,2.863304e+01,2.797257e+01,2.606765e+01,2.581082e+01
747,2000-02-14 21:44:44.039000,119.374000,2.760094e+01,2.831652e+01,2.863962e+01,2.793945e+01,2.605416e+01,2.580622e+01
748,2000-02-14 21:44:44.199000,119.534000,2.755440e+01,2.836273e+01,2.861987e+01,2.804542e+01,2.602718e+01,2.580529e+01
749,2000-02-14 21:44:44.359000,119.694000,2.754775e+01,2.829671e+01,2.871860e+01,2.804542e+01,2.608788e+01,2.580679e+01
750,2000-02-14 21:44:44.519000,119.854000,2.753444e+01,2.822403e+01,2.865279e+01,2.801894e+01,2.603393e+01,2.580886e+01
751,2000-02-14 21:44:44.679000,120.014000,2.762088e+01,2.826368e+01,2.865937e+01,2.796595e+01,2.601369e+01,2.580917e+01
752,2000-02-14 21:44:44.839000,120.174000,2.753444e+01,2.826368e+01,2.871202e+01,2.797920e+01,2.608788e+01,2.580328e+01
753,2000-02-14 21:44:44.999000,120.334000,2.762088e+01,2.831652e+01,2.880410e+01,2.798582e+01,2.609463e+01,2.580982e+01
754,2000-02-14 21:44:45.159000,120.494000,2.757435e+01,2.821081e+01,2.863962e+01,2.797920e+01,2.604067e+01,2.580629e+01
755,2000-02-14 21:44:45.319000,120.654000,2.756105e+01,2.829010e+01,2.863962e+01,2.801232e+01,2.607440e+01,2.580673e+01
756,2000-02-14 21:44:45.479000,120.814000,2.758100e+01,2.820420e+01,2.865279e+01,2.803880e+01,2.606091e+01,2.581156e+01
757,2000-02-14 21:44:45.639000,120.974000,2.756105e+01,2.823724e+01,2.861987e+01,2.806528e+01,2.606765e+01,2.581139e+01
758,2000-02-14 21:44:45.799000,121.134000,2.754775e+01,2.820420e+01,2.857376e+01,2.805204e+01,2.605416e+01,2.581100e+01
759,2000-02-14 21:44:45.959000,121.294000,2.747456e+01,2.821742e+01,2.861328e+01,2.793282e+01,2.604067e+01,2.576049e+01
760,2000-02-14 21:44:46.119000,121.454000,2.742796e+01,2.815130e+01,2.860669e+01,2.789968e+01,2.597319e+01,2.573253e+01
761,2000-02-14 21:44:46.279000,121.614000,2.743462e+01,2.826368e+01,2.859352e+01,2.788642e+01,2.598669e+01,2.572961e+01
762,2000-02-14 21:44:46.439000,121.774000,2.749452e+01,2.817114e+01,2.867912e+01,2.796595e+01,2.600019e+01,2.572558e+01
763,2000-02-14 21:44:46.600000,121.935000,2.748787e+01,2.815130e+01,2.859352e+01,2.795270e+01,2.605416e+01,2.572612e+01
764,2000-02-14 21:44:46.760000,122.095000,2.751449e+01,2.815130e+01,2.861328e+01,2.784663e+01,2.597994e+01,2.571870e+01
765,2000-02-14 21:44:46.920000,122.255000,2.748121e+01,2.815130e+01,2.865937e+01,2.784663e+01,2.603393e+01,2.571943e+01
766,2000-02-14 21:44:47.080000,122.415000,2.745459e+01,2.812484e+01,2.859352e+01,2.785326e+01,2.600019e+01,2.572350e+01
767,2000-02-14 21:44:47.240000,122.575000,2.744793e+01,2.821081e+01,2.851445e+01,2.789968e+01,2.604067e+01,2.573109e+01
768,2000-02-14 21:44:47.400000,122.735000,2.747456e+01,2.811822e+01,2.864620e+01,2.791294e+01,2.600019e+01,2.573156e+01
769,2000-02-14 21:44:47.560000,122.895000,2.752114e+01,2.825707e+01,2.856058e+01,2.791956e+01,2.601369e+01,2.573673e+01
770,2000-02-14 21:44:47.720000,123.055000,2.754775e+01,2.817114e+01,2.854081e+01,2.797257e+01,2.601369e+01,2.573107e+01
771,2000-02-14 21:44:47.880000,123.215000,2.743462e+01,2.811161e+01,2.853422e+01,2.793945e+01,2.603393e+01,2.572989e+01
772,2000-02-14 21:44:48.040000,123.375000,2.743462e+01,2.807852e+01,2.858035e+01,2.791956e+01,2.600694e+01,2.572647e+01
773,2000-02-14 21:44:48.200000,123.535000,2.749452e+01,2.811822e+01,2.852763e+01,2.799907e+01,2.598669e+01,2.572724e+01
774,2000-02-14 21:44:48.360000,123.695000,2.741464e+01,2.827028e+01,2.857376e+01,2.803218e+01,2.605416e+01,2.572693e+01
775,2000-02-14 21:44:48.520000,123.855000,2.742130e+01,2.814468e+01,2.854740e+01,2.797257e+01,2.600019e+01,2.572168e+01
776,2000-02-14 21:44:48.680000,124.015000,2.741464e+01,2.813145e+01,2.856717e+01,2.797257e+01,2.602044e+01,2.572139e+01
777,2000-02-14 21:44:48.840000,124.175000,2.744793e+01,2.817114e+01,2.857376e+01,2.791294e+01,2.608788e+01,2.572138e+01
778,2000-02-14 21:44:48.999000,124.334000,2.744128e+01,2.810499e+01,2.855399e+01,2.787979e+01,2.600019e+01,2.572697e+01
779,2000-02-14 21:44:49.159000,124.494000,2.742130e+01,2.809176e+01,2.854740e+01,2.796595e+01,2.602718e+01,2.572425e+01
780,2000-02-14 21:44:49.319000,124.654000,2.752779e+01,2.813145e+01,2.858035e+01,2.795270e+01,2.604742e+01,2.572125e+01
781,2000-02-14 21:44:49.479000,124.814000,2.746125e+01,2.814468e+01,2.861328e+01,2.788642e+01,2.601369e+01,2.571885e+01
782,2000-02-14 21:44:49.639000,124.974000,2.746125e+01,2.819097e+01,2.850127e+01,2.784663e+01,2.597319e+01,2.572104e+01
783,2000-02-14 21:44:49.799000,125.134000,2.751449e+01,2.825046e+01,2.854740e+01,2.788642e+01,2.602044e+01,2.572247e+01
784,2000-02-14 21:44:49.959000,125.294000,2.749452e+01,2.821742e+01,2.860011e+01,2.789305e+01,2.606765e+01,2.576545e+01
785,2000-02-14 21:44:50.119000,125.454000,2.749452e+01,2.821742e+01,2.858035e+01,2.791956e+01,2.604067e+01,2.577863e+01
786,2000-02-14 21:44:50.279000,125.614000,2.752114e+01,2.822403e+01,2.863304e+01,2.792619e+01,2.614181e+01,2.577687e+01
787,2000-02-14 21:44:50.439000,125.774000,2.758100e+01,2.823724e+01,2.863304e+01,2.793945e+01,2.607440e+01,2.578242e+01
788,2000-02-14 21:44:50.599000,125.934000,2.752114e+01,2.819759e+01,2.860669e+01,2.794607e+01,2.614181e+01,2.578204e+01
789,2000-02-14 21:44:50.759000,126.094000,2.757435e+01,2.819759e+01,2.861987e+01,2.793282e+01,2.604742e+01,2.578198e+01
790,2000-02-14 21:44:50.919000,126.254000,2.750118e+01,2.819759e+01,2.868570e+01,2.793282e+01,2.616877e+01,2.578794e+01
791,2000-02-14 21:44:51.079000,126.414000,2.752114e+01,2.827028e+01,2.866595e+01,2.792619e+01,2.616877e+01,2.580768e+01
792,2000-02-14 21:44:51.239000,126.574000,2.749452e+01,2.821742e+01,2.860669e+01,2.795270e+01,2.607440e+01,2.580770e+01
793,2000-02-14 21:44:51.399000,126.734000,2.758100e+01,2.825046e+01,2.869886e+01,2.796595e+01,2.611485e+01,2.580701e+01
794,2000-02-14 21:44:51.559000,126.894000,2.758100e+01,2.827028e+01,2.861328e+01,2.804542e+01,2.618224e+01,2.581384e+01
795,2000-02-14 21:44:51.719000,127.054000,2.750783e+01,2.824385e+01,2.860669e+01,2.794607e+01,2.608788e+01,2.581256e+01
796,2000-02-14 21:44:51.879000,127.214000,2.752779e+01,2.825046e+01,2.865937e+01,2.793282e+01,2.613507e+01,2.580687e+01
797,2000-02-14 21:44:52.039000,127.374000,2.749452e+01,2.830991e+01,2.863304e+01,2.796595e+01,2.611485e+01,2.580724e+01
798,2000-02-14 21:44:52.199000,127.534000,2.754775e+01,2.830991e+01,2.865279e+01,2.794607e+01,2.611485e+01,2.582081e+01
799,2000-02-14 21:44:52.359000,127.694000,2.756770e+01,2.828349e+01,2.869228e+01,2.799245e+01,2.611485e+01,2.581842e+01
800,2000-02-14 21:44:52.519000,127.854000,2.753444e+01,2.823063e+01,2.869228e+01,2.804542e+01,2.614855e+01,2.581971e+01
801,2000-02-14 21:44:52.679000,128.014000,2.752779e+01,2.821081e+01,2.879095e+01,2.798582e+01,2.614855e+01,2.581993e+01
802,2000-02-14 21:44:52.839000,128.174000,2.754775e+01,2.827028e+01,2.860669e+01,2.803880e+01,2.612159e+01,2.582710e+01
803,2000-02-14 21:44:52.999000,128.334000,2.750118e+01,2.823063e+01,2.860669e+01,2.798582e+01,2.605416e+01,2.582062e+01
804,2000-02-14 21:44:53.159000,128.494000,2.752779e+01,2.823724e+01,2.860669e+01,2.804542e+01,2.605416e+01,2.581698e+01
805,2000-02-14 21:44:53.320000,128.655000,2.755440e+01,2.819759e+01,2.860669e+01,2.804542e+01,2.609463e+01,2.581771e+01
806,2000-02-14 21:44:53.479000,128.814000,2.752779e+01,2.822403e+01,2.861328e+01,2.806528e+01,2.605416e+01,2.582409e+01
807,2000-02-14 21:44:53.639000,128.974000,2.753444e+01,2.819759e+01,2.864620e+01,2.813145e+01,2.604742e+01,2.582494e+01
808,2000-02-14 21:44:53.799000,129.134000,2.763418e+01,2.826368e+01,2.864620e+01,2.799907e+01,2.607440e+01,2.583026e+01
809,2000-02-14 21:44:53.959000,129.294000,2.754110e+01,2.825707e+01,2.866595e+01,2.805204e+01,2.616203e+01,2.582232e+01
810,2000-02-14 21:44:54.119000,129.454000,2.756770e+01,2.826368e+01,2.867912e+01,2.803218e+01,2.606091e+01,2.581717e+01
811,2000-02-14 21:44:54.279000,129.614000,2.749452e+01,2.827028e+01,2.860669e+01,2.793282e+01,2.613507e+01,2.580198e+01
812,2000-02-14 21:44:54.439000,129.774000,2.754110e+01,2.823063e+01,2.857376e+01,2.797257e+01,2.606765e+01,2.580179e+01
813,2000-02-14 21:44:54.599000,129.934000,2.749452e+01,2.827689e+01,2.864620e+01,2.795932e+01,2.607440e+01,2.579861e+01
814,2000-02-14 21:44:54.759000,130.094000,2.750118e+01,2.817775e+01,2.867253e+01,2.796595e+01,2.607440e+01,2.579859e+01
815,2000-02-14 21:44:54.919000,130.254000,2.751449e+01,2.821081e+01,2.864620e+01,2.797257e+01,2.608788e+01,2.580110e+01
816,2000-02-14 21:44:55.079000,130.414000,2.756105e+01,2.822403e+01,2.866595e+01,2.796595e+01,2.612159e+01,2.579683e+01
817,2000-02-14 21:44:55.239000,130.574000,2.758100e+01,2.821081e+01,2.860669e+01,2.801232e+01,2.612159e+01,2.580055e+01
818,2000-02-14 21:44:55.399000,130.734000,2.748787e+01,2.819759e+01,2.864620e+01,2.798582e+01,2.616877e+01,2.580216e+01
819,2000-02-14 21:44:55.559000,130.894000,2.752779e+01,2.825046e+01,2.861987e+01,2.800569e+01,2.609463e+01,2.579936e+01
820,2000-02-14 21:44:55.719000,131.054000,2.752779e+01,2.820420e+01,2.863962e+01,2.800569e+01,2.610137e+01,2.579277e+01
821,2000-02-14 21:44:55.880000,131.215000,2.758765e+01,2.819759e+01,2.867253e+01,2.795270e+01,2.604742e+01,2.578890e+01
822,2000-02-14 21:44:56.040000,131.375000,2.753444e+01,2.823063e+01,2.862645e+01,2.796595e+01,2.608114e+01,2.578910e+01
823,2000-02-14 21:44:56.200000,131.535000,2.756770e+01,2.822403e+01,2.867912e+01,2.797257e+01,2.611485e+01,2.584151e+01
824,2000-02-14 21:44:56.360000,131.695000,2.768069e+01,2.827689e+01,2.871860e+01,2.803218e+01,2.614181e+01,2.587965e+01
825,2000-02-14 21:44:56.520000,131.855000,2.758765e+01,2.830331e+01,2.871860e+01,2.802556e+01,2.618224e+01,2.588545e+01
826,2000-02-14 21:44:56.680000,132.015000,2.763418e+01,2.831652e+01,2.866595e+01,2.804542e+01,2.615529e+01,2.588614e+01
827,2000-02-14 21:44:56.840000,132.175000,2.757435e+01,2.834293e+01,2.875807e+01,2.808514e+01,2.616203e+01,2.588750e+01
828,2000-02-14 21:44:56.999000,132.334000,2.761424e+01,2.827689e+01,2.871202e+01,2.803880e+01,2.614181e+01,2.589355e+01
829,2000-02-14 21:44:57.159000,132.494000,2.763418e+01,2.830331e+01,2.871860e+01,2.808514e+01,2.614181e+01,2.589466e+01
830,2000-02-14 21:44:57.319000,132.654000,2.760094e+01,2.836273e+01,2.873176e+01,2.811822e+01,2.617550e+01,2.589951e+01
831,2000-02-14 21:44:57.479000,132.814000,2.760094e+01,2.828349e+01,2.871202e+01,2.811161e+01,2.621592e+01,2.590589e+01
832,2000-02-14 21:44:57.639000,132.974000,2.760759e+01,2.830331e+01,2.875807e+01,2.805866e+01,2.618898e+01,2.590285e+01
833,2000-02-14 21:44:57.799000,133.134000,2.762753e+01,2.825046e+01,2.873833e+01,2.807190e+01,2.615529e+01,2.589616e+01
834,2000-02-14 21:44:57.959000,133.294000,2.757435e+01,2.827689e+01,2.883696e+01,2.804542e+01,2.617550e+01,2.587469e+01
835,2000-02-14 21:44:58.119000,133.454000,2.756770e+01,2.844192e+01,2.871860e+01,2.803218e+01,2.612833e+01,2.586766e+01
836,2000-02-14 21:44:58.279000,133.614000,2.757435e+01,2.837594e+01,2.871860e+01,2.811822e+01,2.624285e+01,2.587070e+01
