frame,abstime,reltime,april15_microphoneBoardC_1.seq:Rectangle 1 [C]:max,april15_microphoneBoardC_1.seq:Polygon 1 [C]:max,april15_microphoneBoardC_1.seq:Rectangle 2 [C]:max,april15_microphoneBoardC_1.seq:Rectangle 3 [C]:max,april15_microphoneBoardC_1.seq:Rectangle 4 [C]:max,april15_microphoneBoardC_1.seq:Rectangle 5 [C]:mean
1532,2000-02-14 21:38:12.911000,244.985000,2.646481e+01,2.643793e+01,2.639760e+01,2.645809e+01,2.543180e+01,2.540602e+01
1533,2000-02-14 21:38:13.071000,245.145000,2.639760e+01,2.641104e+01,2.632362e+01,2.641776e+01,2.545216e+01,2.539198e+01
1534,2000-02-14 21:38:13.231000,245.305000,2.633035e+01,2.635052e+01,2.631689e+01,2.650511e+01,2.543859e+01,2.537720e+01
1535,2000-02-14 21:38:13.391000,245.465000,2.637070e+01,2.639087e+01,2.636398e+01,2.645809e+01,2.549963e+01,2.538256e+01
1536,2000-02-14 21:38:13.551000,245.625000,2.651183e+01,2.633035e+01,2.635725e+01,2.634380e+01,2.544537e+01,2.537779e+01
1537,2000-02-14 21:38:13.711000,245.785000,2.637743e+01,2.637070e+01,2.624959e+01,2.637743e+01,2.543859e+01,2.536939e+01
1538,2000-02-14 21:38:13.872000,245.946000,2.632362e+01,2.631016e+01,2.622265e+01,2.631689e+01,2.545894e+01,2.535925e+01
1539,2000-02-14 21:38:14.032000,246.106000,2.637070e+01,2.635725e+01,2.622939e+01,2.628324e+01,2.551997e+01,2.534646e+01
1540,2000-02-14 21:38:14.192000,246.266000,2.633707e+01,2.628997e+01,2.619571e+01,2.622939e+01,2.547251e+01,2.533614e+01
1541,2000-02-14 21:38:14.352000,246.426000,2.624959e+01,2.623612e+01,2.620245e+01,2.624285e+01,2.543859e+01,2.531933e+01
1542,2000-02-14 21:38:14.512000,246.586000,2.627651e+01,2.622265e+01,2.612833e+01,2.618898e+01,2.539788e+01,2.531285e+01
1543,2000-02-14 21:38:14.672000,246.746000,2.621592e+01,2.614181e+01,2.613507e+01,2.616203e+01,2.536394e+01,2.530659e+01
1544,2000-02-14 21:38:14.832000,246.906000,2.623612e+01,2.614855e+01,2.621592e+01,2.612159e+01,2.549963e+01,2.528633e+01
1545,2000-02-14 21:38:14.992000,247.066000,2.628997e+01,2.615529e+01,2.614181e+01,2.608114e+01,2.539109e+01,2.527679e+01
1546,2000-02-14 21:38:15.152000,247.226000,2.615529e+01,2.613507e+01,2.610811e+01,2.610811e+01,2.532998e+01,2.526515e+01
1547,2000-02-14 21:38:15.312000,247.386000,2.617550e+01,2.618898e+01,2.614181e+01,2.608114e+01,2.537072e+01,2.525792e+01
1548,2000-02-14 21:38:15.472000,247.546000,2.612159e+01,2.606765e+01,2.605416e+01,2.604742e+01,2.529602e+01,2.524468e+01
1549,2000-02-14 21:38:15.632000,247.706000,2.614181e+01,2.612833e+01,2.609463e+01,2.608788e+01,2.542502e+01,2.527060e+01
1550,2000-02-14 21:38:15.792000,247.866000,2.614855e+01,2.615529e+01,2.612159e+01,2.605416e+01,2.536394e+01,2.527393e+01
1551,2000-02-14 21:38:15.952000,248.026000,2.620245e+01,2.612159e+01,2.602718e+01,2.607440e+01,2.534357e+01,2.525932e+01
1552,2000-02-14 21:38:16.112000,248.186000,2.610137e+01,2.628324e+01,2.598669e+01,2.609463e+01,2.539109e+01,2.524799e+01
1553,2000-02-14 21:38:16.272000,248.346000,2.610811e+01,2.602718e+01,2.603393e+01,2.604067e+01,2.532998e+01,2.523125e+01
1554,2000-02-14 21:38:16.432000,248.506000,2.604742e+01,2.611485e+01,2.604067e+01,2.596644e+01,2.535715e+01,2.522599e+01
1555,2000-02-14 21:38:16.592000,248.666000,2.626978e+01,2.607440e+01,2.600694e+01,2.593944e+01,2.551319e+01,2.521296e+01
1556,2000-02-14 21:38:16.752000,248.826000,2.610811e+01,2.601369e+01,2.594619e+01,2.599344e+01,2.531640e+01,2.520130e+01
1557,2000-02-14 21:38:16.912000,248.986000,2.605416e+01,2.597319e+01,2.588541e+01,2.594619e+01,2.539109e+01,2.519876e+01
1558,2000-02-14 21:38:17.072000,249.146000,2.602044e+01,2.597994e+01,2.594619e+01,2.587865e+01,2.535036e+01,2.518764e+01
1559,2000-02-14 21:38:17.232000,249.306000,2.598669e+01,2.603393e+01,2.593269e+01,2.589892e+01,2.534357e+01,2.517026e+01
1560,2000-02-14 21:38:17.392000,249.466000,2.595294e+01,2.596644e+01,2.591243e+01,2.594619e+01,2.532998e+01,2.518114e+01
1561,2000-02-14 21:38:17.552000,249.626000,2.600019e+01,2.605416e+01,2.591243e+01,2.591243e+01,2.533677e+01,2.518220e+01
1562,2000-02-14 21:38:17.712000,249.786000,2.596644e+01,2.596644e+01,2.589216e+01,2.593269e+01,2.526884e+01,2.517462e+01
1563,2000-02-14 21:38:17.872000,249.946000,2.596644e+01,2.593269e+01,2.584487e+01,2.585838e+01,2.530282e+01,2.516881e+01
1564,2000-02-14 21:38:18.032000,250.106000,2.607440e+01,2.594619e+01,2.583811e+01,2.582459e+01,2.537751e+01,2.515781e+01
1565,2000-02-14 21:38:18.192000,250.266000,2.597319e+01,2.598669e+01,2.587865e+01,2.582459e+01,2.544537e+01,2.515348e+01
1566,2000-02-14 21:38:18.352000,250.426000,2.592593e+01,2.587865e+01,2.585162e+01,2.584487e+01,2.532319e+01,2.514118e+01
1567,2000-02-14 21:38:18.512000,250.586000,2.589216e+01,2.585162e+01,2.577050e+01,2.579755e+01,2.523486e+01,2.512803e+01
1568,2000-02-14 21:38:18.672000,250.746000,2.591243e+01,2.591918e+01,2.576373e+01,2.573668e+01,2.537751e+01,2.511413e+01
1569,2000-02-14 21:38:18.832000,250.906000,2.588541e+01,2.589892e+01,2.577050e+01,2.570961e+01,2.525525e+01,2.510320e+01
1570,2000-02-14 21:38:18.992000,251.066000,2.592593e+01,2.589892e+01,2.581107e+01,2.579755e+01,2.526884e+01,2.510210e+01
1571,2000-02-14 21:38:19.153000,251.227000,2.580431e+01,2.594619e+01,2.575697e+01,2.570285e+01,2.531640e+01,2.510030e+01
1572,2000-02-14 21:38:19.312000,251.386000,2.581107e+01,2.599344e+01,2.580431e+01,2.570285e+01,2.533677e+01,2.508640e+01
1573,2000-02-14 21:38:19.472000,251.546000,2.584487e+01,2.583135e+01,2.566900e+01,2.568254e+01,2.530961e+01,2.507976e+01
1574,2000-02-14 21:38:19.632000,251.706000,2.583811e+01,2.576373e+01,2.575697e+01,2.566900e+01,2.525525e+01,2.506688e+01
1575,2000-02-14 21:38:19.792000,251.866000,2.585162e+01,2.581783e+01,2.566900e+01,2.572315e+01,2.525525e+01,2.506052e+01
1576,2000-02-14 21:38:19.952000,252.026000,2.571638e+01,2.579078e+01,2.568931e+01,2.565546e+01,2.526884e+01,2.505236e+01
1577,2000-02-14 21:38:20.112000,252.186000,2.573668e+01,2.577726e+01,2.562161e+01,2.561483e+01,2.518727e+01,2.504199e+01
1578,2000-02-14 21:38:20.272000,252.346000,2.579078e+01,2.575697e+01,2.560129e+01,2.565546e+01,2.532319e+01,2.502935e+01
1579,2000-02-14 21:38:20.432000,252.506000,2.569608e+01,2.575697e+01,2.560806e+01,2.558774e+01,2.522807e+01,2.502264e+01
1580,2000-02-14 21:38:20.592000,252.666000,2.566224e+01,2.578402e+01,2.558774e+01,2.562838e+01,2.518727e+01,2.501960e+01
1581,2000-02-14 21:38:20.752000,252.826000,2.573668e+01,2.574344e+01,2.560129e+01,2.564869e+01,2.518047e+01,2.500567e+01
1582,2000-02-14 21:38:20.912000,252.986000,2.574344e+01,2.578402e+01,2.556064e+01,2.570285e+01,2.517367e+01,2.500063e+01
1583,2000-02-14 21:38:21.072000,253.146000,2.572315e+01,2.574344e+01,2.562838e+01,2.556741e+01,2.518047e+01,2.498441e+01
1584,2000-02-14 21:38:21.232000,253.306000,2.561483e+01,2.570285e+01,2.554031e+01,2.549285e+01,2.512605e+01,2.497894e+01
1585,2000-02-14 21:38:21.392000,253.466000,2.564869e+01,2.584487e+01,2.558097e+01,2.558774e+01,2.518047e+01,2.496797e+01
1586,2000-02-14 21:38:21.552000,253.626000,2.575021e+01,2.567577e+01,2.545894e+01,2.558097e+01,2.509883e+01,2.496174e+01
1587,2000-02-14 21:38:21.712000,253.786000,2.565546e+01,2.564869e+01,2.550641e+01,2.552675e+01,2.520087e+01,2.495061e+01
1588,2000-02-14 21:38:21.872000,253.946000,2.559451e+01,2.561483e+01,2.547251e+01,2.548607e+01,2.513285e+01,2.494213e+01
1589,2000-02-14 21:38:22.032000,254.106000,2.561483e+01,2.566900e+01,2.544537e+01,2.553353e+01,2.510563e+01,2.493516e+01
1590,2000-02-14 21:38:22.192000,254.266000,2.556741e+01,2.564192e+01,2.542502e+01,2.547251e+01,2.508521e+01,2.493245e+01
1591,2000-02-14 21:38:22.352000,254.426000,2.553353e+01,2.566900e+01,2.545894e+01,2.546572e+01,2.509202e+01,2.492133e+01
1592,2000-02-14 21:38:22.512000,254.586000,2.556064e+01,2.558097e+01,2.543180e+01,2.546572e+01,2.507841e+01,2.491005e+01
1593,2000-02-14 21:38:22.672000,254.746000,2.554708e+01,2.570961e+01,2.539788e+01,2.549963e+01,2.509883e+01,2.490597e+01
1594,2000-02-14 21:38:22.832000,254.906000,2.560806e+01,2.570285e+01,2.542502e+01,2.540466e+01,2.511924e+01,2.489428e+01
1595,2000-02-14 21:38:22.992000,255.066000,2.552675e+01,2.556064e+01,2.541145e+01,2.539109e+01,2.517367e+01,2.489421e+01
1596,2000-02-14 21:38:23.152000,255.226000,2.554031e+01,2.553353e+01,2.537751e+01,2.545894e+01,2.501712e+01,2.488618e+01
1597,2000-02-14 21:38:23.312000,255.386000,2.547251e+01,2.558774e+01,2.542502e+01,2.543859e+01,2.505117e+01,2.487849e+01
1598,2000-02-14 21:38:23.473000,255.547000,2.547929e+01,2.558097e+01,2.543180e+01,2.541823e+01,2.501031e+01,2.487103e+01
1599,2000-02-14 21:38:23.633000,255.707000,2.546572e+01,2.551997e+01,2.537751e+01,2.533677e+01,2.502393e+01,2.486724e+01
1600,2000-02-14 21:38:23.793000,255.867000,2.545894e+01,2.547251e+01,2.531640e+01,2.535036e+01,2.501712e+01,2.481686e+01
1601,2000-02-14 21:38:23.953000,256.027000,2.539788e+01,2.544537e+01,2.528923e+01,2.528923e+01,2.507841e+01,2.479853e+01
1602,2000-02-14 21:38:24.113000,256.187000,2.541145e+01,2.543180e+01,2.528243e+01,2.530282e+01,2.505117e+01,2.478825e+01
1603,2000-02-14 21:38:24.273000,256.347000,2.539788e+01,2.547251e+01,2.528243e+01,2.530282e+01,2.500350e+01,2.477837e+01
1604,2000-02-14 21:38:24.433000,256.507000,2.536394e+01,2.547251e+01,2.538430e+01,2.533677e+01,2.498306e+01,2.478043e+01
1605,2000-02-14 21:38:24.593000,256.667000,2.537751e+01,2.545216e+01,2.531640e+01,2.528923e+01,2.495580e+01,2.476646e+01
1606,2000-02-14 21:38:24.753000,256.827000,2.534357e+01,2.545216e+01,2.535715e+01,2.520087e+01,2.498987e+01,2.475917e+01
1607,2000-02-14 21:38:24.913000,256.987000,2.530282e+01,2.538430e+01,2.520767e+01,2.525525e+01,2.495580e+01,2.474833e+01
1608,2000-02-14 21:38:25.073000,257.147000,2.537072e+01,2.536394e+01,2.531640e+01,2.521447e+01,2.498306e+01,2.473639e+01
1609,2000-02-14 21:38:25.233000,257.307000,2.532998e+01,2.542502e+01,2.518047e+01,2.522127e+01,2.493535e+01,2.473374e+01
1610,2000-02-14 21:38:25.393000,257.467000,2.537751e+01,2.533677e+01,2.520767e+01,2.532319e+01,2.488080e+01,2.472135e+01
1611,2000-02-14 21:38:25.553000,257.627000,2.526884e+01,2.535715e+01,2.520087e+01,2.522127e+01,2.499668e+01,2.471576e+01
1612,2000-02-14 21:38:25.713000,257.787000,2.532998e+01,2.538430e+01,2.516687e+01,2.515326e+01,2.490808e+01,2.471010e+01
1613,2000-02-14 21:38:25.873000,257.947000,2.533677e+01,2.531640e+01,2.516006e+01,2.521447e+01,2.487398e+01,2.469941e+01
1614,2000-02-14 21:38:26.033000,258.107000,2.526205e+01,2.530961e+01,2.516006e+01,2.519407e+01,2.486034e+01,2.468996e+01
1615,2000-02-14 21:38:26.193000,258.267000,2.532998e+01,2.530961e+01,2.513966e+01,2.513285e+01,2.489444e+01,2.469124e+01
1616,2000-02-14 21:38:26.353000,258.427000,2.525525e+01,2.527564e+01,2.510563e+01,2.517367e+01,2.485351e+01,2.469058e+01
1617,2000-02-14 21:38:26.513000,258.587000,2.533677e+01,2.537751e+01,2.520767e+01,2.519407e+01,2.487398e+01,2.473219e+01
1618,2000-02-14 21:38:26.673000,258.747000,2.527564e+01,2.542502e+01,2.526884e+01,2.527564e+01,2.494217e+01,2.473172e+01
1619,2000-02-14 21:38:26.833000,258.907000,2.532998e+01,2.545216e+01,2.524166e+01,2.519407e+01,2.495580e+01,2.472215e+01
1620,2000-02-14 21:38:26.993000,259.067000,2.529602e+01,2.533677e+01,2.524846e+01,2.522127e+01,2.488762e+01,2.471833e+01
1621,2000-02-14 21:38:27.153000,259.227000,2.535715e+01,2.535715e+01,2.522807e+01,2.522127e+01,2.488762e+01,2.471866e+01
1622,2000-02-14 21:38:27.313000,259.387000,2.528923e+01,2.535715e+01,2.516006e+01,2.518727e+01,2.493535e+01,2.470866e+01
1623,2000-02-14 21:38:27.473000,259.547000,2.526205e+01,2.536394e+01,2.513285e+01,2.520087e+01,2.491490e+01,2.470735e+01
1624,2000-02-14 21:38:27.633000,259.707000,2.524166e+01,2.537072e+01,2.521447e+01,2.531640e+01,2.491490e+01,2.471966e+01
1625,2000-02-14 21:38:27.793000,259.867000,2.522127e+01,2.532998e+01,2.513966e+01,2.530282e+01,2.493535e+01,2.470830e+01
1626,2000-02-14 21:38:27.953000,260.027000,2.521447e+01,2.534357e+01,2.518047e+01,2.526884e+01,2.493535e+01,2.470036e+01
1627,2000-02-14 21:38:28.113000,260.187000,2.519407e+01,2.528923e+01,2.512605e+01,2.521447e+01,2.489444e+01,2.468965e+01
1628,2000-02-14 21:38:28.273000,260.347000,2.522807e+01,2.534357e+01,2.521447e+01,2.513966e+01,2.491490e+01,2.468847e+01
1629,2000-02-14 21:38:28.433000,260.507000,2.518727e+01,2.535036e+01,2.511924e+01,2.516687e+01,2.483305e+01,2.468599e+01
1630,2000-02-14 21:38:28.593000,260.667000,2.518727e+01,2.528923e+01,2.515326e+01,2.524166e+01,2.490126e+01,2.467980e+01
1631,2000-02-14 21:38:28.753000,260.827000,2.520087e+01,2.528243e+01,2.510563e+01,2.524166e+01,2.489444e+01,2.466715e+01
1632,2000-02-14 21:38:28.913000,260.987000,2.523486e+01,2.539109e+01,2.507160e+01,2.524166e+01,2.489444e+01,2.466018e+01
1633,2000-02-14 21:38:29.073000,261.147000,2.519407e+01,2.530961e+01,2.507841e+01,2.510563e+01,2.483987e+01,2.465877e+01
1634,2000-02-14 21:38:29.233000,261.307000,2.520087e+01,2.524846e+01,2.506479e+01,2.521447e+01,2.479210e+01,2.465149e+01
1635,2000-02-14 21:38:29.393000,261.467000,2.522127e+01,2.519407e+01,2.505117e+01,2.507160e+01,2.479892e+01,2.463202e+01
1636,2000-02-14 21:38:29.553000,261.627000,2.512605e+01,2.529602e+01,2.510563e+01,2.505117e+01,2.488762e+01,2.462206e+01
1637,2000-02-14 21:38:29.713000,261.787000,2.515326e+01,2.526884e+01,2.503074e+01,2.503755e+01,2.490126e+01,2.461562e+01
1638,2000-02-14 21:38:29.873000,261.947000,2.514646e+01,2.522807e+01,2.503074e+01,2.505798e+01,2.475796e+01,2.460929e+01
1639,2000-02-14 21:38:30.033000,262.107000,2.509202e+01,2.523486e+01,2.507160e+01,2.507160e+01,2.484669e+01,2.460979e+01
1640,2000-02-14 21:38:30.193000,262.267000,2.511244e+01,2.525525e+01,2.502393e+01,2.502393e+01,2.476479e+01,2.460175e+01
1641,2000-02-14 21:38:30.353000,262.427000,2.511244e+01,2.519407e+01,2.501712e+01,2.501712e+01,2.476479e+01,2.459728e+01
1642,2000-02-14 21:38:30.513000,262.587000,2.508521e+01,2.516687e+01,2.501712e+01,2.503074e+01,2.479210e+01,2.459376e+01
1643,2000-02-14 21:38:30.673000,262.747000,2.507841e+01,2.519407e+01,2.500350e+01,2.500350e+01,2.483305e+01,2.458640e+01
1644,2000-02-14 21:38:30.833000,262.907000,2.509883e+01,2.520767e+01,2.510563e+01,2.509202e+01,2.494217e+01,2.457356e+01
1645,2000-02-14 21:38:30.993000,263.067000,2.509883e+01,2.514646e+01,2.501031e+01,2.505798e+01,2.485351e+01,2.457289e+01
1646,2000-02-14 21:38:31.153000,263.227000,2.505117e+01,2.513966e+01,2.499668e+01,2.498987e+01,2.479210e+01,2.456563e+01
1647,2000-02-14 21:38:31.313000,263.387000,2.505798e+01,2.517367e+01,2.494217e+01,2.497624e+01,2.477162e+01,2.455382e+01
1648,2000-02-14 21:38:31.473000,263.547000,2.501031e+01,2.512605e+01,2.505117e+01,2.504436e+01,2.476479e+01,2.454760e+01
1649,2000-02-14 21:38:31.633000,263.707000,2.501712e+01,2.513966e+01,2.497624e+01,2.497624e+01,2.473747e+01,2.454367e+01
1650,2000-02-14 21:38:31.793000,263.867000,2.498987e+01,2.519407e+01,2.497624e+01,2.498306e+01,2.476479e+01,2.453657e+01
1651,2000-02-14 21:38:31.953000,264.027000,2.498987e+01,2.511924e+01,2.495580e+01,2.507841e+01,2.471015e+01,2.452370e+01
1652,2000-02-14 21:38:32.113000,264.187000,2.505117e+01,2.513966e+01,2.502393e+01,2.497624e+01,2.480575e+01,2.452082e+01
1653,2000-02-14 21:38:32.273000,264.347000,2.507841e+01,2.507841e+01,2.494898e+01,2.498306e+01,2.474430e+01,2.452028e+01
1654,2000-02-14 21:38:32.433000,264.507000,2.503755e+01,2.510563e+01,2.492171e+01,2.497624e+01,2.473064e+01,2.451110e+01
1655,2000-02-14 21:38:32.593000,264.667000,2.502393e+01,2.511244e+01,2.492853e+01,2.492853e+01,2.464865e+01,2.450300e+01
1656,2000-02-14 21:38:32.753000,264.827000,2.501031e+01,2.505798e+01,2.495580e+01,2.498306e+01,2.468282e+01,2.449490e+01
1657,2000-02-14 21:38:32.913000,264.987000,2.503074e+01,2.499668e+01,2.488080e+01,2.491490e+01,2.462130e+01,2.448365e+01
1658,2000-02-14 21:38:33.074000,265.148000,2.498987e+01,2.503755e+01,2.490808e+01,2.488762e+01,2.468282e+01,2.447977e+01
1659,2000-02-14 21:38:33.234000,265.308000,2.497624e+01,2.524166e+01,2.490126e+01,2.487398e+01,2.462130e+01,2.447746e+01
1660,2000-02-14 21:38:33.394000,265.468000,2.506479e+01,2.508521e+01,2.496261e+01,2.493535e+01,2.464865e+01,2.449433e+01
1661,2000-02-14 21:38:33.554000,265.628000,2.501712e+01,2.507160e+01,2.487398e+01,2.502393e+01,2.473064e+01,2.449153e+01
1662,2000-02-14 21:38:33.714000,265.788000,2.501031e+01,2.505117e+01,2.482622e+01,2.486034e+01,2.472381e+01,2.448983e+01
1663,2000-02-14 21:38:33.874000,265.948000,2.498987e+01,2.501031e+01,2.487398e+01,2.483987e+01,2.473064e+01,2.448663e+01
1664,2000-02-14 21:38:34.034000,266.108000,2.496943e+01,2.507160e+01,2.488080e+01,2.494898e+01,2.468965e+01,2.448146e+01
1665,2000-02-14 21:38:34.194000,266.268000,2.502393e+01,2.499668e+01,2.485351e+01,2.486034e+01,2.466232e+01,2.447527e+01
1666,2000-02-14 21:38:34.354000,266.428000,2.509883e+01,2.501031e+01,2.485351e+01,2.490126e+01,2.471015e+01,2.446980e+01
1667,2000-02-14 21:38:34.514000,266.588000,2.494217e+01,2.500350e+01,2.480575e+01,2.496261e+01,2.461447e+01,2.446044e+01
1668,2000-02-14 21:38:34.674000,266.748000,2.491490e+01,2.501712e+01,2.487398e+01,2.488080e+01,2.462814e+01,2.445559e+01
1669,2000-02-14 21:38:34.834000,266.908000,2.494898e+01,2.496261e+01,2.485351e+01,2.486716e+01,2.466915e+01,2.444211e+01
1670,2000-02-14 21:38:34.994000,267.068000,2.498306e+01,2.500350e+01,2.484669e+01,2.480575e+01,2.464865e+01,2.444436e+01
1671,2000-02-14 21:38:35.154000,267.228000,2.492171e+01,2.498306e+01,2.489444e+01,2.478527e+01,2.458027e+01,2.443322e+01
1672,2000-02-14 21:38:35.314000,267.388000,2.494898e+01,2.503755e+01,2.477844e+01,2.476479e+01,2.462814e+01,2.443059e+01
1673,2000-02-14 21:38:35.474000,267.548000,2.490126e+01,2.496943e+01,2.477162e+01,2.494217e+01,2.460763e+01,2.442644e+01
1674,2000-02-14 21:38:35.634000,267.708000,2.496261e+01,2.494898e+01,2.474430e+01,2.481940e+01,2.464865e+01,2.441417e+01
1675,2000-02-14 21:38:35.794000,267.868000,2.482622e+01,2.492171e+01,2.481257e+01,2.477844e+01,2.459395e+01,2.440549e+01
1676,2000-02-14 21:38:35.954000,268.028000,2.483987e+01,2.495580e+01,2.476479e+01,2.487398e+01,2.459395e+01,2.439598e+01
1677,2000-02-14 21:38:36.114000,268.188000,2.484669e+01,2.490126e+01,2.481257e+01,2.477844e+01,2.454607e+01,2.439224e+01
1678,2000-02-14 21:38:36.274000,268.348000,2.484669e+01,2.496943e+01,2.477844e+01,2.473064e+01,2.458027e+01,2.438126e+01
1679,2000-02-14 21:38:36.434000,268.508000,2.483305e+01,2.495580e+01,2.486034e+01,2.475113e+01,2.452554e+01,2.438103e+01
1680,2000-02-14 21:38:36.594000,268.668000,2.486034e+01,2.496943e+01,2.476479e+01,2.481257e+01,2.458027e+01,2.437354e+01
1681,2000-02-14 21:38:36.754000,268.828000,2.480575e+01,2.495580e+01,2.471698e+01,2.473064e+01,2.452554e+01,2.436357e+01
1682,2000-02-14 21:38:36.914000,268.988000,2.485351e+01,2.494217e+01,2.480575e+01,2.470332e+01,2.453238e+01,2.435739e+01
1683,2000-02-14 21:38:37.074000,269.148000,2.492853e+01,2.489444e+01,2.471698e+01,2.476479e+01,2.457343e+01,2.435395e+01
1684,2000-02-14 21:38:37.234000,269.308000,2.485351e+01,2.481257e+01,2.468965e+01,2.486034e+01,2.453238e+01,2.435209e+01
1685,2000-02-14 21:38:37.394000,269.468000,2.472381e+01,2.489444e+01,2.473064e+01,2.468282e+01,2.454607e+01,2.435464e+01
1686,2000-02-14 21:38:37.554000,269.628000,2.479892e+01,2.486716e+01,2.475796e+01,2.477162e+01,2.453922e+01,2.434401e+01
1687,2000-02-14 21:38:37.714000,269.788000,2.486716e+01,2.479892e+01,2.477162e+01,2.474430e+01,2.458027e+01,2.430372e+01
1688,2000-02-14 21:38:37.874000,269.948000,2.467599e+01,2.482622e+01,2.467599e+01,2.475113e+01,2.447762e+01,2.428995e+01
1689,2000-02-14 21:38:38.034000,270.108000,2.466915e+01,2.481257e+01,2.464181e+01,2.473747e+01,2.451185e+01,2.428370e+01
1690,2000-02-14 21:38:38.194000,270.268000,2.475796e+01,2.478527e+01,2.468965e+01,2.471698e+01,2.452554e+01,2.428276e+01
1691,2000-02-14 21:38:38.354000,270.428000,2.477844e+01,2.483305e+01,2.460763e+01,2.462814e+01,2.450500e+01,2.428120e+01
1692,2000-02-14 21:38:38.514000,270.588000,2.473747e+01,2.476479e+01,2.476479e+01,2.463498e+01,2.451869e+01,2.427368e+01
1693,2000-02-14 21:38:38.674000,270.748000,2.475113e+01,2.473064e+01,2.477162e+01,2.463498e+01,2.449131e+01,2.426841e+01
1694,2000-02-14 21:38:38.834000,270.908000,2.464865e+01,2.473064e+01,2.455975e+01,2.455975e+01,2.439543e+01,2.422441e+01
1695,2000-02-14 21:38:38.994000,271.068000,2.471698e+01,2.471698e+01,2.462814e+01,2.464181e+01,2.438858e+01,2.421829e+01
1696,2000-02-14 21:38:39.154000,271.228000,2.478527e+01,2.468965e+01,2.454607e+01,2.464865e+01,2.439543e+01,2.420438e+01
1697,2000-02-14 21:38:39.314000,271.388000,2.474430e+01,2.469649e+01,2.458711e+01,2.456659e+01,2.438858e+01,2.420182e+01
1698,2000-02-14 21:38:39.474000,271.548000,2.468282e+01,2.465549e+01,2.452554e+01,2.452554e+01,2.437487e+01,2.419170e+01
1699,2000-02-14 21:38:39.634000,271.708000,2.460763e+01,2.469649e+01,2.453922e+01,2.458711e+01,2.439543e+01,2.419936e+01
1700,2000-02-14 21:38:39.794000,271.868000,2.473064e+01,2.466915e+01,2.455291e+01,2.458027e+01,2.438172e+01,2.419492e+01
1701,2000-02-14 21:38:39.954000,272.028000,2.478527e+01,2.468965e+01,2.451185e+01,2.450500e+01,2.434060e+01,2.418850e+01
1702,2000-02-14 21:38:40.114000,272.188000,2.475796e+01,2.471698e+01,2.458027e+01,2.455291e+01,2.436802e+01,2.418025e+01
1703,2000-02-14 21:38:40.274000,272.348000,2.468965e+01,2.471698e+01,2.451869e+01,2.453238e+01,2.434060e+01,2.417967e+01
1704,2000-02-14 21:38:40.434000,272.508000,2.468282e+01,2.469649e+01,2.458027e+01,2.451869e+01,2.432003e+01,2.417781e+01
1705,2000-02-14 21:38:40.594000,272.668000,2.474430e+01,2.467599e+01,2.456659e+01,2.456659e+01,2.430631e+01,2.417500e+01
1706,2000-02-14 21:38:40.754000,272.828000,2.464181e+01,2.474430e+01,2.462130e+01,2.463498e+01,2.434745e+01,2.417130e+01
1707,2000-02-14 21:38:40.914000,272.988000,2.464181e+01,2.464865e+01,2.459395e+01,2.451185e+01,2.441598e+01,2.416596e+01
1708,2000-02-14 21:38:41.074000,273.148000,2.455975e+01,2.461447e+01,2.458027e+01,2.451185e+01,2.430631e+01,2.415612e+01
1709,2000-02-14 21:38:41.234000,273.308000,2.467599e+01,2.460763e+01,2.445023e+01,2.452554e+01,2.436116e+01,2.414909e+01
1710,2000-02-14 21:38:41.394000,273.468000,2.455975e+01,2.460079e+01,2.460079e+01,2.447077e+01,2.436116e+01,2.414783e+01
1711,2000-02-14 21:38:41.554000,273.628000,2.454607e+01,2.460763e+01,2.451185e+01,2.449131e+01,2.435431e+01,2.414374e+01
1712,2000-02-14 21:38:41.714000,273.788000,2.468282e+01,2.465549e+01,2.451185e+01,2.451185e+01,2.431317e+01,2.413870e+01
1713,2000-02-14 21:38:41.874000,273.948000,2.460079e+01,2.462814e+01,2.451185e+01,2.445023e+01,2.432003e+01,2.413652e+01
1714,2000-02-14 21:38:42.034000,274.108000,2.466915e+01,2.462814e+01,2.449131e+01,2.450500e+01,2.434060e+01,2.412835e+01
1715,2000-02-14 21:38:42.194000,274.268000,2.461447e+01,2.457343e+01,2.458027e+01,2.447762e+01,2.432689e+01,2.412671e+01
1716,2000-02-14 21:38:42.354000,274.428000,2.458711e+01,2.458027e+01,2.452554e+01,2.447077e+01,2.433374e+01,2.412508e+01
1717,2000-02-14 21:38:42.514000,274.588000,2.464181e+01,2.457343e+01,2.446393e+01,2.447762e+01,2.436116e+01,2.412423e+01
1718,2000-02-14 21:38:42.674000,274.748000,2.458711e+01,2.458027e+01,2.446393e+01,2.448447e+01,2.438858e+01,2.411478e+01
1719,2000-02-14 21:38:42.835000,274.909000,2.461447e+01,2.459395e+01,2.447762e+01,2.444338e+01,2.434745e+01,2.411077e+01
1720,2000-02-14 21:38:42.995000,275.069000,2.455975e+01,2.456659e+01,2.442968e+01,2.444338e+01,2.436116e+01,2.410639e+01
1721,2000-02-14 21:38:43.155000,275.229000,2.454607e+01,2.457343e+01,2.441598e+01,2.442968e+01,2.432003e+01,2.410162e+01
1722,2000-02-14 21:38:43.315000,275.389000,2.466915e+01,2.458711e+01,2.450500e+01,2.443653e+01,2.437487e+01,2.410581e+01
