frame,abstime,reltime,april10_baselineBoardC_1.seq:Rectangle 1 [C]:max,april10_baselineBoardC_1.seq:Polygon 1 [C]:max,april10_baselineBoardC_1.seq:Rectangle 2 [C]:max,april10_baselineBoardC_1.seq:Rectangle 3 [C]:max,april10_baselineBoardC_1.seq:Rectangle 4 [C]:max,april10_baselineBoardC_1.seq:Rectangle 5 [C]:mean
493,2000-02-10 06:15:47.557000,78.728000,2.806528e+01,2.941377e+01,2.896176e+01,2.847489e+01,2.652526e+01,2.638316e+01
494,2000-02-10 06:15:47.717000,78.888000,2.807190e+01,2.945299e+01,2.906674e+01,2.847489e+01,2.656554e+01,2.638590e+01
495,2000-02-10 06:15:47.877000,79.048000,2.803880e+01,2.955097e+01,2.902082e+01,2.848808e+01,2.655883e+01,2.639400e+01
496,2000-02-10 06:15:48.037000,79.208000,2.801232e+01,2.945299e+01,2.908641e+01,2.844192e+01,2.675333e+01,2.639627e+01
497,2000-02-10 06:15:48.197000,79.368000,2.812484e+01,2.938108e+01,2.903395e+01,2.846170e+01,2.661252e+01,2.640074e+01
498,2000-02-10 06:15:48.357000,79.528000,2.814468e+01,2.944645e+01,2.902082e+01,2.841553e+01,2.660581e+01,2.640342e+01
499,2000-02-10 06:15:48.517000,79.688000,2.808514e+01,2.943992e+01,2.906018e+01,2.848808e+01,2.661252e+01,2.641089e+01
500,2000-02-10 06:15:48.677000,79.848000,2.803218e+01,2.947259e+01,2.902739e+01,2.847489e+01,2.658568e+01,2.641543e+01
501,2000-02-10 06:15:48.837000,80.008000,2.800569e+01,2.947913e+01,2.909953e+01,2.852763e+01,2.660581e+01,2.641258e+01
502,2000-02-10 06:15:48.997000,80.168000,2.809837e+01,2.942685e+01,2.905363e+01,2.844851e+01,2.658568e+01,2.637272e+01
503,2000-02-10 06:15:49.157000,80.328000,2.801894e+01,2.944645e+01,2.894863e+01,2.845511e+01,2.657226e+01,2.635281e+01
504,2000-02-10 06:15:49.317000,80.488000,2.797920e+01,2.939416e+01,2.899458e+01,2.836934e+01,2.658568e+01,2.635278e+01
505,2000-02-10 06:15:49.477000,80.648000,2.793282e+01,2.942685e+01,2.905363e+01,2.847489e+01,2.654540e+01,2.635142e+01
506,2000-02-10 06:15:49.637000,80.808000,2.798582e+01,2.942685e+01,2.906674e+01,2.859352e+01,2.659910e+01,2.635291e+01
507,2000-02-10 06:15:49.797000,80.968000,2.797920e+01,2.938762e+01,2.907986e+01,2.846830e+01,2.652526e+01,2.636101e+01
508,2000-02-10 06:15:49.957000,81.128000,2.800569e+01,2.940070e+01,2.902739e+01,2.843532e+01,2.657226e+01,2.636385e+01
509,2000-02-10 06:15:50.117000,81.288000,2.804542e+01,2.939416e+01,2.906018e+01,2.859352e+01,2.653197e+01,2.636913e+01
510,2000-02-10 06:15:50.277000,81.448000,2.805866e+01,2.942685e+01,2.904707e+01,2.846170e+01,2.653197e+01,2.637400e+01
511,2000-02-10 06:15:50.437000,81.608000,2.800569e+01,2.938108e+01,2.902082e+01,2.850786e+01,2.657897e+01,2.637130e+01
512,2000-02-10 06:15:50.597000,81.768000,2.802556e+01,2.939416e+01,2.899458e+01,2.856058e+01,2.660581e+01,2.637515e+01
513,2000-02-10 06:15:50.758000,81.929000,2.807852e+01,2.937454e+01,2.906018e+01,2.850127e+01,2.657897e+01,2.638125e+01
514,2000-02-10 06:15:50.917000,82.088000,2.808514e+01,2.945299e+01,2.898145e+01,2.851445e+01,2.661923e+01,2.638484e+01
515,2000-02-10 06:15:51.078000,82.249000,2.803880e+01,2.949219e+01,2.904707e+01,2.859352e+01,2.665948e+01,2.639858e+01
516,2000-02-10 06:15:51.238000,82.409000,2.804542e+01,2.943992e+01,2.902739e+01,2.848808e+01,2.657897e+01,2.639575e+01
517,2000-02-10 06:15:51.398000,82.569000,2.799907e+01,2.936800e+01,2.898801e+01,2.851445e+01,2.663935e+01,2.636796e+01
518,2000-02-10 06:15:51.558000,82.729000,2.803880e+01,2.942031e+01,2.898801e+01,2.842872e+01,2.659239e+01,2.637027e+01
519,2000-02-10 06:15:51.718000,82.889000,2.805866e+01,2.940723e+01,2.898801e+01,2.845511e+01,2.649840e+01,2.637313e+01
520,2000-02-10 06:15:51.878000,83.049000,2.817114e+01,2.944645e+01,2.900770e+01,2.843532e+01,2.664606e+01,2.637951e+01
521,2000-02-10 06:15:52.038000,83.209000,2.805866e+01,2.943338e+01,2.900114e+01,2.854740e+01,2.659239e+01,2.638190e+01
522,2000-02-10 06:15:52.198000,83.369000,2.807852e+01,2.944645e+01,2.898145e+01,2.860011e+01,2.657226e+01,2.637986e+01
523,2000-02-10 06:15:52.358000,83.529000,2.807852e+01,2.938762e+01,2.899458e+01,2.851445e+01,2.659239e+01,2.638393e+01
524,2000-02-10 06:15:52.518000,83.689000,2.804542e+01,2.938108e+01,2.907330e+01,2.846170e+01,2.667289e+01,2.638507e+01
525,2000-02-10 06:15:52.678000,83.849000,2.806528e+01,2.938762e+01,2.898145e+01,2.844851e+01,2.669971e+01,2.637978e+01
526,2000-02-10 06:15:52.838000,84.009000,2.805204e+01,2.941377e+01,2.900770e+01,2.844192e+01,2.661252e+01,2.639669e+01
527,2000-02-10 06:15:52.998000,84.169000,2.810499e+01,2.945952e+01,2.903395e+01,2.853422e+01,2.657897e+01,2.640440e+01
528,2000-02-10 06:15:53.158000,84.329000,2.806528e+01,2.947913e+01,2.899458e+01,2.848808e+01,2.672652e+01,2.640690e+01
529,2000-02-10 06:15:53.318000,84.489000,2.807190e+01,2.942031e+01,2.899458e+01,2.847489e+01,2.659910e+01,2.640420e+01
530,2000-02-10 06:15:53.478000,84.649000,2.802556e+01,2.943338e+01,2.899458e+01,2.862645e+01,2.663265e+01,2.640606e+01
531,2000-02-10 06:15:53.638000,84.809000,2.801894e+01,2.947259e+01,2.907986e+01,2.849467e+01,2.660581e+01,2.640860e+01
532,2000-02-10 06:15:53.798000,84.969000,2.803218e+01,2.946606e+01,2.906674e+01,2.846170e+01,2.672652e+01,2.641295e+01
533,2000-02-10 06:15:53.958000,85.129000,2.807852e+01,2.941377e+01,2.906018e+01,2.853422e+01,2.659239e+01,2.641984e+01
534,2000-02-10 06:15:54.118000,85.289000,2.809176e+01,2.953138e+01,2.904051e+01,2.849467e+01,2.668630e+01,2.642229e+01
535,2000-02-10 06:15:54.278000,85.449000,2.804542e+01,2.944645e+01,2.905363e+01,2.859352e+01,2.664606e+01,2.642632e+01
536,2000-02-10 06:15:54.438000,85.609000,2.805866e+01,2.944645e+01,2.922402e+01,2.855399e+01,2.666618e+01,2.642774e+01
537,2000-02-10 06:15:54.598000,85.769000,2.807190e+01,2.944645e+01,2.905363e+01,2.850127e+01,2.666618e+01,2.642736e+01
538,2000-02-10 06:15:54.758000,85.929000,2.809837e+01,2.943992e+01,2.905363e+01,2.863304e+01,2.663265e+01,2.642555e+01
539,2000-02-10 06:15:54.918000,86.089000,2.805204e+01,2.938762e+01,2.903395e+01,2.845511e+01,2.662594e+01,2.638904e+01
540,2000-02-10 06:15:55.078000,86.249000,2.802556e+01,2.940723e+01,2.909953e+01,2.848808e+01,2.664606e+01,2.638064e+01
541,2000-02-10 06:15:55.238000,86.409000,2.812484e+01,2.940070e+01,2.909953e+01,2.852763e+01,2.654540e+01,2.638985e+01
542,2000-02-10 06:15:55.398000,86.569000,2.801894e+01,2.942685e+01,2.904707e+01,2.855399e+01,2.662594e+01,2.638955e+01
543,2000-02-10 06:15:55.558000,86.729000,2.813145e+01,2.942685e+01,2.902739e+01,2.860669e+01,2.655883e+01,2.639779e+01
544,2000-02-10 06:15:55.718000,86.889000,2.805866e+01,2.949219e+01,2.907986e+01,2.850127e+01,2.656554e+01,2.639580e+01
545,2000-02-10 06:15:55.878000,87.049000,2.807190e+01,2.947913e+01,2.902739e+01,2.856058e+01,2.656554e+01,2.639978e+01
546,2000-02-10 06:15:56.038000,87.209000,2.804542e+01,2.938762e+01,2.900770e+01,2.845511e+01,2.653197e+01,2.637921e+01
547,2000-02-10 06:15:56.198000,87.369000,2.808514e+01,2.942685e+01,2.904707e+01,2.848149e+01,2.656554e+01,2.638690e+01
548,2000-02-10 06:15:56.358000,87.529000,2.807190e+01,2.945299e+01,2.910608e+01,2.854740e+01,2.661252e+01,2.639208e+01
549,2000-02-10 06:15:56.518000,87.689000,2.811161e+01,2.942685e+01,2.905363e+01,2.863304e+01,2.655883e+01,2.639095e+01
550,2000-02-10 06:15:56.678000,87.849000,2.803218e+01,2.949219e+01,2.907330e+01,2.844192e+01,2.648496e+01,2.639330e+01
551,2000-02-10 06:15:56.838000,88.009000,2.803880e+01,2.944645e+01,2.905363e+01,2.852104e+01,2.654540e+01,2.638967e+01
552,2000-02-10 06:15:56.998000,88.169000,2.803218e+01,2.940723e+01,2.907330e+01,2.849467e+01,2.654540e+01,2.639570e+01
553,2000-02-10 06:15:57.158000,88.329000,2.809176e+01,2.953791e+01,2.913886e+01,2.860011e+01,2.663935e+01,2.644554e+01
554,2000-02-10 06:15:57.318000,88.489000,2.812484e+01,2.951179e+01,2.907330e+01,2.859352e+01,2.667289e+01,2.646015e+01
555,2000-02-10 06:15:57.478000,88.649000,2.812484e+01,2.950526e+01,2.911919e+01,2.848149e+01,2.670641e+01,2.646012e+01
556,2000-02-10 06:15:57.638000,88.809000,2.813807e+01,2.948566e+01,2.907986e+01,2.850127e+01,2.668630e+01,2.645791e+01
557,2000-02-10 06:15:57.798000,88.969000,2.819097e+01,2.947259e+01,2.913886e+01,2.861987e+01,2.662594e+01,2.645695e+01
558,2000-02-10 06:15:57.958000,89.129000,2.812484e+01,2.952485e+01,2.911264e+01,2.860669e+01,2.658568e+01,2.646075e+01
559,2000-02-10 06:15:58.118000,89.289000,2.809176e+01,2.951179e+01,2.913230e+01,2.852763e+01,2.659910e+01,2.646131e+01
560,2000-02-10 06:15:58.278000,89.449000,2.820420e+01,2.953791e+01,2.912575e+01,2.867912e+01,2.674663e+01,2.647328e+01
561,2000-02-10 06:15:58.438000,89.609000,2.813145e+01,2.950526e+01,2.911919e+01,2.858035e+01,2.660581e+01,2.648005e+01
562,2000-02-10 06:15:58.598000,89.769000,2.810499e+01,2.950526e+01,2.913230e+01,2.856058e+01,2.664606e+01,2.647394e+01
563,2000-02-10 06:15:58.758000,89.929000,2.822403e+01,2.950526e+01,2.911919e+01,2.856717e+01,2.673322e+01,2.647600e+01
564,2000-02-10 06:15:58.918000,90.089000,2.813145e+01,2.962277e+01,2.918472e+01,2.858035e+01,2.678683e+01,2.648075e+01
565,2000-02-10 06:15:59.078000,90.249000,2.816452e+01,2.957055e+01,2.923712e+01,2.860011e+01,2.678013e+01,2.649713e+01
566,2000-02-10 06:15:59.238000,90.409000,2.815130e+01,2.953791e+01,2.915852e+01,2.862645e+01,2.672652e+01,2.649908e+01
567,2000-02-10 06:15:59.398000,90.569000,2.815791e+01,2.951832e+01,2.915196e+01,2.863304e+01,2.668630e+01,2.650197e+01
568,2000-02-10 06:15:59.558000,90.729000,2.815791e+01,2.957708e+01,2.917162e+01,2.866595e+01,2.675333e+01,2.649248e+01
569,2000-02-10 06:15:59.718000,90.889000,2.823724e+01,2.956403e+01,2.918472e+01,2.852104e+01,2.666618e+01,2.649699e+01
570,2000-02-10 06:15:59.878000,91.049000,2.821081e+01,2.954444e+01,2.921748e+01,2.858035e+01,2.665948e+01,2.650770e+01
571,2000-02-10 06:16:00.039000,91.210000,2.819759e+01,2.952485e+01,2.921093e+01,2.854081e+01,2.662594e+01,2.650034e+01
572,2000-02-10 06:16:00.198000,91.369000,2.817114e+01,2.957708e+01,2.918472e+01,2.858035e+01,2.677343e+01,2.649853e+01
573,2000-02-10 06:16:00.358000,91.529000,2.815791e+01,2.953138e+01,2.915196e+01,2.858035e+01,2.676003e+01,2.650517e+01
574,2000-02-10 06:16:00.518000,91.689000,2.819097e+01,2.957055e+01,2.919128e+01,2.856058e+01,2.665277e+01,2.650988e+01
575,2000-02-10 06:16:00.679000,91.850000,2.825046e+01,2.953138e+01,2.915196e+01,2.854740e+01,2.667289e+01,2.651088e+01
576,2000-02-10 06:16:00.839000,92.010000,2.818436e+01,2.966843e+01,2.918472e+01,2.860011e+01,2.667959e+01,2.653086e+01
577,2000-02-10 06:16:00.999000,92.170000,2.827028e+01,2.957055e+01,2.917162e+01,2.865279e+01,2.665277e+01,2.653962e+01
578,2000-02-10 06:16:01.159000,92.330000,2.830331e+01,2.968147e+01,2.924367e+01,2.861328e+01,2.682031e+01,2.658849e+01
579,2000-02-10 06:16:01.319000,92.490000,2.827689e+01,2.964886e+01,2.925022e+01,2.867912e+01,2.681362e+01,2.659179e+01
580,2000-02-10 06:16:01.479000,92.650000,2.829671e+01,2.974015e+01,2.929604e+01,2.867912e+01,2.673993e+01,2.659159e+01
581,2000-02-10 06:16:01.639000,92.810000,2.825046e+01,2.966191e+01,2.935492e+01,2.865279e+01,2.682701e+01,2.659318e+01
582,2000-02-10 06:16:01.799000,92.970000,2.828349e+01,2.966843e+01,2.923712e+01,2.863304e+01,2.683371e+01,2.659948e+01
583,2000-02-10 06:16:01.959000,93.130000,2.836934e+01,2.968800e+01,2.926331e+01,2.864620e+01,2.680022e+01,2.659760e+01
584,2000-02-10 06:16:02.119000,93.290000,2.832312e+01,2.969452e+01,2.923057e+01,2.863962e+01,2.692071e+01,2.659450e+01
585,2000-02-10 06:16:02.279000,93.450000,2.823724e+01,2.970756e+01,2.917817e+01,2.865279e+01,2.673322e+01,2.656134e+01
586,2000-02-10 06:16:02.439000,93.610000,2.825046e+01,2.966191e+01,2.922402e+01,2.863962e+01,2.671312e+01,2.656001e+01
587,2000-02-10 06:16:02.599000,93.770000,2.827028e+01,2.962277e+01,2.923712e+01,2.863962e+01,2.669300e+01,2.656397e+01
588,2000-02-10 06:16:02.759000,93.930000,2.822403e+01,2.959014e+01,2.928949e+01,2.867912e+01,2.675333e+01,2.655956e+01
589,2000-02-10 06:16:02.919000,94.090000,2.823724e+01,2.964886e+01,2.924367e+01,2.870544e+01,2.668630e+01,2.656683e+01
590,2000-02-10 06:16:03.079000,94.250000,2.834293e+01,2.966191e+01,2.921748e+01,2.861328e+01,2.674663e+01,2.657105e+01
591,2000-02-10 06:16:03.239000,94.410000,2.824385e+01,2.964886e+01,2.919128e+01,2.861987e+01,2.680022e+01,2.656813e+01
592,2000-02-10 06:16:03.399000,94.570000,2.824385e+01,2.968147e+01,2.920438e+01,2.867912e+01,2.683371e+01,2.656960e+01
593,2000-02-10 06:16:03.559000,94.730000,2.827689e+01,2.963581e+01,2.926986e+01,2.873833e+01,2.679352e+01,2.657098e+01
594,2000-02-10 06:16:03.719000,94.890000,2.831652e+01,2.965539e+01,2.921748e+01,2.864620e+01,2.679352e+01,2.657948e+01
595,2000-02-10 06:16:03.879000,95.050000,2.830331e+01,2.966191e+01,2.921093e+01,2.865279e+01,2.684040e+01,2.657374e+01
596,2000-02-10 06:16:04.039000,95.210000,2.830331e+01,2.971408e+01,2.921093e+01,2.863962e+01,2.675333e+01,2.657970e+01
597,2000-02-10 06:16:04.199000,95.370000,2.831652e+01,2.969452e+01,2.926986e+01,2.871860e+01,2.682701e+01,2.662812e+01
598,2000-02-10 06:16:04.359000,95.530000,2.834953e+01,2.972059e+01,2.934838e+01,2.873833e+01,2.682701e+01,2.667629e+01
599,2000-02-10 06:16:04.519000,95.690000,2.838914e+01,2.972711e+01,2.932875e+01,2.874491e+01,2.682031e+01,2.668291e+01
600,2000-02-10 06:16:04.679000,95.850000,2.835613e+01,2.979879e+01,2.943338e+01,2.873833e+01,2.700097e+01,2.668980e+01
601,2000-02-10 06:16:04.839000,96.010000,2.837594e+01,2.979228e+01,2.938762e+01,2.875149e+01,2.688056e+01,2.668703e+01
602,2000-02-10 06:16:04.999000,96.170000,2.839573e+01,2.983136e+01,2.930912e+01,2.876464e+01,2.690064e+01,2.668965e+01
603,2000-02-10 06:16:05.159000,96.330000,2.844851e+01,2.979879e+01,2.940723e+01,2.875807e+01,2.691402e+01,2.668834e+01
604,2000-02-10 06:16:05.319000,96.490000,2.837594e+01,2.984439e+01,2.930912e+01,2.882382e+01,2.685379e+01,2.668909e+01
605,2000-02-10 06:16:05.479000,96.650000,2.842213e+01,2.984439e+01,2.932875e+01,2.885668e+01,2.683371e+01,2.668881e+01
606,2000-02-10 06:16:05.639000,96.810000,2.840893e+01,2.980531e+01,2.936800e+01,2.886982e+01,2.690064e+01,2.668701e+01
607,2000-02-10 06:16:05.799000,96.970000,2.840893e+01,2.975970e+01,2.935492e+01,2.873176e+01,2.686049e+01,2.668832e+01
608,2000-02-10 06:16:05.959000,97.130000,2.848808e+01,2.978576e+01,2.933530e+01,2.881067e+01,2.687387e+01,2.668819e+01
609,2000-02-10 06:16:06.119000,97.290000,2.839573e+01,2.975970e+01,2.933530e+01,2.876464e+01,2.690733e+01,2.669089e+01
610,2000-02-10 06:16:06.279000,97.450000,2.838914e+01,2.977273e+01,2.936800e+01,2.877780e+01,2.686718e+01,2.669337e+01
611,2000-02-10 06:16:06.439000,97.610000,2.838914e+01,2.974667e+01,2.934838e+01,2.875149e+01,2.686049e+01,2.666885e+01
612,2000-02-10 06:16:06.599000,97.770000,2.847489e+01,2.974667e+01,2.932221e+01,2.879095e+01,2.684040e+01,2.665975e+01
613,2000-02-10 06:16:06.759000,97.930000,2.848808e+01,2.979228e+01,2.930258e+01,2.877122e+01,2.682701e+01,2.666052e+01
614,2000-02-10 06:16:06.919000,98.090000,2.840893e+01,2.971408e+01,2.932221e+01,2.874491e+01,2.685379e+01,2.665880e+01
615,2000-02-10 06:16:07.079000,98.250000,2.839573e+01,2.973363e+01,2.933530e+01,2.877122e+01,2.682701e+01,2.666015e+01
616,2000-02-10 06:16:07.239000,98.410000,2.829010e+01,2.975970e+01,2.929604e+01,2.873833e+01,2.690064e+01,2.666313e+01
617,2000-02-10 06:16:07.399000,98.570000,2.832973e+01,2.974015e+01,2.930258e+01,2.873833e+01,2.680692e+01,2.666682e+01
618,2000-02-10 06:16:07.559000,98.730000,2.832973e+01,2.979228e+01,2.936146e+01,2.883696e+01,2.689395e+01,2.666910e+01
619,2000-02-10 06:16:07.719000,98.890000,2.832973e+01,2.974667e+01,2.938108e+01,2.873176e+01,2.684710e+01,2.666873e+01
620,2000-02-10 06:16:07.879000,99.050000,2.833633e+01,2.972711e+01,2.932221e+01,2.874491e+01,2.688726e+01,2.666913e+01
621,2000-02-10 06:16:08.039000,99.210000,2.833633e+01,2.972059e+01,2.936800e+01,2.871860e+01,2.683371e+01,2.667375e+01
622,2000-02-10 06:16:08.199000,99.370000,2.833633e+01,2.974015e+01,2.938762e+01,2.875149e+01,2.684040e+01,2.666977e+01
623,2000-02-10 06:16:08.360000,99.531000,2.836934e+01,2.975319e+01,2.935492e+01,2.871202e+01,2.692740e+01,2.667750e+01
624,2000-02-10 06:16:08.519000,99.690000,2.836273e+01,2.972059e+01,2.931567e+01,2.872518e+01,2.676673e+01,2.667559e+01
625,2000-02-10 06:16:08.679000,99.850000,2.830991e+01,2.985741e+01,2.935492e+01,2.874491e+01,2.690064e+01,2.668045e+01
626,2000-02-10 06:16:08.839000,100.010000,2.836273e+01,2.974667e+01,2.938108e+01,2.878437e+01,2.678013e+01,2.668346e+01
627,2000-02-10 06:16:08.999000,100.170000,2.840893e+01,2.974015e+01,2.937454e+01,2.874491e+01,2.678013e+01,2.668186e+01
628,2000-02-10 06:16:09.159000,100.330000,2.842213e+01,2.988345e+01,2.932221e+01,2.875807e+01,2.678013e+01,2.668683e+01
629,2000-02-10 06:16:09.319000,100.490000,2.840893e+01,2.994852e+01,2.934184e+01,2.877122e+01,2.677343e+01,2.668918e+01
630,2000-02-10 06:16:09.479000,100.650000,2.836934e+01,2.979879e+01,2.934184e+01,2.873176e+01,2.676003e+01,2.669623e+01
631,2000-02-10 06:16:09.639000,100.810000,2.839573e+01,2.977273e+01,2.938108e+01,2.875149e+01,2.684040e+01,2.669697e+01
632,2000-02-10 06:16:09.799000,100.970000,2.839573e+01,2.993551e+01,2.936146e+01,2.881067e+01,2.682031e+01,2.670355e+01
633,2000-02-10 06:16:09.959000,101.130000,2.838254e+01,2.979228e+01,2.934184e+01,2.877122e+01,2.683371e+01,2.670175e+01
634,2000-02-10 06:16:10.119000,101.290000,2.838254e+01,2.978576e+01,2.938762e+01,2.878437e+01,2.680022e+01,2.670429e+01
635,2000-02-10 06:16:10.279000,101.450000,2.840233e+01,2.978576e+01,2.936146e+01,2.875807e+01,2.688056e+01,2.670476e+01
636,2000-02-10 06:16:10.440000,101.611000,2.838914e+01,2.983136e+01,2.936800e+01,2.879095e+01,2.682031e+01,2.670587e+01
637,2000-02-10 06:16:10.600000,101.771000,2.836273e+01,2.980531e+01,2.934184e+01,2.875807e+01,2.682701e+01,2.670117e+01
638,2000-02-10 06:16:10.760000,101.931000,2.836934e+01,2.979879e+01,2.940070e+01,2.875149e+01,2.684040e+01,2.670418e+01
639,2000-02-10 06:16:10.920000,102.091000,2.837594e+01,2.982485e+01,2.936800e+01,2.881067e+01,2.683371e+01,2.670628e+01
640,2000-02-10 06:16:11.080000,102.251000,2.842872e+01,2.981834e+01,2.936800e+01,2.879095e+01,2.701433e+01,2.671783e+01
641,2000-02-10 06:16:11.240000,102.411000,2.841553e+01,2.981182e+01,2.942685e+01,2.888953e+01,2.684040e+01,2.671582e+01
642,2000-02-10 06:16:11.400000,102.571000,2.847489e+01,2.978576e+01,2.934184e+01,2.883696e+01,2.690733e+01,2.671377e+01
643,2000-02-10 06:16:11.560000,102.731000,2.838914e+01,2.979879e+01,2.931567e+01,2.884353e+01,2.687387e+01,2.670752e+01
644,2000-02-10 06:16:11.720000,102.891000,2.846170e+01,2.982485e+01,2.934184e+01,2.880410e+01,2.688056e+01,2.671693e+01
645,2000-02-10 06:16:11.880000,103.051000,2.839573e+01,2.983136e+01,2.932875e+01,2.880410e+01,2.688726e+01,2.672038e+01
646,2000-02-10 06:16:12.040000,103.211000,2.841553e+01,2.979228e+01,2.936800e+01,2.881067e+01,2.690733e+01,2.671752e+01
647,2000-02-10 06:16:12.200000,103.371000,2.844851e+01,2.979879e+01,2.937454e+01,2.879095e+01,2.686718e+01,2.671741e+01
648,2000-02-10 06:16:12.360000,103.531000,2.843532e+01,2.990298e+01,2.936800e+01,2.875807e+01,2.688056e+01,2.669312e+01
649,2000-02-10 06:16:12.520000,103.691000,2.836934e+01,2.976622e+01,2.933530e+01,2.875807e+01,2.690064e+01,2.669172e+01
650,2000-02-10 06:16:12.680000,103.851000,2.837594e+01,2.975319e+01,2.935492e+01,2.880410e+01,2.697422e+01,2.669212e+01
651,2000-02-10 06:16:12.840000,104.011000,2.839573e+01,2.985090e+01,2.938762e+01,2.880410e+01,2.682031e+01,2.669502e+01
652,2000-02-10 06:16:13.000000,104.171000,2.840233e+01,2.977925e+01,2.937454e+01,2.879095e+01,2.687387e+01,2.669708e+01
653,2000-02-10 06:16:13.160000,104.331000,2.838914e+01,2.977925e+01,2.938762e+01,2.875807e+01,2.688056e+01,2.670041e+01
654,2000-02-10 06:16:13.320000,104.491000,2.836273e+01,2.979879e+01,2.936146e+01,2.885668e+01,2.682701e+01,2.670897e+01
655,2000-02-10 06:16:13.480000,104.651000,2.841553e+01,2.980531e+01,2.944645e+01,2.877780e+01,2.681362e+01,2.671249e+01
656,2000-02-10 06:16:13.640000,104.811000,2.834953e+01,2.980531e+01,2.942031e+01,2.876464e+01,2.681362e+01,2.670580e+01
657,2000-02-10 06:16:13.800000,104.971000,2.838254e+01,2.979879e+01,2.939416e+01,2.879752e+01,2.696085e+01,2.670255e+01
658,2000-02-10 06:16:13.960000,105.131000,2.836934e+01,2.986392e+01,2.940723e+01,2.877122e+01,2.682031e+01,2.670830e+01
659,2000-02-10 06:16:14.120000,105.291000,2.839573e+01,2.983136e+01,2.935492e+01,2.880410e+01,2.685379e+01,2.670854e+01
660,2000-02-10 06:16:14.280000,105.451000,2.845511e+01,2.979228e+01,2.937454e+01,2.880410e+01,2.685379e+01,2.672771e+01
661,2000-02-10 06:16:14.440000,105.611000,2.847489e+01,2.984439e+01,2.943992e+01,2.888953e+01,2.686049e+01,2.674838e+01
662,2000-02-10 06:16:14.600000,105.771000,2.849467e+01,2.996153e+01,2.942031e+01,2.886325e+01,2.704775e+01,2.675192e+01
663,2000-02-10 06:16:14.760000,105.931000,2.842213e+01,2.984439e+01,2.945299e+01,2.889610e+01,2.688726e+01,2.675984e+01
664,2000-02-10 06:16:14.920000,106.091000,2.840233e+01,2.983787e+01,2.945952e+01,2.890266e+01,2.693409e+01,2.675981e+01
665,2000-02-10 06:16:15.080000,106.251000,2.848808e+01,3.003956e+01,2.942031e+01,2.881724e+01,2.699428e+01,2.675795e+01
666,2000-02-10 06:16:15.240000,106.411000,2.844851e+01,2.984439e+01,2.942685e+01,2.891580e+01,2.694747e+01,2.676339e+01
667,2000-02-10 06:16:15.400000,106.571000,2.843532e+01,2.980531e+01,2.949219e+01,2.889610e+01,2.701433e+01,2.675315e+01
668,2000-02-10 06:16:15.560000,106.731000,2.846170e+01,2.990298e+01,2.940070e+01,2.888296e+01,2.688056e+01,2.674705e+01
669,2000-02-10 06:16:15.720000,106.891000,2.840893e+01,2.986392e+01,2.941377e+01,2.885011e+01,2.696753e+01,2.674240e+01
670,2000-02-10 06:16:15.880000,107.051000,2.845511e+01,2.981834e+01,2.945952e+01,2.884353e+01,2.690064e+01,2.674475e+01
671,2000-02-10 06:16:16.040000,107.211000,2.844192e+01,2.987043e+01,2.948566e+01,2.884353e+01,2.684040e+01,2.674673e+01
672,2000-02-10 06:16:16.200000,107.371000,2.844192e+01,2.986392e+01,2.947259e+01,2.888296e+01,2.686049e+01,2.675173e+01
673,2000-02-10 06:16:16.360000,107.531000,2.844851e+01,2.987043e+01,2.945952e+01,2.889610e+01,2.691402e+01,2.675931e+01
674,2000-02-10 06:16:16.520000,107.691000,2.843532e+01,2.990298e+01,2.948566e+01,2.888296e+01,2.690064e+01,2.675739e+01
675,2000-02-10 06:16:16.680000,107.851000,2.842213e+01,2.988345e+01,2.943338e+01,2.890266e+01,2.688056e+01,2.675724e+01
676,2000-02-10 06:16:16.840000,108.011000,2.839573e+01,2.983787e+01,2.942031e+01,2.896832e+01,2.690064e+01,2.671993e+01
677,2000-02-10 06:16:17.000000,108.171000,2.843532e+01,2.988345e+01,2.942031e+01,2.886325e+01,2.685379e+01,2.671441e+01
678,2000-02-10 06:16:17.160000,108.331000,2.838254e+01,2.985090e+01,2.940723e+01,2.886325e+01,2.692071e+01,2.671656e+01
679,2000-02-10 06:16:17.320000,108.491000,2.842213e+01,2.977925e+01,2.940070e+01,2.883696e+01,2.686718e+01,2.671190e+01
680,2000-02-10 06:16:17.480000,108.651000,2.844851e+01,2.983136e+01,2.936800e+01,2.883696e+01,2.692071e+01,2.671949e+01
681,2000-02-10 06:16:17.640000,108.811000,2.844192e+01,2.983136e+01,2.938108e+01,2.881724e+01,2.694078e+01,2.671379e+01
682,2000-02-10 06:16:17.800000,108.971000,2.837594e+01,2.981182e+01,2.938108e+01,2.881724e+01,2.688056e+01,2.671912e+01
683,2000-02-10 06:16:17.960000,109.131000,2.844851e+01,2.983136e+01,2.942031e+01,2.888953e+01,2.690733e+01,2.671783e+01
684,2000-02-10 06:16:18.120000,109.291000,2.844192e+01,2.982485e+01,2.938762e+01,2.881067e+01,2.688726e+01,2.672351e+01
685,2000-02-10 06:16:18.280000,109.451000,2.841553e+01,2.983136e+01,2.941377e+01,2.881067e+01,2.686049e+01,2.671922e+01
686,2000-02-10 06:16:18.440000,109.611000,2.841553e+01,2.983136e+01,2.941377e+01,2.890923e+01,2.685379e+01,2.672474e+01
