frame,abstime,reltime,april15_microphoneBoardB_1.seq:Rectangle 1 [C]:max,april15_microphoneBoardB_1.seq:Polygon 1 [C]:max,april15_microphoneBoardB_1.seq:Rectangle 2 [C]:max,april15_microphoneBoardB_1.seq:Rectangle 3 [C]:max,april15_microphoneBoardB_1.seq:Rectangle 4 [C]:max,april15_microphoneBoardB_1.seq:Rectangle 5 [C]:mean
842,2000-02-14 20:58:01.962000,134.736000,2.707448e+01,2.769397e+01,2.803880e+01,2.750118e+01,2.566224e+01,2.531743e+01
843,2000-02-14 20:58:02.122000,134.896000,2.704107e+01,2.774046e+01,2.799907e+01,2.749452e+01,2.563515e+01,2.530919e+01
844,2000-02-14 20:58:02.282000,135.056000,2.704775e+01,2.782010e+01,2.799907e+01,2.756105e+01,2.568931e+01,2.531408e+01
845,2000-02-14 20:58:02.442000,135.216000,2.704775e+01,2.778028e+01,2.804542e+01,2.748121e+01,2.567577e+01,2.531389e+01
846,2000-02-14 20:58:02.602000,135.376000,2.716129e+01,2.777365e+01,2.797257e+01,2.750783e+01,2.563515e+01,2.531323e+01
847,2000-02-14 20:58:02.762000,135.536000,2.705443e+01,2.768733e+01,2.798582e+01,2.751449e+01,2.563515e+01,2.530957e+01
848,2000-02-14 20:58:02.922000,135.696000,2.708116e+01,2.773382e+01,2.808514e+01,2.745459e+01,2.561483e+01,2.531638e+01
849,2000-02-14 20:58:03.083000,135.857000,2.708784e+01,2.769397e+01,2.815791e+01,2.746125e+01,2.568254e+01,2.531206e+01
850,2000-02-14 20:58:03.243000,136.017000,2.708116e+01,2.770725e+01,2.803880e+01,2.746790e+01,2.568254e+01,2.530917e+01
851,2000-02-14 20:58:03.403000,136.177000,2.712123e+01,2.779355e+01,2.801232e+01,2.749452e+01,2.566900e+01,2.530703e+01
852,2000-02-14 20:58:03.563000,136.337000,2.702770e+01,2.765411e+01,2.801232e+01,2.747456e+01,2.561483e+01,2.530803e+01
853,2000-02-14 20:58:03.723000,136.497000,2.700765e+01,2.770061e+01,2.797920e+01,2.754775e+01,2.568931e+01,2.531430e+01
854,2000-02-14 20:58:03.883000,136.657000,2.714794e+01,2.774046e+01,2.802556e+01,2.758765e+01,2.572991e+01,2.534656e+01
855,2000-02-14 20:58:04.043000,136.817000,2.716796e+01,2.778028e+01,2.804542e+01,2.762753e+01,2.570285e+01,2.535005e+01
856,2000-02-14 20:58:04.203000,136.977000,2.709451e+01,2.775373e+01,2.813145e+01,2.752779e+01,2.569608e+01,2.534584e+01
857,2000-02-14 20:58:04.363000,137.137000,2.709451e+01,2.775373e+01,2.811822e+01,2.750118e+01,2.597994e+01,2.534607e+01
858,2000-02-14 20:58:04.523000,137.297000,2.705443e+01,2.779355e+01,2.805204e+01,2.752114e+01,2.570961e+01,2.534048e+01
859,2000-02-14 20:58:04.683000,137.457000,2.708116e+01,2.784000e+01,2.802556e+01,2.751449e+01,2.574344e+01,2.533930e+01
860,2000-02-14 20:58:04.843000,137.617000,2.714126e+01,2.768733e+01,2.807190e+01,2.755440e+01,2.570285e+01,2.533681e+01
861,2000-02-14 20:58:05.003000,137.777000,2.706111e+01,2.776037e+01,2.809837e+01,2.756105e+01,2.572315e+01,2.533303e+01
862,2000-02-14 20:58:05.163000,137.937000,2.703439e+01,2.776037e+01,2.808514e+01,2.750118e+01,2.568931e+01,2.534549e+01
863,2000-02-14 20:58:05.323000,138.097000,2.712123e+01,2.785326e+01,2.815791e+01,2.755440e+01,2.579755e+01,2.538564e+01
864,2000-02-14 20:58:05.483000,138.257000,2.718131e+01,2.784000e+01,2.826368e+01,2.756770e+01,2.575021e+01,2.541406e+01
865,2000-02-14 20:58:05.643000,138.417000,2.724803e+01,2.779355e+01,2.830991e+01,2.760759e+01,2.581783e+01,2.541489e+01
866,2000-02-14 20:58:05.803000,138.577000,2.718798e+01,2.777365e+01,2.827028e+01,2.759429e+01,2.575697e+01,2.541048e+01
867,2000-02-14 20:58:05.963000,138.737000,2.714794e+01,2.787316e+01,2.815130e+01,2.756105e+01,2.575021e+01,2.540986e+01
868,2000-02-14 20:58:06.123000,138.897000,2.717464e+01,2.780019e+01,2.815130e+01,2.758765e+01,2.579755e+01,2.540829e+01
869,2000-02-14 20:58:06.283000,139.057000,2.722135e+01,2.778692e+01,2.822403e+01,2.762088e+01,2.571638e+01,2.540583e+01
870,2000-02-14 20:58:06.443000,139.217000,2.712123e+01,2.784663e+01,2.812484e+01,2.758100e+01,2.573668e+01,2.540651e+01
871,2000-02-14 20:58:06.603000,139.377000,2.720800e+01,2.783336e+01,2.814468e+01,2.756105e+01,2.590567e+01,2.540352e+01
872,2000-02-14 20:58:06.763000,139.537000,2.726804e+01,2.795270e+01,2.815791e+01,2.759429e+01,2.578402e+01,2.540793e+01
873,2000-02-14 20:58:06.923000,139.697000,2.716129e+01,2.789305e+01,2.817775e+01,2.759429e+01,2.577050e+01,2.540332e+01
874,2000-02-14 20:58:07.083000,139.857000,2.728137e+01,2.786653e+01,2.814468e+01,2.758100e+01,2.572315e+01,2.540182e+01
875,2000-02-14 20:58:07.243000,140.017000,2.720800e+01,2.798582e+01,2.821081e+01,2.762753e+01,2.579755e+01,2.539962e+01
876,2000-02-14 20:58:07.403000,140.177000,2.714794e+01,2.780019e+01,2.822403e+01,2.762753e+01,2.579078e+01,2.538220e+01
877,2000-02-14 20:58:07.563000,140.337000,2.717464e+01,2.777365e+01,2.815130e+01,2.757435e+01,2.573668e+01,2.535576e+01
878,2000-02-14 20:58:07.723000,140.497000,2.714794e+01,2.782673e+01,2.819759e+01,2.759429e+01,2.573668e+01,2.536075e+01
879,2000-02-14 20:58:07.883000,140.657000,2.718131e+01,2.784000e+01,2.815130e+01,2.758100e+01,2.577050e+01,2.535679e+01
880,2000-02-14 20:58:08.043000,140.817000,2.718798e+01,2.777365e+01,2.810499e+01,2.751449e+01,2.577050e+01,2.535845e+01
881,2000-02-14 20:58:08.203000,140.977000,2.715461e+01,2.783336e+01,2.815791e+01,2.763418e+01,2.568931e+01,2.535336e+01
882,2000-02-14 20:58:08.363000,141.137000,2.716796e+01,2.783336e+01,2.827028e+01,2.754775e+01,2.570285e+01,2.535379e+01
883,2000-02-14 20:58:08.523000,141.297000,2.724803e+01,2.776701e+01,2.813807e+01,2.764082e+01,2.566900e+01,2.535202e+01
884,2000-02-14 20:58:08.683000,141.457000,2.712791e+01,2.777365e+01,2.811161e+01,2.761424e+01,2.577050e+01,2.535202e+01
885,2000-02-14 20:58:08.843000,141.617000,2.714126e+01,2.780683e+01,2.805204e+01,2.754110e+01,2.573668e+01,2.535264e+01
886,2000-02-14 20:58:09.003000,141.777000,2.717464e+01,2.784663e+01,2.815791e+01,2.752114e+01,2.572315e+01,2.535371e+01
887,2000-02-14 20:58:09.163000,141.937000,2.715461e+01,2.776037e+01,2.809176e+01,2.753444e+01,2.570961e+01,2.535298e+01
888,2000-02-14 20:58:09.323000,142.097000,2.707448e+01,2.787316e+01,2.813807e+01,2.752114e+01,2.575021e+01,2.535322e+01
889,2000-02-14 20:58:09.483000,142.257000,2.706779e+01,2.785326e+01,2.810499e+01,2.753444e+01,2.577726e+01,2.536839e+01
890,2000-02-14 20:58:09.643000,142.417000,2.712123e+01,2.780019e+01,2.819097e+01,2.755440e+01,2.575021e+01,2.537239e+01
891,2000-02-14 20:58:09.803000,142.577000,2.711455e+01,2.777365e+01,2.816452e+01,2.756105e+01,2.587865e+01,2.537431e+01
892,2000-02-14 20:58:09.963000,142.737000,2.708784e+01,2.777365e+01,2.818436e+01,2.758765e+01,2.575021e+01,2.537822e+01
893,2000-02-14 20:58:10.123000,142.897000,2.708116e+01,2.779355e+01,2.814468e+01,2.754775e+01,2.583135e+01,2.537150e+01
894,2000-02-14 20:58:10.283000,143.057000,2.708116e+01,2.781346e+01,2.813807e+01,2.760094e+01,2.577726e+01,2.536842e+01
895,2000-02-14 20:58:10.443000,143.217000,2.716796e+01,2.788642e+01,2.817114e+01,2.753444e+01,2.572991e+01,2.536530e+01
896,2000-02-14 20:58:10.603000,143.377000,2.713458e+01,2.789968e+01,2.828349e+01,2.754775e+01,2.575697e+01,2.537981e+01
897,2000-02-14 20:58:10.763000,143.537000,2.714126e+01,2.782673e+01,2.805204e+01,2.753444e+01,2.577726e+01,2.539215e+01
898,2000-02-14 20:58:10.923000,143.697000,2.713458e+01,2.779355e+01,2.816452e+01,2.760094e+01,2.587189e+01,2.539571e+01
899,2000-02-14 20:58:11.083000,143.857000,2.710119e+01,2.778692e+01,2.815130e+01,2.754110e+01,2.583135e+01,2.539369e+01
900,2000-02-14 20:58:11.243000,144.017000,2.714794e+01,2.774709e+01,2.811161e+01,2.757435e+01,2.574344e+01,2.538708e+01
901,2000-02-14 20:58:11.403000,144.177000,2.718131e+01,2.780683e+01,2.814468e+01,2.753444e+01,2.582459e+01,2.538868e+01
902,2000-02-14 20:58:11.564000,144.338000,2.710787e+01,2.776701e+01,2.812484e+01,2.760759e+01,2.569608e+01,2.538910e+01
903,2000-02-14 20:58:11.723000,144.497000,2.706779e+01,2.775373e+01,2.811822e+01,2.752114e+01,2.579755e+01,2.537460e+01
904,2000-02-14 20:58:11.883000,144.657000,2.707448e+01,2.780683e+01,2.815791e+01,2.758100e+01,2.570285e+01,2.536469e+01
905,2000-02-14 20:58:12.043000,144.817000,2.709451e+01,2.777365e+01,2.815130e+01,2.752114e+01,2.576373e+01,2.536215e+01
906,2000-02-14 20:58:12.203000,144.977000,2.714794e+01,2.781346e+01,2.817114e+01,2.751449e+01,2.576373e+01,2.536097e+01
907,2000-02-14 20:58:12.364000,145.138000,2.717464e+01,2.782673e+01,2.814468e+01,2.754110e+01,2.572991e+01,2.535347e+01
908,2000-02-14 20:58:12.523000,145.297000,2.712123e+01,2.776037e+01,2.827028e+01,2.753444e+01,2.573668e+01,2.535801e+01
909,2000-02-14 20:58:12.684000,145.458000,2.711455e+01,2.771390e+01,2.815791e+01,2.750783e+01,2.571638e+01,2.534836e+01
910,2000-02-14 20:58:12.844000,145.618000,2.710119e+01,2.780683e+01,2.815791e+01,2.755440e+01,2.572991e+01,2.534863e+01
911,2000-02-14 20:58:13.004000,145.778000,2.704775e+01,2.776037e+01,2.816452e+01,2.748787e+01,2.572991e+01,2.535025e+01
912,2000-02-14 20:58:13.164000,145.938000,2.716129e+01,2.785989e+01,2.815130e+01,2.758100e+01,2.579078e+01,2.537757e+01
913,2000-02-14 20:58:13.324000,146.098000,2.716129e+01,2.787316e+01,2.827028e+01,2.758765e+01,2.585162e+01,2.543879e+01
914,2000-02-14 20:58:13.484000,146.258000,2.718131e+01,2.784663e+01,2.824385e+01,2.757435e+01,2.585838e+01,2.544238e+01
915,2000-02-14 20:58:13.644000,146.418000,2.720133e+01,2.791294e+01,2.821081e+01,2.766076e+01,2.582459e+01,2.544223e+01
916,2000-02-14 20:58:13.804000,146.578000,2.716796e+01,2.787316e+01,2.825046e+01,2.766076e+01,2.585162e+01,2.543603e+01
917,2000-02-14 20:58:13.964000,146.738000,2.716796e+01,2.782673e+01,2.818436e+01,2.765411e+01,2.591918e+01,2.544325e+01
918,2000-02-14 20:58:14.124000,146.898000,2.716129e+01,2.785326e+01,2.824385e+01,2.771390e+01,2.587189e+01,2.544087e+01
919,2000-02-14 20:58:14.284000,147.058000,2.718798e+01,2.785326e+01,2.819097e+01,2.759429e+01,2.585162e+01,2.544003e+01
920,2000-02-14 20:58:14.444000,147.218000,2.714794e+01,2.793282e+01,2.811822e+01,2.770061e+01,2.587189e+01,2.543604e+01
921,2000-02-14 20:58:14.604000,147.378000,2.723469e+01,2.788642e+01,2.818436e+01,2.758100e+01,2.586514e+01,2.543331e+01
922,2000-02-14 20:58:14.764000,147.538000,2.722135e+01,2.783336e+01,2.821081e+01,2.762753e+01,2.585838e+01,2.543219e+01
923,2000-02-14 20:58:14.924000,147.698000,2.713458e+01,2.788642e+01,2.827028e+01,2.756105e+01,2.580431e+01,2.543692e+01
924,2000-02-14 20:58:15.084000,147.858000,2.729471e+01,2.785989e+01,2.817775e+01,2.762088e+01,2.581107e+01,2.543531e+01
925,2000-02-14 20:58:15.244000,148.018000,2.719466e+01,2.784663e+01,2.820420e+01,2.760094e+01,2.584487e+01,2.541639e+01
926,2000-02-14 20:58:15.404000,148.178000,2.720800e+01,2.788642e+01,2.817114e+01,2.760094e+01,2.580431e+01,2.542615e+01
927,2000-02-14 20:58:15.564000,148.338000,2.710119e+01,2.784000e+01,2.819759e+01,2.764747e+01,2.586514e+01,2.542612e+01
928,2000-02-14 20:58:15.724000,148.498000,2.715461e+01,2.779355e+01,2.816452e+01,2.762753e+01,2.577726e+01,2.542442e+01
929,2000-02-14 20:58:15.884000,148.658000,2.716796e+01,2.782010e+01,2.820420e+01,2.756105e+01,2.575021e+01,2.542296e+01
930,2000-02-14 20:58:16.044000,148.818000,2.718131e+01,2.780683e+01,2.813807e+01,2.776037e+01,2.579078e+01,2.541810e+01
931,2000-02-14 20:58:16.204000,148.978000,2.720133e+01,2.779355e+01,2.832973e+01,2.758765e+01,2.577726e+01,2.542547e+01
932,2000-02-14 20:58:16.364000,149.138000,2.716796e+01,2.779355e+01,2.821742e+01,2.761424e+01,2.580431e+01,2.542237e+01
933,2000-02-14 20:58:16.524000,149.298000,2.722802e+01,2.785326e+01,2.815130e+01,2.758100e+01,2.581783e+01,2.541603e+01
934,2000-02-14 20:58:16.684000,149.458000,2.712123e+01,2.782010e+01,2.826368e+01,2.756770e+01,2.583135e+01,2.541294e+01
935,2000-02-14 20:58:16.844000,149.618000,2.712791e+01,2.790631e+01,2.817775e+01,2.766740e+01,2.581783e+01,2.541182e+01
936,2000-02-14 20:58:17.004000,149.778000,2.710119e+01,2.779355e+01,2.817775e+01,2.761424e+01,2.584487e+01,2.541125e+01
937,2000-02-14 20:58:17.164000,149.938000,2.712123e+01,2.783336e+01,2.816452e+01,2.756105e+01,2.575697e+01,2.541174e+01
938,2000-02-14 20:58:17.324000,150.098000,2.720133e+01,2.780683e+01,2.812484e+01,2.757435e+01,2.573668e+01,2.540630e+01
939,2000-02-14 20:58:17.484000,150.258000,2.716796e+01,2.785326e+01,2.822403e+01,2.758100e+01,2.575021e+01,2.539950e+01
940,2000-02-14 20:58:17.644000,150.418000,2.712791e+01,2.778692e+01,2.812484e+01,2.760759e+01,2.577726e+01,2.539497e+01
941,2000-02-14 20:58:17.804000,150.578000,2.711455e+01,2.782673e+01,2.825707e+01,2.762088e+01,2.577726e+01,2.539302e+01
942,2000-02-14 20:58:17.964000,150.738000,2.715461e+01,2.780019e+01,2.815791e+01,2.766076e+01,2.583135e+01,2.538861e+01
943,2000-02-14 20:58:18.124000,150.898000,2.706779e+01,2.775373e+01,2.809837e+01,2.764747e+01,2.578402e+01,2.538577e+01
944,2000-02-14 20:58:18.284000,151.058000,2.708784e+01,2.783336e+01,2.813807e+01,2.760094e+01,2.575697e+01,2.538304e+01
945,2000-02-14 20:58:18.444000,151.218000,2.713458e+01,2.784663e+01,2.810499e+01,2.760759e+01,2.578402e+01,2.539255e+01
946,2000-02-14 20:58:18.604000,151.378000,2.709451e+01,2.793945e+01,2.809837e+01,2.762753e+01,2.579078e+01,2.538965e+01
947,2000-02-14 20:58:18.764000,151.538000,2.720133e+01,2.787316e+01,2.814468e+01,2.760759e+01,2.576373e+01,2.538677e+01
948,2000-02-14 20:58:18.924000,151.698000,2.708116e+01,2.782010e+01,2.808514e+01,2.757435e+01,2.585162e+01,2.537934e+01
949,2000-02-14 20:58:19.084000,151.858000,2.718131e+01,2.780019e+01,2.811822e+01,2.760759e+01,2.573668e+01,2.538180e+01
950,2000-02-14 20:58:19.244000,152.018000,2.710787e+01,2.780019e+01,2.815130e+01,2.770725e+01,2.576373e+01,2.538211e+01
951,2000-02-14 20:58:19.404000,152.178000,2.712123e+01,2.786653e+01,2.808514e+01,2.758765e+01,2.581783e+01,2.537879e+01
952,2000-02-14 20:58:19.564000,152.338000,2.704775e+01,2.780019e+01,2.811822e+01,2.754110e+01,2.580431e+01,2.536405e+01
953,2000-02-14 20:58:19.724000,152.498000,2.706779e+01,2.783336e+01,2.811161e+01,2.755440e+01,2.577726e+01,2.535776e+01
954,2000-02-14 20:58:19.884000,152.658000,2.712123e+01,2.780683e+01,2.807852e+01,2.755440e+01,2.572991e+01,2.535537e+01
955,2000-02-14 20:58:20.044000,152.818000,2.704775e+01,2.778028e+01,2.808514e+01,2.753444e+01,2.572315e+01,2.534934e+01
956,2000-02-14 20:58:20.204000,152.978000,2.715461e+01,2.771390e+01,2.809176e+01,2.753444e+01,2.577050e+01,2.535168e+01
957,2000-02-14 20:58:20.364000,153.138000,2.710119e+01,2.773382e+01,2.805866e+01,2.750118e+01,2.575021e+01,2.534595e+01
958,2000-02-14 20:58:20.524000,153.298000,2.707448e+01,2.776701e+01,2.809176e+01,2.754775e+01,2.578402e+01,2.534955e+01
959,2000-02-14 20:58:20.684000,153.458000,2.702770e+01,2.776037e+01,2.815791e+01,2.762753e+01,2.572315e+01,2.534751e+01
960,2000-02-14 20:58:20.844000,153.618000,2.719466e+01,2.774709e+01,2.811161e+01,2.760094e+01,2.570285e+01,2.534945e+01
961,2000-02-14 20:58:21.005000,153.779000,2.704775e+01,2.784000e+01,2.811161e+01,2.756770e+01,2.577050e+01,2.534911e+01
962,2000-02-14 20:58:21.164000,153.938000,2.711455e+01,2.776037e+01,2.809837e+01,2.749452e+01,2.570285e+01,2.534851e+01
963,2000-02-14 20:58:21.324000,154.098000,2.715461e+01,2.776037e+01,2.813807e+01,2.762088e+01,2.584487e+01,2.538243e+01
964,2000-02-14 20:58:21.484000,154.258000,2.704775e+01,2.787316e+01,2.821081e+01,2.752779e+01,2.575697e+01,2.538360e+01
965,2000-02-14 20:58:21.644000,154.418000,2.717464e+01,2.787979e+01,2.812484e+01,2.763418e+01,2.581783e+01,2.540574e+01
966,2000-02-14 20:58:21.804000,154.578000,2.710787e+01,2.779355e+01,2.810499e+01,2.767404e+01,2.579755e+01,2.540587e+01
967,2000-02-14 20:58:21.964000,154.738000,2.714126e+01,2.785326e+01,2.819759e+01,2.764747e+01,2.577050e+01,2.539872e+01
968,2000-02-14 20:58:22.125000,154.899000,2.711455e+01,2.779355e+01,2.810499e+01,2.764747e+01,2.590567e+01,2.540571e+01
969,2000-02-14 20:58:22.285000,155.059000,2.718131e+01,2.778692e+01,2.819097e+01,2.762753e+01,2.580431e+01,2.540032e+01
970,2000-02-14 20:58:22.445000,155.219000,2.712123e+01,2.780683e+01,2.812484e+01,2.767404e+01,2.577050e+01,2.539637e+01
971,2000-02-14 20:58:22.605000,155.379000,2.716129e+01,2.782010e+01,2.814468e+01,2.768069e+01,2.582459e+01,2.539749e+01
972,2000-02-14 20:58:22.765000,155.539000,2.716796e+01,2.780019e+01,2.821081e+01,2.768069e+01,2.580431e+01,2.539643e+01
973,2000-02-14 20:58:22.925000,155.699000,2.714794e+01,2.776701e+01,2.824385e+01,2.764082e+01,2.579078e+01,2.539310e+01
974,2000-02-14 20:58:23.085000,155.859000,2.709451e+01,2.780019e+01,2.825707e+01,2.758100e+01,2.583135e+01,2.538696e+01
975,2000-02-14 20:58:23.245000,156.019000,2.718131e+01,2.780019e+01,2.812484e+01,2.762753e+01,2.575697e+01,2.538392e+01
976,2000-02-14 20:58:23.405000,156.179000,2.712791e+01,2.781346e+01,2.821742e+01,2.762753e+01,2.572991e+01,2.538226e+01
977,2000-02-14 20:58:23.565000,156.339000,2.714126e+01,2.785989e+01,2.819097e+01,2.769397e+01,2.575021e+01,2.538294e+01
978,2000-02-14 20:58:23.725000,156.499000,2.709451e+01,2.783336e+01,2.815130e+01,2.761424e+01,2.577050e+01,2.537670e+01
979,2000-02-14 20:58:23.885000,156.659000,2.713458e+01,2.780683e+01,2.810499e+01,2.756770e+01,2.579078e+01,2.536739e+01
980,2000-02-14 20:58:24.045000,156.819000,2.709451e+01,2.780683e+01,2.814468e+01,2.760759e+01,2.572991e+01,2.536269e+01
981,2000-02-14 20:58:24.205000,156.979000,2.704775e+01,2.774046e+01,2.821081e+01,2.760759e+01,2.574344e+01,2.535920e+01
982,2000-02-14 20:58:24.365000,157.139000,2.708784e+01,2.774709e+01,2.813807e+01,2.755440e+01,2.575697e+01,2.535378e+01
983,2000-02-14 20:58:24.525000,157.299000,2.710119e+01,2.774046e+01,2.811822e+01,2.753444e+01,2.572991e+01,2.535363e+01
984,2000-02-14 20:58:24.685000,157.459000,2.709451e+01,2.776037e+01,2.808514e+01,2.756105e+01,2.574344e+01,2.535840e+01
985,2000-02-14 20:58:24.845000,157.619000,2.707448e+01,2.778692e+01,2.809176e+01,2.756770e+01,2.575021e+01,2.535314e+01
986,2000-02-14 20:58:25.005000,157.779000,2.711455e+01,2.783336e+01,2.809176e+01,2.756105e+01,2.571638e+01,2.535226e+01
987,2000-02-14 20:58:25.165000,157.939000,2.716129e+01,2.778692e+01,2.810499e+01,2.751449e+01,2.575021e+01,2.534926e+01
988,2000-02-14 20:58:25.325000,158.099000,2.710787e+01,2.779355e+01,2.805866e+01,2.754775e+01,2.575697e+01,2.534619e+01
989,2000-02-14 20:58:25.485000,158.259000,2.714794e+01,2.785326e+01,2.811822e+01,2.754775e+01,2.575697e+01,2.535060e+01
990,2000-02-14 20:58:25.645000,158.419000,2.711455e+01,2.775373e+01,2.815130e+01,2.752114e+01,2.579755e+01,2.535001e+01
991,2000-02-14 20:58:25.805000,158.579000,2.710787e+01,2.788642e+01,2.817114e+01,2.752779e+01,2.575697e+01,2.536372e+01
992,2000-02-14 20:58:25.965000,158.739000,2.714794e+01,2.781346e+01,2.809837e+01,2.756770e+01,2.574344e+01,2.537105e+01
993,2000-02-14 20:58:26.125000,158.899000,2.707448e+01,2.778692e+01,2.815791e+01,2.756770e+01,2.576373e+01,2.537314e+01
994,2000-02-14 20:58:26.285000,159.059000,2.710119e+01,2.779355e+01,2.815130e+01,2.754110e+01,2.569608e+01,2.537042e+01
995,2000-02-14 20:58:26.445000,159.219000,2.718798e+01,2.772718e+01,2.813807e+01,2.755440e+01,2.575021e+01,2.536464e+01
996,2000-02-14 20:58:26.605000,159.379000,2.710787e+01,2.778028e+01,2.815791e+01,2.762753e+01,2.568931e+01,2.535537e+01
997,2000-02-14 20:58:26.765000,159.539000,2.712123e+01,2.784000e+01,2.811161e+01,2.749452e+01,2.580431e+01,2.535903e+01
998,2000-02-14 20:58:26.925000,159.699000,2.729471e+01,2.779355e+01,2.809176e+01,2.759429e+01,2.577050e+01,2.538207e+01
999,2000-02-14 20:58:27.084000,159.858000,2.713458e+01,2.778692e+01,2.807852e+01,2.757435e+01,2.575697e+01,2.539129e+01
1000,2000-02-14 20:58:27.244000,160.018000,2.717464e+01,2.785989e+01,2.814468e+01,2.757435e+01,2.586514e+01,2.539800e+01
1001,2000-02-14 20:58:27.404000,160.178000,2.714794e+01,2.784663e+01,2.813807e+01,2.758765e+01,2.572315e+01,2.539822e+01
1002,2000-02-14 20:58:27.564000,160.338000,2.720800e+01,2.780019e+01,2.812484e+01,2.762088e+01,2.585162e+01,2.539095e+01
1003,2000-02-14 20:58:27.724000,160.498000,2.709451e+01,2.782673e+01,2.807852e+01,2.765411e+01,2.577050e+01,2.539286e+01
1004,2000-02-14 20:58:27.884000,160.658000,2.710787e+01,2.776701e+01,2.815130e+01,2.768733e+01,2.573668e+01,2.538693e+01
1005,2000-02-14 20:58:28.044000,160.818000,2.714126e+01,2.776701e+01,2.808514e+01,2.766740e+01,2.575021e+01,2.536122e+01
1006,2000-02-14 20:58:28.204000,160.978000,2.706111e+01,2.776037e+01,2.803880e+01,2.762753e+01,2.575021e+01,2.535960e+01
1007,2000-02-14 20:58:28.364000,161.138000,2.708116e+01,2.772054e+01,2.803218e+01,2.754775e+01,2.575697e+01,2.536045e+01
1008,2000-02-14 20:58:28.524000,161.298000,2.713458e+01,2.778692e+01,2.808514e+01,2.761424e+01,2.573668e+01,2.535053e+01
1009,2000-02-14 20:58:28.684000,161.458000,2.712123e+01,2.777365e+01,2.801894e+01,2.754110e+01,2.572991e+01,2.535414e+01
1010,2000-02-14 20:58:28.844000,161.618000,2.704775e+01,2.774709e+01,2.814468e+01,2.750783e+01,2.570285e+01,2.535244e+01
1011,2000-02-14 20:58:29.004000,161.778000,2.718131e+01,2.778692e+01,2.809176e+01,2.756105e+01,2.572991e+01,2.535497e+01
1012,2000-02-14 20:58:29.164000,161.938000,2.715461e+01,2.782673e+01,2.811161e+01,2.760094e+01,2.579078e+01,2.535359e+01
1013,2000-02-14 20:58:29.324000,162.098000,2.708116e+01,2.785326e+01,2.815791e+01,2.750783e+01,2.576373e+01,2.538133e+01
1014,2000-02-14 20:58:29.484000,162.258000,2.709451e+01,2.784000e+01,2.810499e+01,2.754775e+01,2.581107e+01,2.538878e+01
1015,2000-02-14 20:58:29.644000,162.418000,2.709451e+01,2.785326e+01,2.815791e+01,2.759429e+01,2.578402e+01,2.538596e+01
1016,2000-02-14 20:58:29.804000,162.578000,2.718131e+01,2.785989e+01,2.817775e+01,2.753444e+01,2.585838e+01,2.538693e+01
1017,2000-02-14 20:58:29.964000,162.738000,2.713458e+01,2.777365e+01,2.814468e+01,2.760094e+01,2.575697e+01,2.538318e+01
1018,2000-02-14 20:58:30.124000,162.898000,2.710787e+01,2.785989e+01,2.813145e+01,2.758100e+01,2.577050e+01,2.538276e+01
1019,2000-02-14 20:58:30.284000,163.058000,2.711455e+01,2.778028e+01,2.811161e+01,2.752779e+01,2.581783e+01,2.538319e+01
1020,2000-02-14 20:58:30.444000,163.218000,2.711455e+01,2.777365e+01,2.812484e+01,2.754110e+01,2.575021e+01,2.538415e+01
1021,2000-02-14 20:58:30.604000,163.378000,2.712791e+01,2.780019e+01,2.814468e+01,2.753444e+01,2.582459e+01,2.537908e+01
1022,2000-02-14 20:58:30.765000,163.539000,2.728137e+01,2.780019e+01,2.810499e+01,2.755440e+01,2.586514e+01,2.538594e+01
1023,2000-02-14 20:58:30.925000,163.699000,2.714126e+01,2.776701e+01,2.811161e+01,2.755440e+01,2.575697e+01,2.538437e+01
1024,2000-02-14 20:58:31.085000,163.859000,2.714126e+01,2.780683e+01,2.815130e+01,2.756105e+01,2.574344e+01,2.537913e+01
1025,2000-02-14 20:58:31.245000,164.019000,2.720133e+01,2.780019e+01,2.812484e+01,2.756105e+01,2.578402e+01,2.538041e+01
1026,2000-02-14 20:58:31.405000,164.179000,2.720133e+01,2.776701e+01,2.811161e+01,2.755440e+01,2.579755e+01,2.539062e+01
1027,2000-02-14 20:58:31.565000,164.339000,2.720133e+01,2.776701e+01,2.811822e+01,2.753444e+01,2.581107e+01,2.539375e+01
1028,2000-02-14 20:58:31.725000,164.499000,2.722135e+01,2.780019e+01,2.811822e+01,2.759429e+01,2.579078e+01,2.540713e+01
1029,2000-02-14 20:58:31.885000,164.659000,2.716796e+01,2.778692e+01,2.808514e+01,2.754775e+01,2.577050e+01,2.539982e+01
1030,2000-02-14 20:58:32.045000,164.819000,2.721468e+01,2.783336e+01,2.811822e+01,2.757435e+01,2.581783e+01,2.540410e+01
1031,2000-02-14 20:58:32.205000,164.979000,2.719466e+01,2.782673e+01,2.810499e+01,2.755440e+01,2.577050e+01,2.540072e+01
1032,2000-02-14 20:58:32.365000,165.139000,2.713458e+01,2.780683e+01,2.815130e+01,2.756770e+01,2.575697e+01,2.540728e+01
1033,2000-02-14 20:58:32.525000,165.299000,2.714126e+01,2.778692e+01,2.814468e+01,2.761424e+01,2.577050e+01,2.540517e+01
1034,2000-02-14 20:58:32.685000,165.459000,2.709451e+01,2.784663e+01,2.822403e+01,2.756105e+01,2.579755e+01,2.540434e+01
