frame,abstime,reltime,april15_microphoneBoardB_0.seq:Rectangle 1 [C]:max,april15_microphoneBoardB_0.seq:Polygon 1 [C]:max,april15_microphoneBoardB_0.seq:Rectangle 2 [C]:max,april15_microphoneBoardB_0.seq:Rectangle 3 [C]:max,april15_microphoneBoardB_0.seq:Rectangle 4 [C]:max,april15_microphoneBoardB_0.seq:Rectangle 5 [C]:mean
1417,2000-02-14 20:50:56.591000,226.586000,2.712123e+01,2.780683e+01,2.814468e+01,2.763418e+01,2.578402e+01,2.541994e+01
1418,2000-02-14 20:50:56.751000,226.746000,2.718798e+01,2.789968e+01,2.819759e+01,2.764082e+01,2.573668e+01,2.541786e+01
1419,2000-02-14 20:50:56.911000,226.906000,2.724136e+01,2.794607e+01,2.816452e+01,2.764082e+01,2.575697e+01,2.543622e+01
1420,2000-02-14 20:50:57.071000,227.066000,2.724803e+01,2.785989e+01,2.818436e+01,2.770061e+01,2.574344e+01,2.543634e+01
1421,2000-02-14 20:50:57.231000,227.226000,2.714794e+01,2.782673e+01,2.813807e+01,2.770725e+01,2.582459e+01,2.543945e+01
1422,2000-02-14 20:50:57.391000,227.386000,2.718798e+01,2.801894e+01,2.829671e+01,2.764082e+01,2.585162e+01,2.543445e+01
1423,2000-02-14 20:50:57.551000,227.546000,2.714794e+01,2.785326e+01,2.818436e+01,2.769397e+01,2.581783e+01,2.543757e+01
1424,2000-02-14 20:50:57.711000,227.706000,2.716129e+01,2.780019e+01,2.815791e+01,2.763418e+01,2.581107e+01,2.543533e+01
1425,2000-02-14 20:50:57.871000,227.866000,2.716129e+01,2.784000e+01,2.815791e+01,2.764747e+01,2.579755e+01,2.543353e+01
1426,2000-02-14 20:50:58.031000,228.026000,2.716129e+01,2.786653e+01,2.815791e+01,2.766076e+01,2.579078e+01,2.542678e+01
1427,2000-02-14 20:50:58.191000,228.186000,2.719466e+01,2.784663e+01,2.811161e+01,2.774709e+01,2.581783e+01,2.543018e+01
1428,2000-02-14 20:50:58.351000,228.346000,2.715461e+01,2.785989e+01,2.809837e+01,2.770725e+01,2.583811e+01,2.542856e+01
1429,2000-02-14 20:50:58.511000,228.506000,2.714126e+01,2.787316e+01,2.813807e+01,2.768733e+01,2.581107e+01,2.542611e+01
1430,2000-02-14 20:50:58.671000,228.666000,2.713458e+01,2.787316e+01,2.816452e+01,2.768733e+01,2.577726e+01,2.542514e+01
1431,2000-02-14 20:50:58.831000,228.826000,2.718798e+01,2.782673e+01,2.817114e+01,2.764747e+01,2.585838e+01,2.542722e+01
1432,2000-02-14 20:50:58.991000,228.986000,2.716796e+01,2.786653e+01,2.815791e+01,2.776701e+01,2.580431e+01,2.542305e+01
1433,2000-02-14 20:50:59.152000,229.147000,2.712791e+01,2.785989e+01,2.825046e+01,2.765411e+01,2.582459e+01,2.541789e+01
1434,2000-02-14 20:50:59.312000,229.307000,2.711455e+01,2.788642e+01,2.815791e+01,2.768069e+01,2.576373e+01,2.541969e+01
1435,2000-02-14 20:50:59.472000,229.467000,2.716129e+01,2.784663e+01,2.815130e+01,2.758100e+01,2.581107e+01,2.541663e+01
1436,2000-02-14 20:50:59.632000,229.627000,2.716129e+01,2.783336e+01,2.831652e+01,2.758765e+01,2.573668e+01,2.541330e+01
1437,2000-02-14 20:50:59.792000,229.787000,2.712791e+01,2.791294e+01,2.813807e+01,2.758100e+01,2.584487e+01,2.541085e+01
1438,2000-02-14 20:50:59.952000,229.947000,2.712791e+01,2.781346e+01,2.813145e+01,2.762088e+01,2.580431e+01,2.541149e+01
1439,2000-02-14 20:51:00.112000,230.107000,2.714126e+01,2.787316e+01,2.812484e+01,2.764747e+01,2.575021e+01,2.540990e+01
1440,2000-02-14 20:51:00.272000,230.267000,2.713458e+01,2.777365e+01,2.815791e+01,2.765411e+01,2.583135e+01,2.541021e+01
1441,2000-02-14 20:51:00.432000,230.427000,2.716796e+01,2.787316e+01,2.815791e+01,2.758100e+01,2.579755e+01,2.540727e+01
1442,2000-02-14 20:51:00.592000,230.587000,2.714794e+01,2.780683e+01,2.815791e+01,2.759429e+01,2.583135e+01,2.541203e+01
1443,2000-02-14 20:51:00.752000,230.747000,2.722135e+01,2.785326e+01,2.817114e+01,2.765411e+01,2.581783e+01,2.542005e+01
1444,2000-02-14 20:51:00.912000,230.907000,2.714126e+01,2.783336e+01,2.816452e+01,2.770725e+01,2.579755e+01,2.543295e+01
1445,2000-02-14 20:51:01.072000,231.067000,2.718798e+01,2.793282e+01,2.829671e+01,2.772054e+01,2.583811e+01,2.545555e+01
1446,2000-02-14 20:51:01.232000,231.227000,2.717464e+01,2.786653e+01,2.819759e+01,2.773382e+01,2.581107e+01,2.545064e+01
1447,2000-02-14 20:51:01.392000,231.387000,2.719466e+01,2.785326e+01,2.811161e+01,2.766740e+01,2.589216e+01,2.544419e+01
1448,2000-02-14 20:51:01.552000,231.547000,2.713458e+01,2.788642e+01,2.812484e+01,2.760094e+01,2.587189e+01,2.544247e+01
1449,2000-02-14 20:51:01.712000,231.707000,2.720800e+01,2.789305e+01,2.816452e+01,2.763418e+01,2.585838e+01,2.543954e+01
1450,2000-02-14 20:51:01.872000,231.867000,2.721468e+01,2.784663e+01,2.821742e+01,2.762088e+01,2.577050e+01,2.543382e+01
1451,2000-02-14 20:51:02.033000,232.028000,2.725470e+01,2.782673e+01,2.809176e+01,2.760094e+01,2.587865e+01,2.543890e+01
1452,2000-02-14 20:51:02.193000,232.188000,2.716796e+01,2.787316e+01,2.821081e+01,2.764747e+01,2.585838e+01,2.544103e+01
1453,2000-02-14 20:51:02.353000,232.348000,2.716796e+01,2.785989e+01,2.817775e+01,2.764747e+01,2.590567e+01,2.544314e+01
1454,2000-02-14 20:51:02.513000,232.508000,2.718798e+01,2.781346e+01,2.815791e+01,2.761424e+01,2.583811e+01,2.544334e+01
1455,2000-02-14 20:51:02.673000,232.668000,2.732137e+01,2.784663e+01,2.815791e+01,2.760759e+01,2.587865e+01,2.544464e+01
1456,2000-02-14 20:51:02.833000,232.828000,2.715461e+01,2.797257e+01,2.818436e+01,2.771390e+01,2.591243e+01,2.543921e+01
1457,2000-02-14 20:51:02.993000,232.988000,2.721468e+01,2.785326e+01,2.813807e+01,2.762753e+01,2.583135e+01,2.544518e+01
1458,2000-02-14 20:51:03.153000,233.148000,2.721468e+01,2.787316e+01,2.818436e+01,2.765411e+01,2.583811e+01,2.544560e+01
1459,2000-02-14 20:51:03.313000,233.308000,2.720800e+01,2.787316e+01,2.817775e+01,2.772054e+01,2.593944e+01,2.545207e+01
1460,2000-02-14 20:51:03.473000,233.468000,2.718131e+01,2.782673e+01,2.815791e+01,2.764082e+01,2.588541e+01,2.544905e+01
1461,2000-02-14 20:51:03.633000,233.628000,2.718131e+01,2.802556e+01,2.811822e+01,2.762753e+01,2.580431e+01,2.545420e+01
1462,2000-02-14 20:51:03.793000,233.788000,2.718798e+01,2.789968e+01,2.815130e+01,2.782673e+01,2.595969e+01,2.544915e+01
1463,2000-02-14 20:51:03.953000,233.948000,2.716796e+01,2.791956e+01,2.819097e+01,2.776037e+01,2.593944e+01,2.544909e+01
1464,2000-02-14 20:51:04.113000,234.108000,2.718131e+01,2.793282e+01,2.813145e+01,2.768069e+01,2.590567e+01,2.543921e+01
1465,2000-02-14 20:51:04.273000,234.268000,2.722802e+01,2.789968e+01,2.811161e+01,2.778028e+01,2.585838e+01,2.543779e+01
1466,2000-02-14 20:51:04.433000,234.428000,2.718798e+01,2.788642e+01,2.821081e+01,2.764082e+01,2.596644e+01,2.544351e+01
1467,2000-02-14 20:51:04.593000,234.588000,2.714794e+01,2.787316e+01,2.818436e+01,2.763418e+01,2.583135e+01,2.543985e+01
1468,2000-02-14 20:51:04.753000,234.748000,2.714126e+01,2.787316e+01,2.819097e+01,2.773382e+01,2.575697e+01,2.543860e+01
1469,2000-02-14 20:51:04.913000,234.908000,2.716796e+01,2.786653e+01,2.818436e+01,2.770061e+01,2.583135e+01,2.543798e+01
1470,2000-02-14 20:51:05.073000,235.068000,2.722135e+01,2.786653e+01,2.811161e+01,2.760759e+01,2.579078e+01,2.541821e+01
1471,2000-02-14 20:51:05.233000,235.228000,2.714794e+01,2.779355e+01,2.812484e+01,2.768733e+01,2.575021e+01,2.540614e+01
1472,2000-02-14 20:51:05.393000,235.388000,2.716129e+01,2.784663e+01,2.816452e+01,2.766740e+01,2.579078e+01,2.540537e+01
1473,2000-02-14 20:51:05.553000,235.548000,2.715461e+01,2.784663e+01,2.820420e+01,2.772718e+01,2.590567e+01,2.540894e+01
1474,2000-02-14 20:51:05.713000,235.708000,2.712791e+01,2.789968e+01,2.816452e+01,2.772054e+01,2.595294e+01,2.540150e+01
1475,2000-02-14 20:51:05.873000,235.868000,2.717464e+01,2.784000e+01,2.811822e+01,2.764747e+01,2.581107e+01,2.540085e+01
1476,2000-02-14 20:51:06.033000,236.028000,2.718131e+01,2.787316e+01,2.812484e+01,2.761424e+01,2.582459e+01,2.539850e+01
1477,2000-02-14 20:51:06.193000,236.188000,2.711455e+01,2.777365e+01,2.813145e+01,2.758100e+01,2.575697e+01,2.539500e+01
1478,2000-02-14 20:51:06.353000,236.348000,2.717464e+01,2.780683e+01,2.809176e+01,2.761424e+01,2.581783e+01,2.538674e+01
1479,2000-02-14 20:51:06.513000,236.508000,2.716129e+01,2.783336e+01,2.809837e+01,2.760094e+01,2.574344e+01,2.539185e+01
1480,2000-02-14 20:51:06.673000,236.668000,2.711455e+01,2.776701e+01,2.810499e+01,2.764747e+01,2.580431e+01,2.538693e+01
1481,2000-02-14 20:51:06.833000,236.828000,2.712791e+01,2.778692e+01,2.813145e+01,2.764747e+01,2.581783e+01,2.538847e+01
1482,2000-02-14 20:51:06.993000,236.988000,2.714126e+01,2.781346e+01,2.808514e+01,2.760759e+01,2.576373e+01,2.538302e+01
1483,2000-02-14 20:51:07.153000,237.148000,2.708784e+01,2.778028e+01,2.810499e+01,2.757435e+01,2.589216e+01,2.538219e+01
1484,2000-02-14 20:51:07.313000,237.308000,2.714126e+01,2.782010e+01,2.819097e+01,2.769397e+01,2.590567e+01,2.540344e+01
1485,2000-02-14 20:51:07.473000,237.468000,2.714126e+01,2.780019e+01,2.817114e+01,2.762088e+01,2.582459e+01,2.540869e+01
1486,2000-02-14 20:51:07.633000,237.628000,2.717464e+01,2.780683e+01,2.812484e+01,2.755440e+01,2.585162e+01,2.540627e+01
1487,2000-02-14 20:51:07.793000,237.788000,2.717464e+01,2.780019e+01,2.819097e+01,2.764082e+01,2.593269e+01,2.540308e+01
1488,2000-02-14 20:51:07.953000,237.948000,2.721468e+01,2.783336e+01,2.818436e+01,2.758100e+01,2.583811e+01,2.540741e+01
1489,2000-02-14 20:51:08.113000,238.108000,2.714126e+01,2.779355e+01,2.809176e+01,2.756770e+01,2.580431e+01,2.540224e+01
1490,2000-02-14 20:51:08.273000,238.268000,2.714126e+01,2.778028e+01,2.819097e+01,2.762753e+01,2.587189e+01,2.540422e+01
1491,2000-02-14 20:51:08.433000,238.428000,2.710119e+01,2.782010e+01,2.810499e+01,2.764082e+01,2.579078e+01,2.540071e+01
1492,2000-02-14 20:51:08.593000,238.588000,2.712123e+01,2.780019e+01,2.817114e+01,2.756105e+01,2.579755e+01,2.539584e+01
1493,2000-02-14 20:51:08.753000,238.748000,2.711455e+01,2.789968e+01,2.804542e+01,2.754110e+01,2.578402e+01,2.538725e+01
1494,2000-02-14 20:51:08.913000,238.908000,2.714126e+01,2.784000e+01,2.813145e+01,2.766076e+01,2.582459e+01,2.539285e+01
1495,2000-02-14 20:51:09.073000,239.068000,2.713458e+01,2.787979e+01,2.821742e+01,2.767404e+01,2.580431e+01,2.539063e+01
1496,2000-02-14 20:51:09.233000,239.228000,2.716129e+01,2.782010e+01,2.815130e+01,2.763418e+01,2.577050e+01,2.538896e+01
1497,2000-02-14 20:51:09.393000,239.388000,2.712123e+01,2.779355e+01,2.809176e+01,2.755440e+01,2.574344e+01,2.538898e+01
1498,2000-02-14 20:51:09.553000,239.548000,2.714794e+01,2.775373e+01,2.809837e+01,2.757435e+01,2.578402e+01,2.538641e+01
1499,2000-02-14 20:51:09.713000,239.708000,2.715461e+01,2.780019e+01,2.830331e+01,2.770061e+01,2.590567e+01,2.541204e+01
1500,2000-02-14 20:51:09.873000,239.868000,2.719466e+01,2.789968e+01,2.813145e+01,2.764747e+01,2.579755e+01,2.542133e+01
1501,2000-02-14 20:51:10.033000,240.028000,2.721468e+01,2.784663e+01,2.815791e+01,2.764747e+01,2.579755e+01,2.542957e+01
1502,2000-02-14 20:51:10.193000,240.188000,2.716796e+01,2.782010e+01,2.815130e+01,2.769397e+01,2.579755e+01,2.542500e+01
1503,2000-02-14 20:51:10.354000,240.349000,2.721468e+01,2.789305e+01,2.813145e+01,2.768733e+01,2.579078e+01,2.542427e+01
1504,2000-02-14 20:51:10.513000,240.508000,2.731470e+01,2.784000e+01,2.811822e+01,2.761424e+01,2.584487e+01,2.541840e+01
1505,2000-02-14 20:51:10.673000,240.668000,2.727470e+01,2.794607e+01,2.811822e+01,2.764747e+01,2.579078e+01,2.541644e+01
1506,2000-02-14 20:51:10.833000,240.828000,2.718798e+01,2.791956e+01,2.809837e+01,2.758100e+01,2.585162e+01,2.541549e+01
1507,2000-02-14 20:51:10.993000,240.988000,2.721468e+01,2.789305e+01,2.820420e+01,2.771390e+01,2.594619e+01,2.544558e+01
1508,2000-02-14 20:51:11.154000,241.149000,2.719466e+01,2.787316e+01,2.813807e+01,2.770725e+01,2.585838e+01,2.547032e+01
1509,2000-02-14 20:51:11.314000,241.309000,2.720800e+01,2.784663e+01,2.807190e+01,2.762753e+01,2.587865e+01,2.546596e+01
1510,2000-02-14 20:51:11.474000,241.469000,2.700097e+01,2.765411e+01,2.764747e+01,2.759429e+01,2.579078e+01,2.543288e+01
1511,2000-02-14 20:51:11.634000,241.629000,2.690733e+01,2.736802e+01,2.739466e+01,2.752114e+01,2.570961e+01,2.540718e+01
1512,2000-02-14 20:51:11.794000,241.789000,2.685379e+01,2.725470e+01,2.721468e+01,2.751449e+01,2.561483e+01,2.538877e+01
1513,2000-02-14 20:51:11.954000,241.949000,2.676673e+01,2.710119e+01,2.704775e+01,2.737468e+01,2.558097e+01,2.536088e+01
1514,2000-02-14 20:51:12.114000,242.109000,2.678013e+01,2.691402e+01,2.693409e+01,2.725470e+01,2.545894e+01,2.533480e+01
1515,2000-02-14 20:51:12.274000,242.269000,2.665948e+01,2.683371e+01,2.678683e+01,2.710119e+01,2.547929e+01,2.530598e+01
1516,2000-02-14 20:51:12.434000,242.429000,2.653869e+01,2.671982e+01,2.671982e+01,2.699428e+01,2.535715e+01,2.528009e+01
1517,2000-02-14 20:51:12.594000,242.589000,2.651855e+01,2.668630e+01,2.670641e+01,2.693409e+01,2.533677e+01,2.525853e+01
1518,2000-02-14 20:51:12.754000,242.749000,2.657226e+01,2.662594e+01,2.659910e+01,2.684710e+01,2.531640e+01,2.524601e+01
1519,2000-02-14 20:51:12.914000,242.909000,2.638415e+01,2.659910e+01,2.660581e+01,2.676003e+01,2.536394e+01,2.522343e+01
1520,2000-02-14 20:51:13.074000,243.069000,2.643793e+01,2.643121e+01,2.643793e+01,2.671312e+01,2.528243e+01,2.520393e+01
1521,2000-02-14 20:51:13.234000,243.229000,2.633707e+01,2.633707e+01,2.635052e+01,2.666618e+01,2.526884e+01,2.518844e+01
1522,2000-02-14 20:51:13.394000,243.389000,2.628997e+01,2.645809e+01,2.637070e+01,2.660581e+01,2.526205e+01,2.516938e+01
1523,2000-02-14 20:51:13.554000,243.549000,2.648496e+01,2.626978e+01,2.629670e+01,2.667289e+01,2.524166e+01,2.515309e+01
1524,2000-02-14 20:51:13.714000,243.709000,2.630343e+01,2.627651e+01,2.624959e+01,2.643793e+01,2.523486e+01,2.513616e+01
1525,2000-02-14 20:51:13.874000,243.869000,2.631689e+01,2.625632e+01,2.618224e+01,2.648496e+01,2.524166e+01,2.512160e+01
1526,2000-02-14 20:51:14.034000,244.029000,2.618898e+01,2.616203e+01,2.615529e+01,2.638415e+01,2.518727e+01,2.510573e+01
1527,2000-02-14 20:51:14.194000,244.189000,2.618224e+01,2.618898e+01,2.612159e+01,2.641776e+01,2.518727e+01,2.507243e+01
1528,2000-02-14 20:51:14.354000,244.349000,2.618898e+01,2.603393e+01,2.604742e+01,2.627651e+01,2.523486e+01,2.505578e+01
1529,2000-02-14 20:51:14.514000,244.509000,2.614181e+01,2.604742e+01,2.606091e+01,2.618224e+01,2.516006e+01,2.503894e+01
1530,2000-02-14 20:51:14.674000,244.669000,2.607440e+01,2.599344e+01,2.602718e+01,2.614181e+01,2.520087e+01,2.502226e+01
1531,2000-02-14 20:51:14.834000,244.829000,2.601369e+01,2.606091e+01,2.596644e+01,2.612833e+01,2.512605e+01,2.500333e+01
1532,2000-02-14 20:51:14.994000,244.989000,2.604742e+01,2.601369e+01,2.595969e+01,2.607440e+01,2.510563e+01,2.499375e+01
1533,2000-02-14 20:51:15.154000,245.149000,2.604067e+01,2.594619e+01,2.594619e+01,2.606091e+01,2.510563e+01,2.498041e+01
1534,2000-02-14 20:51:15.314000,245.309000,2.606765e+01,2.588541e+01,2.595294e+01,2.598669e+01,2.509883e+01,2.496381e+01
1535,2000-02-14 20:51:15.474000,245.469000,2.604067e+01,2.584487e+01,2.588541e+01,2.591918e+01,2.511924e+01,2.495453e+01
1536,2000-02-14 20:51:15.634000,245.629000,2.594619e+01,2.592593e+01,2.582459e+01,2.595294e+01,2.514646e+01,2.494041e+01
1537,2000-02-14 20:51:15.794000,245.789000,2.593269e+01,2.577050e+01,2.585162e+01,2.595969e+01,2.509202e+01,2.492461e+01
1538,2000-02-14 20:51:15.954000,245.949000,2.593944e+01,2.581783e+01,2.579755e+01,2.586514e+01,2.503074e+01,2.491922e+01
1539,2000-02-14 20:51:16.114000,246.109000,2.586514e+01,2.585162e+01,2.575697e+01,2.585162e+01,2.516687e+01,2.490649e+01
1540,2000-02-14 20:51:16.274000,246.269000,2.589892e+01,2.577726e+01,2.579755e+01,2.587189e+01,2.502393e+01,2.489195e+01
1541,2000-02-14 20:51:16.434000,246.429000,2.589892e+01,2.577050e+01,2.578402e+01,2.576373e+01,2.505117e+01,2.488233e+01
1542,2000-02-14 20:51:16.594000,246.589000,2.587189e+01,2.581107e+01,2.570285e+01,2.577726e+01,2.511244e+01,2.488917e+01
1543,2000-02-14 20:51:16.754000,246.749000,2.585162e+01,2.572315e+01,2.574344e+01,2.579755e+01,2.511924e+01,2.491242e+01
1544,2000-02-14 20:51:16.914000,246.909000,2.595294e+01,2.577050e+01,2.575021e+01,2.576373e+01,2.509883e+01,2.491310e+01
1545,2000-02-14 20:51:17.074000,247.069000,2.583135e+01,2.572315e+01,2.568931e+01,2.572991e+01,2.509883e+01,2.490130e+01
1546,2000-02-14 20:51:17.234000,247.229000,2.582459e+01,2.568254e+01,2.565546e+01,2.575021e+01,2.505798e+01,2.488578e+01
1547,2000-02-14 20:51:17.394000,247.389000,2.578402e+01,2.575697e+01,2.566900e+01,2.577050e+01,2.520767e+01,2.487223e+01
1548,2000-02-14 20:51:17.554000,247.549000,2.579078e+01,2.571638e+01,2.561483e+01,2.572315e+01,2.511924e+01,2.485855e+01
1549,2000-02-14 20:51:17.714000,247.709000,2.583135e+01,2.563515e+01,2.558774e+01,2.566900e+01,2.498987e+01,2.484467e+01
1550,2000-02-14 20:51:17.874000,247.869000,2.580431e+01,2.558774e+01,2.562838e+01,2.565546e+01,2.509202e+01,2.483303e+01
1551,2000-02-14 20:51:18.034000,248.029000,2.571638e+01,2.558774e+01,2.554708e+01,2.554708e+01,2.502393e+01,2.481961e+01
1552,2000-02-14 20:51:18.194000,248.189000,2.573668e+01,2.566224e+01,2.554031e+01,2.558774e+01,2.500350e+01,2.480857e+01
1553,2000-02-14 20:51:18.354000,248.349000,2.565546e+01,2.558097e+01,2.557419e+01,2.557419e+01,2.506479e+01,2.480305e+01
1554,2000-02-14 20:51:18.514000,248.509000,2.569608e+01,2.555386e+01,2.551319e+01,2.565546e+01,2.503755e+01,2.479403e+01
1555,2000-02-14 20:51:18.674000,248.669000,2.576373e+01,2.549963e+01,2.560806e+01,2.560806e+01,2.494898e+01,2.477815e+01
1556,2000-02-14 20:51:18.834000,248.829000,2.569608e+01,2.549285e+01,2.547251e+01,2.556064e+01,2.492853e+01,2.477065e+01
1557,2000-02-14 20:51:18.994000,248.989000,2.573668e+01,2.555386e+01,2.548607e+01,2.558774e+01,2.505117e+01,2.476809e+01
1558,2000-02-14 20:51:19.154000,249.149000,2.559451e+01,2.549285e+01,2.545894e+01,2.554031e+01,2.507160e+01,2.475144e+01
1559,2000-02-14 20:51:19.314000,249.309000,2.571638e+01,2.551319e+01,2.546572e+01,2.558097e+01,2.491490e+01,2.474975e+01
1560,2000-02-14 20:51:19.474000,249.469000,2.565546e+01,2.549285e+01,2.558097e+01,2.544537e+01,2.492171e+01,2.473363e+01
1561,2000-02-14 20:51:19.634000,249.629000,2.559451e+01,2.547251e+01,2.543180e+01,2.554031e+01,2.492171e+01,2.472371e+01
1562,2000-02-14 20:51:19.794000,249.789000,2.553353e+01,2.549285e+01,2.535715e+01,2.541145e+01,2.491490e+01,2.471025e+01
1563,2000-02-14 20:51:19.954000,249.949000,2.549285e+01,2.546572e+01,2.540466e+01,2.540466e+01,2.486716e+01,2.469800e+01
1564,2000-02-14 20:51:20.115000,250.110000,2.548607e+01,2.543180e+01,2.535036e+01,2.537751e+01,2.489444e+01,2.469659e+01
1565,2000-02-14 20:51:20.275000,250.270000,2.548607e+01,2.541823e+01,2.538430e+01,2.539109e+01,2.496943e+01,2.468734e+01
1566,2000-02-14 20:51:20.435000,250.430000,2.544537e+01,2.541145e+01,2.533677e+01,2.533677e+01,2.488762e+01,2.467644e+01
1567,2000-02-14 20:51:20.595000,250.590000,2.541823e+01,2.540466e+01,2.532319e+01,2.532998e+01,2.488080e+01,2.466414e+01
1568,2000-02-14 20:51:20.755000,250.750000,2.547929e+01,2.532998e+01,2.528923e+01,2.529602e+01,2.494217e+01,2.465939e+01
1569,2000-02-14 20:51:20.915000,250.910000,2.546572e+01,2.535036e+01,2.535715e+01,2.538430e+01,2.493535e+01,2.467378e+01
1570,2000-02-14 20:51:21.075000,251.070000,2.545894e+01,2.539109e+01,2.527564e+01,2.537072e+01,2.490808e+01,2.467502e+01
1571,2000-02-14 20:51:21.235000,251.230000,2.541823e+01,2.538430e+01,2.523486e+01,2.541145e+01,2.493535e+01,2.466962e+01
1572,2000-02-14 20:51:21.395000,251.390000,2.543180e+01,2.532998e+01,2.526884e+01,2.534357e+01,2.491490e+01,2.466084e+01
1573,2000-02-14 20:51:21.555000,251.550000,2.543180e+01,2.537072e+01,2.524846e+01,2.530961e+01,2.490126e+01,2.464880e+01
1574,2000-02-14 20:51:21.715000,251.710000,2.543859e+01,2.539109e+01,2.525525e+01,2.528923e+01,2.486716e+01,2.463683e+01
1575,2000-02-14 20:51:21.875000,251.870000,2.536394e+01,2.530961e+01,2.524166e+01,2.522807e+01,2.496943e+01,2.462666e+01
1576,2000-02-14 20:51:22.035000,252.030000,2.536394e+01,2.541823e+01,2.528243e+01,2.522127e+01,2.494898e+01,2.461044e+01
1577,2000-02-14 20:51:22.195000,252.190000,2.536394e+01,2.530961e+01,2.520767e+01,2.532998e+01,2.482622e+01,2.460320e+01
1578,2000-02-14 20:51:22.355000,252.350000,2.530961e+01,2.535036e+01,2.521447e+01,2.529602e+01,2.492853e+01,2.461156e+01
1579,2000-02-14 20:51:22.515000,252.510000,2.532998e+01,2.530282e+01,2.519407e+01,2.522127e+01,2.495580e+01,2.460155e+01
1580,2000-02-14 20:51:22.675000,252.670000,2.528243e+01,2.524846e+01,2.513285e+01,2.513966e+01,2.481940e+01,2.459068e+01
1581,2000-02-14 20:51:22.835000,252.830000,2.533677e+01,2.527564e+01,2.517367e+01,2.519407e+01,2.480575e+01,2.457959e+01
1582,2000-02-14 20:51:22.995000,252.990000,2.528243e+01,2.528243e+01,2.511924e+01,2.518047e+01,2.490126e+01,2.456886e+01
1583,2000-02-14 20:51:23.155000,253.150000,2.530961e+01,2.520087e+01,2.510563e+01,2.511924e+01,2.481940e+01,2.456128e+01
1584,2000-02-14 20:51:23.315000,253.310000,2.528243e+01,2.520087e+01,2.520087e+01,2.510563e+01,2.476479e+01,2.452544e+01
1585,2000-02-14 20:51:23.475000,253.470000,2.524846e+01,2.513285e+01,2.512605e+01,2.509883e+01,2.477162e+01,2.450547e+01
1586,2000-02-14 20:51:23.635000,253.630000,2.526884e+01,2.510563e+01,2.502393e+01,2.513966e+01,2.474430e+01,2.449332e+01
1587,2000-02-14 20:51:23.795000,253.790000,2.516006e+01,2.516687e+01,2.504436e+01,2.511244e+01,2.475796e+01,2.448104e+01
1588,2000-02-14 20:51:23.955000,253.950000,2.515326e+01,2.513966e+01,2.505117e+01,2.506479e+01,2.470332e+01,2.447262e+01
1589,2000-02-14 20:51:24.115000,254.110000,2.518727e+01,2.516006e+01,2.503074e+01,2.509883e+01,2.473064e+01,2.446448e+01
1590,2000-02-14 20:51:24.275000,254.270000,2.525525e+01,2.514646e+01,2.504436e+01,2.501712e+01,2.479210e+01,2.445846e+01
1591,2000-02-14 20:51:24.435000,254.430000,2.514646e+01,2.513966e+01,2.507841e+01,2.501031e+01,2.469649e+01,2.444371e+01
1592,2000-02-14 20:51:24.595000,254.590000,2.514646e+01,2.508521e+01,2.498987e+01,2.501712e+01,2.477844e+01,2.443957e+01
1593,2000-02-14 20:51:24.755000,254.750000,2.516687e+01,2.503074e+01,2.501712e+01,2.496943e+01,2.468965e+01,2.442379e+01
1594,2000-02-14 20:51:24.915000,254.910000,2.510563e+01,2.508521e+01,2.491490e+01,2.502393e+01,2.472381e+01,2.440841e+01
1595,2000-02-14 20:51:25.075000,255.070000,2.511924e+01,2.511924e+01,2.496943e+01,2.502393e+01,2.466232e+01,2.441032e+01
1596,2000-02-14 20:51:25.235000,255.230000,2.505798e+01,2.507160e+01,2.499668e+01,2.503755e+01,2.462814e+01,2.439669e+01
1597,2000-02-14 20:51:25.395000,255.390000,2.505798e+01,2.496261e+01,2.491490e+01,2.490126e+01,2.463498e+01,2.439163e+01
1598,2000-02-14 20:51:25.555000,255.550000,2.505117e+01,2.502393e+01,2.496943e+01,2.492171e+01,2.465549e+01,2.438158e+01
1599,2000-02-14 20:51:25.715000,255.710000,2.498306e+01,2.498987e+01,2.486716e+01,2.482622e+01,2.462814e+01,2.434368e+01
1600,2000-02-14 20:51:25.875000,255.870000,2.506479e+01,2.503074e+01,2.486034e+01,2.488080e+01,2.462814e+01,2.433050e+01
1601,2000-02-14 20:51:26.035000,256.030000,2.499668e+01,2.494898e+01,2.493535e+01,2.490126e+01,2.451185e+01,2.432366e+01
1602,2000-02-14 20:51:26.195000,256.190000,2.505798e+01,2.491490e+01,2.484669e+01,2.490808e+01,2.455291e+01,2.431749e+01
1603,2000-02-14 20:51:26.355000,256.350000,2.496261e+01,2.491490e+01,2.486034e+01,2.481940e+01,2.458711e+01,2.430747e+01
1604,2000-02-14 20:51:26.515000,256.510000,2.494217e+01,2.493535e+01,2.484669e+01,2.485351e+01,2.462130e+01,2.430260e+01
1605,2000-02-14 20:51:26.675000,256.670000,2.498306e+01,2.487398e+01,2.484669e+01,2.494898e+01,2.449816e+01,2.429107e+01
1606,2000-02-14 20:51:26.835000,256.830000,2.499668e+01,2.495580e+01,2.486716e+01,2.483305e+01,2.461447e+01,2.429865e+01
1607,2000-02-14 20:51:26.995000,256.990000,2.494898e+01,2.502393e+01,2.482622e+01,2.477162e+01,2.452554e+01,2.429580e+01
