frame,abstime,reltime,april16_microphoneBoardD_0.seq:Rectangle 1 [C]:max,april16_microphoneBoardD_0.seq:Polygon 1 [C]:max,april16_microphoneBoardD_0.seq:Rectangle 2 [C]:max,april16_microphoneBoardD_0.seq:Rectangle 3 [C]:max,april16_microphoneBoardD_0.seq:Rectangle 4 [C]:max,april16_microphoneBoardD_0.seq:Rectangle 5 [C]:mean
758,2000-02-16 05:19:07.826000,121.133000,2.707448e+01,2.758100e+01,2.791294e+01,2.745459e+01,2.575697e+01,2.526312e+01
759,2000-02-16 05:19:07.986000,121.293000,2.714126e+01,2.757435e+01,2.793282e+01,2.744128e+01,2.568254e+01,2.526313e+01
760,2000-02-16 05:19:08.146000,121.453000,2.716129e+01,2.762088e+01,2.790631e+01,2.748787e+01,2.568931e+01,2.526254e+01
761,2000-02-16 05:19:08.306000,121.613000,2.711455e+01,2.764747e+01,2.797257e+01,2.748121e+01,2.569608e+01,2.530068e+01
762,2000-02-16 05:19:08.466000,121.773000,2.714126e+01,2.758765e+01,2.795932e+01,2.748121e+01,2.575697e+01,2.529736e+01
763,2000-02-16 05:19:08.626000,121.933000,2.710787e+01,2.775373e+01,2.791956e+01,2.765411e+01,2.574344e+01,2.529565e+01
764,2000-02-16 05:19:08.787000,122.094000,2.708116e+01,2.760759e+01,2.791956e+01,2.744793e+01,2.577050e+01,2.529154e+01
765,2000-02-16 05:19:08.947000,122.254000,2.717464e+01,2.762088e+01,2.791956e+01,2.748787e+01,2.571638e+01,2.528762e+01
766,2000-02-16 05:19:09.107000,122.414000,2.708784e+01,2.760759e+01,2.799245e+01,2.748121e+01,2.571638e+01,2.528850e+01
767,2000-02-16 05:19:09.267000,122.574000,2.716129e+01,2.760094e+01,2.796595e+01,2.754775e+01,2.573668e+01,2.528424e+01
768,2000-02-16 05:19:09.427000,122.734000,2.720800e+01,2.763418e+01,2.801894e+01,2.760094e+01,2.575021e+01,2.533913e+01
769,2000-02-16 05:19:09.587000,122.894000,2.736135e+01,2.774709e+01,2.801894e+01,2.761424e+01,2.585838e+01,2.535522e+01
770,2000-02-16 05:19:09.747000,123.054000,2.732804e+01,2.775373e+01,2.803218e+01,2.761424e+01,2.581783e+01,2.535620e+01
771,2000-02-16 05:19:09.907000,123.214000,2.720800e+01,2.774046e+01,2.805204e+01,2.772718e+01,2.576373e+01,2.535363e+01
772,2000-02-16 05:19:10.067000,123.374000,2.726137e+01,2.776037e+01,2.798582e+01,2.755440e+01,2.572991e+01,2.534810e+01
773,2000-02-16 05:19:10.227000,123.534000,2.725470e+01,2.771390e+01,2.801232e+01,2.753444e+01,2.575697e+01,2.534747e+01
774,2000-02-16 05:19:10.387000,123.694000,2.723469e+01,2.765411e+01,2.807190e+01,2.748787e+01,2.583811e+01,2.534845e+01
775,2000-02-16 05:19:10.547000,123.854000,2.718131e+01,2.763418e+01,2.805204e+01,2.752114e+01,2.582459e+01,2.534326e+01
776,2000-02-16 05:19:10.707000,124.014000,2.716129e+01,2.767404e+01,2.796595e+01,2.753444e+01,2.572991e+01,2.534019e+01
777,2000-02-16 05:19:10.867000,124.174000,2.723469e+01,2.773382e+01,2.803218e+01,2.757435e+01,2.582459e+01,2.534461e+01
778,2000-02-16 05:19:11.027000,124.334000,2.717464e+01,2.770725e+01,2.796595e+01,2.752114e+01,2.579078e+01,2.533231e+01
779,2000-02-16 05:19:11.187000,124.494000,2.717464e+01,2.765411e+01,2.801232e+01,2.753444e+01,2.579755e+01,2.532682e+01
780,2000-02-16 05:19:11.347000,124.654000,2.715461e+01,2.769397e+01,2.803880e+01,2.754775e+01,2.579078e+01,2.533326e+01
781,2000-02-16 05:19:11.507000,124.814000,2.716796e+01,2.766076e+01,2.799245e+01,2.762088e+01,2.577726e+01,2.533405e+01
782,2000-02-16 05:19:11.667000,124.974000,2.718798e+01,2.768069e+01,2.800569e+01,2.756770e+01,2.579078e+01,2.534049e+01
783,2000-02-16 05:19:11.827000,125.134000,2.720133e+01,2.765411e+01,2.802556e+01,2.752779e+01,2.575697e+01,2.534117e+01
784,2000-02-16 05:19:11.987000,125.294000,2.714794e+01,2.764082e+01,2.797920e+01,2.764747e+01,2.572991e+01,2.533911e+01
785,2000-02-16 05:19:12.147000,125.454000,2.714794e+01,2.765411e+01,2.801232e+01,2.753444e+01,2.568931e+01,2.533062e+01
786,2000-02-16 05:19:12.307000,125.614000,2.717464e+01,2.766740e+01,2.800569e+01,2.759429e+01,2.572315e+01,2.532657e+01
787,2000-02-16 05:19:12.467000,125.774000,2.717464e+01,2.767404e+01,2.803880e+01,2.762753e+01,2.577050e+01,2.533061e+01
788,2000-02-16 05:19:12.627000,125.934000,2.718131e+01,2.779355e+01,2.807190e+01,2.752779e+01,2.579078e+01,2.533372e+01
789,2000-02-16 05:19:12.787000,126.094000,2.713458e+01,2.764747e+01,2.802556e+01,2.762753e+01,2.571638e+01,2.533164e+01
790,2000-02-16 05:19:12.947000,126.254000,2.722135e+01,2.768069e+01,2.802556e+01,2.755440e+01,2.575697e+01,2.532856e+01
791,2000-02-16 05:19:13.107000,126.414000,2.718131e+01,2.763418e+01,2.802556e+01,2.760094e+01,2.577050e+01,2.532716e+01
792,2000-02-16 05:19:13.267000,126.574000,2.713458e+01,2.765411e+01,2.799245e+01,2.754775e+01,2.572991e+01,2.532537e+01
793,2000-02-16 05:19:13.427000,126.734000,2.712123e+01,2.772054e+01,2.801894e+01,2.751449e+01,2.569608e+01,2.532213e+01
794,2000-02-16 05:19:13.587000,126.894000,2.709451e+01,2.764747e+01,2.801894e+01,2.760094e+01,2.570285e+01,2.531504e+01
795,2000-02-16 05:19:13.747000,127.054000,2.715461e+01,2.759429e+01,2.803218e+01,2.756770e+01,2.574344e+01,2.531240e+01
796,2000-02-16 05:19:13.907000,127.214000,2.716129e+01,2.763418e+01,2.797920e+01,2.748787e+01,2.570285e+01,2.531209e+01
797,2000-02-16 05:19:14.067000,127.374000,2.714794e+01,2.771390e+01,2.806528e+01,2.752779e+01,2.573668e+01,2.532705e+01
798,2000-02-16 05:19:14.227000,127.534000,2.711455e+01,2.762088e+01,2.801232e+01,2.756105e+01,2.572991e+01,2.533119e+01
799,2000-02-16 05:19:14.387000,127.694000,2.713458e+01,2.765411e+01,2.801232e+01,2.754110e+01,2.580431e+01,2.533367e+01
800,2000-02-16 05:19:14.547000,127.854000,2.718798e+01,2.768733e+01,2.804542e+01,2.755440e+01,2.572991e+01,2.533172e+01
801,2000-02-16 05:19:14.707000,128.014000,2.712123e+01,2.771390e+01,2.799907e+01,2.752114e+01,2.574344e+01,2.532954e+01
802,2000-02-16 05:19:14.867000,128.174000,2.712791e+01,2.766076e+01,2.804542e+01,2.758765e+01,2.578402e+01,2.532613e+01
803,2000-02-16 05:19:15.027000,128.334000,2.716129e+01,2.773382e+01,2.796595e+01,2.754775e+01,2.574344e+01,2.532916e+01
804,2000-02-16 05:19:15.187000,128.494000,2.713458e+01,2.770061e+01,2.799245e+01,2.756770e+01,2.573668e+01,2.532516e+01
805,2000-02-16 05:19:15.347000,128.654000,2.711455e+01,2.766076e+01,2.801232e+01,2.763418e+01,2.571638e+01,2.532205e+01
806,2000-02-16 05:19:15.507000,128.814000,2.717464e+01,2.770061e+01,2.798582e+01,2.757435e+01,2.569608e+01,2.532291e+01
807,2000-02-16 05:19:15.667000,128.974000,2.722135e+01,2.766076e+01,2.803218e+01,2.754775e+01,2.570961e+01,2.533078e+01
808,2000-02-16 05:19:15.827000,129.134000,2.723469e+01,2.774046e+01,2.798582e+01,2.761424e+01,2.568254e+01,2.531933e+01
809,2000-02-16 05:19:15.987000,129.294000,2.716796e+01,2.778028e+01,2.797920e+01,2.758765e+01,2.568254e+01,2.531557e+01
810,2000-02-16 05:19:16.147000,129.454000,2.728804e+01,2.769397e+01,2.806528e+01,2.762753e+01,2.576373e+01,2.536119e+01
811,2000-02-16 05:19:16.307000,129.614000,2.724803e+01,2.764747e+01,2.811161e+01,2.756770e+01,2.577050e+01,2.536233e+01
812,2000-02-16 05:19:16.467000,129.774000,2.722802e+01,2.771390e+01,2.811161e+01,2.758100e+01,2.580431e+01,2.535739e+01
813,2000-02-16 05:19:16.627000,129.934000,2.721468e+01,2.772054e+01,2.803218e+01,2.758100e+01,2.572991e+01,2.536410e+01
814,2000-02-16 05:19:16.787000,130.094000,2.721468e+01,2.770061e+01,2.805204e+01,2.759429e+01,2.578402e+01,2.535660e+01
815,2000-02-16 05:19:16.947000,130.254000,2.724803e+01,2.767404e+01,2.803218e+01,2.754775e+01,2.578402e+01,2.535459e+01
816,2000-02-16 05:19:17.107000,130.414000,2.720800e+01,2.770061e+01,2.803218e+01,2.756105e+01,2.593944e+01,2.535344e+01
817,2000-02-16 05:19:17.267000,130.574000,2.718131e+01,2.772718e+01,2.805866e+01,2.758100e+01,2.576373e+01,2.535030e+01
818,2000-02-16 05:19:17.428000,130.735000,2.715461e+01,2.773382e+01,2.805204e+01,2.760094e+01,2.573668e+01,2.534754e+01
819,2000-02-16 05:19:17.588000,130.895000,2.724803e+01,2.784663e+01,2.807852e+01,2.756770e+01,2.578402e+01,2.534787e+01
820,2000-02-16 05:19:17.748000,131.055000,2.716796e+01,2.775373e+01,2.803218e+01,2.754775e+01,2.572991e+01,2.534989e+01
821,2000-02-16 05:19:17.908000,131.215000,2.717464e+01,2.765411e+01,2.801232e+01,2.759429e+01,2.573668e+01,2.534264e+01
822,2000-02-16 05:19:18.068000,131.375000,2.720133e+01,2.768733e+01,2.807852e+01,2.756770e+01,2.575021e+01,2.533970e+01
823,2000-02-16 05:19:18.228000,131.535000,2.712791e+01,2.770725e+01,2.807852e+01,2.756105e+01,2.574344e+01,2.533667e+01
824,2000-02-16 05:19:18.388000,131.695000,2.714794e+01,2.778692e+01,2.804542e+01,2.760094e+01,2.570961e+01,2.533150e+01
825,2000-02-16 05:19:18.548000,131.855000,2.719466e+01,2.776037e+01,2.803218e+01,2.759429e+01,2.570285e+01,2.532736e+01
826,2000-02-16 05:19:18.708000,132.015000,2.718798e+01,2.774046e+01,2.803218e+01,2.754110e+01,2.573668e+01,2.532105e+01
827,2000-02-16 05:19:18.868000,132.175000,2.716796e+01,2.782010e+01,2.801232e+01,2.752114e+01,2.581107e+01,2.534258e+01
828,2000-02-16 05:19:19.028000,132.335000,2.716796e+01,2.772718e+01,2.801894e+01,2.752779e+01,2.578402e+01,2.533833e+01
829,2000-02-16 05:19:19.188000,132.495000,2.731470e+01,2.772054e+01,2.803880e+01,2.756105e+01,2.571638e+01,2.534474e+01
830,2000-02-16 05:19:19.348000,132.655000,2.726804e+01,2.768733e+01,2.803880e+01,2.757435e+01,2.577726e+01,2.533710e+01
831,2000-02-16 05:19:19.508000,132.815000,2.712791e+01,2.767404e+01,2.801232e+01,2.753444e+01,2.578402e+01,2.533609e+01
832,2000-02-16 05:19:19.668000,132.975000,2.716129e+01,2.765411e+01,2.801232e+01,2.748787e+01,2.574344e+01,2.533039e+01
833,2000-02-16 05:19:19.828000,133.135000,2.722802e+01,2.764747e+01,2.800569e+01,2.758100e+01,2.583811e+01,2.532505e+01
834,2000-02-16 05:19:19.988000,133.295000,2.715461e+01,2.766740e+01,2.799907e+01,2.755440e+01,2.577726e+01,2.531836e+01
835,2000-02-16 05:19:20.148000,133.455000,2.720800e+01,2.768069e+01,2.804542e+01,2.758100e+01,2.573668e+01,2.532417e+01
836,2000-02-16 05:19:20.308000,133.615000,2.714126e+01,2.774046e+01,2.803218e+01,2.758765e+01,2.568931e+01,2.532093e+01
837,2000-02-16 05:19:20.468000,133.775000,2.716129e+01,2.768069e+01,2.799907e+01,2.753444e+01,2.574344e+01,2.531010e+01
838,2000-02-16 05:19:20.628000,133.935000,2.714126e+01,2.764082e+01,2.799907e+01,2.756105e+01,2.572991e+01,2.531086e+01
839,2000-02-16 05:19:20.788000,134.095000,2.713458e+01,2.766076e+01,2.796595e+01,2.758765e+01,2.576373e+01,2.530652e+01
840,2000-02-16 05:19:20.948000,134.255000,2.714126e+01,2.771390e+01,2.795932e+01,2.753444e+01,2.568931e+01,2.528755e+01
841,2000-02-16 05:19:21.108000,134.415000,2.711455e+01,2.764747e+01,2.795270e+01,2.746790e+01,2.568254e+01,2.528276e+01
842,2000-02-16 05:19:21.268000,134.575000,2.712791e+01,2.762088e+01,2.796595e+01,2.751449e+01,2.567577e+01,2.528371e+01
843,2000-02-16 05:19:21.428000,134.735000,2.710787e+01,2.758100e+01,2.798582e+01,2.758765e+01,2.570285e+01,2.527723e+01
844,2000-02-16 05:19:21.588000,134.895000,2.712123e+01,2.761424e+01,2.795270e+01,2.746125e+01,2.568254e+01,2.527789e+01
845,2000-02-16 05:19:21.748000,135.055000,2.710787e+01,2.763418e+01,2.794607e+01,2.750783e+01,2.570961e+01,2.528128e+01
846,2000-02-16 05:19:21.908000,135.215000,2.712123e+01,2.760759e+01,2.793945e+01,2.745459e+01,2.575697e+01,2.526962e+01
847,2000-02-16 05:19:22.068000,135.375000,2.710787e+01,2.758100e+01,2.798582e+01,2.748121e+01,2.566224e+01,2.527273e+01
848,2000-02-16 05:19:22.228000,135.535000,2.706779e+01,2.767404e+01,2.801232e+01,2.751449e+01,2.565546e+01,2.527399e+01
849,2000-02-16 05:19:22.388000,135.695000,2.726804e+01,2.761424e+01,2.801232e+01,2.750118e+01,2.568254e+01,2.526851e+01
850,2000-02-16 05:19:22.548000,135.855000,2.706111e+01,2.755440e+01,2.797920e+01,2.745459e+01,2.564869e+01,2.526174e+01
851,2000-02-16 05:19:22.708000,136.015000,2.705443e+01,2.762088e+01,2.801894e+01,2.744128e+01,2.566224e+01,2.526404e+01
852,2000-02-16 05:19:22.868000,136.175000,2.712791e+01,2.761424e+01,2.792619e+01,2.753444e+01,2.579755e+01,2.526229e+01
853,2000-02-16 05:19:23.030000,136.337000,2.711455e+01,2.770061e+01,2.802556e+01,2.749452e+01,2.575697e+01,2.529252e+01
854,2000-02-16 05:19:23.190000,136.497000,2.708784e+01,2.762753e+01,2.799245e+01,2.747456e+01,2.572315e+01,2.529571e+01
855,2000-02-16 05:19:23.350000,136.657000,2.716129e+01,2.767404e+01,2.800569e+01,2.752779e+01,2.576373e+01,2.529713e+01
856,2000-02-16 05:19:23.510000,136.817000,2.716796e+01,2.762753e+01,2.802556e+01,2.748787e+01,2.583135e+01,2.529996e+01
857,2000-02-16 05:19:23.670000,136.977000,2.720133e+01,2.760094e+01,2.800569e+01,2.747456e+01,2.574344e+01,2.528908e+01
858,2000-02-16 05:19:23.830000,137.137000,2.716129e+01,2.763418e+01,2.797920e+01,2.746790e+01,2.568254e+01,2.528668e+01
859,2000-02-16 05:19:23.990000,137.297000,2.722802e+01,2.760094e+01,2.793945e+01,2.747456e+01,2.577050e+01,2.528485e+01
860,2000-02-16 05:19:24.150000,137.457000,2.710119e+01,2.757435e+01,2.795270e+01,2.755440e+01,2.570961e+01,2.528430e+01
861,2000-02-16 05:19:24.310000,137.617000,2.719466e+01,2.768733e+01,2.795932e+01,2.759429e+01,2.575697e+01,2.535328e+01
862,2000-02-16 05:19:24.470000,137.777000,2.722802e+01,2.783336e+01,2.801232e+01,2.756770e+01,2.591918e+01,2.537278e+01
863,2000-02-16 05:19:24.630000,137.937000,2.726804e+01,2.768069e+01,2.804542e+01,2.758100e+01,2.587189e+01,2.537272e+01
864,2000-02-16 05:19:24.790000,138.097000,2.720133e+01,2.771390e+01,2.805204e+01,2.758100e+01,2.580431e+01,2.537118e+01
865,2000-02-16 05:19:24.950000,138.257000,2.720133e+01,2.777365e+01,2.809837e+01,2.755440e+01,2.583811e+01,2.536875e+01
866,2000-02-16 05:19:25.110000,138.417000,2.724803e+01,2.770725e+01,2.806528e+01,2.759429e+01,2.575021e+01,2.536785e+01
867,2000-02-16 05:19:25.270000,138.577000,2.716796e+01,2.770061e+01,2.812484e+01,2.768069e+01,2.580431e+01,2.535953e+01
868,2000-02-16 05:19:25.430000,138.737000,2.720800e+01,2.768733e+01,2.814468e+01,2.755440e+01,2.585838e+01,2.537260e+01
869,2000-02-16 05:19:25.590000,138.897000,2.722802e+01,2.769397e+01,2.807852e+01,2.754110e+01,2.575697e+01,2.537384e+01
870,2000-02-16 05:19:25.750000,139.057000,2.726804e+01,2.779355e+01,2.809837e+01,2.754775e+01,2.578402e+01,2.536857e+01
871,2000-02-16 05:19:25.910000,139.217000,2.722802e+01,2.766076e+01,2.805204e+01,2.760759e+01,2.583811e+01,2.536704e+01
872,2000-02-16 05:19:26.070000,139.377000,2.716796e+01,2.769397e+01,2.813145e+01,2.757435e+01,2.577726e+01,2.537038e+01
873,2000-02-16 05:19:26.230000,139.537000,2.724803e+01,2.766740e+01,2.813145e+01,2.760094e+01,2.586514e+01,2.536422e+01
874,2000-02-16 05:19:26.390000,139.697000,2.720800e+01,2.770725e+01,2.802556e+01,2.753444e+01,2.587189e+01,2.535652e+01
875,2000-02-16 05:19:26.550000,139.857000,2.723469e+01,2.767404e+01,2.805204e+01,2.756770e+01,2.581783e+01,2.536012e+01
876,2000-02-16 05:19:26.711000,140.018000,2.723469e+01,2.767404e+01,2.804542e+01,2.754775e+01,2.577050e+01,2.535741e+01
877,2000-02-16 05:19:26.871000,140.178000,2.733470e+01,2.768069e+01,2.807190e+01,2.754775e+01,2.575021e+01,2.535255e+01
878,2000-02-16 05:19:27.031000,140.338000,2.730804e+01,2.764747e+01,2.799245e+01,2.755440e+01,2.579755e+01,2.535157e+01
879,2000-02-16 05:19:27.191000,140.498000,2.726804e+01,2.766076e+01,2.803218e+01,2.757435e+01,2.579078e+01,2.535043e+01
880,2000-02-16 05:19:27.351000,140.658000,2.720133e+01,2.765411e+01,2.802556e+01,2.752779e+01,2.575021e+01,2.534282e+01
881,2000-02-16 05:19:27.511000,140.818000,2.718131e+01,2.768733e+01,2.799907e+01,2.752114e+01,2.587189e+01,2.533807e+01
882,2000-02-16 05:19:27.671000,140.978000,2.728137e+01,2.767404e+01,2.804542e+01,2.752779e+01,2.578402e+01,2.534137e+01
883,2000-02-16 05:19:27.831000,141.138000,2.716796e+01,2.780019e+01,2.807190e+01,2.756770e+01,2.579755e+01,2.538942e+01
884,2000-02-16 05:19:27.991000,141.298000,2.718131e+01,2.775373e+01,2.807852e+01,2.755440e+01,2.585838e+01,2.539138e+01
885,2000-02-16 05:19:28.151000,141.458000,2.720133e+01,2.772718e+01,2.804542e+01,2.758765e+01,2.583135e+01,2.538619e+01
886,2000-02-16 05:19:28.311000,141.618000,2.719466e+01,2.768069e+01,2.806528e+01,2.755440e+01,2.577726e+01,2.538534e+01
887,2000-02-16 05:19:28.471000,141.778000,2.728137e+01,2.768733e+01,2.808514e+01,2.759429e+01,2.587865e+01,2.538248e+01
888,2000-02-16 05:19:28.631000,141.938000,2.720133e+01,2.774046e+01,2.803218e+01,2.755440e+01,2.581783e+01,2.538181e+01
889,2000-02-16 05:19:28.791000,142.098000,2.720133e+01,2.775373e+01,2.804542e+01,2.754775e+01,2.586514e+01,2.537358e+01
890,2000-02-16 05:19:28.951000,142.258000,2.715461e+01,2.768733e+01,2.807852e+01,2.756770e+01,2.582459e+01,2.536841e+01
891,2000-02-16 05:19:29.111000,142.418000,2.716129e+01,2.775373e+01,2.806528e+01,2.762088e+01,2.577726e+01,2.537174e+01
892,2000-02-16 05:19:29.271000,142.578000,2.723469e+01,2.768733e+01,2.804542e+01,2.755440e+01,2.577050e+01,2.537251e+01
893,2000-02-16 05:19:29.431000,142.738000,2.724136e+01,2.768069e+01,2.803218e+01,2.758765e+01,2.583135e+01,2.536819e+01
894,2000-02-16 05:19:29.591000,142.898000,2.717464e+01,2.769397e+01,2.803218e+01,2.754110e+01,2.579755e+01,2.536325e+01
895,2000-02-16 05:19:29.751000,143.058000,2.734803e+01,2.768069e+01,2.805204e+01,2.756770e+01,2.579755e+01,2.536101e+01
896,2000-02-16 05:19:29.911000,143.218000,2.726137e+01,2.773382e+01,2.801232e+01,2.758765e+01,2.577050e+01,2.535790e+01
897,2000-02-16 05:19:30.071000,143.378000,2.720133e+01,2.780683e+01,2.803218e+01,2.754110e+01,2.581783e+01,2.536960e+01
898,2000-02-16 05:19:30.231000,143.538000,2.722135e+01,2.769397e+01,2.803218e+01,2.757435e+01,2.580431e+01,2.536883e+01
899,2000-02-16 05:19:30.391000,143.698000,2.722802e+01,2.782010e+01,2.806528e+01,2.758100e+01,2.588541e+01,2.536306e+01
900,2000-02-16 05:19:30.551000,143.858000,2.726137e+01,2.764747e+01,2.809176e+01,2.762753e+01,2.582459e+01,2.536364e+01
901,2000-02-16 05:19:30.711000,144.018000,2.722135e+01,2.768733e+01,2.802556e+01,2.757435e+01,2.572315e+01,2.536002e+01
902,2000-02-16 05:19:30.871000,144.178000,2.721468e+01,2.782673e+01,2.806528e+01,2.751449e+01,2.572991e+01,2.535071e+01
903,2000-02-16 05:19:31.031000,144.338000,2.721468e+01,2.768069e+01,2.794607e+01,2.752114e+01,2.572991e+01,2.535143e+01
904,2000-02-16 05:19:31.191000,144.498000,2.726137e+01,2.773382e+01,2.807190e+01,2.752114e+01,2.579755e+01,2.535901e+01
905,2000-02-16 05:19:31.351000,144.658000,2.722135e+01,2.765411e+01,2.796595e+01,2.753444e+01,2.581107e+01,2.534889e+01
906,2000-02-16 05:19:31.511000,144.818000,2.725470e+01,2.770725e+01,2.801894e+01,2.752779e+01,2.578402e+01,2.534421e+01
907,2000-02-16 05:19:31.671000,144.978000,2.730137e+01,2.764082e+01,2.811822e+01,2.756105e+01,2.585838e+01,2.533768e+01
908,2000-02-16 05:19:31.831000,145.138000,2.724803e+01,2.766076e+01,2.799245e+01,2.771390e+01,2.579078e+01,2.533680e+01
909,2000-02-16 05:19:31.991000,145.298000,2.726804e+01,2.768733e+01,2.799245e+01,2.761424e+01,2.579078e+01,2.537023e+01
910,2000-02-16 05:19:32.151000,145.458000,2.722135e+01,2.774046e+01,2.797920e+01,2.762753e+01,2.583135e+01,2.540349e+01
911,2000-02-16 05:19:32.311000,145.618000,2.722802e+01,2.774046e+01,2.799907e+01,2.764747e+01,2.591918e+01,2.540651e+01
912,2000-02-16 05:19:32.471000,145.778000,2.732804e+01,2.777365e+01,2.803218e+01,2.760094e+01,2.589216e+01,2.541337e+01
913,2000-02-16 05:19:32.631000,145.938000,2.746125e+01,2.771390e+01,2.803880e+01,2.761424e+01,2.585162e+01,2.541166e+01
914,2000-02-16 05:19:32.791000,146.098000,2.724803e+01,2.774046e+01,2.805866e+01,2.763418e+01,2.591918e+01,2.540902e+01
915,2000-02-16 05:19:32.951000,146.258000,2.724136e+01,2.770725e+01,2.808514e+01,2.766076e+01,2.589892e+01,2.540940e+01
916,2000-02-16 05:19:33.111000,146.418000,2.724136e+01,2.774709e+01,2.807852e+01,2.764747e+01,2.586514e+01,2.540590e+01
917,2000-02-16 05:19:33.271000,146.578000,2.721468e+01,2.770061e+01,2.806528e+01,2.760094e+01,2.593944e+01,2.539702e+01
918,2000-02-16 05:19:33.431000,146.738000,2.722802e+01,2.774046e+01,2.804542e+01,2.758100e+01,2.591243e+01,2.539770e+01
919,2000-02-16 05:19:33.591000,146.898000,2.722135e+01,2.774046e+01,2.803218e+01,2.769397e+01,2.581107e+01,2.539909e+01
920,2000-02-16 05:19:33.751000,147.058000,2.722135e+01,2.769397e+01,2.805866e+01,2.765411e+01,2.585162e+01,2.539448e+01
921,2000-02-16 05:19:33.911000,147.218000,2.730137e+01,2.774046e+01,2.805866e+01,2.754110e+01,2.583811e+01,2.539169e+01
922,2000-02-16 05:19:34.071000,147.378000,2.724803e+01,2.768733e+01,2.804542e+01,2.754110e+01,2.580431e+01,2.538990e+01
923,2000-02-16 05:19:34.231000,147.538000,2.721468e+01,2.766740e+01,2.812484e+01,2.759429e+01,2.582459e+01,2.538126e+01
924,2000-02-16 05:19:34.391000,147.698000,2.718131e+01,2.776701e+01,2.803880e+01,2.757435e+01,2.580431e+01,2.538429e+01
925,2000-02-16 05:19:34.552000,147.859000,2.725470e+01,2.778028e+01,2.807852e+01,2.757435e+01,2.586514e+01,2.537341e+01
926,2000-02-16 05:19:34.711000,148.018000,2.725470e+01,2.768733e+01,2.804542e+01,2.754110e+01,2.580431e+01,2.537051e+01
927,2000-02-16 05:19:34.871000,148.178000,2.719466e+01,2.771390e+01,2.803218e+01,2.760094e+01,2.606091e+01,2.538047e+01
928,2000-02-16 05:19:35.031000,148.338000,2.720133e+01,2.772054e+01,2.809837e+01,2.756770e+01,2.587189e+01,2.539757e+01
929,2000-02-16 05:19:35.191000,148.498000,2.722802e+01,2.773382e+01,2.803880e+01,2.756770e+01,2.583811e+01,2.539113e+01
930,2000-02-16 05:19:35.351000,148.658000,2.727470e+01,2.772718e+01,2.805204e+01,2.758100e+01,2.591918e+01,2.539277e+01
931,2000-02-16 05:19:35.511000,148.818000,2.726137e+01,2.770061e+01,2.805204e+01,2.758765e+01,2.582459e+01,2.539518e+01
932,2000-02-16 05:19:35.672000,148.979000,2.723469e+01,2.768069e+01,2.806528e+01,2.762088e+01,2.577726e+01,2.538628e+01
933,2000-02-16 05:19:35.832000,149.139000,2.720133e+01,2.770725e+01,2.805866e+01,2.759429e+01,2.578402e+01,2.538335e+01
934,2000-02-16 05:19:35.992000,149.299000,2.721468e+01,2.771390e+01,2.805204e+01,2.762753e+01,2.583135e+01,2.537757e+01
935,2000-02-16 05:19:36.152000,149.459000,2.720133e+01,2.773382e+01,2.804542e+01,2.756105e+01,2.578402e+01,2.537284e+01
936,2000-02-16 05:19:36.312000,149.619000,2.720133e+01,2.784000e+01,2.808514e+01,2.763418e+01,2.585838e+01,2.537182e+01
937,2000-02-16 05:19:36.472000,149.779000,2.729471e+01,2.778028e+01,2.803880e+01,2.758765e+01,2.584487e+01,2.537487e+01
938,2000-02-16 05:19:36.632000,149.939000,2.724803e+01,2.770725e+01,2.800569e+01,2.756105e+01,2.597994e+01,2.536949e+01
939,2000-02-16 05:19:36.792000,150.099000,2.718798e+01,2.768069e+01,2.807852e+01,2.757435e+01,2.579078e+01,2.536452e+01
940,2000-02-16 05:19:36.952000,150.259000,2.723469e+01,2.775373e+01,2.797920e+01,2.768069e+01,2.580431e+01,2.537664e+01
941,2000-02-16 05:19:37.112000,150.419000,2.717464e+01,2.775373e+01,2.806528e+01,2.762088e+01,2.587865e+01,2.539622e+01
942,2000-02-16 05:19:37.272000,150.579000,2.717464e+01,2.771390e+01,2.810499e+01,2.755440e+01,2.587865e+01,2.539186e+01
943,2000-02-16 05:19:37.432000,150.739000,2.722135e+01,2.770061e+01,2.807852e+01,2.760759e+01,2.585162e+01,2.539159e+01
944,2000-02-16 05:19:37.592000,150.899000,2.718131e+01,2.781346e+01,2.809176e+01,2.760759e+01,2.591918e+01,2.539346e+01
945,2000-02-16 05:19:37.752000,151.059000,2.720800e+01,2.774046e+01,2.809176e+01,2.762753e+01,2.587189e+01,2.539021e+01
946,2000-02-16 05:19:37.912000,151.219000,2.722135e+01,2.777365e+01,2.804542e+01,2.760759e+01,2.583135e+01,2.539026e+01
947,2000-02-16 05:19:38.072000,151.379000,2.722135e+01,2.773382e+01,2.811161e+01,2.761424e+01,2.589892e+01,2.539141e+01
948,2000-02-16 05:19:38.232000,151.539000,2.724803e+01,2.773382e+01,2.807190e+01,2.760094e+01,2.590567e+01,2.538853e+01
949,2000-02-16 05:19:38.392000,151.699000,2.721468e+01,2.776701e+01,2.808514e+01,2.756770e+01,2.587189e+01,2.538727e+01
950,2000-02-16 05:19:38.552000,151.859000,2.723469e+01,2.770725e+01,2.803218e+01,2.762088e+01,2.593944e+01,2.538267e+01
951,2000-02-16 05:19:38.712000,152.019000,2.721468e+01,2.773382e+01,2.808514e+01,2.768733e+01,2.584487e+01,2.537602e+01
