frame,abstime,reltime,april10_baselineBoardD_1.seq:Rectangle 1 [C]:max,april10_baselineBoardD_1.seq:Polygon 1 [C]:max,april10_baselineBoardD_1.seq:Rectangle 2 [C]:max,april10_baselineBoardD_1.seq:Rectangle 3 [C]:max,april10_baselineBoardD_1.seq:Rectangle 4 [C]:max,april10_baselineBoardD_1.seq:Rectangle 5 [C]:mean
729,2000-02-10 07:30:57.819000,116.490000,2.852763e+01,2.977273e+01,2.945952e+01,2.879752e+01,2.702770e+01,2.679324e+01
730,2000-02-10 07:30:57.979000,116.650000,2.856058e+01,2.976622e+01,2.941377e+01,2.871860e+01,2.705443e+01,2.679512e+01
731,2000-02-10 07:30:58.139000,116.810000,2.860011e+01,2.977273e+01,2.946606e+01,2.873833e+01,2.710787e+01,2.679620e+01
732,2000-02-10 07:30:58.300000,116.971000,2.858035e+01,2.970104e+01,2.938108e+01,2.879095e+01,2.706111e+01,2.679650e+01
733,2000-02-10 07:30:58.459000,117.130000,2.850127e+01,2.975319e+01,2.942685e+01,2.876464e+01,2.712791e+01,2.679855e+01
734,2000-02-10 07:30:58.619000,117.290000,2.857376e+01,2.970756e+01,2.947259e+01,2.873833e+01,2.709451e+01,2.679814e+01
735,2000-02-10 07:30:58.780000,117.451000,2.856717e+01,2.976622e+01,2.949872e+01,2.885668e+01,2.706111e+01,2.680019e+01
736,2000-02-10 07:30:58.940000,117.611000,2.854081e+01,2.974015e+01,2.938762e+01,2.883039e+01,2.710119e+01,2.680448e+01
737,2000-02-10 07:30:59.100000,117.771000,2.851445e+01,2.976622e+01,2.945299e+01,2.871860e+01,2.706779e+01,2.680009e+01
738,2000-02-10 07:30:59.260000,117.931000,2.850127e+01,2.973363e+01,2.945952e+01,2.881067e+01,2.706779e+01,2.679950e+01
739,2000-02-10 07:30:59.420000,118.091000,2.854081e+01,2.977273e+01,2.938108e+01,2.871202e+01,2.706111e+01,2.679175e+01
740,2000-02-10 07:30:59.580000,118.251000,2.860011e+01,2.981182e+01,2.947259e+01,2.873176e+01,2.716129e+01,2.679009e+01
741,2000-02-10 07:30:59.740000,118.411000,2.861987e+01,2.974667e+01,2.940723e+01,2.875807e+01,2.707448e+01,2.679017e+01
742,2000-02-10 07:30:59.900000,118.571000,2.866595e+01,2.970756e+01,2.942685e+01,2.871860e+01,2.727470e+01,2.679204e+01
743,2000-02-10 07:31:00.060000,118.731000,2.854740e+01,2.974015e+01,2.939416e+01,2.875807e+01,2.714126e+01,2.679056e+01
744,2000-02-10 07:31:00.220000,118.891000,2.850786e+01,2.975970e+01,2.934838e+01,2.872518e+01,2.710787e+01,2.678893e+01
745,2000-02-10 07:31:00.380000,119.051000,2.854740e+01,2.973363e+01,2.946606e+01,2.874491e+01,2.709451e+01,2.679676e+01
746,2000-02-10 07:31:00.540000,119.211000,2.854081e+01,2.977925e+01,2.945299e+01,2.875807e+01,2.709451e+01,2.680136e+01
747,2000-02-10 07:31:00.700000,119.371000,2.859352e+01,2.977273e+01,2.940070e+01,2.881067e+01,2.704775e+01,2.680234e+01
748,2000-02-10 07:31:00.860000,119.531000,2.859352e+01,2.980531e+01,2.943992e+01,2.872518e+01,2.712123e+01,2.680114e+01
749,2000-02-10 07:31:01.020000,119.691000,2.871860e+01,2.975319e+01,2.936146e+01,2.874491e+01,2.710787e+01,2.680237e+01
750,2000-02-10 07:31:01.180000,119.851000,2.860011e+01,2.978576e+01,2.945952e+01,2.884353e+01,2.713458e+01,2.681177e+01
751,2000-02-10 07:31:01.340000,120.011000,2.863962e+01,2.983787e+01,2.942685e+01,2.873833e+01,2.708784e+01,2.681103e+01
752,2000-02-10 07:31:01.500000,120.171000,2.858035e+01,2.978576e+01,2.951179e+01,2.882382e+01,2.711455e+01,2.681751e+01
753,2000-02-10 07:31:01.660000,120.331000,2.862645e+01,2.986392e+01,2.945952e+01,2.875149e+01,2.716129e+01,2.683141e+01
754,2000-02-10 07:31:01.820000,120.491000,2.860669e+01,2.977925e+01,2.952485e+01,2.873833e+01,2.712791e+01,2.684056e+01
755,2000-02-10 07:31:01.980000,120.651000,2.857376e+01,2.977925e+01,2.945952e+01,2.879095e+01,2.715461e+01,2.684304e+01
756,2000-02-10 07:31:02.140000,120.811000,2.861987e+01,2.981834e+01,2.947913e+01,2.879095e+01,2.715461e+01,2.684197e+01
757,2000-02-10 07:31:02.300000,120.971000,2.857376e+01,2.981834e+01,2.953138e+01,2.882382e+01,2.709451e+01,2.683515e+01
758,2000-02-10 07:31:02.460000,121.131000,2.869228e+01,2.981834e+01,2.943992e+01,2.888296e+01,2.730137e+01,2.684042e+01
759,2000-02-10 07:31:02.620000,121.291000,2.863962e+01,2.989647e+01,2.951179e+01,2.887639e+01,2.713458e+01,2.684139e+01
760,2000-02-10 07:31:02.780000,121.451000,2.861987e+01,2.987694e+01,2.945299e+01,2.883039e+01,2.720133e+01,2.684284e+01
761,2000-02-10 07:31:02.940000,121.611000,2.854740e+01,2.982485e+01,2.947913e+01,2.879752e+01,2.708116e+01,2.684496e+01
762,2000-02-10 07:31:03.100000,121.771000,2.861328e+01,2.978576e+01,2.947913e+01,2.881724e+01,2.714126e+01,2.684571e+01
763,2000-02-10 07:31:03.260000,121.931000,2.860669e+01,2.983136e+01,2.943992e+01,2.877780e+01,2.722802e+01,2.684569e+01
764,2000-02-10 07:31:03.420000,122.091000,2.865937e+01,2.987043e+01,2.946606e+01,2.893550e+01,2.718798e+01,2.684520e+01
765,2000-02-10 07:31:03.580000,122.251000,2.860011e+01,2.979228e+01,2.959014e+01,2.878437e+01,2.716129e+01,2.684319e+01
766,2000-02-10 07:31:03.740000,122.411000,2.873176e+01,2.974667e+01,2.947913e+01,2.883696e+01,2.722135e+01,2.684863e+01
767,2000-02-10 07:31:03.900000,122.571000,2.863962e+01,2.978576e+01,2.951832e+01,2.886325e+01,2.714794e+01,2.684356e+01
768,2000-02-10 07:31:04.060000,122.731000,2.859352e+01,2.983136e+01,2.947913e+01,2.887639e+01,2.710787e+01,2.684927e+01
769,2000-02-10 07:31:04.220000,122.891000,2.855399e+01,2.983787e+01,2.959014e+01,2.879095e+01,2.708784e+01,2.684782e+01
770,2000-02-10 07:31:04.380000,123.051000,2.873176e+01,2.982485e+01,2.951832e+01,2.880410e+01,2.720133e+01,2.685180e+01
771,2000-02-10 07:31:04.540000,123.211000,2.862645e+01,2.992900e+01,2.947913e+01,2.885011e+01,2.714794e+01,2.685609e+01
772,2000-02-10 07:31:04.700000,123.371000,2.856717e+01,2.983136e+01,2.960972e+01,2.883039e+01,2.714126e+01,2.685908e+01
773,2000-02-10 07:31:04.860000,123.531000,2.854740e+01,2.981182e+01,2.948566e+01,2.895519e+01,2.717464e+01,2.686307e+01
774,2000-02-10 07:31:05.020000,123.691000,2.865279e+01,2.987694e+01,2.953138e+01,2.884353e+01,2.719466e+01,2.686216e+01
775,2000-02-10 07:31:05.180000,123.851000,2.874491e+01,2.983787e+01,2.948566e+01,2.884353e+01,2.720133e+01,2.686701e+01
776,2000-02-10 07:31:05.340000,124.011000,2.871860e+01,2.985090e+01,2.955097e+01,2.885011e+01,2.714794e+01,2.687036e+01
777,2000-02-10 07:31:05.500000,124.171000,2.861328e+01,2.988345e+01,2.950526e+01,2.883039e+01,2.716796e+01,2.687235e+01
778,2000-02-10 07:31:05.660000,124.331000,2.868570e+01,2.987694e+01,2.953791e+01,2.883039e+01,2.724803e+01,2.686995e+01
779,2000-02-10 07:31:05.820000,124.491000,2.861328e+01,2.998104e+01,2.953138e+01,2.879752e+01,2.718131e+01,2.687404e+01
780,2000-02-10 07:31:05.980000,124.651000,2.863304e+01,2.985090e+01,2.954444e+01,2.894206e+01,2.717464e+01,2.687107e+01
781,2000-02-10 07:31:06.140000,124.811000,2.875807e+01,2.988345e+01,2.952485e+01,2.886982e+01,2.726804e+01,2.687092e+01
782,2000-02-10 07:31:06.300000,124.971000,2.860011e+01,2.987043e+01,2.947913e+01,2.890266e+01,2.720133e+01,2.687458e+01
783,2000-02-10 07:31:06.460000,125.131000,2.860011e+01,2.988996e+01,2.955750e+01,2.885668e+01,2.716796e+01,2.688018e+01
784,2000-02-10 07:31:06.620000,125.291000,2.864620e+01,2.990298e+01,2.955750e+01,2.886982e+01,2.718798e+01,2.687501e+01
785,2000-02-10 07:31:06.780000,125.451000,2.864620e+01,2.985090e+01,2.951832e+01,2.892237e+01,2.718131e+01,2.688021e+01
786,2000-02-10 07:31:06.940000,125.611000,2.863962e+01,2.991599e+01,2.962277e+01,2.884353e+01,2.715461e+01,2.688114e+01
787,2000-02-10 07:31:07.100000,125.771000,2.860011e+01,2.983136e+01,2.957055e+01,2.886982e+01,2.718798e+01,2.688576e+01
788,2000-02-10 07:31:07.260000,125.931000,2.875807e+01,2.985090e+01,2.956403e+01,2.881724e+01,2.718131e+01,2.688561e+01
789,2000-02-10 07:31:07.421000,126.092000,2.875807e+01,2.994202e+01,2.957055e+01,2.888953e+01,2.718798e+01,2.692295e+01
790,2000-02-10 07:31:07.580000,126.251000,2.867253e+01,2.998755e+01,2.959666e+01,2.887639e+01,2.720800e+01,2.695404e+01
791,2000-02-10 07:31:07.740000,126.411000,2.867912e+01,3.005256e+01,2.963581e+01,2.894863e+01,2.724803e+01,2.696663e+01
792,2000-02-10 07:31:07.901000,126.572000,2.872518e+01,2.998755e+01,2.964886e+01,2.892893e+01,2.723469e+01,2.696507e+01
793,2000-02-10 07:31:08.061000,126.732000,2.880410e+01,2.994852e+01,2.964886e+01,2.890266e+01,2.728804e+01,2.696494e+01
794,2000-02-10 07:31:08.221000,126.892000,2.886982e+01,2.998104e+01,2.964234e+01,2.897489e+01,2.724136e+01,2.696382e+01
795,2000-02-10 07:31:08.381000,127.052000,2.872518e+01,2.997454e+01,2.967495e+01,2.901426e+01,2.730804e+01,2.697017e+01
796,2000-02-10 07:31:08.541000,127.212000,2.874491e+01,3.015000e+01,2.964886e+01,2.894206e+01,2.729471e+01,2.698701e+01
797,2000-02-10 07:31:08.701000,127.372000,2.874491e+01,2.999405e+01,2.964886e+01,2.900114e+01,2.722802e+01,2.700128e+01
798,2000-02-10 07:31:08.861000,127.532000,2.878437e+01,2.995503e+01,2.962277e+01,2.904051e+01,2.728804e+01,2.700886e+01
799,2000-02-10 07:31:09.021000,127.692000,2.879752e+01,3.002006e+01,2.962277e+01,2.912575e+01,2.738800e+01,2.700813e+01
800,2000-02-10 07:31:09.181000,127.852000,2.883039e+01,2.998755e+01,2.967495e+01,2.897489e+01,2.728804e+01,2.701257e+01
801,2000-02-10 07:31:09.341000,128.012000,2.894206e+01,3.002006e+01,2.962929e+01,2.895519e+01,2.732137e+01,2.701536e+01
802,2000-02-10 07:31:09.501000,128.172000,2.878437e+01,3.001356e+01,2.961624e+01,2.913230e+01,2.730804e+01,2.701060e+01
803,2000-02-10 07:31:09.661000,128.332000,2.880410e+01,3.000706e+01,2.970756e+01,2.899458e+01,2.728804e+01,2.699773e+01
804,2000-02-10 07:31:09.821000,128.492000,2.883039e+01,2.994852e+01,2.970104e+01,2.896176e+01,2.723469e+01,2.699867e+01
805,2000-02-10 07:31:09.981000,128.652000,2.878437e+01,3.003306e+01,2.975319e+01,2.899458e+01,2.728804e+01,2.699871e+01
806,2000-02-10 07:31:10.141000,128.812000,2.878437e+01,2.992900e+01,2.978576e+01,2.896176e+01,2.725470e+01,2.700018e+01
807,2000-02-10 07:31:10.301000,128.972000,2.881724e+01,2.994852e+01,2.972711e+01,2.909297e+01,2.737468e+01,2.700534e+01
808,2000-02-10 07:31:10.461000,129.132000,2.885668e+01,3.004606e+01,2.966191e+01,2.907986e+01,2.732804e+01,2.700913e+01
809,2000-02-10 07:31:10.621000,129.292000,2.888953e+01,3.003956e+01,2.966191e+01,2.898801e+01,2.730804e+01,2.700462e+01
810,2000-02-10 07:31:10.781000,129.452000,2.873833e+01,3.005906e+01,2.966843e+01,2.899458e+01,2.732137e+01,2.701235e+01
811,2000-02-10 07:31:10.941000,129.612000,2.877780e+01,3.000055e+01,2.967495e+01,2.899458e+01,2.727470e+01,2.701326e+01
812,2000-02-10 07:31:11.101000,129.772000,2.877780e+01,2.998104e+01,2.968800e+01,2.896832e+01,2.731470e+01,2.702074e+01
813,2000-02-10 07:31:11.261000,129.932000,2.872518e+01,2.996153e+01,2.970756e+01,2.900770e+01,2.728137e+01,2.701557e+01
814,2000-02-10 07:31:11.421000,130.092000,2.878437e+01,3.009804e+01,2.967495e+01,2.898145e+01,2.735469e+01,2.702025e+01
815,2000-02-10 07:31:11.581000,130.252000,2.871860e+01,3.000706e+01,2.965539e+01,2.896176e+01,2.736802e+01,2.701814e+01
816,2000-02-10 07:31:11.741000,130.412000,2.885011e+01,2.999405e+01,2.966191e+01,2.900770e+01,2.737468e+01,2.702139e+01
817,2000-02-10 07:31:11.901000,130.572000,2.885668e+01,3.000706e+01,2.973363e+01,2.903395e+01,2.742796e+01,2.701869e+01
818,2000-02-10 07:31:12.061000,130.732000,2.886982e+01,2.998755e+01,2.964234e+01,2.905363e+01,2.747456e+01,2.702263e+01
819,2000-02-10 07:31:12.221000,130.892000,2.888953e+01,2.998104e+01,2.972711e+01,2.900770e+01,2.730137e+01,2.701685e+01
820,2000-02-10 07:31:12.381000,131.052000,2.887639e+01,3.003306e+01,2.977925e+01,2.901426e+01,2.737468e+01,2.702246e+01
821,2000-02-10 07:31:12.542000,131.213000,2.888953e+01,2.998104e+01,2.969452e+01,2.897489e+01,2.728137e+01,2.702144e+01
822,2000-02-10 07:31:12.701000,131.372000,2.880410e+01,2.998104e+01,2.962277e+01,2.902739e+01,2.732804e+01,2.702475e+01
823,2000-02-10 07:31:12.861000,131.532000,2.875807e+01,3.002006e+01,2.960972e+01,2.900114e+01,2.735469e+01,2.702304e+01
824,2000-02-10 07:31:13.021000,131.692000,2.887639e+01,3.002006e+01,2.962929e+01,2.897489e+01,2.732804e+01,2.702368e+01
825,2000-02-10 07:31:13.181000,131.852000,2.892893e+01,3.005256e+01,2.962929e+01,2.902082e+01,2.729471e+01,2.702931e+01
826,2000-02-10 07:31:13.341000,132.012000,2.892237e+01,3.002006e+01,2.972711e+01,2.906674e+01,2.734136e+01,2.703516e+01
827,2000-02-10 07:31:13.501000,132.172000,2.875149e+01,2.992250e+01,2.958361e+01,2.894206e+01,2.724136e+01,2.697724e+01
828,2000-02-10 07:31:13.661000,132.332000,2.867253e+01,2.991599e+01,2.958361e+01,2.889610e+01,2.730804e+01,2.694362e+01
829,2000-02-10 07:31:13.821000,132.492000,2.866595e+01,2.990948e+01,2.961624e+01,2.892237e+01,2.720800e+01,2.693353e+01
830,2000-02-10 07:31:13.981000,132.652000,2.867253e+01,2.990948e+01,2.962929e+01,2.888953e+01,2.720133e+01,2.693866e+01
831,2000-02-10 07:31:14.141000,132.812000,2.886325e+01,2.987694e+01,2.954444e+01,2.887639e+01,2.724136e+01,2.694192e+01
832,2000-02-10 07:31:14.301000,132.972000,2.878437e+01,2.992250e+01,2.970104e+01,2.895519e+01,2.726137e+01,2.694273e+01
833,2000-02-10 07:31:14.461000,133.132000,2.877122e+01,3.001356e+01,2.959666e+01,2.891580e+01,2.720133e+01,2.694263e+01
834,2000-02-10 07:31:14.621000,133.292000,2.876464e+01,3.000055e+01,2.954444e+01,2.892237e+01,2.721468e+01,2.694014e+01
835,2000-02-10 07:31:14.781000,133.452000,2.879752e+01,2.994202e+01,2.957055e+01,2.891580e+01,2.723469e+01,2.694211e+01
836,2000-02-10 07:31:14.941000,133.612000,2.875807e+01,2.994202e+01,2.952485e+01,2.888953e+01,2.724136e+01,2.694182e+01
837,2000-02-10 07:31:15.101000,133.772000,2.880410e+01,2.998755e+01,2.961624e+01,2.891580e+01,2.730137e+01,2.694295e+01
838,2000-02-10 07:31:15.261000,133.932000,2.875149e+01,2.988996e+01,2.958361e+01,2.896832e+01,2.726137e+01,2.694042e+01
839,2000-02-10 07:31:15.421000,134.092000,2.876464e+01,2.992250e+01,2.960972e+01,2.886325e+01,2.725470e+01,2.694171e+01
840,2000-02-10 07:31:15.581000,134.252000,2.876464e+01,3.000055e+01,2.961624e+01,2.892893e+01,2.722135e+01,2.694306e+01
841,2000-02-10 07:31:15.741000,134.412000,2.870544e+01,2.993551e+01,2.951179e+01,2.891580e+01,2.718131e+01,2.691898e+01
842,2000-02-10 07:31:15.901000,134.572000,2.868570e+01,3.003956e+01,2.954444e+01,2.891580e+01,2.719466e+01,2.692057e+01
843,2000-02-10 07:31:16.061000,134.732000,2.869886e+01,2.991599e+01,2.964886e+01,2.888953e+01,2.727470e+01,2.691553e+01
844,2000-02-10 07:31:16.221000,134.892000,2.881724e+01,2.992900e+01,2.965539e+01,2.888953e+01,2.720800e+01,2.692023e+01
845,2000-02-10 07:31:16.381000,135.052000,2.885011e+01,2.992900e+01,2.966191e+01,2.887639e+01,2.720133e+01,2.692933e+01
846,2000-02-10 07:31:16.541000,135.212000,2.873176e+01,2.992900e+01,2.974667e+01,2.890923e+01,2.728137e+01,2.693506e+01
847,2000-02-10 07:31:16.701000,135.372000,2.871202e+01,2.990298e+01,2.961624e+01,2.885668e+01,2.718131e+01,2.692476e+01
848,2000-02-10 07:31:16.861000,135.532000,2.875807e+01,2.995503e+01,2.957055e+01,2.891580e+01,2.718131e+01,2.693105e+01
849,2000-02-10 07:31:17.021000,135.692000,2.868570e+01,2.994852e+01,2.955097e+01,2.895519e+01,2.723469e+01,2.693371e+01
850,2000-02-10 07:31:17.181000,135.852000,2.865279e+01,2.990948e+01,2.954444e+01,2.883039e+01,2.716129e+01,2.693394e+01
851,2000-02-10 07:31:17.341000,136.012000,2.873833e+01,2.992250e+01,2.960972e+01,2.885011e+01,2.721468e+01,2.692686e+01
852,2000-02-10 07:31:17.501000,136.172000,2.874491e+01,2.991599e+01,2.960972e+01,2.886325e+01,2.720800e+01,2.693025e+01
853,2000-02-10 07:31:17.662000,136.333000,2.878437e+01,2.990948e+01,2.964886e+01,2.891580e+01,2.722135e+01,2.692927e+01
854,2000-02-10 07:31:17.821000,136.492000,2.871860e+01,2.991599e+01,2.959014e+01,2.885668e+01,2.720800e+01,2.691889e+01
855,2000-02-10 07:31:17.981000,136.652000,2.871202e+01,2.987694e+01,2.957708e+01,2.888953e+01,2.718798e+01,2.692081e+01
856,2000-02-10 07:31:18.141000,136.812000,2.877780e+01,2.993551e+01,2.967495e+01,2.885011e+01,2.721468e+01,2.691679e+01
857,2000-02-10 07:31:18.302000,136.973000,2.872518e+01,2.999405e+01,2.953138e+01,2.887639e+01,2.723469e+01,2.692255e+01
858,2000-02-10 07:31:18.462000,137.133000,2.873176e+01,2.988996e+01,2.955097e+01,2.889610e+01,2.718798e+01,2.692398e+01
859,2000-02-10 07:31:18.622000,137.293000,2.872518e+01,2.991599e+01,2.958361e+01,2.888296e+01,2.720800e+01,2.691743e+01
860,2000-02-10 07:31:18.782000,137.453000,2.866595e+01,2.991599e+01,2.957708e+01,2.885011e+01,2.722135e+01,2.692057e+01
861,2000-02-10 07:31:18.942000,137.613000,2.874491e+01,2.989647e+01,2.955750e+01,2.888953e+01,2.720133e+01,2.692051e+01
862,2000-02-10 07:31:19.102000,137.773000,2.876464e+01,2.998755e+01,2.957708e+01,2.887639e+01,2.724136e+01,2.692282e+01
863,2000-02-10 07:31:19.262000,137.933000,2.874491e+01,2.996804e+01,2.955750e+01,2.883696e+01,2.718131e+01,2.691372e+01
864,2000-02-10 07:31:19.422000,138.093000,2.871202e+01,2.992900e+01,2.953791e+01,2.886325e+01,2.723469e+01,2.690424e+01
865,2000-02-10 07:31:19.582000,138.253000,2.867253e+01,2.990298e+01,2.953791e+01,2.885668e+01,2.717464e+01,2.690797e+01
866,2000-02-10 07:31:19.742000,138.413000,2.870544e+01,2.996804e+01,2.957055e+01,2.886325e+01,2.721468e+01,2.691124e+01
867,2000-02-10 07:31:19.902000,138.573000,2.865937e+01,2.992250e+01,2.958361e+01,2.885668e+01,2.716129e+01,2.690602e+01
868,2000-02-10 07:31:20.062000,138.733000,2.869886e+01,2.992250e+01,2.950526e+01,2.884353e+01,2.717464e+01,2.690999e+01
869,2000-02-10 07:31:20.222000,138.893000,2.865937e+01,2.992250e+01,2.958361e+01,2.892893e+01,2.720800e+01,2.691521e+01
870,2000-02-10 07:31:20.382000,139.053000,2.867253e+01,2.993551e+01,2.960319e+01,2.890923e+01,2.716129e+01,2.691327e+01
871,2000-02-10 07:31:20.542000,139.213000,2.867253e+01,2.990298e+01,2.965539e+01,2.888296e+01,2.719466e+01,2.691334e+01
872,2000-02-10 07:31:20.702000,139.373000,2.863304e+01,2.988345e+01,2.960319e+01,2.892237e+01,2.719466e+01,2.691741e+01
873,2000-02-10 07:31:20.862000,139.533000,2.869228e+01,2.992250e+01,2.965539e+01,2.890923e+01,2.718131e+01,2.691404e+01
874,2000-02-10 07:31:21.022000,139.693000,2.865937e+01,2.990298e+01,2.958361e+01,2.891580e+01,2.722135e+01,2.691663e+01
875,2000-02-10 07:31:21.182000,139.853000,2.868570e+01,2.994202e+01,2.953791e+01,2.887639e+01,2.722802e+01,2.691805e+01
876,2000-02-10 07:31:21.342000,140.013000,2.870544e+01,2.993551e+01,2.974015e+01,2.892893e+01,2.720133e+01,2.691603e+01
877,2000-02-10 07:31:21.502000,140.173000,2.879752e+01,3.003306e+01,2.964234e+01,2.893550e+01,2.726137e+01,2.698791e+01
878,2000-02-10 07:31:21.662000,140.333000,2.884353e+01,2.997454e+01,2.972059e+01,2.905363e+01,2.738800e+01,2.700075e+01
879,2000-02-10 07:31:21.822000,140.493000,2.878437e+01,2.996153e+01,2.977273e+01,2.906018e+01,2.740798e+01,2.700177e+01
880,2000-02-10 07:31:21.982000,140.653000,2.884353e+01,2.998755e+01,2.962277e+01,2.894206e+01,2.729471e+01,2.700135e+01
881,2000-02-10 07:31:22.142000,140.813000,2.886982e+01,2.995503e+01,2.959666e+01,2.895519e+01,2.726804e+01,2.699819e+01
882,2000-02-10 07:31:22.302000,140.973000,2.873176e+01,3.004606e+01,2.959014e+01,2.897489e+01,2.731470e+01,2.699821e+01
883,2000-02-10 07:31:22.462000,141.133000,2.873176e+01,3.003956e+01,2.966843e+01,2.904051e+01,2.731470e+01,2.700697e+01
884,2000-02-10 07:31:22.622000,141.293000,2.873833e+01,3.000706e+01,2.962929e+01,2.896832e+01,2.739466e+01,2.700257e+01
885,2000-02-10 07:31:22.782000,141.453000,2.881067e+01,2.996804e+01,2.969452e+01,2.896832e+01,2.742796e+01,2.700560e+01
886,2000-02-10 07:31:22.942000,141.613000,2.875807e+01,3.004606e+01,2.970756e+01,2.896176e+01,2.735469e+01,2.700552e+01
887,2000-02-10 07:31:23.102000,141.773000,2.881067e+01,3.001356e+01,2.968800e+01,2.898801e+01,2.733470e+01,2.700878e+01
888,2000-02-10 07:31:23.262000,141.933000,2.879752e+01,3.002006e+01,2.962929e+01,2.897489e+01,2.734803e+01,2.701359e+01
889,2000-02-10 07:31:23.422000,142.093000,2.879095e+01,3.001356e+01,2.970104e+01,2.894206e+01,2.730804e+01,2.701233e+01
890,2000-02-10 07:31:23.582000,142.253000,2.884353e+01,3.003306e+01,2.964886e+01,2.901426e+01,2.726804e+01,2.701375e+01
891,2000-02-10 07:31:23.742000,142.413000,2.890923e+01,3.000706e+01,2.968800e+01,2.909953e+01,2.732137e+01,2.704962e+01
892,2000-02-10 07:31:23.902000,142.573000,2.880410e+01,3.012403e+01,2.968147e+01,2.904051e+01,2.732137e+01,2.706179e+01
893,2000-02-10 07:31:24.062000,142.733000,2.879752e+01,3.008505e+01,2.974667e+01,2.913886e+01,2.748787e+01,2.705761e+01
894,2000-02-10 07:31:24.222000,142.893000,2.885011e+01,3.008505e+01,2.967495e+01,2.900114e+01,2.734803e+01,2.705768e+01
895,2000-02-10 07:31:24.382000,143.053000,2.880410e+01,3.004606e+01,2.974667e+01,2.909297e+01,2.736135e+01,2.705877e+01
896,2000-02-10 07:31:24.542000,143.213000,2.883696e+01,3.007206e+01,2.970756e+01,2.903395e+01,2.730804e+01,2.706046e+01
897,2000-02-10 07:31:24.702000,143.373000,2.888296e+01,3.005906e+01,2.967495e+01,2.904707e+01,2.734136e+01,2.706189e+01
898,2000-02-10 07:31:24.862000,143.533000,2.888296e+01,3.013702e+01,2.972059e+01,2.909953e+01,2.737468e+01,2.706670e+01
899,2000-02-10 07:31:25.022000,143.693000,2.886325e+01,3.014351e+01,2.970104e+01,2.904707e+01,2.740798e+01,2.706814e+01
900,2000-02-10 07:31:25.182000,143.853000,2.879095e+01,3.009804e+01,2.974667e+01,2.902739e+01,2.746790e+01,2.706837e+01
901,2000-02-10 07:31:25.342000,144.013000,2.887639e+01,3.006556e+01,2.968147e+01,2.901426e+01,2.737468e+01,2.706746e+01
902,2000-02-10 07:31:25.502000,144.173000,2.892237e+01,3.008505e+01,2.977925e+01,2.899458e+01,2.736802e+01,2.707146e+01
903,2000-02-10 07:31:25.662000,144.333000,2.885668e+01,3.018247e+01,2.976622e+01,2.900770e+01,2.739466e+01,2.707002e+01
904,2000-02-10 07:31:25.822000,144.493000,2.890266e+01,3.007206e+01,2.977273e+01,2.912575e+01,2.732137e+01,2.706549e+01
905,2000-02-10 07:31:25.982000,144.653000,2.880410e+01,3.002656e+01,2.972711e+01,2.900114e+01,2.731470e+01,2.701412e+01
906,2000-02-10 07:31:26.142000,144.813000,2.881724e+01,3.003956e+01,2.965539e+01,2.899458e+01,2.725470e+01,2.700540e+01
907,2000-02-10 07:31:26.302000,144.973000,2.875149e+01,3.009155e+01,2.968800e+01,2.904051e+01,2.728804e+01,2.700276e+01
908,2000-02-10 07:31:26.462000,145.133000,2.872518e+01,3.005906e+01,2.966843e+01,2.912575e+01,2.725470e+01,2.700641e+01
909,2000-02-10 07:31:26.622000,145.293000,2.875807e+01,3.002656e+01,2.966843e+01,2.903395e+01,2.741464e+01,2.700755e+01
910,2000-02-10 07:31:26.782000,145.453000,2.882382e+01,3.003956e+01,2.966843e+01,2.906018e+01,2.736802e+01,2.701246e+01
911,2000-02-10 07:31:26.942000,145.613000,2.879095e+01,3.002656e+01,2.966191e+01,2.904051e+01,2.732804e+01,2.701169e+01
912,2000-02-10 07:31:27.102000,145.773000,2.886982e+01,3.005906e+01,2.968800e+01,2.905363e+01,2.733470e+01,2.701179e+01
913,2000-02-10 07:31:27.263000,145.934000,2.890923e+01,3.002006e+01,2.975970e+01,2.905363e+01,2.734803e+01,2.701883e+01
914,2000-02-10 07:31:27.422000,146.093000,2.880410e+01,3.005256e+01,2.965539e+01,2.906018e+01,2.736802e+01,2.702442e+01
915,2000-02-10 07:31:27.582000,146.253000,2.877122e+01,3.003956e+01,2.971408e+01,2.898145e+01,2.737468e+01,2.702482e+01
916,2000-02-10 07:31:27.742000,146.413000,2.890266e+01,3.010454e+01,2.975970e+01,2.895519e+01,2.732804e+01,2.702991e+01
917,2000-02-10 07:31:27.902000,146.573000,2.881724e+01,3.005906e+01,2.975319e+01,2.900114e+01,2.730804e+01,2.702727e+01
918,2000-02-10 07:31:28.063000,146.734000,2.883039e+01,3.002656e+01,2.968147e+01,2.893550e+01,2.730804e+01,2.702188e+01
919,2000-02-10 07:31:28.223000,146.894000,2.888953e+01,3.001356e+01,2.971408e+01,2.898145e+01,2.736135e+01,2.702203e+01
920,2000-02-10 07:31:28.383000,147.054000,2.879095e+01,3.008505e+01,2.966191e+01,2.906674e+01,2.727470e+01,2.702479e+01
921,2000-02-10 07:31:28.543000,147.214000,2.879095e+01,3.013052e+01,2.971408e+01,2.898801e+01,2.729471e+01,2.702641e+01
922,2000-02-10 07:31:28.703000,147.374000,2.878437e+01,3.009804e+01,2.968147e+01,2.901426e+01,2.733470e+01,2.702329e+01
