frame,abstime,reltime,april10_baselineBoardE_1.seq:Rectangle 1 [C]:max,april10_baselineBoardE_1.seq:Polygon 1 [C]:max,april10_baselineBoardE_1.seq:Rectangle 2 [C]:max,april10_baselineBoardE_1.seq:Rectangle 3 [C]:max,april10_baselineBoardE_1.seq:Rectangle 4 [C]:max,april10_baselineBoardE_1.seq:Rectangle 5 [C]:mean
1389,2000-02-10 08:11:07.447000,222.103000,2.922402e+01,3.033167e+01,3.027980e+01,2.972711e+01,2.801232e+01,2.747605e+01
1390,2000-02-10 08:11:07.607000,222.263000,2.923057e+01,3.028628e+01,3.015000e+01,2.961624e+01,2.801232e+01,2.747330e+01
1391,2000-02-10 08:11:07.767000,222.423000,2.933530e+01,3.035760e+01,3.022141e+01,2.958361e+01,2.797920e+01,2.747459e+01
1392,2000-02-10 08:11:07.927000,222.583000,2.923057e+01,3.040944e+01,3.015650e+01,2.962277e+01,2.799907e+01,2.747384e+01
1393,2000-02-10 08:11:08.087000,222.743000,2.923712e+01,3.033815e+01,3.017598e+01,2.959666e+01,2.799907e+01,2.747380e+01
1394,2000-02-10 08:11:08.247000,222.903000,2.927640e+01,3.031222e+01,3.009155e+01,2.959014e+01,2.804542e+01,2.747946e+01
1395,2000-02-10 08:11:08.407000,223.063000,2.934838e+01,3.030574e+01,3.011104e+01,2.963581e+01,2.804542e+01,2.748151e+01
1396,2000-02-10 08:11:08.567000,223.223000,2.930912e+01,3.033815e+01,3.016948e+01,2.974667e+01,2.803218e+01,2.747930e+01
1397,2000-02-10 08:11:08.727000,223.383000,2.925676e+01,3.035112e+01,3.018896e+01,2.961624e+01,2.801232e+01,2.747944e+01
1398,2000-02-10 08:11:08.887000,223.543000,2.925022e+01,3.030574e+01,3.022141e+01,2.960972e+01,2.797920e+01,2.747814e+01
1399,2000-02-10 08:11:09.047000,223.703000,2.926986e+01,3.025385e+01,3.014351e+01,2.966191e+01,2.795270e+01,2.748098e+01
1400,2000-02-10 08:11:09.207000,223.863000,2.935492e+01,3.029925e+01,3.009804e+01,2.970756e+01,2.799907e+01,2.748011e+01
1401,2000-02-10 08:11:09.367000,224.023000,2.923712e+01,3.027980e+01,3.018896e+01,2.962929e+01,2.803880e+01,2.747491e+01
1402,2000-02-10 08:11:09.527000,224.183000,2.940070e+01,3.027331e+01,3.017598e+01,2.960972e+01,2.803218e+01,2.747944e+01
1403,2000-02-10 08:11:09.687000,224.343000,2.929604e+01,3.023439e+01,3.011753e+01,2.959666e+01,2.803218e+01,2.747987e+01
1404,2000-02-10 08:11:09.847000,224.503000,2.930912e+01,3.028628e+01,3.017598e+01,2.964234e+01,2.806528e+01,2.748160e+01
1405,2000-02-10 08:11:10.007000,224.663000,2.932875e+01,3.038352e+01,3.024736e+01,2.960319e+01,2.798582e+01,2.748452e+01
1406,2000-02-10 08:11:10.167000,224.823000,2.932221e+01,3.030574e+01,3.016299e+01,2.962277e+01,2.804542e+01,2.748439e+01
1407,2000-02-10 08:11:10.327000,224.983000,2.936800e+01,3.033815e+01,3.020194e+01,2.966191e+01,2.807852e+01,2.752106e+01
1408,2000-02-10 08:11:10.487000,225.143000,2.932221e+01,3.038352e+01,3.027980e+01,2.970756e+01,2.811161e+01,2.753635e+01
1409,2000-02-10 08:11:10.647000,225.303000,2.938762e+01,3.034464e+01,3.029925e+01,2.963581e+01,2.808514e+01,2.753518e+01
1410,2000-02-10 08:11:10.807000,225.463000,2.931567e+01,3.033167e+01,3.027331e+01,2.968800e+01,2.806528e+01,2.753449e+01
1411,2000-02-10 08:11:10.967000,225.623000,2.928295e+01,3.037704e+01,3.020843e+01,2.973363e+01,2.808514e+01,2.753438e+01
1412,2000-02-10 08:11:11.127000,225.783000,2.937454e+01,3.028628e+01,3.019545e+01,2.971408e+01,2.810499e+01,2.753762e+01
1413,2000-02-10 08:11:11.287000,225.943000,2.949872e+01,3.033815e+01,3.023439e+01,2.970104e+01,2.811161e+01,2.753915e+01
1414,2000-02-10 08:11:11.447000,226.103000,2.941377e+01,3.043535e+01,3.026034e+01,2.970104e+01,2.807190e+01,2.754739e+01
1415,2000-02-10 08:11:11.607000,226.263000,2.951179e+01,3.042887e+01,3.027331e+01,2.970104e+01,2.811161e+01,2.754655e+01
1416,2000-02-10 08:11:11.767000,226.423000,2.942685e+01,3.046125e+01,3.024088e+01,2.968800e+01,2.811822e+01,2.755405e+01
1417,2000-02-10 08:11:11.927000,226.583000,2.938108e+01,3.045477e+01,3.030574e+01,2.968147e+01,2.812484e+01,2.755128e+01
1418,2000-02-10 08:11:12.087000,226.743000,2.933530e+01,3.040944e+01,3.027980e+01,2.968147e+01,2.805866e+01,2.755094e+01
1419,2000-02-10 08:11:12.247000,226.903000,2.933530e+01,3.041591e+01,3.033815e+01,2.973363e+01,2.806528e+01,2.754967e+01
1420,2000-02-10 08:11:12.407000,227.063000,2.934838e+01,3.032519e+01,3.031870e+01,2.972711e+01,2.807190e+01,2.754493e+01
1421,2000-02-10 08:11:12.567000,227.223000,2.936800e+01,3.039648e+01,3.031870e+01,2.965539e+01,2.807852e+01,2.754432e+01
1422,2000-02-10 08:11:12.727000,227.383000,2.935492e+01,3.033815e+01,3.036408e+01,2.970756e+01,2.805204e+01,2.754768e+01
1423,2000-02-10 08:11:12.887000,227.543000,2.942031e+01,3.032519e+01,3.024088e+01,2.967495e+01,2.811822e+01,2.755303e+01
1424,2000-02-10 08:11:13.045000,227.701000,2.935492e+01,3.034464e+01,3.029925e+01,2.982485e+01,2.820420e+01,2.755242e+01
1425,2000-02-10 08:11:13.205000,227.861000,2.943338e+01,3.048067e+01,3.020194e+01,2.977273e+01,2.821742e+01,2.754629e+01
1426,2000-02-10 08:11:13.365000,228.021000,2.936800e+01,3.037056e+01,3.025385e+01,2.974015e+01,2.805204e+01,2.754690e+01
1427,2000-02-10 08:11:13.525000,228.181000,2.923057e+01,3.027331e+01,3.021492e+01,2.967495e+01,2.797920e+01,2.745847e+01
1428,2000-02-10 08:11:13.686000,228.342000,2.925022e+01,3.023439e+01,3.017598e+01,2.966843e+01,2.805204e+01,2.744564e+01
1429,2000-02-10 08:11:13.845000,228.501000,2.931567e+01,3.031222e+01,3.011753e+01,2.958361e+01,2.797257e+01,2.744229e+01
1430,2000-02-10 08:11:14.006000,228.662000,2.925676e+01,3.026682e+01,3.018896e+01,2.961624e+01,2.800569e+01,2.745126e+01
1431,2000-02-10 08:11:14.165000,228.821000,2.924367e+01,3.026682e+01,3.018896e+01,2.959014e+01,2.801232e+01,2.745278e+01
1432,2000-02-10 08:11:14.325000,228.981000,2.921748e+01,3.028628e+01,3.015000e+01,2.961624e+01,2.800569e+01,2.745618e+01
1433,2000-02-10 08:11:14.486000,229.142000,2.919128e+01,3.026034e+01,3.013052e+01,2.962277e+01,2.795932e+01,2.744509e+01
1434,2000-02-10 08:11:14.646000,229.302000,2.922402e+01,3.030574e+01,3.016948e+01,2.960319e+01,2.803880e+01,2.744526e+01
1435,2000-02-10 08:11:14.806000,229.462000,2.925676e+01,3.027331e+01,3.015000e+01,2.961624e+01,2.801894e+01,2.744688e+01
1436,2000-02-10 08:11:14.966000,229.622000,2.921093e+01,3.024736e+01,3.014351e+01,2.962277e+01,2.797920e+01,2.745251e+01
1437,2000-02-10 08:11:15.126000,229.782000,2.925022e+01,3.022790e+01,3.027980e+01,2.961624e+01,2.801894e+01,2.745137e+01
1438,2000-02-10 08:11:15.286000,229.942000,2.925676e+01,3.030574e+01,3.012403e+01,2.966843e+01,2.801894e+01,2.744873e+01
1439,2000-02-10 08:11:15.446000,230.102000,2.923712e+01,3.032519e+01,3.011753e+01,2.957708e+01,2.794607e+01,2.742911e+01
1440,2000-02-10 08:11:15.606000,230.262000,2.916507e+01,3.026682e+01,3.011753e+01,2.961624e+01,2.796595e+01,2.741168e+01
1441,2000-02-10 08:11:15.766000,230.422000,2.917817e+01,3.023439e+01,3.009804e+01,2.959014e+01,2.795270e+01,2.741288e+01
1442,2000-02-10 08:11:15.926000,230.582000,2.919783e+01,3.020843e+01,3.006556e+01,2.956403e+01,2.790631e+01,2.741059e+01
1443,2000-02-10 08:11:16.086000,230.742000,2.921093e+01,3.024088e+01,3.010454e+01,2.960972e+01,2.795270e+01,2.741214e+01
1444,2000-02-10 08:11:16.246000,230.902000,2.925022e+01,3.024736e+01,3.006556e+01,2.959666e+01,2.793282e+01,2.740715e+01
1445,2000-02-10 08:11:16.406000,231.062000,2.925022e+01,3.022790e+01,3.011753e+01,2.958361e+01,2.792619e+01,2.741054e+01
1446,2000-02-10 08:11:16.566000,231.222000,2.926331e+01,3.027331e+01,3.011104e+01,2.962277e+01,2.800569e+01,2.746067e+01
1447,2000-02-10 08:11:16.726000,231.382000,2.928949e+01,3.028628e+01,3.018896e+01,2.959666e+01,2.804542e+01,2.747681e+01
1448,2000-02-10 08:11:16.886000,231.542000,2.932875e+01,3.035760e+01,3.015650e+01,2.960319e+01,2.802556e+01,2.748060e+01
1449,2000-02-10 08:11:17.046000,231.702000,2.939416e+01,3.035112e+01,3.008505e+01,2.963581e+01,2.803218e+01,2.748413e+01
1450,2000-02-10 08:11:17.206000,231.862000,2.928949e+01,3.027980e+01,3.015000e+01,2.963581e+01,2.808514e+01,2.748422e+01
1451,2000-02-10 08:11:17.366000,232.022000,2.937454e+01,3.029925e+01,3.010454e+01,2.962277e+01,2.800569e+01,2.748227e+01
1452,2000-02-10 08:11:17.526000,232.182000,2.931567e+01,3.029925e+01,3.015000e+01,2.968147e+01,2.801894e+01,2.748513e+01
1453,2000-02-10 08:11:17.686000,232.342000,2.936800e+01,3.040944e+01,3.014351e+01,2.967495e+01,2.801232e+01,2.748509e+01
1454,2000-02-10 08:11:17.846000,232.502000,2.947259e+01,3.039648e+01,3.015650e+01,2.970104e+01,2.801232e+01,2.748400e+01
1455,2000-02-10 08:11:18.006000,232.662000,2.930912e+01,3.033815e+01,3.015650e+01,2.963581e+01,2.808514e+01,2.749110e+01
1456,2000-02-10 08:11:18.166000,232.822000,2.930258e+01,3.028628e+01,3.024088e+01,2.968147e+01,2.803880e+01,2.748933e+01
1457,2000-02-10 08:11:18.326000,232.982000,2.936800e+01,3.037056e+01,3.025385e+01,2.966191e+01,2.805204e+01,2.748600e+01
1458,2000-02-10 08:11:18.486000,233.142000,2.938762e+01,3.035112e+01,3.020843e+01,2.960319e+01,2.805204e+01,2.748238e+01
1459,2000-02-10 08:11:18.646000,233.302000,2.925676e+01,3.033167e+01,3.019545e+01,2.965539e+01,2.801894e+01,2.748261e+01
1460,2000-02-10 08:11:18.806000,233.462000,2.930258e+01,3.035112e+01,3.021492e+01,2.962277e+01,2.807190e+01,2.748770e+01
1461,2000-02-10 08:11:18.966000,233.622000,2.924367e+01,3.035112e+01,3.026034e+01,2.965539e+01,2.807190e+01,2.748629e+01
1462,2000-02-10 08:11:19.126000,233.782000,2.932221e+01,3.029925e+01,3.018896e+01,2.966191e+01,2.807190e+01,2.748464e+01
1463,2000-02-10 08:11:19.286000,233.942000,2.934838e+01,3.029925e+01,3.021492e+01,2.968147e+01,2.807190e+01,2.748325e+01
1464,2000-02-10 08:11:19.446000,234.102000,2.934838e+01,3.029925e+01,3.034464e+01,2.965539e+01,2.800569e+01,2.748762e+01
1465,2000-02-10 08:11:19.606000,234.262000,2.942031e+01,3.029925e+01,3.027980e+01,2.965539e+01,2.805204e+01,2.749269e+01
1466,2000-02-10 08:11:19.766000,234.422000,2.934838e+01,3.034464e+01,3.035112e+01,2.970756e+01,2.821081e+01,2.751973e+01
1467,2000-02-10 08:11:19.926000,234.582000,2.941377e+01,3.043535e+01,3.031870e+01,2.978576e+01,2.811161e+01,2.752230e+01
1468,2000-02-10 08:11:20.086000,234.742000,2.936146e+01,3.049362e+01,3.029277e+01,2.975319e+01,2.804542e+01,2.752378e+01
1469,2000-02-10 08:11:20.246000,234.902000,2.934838e+01,3.033167e+01,3.020843e+01,2.967495e+01,2.814468e+01,2.752945e+01
1470,2000-02-10 08:11:20.406000,235.062000,2.943992e+01,3.035760e+01,3.026682e+01,2.969452e+01,2.810499e+01,2.752801e+01
1471,2000-02-10 08:11:20.566000,235.222000,2.940723e+01,3.040944e+01,3.026034e+01,2.981182e+01,2.807852e+01,2.753056e+01
1472,2000-02-10 08:11:20.726000,235.382000,2.942031e+01,3.034464e+01,3.021492e+01,2.968800e+01,2.810499e+01,2.752727e+01
1473,2000-02-10 08:11:20.886000,235.542000,2.932221e+01,3.033815e+01,3.037056e+01,2.969452e+01,2.809837e+01,2.753069e+01
1474,2000-02-10 08:11:21.046000,235.702000,2.942031e+01,3.038352e+01,3.032519e+01,2.972059e+01,2.811822e+01,2.754147e+01
1475,2000-02-10 08:11:21.206000,235.862000,2.935492e+01,3.034464e+01,3.028628e+01,2.967495e+01,2.808514e+01,2.753856e+01
1476,2000-02-10 08:11:21.366000,236.022000,2.936800e+01,3.039000e+01,3.024736e+01,2.970756e+01,2.814468e+01,2.754419e+01
1477,2000-02-10 08:11:21.526000,236.182000,2.939416e+01,3.031222e+01,3.025385e+01,2.970104e+01,2.812484e+01,2.753811e+01
1478,2000-02-10 08:11:21.686000,236.342000,2.934184e+01,3.036408e+01,3.021492e+01,2.968800e+01,2.809176e+01,2.754404e+01
1479,2000-02-10 08:11:21.846000,236.502000,2.937454e+01,3.031222e+01,3.033815e+01,2.973363e+01,2.808514e+01,2.754515e+01
1480,2000-02-10 08:11:22.006000,236.662000,2.932221e+01,3.042887e+01,3.024088e+01,2.972059e+01,2.811161e+01,2.754937e+01
1481,2000-02-10 08:11:22.166000,236.822000,2.943992e+01,3.038352e+01,3.028628e+01,2.968147e+01,2.811161e+01,2.754803e+01
1482,2000-02-10 08:11:22.326000,236.982000,2.933530e+01,3.040296e+01,3.020843e+01,2.968147e+01,2.807852e+01,2.755079e+01
1483,2000-02-10 08:11:22.486000,237.142000,2.942685e+01,3.044830e+01,3.035760e+01,2.970756e+01,2.810499e+01,2.755015e+01
1484,2000-02-10 08:11:22.646000,237.302000,2.937454e+01,3.045477e+01,3.046125e+01,2.972711e+01,2.825707e+01,2.754409e+01
1485,2000-02-10 08:11:22.806000,237.462000,2.932875e+01,3.038352e+01,3.029925e+01,2.972059e+01,2.805204e+01,2.754449e+01
1486,2000-02-10 08:11:22.966000,237.622000,2.928949e+01,3.032519e+01,3.027331e+01,2.972059e+01,2.815791e+01,2.754585e+01
1487,2000-02-10 08:11:23.126000,237.782000,2.934184e+01,3.028628e+01,3.014351e+01,2.974015e+01,2.800569e+01,2.750278e+01
1488,2000-02-10 08:11:23.286000,237.942000,2.928949e+01,3.029277e+01,3.018247e+01,2.963581e+01,2.801232e+01,2.747988e+01
1489,2000-02-10 08:11:23.446000,238.102000,2.928949e+01,3.024736e+01,3.012403e+01,2.960319e+01,2.801232e+01,2.747386e+01
1490,2000-02-10 08:11:23.607000,238.263000,2.926986e+01,3.033167e+01,3.024736e+01,2.960319e+01,2.799907e+01,2.747234e+01
1491,2000-02-10 08:11:23.766000,238.422000,2.928949e+01,3.027980e+01,3.013702e+01,2.959666e+01,2.801894e+01,2.747207e+01
1492,2000-02-10 08:11:23.927000,238.583000,2.929604e+01,3.027980e+01,3.017598e+01,2.962277e+01,2.799245e+01,2.747626e+01
1493,2000-02-10 08:11:24.087000,238.743000,2.926986e+01,3.033167e+01,3.014351e+01,2.962277e+01,2.799245e+01,2.747398e+01
1494,2000-02-10 08:11:24.247000,238.903000,2.932221e+01,3.032519e+01,3.012403e+01,2.963581e+01,2.801894e+01,2.747009e+01
1495,2000-02-10 08:11:24.407000,239.063000,2.934184e+01,3.028628e+01,3.025385e+01,2.965539e+01,2.799907e+01,2.747151e+01
1496,2000-02-10 08:11:24.567000,239.223000,2.932221e+01,3.026034e+01,3.014351e+01,2.962277e+01,2.801894e+01,2.746806e+01
1497,2000-02-10 08:11:24.727000,239.383000,2.939416e+01,3.040296e+01,3.025385e+01,2.961624e+01,2.801232e+01,2.747159e+01
1498,2000-02-10 08:11:24.887000,239.543000,2.929604e+01,3.030574e+01,3.022790e+01,2.966843e+01,2.797257e+01,2.747252e+01
1499,2000-02-10 08:11:25.047000,239.703000,2.927640e+01,3.035760e+01,3.019545e+01,2.968800e+01,2.806528e+01,2.747814e+01
1500,2000-02-10 08:11:25.207000,239.863000,2.930258e+01,3.047420e+01,3.019545e+01,2.964234e+01,2.809837e+01,2.751907e+01
1501,2000-02-10 08:11:25.367000,240.023000,2.934184e+01,3.035760e+01,3.020194e+01,2.966843e+01,2.806528e+01,2.753162e+01
1502,2000-02-10 08:11:25.527000,240.183000,2.931567e+01,3.038352e+01,3.024736e+01,2.978576e+01,2.811161e+01,2.752680e+01
1503,2000-02-10 08:11:25.687000,240.343000,2.931567e+01,3.037704e+01,3.025385e+01,2.974015e+01,2.810499e+01,2.751841e+01
1504,2000-02-10 08:11:25.847000,240.503000,2.939416e+01,3.044830e+01,3.038352e+01,2.972059e+01,2.815791e+01,2.752221e+01
1505,2000-02-10 08:11:26.007000,240.663000,2.939416e+01,3.029925e+01,3.016948e+01,2.970104e+01,2.809176e+01,2.752566e+01
1506,2000-02-10 08:11:26.168000,240.824000,2.930912e+01,3.032519e+01,3.024736e+01,2.971408e+01,2.807190e+01,2.751975e+01
1507,2000-02-10 08:11:26.327000,240.983000,2.943338e+01,3.027980e+01,3.026682e+01,2.970104e+01,2.805204e+01,2.752276e+01
1508,2000-02-10 08:11:26.487000,241.143000,2.940070e+01,3.037704e+01,3.029277e+01,2.966843e+01,2.811822e+01,2.752194e+01
1509,2000-02-10 08:11:26.647000,241.303000,2.934184e+01,3.028628e+01,3.020843e+01,2.970104e+01,2.806528e+01,2.751113e+01
1510,2000-02-10 08:11:26.807000,241.463000,2.917162e+01,3.001356e+01,2.988996e+01,2.962929e+01,2.797257e+01,2.748376e+01
1511,2000-02-10 08:11:26.967000,241.623000,2.901426e+01,2.975970e+01,2.962929e+01,2.966191e+01,2.788642e+01,2.746342e+01
1512,2000-02-10 08:11:27.127000,241.783000,2.896176e+01,2.950526e+01,2.944645e+01,2.953791e+01,2.780683e+01,2.742887e+01
1513,2000-02-10 08:11:27.287000,241.943000,2.886982e+01,2.941377e+01,2.920438e+01,2.940070e+01,2.772054e+01,2.739973e+01
1514,2000-02-10 08:11:27.447000,242.103000,2.879752e+01,2.916507e+01,2.915852e+01,2.928295e+01,2.771390e+01,2.737482e+01
1515,2000-02-10 08:11:27.607000,242.263000,2.883039e+01,2.915196e+01,2.896832e+01,2.919128e+01,2.766076e+01,2.734840e+01
1516,2000-02-10 08:11:27.767000,242.423000,2.873833e+01,2.894206e+01,2.887639e+01,2.911919e+01,2.752779e+01,2.732839e+01
1517,2000-02-10 08:11:27.927000,242.583000,2.863304e+01,2.885668e+01,2.877122e+01,2.897489e+01,2.753444e+01,2.730306e+01
1518,2000-02-10 08:11:28.087000,242.743000,2.857376e+01,2.877122e+01,2.874491e+01,2.893550e+01,2.751449e+01,2.728407e+01
1519,2000-02-10 08:11:28.247000,242.903000,2.864620e+01,2.874491e+01,2.867912e+01,2.881724e+01,2.747456e+01,2.726932e+01
1520,2000-02-10 08:11:28.407000,243.063000,2.855399e+01,2.861987e+01,2.855399e+01,2.878437e+01,2.746125e+01,2.724221e+01
1521,2000-02-10 08:11:28.567000,243.223000,2.841553e+01,2.854081e+01,2.852104e+01,2.875807e+01,2.748787e+01,2.722740e+01
1522,2000-02-10 08:11:28.727000,243.383000,2.848808e+01,2.849467e+01,2.851445e+01,2.864620e+01,2.742130e+01,2.723163e+01
1523,2000-02-10 08:11:28.887000,243.543000,2.835613e+01,2.842872e+01,2.848808e+01,2.870544e+01,2.746790e+01,2.722015e+01
1524,2000-02-10 08:11:29.047000,243.703000,2.838254e+01,2.840893e+01,2.841553e+01,2.856717e+01,2.740798e+01,2.720183e+01
1525,2000-02-10 08:11:29.207000,243.863000,2.835613e+01,2.844851e+01,2.850786e+01,2.855399e+01,2.743462e+01,2.718803e+01
1526,2000-02-10 08:11:29.367000,244.023000,2.829010e+01,2.832312e+01,2.836934e+01,2.846170e+01,2.748787e+01,2.717385e+01
1527,2000-02-10 08:11:29.527000,244.183000,2.829010e+01,2.830331e+01,2.833633e+01,2.839573e+01,2.738800e+01,2.715316e+01
1528,2000-02-10 08:11:29.687000,244.343000,2.821742e+01,2.821742e+01,2.836934e+01,2.846830e+01,2.740798e+01,2.713929e+01
1529,2000-02-10 08:11:29.847000,244.503000,2.823724e+01,2.822403e+01,2.830331e+01,2.838914e+01,2.737468e+01,2.714024e+01
1530,2000-02-10 08:11:30.007000,244.663000,2.823724e+01,2.815791e+01,2.832973e+01,2.828349e+01,2.742796e+01,2.712849e+01
1531,2000-02-10 08:11:30.167000,244.823000,2.815791e+01,2.812484e+01,2.832312e+01,2.827689e+01,2.741464e+01,2.710744e+01
1532,2000-02-10 08:11:30.327000,244.983000,2.811822e+01,2.807190e+01,2.815791e+01,2.822403e+01,2.737468e+01,2.709623e+01
1533,2000-02-10 08:11:30.487000,245.143000,2.807852e+01,2.807852e+01,2.815791e+01,2.824385e+01,2.738134e+01,2.708447e+01
1534,2000-02-10 08:11:30.647000,245.303000,2.812484e+01,2.805204e+01,2.811161e+01,2.818436e+01,2.734803e+01,2.706915e+01
1535,2000-02-10 08:11:30.807000,245.463000,2.807190e+01,2.803880e+01,2.813145e+01,2.819097e+01,2.733470e+01,2.705602e+01
1536,2000-02-10 08:11:30.967000,245.623000,2.803880e+01,2.801232e+01,2.809837e+01,2.813807e+01,2.734136e+01,2.704824e+01
1537,2000-02-10 08:11:31.127000,245.783000,2.817114e+01,2.799245e+01,2.814468e+01,2.805204e+01,2.732137e+01,2.702998e+01
1538,2000-02-10 08:11:31.287000,245.943000,2.807852e+01,2.797920e+01,2.822403e+01,2.802556e+01,2.732804e+01,2.702239e+01
1539,2000-02-10 08:11:31.447000,246.103000,2.801232e+01,2.796595e+01,2.817114e+01,2.799907e+01,2.734136e+01,2.701753e+01
1540,2000-02-10 08:11:31.607000,246.263000,2.807190e+01,2.789305e+01,2.806528e+01,2.799907e+01,2.732137e+01,2.700141e+01
1541,2000-02-10 08:11:31.767000,246.423000,2.807190e+01,2.786653e+01,2.808514e+01,2.799907e+01,2.734136e+01,2.699117e+01
1542,2000-02-10 08:11:31.927000,246.583000,2.796595e+01,2.787979e+01,2.801894e+01,2.803880e+01,2.734136e+01,2.698402e+01
1543,2000-02-10 08:11:32.087000,246.743000,2.798582e+01,2.780683e+01,2.808514e+01,2.789305e+01,2.727470e+01,2.696902e+01
1544,2000-02-10 08:11:32.247000,246.903000,2.795932e+01,2.786653e+01,2.807190e+01,2.790631e+01,2.733470e+01,2.695724e+01
1545,2000-02-10 08:11:32.407000,247.063000,2.801232e+01,2.783336e+01,2.795932e+01,2.789968e+01,2.729471e+01,2.695950e+01
1546,2000-02-10 08:11:32.567000,247.223000,2.787979e+01,2.782673e+01,2.797257e+01,2.787979e+01,2.730137e+01,2.694922e+01
1547,2000-02-10 08:11:32.727000,247.383000,2.789968e+01,2.777365e+01,2.801232e+01,2.784000e+01,2.726804e+01,2.694457e+01
1548,2000-02-10 08:11:32.887000,247.543000,2.792619e+01,2.778028e+01,2.791294e+01,2.787979e+01,2.728137e+01,2.692844e+01
1549,2000-02-10 08:11:33.047000,247.703000,2.787316e+01,2.776701e+01,2.789305e+01,2.786653e+01,2.728137e+01,2.692015e+01
1550,2000-02-10 08:11:33.208000,247.864000,2.786653e+01,2.774046e+01,2.787979e+01,2.782673e+01,2.728804e+01,2.690746e+01
1551,2000-02-10 08:11:33.367000,248.023000,2.778028e+01,2.772054e+01,2.781346e+01,2.784663e+01,2.732137e+01,2.689619e+01
1552,2000-02-10 08:11:33.527000,248.183000,2.785989e+01,2.768069e+01,2.793945e+01,2.775373e+01,2.725470e+01,2.689061e+01
1553,2000-02-10 08:11:33.687000,248.343000,2.775373e+01,2.769397e+01,2.782010e+01,2.774046e+01,2.722802e+01,2.687776e+01
1554,2000-02-10 08:11:33.847000,248.503000,2.775373e+01,2.762088e+01,2.778028e+01,2.774046e+01,2.722135e+01,2.687034e+01
1555,2000-02-10 08:11:34.008000,248.664000,2.771390e+01,2.766740e+01,2.773382e+01,2.768733e+01,2.722135e+01,2.685757e+01
1556,2000-02-10 08:11:34.168000,248.824000,2.780019e+01,2.762753e+01,2.778692e+01,2.768733e+01,2.722135e+01,2.684760e+01
1557,2000-02-10 08:11:34.328000,248.984000,2.771390e+01,2.754775e+01,2.768733e+01,2.771390e+01,2.719466e+01,2.682162e+01
1558,2000-02-10 08:11:34.488000,249.144000,2.767404e+01,2.758765e+01,2.767404e+01,2.767404e+01,2.716796e+01,2.680706e+01
1559,2000-02-10 08:11:34.648000,249.304000,2.772718e+01,2.753444e+01,2.767404e+01,2.761424e+01,2.716129e+01,2.678630e+01
1560,2000-02-10 08:11:34.808000,249.464000,2.764082e+01,2.750118e+01,2.775373e+01,2.762088e+01,2.714794e+01,2.677298e+01
1561,2000-02-10 08:11:34.968000,249.624000,2.760094e+01,2.753444e+01,2.770725e+01,2.754775e+01,2.713458e+01,2.675968e+01
1562,2000-02-10 08:11:35.128000,249.784000,2.759429e+01,2.750118e+01,2.761424e+01,2.754775e+01,2.714126e+01,2.674928e+01
1563,2000-02-10 08:11:35.288000,249.944000,2.756770e+01,2.746790e+01,2.761424e+01,2.754775e+01,2.717464e+01,2.674224e+01
1564,2000-02-10 08:11:35.448000,250.104000,2.755440e+01,2.748121e+01,2.770061e+01,2.752779e+01,2.714126e+01,2.673837e+01
1565,2000-02-10 08:11:35.608000,250.264000,2.754775e+01,2.749452e+01,2.760759e+01,2.754775e+01,2.716796e+01,2.673195e+01
1566,2000-02-10 08:11:35.768000,250.424000,2.765411e+01,2.748787e+01,2.750118e+01,2.752114e+01,2.712123e+01,2.672556e+01
1567,2000-02-10 08:11:35.928000,250.584000,2.758100e+01,2.738800e+01,2.753444e+01,2.748787e+01,2.714126e+01,2.672268e+01
1568,2000-02-10 08:11:36.088000,250.744000,2.755440e+01,2.744793e+01,2.745459e+01,2.750783e+01,2.711455e+01,2.669966e+01
1569,2000-02-10 08:11:36.248000,250.904000,2.749452e+01,2.738134e+01,2.749452e+01,2.741464e+01,2.704107e+01,2.668603e+01
1570,2000-02-10 08:11:36.408000,251.064000,2.747456e+01,2.742796e+01,2.758765e+01,2.740132e+01,2.714126e+01,2.667886e+01
1571,2000-02-10 08:11:36.568000,251.224000,2.747456e+01,2.740132e+01,2.752779e+01,2.742796e+01,2.714126e+01,2.667227e+01
1572,2000-02-10 08:11:36.728000,251.384000,2.747456e+01,2.740132e+01,2.763418e+01,2.745459e+01,2.709451e+01,2.667420e+01
1573,2000-02-10 08:11:36.888000,251.544000,2.742796e+01,2.737468e+01,2.758765e+01,2.743462e+01,2.718798e+01,2.668053e+01
1574,2000-02-10 08:11:37.048000,251.704000,2.758765e+01,2.732137e+01,2.755440e+01,2.744128e+01,2.703439e+01,2.666786e+01
1575,2000-02-10 08:11:37.208000,251.864000,2.743462e+01,2.736135e+01,2.761424e+01,2.758765e+01,2.705443e+01,2.666229e+01
1576,2000-02-10 08:11:37.368000,252.024000,2.750118e+01,2.732137e+01,2.752114e+01,2.739466e+01,2.704107e+01,2.665368e+01
1577,2000-02-10 08:11:37.528000,252.184000,2.743462e+01,2.732137e+01,2.752114e+01,2.745459e+01,2.708116e+01,2.664721e+01
1578,2000-02-10 08:11:37.688000,252.344000,2.748121e+01,2.728137e+01,2.746125e+01,2.746790e+01,2.706111e+01,2.664155e+01
1579,2000-02-10 08:11:37.848000,252.504000,2.741464e+01,2.726804e+01,2.737468e+01,2.736135e+01,2.701433e+01,2.663749e+01
