frame,abstime,reltime,april15_microphoneBoardB_2.seq:Rectangle 1 [C]:max,april15_microphoneBoardB_2.seq:Polygon 1 [C]:max,april15_microphoneBoardB_2.seq:Rectangle 2 [C]:max,april15_microphoneBoardB_2.seq:Rectangle 3 [C]:max,april15_microphoneBoardB_2.seq:Rectangle 4 [C]:max,april15_microphoneBoardB_2.seq:Rectangle 5 [C]:mean
443,2000-02-14 21:05:35.207000,70.728000,2.687387e+01,2.773382e+01,2.800569e+01,2.740798e+01,2.563515e+01,2.527803e+01
444,2000-02-14 21:05:35.367000,70.888000,2.690064e+01,2.768733e+01,2.797920e+01,2.744793e+01,2.573668e+01,2.528394e+01
445,2000-02-14 21:05:35.527000,71.048000,2.689395e+01,2.769397e+01,2.803880e+01,2.742130e+01,2.566900e+01,2.527533e+01
446,2000-02-14 21:05:35.687000,71.208000,2.689395e+01,2.772718e+01,2.792619e+01,2.737468e+01,2.559451e+01,2.528086e+01
447,2000-02-14 21:05:35.847000,71.368000,2.688056e+01,2.763418e+01,2.793282e+01,2.734136e+01,2.565546e+01,2.527742e+01
448,2000-02-14 21:05:36.007000,71.528000,2.689395e+01,2.756770e+01,2.787979e+01,2.731470e+01,2.558097e+01,2.525146e+01
449,2000-02-14 21:05:36.167000,71.688000,2.692071e+01,2.762088e+01,2.789305e+01,2.733470e+01,2.552675e+01,2.523597e+01
450,2000-02-14 21:05:36.327000,71.848000,2.682701e+01,2.758765e+01,2.794607e+01,2.730804e+01,2.560129e+01,2.523647e+01
451,2000-02-14 21:05:36.487000,72.008000,2.685379e+01,2.763418e+01,2.792619e+01,2.728804e+01,2.557419e+01,2.524153e+01
452,2000-02-14 21:05:36.647000,72.168000,2.684040e+01,2.764747e+01,2.787316e+01,2.728804e+01,2.566900e+01,2.524484e+01
453,2000-02-14 21:05:36.807000,72.328000,2.688056e+01,2.765411e+01,2.784000e+01,2.726137e+01,2.556064e+01,2.523359e+01
454,2000-02-14 21:05:36.967000,72.488000,2.688056e+01,2.774046e+01,2.789305e+01,2.726804e+01,2.555386e+01,2.523777e+01
455,2000-02-14 21:05:37.127000,72.648000,2.692071e+01,2.775373e+01,2.803218e+01,2.728804e+01,2.558097e+01,2.525642e+01
456,2000-02-14 21:05:37.287000,72.808000,2.692071e+01,2.772718e+01,2.787979e+01,2.738800e+01,2.557419e+01,2.526649e+01
457,2000-02-14 21:05:37.447000,72.968000,2.688726e+01,2.760759e+01,2.790631e+01,2.740798e+01,2.556064e+01,2.527240e+01
458,2000-02-14 21:05:37.608000,73.129000,2.688056e+01,2.758765e+01,2.795932e+01,2.739466e+01,2.558774e+01,2.526557e+01
459,2000-02-14 21:05:37.767000,73.288000,2.700097e+01,2.768733e+01,2.794607e+01,2.738800e+01,2.567577e+01,2.526218e+01
460,2000-02-14 21:05:37.927000,73.448000,2.688056e+01,2.764082e+01,2.793945e+01,2.736802e+01,2.565546e+01,2.526338e+01
461,2000-02-14 21:05:38.087000,73.608000,2.690064e+01,2.765411e+01,2.789305e+01,2.731470e+01,2.556741e+01,2.526707e+01
462,2000-02-14 21:05:38.247000,73.768000,2.693409e+01,2.774046e+01,2.801232e+01,2.734803e+01,2.566900e+01,2.530240e+01
463,2000-02-14 21:05:38.407000,73.928000,2.697422e+01,2.765411e+01,2.794607e+01,2.736802e+01,2.560806e+01,2.531185e+01
464,2000-02-14 21:05:38.567000,74.088000,2.695416e+01,2.774709e+01,2.795932e+01,2.742130e+01,2.562161e+01,2.531766e+01
465,2000-02-14 21:05:38.727000,74.248000,2.700097e+01,2.767404e+01,2.799245e+01,2.742130e+01,2.562161e+01,2.531817e+01
466,2000-02-14 21:05:38.887000,74.408000,2.691402e+01,2.760094e+01,2.807190e+01,2.733470e+01,2.572315e+01,2.531710e+01
467,2000-02-14 21:05:39.047000,74.568000,2.696085e+01,2.765411e+01,2.800569e+01,2.741464e+01,2.576373e+01,2.532038e+01
468,2000-02-14 21:05:39.207000,74.728000,2.692740e+01,2.782010e+01,2.804542e+01,2.745459e+01,2.570961e+01,2.531410e+01
469,2000-02-14 21:05:39.368000,74.889000,2.694747e+01,2.771390e+01,2.804542e+01,2.742130e+01,2.568931e+01,2.531573e+01
470,2000-02-14 21:05:39.528000,75.049000,2.690733e+01,2.768069e+01,2.799907e+01,2.740798e+01,2.571638e+01,2.531720e+01
471,2000-02-14 21:05:39.688000,75.209000,2.692740e+01,2.770725e+01,2.801894e+01,2.740132e+01,2.571638e+01,2.531149e+01
472,2000-02-14 21:05:39.848000,75.369000,2.693409e+01,2.778692e+01,2.794607e+01,2.747456e+01,2.560806e+01,2.530617e+01
473,2000-02-14 21:05:40.008000,75.529000,2.690064e+01,2.768069e+01,2.795270e+01,2.742796e+01,2.568931e+01,2.530667e+01
474,2000-02-14 21:05:40.168000,75.689000,2.690733e+01,2.761424e+01,2.792619e+01,2.739466e+01,2.564192e+01,2.530100e+01
475,2000-02-14 21:05:40.328000,75.849000,2.696085e+01,2.768069e+01,2.793282e+01,2.738800e+01,2.562838e+01,2.527533e+01
476,2000-02-14 21:05:40.488000,76.009000,2.703439e+01,2.760759e+01,2.795270e+01,2.734803e+01,2.556064e+01,2.526735e+01
477,2000-02-14 21:05:40.648000,76.169000,2.695416e+01,2.766740e+01,2.795270e+01,2.732804e+01,2.551997e+01,2.527018e+01
478,2000-02-14 21:05:40.808000,76.329000,2.690064e+01,2.762753e+01,2.791956e+01,2.732137e+01,2.557419e+01,2.527121e+01
479,2000-02-14 21:05:40.968000,76.489000,2.692740e+01,2.760094e+01,2.795932e+01,2.734803e+01,2.564192e+01,2.526826e+01
480,2000-02-14 21:05:41.128000,76.649000,2.689395e+01,2.764082e+01,2.794607e+01,2.730804e+01,2.556741e+01,2.527486e+01
481,2000-02-14 21:05:41.288000,76.809000,2.691402e+01,2.773382e+01,2.789968e+01,2.737468e+01,2.557419e+01,2.527497e+01
482,2000-02-14 21:05:41.448000,76.969000,2.690064e+01,2.773382e+01,2.795932e+01,2.736802e+01,2.557419e+01,2.527112e+01
483,2000-02-14 21:05:41.608000,77.129000,2.694078e+01,2.763418e+01,2.792619e+01,2.740132e+01,2.560806e+01,2.527004e+01
484,2000-02-14 21:05:41.768000,77.289000,2.695416e+01,2.779355e+01,2.794607e+01,2.738800e+01,2.558774e+01,2.527160e+01
485,2000-02-14 21:05:41.928000,77.449000,2.694747e+01,2.764082e+01,2.790631e+01,2.734803e+01,2.560129e+01,2.527265e+01
486,2000-02-14 21:05:42.088000,77.609000,2.692071e+01,2.760094e+01,2.789968e+01,2.740798e+01,2.563515e+01,2.527446e+01
487,2000-02-14 21:05:42.248000,77.769000,2.699428e+01,2.766076e+01,2.803218e+01,2.746125e+01,2.564192e+01,2.530142e+01
488,2000-02-14 21:05:42.408000,77.929000,2.695416e+01,2.766740e+01,2.799907e+01,2.744793e+01,2.563515e+01,2.531420e+01
489,2000-02-14 21:05:42.568000,78.089000,2.697422e+01,2.773382e+01,2.795270e+01,2.742796e+01,2.568254e+01,2.531650e+01
490,2000-02-14 21:05:42.728000,78.249000,2.699428e+01,2.768069e+01,2.795932e+01,2.742796e+01,2.562838e+01,2.531776e+01
491,2000-02-14 21:05:42.888000,78.409000,2.708784e+01,2.767404e+01,2.800569e+01,2.741464e+01,2.566900e+01,2.532028e+01
492,2000-02-14 21:05:43.048000,78.569000,2.699428e+01,2.772054e+01,2.799907e+01,2.744793e+01,2.560806e+01,2.531623e+01
493,2000-02-14 21:05:43.208000,78.729000,2.694078e+01,2.766740e+01,2.795932e+01,2.746125e+01,2.569608e+01,2.531569e+01
494,2000-02-14 21:05:43.368000,78.889000,2.692740e+01,2.763418e+01,2.797257e+01,2.738134e+01,2.560129e+01,2.530660e+01
495,2000-02-14 21:05:43.528000,79.049000,2.689395e+01,2.766076e+01,2.802556e+01,2.734803e+01,2.562838e+01,2.530269e+01
496,2000-02-14 21:05:43.688000,79.209000,2.698091e+01,2.762088e+01,2.795932e+01,2.740132e+01,2.562838e+01,2.529612e+01
497,2000-02-14 21:05:43.848000,79.369000,2.699428e+01,2.765411e+01,2.800569e+01,2.739466e+01,2.559451e+01,2.530463e+01
498,2000-02-14 21:05:44.008000,79.529000,2.698091e+01,2.768733e+01,2.800569e+01,2.746790e+01,2.557419e+01,2.530866e+01
499,2000-02-14 21:05:44.168000,79.689000,2.702770e+01,2.763418e+01,2.798582e+01,2.748121e+01,2.560806e+01,2.530561e+01
500,2000-02-14 21:05:44.328000,79.849000,2.702102e+01,2.764747e+01,2.795932e+01,2.746790e+01,2.565546e+01,2.530391e+01
501,2000-02-14 21:05:44.488000,80.009000,2.698091e+01,2.768069e+01,2.796595e+01,2.742130e+01,2.563515e+01,2.530481e+01
502,2000-02-14 21:05:44.648000,80.169000,2.690064e+01,2.767404e+01,2.809837e+01,2.740132e+01,2.566900e+01,2.530669e+01
503,2000-02-14 21:05:44.808000,80.329000,2.698759e+01,2.774709e+01,2.796595e+01,2.738134e+01,2.565546e+01,2.529615e+01
504,2000-02-14 21:05:44.968000,80.489000,2.699428e+01,2.770725e+01,2.795270e+01,2.745459e+01,2.562838e+01,2.530291e+01
505,2000-02-14 21:05:45.128000,80.649000,2.690733e+01,2.774046e+01,2.801894e+01,2.739466e+01,2.562838e+01,2.530015e+01
506,2000-02-14 21:05:45.288000,80.809000,2.696753e+01,2.773382e+01,2.795932e+01,2.743462e+01,2.569608e+01,2.530665e+01
507,2000-02-14 21:05:45.448000,80.969000,2.690064e+01,2.766740e+01,2.789305e+01,2.740132e+01,2.559451e+01,2.527986e+01
508,2000-02-14 21:05:45.608000,81.129000,2.698759e+01,2.767404e+01,2.790631e+01,2.743462e+01,2.572991e+01,2.527565e+01
509,2000-02-14 21:05:45.768000,81.289000,2.697422e+01,2.759429e+01,2.796595e+01,2.744793e+01,2.568254e+01,2.527431e+01
510,2000-02-14 21:05:45.928000,81.449000,2.700765e+01,2.759429e+01,2.795932e+01,2.747456e+01,2.561483e+01,2.527905e+01
511,2000-02-14 21:05:46.088000,81.609000,2.710119e+01,2.766740e+01,2.792619e+01,2.737468e+01,2.564192e+01,2.527353e+01
512,2000-02-14 21:05:46.248000,81.769000,2.699428e+01,2.765411e+01,2.791956e+01,2.738134e+01,2.561483e+01,2.527466e+01
513,2000-02-14 21:05:46.409000,81.930000,2.693409e+01,2.761424e+01,2.793282e+01,2.738134e+01,2.564192e+01,2.528394e+01
514,2000-02-14 21:05:46.568000,82.089000,2.705443e+01,2.767404e+01,2.805866e+01,2.744793e+01,2.566900e+01,2.531338e+01
515,2000-02-14 21:05:46.728000,82.249000,2.700765e+01,2.772054e+01,2.801232e+01,2.739466e+01,2.575697e+01,2.531886e+01
516,2000-02-14 21:05:46.888000,82.409000,2.692740e+01,2.773382e+01,2.803218e+01,2.738134e+01,2.569608e+01,2.530977e+01
517,2000-02-14 21:05:47.048000,82.569000,2.702102e+01,2.778692e+01,2.803218e+01,2.745459e+01,2.567577e+01,2.531674e+01
518,2000-02-14 21:05:47.208000,82.729000,2.696753e+01,2.766076e+01,2.798582e+01,2.738800e+01,2.564869e+01,2.531460e+01
519,2000-02-14 21:05:47.368000,82.889000,2.702770e+01,2.768733e+01,2.794607e+01,2.742796e+01,2.568931e+01,2.531592e+01
520,2000-02-14 21:05:47.528000,83.049000,2.703439e+01,2.770725e+01,2.801232e+01,2.746790e+01,2.570961e+01,2.532598e+01
521,2000-02-14 21:05:47.688000,83.209000,2.703439e+01,2.774046e+01,2.803218e+01,2.752779e+01,2.571638e+01,2.536573e+01
522,2000-02-14 21:05:47.848000,83.369000,2.704107e+01,2.773382e+01,2.803218e+01,2.771390e+01,2.570285e+01,2.536620e+01
523,2000-02-14 21:05:48.008000,83.529000,2.701433e+01,2.776701e+01,2.799245e+01,2.754775e+01,2.572991e+01,2.537219e+01
524,2000-02-14 21:05:48.168000,83.689000,2.699428e+01,2.768069e+01,2.799907e+01,2.756105e+01,2.569608e+01,2.536709e+01
525,2000-02-14 21:05:48.328000,83.849000,2.701433e+01,2.768733e+01,2.798582e+01,2.750118e+01,2.570285e+01,2.536707e+01
526,2000-02-14 21:05:48.488000,84.009000,2.699428e+01,2.775373e+01,2.808514e+01,2.746125e+01,2.568254e+01,2.536747e+01
527,2000-02-14 21:05:48.648000,84.169000,2.703439e+01,2.781346e+01,2.802556e+01,2.743462e+01,2.566900e+01,2.536531e+01
528,2000-02-14 21:05:48.808000,84.329000,2.704775e+01,2.784663e+01,2.807852e+01,2.746125e+01,2.568931e+01,2.536938e+01
529,2000-02-14 21:05:48.969000,84.490000,2.704107e+01,2.772718e+01,2.801894e+01,2.746790e+01,2.566900e+01,2.536591e+01
530,2000-02-14 21:05:49.129000,84.650000,2.698759e+01,2.784000e+01,2.802556e+01,2.752114e+01,2.566900e+01,2.536806e+01
531,2000-02-14 21:05:49.289000,84.810000,2.700097e+01,2.778028e+01,2.801894e+01,2.748121e+01,2.569608e+01,2.537061e+01
532,2000-02-14 21:05:49.449000,84.970000,2.712791e+01,2.776037e+01,2.799245e+01,2.748787e+01,2.566900e+01,2.537878e+01
533,2000-02-14 21:05:49.609000,85.130000,2.699428e+01,2.776037e+01,2.805866e+01,2.747456e+01,2.576373e+01,2.537380e+01
534,2000-02-14 21:05:49.769000,85.290000,2.702102e+01,2.779355e+01,2.808514e+01,2.750783e+01,2.570285e+01,2.537333e+01
535,2000-02-14 21:05:49.929000,85.450000,2.702102e+01,2.770725e+01,2.803218e+01,2.752779e+01,2.589216e+01,2.537303e+01
536,2000-02-14 21:05:50.089000,85.610000,2.700097e+01,2.776701e+01,2.803218e+01,2.751449e+01,2.568931e+01,2.537325e+01
537,2000-02-14 21:05:50.249000,85.770000,2.699428e+01,2.779355e+01,2.805866e+01,2.742130e+01,2.575697e+01,2.536724e+01
538,2000-02-14 21:05:50.409000,85.930000,2.704775e+01,2.772718e+01,2.803218e+01,2.753444e+01,2.572991e+01,2.536683e+01
539,2000-02-14 21:05:50.569000,86.090000,2.699428e+01,2.774709e+01,2.803880e+01,2.749452e+01,2.574344e+01,2.537155e+01
540,2000-02-14 21:05:50.729000,86.250000,2.699428e+01,2.770061e+01,2.803880e+01,2.756770e+01,2.575021e+01,2.537032e+01
541,2000-02-14 21:05:50.889000,86.410000,2.698091e+01,2.776701e+01,2.801232e+01,2.744793e+01,2.573668e+01,2.536794e+01
542,2000-02-14 21:05:51.049000,86.570000,2.698759e+01,2.768733e+01,2.799907e+01,2.750783e+01,2.572315e+01,2.536842e+01
543,2000-02-14 21:05:51.209000,86.730000,2.706779e+01,2.780019e+01,2.801232e+01,2.746125e+01,2.568254e+01,2.536656e+01
544,2000-02-14 21:05:51.369000,86.890000,2.707448e+01,2.772718e+01,2.802556e+01,2.756105e+01,2.572315e+01,2.536737e+01
545,2000-02-14 21:05:51.529000,87.050000,2.700097e+01,2.767404e+01,2.800569e+01,2.748121e+01,2.573668e+01,2.536031e+01
546,2000-02-14 21:05:51.689000,87.210000,2.698759e+01,2.775373e+01,2.807190e+01,2.751449e+01,2.572315e+01,2.535689e+01
547,2000-02-14 21:05:51.849000,87.370000,2.698091e+01,2.776701e+01,2.809176e+01,2.758765e+01,2.567577e+01,2.535517e+01
548,2000-02-14 21:05:52.009000,87.530000,2.698759e+01,2.780019e+01,2.804542e+01,2.758765e+01,2.579078e+01,2.540215e+01
549,2000-02-14 21:05:52.169000,87.690000,2.704107e+01,2.776701e+01,2.806528e+01,2.764082e+01,2.572315e+01,2.540829e+01
550,2000-02-14 21:05:52.329000,87.850000,2.704775e+01,2.775373e+01,2.803218e+01,2.749452e+01,2.575021e+01,2.538445e+01
551,2000-02-14 21:05:52.489000,88.010000,2.715461e+01,2.782673e+01,2.809837e+01,2.748787e+01,2.571638e+01,2.538086e+01
552,2000-02-14 21:05:52.649000,88.170000,2.703439e+01,2.780683e+01,2.802556e+01,2.745459e+01,2.580431e+01,2.538140e+01
553,2000-02-14 21:05:52.809000,88.330000,2.701433e+01,2.770061e+01,2.801232e+01,2.744128e+01,2.587865e+01,2.537696e+01
554,2000-02-14 21:05:52.969000,88.490000,2.704775e+01,2.773382e+01,2.807852e+01,2.742130e+01,2.574344e+01,2.538233e+01
555,2000-02-14 21:05:53.129000,88.650000,2.709451e+01,2.775373e+01,2.806528e+01,2.748121e+01,2.570961e+01,2.538652e+01
556,2000-02-14 21:05:53.289000,88.810000,2.702770e+01,2.766740e+01,2.805866e+01,2.752114e+01,2.568254e+01,2.538252e+01
557,2000-02-14 21:05:53.449000,88.970000,2.704107e+01,2.770725e+01,2.805204e+01,2.747456e+01,2.570285e+01,2.537220e+01
558,2000-02-14 21:05:53.609000,89.130000,2.700765e+01,2.771390e+01,2.807190e+01,2.746790e+01,2.565546e+01,2.537263e+01
559,2000-02-14 21:05:53.769000,89.290000,2.702770e+01,2.774046e+01,2.809176e+01,2.748121e+01,2.569608e+01,2.537564e+01
560,2000-02-14 21:05:53.929000,89.450000,2.708784e+01,2.770725e+01,2.809837e+01,2.750118e+01,2.575697e+01,2.537431e+01
561,2000-02-14 21:05:54.089000,89.610000,2.702770e+01,2.772718e+01,2.807190e+01,2.746790e+01,2.573668e+01,2.537796e+01
562,2000-02-14 21:05:54.249000,89.770000,2.696753e+01,2.769397e+01,2.801894e+01,2.750118e+01,2.570285e+01,2.536561e+01
563,2000-02-14 21:05:54.409000,89.930000,2.695416e+01,2.769397e+01,2.803880e+01,2.744793e+01,2.568254e+01,2.536387e+01
564,2000-02-14 21:05:54.569000,90.090000,2.709451e+01,2.770061e+01,2.811161e+01,2.750118e+01,2.570285e+01,2.536940e+01
565,2000-02-14 21:05:54.729000,90.250000,2.702102e+01,2.772718e+01,2.809176e+01,2.762088e+01,2.573668e+01,2.537824e+01
566,2000-02-14 21:05:54.889000,90.410000,2.699428e+01,2.768733e+01,2.815791e+01,2.763418e+01,2.572315e+01,2.537324e+01
567,2000-02-14 21:05:55.049000,90.570000,2.703439e+01,2.774046e+01,2.805866e+01,2.759429e+01,2.572315e+01,2.537075e+01
568,2000-02-14 21:05:55.209000,90.730000,2.698759e+01,2.773382e+01,2.804542e+01,2.746790e+01,2.565546e+01,2.536951e+01
569,2000-02-14 21:05:55.369000,90.890000,2.702770e+01,2.775373e+01,2.806528e+01,2.748787e+01,2.575021e+01,2.536897e+01
570,2000-02-14 21:05:55.529000,91.050000,2.700765e+01,2.763418e+01,2.794607e+01,2.747456e+01,2.569608e+01,2.529811e+01
571,2000-02-14 21:05:55.689000,91.210000,2.692740e+01,2.771390e+01,2.804542e+01,2.738800e+01,2.564192e+01,2.529957e+01
572,2000-02-14 21:05:55.849000,91.370000,2.695416e+01,2.772054e+01,2.795270e+01,2.740798e+01,2.568931e+01,2.529316e+01
573,2000-02-14 21:05:56.009000,91.530000,2.703439e+01,2.764082e+01,2.799245e+01,2.739466e+01,2.560806e+01,2.529248e+01
574,2000-02-14 21:05:56.169000,91.690000,2.695416e+01,2.762753e+01,2.795932e+01,2.742796e+01,2.565546e+01,2.529087e+01
575,2000-02-14 21:05:56.329000,91.850000,2.696085e+01,2.773382e+01,2.797257e+01,2.738134e+01,2.562161e+01,2.529151e+01
576,2000-02-14 21:05:56.489000,92.010000,2.695416e+01,2.770061e+01,2.805204e+01,2.740798e+01,2.564869e+01,2.530350e+01
577,2000-02-14 21:05:56.649000,92.170000,2.698759e+01,2.776701e+01,2.800569e+01,2.747456e+01,2.577726e+01,2.533123e+01
578,2000-02-14 21:05:56.809000,92.330000,2.694747e+01,2.769397e+01,2.817114e+01,2.743462e+01,2.563515e+01,2.533165e+01
579,2000-02-14 21:05:56.969000,92.490000,2.702770e+01,2.768733e+01,2.808514e+01,2.741464e+01,2.566900e+01,2.533737e+01
580,2000-02-14 21:05:57.129000,92.650000,2.700097e+01,2.769397e+01,2.800569e+01,2.751449e+01,2.564869e+01,2.533134e+01
581,2000-02-14 21:05:57.289000,92.810000,2.700765e+01,2.774709e+01,2.806528e+01,2.742130e+01,2.581783e+01,2.533304e+01
582,2000-02-14 21:05:57.449000,92.970000,2.700765e+01,2.770061e+01,2.801232e+01,2.744128e+01,2.568931e+01,2.533609e+01
583,2000-02-14 21:05:57.610000,93.131000,2.698091e+01,2.765411e+01,2.795270e+01,2.744128e+01,2.575697e+01,2.533079e+01
584,2000-02-14 21:05:57.769000,93.290000,2.696085e+01,2.780683e+01,2.810499e+01,2.740132e+01,2.570285e+01,2.533133e+01
585,2000-02-14 21:05:57.929000,93.450000,2.701433e+01,2.772054e+01,2.819759e+01,2.744793e+01,2.570961e+01,2.536722e+01
586,2000-02-14 21:05:58.089000,93.610000,2.706779e+01,2.778028e+01,2.804542e+01,2.754110e+01,2.572315e+01,2.538802e+01
587,2000-02-14 21:05:58.250000,93.771000,2.702102e+01,2.783336e+01,2.808514e+01,2.749452e+01,2.582459e+01,2.538965e+01
588,2000-02-14 21:05:58.410000,93.931000,2.702102e+01,2.780019e+01,2.803218e+01,2.752114e+01,2.575697e+01,2.539785e+01
589,2000-02-14 21:05:58.570000,94.091000,2.715461e+01,2.774709e+01,2.807190e+01,2.752779e+01,2.576373e+01,2.539514e+01
590,2000-02-14 21:05:58.730000,94.251000,2.710119e+01,2.780019e+01,2.804542e+01,2.754775e+01,2.570961e+01,2.540090e+01
591,2000-02-14 21:05:58.890000,94.411000,2.706779e+01,2.784663e+01,2.809837e+01,2.748121e+01,2.575021e+01,2.539840e+01
592,2000-02-14 21:05:59.050000,94.571000,2.702770e+01,2.777365e+01,2.803218e+01,2.746125e+01,2.572991e+01,2.539702e+01
593,2000-02-14 21:05:59.210000,94.731000,2.706111e+01,2.780019e+01,2.803880e+01,2.752114e+01,2.572991e+01,2.539212e+01
594,2000-02-14 21:05:59.370000,94.891000,2.706779e+01,2.774046e+01,2.809837e+01,2.747456e+01,2.579078e+01,2.538543e+01
595,2000-02-14 21:05:59.530000,95.051000,2.708784e+01,2.778028e+01,2.807190e+01,2.748787e+01,2.575697e+01,2.538897e+01
596,2000-02-14 21:05:59.690000,95.211000,2.706779e+01,2.774046e+01,2.808514e+01,2.748787e+01,2.577050e+01,2.539173e+01
597,2000-02-14 21:05:59.850000,95.371000,2.703439e+01,2.787316e+01,2.809176e+01,2.748787e+01,2.572315e+01,2.539843e+01
598,2000-02-14 21:06:00.010000,95.531000,2.710119e+01,2.779355e+01,2.807190e+01,2.758765e+01,2.568254e+01,2.538647e+01
599,2000-02-14 21:06:00.170000,95.691000,2.702102e+01,2.777365e+01,2.807190e+01,2.754775e+01,2.564869e+01,2.537852e+01
600,2000-02-14 21:06:00.330000,95.851000,2.712123e+01,2.774709e+01,2.808514e+01,2.751449e+01,2.570285e+01,2.538075e+01
601,2000-02-14 21:06:00.490000,96.011000,2.701433e+01,2.778692e+01,2.807190e+01,2.748787e+01,2.571638e+01,2.537826e+01
602,2000-02-14 21:06:00.650000,96.171000,2.707448e+01,2.772718e+01,2.809176e+01,2.754775e+01,2.578402e+01,2.537547e+01
603,2000-02-14 21:06:00.810000,96.331000,2.707448e+01,2.774709e+01,2.813145e+01,2.755440e+01,2.564869e+01,2.537398e+01
604,2000-02-14 21:06:00.970000,96.491000,2.706111e+01,2.774709e+01,2.809837e+01,2.753444e+01,2.567577e+01,2.537780e+01
605,2000-02-14 21:06:01.130000,96.651000,2.702770e+01,2.775373e+01,2.804542e+01,2.745459e+01,2.569608e+01,2.537519e+01
606,2000-02-14 21:06:01.290000,96.811000,2.710119e+01,2.778028e+01,2.803218e+01,2.746790e+01,2.577726e+01,2.538004e+01
607,2000-02-14 21:06:01.450000,96.971000,2.706779e+01,2.775373e+01,2.803880e+01,2.750118e+01,2.578402e+01,2.537722e+01
608,2000-02-14 21:06:01.610000,97.131000,2.704775e+01,2.776701e+01,2.811822e+01,2.749452e+01,2.574344e+01,2.537455e+01
609,2000-02-14 21:06:01.770000,97.291000,2.704107e+01,2.776701e+01,2.803218e+01,2.761424e+01,2.573668e+01,2.537469e+01
610,2000-02-14 21:06:01.930000,97.451000,2.703439e+01,2.778028e+01,2.805866e+01,2.754110e+01,2.569608e+01,2.537626e+01
611,2000-02-14 21:06:02.090000,97.611000,2.697422e+01,2.770061e+01,2.803218e+01,2.760759e+01,2.570961e+01,2.534627e+01
612,2000-02-14 21:06:02.250000,97.771000,2.699428e+01,2.768069e+01,2.800569e+01,2.748787e+01,2.565546e+01,2.532976e+01
613,2000-02-14 21:06:02.410000,97.931000,2.696085e+01,2.764747e+01,2.805866e+01,2.742796e+01,2.562838e+01,2.532790e+01
614,2000-02-14 21:06:02.570000,98.091000,2.710119e+01,2.772054e+01,2.809176e+01,2.749452e+01,2.571638e+01,2.532854e+01
615,2000-02-14 21:06:02.730000,98.251000,2.701433e+01,2.782010e+01,2.807190e+01,2.742796e+01,2.566900e+01,2.532752e+01
616,2000-02-14 21:06:02.890000,98.411000,2.699428e+01,2.770725e+01,2.803218e+01,2.743462e+01,2.566224e+01,2.532603e+01
617,2000-02-14 21:06:03.050000,98.571000,2.698091e+01,2.768069e+01,2.801232e+01,2.748787e+01,2.564869e+01,2.532728e+01
618,2000-02-14 21:06:03.210000,98.731000,2.693409e+01,2.775373e+01,2.804542e+01,2.747456e+01,2.563515e+01,2.532178e+01
619,2000-02-14 21:06:03.370000,98.891000,2.698759e+01,2.767404e+01,2.812484e+01,2.744128e+01,2.564869e+01,2.531496e+01
620,2000-02-14 21:06:03.530000,99.051000,2.699428e+01,2.764082e+01,2.794607e+01,2.747456e+01,2.563515e+01,2.529273e+01
621,2000-02-14 21:06:03.690000,99.211000,2.694747e+01,2.772718e+01,2.799245e+01,2.747456e+01,2.568254e+01,2.529739e+01
622,2000-02-14 21:06:03.850000,99.371000,2.696085e+01,2.771390e+01,2.792619e+01,2.738800e+01,2.568931e+01,2.529249e+01
623,2000-02-14 21:06:04.010000,99.531000,2.706779e+01,2.765411e+01,2.797257e+01,2.746790e+01,2.560806e+01,2.528727e+01
624,2000-02-14 21:06:04.170000,99.691000,2.698759e+01,2.764747e+01,2.799907e+01,2.742130e+01,2.558097e+01,2.528621e+01
625,2000-02-14 21:06:04.330000,99.851000,2.697422e+01,2.767404e+01,2.803218e+01,2.734136e+01,2.562161e+01,2.528722e+01
626,2000-02-14 21:06:04.490000,100.011000,2.694078e+01,2.779355e+01,2.797257e+01,2.741464e+01,2.568931e+01,2.529006e+01
627,2000-02-14 21:06:04.650000,100.171000,2.691402e+01,2.764747e+01,2.797920e+01,2.747456e+01,2.562161e+01,2.528340e+01
628,2000-02-14 21:06:04.810000,100.331000,2.696085e+01,2.764082e+01,2.792619e+01,2.744128e+01,2.562838e+01,2.528354e+01
629,2000-02-14 21:06:04.970000,100.491000,2.692740e+01,2.765411e+01,2.800569e+01,2.740798e+01,2.564192e+01,2.528772e+01
630,2000-02-14 21:06:05.130000,100.651000,2.694078e+01,2.759429e+01,2.795932e+01,2.747456e+01,2.564192e+01,2.528657e+01
631,2000-02-14 21:06:05.290000,100.811000,2.700097e+01,2.769397e+01,2.790631e+01,2.742796e+01,2.563515e+01,2.528506e+01
632,2000-02-14 21:06:05.450000,100.971000,2.693409e+01,2.764082e+01,2.796595e+01,2.742130e+01,2.567577e+01,2.528630e+01
633,2000-02-14 21:06:05.610000,101.131000,2.696753e+01,2.765411e+01,2.794607e+01,2.751449e+01,2.562161e+01,2.528925e+01
634,2000-02-14 21:06:05.770000,101.291000,2.692740e+01,2.772718e+01,2.791294e+01,2.742130e+01,2.561483e+01,2.527727e+01
635,2000-02-14 21:06:05.930000,101.451000,2.702770e+01,2.764747e+01,2.797257e+01,2.744793e+01,2.560129e+01,2.529296e+01
636,2000-02-14 21:06:06.090000,101.611000,2.702770e+01,2.771390e+01,2.796595e+01,2.754110e+01,2.570961e+01,2.534384e+01
