frame,abstime,reltime,april11_microphoneBoardA_0_2.seq:Rectangle 1 [C]:max,april11_microphoneBoardA_0_2.seq:Polygon 1 [C]:max,april11_microphoneBoardA_0_2.seq:Rectangle 2 [C]:max,april11_microphoneBoardA_0_2.seq:Rectangle 3 [C]:max,april11_microphoneBoardA_0_2.seq:Rectangle 4 [C]:max,april11_microphoneBoardA_0_2.seq:Rectangle 5 [C]:mean
448,2000-02-10 22:07:16.900000,71.528000,2.667289e+01,2.728137e+01,2.762088e+01,2.705443e+01,2.541823e+01,2.504161e+01
449,2000-02-10 22:07:17.060000,71.688000,2.663265e+01,2.725470e+01,2.764747e+01,2.698759e+01,2.541145e+01,2.503884e+01
450,2000-02-10 22:07:17.220000,71.848000,2.663935e+01,2.720133e+01,2.764747e+01,2.700097e+01,2.538430e+01,2.504046e+01
451,2000-02-10 22:07:17.380000,72.008000,2.667289e+01,2.730804e+01,2.767404e+01,2.700097e+01,2.541145e+01,2.504226e+01
452,2000-02-10 22:07:17.540000,72.168000,2.671982e+01,2.735469e+01,2.768733e+01,2.706779e+01,2.539109e+01,2.505391e+01
453,2000-02-10 22:07:17.700000,72.328000,2.661923e+01,2.731470e+01,2.776037e+01,2.705443e+01,2.537751e+01,2.506060e+01
454,2000-02-10 22:07:17.860000,72.488000,2.665277e+01,2.725470e+01,2.769397e+01,2.708784e+01,2.543180e+01,2.505907e+01
455,2000-02-10 22:07:18.020000,72.648000,2.671312e+01,2.736802e+01,2.772054e+01,2.708784e+01,2.541823e+01,2.506406e+01
456,2000-02-10 22:07:18.180000,72.808000,2.661923e+01,2.725470e+01,2.774709e+01,2.708784e+01,2.538430e+01,2.506326e+01
457,2000-02-10 22:07:18.340000,72.968000,2.665277e+01,2.726137e+01,2.768733e+01,2.704107e+01,2.562161e+01,2.506409e+01
458,2000-02-10 22:07:18.500000,73.128000,2.666618e+01,2.722802e+01,2.770725e+01,2.706111e+01,2.548607e+01,2.506562e+01
459,2000-02-10 22:07:18.660000,73.288000,2.669971e+01,2.724803e+01,2.775373e+01,2.699428e+01,2.546572e+01,2.506655e+01
460,2000-02-10 22:07:18.820000,73.448000,2.680022e+01,2.728137e+01,2.771390e+01,2.702770e+01,2.545216e+01,2.505968e+01
461,2000-02-10 22:07:18.980000,73.608000,2.663265e+01,2.726137e+01,2.776037e+01,2.712123e+01,2.551319e+01,2.506387e+01
462,2000-02-10 22:07:19.140000,73.768000,2.671982e+01,2.728137e+01,2.773382e+01,2.711455e+01,2.544537e+01,2.506528e+01
463,2000-02-10 22:07:19.300000,73.928000,2.663935e+01,2.731470e+01,2.772718e+01,2.706111e+01,2.539109e+01,2.506268e+01
464,2000-02-10 22:07:19.460000,74.088000,2.671982e+01,2.730137e+01,2.774046e+01,2.708116e+01,2.546572e+01,2.506429e+01
465,2000-02-10 22:07:19.620000,74.248000,2.672652e+01,2.732804e+01,2.768069e+01,2.704775e+01,2.538430e+01,2.505749e+01
466,2000-02-10 22:07:19.780000,74.408000,2.672652e+01,2.734136e+01,2.772718e+01,2.704775e+01,2.545894e+01,2.506539e+01
467,2000-02-10 22:07:19.940000,74.568000,2.665277e+01,2.722802e+01,2.777365e+01,2.707448e+01,2.544537e+01,2.507081e+01
468,2000-02-10 22:07:20.100000,74.728000,2.666618e+01,2.727470e+01,2.770725e+01,2.703439e+01,2.547251e+01,2.507039e+01
469,2000-02-10 22:07:20.260000,74.888000,2.666618e+01,2.730804e+01,2.767404e+01,2.703439e+01,2.537072e+01,2.507278e+01
470,2000-02-10 22:07:20.420000,75.048000,2.668630e+01,2.728137e+01,2.774709e+01,2.706779e+01,2.556064e+01,2.506873e+01
471,2000-02-10 22:07:20.580000,75.208000,2.675333e+01,2.733470e+01,2.777365e+01,2.704107e+01,2.558097e+01,2.506758e+01
472,2000-02-10 22:07:20.740000,75.368000,2.675333e+01,2.730137e+01,2.769397e+01,2.703439e+01,2.549963e+01,2.506681e+01
473,2000-02-10 22:07:20.900000,75.528000,2.665948e+01,2.732137e+01,2.768733e+01,2.700097e+01,2.541145e+01,2.506784e+01
474,2000-02-10 22:07:21.060000,75.688000,2.667959e+01,2.730137e+01,2.767404e+01,2.704775e+01,2.543859e+01,2.506526e+01
475,2000-02-10 22:07:21.220000,75.848000,2.666618e+01,2.729471e+01,2.771390e+01,2.700097e+01,2.539788e+01,2.506303e+01
476,2000-02-10 22:07:21.380000,76.008000,2.669300e+01,2.732804e+01,2.774709e+01,2.706779e+01,2.543180e+01,2.506808e+01
477,2000-02-10 22:07:21.540000,76.168000,2.667959e+01,2.734803e+01,2.776037e+01,2.720133e+01,2.544537e+01,2.506543e+01
478,2000-02-10 22:07:21.700000,76.328000,2.668630e+01,2.736135e+01,2.770061e+01,2.704107e+01,2.542502e+01,2.506410e+01
479,2000-02-10 22:07:21.860000,76.488000,2.670641e+01,2.734136e+01,2.767404e+01,2.701433e+01,2.539788e+01,2.505402e+01
480,2000-02-10 22:07:22.020000,76.648000,2.666618e+01,2.729471e+01,2.770061e+01,2.703439e+01,2.537072e+01,2.505492e+01
481,2000-02-10 22:07:22.180000,76.808000,2.670641e+01,2.731470e+01,2.768069e+01,2.703439e+01,2.539788e+01,2.505009e+01
482,2000-02-10 22:07:22.340000,76.968000,2.667959e+01,2.738134e+01,2.771390e+01,2.705443e+01,2.549963e+01,2.505103e+01
483,2000-02-10 22:07:22.500000,77.128000,2.667959e+01,2.732804e+01,2.773382e+01,2.704107e+01,2.539788e+01,2.505607e+01
484,2000-02-10 22:07:22.660000,77.288000,2.667289e+01,2.733470e+01,2.768733e+01,2.706779e+01,2.540466e+01,2.505326e+01
485,2000-02-10 22:07:22.820000,77.448000,2.662594e+01,2.732137e+01,2.773382e+01,2.708784e+01,2.539788e+01,2.505310e+01
486,2000-02-10 22:07:22.980000,77.608000,2.670641e+01,2.736802e+01,2.771390e+01,2.713458e+01,2.541823e+01,2.509068e+01
487,2000-02-10 22:07:23.141000,77.769000,2.670641e+01,2.735469e+01,2.774046e+01,2.708784e+01,2.540466e+01,2.508843e+01
488,2000-02-10 22:07:23.302000,77.930000,2.673993e+01,2.730137e+01,2.772054e+01,2.706111e+01,2.541145e+01,2.508917e+01
489,2000-02-10 22:07:23.462000,78.090000,2.667959e+01,2.735469e+01,2.778028e+01,2.712791e+01,2.548607e+01,2.509420e+01
490,2000-02-10 22:07:23.621000,78.249000,2.675333e+01,2.732137e+01,2.777365e+01,2.704107e+01,2.549285e+01,2.508386e+01
491,2000-02-10 22:07:23.781000,78.409000,2.668630e+01,2.730137e+01,2.770061e+01,2.706111e+01,2.541145e+01,2.508562e+01
492,2000-02-10 22:07:23.941000,78.569000,2.668630e+01,2.730804e+01,2.780683e+01,2.710119e+01,2.543859e+01,2.508784e+01
493,2000-02-10 22:07:24.102000,78.730000,2.672652e+01,2.741464e+01,2.785989e+01,2.710119e+01,2.564869e+01,2.517161e+01
494,2000-02-10 22:07:24.262000,78.890000,2.680692e+01,2.740798e+01,2.784663e+01,2.723469e+01,2.561483e+01,2.518054e+01
495,2000-02-10 22:07:24.422000,79.050000,2.685379e+01,2.738800e+01,2.782010e+01,2.711455e+01,2.551997e+01,2.517912e+01
496,2000-02-10 22:07:24.582000,79.210000,2.678013e+01,2.736135e+01,2.783336e+01,2.713458e+01,2.558097e+01,2.518646e+01
497,2000-02-10 22:07:24.742000,79.370000,2.685379e+01,2.743462e+01,2.783336e+01,2.712123e+01,2.550641e+01,2.518611e+01
498,2000-02-10 22:07:24.902000,79.530000,2.686049e+01,2.739466e+01,2.780019e+01,2.714126e+01,2.555386e+01,2.518260e+01
499,2000-02-10 22:07:25.062000,79.690000,2.692071e+01,2.740132e+01,2.782010e+01,2.714794e+01,2.554708e+01,2.518314e+01
500,2000-02-10 22:07:25.222000,79.850000,2.683371e+01,2.738134e+01,2.782673e+01,2.710119e+01,2.554031e+01,2.518022e+01
501,2000-02-10 22:07:25.382000,80.010000,2.686718e+01,2.746790e+01,2.785989e+01,2.717464e+01,2.551997e+01,2.517782e+01
502,2000-02-10 22:07:25.542000,80.170000,2.680692e+01,2.738134e+01,2.776037e+01,2.716796e+01,2.549963e+01,2.517678e+01
503,2000-02-10 22:07:25.702000,80.330000,2.685379e+01,2.746125e+01,2.789305e+01,2.723469e+01,2.556741e+01,2.518198e+01
504,2000-02-10 22:07:25.862000,80.490000,2.676673e+01,2.741464e+01,2.785989e+01,2.718798e+01,2.551997e+01,2.518190e+01
505,2000-02-10 22:07:26.022000,80.650000,2.678013e+01,2.740798e+01,2.785326e+01,2.716129e+01,2.556064e+01,2.518482e+01
506,2000-02-10 22:07:26.182000,80.810000,2.684710e+01,2.738800e+01,2.785326e+01,2.716796e+01,2.553353e+01,2.518321e+01
507,2000-02-10 22:07:26.342000,80.970000,2.680022e+01,2.744793e+01,2.783336e+01,2.717464e+01,2.558774e+01,2.517960e+01
508,2000-02-10 22:07:26.502000,81.130000,2.689395e+01,2.740798e+01,2.788642e+01,2.716796e+01,2.553353e+01,2.518467e+01
509,2000-02-10 22:07:26.662000,81.290000,2.686718e+01,2.744793e+01,2.790631e+01,2.720133e+01,2.564192e+01,2.518600e+01
510,2000-02-10 22:07:26.822000,81.450000,2.679352e+01,2.748787e+01,2.791956e+01,2.723469e+01,2.558097e+01,2.518087e+01
511,2000-02-10 22:07:26.982000,81.610000,2.680692e+01,2.744793e+01,2.789968e+01,2.718798e+01,2.554031e+01,2.517846e+01
512,2000-02-10 22:07:27.142000,81.770000,2.682031e+01,2.747456e+01,2.789968e+01,2.711455e+01,2.556064e+01,2.518169e+01
513,2000-02-10 22:07:27.302000,81.930000,2.681362e+01,2.744128e+01,2.783336e+01,2.714126e+01,2.554031e+01,2.517926e+01
514,2000-02-10 22:07:27.462000,82.090000,2.677343e+01,2.742796e+01,2.780683e+01,2.714794e+01,2.555386e+01,2.518218e+01
515,2000-02-10 22:07:27.622000,82.250000,2.676003e+01,2.746790e+01,2.783336e+01,2.717464e+01,2.550641e+01,2.518004e+01
516,2000-02-10 22:07:27.782000,82.410000,2.686049e+01,2.734136e+01,2.775373e+01,2.708784e+01,2.547251e+01,2.512563e+01
517,2000-02-10 22:07:27.942000,82.570000,2.681362e+01,2.740798e+01,2.779355e+01,2.718131e+01,2.557419e+01,2.516967e+01
518,2000-02-10 22:07:28.102000,82.730000,2.682701e+01,2.739466e+01,2.785326e+01,2.718131e+01,2.551319e+01,2.517101e+01
519,2000-02-10 22:07:28.262000,82.890000,2.684040e+01,2.743462e+01,2.785989e+01,2.716796e+01,2.552675e+01,2.517412e+01
520,2000-02-10 22:07:28.422000,83.050000,2.676003e+01,2.745459e+01,2.781346e+01,2.714794e+01,2.551319e+01,2.517120e+01
521,2000-02-10 22:07:28.582000,83.210000,2.677343e+01,2.742130e+01,2.777365e+01,2.715461e+01,2.555386e+01,2.516957e+01
522,2000-02-10 22:07:28.742000,83.370000,2.676003e+01,2.751449e+01,2.780019e+01,2.708116e+01,2.553353e+01,2.517126e+01
523,2000-02-10 22:07:28.902000,83.530000,2.678013e+01,2.735469e+01,2.778692e+01,2.716129e+01,2.553353e+01,2.517153e+01
524,2000-02-10 22:07:29.062000,83.690000,2.676003e+01,2.738800e+01,2.780019e+01,2.721468e+01,2.549963e+01,2.516779e+01
525,2000-02-10 22:07:29.222000,83.850000,2.689395e+01,2.742130e+01,2.778028e+01,2.720800e+01,2.556064e+01,2.517374e+01
526,2000-02-10 22:07:29.382000,84.010000,2.678683e+01,2.741464e+01,2.779355e+01,2.730804e+01,2.554708e+01,2.516766e+01
527,2000-02-10 22:07:29.542000,84.170000,2.673993e+01,2.738800e+01,2.782673e+01,2.720800e+01,2.552675e+01,2.517263e+01
528,2000-02-10 22:07:29.702000,84.330000,2.686718e+01,2.741464e+01,2.778028e+01,2.714794e+01,2.566224e+01,2.516894e+01
529,2000-02-10 22:07:29.862000,84.490000,2.693409e+01,2.742130e+01,2.777365e+01,2.716129e+01,2.556064e+01,2.516601e+01
530,2000-02-10 22:07:30.020000,84.648000,2.682031e+01,2.741464e+01,2.781346e+01,2.722135e+01,2.558097e+01,2.518540e+01
531,2000-02-10 22:07:30.180000,84.808000,2.690064e+01,2.738800e+01,2.782673e+01,2.714126e+01,2.552675e+01,2.518101e+01
532,2000-02-10 22:07:30.340000,84.968000,2.678013e+01,2.738134e+01,2.783336e+01,2.714126e+01,2.553353e+01,2.517696e+01
533,2000-02-10 22:07:30.500000,85.128000,2.678683e+01,2.741464e+01,2.780019e+01,2.714794e+01,2.564192e+01,2.517505e+01
534,2000-02-10 22:07:30.660000,85.288000,2.675333e+01,2.742796e+01,2.778692e+01,2.712791e+01,2.552675e+01,2.517597e+01
535,2000-02-10 22:07:30.820000,85.448000,2.680022e+01,2.742796e+01,2.779355e+01,2.716796e+01,2.551319e+01,2.516880e+01
536,2000-02-10 22:07:30.980000,85.608000,2.685379e+01,2.744793e+01,2.775373e+01,2.712123e+01,2.554031e+01,2.517447e+01
537,2000-02-10 22:07:31.140000,85.768000,2.689395e+01,2.742130e+01,2.776701e+01,2.720800e+01,2.558097e+01,2.516981e+01
538,2000-02-10 22:07:31.300000,85.928000,2.680692e+01,2.745459e+01,2.778028e+01,2.708116e+01,2.553353e+01,2.516859e+01
539,2000-02-10 22:07:31.460000,86.088000,2.686718e+01,2.740132e+01,2.783336e+01,2.716129e+01,2.549963e+01,2.516663e+01
540,2000-02-10 22:07:31.620000,86.248000,2.688726e+01,2.742796e+01,2.775373e+01,2.710119e+01,2.552675e+01,2.516897e+01
541,2000-02-10 22:07:31.780000,86.408000,2.684710e+01,2.742796e+01,2.782010e+01,2.714126e+01,2.550641e+01,2.516306e+01
542,2000-02-10 22:07:31.940000,86.568000,2.681362e+01,2.744793e+01,2.780019e+01,2.722802e+01,2.554708e+01,2.517193e+01
543,2000-02-10 22:07:32.101000,86.729000,2.676003e+01,2.744128e+01,2.779355e+01,2.709451e+01,2.551319e+01,2.514156e+01
544,2000-02-10 22:07:32.261000,86.889000,2.682031e+01,2.744793e+01,2.777365e+01,2.709451e+01,2.551319e+01,2.514052e+01
545,2000-02-10 22:07:32.420000,87.048000,2.678683e+01,2.738134e+01,2.776037e+01,2.709451e+01,2.548607e+01,2.514079e+01
546,2000-02-10 22:07:32.581000,87.209000,2.686718e+01,2.740798e+01,2.773382e+01,2.712791e+01,2.551997e+01,2.514171e+01
547,2000-02-10 22:07:32.740000,87.368000,2.677343e+01,2.740132e+01,2.772054e+01,2.714126e+01,2.549963e+01,2.514008e+01
548,2000-02-10 22:07:32.901000,87.529000,2.677343e+01,2.746125e+01,2.780019e+01,2.707448e+01,2.548607e+01,2.514398e+01
549,2000-02-10 22:07:33.061000,87.689000,2.671982e+01,2.740798e+01,2.773382e+01,2.715461e+01,2.549963e+01,2.514138e+01
550,2000-02-10 22:07:33.221000,87.849000,2.671312e+01,2.738800e+01,2.776037e+01,2.711455e+01,2.545894e+01,2.513601e+01
551,2000-02-10 22:07:33.381000,88.009000,2.691402e+01,2.739466e+01,2.778692e+01,2.713458e+01,2.553353e+01,2.513801e+01
552,2000-02-10 22:07:33.541000,88.169000,2.674663e+01,2.744793e+01,2.784663e+01,2.719466e+01,2.554031e+01,2.519822e+01
553,2000-02-10 22:07:33.701000,88.329000,2.680022e+01,2.748121e+01,2.786653e+01,2.722135e+01,2.558097e+01,2.522299e+01
554,2000-02-10 22:07:33.861000,88.489000,2.680022e+01,2.743462e+01,2.786653e+01,2.722802e+01,2.557419e+01,2.522526e+01
555,2000-02-10 22:07:34.021000,88.649000,2.682031e+01,2.747456e+01,2.785989e+01,2.725470e+01,2.554031e+01,2.522345e+01
556,2000-02-10 22:07:34.181000,88.809000,2.686718e+01,2.748121e+01,2.791294e+01,2.722802e+01,2.566224e+01,2.522868e+01
557,2000-02-10 22:07:34.341000,88.969000,2.688726e+01,2.750783e+01,2.785326e+01,2.722135e+01,2.560129e+01,2.521797e+01
558,2000-02-10 22:07:34.501000,89.129000,2.684040e+01,2.747456e+01,2.785326e+01,2.730137e+01,2.556064e+01,2.521803e+01
559,2000-02-10 22:07:34.661000,89.289000,2.684710e+01,2.745459e+01,2.784000e+01,2.717464e+01,2.576373e+01,2.522258e+01
560,2000-02-10 22:07:34.821000,89.449000,2.692740e+01,2.746790e+01,2.782673e+01,2.718131e+01,2.565546e+01,2.522463e+01
561,2000-02-10 22:07:34.981000,89.609000,2.691402e+01,2.744128e+01,2.787316e+01,2.718798e+01,2.555386e+01,2.522732e+01
562,2000-02-10 22:07:35.141000,89.769000,2.690733e+01,2.745459e+01,2.782010e+01,2.736802e+01,2.556741e+01,2.522128e+01
563,2000-02-10 22:07:35.301000,89.929000,2.689395e+01,2.750118e+01,2.788642e+01,2.724803e+01,2.557419e+01,2.522193e+01
564,2000-02-10 22:07:35.461000,90.089000,2.679352e+01,2.744128e+01,2.785326e+01,2.718131e+01,2.558774e+01,2.521597e+01
565,2000-02-10 22:07:35.621000,90.249000,2.686049e+01,2.744793e+01,2.786653e+01,2.722802e+01,2.563515e+01,2.521982e+01
566,2000-02-10 22:07:35.781000,90.409000,2.684040e+01,2.746125e+01,2.784000e+01,2.723469e+01,2.568931e+01,2.519707e+01
567,2000-02-10 22:07:35.941000,90.569000,2.685379e+01,2.751449e+01,2.784663e+01,2.716129e+01,2.554708e+01,2.519052e+01
568,2000-02-10 22:07:36.101000,90.729000,2.684040e+01,2.746790e+01,2.784000e+01,2.715461e+01,2.554708e+01,2.518344e+01
569,2000-02-10 22:07:36.261000,90.889000,2.678013e+01,2.747456e+01,2.781346e+01,2.716129e+01,2.554708e+01,2.518305e+01
570,2000-02-10 22:07:36.421000,91.049000,2.678013e+01,2.740132e+01,2.785989e+01,2.717464e+01,2.549963e+01,2.518673e+01
571,2000-02-10 22:07:36.581000,91.209000,2.683371e+01,2.737468e+01,2.778028e+01,2.715461e+01,2.562161e+01,2.518247e+01
572,2000-02-10 22:07:36.741000,91.369000,2.679352e+01,2.753444e+01,2.779355e+01,2.715461e+01,2.549963e+01,2.517768e+01
573,2000-02-10 22:07:36.901000,91.529000,2.679352e+01,2.744128e+01,2.784000e+01,2.714126e+01,2.558774e+01,2.517982e+01
574,2000-02-10 22:07:37.061000,91.689000,2.684040e+01,2.746790e+01,2.780019e+01,2.716129e+01,2.551319e+01,2.517717e+01
575,2000-02-10 22:07:37.221000,91.849000,2.679352e+01,2.744128e+01,2.778692e+01,2.716129e+01,2.554031e+01,2.518232e+01
576,2000-02-10 22:07:37.381000,92.009000,2.682031e+01,2.748787e+01,2.783336e+01,2.713458e+01,2.551319e+01,2.517507e+01
577,2000-02-10 22:07:37.541000,92.169000,2.675333e+01,2.758100e+01,2.780019e+01,2.715461e+01,2.551997e+01,2.516907e+01
578,2000-02-10 22:07:37.701000,92.329000,2.684040e+01,2.744128e+01,2.778692e+01,2.716129e+01,2.562161e+01,2.517144e+01
579,2000-02-10 22:07:37.861000,92.489000,2.683371e+01,2.746125e+01,2.778692e+01,2.713458e+01,2.552675e+01,2.516848e+01
580,2000-02-10 22:07:38.021000,92.649000,2.687387e+01,2.736802e+01,2.778692e+01,2.716129e+01,2.554031e+01,2.515125e+01
581,2000-02-10 22:07:38.181000,92.809000,2.676673e+01,2.750118e+01,2.782010e+01,2.718131e+01,2.549963e+01,2.514467e+01
582,2000-02-10 22:07:38.341000,92.969000,2.688056e+01,2.740798e+01,2.777365e+01,2.718131e+01,2.554031e+01,2.514326e+01
583,2000-02-10 22:07:38.501000,93.129000,2.680692e+01,2.751449e+01,2.780019e+01,2.714126e+01,2.546572e+01,2.514521e+01
584,2000-02-10 22:07:38.661000,93.289000,2.682031e+01,2.750118e+01,2.787316e+01,2.711455e+01,2.546572e+01,2.514793e+01
585,2000-02-10 22:07:38.821000,93.449000,2.676673e+01,2.739466e+01,2.784663e+01,2.716796e+01,2.549285e+01,2.513926e+01
586,2000-02-10 22:07:38.981000,93.609000,2.676003e+01,2.736135e+01,2.773382e+01,2.715461e+01,2.545894e+01,2.513854e+01
587,2000-02-10 22:07:39.141000,93.769000,2.689395e+01,2.747456e+01,2.787316e+01,2.715461e+01,2.556064e+01,2.515240e+01
588,2000-02-10 22:07:39.301000,93.929000,2.682701e+01,2.739466e+01,2.783336e+01,2.718798e+01,2.555386e+01,2.517008e+01
589,2000-02-10 22:07:39.461000,94.089000,2.686718e+01,2.742130e+01,2.787979e+01,2.719466e+01,2.549963e+01,2.517349e+01
590,2000-02-10 22:07:39.621000,94.249000,2.690733e+01,2.740798e+01,2.782010e+01,2.715461e+01,2.554031e+01,2.517246e+01
591,2000-02-10 22:07:39.781000,94.409000,2.678013e+01,2.742130e+01,2.780683e+01,2.713458e+01,2.551997e+01,2.517146e+01
592,2000-02-10 22:07:39.941000,94.569000,2.678683e+01,2.741464e+01,2.778692e+01,2.722802e+01,2.554031e+01,2.516857e+01
593,2000-02-10 22:07:40.101000,94.729000,2.682031e+01,2.742130e+01,2.775373e+01,2.714126e+01,2.554708e+01,2.516680e+01
594,2000-02-10 22:07:40.261000,94.889000,2.690733e+01,2.745459e+01,2.780019e+01,2.719466e+01,2.552675e+01,2.521087e+01
595,2000-02-10 22:07:40.421000,95.049000,2.684040e+01,2.743462e+01,2.782010e+01,2.722802e+01,2.558097e+01,2.522739e+01
596,2000-02-10 22:07:40.581000,95.209000,2.686718e+01,2.749452e+01,2.786653e+01,2.722802e+01,2.557419e+01,2.522356e+01
597,2000-02-10 22:07:40.741000,95.369000,2.687387e+01,2.748787e+01,2.793945e+01,2.717464e+01,2.562161e+01,2.522308e+01
598,2000-02-10 22:07:40.901000,95.529000,2.695416e+01,2.742796e+01,2.784663e+01,2.722802e+01,2.562838e+01,2.522618e+01
599,2000-02-10 22:07:41.061000,95.689000,2.688726e+01,2.748787e+01,2.782010e+01,2.720133e+01,2.558774e+01,2.522418e+01
600,2000-02-10 22:07:41.221000,95.849000,2.685379e+01,2.748121e+01,2.781346e+01,2.727470e+01,2.554031e+01,2.521269e+01
601,2000-02-10 22:07:41.381000,96.009000,2.692071e+01,2.746125e+01,2.780683e+01,2.720800e+01,2.557419e+01,2.520849e+01
602,2000-02-10 22:07:41.541000,96.169000,2.692740e+01,2.753444e+01,2.783336e+01,2.729471e+01,2.563515e+01,2.524843e+01
603,2000-02-10 22:07:41.701000,96.329000,2.689395e+01,2.752779e+01,2.787979e+01,2.732804e+01,2.566224e+01,2.526833e+01
604,2000-02-10 22:07:41.862000,96.490000,2.688056e+01,2.760094e+01,2.789305e+01,2.730804e+01,2.563515e+01,2.526957e+01
605,2000-02-10 22:07:42.022000,96.650000,2.699428e+01,2.761424e+01,2.789968e+01,2.730137e+01,2.561483e+01,2.526749e+01
606,2000-02-10 22:07:42.181000,96.809000,2.691402e+01,2.752114e+01,2.791956e+01,2.728137e+01,2.563515e+01,2.526979e+01
607,2000-02-10 22:07:42.342000,96.970000,2.696753e+01,2.760094e+01,2.788642e+01,2.724803e+01,2.567577e+01,2.526245e+01
608,2000-02-10 22:07:42.502000,97.130000,2.688726e+01,2.764082e+01,2.787979e+01,2.725470e+01,2.567577e+01,2.526595e+01
609,2000-02-10 22:07:42.662000,97.290000,2.685379e+01,2.756770e+01,2.788642e+01,2.729471e+01,2.564869e+01,2.526577e+01
610,2000-02-10 22:07:42.822000,97.450000,2.694747e+01,2.750783e+01,2.787316e+01,2.724136e+01,2.568931e+01,2.526940e+01
611,2000-02-10 22:07:42.982000,97.610000,2.695416e+01,2.764082e+01,2.792619e+01,2.726137e+01,2.568254e+01,2.526758e+01
612,2000-02-10 22:07:43.142000,97.770000,2.688056e+01,2.752114e+01,2.789968e+01,2.724803e+01,2.564192e+01,2.526359e+01
613,2000-02-10 22:07:43.302000,97.930000,2.697422e+01,2.758765e+01,2.789305e+01,2.722135e+01,2.568931e+01,2.526507e+01
614,2000-02-10 22:07:43.462000,98.090000,2.696085e+01,2.761424e+01,2.784663e+01,2.721468e+01,2.568931e+01,2.526623e+01
615,2000-02-10 22:07:43.622000,98.250000,2.688056e+01,2.755440e+01,2.786653e+01,2.716796e+01,2.560806e+01,2.524013e+01
616,2000-02-10 22:07:43.782000,98.410000,2.684040e+01,2.753444e+01,2.788642e+01,2.721468e+01,2.571638e+01,2.524946e+01
617,2000-02-10 22:07:43.942000,98.570000,2.686718e+01,2.760759e+01,2.789305e+01,2.726137e+01,2.562838e+01,2.524810e+01
618,2000-02-10 22:07:44.102000,98.730000,2.686049e+01,2.769397e+01,2.786653e+01,2.718798e+01,2.566900e+01,2.524664e+01
619,2000-02-10 22:07:44.262000,98.890000,2.692071e+01,2.750118e+01,2.788642e+01,2.722802e+01,2.560129e+01,2.524199e+01
620,2000-02-10 22:07:44.422000,99.050000,2.690733e+01,2.752114e+01,2.792619e+01,2.720800e+01,2.562161e+01,2.524821e+01
621,2000-02-10 22:07:44.582000,99.210000,2.690733e+01,2.750783e+01,2.788642e+01,2.720133e+01,2.565546e+01,2.525115e+01
622,2000-02-10 22:07:44.742000,99.370000,2.689395e+01,2.749452e+01,2.786653e+01,2.723469e+01,2.560806e+01,2.524525e+01
623,2000-02-10 22:07:44.902000,99.530000,2.688726e+01,2.750118e+01,2.789968e+01,2.722802e+01,2.564192e+01,2.524496e+01
624,2000-02-10 22:07:45.062000,99.690000,2.692740e+01,2.760094e+01,2.787316e+01,2.721468e+01,2.563515e+01,2.523700e+01
625,2000-02-10 22:07:45.222000,99.850000,2.688056e+01,2.757435e+01,2.784000e+01,2.725470e+01,2.561483e+01,2.524331e+01
626,2000-02-10 22:07:45.382000,100.010000,2.688726e+01,2.757435e+01,2.788642e+01,2.721468e+01,2.562838e+01,2.524628e+01
627,2000-02-10 22:07:45.542000,100.170000,2.688726e+01,2.757435e+01,2.787979e+01,2.724136e+01,2.567577e+01,2.524263e+01
628,2000-02-10 22:07:45.702000,100.330000,2.690064e+01,2.748787e+01,2.788642e+01,2.720133e+01,2.556741e+01,2.523894e+01
629,2000-02-10 22:07:45.862000,100.490000,2.693409e+01,2.749452e+01,2.785326e+01,2.723469e+01,2.559451e+01,2.523829e+01
630,2000-02-10 22:07:46.022000,100.650000,2.692071e+01,2.746125e+01,2.785989e+01,2.718798e+01,2.567577e+01,2.523624e+01
631,2000-02-10 22:07:46.182000,100.810000,2.701433e+01,2.750118e+01,2.787316e+01,2.717464e+01,2.566900e+01,2.524128e+01
632,2000-02-10 22:07:46.342000,100.970000,2.700097e+01,2.747456e+01,2.785326e+01,2.720133e+01,2.567577e+01,2.523781e+01
633,2000-02-10 22:07:46.502000,101.130000,2.697422e+01,2.744128e+01,2.783336e+01,2.718131e+01,2.562838e+01,2.523582e+01
634,2000-02-10 22:07:46.662000,101.290000,2.690733e+01,2.744128e+01,2.789305e+01,2.718131e+01,2.570285e+01,2.523062e+01
635,2000-02-10 22:07:46.822000,101.450000,2.698091e+01,2.748787e+01,2.787979e+01,2.720800e+01,2.558774e+01,2.523744e+01
636,2000-02-10 22:07:46.982000,101.610000,2.687387e+01,2.756105e+01,2.788642e+01,2.719466e+01,2.563515e+01,2.523598e+01
637,2000-02-10 22:07:47.142000,101.770000,2.685379e+01,2.748787e+01,2.783336e+01,2.717464e+01,2.564192e+01,2.523235e+01
638,2000-02-10 22:07:47.302000,101.930000,2.693409e+01,2.754775e+01,2.780683e+01,2.719466e+01,2.564869e+01,2.523446e+01
639,2000-02-10 22:07:47.462000,102.090000,2.687387e+01,2.745459e+01,2.779355e+01,2.722802e+01,2.562161e+01,2.523308e+01
640,2000-02-10 22:07:47.622000,102.250000,2.690733e+01,2.748787e+01,2.780019e+01,2.718131e+01,2.563515e+01,2.523056e+01
641,2000-02-10 22:07:47.782000,102.410000,2.687387e+01,2.757435e+01,2.788642e+01,2.713458e+01,2.568254e+01,2.522811e+01
